% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,74,0,429,100,slowHeaders
tcp,OTH,60,0,922,34,slowHeaders
tcp,OTH,60,0,649,51,slowHeaders
tcp,OTH,101,0,288,50,slowHeaders
tcp,OTH,102,0,16,24,slowHeaders
tcp,S1,370,0,44,100,slowHeaders
tcp,OTH,54,0,5,5,slowHeaders
tcp,S1,610,272,26,69,slowHeaders
tcp,S1,665,140,200,100,slowHeaders
tcp,RSTO,1012,1019,203,100,slowHeaders
tcp,RSTO,1042,1019,15,16,slowHeaders
tcp,S1,370,0,102,100,slowHeaders
tcp,S1,222,0,280,99,slowHeaders
tcp,S1,370,0,345,100,slowHeaders
tcp,OTH,60,0,652,50,slowHeaders
tcp,S1,370,0,631,100,slowHeaders
tcp,OTH,75,0,219,50,slowHeaders
tcp,OTH,60,0,591,14,slowHeaders
tcp,S1,370,0,245,100,slowHeaders
tcp,RSTO,976,1019,126,100,slowHeaders
tcp,OTH,113,0,147,50,slowHeaders
tcp,S1,370,0,504,100,slowHeaders
tcp,S1,370,0,299,100,slowHeaders
tcp,S1,222,0,295,99,slowHeaders
tcp,OTH,60,0,981,46,slowHeaders
tcp,S1,370,0,508,100,slowHeaders
tcp,S1,370,0,237,100,slowHeaders
tcp,OTH,95,0,154,50,slowHeaders
tcp,OTH,60,0,735,49,slowHeaders
tcp,S1,2368,74,375,100,slowHeaders
tcp,S1,370,0,385,100,slowHeaders
tcp,S1,370,0,200,100,slowHeaders
tcp,OTH,60,0,889,1,slowHeaders
tcp,S1,370,0,80,100,slowHeaders
tcp,S1,370,0,512,100,slowHeaders
tcp,S1,370,0,390,100,slowHeaders
tcp,OTH,60,0,926,50,slowHeaders
tcp,OTH,60,0,957,54,slowHeaders
tcp,S1,581,272,29,70,slowHeaders
tcp,S1,370,0,630,100,slowHeaders
tcp,S1,370,0,277,100,slowHeaders
tcp,S1,222,0,497,100,slowHeaders
tcp,S1,370,0,345,100,slowHeaders
tcp,OTH,54,0,6,12,slowHeaders
tcp,S1,370,0,525,100,slowHeaders
tcp,OTH,108,0,51,59,slowHeaders
tcp,OTH,116,0,223,50,slowHeaders
tcp,OTH,60,0,687,46,slowHeaders
tcp,OTH,60,0,1066,50,slowHeaders
tcp,S1,370,0,16,100,slowHeaders
tcp,RSTO,874,1019,286,100,slowHeaders
tcp,OTH,100,0,256,50,slowHeaders
tcp,S1,370,0,267,100,slowHeaders
tcp,RSTO,951,953,124,100,slowHeaders
tcp,OTH,60,0,876,53,slowHeaders
tcp,RSTO,990,953,19,20,slowHeaders
tcp,RSTO,872,953,182,100,slowHeaders
tcp,S1,148,0,206,100,slowHeaders
tcp,S1,74,0,308,100,slowHeaders
tcp,S1,370,0,251,100,slowHeaders
tcp,OTH,60,0,733,49,slowHeaders
tcp,OTH,66,0,517,100,slowHeaders
tcp,S1,400,140,706,99,slowHeaders
tcp,S1,370,0,232,100,slowHeaders
tcp,S1,370,0,537,100,slowHeaders
tcp,S1,222,0,627,100,slowHeaders
tcp,RSTO,980,1019,241,100,slowHeaders
tcp,OTH,118,0,223,50,slowHeaders
tcp,S1,370,0,20,100,slowHeaders
tcp,RSTO,1070,1019,117,100,slowHeaders
tcp,RSTO,1049,1019,449,100,slowHeaders
tcp,OTH,60,0,653,46,slowHeaders
tcp,S1,370,0,148,100,slowHeaders
tcp,RSTO,963,887,38,63,slowHeaders
tcp,OTH,60,0,1066,50,slowHeaders
tcp,RSTO,914,887,153,100,slowHeaders
tcp,S1,370,0,334,100,slowHeaders
tcp,S1,370,0,313,100,slowHeaders
tcp,S1,222,0,618,100,slowHeaders
tcp,OTH,66,0,502,84,slowHeaders
tcp,OTH,60,0,788,50,slowHeaders
tcp,S1,370,0,93,100,slowHeaders
tcp,S1,665,140,178,100,slowHeaders
tcp,S1,370,0,659,100,slowHeaders
tcp,S1,370,0,209,99,slowHeaders
tcp,OTH,60,0,971,48,slowHeaders
tcp,OTH,66,0,427,84,slowHeaders
tcp,OTH,99,0,158,50,slowHeaders
tcp,S2,2722,148,309,100,slowHeaders
tcp,S1,763,206,711,100,slowHeaders
tcp,OTH,111,0,164,50,slowHeaders
tcp,S1,370,0,154,100,slowHeaders
tcp,S1,370,0,510,100,slowHeaders
tcp,S1,370,0,201,100,slowHeaders
tcp,RSTO,1072,1024,141,99,slowHeaders
tcp,OTH,503,0,1,20,slowHeaders
tcp,RSTO,970,1019,240,100,slowHeaders
tcp,OTH,60,0,1073,50,slowHeaders
tcp,OTH,60,0,682,44,slowHeaders
tcp,S1,400,140,141,99,slowHeaders
tcp,S1,370,0,506,100,slowHeaders
tcp,S1,766,206,373,100,slowHeaders
tcp,S1,370,0,330,100,slowHeaders
tcp,RSTO,1076,1019,7,8,slowHeaders
tcp,OTH,60,0,671,43,slowHeaders
tcp,OTH,99,0,114,50,slowHeaders
tcp,S1,222,0,440,100,slowHeaders
tcp,S1,370,0,409,100,slowHeaders
tcp,S1,74,0,9,70,slowHeaders
tcp,OTH,66,0,450,80,slowHeaders
tcp,S1,370,0,80,100,slowHeaders
tcp,RSTO,965,953,15,16,slowHeaders
tcp,S1,370,0,521,100,slowHeaders
tcp,RSTO,1081,1024,368,100,slowHeaders
tcp,S1,370,0,601,100,slowHeaders
tcp,S1,370,0,263,100,slowHeaders
tcp,S1,222,0,236,100,slowHeaders
tcp,S1,74,0,402,100,slowHeaders
tcp,S1,370,0,499,100,slowHeaders
tcp,RSTO,1019,1019,119,100,slowHeaders
tcp,OTH,60,0,1012,43,slowHeaders
tcp,S1,222,0,596,100,slowHeaders
tcp,S1,665,140,143,100,slowHeaders
tcp,OTH,88,0,38,52,slowHeaders
tcp,S1,370,0,291,100,slowHeaders
tcp,RSTO,940,1019,451,100,slowHeaders
tcp,OTH,60,0,633,75,slowHeaders
tcp,OTH,91,0,246,50,slowHeaders
tcp,S1,665,140,67,93,slowHeaders
tcp,S1,761,206,156,100,slowHeaders
tcp,S1,370,0,281,99,slowHeaders
tcp,OTH,66,0,329,71,slowHeaders
tcp,S1,370,0,424,100,slowHeaders
tcp,S1,296,0,670,100,slowHeaders
tcp,OTH,99,0,160,50,slowHeaders
tcp,OTH,60,0,873,51,slowHeaders
tcp,RSTO,953,953,110,100,slowHeaders
tcp,OTH,66,0,579,92,slowHeaders
tcp,S1,370,0,8,100,slowHeaders
tcp,OTH,66,0,497,100,slowHeaders
tcp,OTH,481,0,9,55,slowHeaders
tcp,OTH,126,0,151,50,slowHeaders
tcp,OTH,60,0,575,4,slowHeaders
tcp,OTH,105,0,158,50,slowHeaders
tcp,S1,400,140,65,92,slowHeaders
tcp,OTH,95,0,245,50,slowHeaders
tcp,RSTO,979,953,12,13,slowHeaders
tcp,S1,370,0,56,100,slowHeaders
tcp,OTH,122,0,137,50,slowHeaders
tcp,OTH,103,0,222,50,slowHeaders
tcp,S1,370,0,447,100,slowHeaders
tcp,S1,370,0,314,99,slowHeaders
tcp,RSTO,1122,958,26,70,slowHeaders
tcp,S1,665,140,146,100,slowHeaders
tcp,OTH,100,0,143,50,slowHeaders
tcp,OTH,60,0,652,45,slowHeaders
tcp,S1,296,0,524,99,slowHeaders
tcp,OTH,84,0,61,51,slowHeaders
tcp,OTH,66,0,518,100,slowHeaders
tcp,RSTO,825,887,13,47,slowHeaders
tcp,OTH,60,0,3,61,slowHeaders
tcp,OTH,98,0,279,50,slowHeaders
tcp,S1,370,0,142,100,slowHeaders
tcp,OTH,118,0,147,50,slowHeaders
tcp,S1,370,0,217,100,slowHeaders
tcp,OTH,66,0,535,100,slowHeaders
tcp,OTH,66,0,603,92,slowHeaders
tcp,OTH,66,0,395,100,slowHeaders
tcp,OTH,60,0,1048,50,slowHeaders
tcp,OTH,60,0,786,49,slowHeaders
tcp,OTH,60,0,934,50,slowHeaders
tcp,OTH,66,0,327,71,slowHeaders
tcp,OTH,98,0,185,50,slowHeaders
tcp,OTH,66,0,291,56,slowHeaders
tcp,RSTO,911,1019,342,100,slowHeaders
tcp,S1,370,0,609,100,slowHeaders
tcp,S1,622,272,85,88,slowHeaders
tcp,S1,370,0,578,100,slowHeaders
tcp,OTH,93,0,255,50,slowHeaders
tcp,SF,1062,11914,13,64,slowHeaders
tcp,S1,370,0,244,100,slowHeaders
tcp,OTH,60,0,1059,49,slowHeaders
tcp,S1,370,0,270,100,slowHeaders
tcp,OTH,60,0,992,49,slowHeaders
tcp,OTH,66,0,445,80,slowHeaders
tcp,S1,370,0,170,100,slowHeaders
tcp,S1,74,0,476,100,slowHeaders
tcp,OTH,66,0,360,83,slowHeaders
tcp,OTH,60,0,919,19,slowHeaders
tcp,S1,4340,74,540,99,slowHeaders
tcp,OTH,60,0,990,57,slowHeaders
tcp,OTH,60,0,1011,43,slowHeaders
tcp,S1,370,0,423,100,slowHeaders
tcp,OTH,76,0,271,50,slowHeaders
tcp,RSTO,920,1019,95,98,slowHeaders
tcp,S1,628,272,145,99,slowHeaders
tcp,S1,148,0,105,100,slowHeaders
tcp,OTH,103,0,137,50,slowHeaders
tcp,S2,3109,74,500,100,slowHeaders
tcp,S1,370,0,444,100,slowHeaders
tcp,S1,222,0,727,99,slowHeaders
tcp,OTH,108,0,84,50,slowHeaders
tcp,OTH,110,0,38,53,slowHeaders
tcp,S1,370,0,63,100,slowHeaders
tcp,S1,370,0,349,100,slowHeaders
tcp,S1,586,272,178,99,slowHeaders
tcp,OTH,60,0,749,53,slowHeaders
tcp,OTH,95,0,135,50,slowHeaders
tcp,OTH,60,0,620,43,slowHeaders
tcp,RSTO,966,953,189,100,slowHeaders
tcp,OTH,66,0,377,86,slowHeaders
tcp,S1,370,0,193,100,slowHeaders
tcp,S1,222,0,391,100,slowHeaders
tcp,S1,370,0,555,100,slowHeaders
tcp,RSTO,938,1019,445,100,slowHeaders
tcp,OTH,66,0,433,100,slowHeaders
tcp,RSTO,1031,1019,119,100,slowHeaders
tcp,S1,370,0,149,100,slowHeaders
tcp,OTH,66,0,387,85,slowHeaders
tcp,S1,74,0,447,100,slowHeaders
tcp,OTH,146,0,485,100,slowHeaders
tcp,OTH,66,0,504,84,slowHeaders
tcp,RSTO,1042,1019,62,63,slowHeaders
tcp,S1,370,0,609,100,slowHeaders
tcp,S1,222,0,730,99,slowHeaders
tcp,S1,370,0,287,100,slowHeaders
tcp,OTH,60,0,1119,53,slowHeaders
tcp,OTH,60,0,635,49,slowHeaders
tcp,RSTO,1117,958,19,63,slowHeaders
tcp,OTH,97,0,10,18,slowHeaders
tcp,OTH,66,0,382,85,slowHeaders
tcp,S1,222,0,626,100,slowHeaders
tcp,S1,370,0,175,100,slowHeaders
tcp,S1,400,140,190,99,slowHeaders
tcp,RSTO,965,953,62,63,slowHeaders
tcp,OTH,103,0,124,50,slowHeaders
tcp,OTH,115,0,91,50,slowHeaders
tcp,S1,370,0,373,100,slowHeaders
tcp,S1,370,0,353,100,slowHeaders
tcp,S1,370,0,198,100,slowHeaders
tcp,RSTO,1009,1019,138,100,slowHeaders
tcp,S1,370,0,693,100,slowHeaders
tcp,S1,370,0,26,100,slowHeaders
tcp,RSTO,964,953,55,82,slowHeaders
tcp,OTH,60,0,728,45,slowHeaders
tcp,S1,370,0,103,100,slowHeaders
tcp,S1,74,0,478,100,slowHeaders
tcp,RSTO,987,1019,427,100,slowHeaders
tcp,RSTO,1108,1019,168,100,slowHeaders
tcp,S1,74,0,436,100,slowHeaders
tcp,S1,370,0,187,100,slowHeaders
tcp,S1,780,206,134,100,slowHeaders
tcp,S1,370,0,324,100,slowHeaders
tcp,S1,370,0,488,100,slowHeaders
tcp,RSTO,1006,1019,214,100,slowHeaders
tcp,OTH,60,0,742,46,slowHeaders
tcp,OTH,60,0,584,7,slowHeaders
tcp,S1,370,0,324,100,slowHeaders
tcp,OTH,60,0,1095,49,slowHeaders
tcp,OTH,66,0,443,100,slowHeaders
tcp,S1,370,0,236,100,slowHeaders
tcp,S1,74,0,101,100,slowHeaders
tcp,OTH,88,0,221,50,slowHeaders
tcp,S1,370,0,31,100,slowHeaders
tcp,RSTO,903,953,457,100,slowHeaders
tcp,RSTO,962,953,38,39,slowHeaders
tcp,OTH,93,0,117,50,slowHeaders
tcp,OTH,96,0,156,50,slowHeaders
tcp,S1,370,0,564,100,slowHeaders
tcp,OTH,60,0,9,28,slowHeaders
tcp,OTH,60,0,1081,49,slowHeaders
tcp,S1,370,0,388,100,slowHeaders
tcp,S1,370,0,366,100,slowHeaders
tcp,OTH,54,0,8,14,slowHeaders
tcp,OTH,66,0,359,83,slowHeaders
tcp,S1,370,0,219,99,slowHeaders
tcp,RSTO,857,1019,88,95,slowHeaders
tcp,S1,766,206,94,95,slowHeaders
tcp,S1,370,0,326,100,slowHeaders
tcp,S1,370,0,425,100,slowHeaders
tcp,RSTO,966,953,70,71,slowHeaders
tcp,S1,74,0,280,100,slowHeaders
tcp,RSTO,1062,1019,177,100,slowHeaders
tcp,S1,370,0,662,100,slowHeaders
tcp,S1,370,0,344,100,slowHeaders
tcp,OTH,84,0,53,50,slowHeaders
tcp,S1,370,0,403,100,slowHeaders
tcp,OTH,54,0,4,4,slowHeaders
tcp,OTH,104,0,190,50,slowHeaders
tcp,OTH,54,0,10,10,slowHeaders
tcp,S1,370,0,332,99,slowHeaders
tcp,S1,644,272,25,68,slowHeaders
tcp,RSTO,902,887,41,66,slowHeaders
tcp,OTH,60,0,1064,50,slowHeaders
tcp,S1,370,0,369,100,slowHeaders
tcp,RSTO,1005,953,2,3,slowHeaders
tcp,OTH,484,0,280,52,slowHeaders
tcp,OTH,60,0,745,52,slowHeaders
tcp,RSTO,1032,1019,131,100,slowHeaders
tcp,OTH,60,0,853,49,slowHeaders
tcp,S1,222,0,319,99,slowHeaders
tcp,OTH,60,0,771,49,slowHeaders
tcp,S1,370,0,659,100,slowHeaders
tcp,OTH,66,0,314,67,slowHeaders
tcp,S1,370,0,321,100,slowHeaders
tcp,S1,148,0,61,86,slowHeaders
tcp,OTH,81,0,129,50,slowHeaders
tcp,S2,4189,74,225,100,slowHeaders
tcp,S1,74,0,23,97,slowHeaders
tcp,OTH,60,0,1014,47,slowHeaders
tcp,S1,370,0,495,100,slowHeaders
tcp,OTH,60,0,794,47,slowHeaders
tcp,OTH,60,0,953,55,slowHeaders
tcp,OTH,60,0,886,48,slowHeaders
tcp,S1,222,0,637,100,slowHeaders
tcp,OTH,60,0,1058,48,slowHeaders
tcp,OTH,408,0,282,51,slowHeaders
tcp,S1,400,140,697,99,slowHeaders
tcp,OTH,60,0,960,51,slowHeaders
tcp,S1,370,0,616,100,slowHeaders
tcp,S1,370,0,680,100,slowHeaders
tcp,S1,370,0,545,100,slowHeaders
tcp,S1,370,0,210,100,slowHeaders
tcp,S1,400,140,144,99,slowHeaders
tcp,OTH,66,0,335,78,slowHeaders
tcp,RSTO,1097,1019,149,100,slowHeaders
tcp,S1,74,0,161,100,slowHeaders
tcp,S1,370,0,266,100,slowHeaders
tcp,OTH,60,0,381,86,slowHeaders
tcp,OTH,108,0,130,50,slowHeaders
tcp,RSTO,1036,953,27,55,slowHeaders
tcp,OTH,124,0,193,50,slowHeaders
tcp,S1,370,0,725,99,slowHeaders
tcp,S1,370,0,207,100,slowHeaders
tcp,OTH,60,0,933,45,slowHeaders
tcp,S2,4132,148,183,100,slowHeaders
tcp,S1,370,0,541,100,slowHeaders
tcp,S1,400,140,70,92,slowHeaders
tcp,S1,370,0,51,100,slowHeaders
tcp,RSTO,1051,1019,37,38,slowHeaders
tcp,S1,370,0,795,100,slowHeaders
tcp,S1,222,0,386,100,slowHeaders
tcp,S1,370,0,205,100,slowHeaders
tcp,RSTO,949,1019,304,100,slowHeaders
tcp,OTH,60,0,762,48,slowHeaders
tcp,OTH,106,0,129,50,slowHeaders
tcp,S1,400,140,680,99,slowHeaders
tcp,S1,370,0,78,100,slowHeaders
tcp,OTH,178,0,490,100,slowHeaders
tcp,S1,370,0,210,100,slowHeaders
tcp,S1,597,272,86,89,slowHeaders
tcp,OTH,79,0,94,50,slowHeaders
tcp,RSTO,959,953,6,37,slowHeaders
tcp,S1,854,206,397,100,slowHeaders
tcp,OTH,107,0,180,50,slowHeaders
tcp,RSTO,3260,1024,498,100,slowHeaders
tcp,S1,370,0,570,100,slowHeaders
tcp,RSTO,880,953,150,100,slowHeaders
tcp,S1,370,0,225,100,slowHeaders
tcp,S1,576,272,141,99,slowHeaders
tcp,OTH,60,0,1006,49,slowHeaders
tcp,RSTO,1126,1019,137,100,slowHeaders
tcp,S1,222,0,527,100,slowHeaders
tcp,RSTO,1036,953,10,28,slowHeaders
tcp,OTH,60,0,1023,50,slowHeaders
tcp,OTH,60,0,11,65,slowHeaders
tcp,S1,370,0,771,100,slowHeaders
tcp,RSTO,997,1019,127,100,slowHeaders
tcp,S1,370,0,258,100,slowHeaders
tcp,RSTO,1157,1024,408,100,slowHeaders
tcp,RSTO,3968,689,291,100,slowHeaders
tcp,S1,665,140,367,100,slowHeaders
tcp,RSTO,1068,1019,68,69,slowHeaders
tcp,RSTO,1058,953,26,54,slowHeaders
tcp,S1,74,0,319,100,slowHeaders
tcp,RSTO,1042,1019,82,83,slowHeaders
tcp,S1,370,0,377,100,slowHeaders
tcp,S1,400,140,356,100,slowHeaders
tcp,OTH,54,0,5,5,slowHeaders
tcp,OTH,66,0,371,96,slowHeaders
tcp,S1,370,0,246,100,slowHeaders
tcp,OTH,107,0,66,50,slowHeaders
tcp,S1,222,0,450,100,slowHeaders
tcp,RSTO,1140,1019,164,100,slowHeaders
tcp,S1,296,0,430,100,slowHeaders
tcp,S1,148,0,172,100,slowHeaders
tcp,S1,370,0,650,100,slowHeaders
tcp,S1,828,206,364,100,slowHeaders
tcp,OTH,60,0,872,48,slowHeaders
tcp,RSTO,997,953,197,100,slowHeaders
tcp,OTH,60,0,758,52,slowHeaders
tcp,RSTO,1078,1019,145,100,slowHeaders
tcp,RSTO,1116,958,31,73,slowHeaders
tcp,RSTO,987,953,80,81,slowHeaders
tcp,RSTO,1024,1019,148,100,slowHeaders
tcp,OTH,66,0,406,84,slowHeaders
tcp,S1,370,0,477,100,slowHeaders
tcp,RSTO,1018,1019,189,100,slowHeaders
tcp,OTH,99,0,264,50,slowHeaders
tcp,S1,370,0,524,100,slowHeaders
tcp,S1,296,0,607,100,slowHeaders
tcp,OTH,60,0,999,49,slowHeaders
tcp,S1,148,0,45,78,slowHeaders
tcp,S1,222,0,595,100,slowHeaders
tcp,S1,618,272,179,99,slowHeaders
tcp,RSTO,1042,1019,114,100,slowHeaders
tcp,RSTO,1064,1019,5,6,slowHeaders
tcp,OTH,60,0,717,49,slowHeaders
tcp,S1,370,0,293,100,slowHeaders
tcp,S1,370,0,393,100,slowHeaders
tcp,OTH,60,0,667,41,slowHeaders
tcp,S1,370,0,562,100,slowHeaders
tcp,S1,74,0,475,100,slowHeaders
tcp,S1,370,0,429,100,slowHeaders
tcp,S1,370,0,350,100,slowHeaders
tcp,S1,370,0,9,100,slowHeaders
tcp,S1,370,0,58,100,slowHeaders
tcp,S1,370,0,56,100,slowHeaders
tcp,RSTO,942,887,178,100,slowHeaders
tcp,S1,665,140,211,100,slowHeaders
tcp,S1,370,0,248,100,slowHeaders
tcp,S1,370,0,227,100,slowHeaders
tcp,S1,74,0,273,100,slowHeaders
tcp,S1,74,0,405,100,slowHeaders
tcp,RSTO,1050,1019,205,100,slowHeaders
tcp,OTH,60,0,977,42,slowHeaders
tcp,OTH,95,0,276,50,slowHeaders
tcp,S1,370,0,356,100,slowHeaders
tcp,RSTO,958,953,715,100,slowHeaders
tcp,S1,222,0,286,99,slowHeaders
tcp,OTH,60,0,1067,51,slowHeaders
tcp,S1,222,0,547,100,slowHeaders
tcp,S1,370,0,308,100,slowHeaders
tcp,S1,370,0,324,99,slowHeaders
tcp,OTH,66,0,592,93,slowHeaders
tcp,OTH,66,0,332,76,slowHeaders
tcp,RSTO,983,953,20,21,slowHeaders
tcp,RSTO,958,953,176,100,slowHeaders
tcp,S1,148,0,124,100,slowHeaders
tcp,OTH,60,0,1023,43,slowHeaders
tcp,S1,370,0,214,100,slowHeaders
tcp,OTH,60,0,1060,50,slowHeaders
tcp,OTH,102,0,126,50,slowHeaders
tcp,OTH,106,0,236,50,slowHeaders
tcp,S1,370,0,230,100,slowHeaders
tcp,OTH,66,0,435,82,slowHeaders
tcp,S1,370,0,33,100,slowHeaders
tcp,OTH,60,0,845,51,slowHeaders
tcp,S1,370,0,269,100,slowHeaders
tcp,S1,370,0,386,100,slowHeaders
tcp,S1,750,206,193,100,slowHeaders
tcp,RSTO,914,953,146,100,slowHeaders
tcp,RSTO,982,953,73,74,slowHeaders
tcp,OTH,60,0,1027,50,slowHeaders
tcp,OTH,60,0,705,51,slowHeaders
tcp,S1,370,0,494,100,slowHeaders
tcp,OTH,54,0,5,17,slowHeaders
tcp,S1,370,0,68,100,slowHeaders
tcp,OTH,114,0,133,50,slowHeaders
tcp,OTH,60,0,965,43,slowHeaders
tcp,OTH,66,0,600,93,slowHeaders
tcp,RSTO,1064,1019,103,100,slowHeaders
tcp,OTH,60,0,655,49,slowHeaders
tcp,OTH,505,0,4,63,slowHeaders
tcp,S1,400,140,202,99,slowHeaders
tcp,OTH,60,0,1005,49,slowHeaders
tcp,RSTO,923,953,44,78,slowHeaders
tcp,S1,370,0,121,100,slowHeaders
tcp,S1,296,0,491,99,slowHeaders
tcp,S1,74,0,435,100,slowHeaders
tcp,RSTO,1030,953,225,100,slowHeaders
tcp,S1,665,140,65,93,slowHeaders
tcp,OTH,60,0,767,47,slowHeaders
tcp,RSTO,3322,11980,13,62,slowHeaders
tcp,S1,74,0,455,100,slowHeaders
tcp,S1,370,0,737,100,slowHeaders
tcp,S1,222,0,299,99,slowHeaders
tcp,OTH,81,0,172,50,slowHeaders
tcp,RSTO,948,1019,213,100,slowHeaders
tcp,OTH,118,0,69,50,slowHeaders
tcp,S1,370,0,303,100,slowHeaders
tcp,S1,222,0,451,100,slowHeaders
tcp,RSTO,1047,1019,74,75,slowHeaders
tcp,OTH,60,0,1019,43,slowHeaders
tcp,RSTO,993,953,136,100,slowHeaders
tcp,S1,370,0,100,100,slowHeaders
tcp,S1,370,0,327,100,slowHeaders
tcp,OTH,97,0,97,50,slowHeaders
tcp,OTH,114,0,190,50,slowHeaders
tcp,RSTO,1062,1019,197,100,slowHeaders
tcp,S1,370,0,333,100,slowHeaders
tcp,RSTO,2356,12112,501,98,slowHeaders
tcp,RSTO,943,953,18,19,slowHeaders
tcp,OTH,89,0,210,50,slowHeaders
tcp,OTH,60,0,926,38,slowHeaders
tcp,S1,296,0,489,99,slowHeaders
tcp,S1,370,0,337,100,slowHeaders
tcp,OTH,60,0,1051,51,slowHeaders
tcp,OTH,111,0,172,50,slowHeaders
tcp,S1,370,0,69,100,slowHeaders
tcp,OTH,481,0,2,10,slowHeaders
tcp,S2,4024,148,204,100,slowHeaders
tcp,RSTO,1117,1019,147,100,slowHeaders
tcp,S1,74,0,448,100,slowHeaders
tcp,S1,296,0,497,99,slowHeaders
tcp,S1,370,0,15,100,slowHeaders
tcp,OTH,60,0,635,47,slowHeaders
tcp,S1,370,0,227,100,slowHeaders
tcp,OTH,408,0,3,3,slowHeaders
tcp,OTH,60,0,1002,46,slowHeaders
tcp,OTH,66,0,561,100,slowHeaders
tcp,S1,400,140,11,92,slowHeaders
tcp,RSTO,929,953,11,42,slowHeaders
tcp,S1,370,0,546,100,slowHeaders
tcp,RSTO,943,953,115,100,slowHeaders
tcp,S1,74,0,523,99,slowHeaders
tcp,S1,370,0,396,100,slowHeaders
tcp,S1,370,0,363,100,slowHeaders
tcp,S1,296,0,634,100,slowHeaders
tcp,OTH,108,0,82,50,slowHeaders
tcp,S1,400,140,183,99,slowHeaders
tcp,S1,370,0,111,100,slowHeaders
tcp,RSTO,1037,1019,455,100,slowHeaders
tcp,OTH,60,0,665,50,slowHeaders
tcp,RSTO,1025,1019,88,89,slowHeaders
tcp,OTH,60,0,1117,54,slowHeaders
tcp,S1,222,0,384,100,slowHeaders
tcp,S1,370,0,55,100,slowHeaders
tcp,S1,774,206,178,100,slowHeaders
tcp,S1,665,140,123,96,slowHeaders
tcp,S1,222,0,654,100,slowHeaders
tcp,S1,400,140,360,100,slowHeaders
tcp,OTH,66,0,422,84,slowHeaders
tcp,OTH,97,0,205,50,slowHeaders
tcp,S1,400,140,187,99,slowHeaders
tcp,S1,74,0,5,66,slowHeaders
tcp,S1,370,0,70,100,slowHeaders
tcp,RSTO,1181,1024,404,100,slowHeaders
tcp,OTH,60,0,605,92,slowHeaders
tcp,OTH,99,0,182,50,slowHeaders
tcp,S1,222,0,559,100,slowHeaders
tcp,S1,222,0,403,100,slowHeaders
tcp,OTH,60,0,1086,52,slowHeaders
tcp,S1,370,0,298,100,slowHeaders
tcp,OTH,66,0,479,81,slowHeaders
tcp,S1,633,272,191,99,slowHeaders
tcp,RSTO,994,953,119,100,slowHeaders
tcp,OTH,112,0,153,50,slowHeaders
tcp,S1,370,0,164,100,slowHeaders
tcp,RSTO,904,887,367,100,slowHeaders
tcp,S1,370,0,163,100,slowHeaders
tcp,OTH,60,0,872,51,slowHeaders
tcp,RSTO,983,1019,336,100,slowHeaders
tcp,RSTO,3620,12244,266,100,slowHeaders
tcp,RSTO,946,953,139,100,slowHeaders
tcp,S1,370,0,8,100,slowHeaders
tcp,RSTO,983,953,9,10,slowHeaders
tcp,OTH,109,0,66,50,slowHeaders
tcp,RSTO,990,953,221,100,slowHeaders
tcp,S1,370,0,263,100,slowHeaders
tcp,OTH,60,0,1100,47,slowHeaders
tcp,OTH,66,0,439,82,slowHeaders
tcp,OTH,60,0,415,84,slowHeaders
tcp,OTH,66,0,609,92,slowHeaders
tcp,OTH,60,0,967,51,slowHeaders
tcp,OTH,82,0,128,50,slowHeaders
tcp,S1,592,272,17,65,slowHeaders
tcp,OTH,66,0,552,92,slowHeaders
tcp,S1,370,0,470,100,slowHeaders
tcp,OTH,60,0,23,65,slowHeaders
tcp,OTH,60,0,827,49,slowHeaders
tcp,S1,370,0,216,100,slowHeaders
tcp,RSTO,984,1019,204,100,slowHeaders
tcp,S1,222,0,611,100,slowHeaders
tcp,OTH,66,0,449,100,slowHeaders
tcp,OTH,109,0,105,50,slowHeaders
tcp,OTH,66,0,513,87,slowHeaders
tcp,OTH,110,0,102,50,slowHeaders
tcp,RSTO,1038,1019,440,100,slowHeaders
tcp,OTH,60,0,631,76,slowHeaders
tcp,RSTO,1024,1019,100,100,slowHeaders
tcp,OTH,60,0,575,74,slowRead
tcp,OTH,60,0,935,52,slowRead
tcp,OTH,60,0,954,49,slowRead
tcp,S1,370,0,560,100,slowRead
tcp,S1,148,0,194,100,slowRead
tcp,S1,370,0,233,100,slowRead
tcp,S1,296,0,76,77,slowRead
tcp,S1,74,0,651,100,slowRead
tcp,OTH,60,0,675,57,slowRead
tcp,S1,370,0,933,100,slowRead
tcp,S1,370,0,592,100,slowRead
tcp,S1,74,0,705,100,slowRead
