% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,5,8,23,27,29,33,38,40'

@attribute total_fvolume numeric
@attribute min_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_active numeric
@attribute mean_idle numeric
@attribute std_idle numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
30408,52,19,4577016,1991060,0,3288,23616,HIGH_RATE
63932,52,15,5773500,0,0,42406,50240,HIGH_RATE
542552,52,7,27136495,0,0,132530,436964,HIGH_RATE
8416,52,2,1944587,0,0,3672,6820,HIGH_RATE
33848,52,131,2782711,1541595,562152,2476,21848,HIGH_RATE
34308,52,8,2760243,1907326,43964,2048,27204,HIGH_RATE
28084,52,12,1939007,1233869,0,1486,22576,HIGH_RATE
585204,52,6,28168652,0,0,139734,471804,HIGH_RATE
77032,52,105,2399376,2192990,1207934,2173,54244,HIGH_RATE
29208,52,12,3352972,1478977,84851,1966,23148,HIGH_RATE
9772,52,11,1907273,0,0,2660,7756,HIGH_RATE
33228,52,15,1034929,2153865,843439,1377,25800,HIGH_RATE
115880,40,0,6205897,1183402,154597,0,57948,HIGH_RATE
146680,40,0,14147365,1017371,0,0,73348,HIGH_RATE
248720,40,0,8696044,1348100,271684,0,124368,HIGH_RATE
356400,40,0,29243323,0,0,0,178208,HIGH_RATE
371480,40,0,14371956,1310998,0,0,185748,HIGH_RATE
768760,40,0,30326141,0,0,0,384388,HIGH_RATE
92160,40,0,8316410,1079233,99020,0,46088,HIGH_RATE
65480,40,0,6071452,1437069,468648,0,32748,HIGH_RATE
282280,40,0,27251835,0,0,0,141148,HIGH_RATE
751440,40,0,30326904,0,0,0,375728,HIGH_RATE
111160,40,0,8311676,1089481,67154,0,55588,HIGH_RATE
115440,40,0,8367131,1634722,410905,0,57728,HIGH_RATE
266880,40,0,29868217,0,0,0,133448,HIGH_RATE
169880,40,0,29313094,0,0,0,84948,HIGH_RATE
143600,40,0,14036364,1237239,0,0,71808,HIGH_RATE
316480,40,0,29366411,0,0,0,158248,HIGH_RATE
635920,40,0,29673998,0,0,0,317968,HIGH_RATE
250120,40,0,8562393,1713964,19633,0,125068,HIGH_RATE
465160,40,0,29995954,0,0,0,232588,HIGH_RATE
299160,40,0,29367463,0,0,0,149588,HIGH_RATE
50320,40,0,5629451,1436613,470306,0,25168,HIGH_RATE
153920,40,0,29311115,0,0,0,76968,HIGH_RATE
196360,40,0,29339957,0,0,0,98188,HIGH_RATE
721240,40,0,29956729,0,0,0,360628,HIGH_RATE
610840,40,0,29674115,0,0,0,305428,HIGH_RATE
269040,40,0,8701649,1358278,271197,0,134528,HIGH_RATE
623000,40,0,29672902,0,0,0,311508,HIGH_RATE
382840,40,0,14489358,1076904,0,0,191428,HIGH_RATE
187600,40,0,9653986,0,0,0,93808,HIGH_RATE
318480,40,0,29368970,0,0,0,159248,HIGH_RATE
773120,40,0,30326909,0,0,0,386568,HIGH_RATE
218160,40,0,8511298,1786049,233712,0,109088,HIGH_RATE
56480,40,0,4337258,1301708,413011,0,28248,HIGH_RATE
244360,40,0,8590791,1666646,138164,0,122188,HIGH_RATE
151160,40,0,13970197,1370100,0,0,75588,HIGH_RATE
375480,40,0,14091334,1063542,0,0,187748,HIGH_RATE
187120,40,0,29319298,0,0,0,93568,HIGH_RATE
103000,40,0,6861857,1440340,475092,0,51508,HIGH_RATE
407120,40,0,29365226,0,0,0,203568,HIGH_RATE
97200,40,0,8306211,1081443,90443,0,48608,HIGH_RATE
63880,40,0,4459880,1294668,414937,0,31948,HIGH_RATE
120160,40,0,8322787,1074026,83676,0,60088,HIGH_RATE
160480,40,0,13962983,1386515,0,0,80248,HIGH_RATE
122760,40,0,8591440,1302367,57924,0,61388,HIGH_RATE
31400,40,0,3195505,1350804,364930,0,15708,HIGH_RATE
769080,40,0,30326903,0,0,0,384548,HIGH_RATE
123560,40,0,3731595,1321321,340494,0,61788,HIGH_RATE
237360,40,0,29867195,0,0,0,118688,HIGH_RATE
126720,40,0,4742036,1168070,161177,0,63368,HIGH_RATE
242160,40,0,8608059,1646149,108090,0,121088,HIGH_RATE
130440,40,0,13523050,1339196,0,0,65228,HIGH_RATE
155120,40,0,29273225,0,0,0,77568,HIGH_RATE
150760,40,0,14149411,1014729,0,0,75388,HIGH_RATE
147000,40,0,29310190,0,0,0,73508,HIGH_RATE
627800,40,0,29674000,0,0,0,313908,HIGH_RATE
114000,40,0,6146900,1266768,263280,0,57008,HIGH_RATE
171240,40,0,8766433,0,0,0,85628,HIGH_RATE
128320,40,0,8690758,1148209,161269,0,64168,HIGH_RATE
169680,40,0,29305437,0,0,0,84848,HIGH_RATE
393320,40,0,29364579,0,0,0,196668,HIGH_RATE
203280,40,0,29352410,0,0,0,101648,HIGH_RATE
276680,40,0,8681331,1372371,274730,0,138348,HIGH_RATE
211840,40,0,9653102,0,0,0,105928,HIGH_RATE
384120,40,0,29364201,0,0,0,192068,HIGH_RATE
309680,40,0,29364233,0,0,0,154848,HIGH_RATE
195040,40,0,29370257,0,0,0,97528,HIGH_RATE
370680,40,0,14465079,1108407,0,0,185348,HIGH_RATE
367440,40,0,14473349,1108665,0,0,183728,HIGH_RATE
184720,40,0,9651319,0,0,0,92368,HIGH_RATE
148960,40,0,14028936,1237281,0,0,74488,HIGH_RATE
765440,40,0,30326856,0,0,0,382728,HIGH_RATE
153360,40,0,28641515,0,0,0,76688,HIGH_RATE
302320,40,0,29366117,0,0,0,151168,HIGH_RATE
134960,40,0,13505000,1378054,0,0,67488,HIGH_RATE
160960,40,0,14131192,1047686,0,0,80488,HIGH_RATE
250520,40,0,9758446,0,0,0,125268,HIGH_RATE
199440,40,0,9653009,0,0,0,99728,HIGH_RATE
252880,40,0,9758306,0,0,0,126448,HIGH_RATE
130520,40,0,13563405,1240604,0,0,65268,HIGH_RATE
150280,40,0,29370264,0,0,0,75148,HIGH_RATE
759160,40,0,30326673,0,0,0,379588,HIGH_RATE
99280,40,0,8314025,1081308,77267,0,49648,HIGH_RATE
267520,40,0,6088649,1487861,286224,0,133768,HIGH_RATE
130480,40,0,9017787,1128922,157615,0,65248,HIGH_RATE
267040,40,0,8407429,1795118,891315,0,133528,HIGH_RATE
242560,40,0,8706014,1352117,282752,0,121288,HIGH_RATE
377920,40,0,29245801,0,0,0,188968,HIGH_RATE
117600,40,0,8601651,1291208,73662,0,58808,HIGH_RATE
169160,40,0,29311211,0,0,0,84588,HIGH_RATE
242240,40,0,8547327,1742104,199709,0,121128,HIGH_RATE
256400,40,0,8699373,1362280,260160,0,128208,HIGH_RATE
184800,40,0,29342704,0,0,0,92408,HIGH_RATE
124080,40,0,8363008,1642489,419278,0,62048,HIGH_RATE
316120,40,0,29368710,0,0,0,158068,HIGH_RATE
189720,40,0,9653792,0,0,0,94868,HIGH_RATE
159560,40,0,14132526,1011639,0,0,79788,HIGH_RATE
34600,40,0,4428136,1437428,469877,0,17308,HIGH_RATE
175280,40,0,29370269,0,0,0,87648,HIGH_RATE
154280,40,0,29311714,0,0,0,77148,HIGH_RATE
133120,40,0,13561859,1244349,0,0,66568,HIGH_RATE
707160,40,0,29964536,0,0,0,353588,HIGH_RATE
117320,40,0,6942461,1551920,308039,0,58668,HIGH_RATE
707000,40,0,29956467,0,0,0,353508,HIGH_RATE
124800,40,0,13520811,1339177,0,0,62408,HIGH_RATE
133880,40,0,13569765,1245055,0,0,66948,HIGH_RATE
126920,40,0,29313139,0,0,0,63468,HIGH_RATE
251360,40,0,8704926,1347344,275094,0,125688,HIGH_RATE
39440,40,0,5050945,1437540,469607,0,19728,HIGH_RATE
615000,40,0,29672769,0,0,0,307508,HIGH_RATE
232600,40,0,8596096,1663616,96131,0,116308,HIGH_RATE
621040,40,0,29674700,0,0,0,310528,HIGH_RATE
248640,40,0,8596346,1663432,103939,0,124328,HIGH_RATE
278400,40,0,29866106,0,0,0,139208,HIGH_RATE
712280,40,0,29948219,0,0,0,356148,HIGH_RATE
124280,40,0,8660882,1195851,227860,0,62148,HIGH_RATE
299160,40,0,29364839,0,0,0,149588,HIGH_RATE
366360,40,0,14399880,1255411,0,0,183188,HIGH_RATE
293040,40,0,27244166,0,0,0,146528,HIGH_RATE
268160,40,0,8701431,1355450,268151,0,134088,HIGH_RATE
113240,40,0,12998734,1095221,0,0,56628,HIGH_RATE
118320,40,0,4921300,1417436,333783,0,59168,HIGH_RATE
207640,40,0,29310501,0,0,0,103828,HIGH_RATE
262720,40,0,29862106,0,0,0,131368,HIGH_RATE
27840,40,0,2699694,1321767,447800,0,13928,HIGH_RATE
123200,40,0,3732508,1319329,340465,0,61608,HIGH_RATE
192680,40,0,9650525,0,0,0,96348,HIGH_RATE
160120,40,0,29310589,0,0,0,80068,HIGH_RATE
262760,40,0,29868695,0,0,0,131388,HIGH_RATE
161600,40,0,29305254,0,0,0,80808,HIGH_RATE
287000,40,0,29364748,0,0,0,143508,HIGH_RATE
122800,40,0,13007584,1094667,0,0,61408,HIGH_RATE
101320,40,0,5910409,1156802,44256,0,50668,HIGH_RATE
119440,40,0,4919582,1421702,331378,0,59728,HIGH_RATE
120120,40,0,8615703,1195852,220686,0,60068,HIGH_RATE
257080,40,0,29867277,0,0,0,128548,HIGH_RATE
166360,40,0,28689514,0,0,0,83188,HIGH_RATE
248280,40,0,8586867,1679040,64948,0,124148,HIGH_RATE
374480,40,0,29361574,0,0,0,187248,HIGH_RATE
247040,40,0,8698019,1356320,271662,0,123528,HIGH_RATE
324000,40,0,29370160,0,0,0,162008,HIGH_RATE
697040,40,0,29947405,0,0,0,348528,HIGH_RATE
174400,40,0,29365491,0,0,0,87208,HIGH_RATE
197280,40,0,29336588,0,0,0,98648,HIGH_RATE
60280,40,0,4290293,1317935,453738,0,30148,HIGH_RATE
702440,40,0,29964746,0,0,0,351228,HIGH_RATE
360240,40,0,14489085,1076887,0,0,180128,HIGH_RATE
269920,40,0,8407603,1799871,887920,0,134968,HIGH_RATE
198440,40,0,29362685,0,0,0,99228,HIGH_RATE
161520,40,0,14139140,1021488,0,0,80768,HIGH_RATE
289840,40,0,29367918,0,0,0,144928,HIGH_RATE
291800,40,0,27251937,0,0,0,145908,HIGH_RATE
256280,40,0,29866162,0,0,0,128148,HIGH_RATE
129440,40,0,13590589,1244444,0,0,64728,HIGH_RATE
193640,40,0,9647804,0,0,0,96828,HIGH_RATE
301240,40,0,29367370,0,0,0,150628,HIGH_RATE
248600,40,0,8697152,1355775,278226,0,124308,HIGH_RATE
238840,40,0,29862595,0,0,0,119428,HIGH_RATE
252040,40,0,8700086,1358521,262430,0,126028,HIGH_RATE
152680,40,0,29310982,0,0,0,76348,HIGH_RATE
257680,40,0,29861452,0,0,0,128848,HIGH_RATE
154280,40,0,29312693,0,0,0,77148,HIGH_RATE
268480,40,0,8409782,1794884,881314,0,134248,HIGH_RATE
251080,40,0,8408095,1795425,879198,0,125548,HIGH_RATE
293520,40,0,27252388,0,0,0,146768,HIGH_RATE
150200,40,0,29311480,0,0,0,75108,HIGH_RATE
311960,40,0,27251824,0,0,0,155988,HIGH_RATE
323320,40,0,29365499,0,0,0,161668,HIGH_RATE
195720,40,0,29344376,0,0,0,97868,HIGH_RATE
184040,40,0,9652493,0,0,0,92028,HIGH_RATE
141840,40,0,29313588,0,0,0,70928,HIGH_RATE
105120,40,0,8585902,1299923,82867,0,52568,HIGH_RATE
294800,40,0,29366557,0,0,0,147408,HIGH_RATE
166920,40,0,28689989,0,0,0,83468,HIGH_RATE
39480,40,0,2663318,1346250,373567,0,19748,HIGH_RATE
105880,40,0,8295034,1085725,74790,0,52948,HIGH_RATE
116320,40,0,13007649,1094311,0,0,58168,HIGH_RATE
95400,40,0,5928970,1133671,85127,0,47708,HIGH_RATE
156760,40,0,13965153,1373965,0,0,78388,HIGH_RATE
711720,40,0,29964774,0,0,0,355868,HIGH_RATE
720480,40,0,29957054,0,0,0,360248,HIGH_RATE
147280,40,0,29313541,0,0,0,73648,HIGH_RATE
160920,40,0,29348538,0,0,0,80468,HIGH_RATE
132560,40,0,13002657,1096203,0,0,66288,HIGH_RATE
146760,40,0,29313348,0,0,0,73388,HIGH_RATE
160560,40,0,28690830,0,0,0,80288,HIGH_RATE
198600,40,0,29369990,0,0,0,99308,HIGH_RATE
147080,40,0,29310653,0,0,0,73548,HIGH_RATE
264640,40,0,8574748,1697168,182391,0,132328,HIGH_RATE
616600,40,0,29672507,0,0,0,308308,HIGH_RATE
56440,40,0,4151401,1445369,365498,0,28228,HIGH_RATE
115040,40,0,8387776,1625290,397478,0,57528,HIGH_RATE
250280,40,0,8555811,1719692,139531,0,125148,HIGH_RATE
173720,40,0,29270592,0,0,0,86868,HIGH_RATE
156400,40,0,29310764,0,0,0,78208,HIGH_RATE
698840,40,0,29947131,0,0,0,349428,HIGH_RATE
166600,40,0,29353111,0,0,0,83308,HIGH_RATE
46200,40,0,11188368,0,0,0,23108,HIGH_RATE
311600,40,0,29369230,0,0,0,155808,HIGH_RATE
708800,40,0,29953024,0,0,0,354408,HIGH_RATE
700840,40,0,29955170,0,0,0,350428,HIGH_RATE
172320,40,0,28663685,0,0,0,86168,HIGH_RATE
266200,40,0,29867507,0,0,0,133108,HIGH_RATE
306360,40,0,29367904,0,0,0,153188,HIGH_RATE
265440,40,0,29868199,0,0,0,132728,HIGH_RATE
123880,40,0,2890898,1317772,319806,0,61948,HIGH_RATE
192600,40,0,29343370,0,0,0,96308,HIGH_RATE
265480,40,0,8698176,1364177,281216,0,132748,HIGH_RATE
271080,40,0,8626479,1360557,258168,0,135548,HIGH_RATE
91160,40,0,5920741,1141714,79033,0,45588,HIGH_RATE
130920,40,0,13001630,1108978,0,0,65468,HIGH_RATE
152360,40,0,29293900,0,0,0,76188,HIGH_RATE
177080,40,0,28690467,0,0,0,88548,HIGH_RATE
98080,40,0,11751360,1095855,0,0,49048,HIGH_RATE
78880,40,0,10426663,1094870,0,0,39448,HIGH_RATE
99400,40,0,13000043,1114179,0,0,49708,HIGH_RATE
250800,40,0,9757339,0,0,0,125408,HIGH_RATE
167480,40,0,28664402,0,0,0,83748,HIGH_RATE
262160,40,0,8593009,1670466,86303,0,131088,HIGH_RATE
162440,40,0,28664646,0,0,0,81228,HIGH_RATE
250520,40,0,29866543,0,0,0,125268,HIGH_RATE
196760,40,0,9653720,0,0,0,98388,HIGH_RATE
392240,40,0,29365172,0,0,0,196128,HIGH_RATE
115480,40,0,8278624,1128248,32702,0,57748,HIGH_RATE
506680,40,0,30086197,0,0,0,253348,HIGH_RATE
23880,40,0,2421319,1259066,79257,0,11948,HIGH_RATE
258720,40,0,29865382,0,0,0,129368,HIGH_RATE
186200,40,0,9652499,0,0,0,93108,HIGH_RATE
236840,40,0,29868394,0,0,0,118428,HIGH_RATE
118560,40,0,8579033,1302189,57609,0,59288,HIGH_RATE
135000,40,0,13529919,1365986,0,0,67508,HIGH_RATE
162920,40,0,28690939,0,0,0,81468,HIGH_RATE
268720,40,0,6099402,1576203,228456,0,134368,HIGH_RATE
372560,40,0,29351860,0,0,0,186288,HIGH_RATE
148400,40,0,29313642,0,0,0,74208,HIGH_RATE
169000,40,0,29353438,0,0,0,84508,HIGH_RATE
379040,40,0,14488783,1076871,0,0,189528,HIGH_RATE
137920,40,0,13557156,1241159,0,0,68968,HIGH_RATE
262520,40,0,8700989,1351773,283688,0,131268,HIGH_RATE
124600,40,0,13549661,1275467,0,0,62308,HIGH_RATE
181960,40,0,9285791,0,0,0,90988,HIGH_RATE
181640,40,0,29311032,0,0,0,90828,HIGH_RATE
178840,40,0,9653593,0,0,0,89428,HIGH_RATE
103720,40,0,8305840,1084937,69764,0,51868,HIGH_RATE
635640,40,0,29664352,0,0,0,317828,HIGH_RATE
249520,40,0,29861878,0,0,0,124768,HIGH_RATE
171160,40,0,29366964,0,0,0,85588,HIGH_RATE
22720,40,0,1473704,1336992,372755,0,11368,HIGH_RATE
396120,40,0,29365450,0,0,0,198068,HIGH_RATE
718080,40,0,29955347,0,0,0,359048,HIGH_RATE
294280,40,0,27252016,0,0,0,147148,HIGH_RATE
198800,40,0,9648652,0,0,0,99408,HIGH_RATE
159760,40,0,29313612,0,0,0,79888,HIGH_RATE
184760,40,0,29368754,0,0,0,92388,HIGH_RATE
254880,40,0,8695476,1367823,277096,0,127448,HIGH_RATE
262040,40,0,29868861,0,0,0,131028,HIGH_RATE
153960,40,0,29313435,0,0,0,76988,HIGH_RATE
110520,40,0,12989257,1125823,0,0,55268,HIGH_RATE
111280,40,0,8316377,1075028,80200,0,55648,HIGH_RATE
54280,40,0,5763194,1437599,470749,0,27148,HIGH_RATE
166160,40,0,29311126,0,0,0,83088,HIGH_RATE
124000,40,0,13551176,1271351,0,0,62008,HIGH_RATE
368720,40,0,14401140,1252770,0,0,184368,HIGH_RATE
714920,40,0,29965072,0,0,0,357468,HIGH_RATE
224160,40,0,8542423,1743988,67979,0,112088,HIGH_RATE
292960,40,0,29868035,0,0,0,146488,HIGH_RATE
614240,40,0,29673772,0,0,0,307128,HIGH_RATE
262600,40,0,8607819,1646197,110199,0,131308,HIGH_RATE
192640,40,0,9651703,0,0,0,96328,HIGH_RATE
298280,40,0,29367391,0,0,0,149148,HIGH_RATE
403000,40,0,29365108,0,0,0,201508,HIGH_RATE
185600,40,0,29305628,0,0,0,92808,HIGH_RATE
147840,40,0,29352530,0,0,0,73928,HIGH_RATE
250440,40,0,8690895,1362022,271584,0,125228,HIGH_RATE
105440,40,0,8218942,1212286,239833,0,52728,HIGH_RATE
194160,40,0,29341452,0,0,0,97088,HIGH_RATE
159000,40,0,29308909,0,0,0,79508,HIGH_RATE
187160,40,0,9651263,0,0,0,93588,HIGH_RATE
114320,40,0,6185500,1212325,140732,0,57168,HIGH_RATE
285920,40,0,27252993,0,0,0,142968,HIGH_RATE
247800,40,0,8599096,1659251,128751,0,123908,HIGH_RATE
121840,40,0,4866415,1493075,240303,0,60928,HIGH_RATE
270880,40,0,29868395,0,0,0,135448,HIGH_RATE
118280,40,0,3726832,1327598,339929,0,59148,HIGH_RATE
135320,40,0,8657660,1143320,200462,0,67668,HIGH_RATE
744000,40,0,30327287,0,0,0,372008,HIGH_RATE
188360,40,0,9652091,0,0,0,94188,HIGH_RATE
226960,40,0,8692939,1359880,267004,0,113488,HIGH_RATE
638280,40,0,29672460,0,0,0,319148,HIGH_RATE
372040,40,0,29245256,0,0,0,186028,HIGH_RATE
358480,40,0,29245505,0,0,0,179248,HIGH_RATE
176000,40,0,29296013,0,0,0,88008,HIGH_RATE
101920,40,0,12982440,1096538,0,0,50968,HIGH_RATE
780,195,0,897448,1207361,0,0,88,HIGH_RATE
57160,40,0,5668648,1594163,342450,0,28588,HIGH_RATE
55240,40,0,16403686,0,0,0,27628,HIGH_RATE
374560,40,0,14467356,1121173,0,0,187288,HIGH_RATE
187280,40,0,9645836,0,0,0,93648,HIGH_RATE
317240,40,0,29367052,0,0,0,158628,HIGH_RATE
117080,40,0,4968538,1356353,360900,0,58548,HIGH_RATE
385080,40,0,29358154,0,0,0,192548,HIGH_RATE
190840,40,0,9654183,0,0,0,95428,HIGH_RATE
512640,40,0,29997072,0,0,0,256328,HIGH_RATE
29200,40,0,2513160,1294807,414922,0,14608,HIGH_RATE
99520,40,0,5958101,1081608,46231,0,49768,HIGH_RATE
633920,40,0,29672414,0,0,0,316968,HIGH_RATE
115080,40,0,8599907,1287191,79701,0,57548,HIGH_RATE
191080,40,0,29346360,0,0,0,95548,HIGH_RATE
66200,40,0,6134218,1444757,458852,0,33108,HIGH_RATE
286760,40,0,27250857,0,0,0,143388,HIGH_RATE
354080,40,0,29246272,0,0,0,177048,HIGH_RATE
132200,40,0,13878992,1553149,0,0,66108,HIGH_RATE
248520,40,0,29866495,0,0,0,124268,HIGH_RATE
605520,40,0,29673098,0,0,0,302768,HIGH_RATE
193040,40,0,9650656,0,0,0,96528,HIGH_RATE
160560,40,0,29368286,0,0,0,80288,HIGH_RATE
111880,40,0,12995358,1119062,0,0,55948,HIGH_RATE
53920,40,0,16408792,0,0,0,26968,HIGH_RATE
25320,40,0,2711939,1299280,410331,0,12668,HIGH_RATE
241560,40,0,8604967,1652769,100902,0,120788,HIGH_RATE
293760,40,0,27253462,0,0,0,146888,HIGH_RATE
244880,40,0,8593834,1668945,75749,0,122448,HIGH_RATE
172440,40,0,29295833,0,0,0,86228,HIGH_RATE
344400,40,0,29245521,0,0,0,172208,HIGH_RATE
263320,40,0,8580191,1692328,175128,0,131668,HIGH_RATE
48760,40,0,13200168,0,0,0,24388,HIGH_RATE
407760,40,0,29365358,0,0,0,203888,HIGH_RATE
141760,40,0,13517274,1337275,0,0,70888,HIGH_RATE
119160,40,0,13001317,1104949,0,0,59588,HIGH_RATE
161440,40,0,29310971,0,0,0,80728,HIGH_RATE
721880,40,0,29948505,0,0,0,360948,HIGH_RATE
135600,40,0,13521440,1341735,0,0,67808,HIGH_RATE
130600,40,0,13962180,1389149,0,0,65308,HIGH_RATE
383800,40,0,29359144,0,0,0,191908,HIGH_RATE
756600,40,0,30327351,0,0,0,378308,HIGH_RATE
159600,40,0,28676394,0,0,0,79808,HIGH_RATE
272840,40,0,29868750,0,0,0,136428,HIGH_RATE
231040,40,0,8583341,1687667,124155,0,115528,HIGH_RATE
379360,40,0,29358966,0,0,0,189688,HIGH_RATE
301040,40,0,29365893,0,0,0,150528,HIGH_RATE
172680,40,0,28690540,0,0,0,86348,HIGH_RATE
386640,40,0,29243576,0,0,0,193328,HIGH_RATE
180960,40,0,9652558,0,0,0,90488,HIGH_RATE
23560,40,0,7847786,0,0,0,11788,HIGH_RATE
713200,40,0,29956709,0,0,0,356608,HIGH_RATE
167880,40,0,14149784,1012956,0,0,83948,HIGH_RATE
613360,40,0,29673383,0,0,0,306688,HIGH_RATE
60520,40,0,9300193,1135391,0,0,30268,HIGH_RATE
237720,40,0,8703810,1354375,266826,0,118868,HIGH_RATE
105920,40,0,12971276,1105423,0,0,52968,HIGH_RATE
270000,40,0,8697345,1356149,266441,0,135008,HIGH_RATE
66720,40,0,15407173,0,0,0,33368,HIGH_RATE
92560,40,0,5965222,1082212,46076,0,46288,HIGH_RATE
162120,40,0,13972129,1368444,0,0,81068,HIGH_RATE
249400,40,0,29859730,0,0,0,124708,HIGH_RATE
221080,40,0,8608792,1646807,109278,0,110548,HIGH_RATE
256160,40,0,8560229,1693354,174284,0,128088,HIGH_RATE
265000,40,0,29868132,0,0,0,132508,HIGH_RATE
57560,40,0,4263392,1296521,412910,0,28788,HIGH_RATE
247640,40,0,6076209,1496500,290496,0,123828,HIGH_RATE
248480,40,0,8330539,1806033,879890,0,124248,HIGH_RATE
168200,40,0,28689819,0,0,0,84108,HIGH_RATE
126880,40,0,13507719,1348846,0,0,63448,HIGH_RATE
209880,40,0,9652587,0,0,0,104948,HIGH_RATE
116360,40,0,4908984,1434634,330377,0,58188,HIGH_RATE
377920,40,0,29245889,0,0,0,188968,HIGH_RATE
257960,40,0,6087894,1486182,296443,0,128988,HIGH_RATE
103240,40,0,11305246,1095017,0,0,51628,HIGH_RATE
162200,40,0,8260346,0,0,0,81108,HIGH_RATE
476000,40,0,29996793,0,0,0,238008,HIGH_RATE
149040,40,0,28663052,0,0,0,74528,HIGH_RATE
131240,40,0,8602160,1287395,78591,0,65628,HIGH_RATE
246480,40,0,8704076,1354960,269852,0,123248,HIGH_RATE
158440,40,0,13977516,1358168,0,0,79228,HIGH_RATE
1560,78,0,1126076,1729181,681706,0,408,HIGH_RATE
245600,40,0,29868138,0,0,0,122808,HIGH_RATE
201920,40,0,9651108,0,0,0,100968,HIGH_RATE
172720,40,0,28690130,0,0,0,86368,HIGH_RATE
171440,40,0,29312378,0,0,0,85728,HIGH_RATE
375240,40,0,14488549,1078142,0,0,187628,HIGH_RATE
163200,40,0,29311409,0,0,0,81608,HIGH_RATE
300120,40,0,27252410,0,0,0,150068,HIGH_RATE
231800,40,0,8689937,1374932,288058,0,115908,HIGH_RATE
256280,40,0,6251491,1257695,253729,0,128148,HIGH_RATE
292920,40,0,29366395,0,0,0,146468,HIGH_RATE
186240,40,0,29369420,0,0,0,93128,HIGH_RATE
209600,40,0,29328548,0,0,0,104808,HIGH_RATE
197040,40,0,9652633,0,0,0,98528,HIGH_RATE
127320,40,0,8572053,1320766,67520,0,63668,HIGH_RATE
156080,40,0,28691301,0,0,0,78048,HIGH_RATE
120360,40,0,8320366,1073799,103706,0,60188,HIGH_RATE
711320,40,0,29965008,0,0,0,355668,HIGH_RATE
402320,40,0,29361677,0,0,0,201168,HIGH_RATE
255680,40,0,8369306,1856053,976633,0,127848,HIGH_RATE
259560,40,0,8360319,1859789,983381,0,129788,HIGH_RATE
150360,40,0,29312580,0,0,0,75188,HIGH_RATE
197960,40,0,9654234,0,0,0,98988,HIGH_RATE
266240,40,0,6252544,1270855,248153,0,133128,HIGH_RATE
144720,40,0,13678687,1952623,0,0,72368,HIGH_RATE
107440,40,0,6838441,1469431,516465,0,53728,HIGH_RATE
190640,40,0,29368992,0,0,0,95328,HIGH_RATE
95200,40,0,8303557,1099288,58209,0,47608,HIGH_RATE
62760,40,0,3156628,1378278,285877,0,31388,HIGH_RATE
271400,40,0,29867233,0,0,0,135708,HIGH_RATE
24880,40,0,3251215,1541753,324736,0,12448,HIGH_RATE
105280,40,0,12999147,1107635,0,0,52648,HIGH_RATE
110240,40,0,4904770,1437660,326088,0,55128,HIGH_RATE
402160,40,0,29365443,0,0,0,201088,HIGH_RATE
275840,40,0,8702889,1357014,271617,0,137928,HIGH_RATE
107920,40,0,6172831,1227300,173750,0,53968,HIGH_RATE
120080,40,0,13445615,1356798,0,0,60048,HIGH_RATE
374880,40,0,14486806,1080803,0,0,187448,HIGH_RATE
704160,40,0,29955471,0,0,0,352088,HIGH_RATE
190320,40,0,9651833,0,0,0,95168,HIGH_RATE
107760,40,0,8316433,1080222,81588,0,53888,HIGH_RATE
165200,40,0,29312302,0,0,0,82608,HIGH_RATE
258560,40,0,29861385,0,0,0,129288,HIGH_RATE
371800,40,0,14480313,1076921,0,0,185908,HIGH_RATE
102240,40,0,4798022,1427270,330367,0,51128,HIGH_RATE
297520,40,0,29364837,0,0,0,148768,HIGH_RATE
154440,40,0,14148661,1014161,0,0,77228,HIGH_RATE
148400,40,0,13668405,1961436,0,0,74208,HIGH_RATE
270240,40,0,29867683,0,0,0,135128,HIGH_RATE
132440,40,0,12978798,1145240,0,0,66228,HIGH_RATE
237400,40,0,12794335,3527496,0,0,118708,HIGH_RATE
136440,40,0,13972960,1368068,0,0,68228,HIGH_RATE
196000,40,0,9651866,0,0,0,98008,HIGH_RATE
174480,40,0,29341156,0,0,0,87248,HIGH_RATE
129400,40,0,13552606,1248464,0,0,64708,HIGH_RATE
388760,40,0,29365555,0,0,0,194388,HIGH_RATE
367320,40,0,14388340,1261622,0,0,183668,HIGH_RATE
309120,40,0,29366040,0,0,0,154568,HIGH_RATE
611000,40,0,29672898,0,0,0,305508,HIGH_RATE
22560,40,0,3182631,1587986,347703,0,11288,HIGH_RATE
365200,40,0,14488256,1077089,0,0,182608,HIGH_RATE
189880,40,0,9653477,0,0,0,94948,HIGH_RATE
167080,40,0,28677949,0,0,0,83548,HIGH_RATE
