% isAttack HIGH_RATE:	1705
% isAttack LOW_RATE:	2000
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4,8-9,14-16,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,133,133,1,0,0,0.97,HIGH_RATE
udp,60,82,82,1,0,0,0.98,HIGH_RATE
udp,60,106,106,1,0,0,0.97,HIGH_RATE
udp,60,50,50,1,0,0,0.96,HIGH_RATE
udp,60,130,130,1,0,0,0.97,HIGH_RATE
udp,60,139,139,1,0,0,0.94,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,84,84,1,0,0,0.98,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,53,53,1,0,0,0.96,HIGH_RATE
udp,60,138,138,1,0,0,0.94,HIGH_RATE
udp,60,83,83,1,0,0,0.98,HIGH_RATE
udp,60,83,83,1,0,0,0.98,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,95,95,1,0,0,0.98,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,2,2,1,0,0,0.67,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,6,6,1,0,0,0.86,HIGH_RATE
udp,60,102,102,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,134,134,1,0,0,0.97,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,146,146,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.92,HIGH_RATE
udp,60,163,163,1,0,0,0.97,HIGH_RATE
udp,60,98,98,1,0,0,0.98,HIGH_RATE
udp,60,104,104,1,0,0,0.97,HIGH_RATE
udp,60,115,115,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,35,35,1,0,0,0.97,HIGH_RATE
udp,60,154,154,1,0,0,0.97,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,102,102,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.98,HIGH_RATE
udp,60,10,10,1,0,0,0.91,HIGH_RATE
udp,60,87,87,1,0,0,0.98,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,79,79,1,0,0,0.98,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,148,148,1,0,0,0.97,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,149,149,1,0,0,0.97,HIGH_RATE
udp,60,143,143,1,0,0,0.97,HIGH_RATE
udp,60,118,118,1,0,0,0.97,HIGH_RATE
udp,60,137,137,1,0,0,0.97,HIGH_RATE
udp,60,79,79,1,0,0,0.97,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,103,103,1,0,0,0.97,HIGH_RATE
udp,60,83,83,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,151,151,1,0,0,0.97,HIGH_RATE
udp,60,158,158,1,0,0,0.97,HIGH_RATE
udp,60,18,18,1,0,0,0.95,HIGH_RATE
udp,60,162,162,1,0,0,0.97,HIGH_RATE
udp,60,79,79,1,0,0,0.98,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,139,139,1,0,0,0.95,HIGH_RATE
udp,60,84,84,1,0,0,0.98,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,133,133,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,119,119,1,0,0,0.97,HIGH_RATE
udp,60,102,102,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,67,67,1,0,0,0.96,HIGH_RATE
udp,60,137,137,1,0,0,0.92,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.95,HIGH_RATE
udp,60,100,100,1,0,0,0.98,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,41,41,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,13,13,1,0,0,0.93,HIGH_RATE
udp,60,104,104,1,0,0,0.97,HIGH_RATE
udp,60,58,58,1,0,0,0.96,HIGH_RATE
udp,60,87,87,1,0,0,0.98,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,22,22,1,0,0,0.96,HIGH_RATE
udp,60,72,72,1,0,0,0.97,HIGH_RATE
udp,60,162,162,1,0,0,0.97,HIGH_RATE
udp,60,126,126,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,70,70,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,82,82,1,0,0,0.98,HIGH_RATE
udp,60,36,36,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,51,51,1,0,0,0.96,HIGH_RATE
udp,60,152,152,1,0,0,0.97,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,127,127,1,0,0,0.97,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,120,120,1,0,0,0.97,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,106,106,1,0,0,0.97,HIGH_RATE
udp,60,66,66,1,0,0,0.96,HIGH_RATE
udp,60,116,116,1,0,0,0.97,HIGH_RATE
udp,60,106,106,1,0,0,0.97,HIGH_RATE
udp,60,139,139,1,0,0,0.95,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,63,63,1,0,0,0.96,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,144,144,1,0,0,0.97,HIGH_RATE
udp,60,37,37,1,0,0,0.97,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,158,158,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,46,46,1,0,0,0.95,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,27,27,1,0,0,0.96,HIGH_RATE
udp,60,99,99,1,0,0,0.98,HIGH_RATE
udp,60,21,21,1,0,0,0.95,HIGH_RATE
udp,60,9,9,1,0,0,0.9,HIGH_RATE
udp,60,158,158,1,0,0,0.97,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,38,38,1,0,0,0.97,HIGH_RATE
udp,60,70,70,1,0,0,0.97,HIGH_RATE
udp,60,32,32,1,0,0,0.97,HIGH_RATE
udp,60,135,135,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,85,85,1,0,0,0.98,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,89,89,1,0,0,0.98,HIGH_RATE
udp,60,39,39,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,90,90,1,0,0,0.98,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,130,130,1,0,0,0.97,HIGH_RATE
udp,60,91,91,1,0,0,0.98,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,20,20,1,0,0,0.95,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,101,101,1,0,0,0.97,HIGH_RATE
udp,60,43,43,1,0,0,0.97,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,122,122,1,0,0,0.97,HIGH_RATE
udp,60,115,115,1,0,0,0.97,HIGH_RATE
udp,60,150,150,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,1,1,1,0,0,0.5,HIGH_RATE
udp,60,59,59,1,0,0,0.96,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,92,92,1,0,0,0.98,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,143,143,1,0,0,0.97,HIGH_RATE
udp,60,135,135,1,0,0,0.97,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,166,166,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,12,12,1,0,0,0.92,HIGH_RATE
udp,60,143,143,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.98,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,82,82,1,0,0,0.97,HIGH_RATE
udp,60,87,87,1,0,0,0.98,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,44,44,1,0,0,0.97,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,81,81,1,0,0,0.97,HIGH_RATE
udp,60,78,78,1,0,0,0.98,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,16,16,1,0,0,0.94,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,136,136,1,0,0,0.91,HIGH_RATE
udp,60,68,68,1,0,0,0.96,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,75,75,1,0,0,0.97,HIGH_RATE
udp,60,146,146,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,73,73,1,0,0,0.97,HIGH_RATE
udp,60,140,140,1,0,0,0.97,HIGH_RATE
udp,60,82,82,1,0,0,0.98,HIGH_RATE
udp,60,137,137,1,0,0,0.97,HIGH_RATE
udp,60,85,85,1,0,0,0.98,HIGH_RATE
udp,60,85,85,1,0,0,0.98,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,106,106,1,0,0,0.97,HIGH_RATE
udp,60,99,99,1,0,0,0.98,HIGH_RATE
tcp,374,119,119,1,0,0,0,HIGH_RATE
tcp,386,200,200,1,0,0,0,HIGH_RATE
tcp,446,429,429,1,0,0,0,HIGH_RATE
tcp,377,915,755,0.67,0.33,0.19,0,HIGH_RATE
tcp,60,177,177,1,0,0,0.97,HIGH_RATE
tcp,446,718,718,1,0,0,0,HIGH_RATE
tcp,374,109,109,1,0,0,0,HIGH_RATE
tcp,446,673,673,1,0,0,0,HIGH_RATE
tcp,446,479,479,1,0,0,0,HIGH_RATE
tcp,60,140,140,1,0,0,0.97,HIGH_RATE
tcp,66,35,35,1,0,0,0,HIGH_RATE
tcp,374,133,133,1,0,0,0,HIGH_RATE
tcp,66,79,79,1,0,0,0.02,HIGH_RATE
tcp,374,169,169,1,0,0,0,HIGH_RATE
tcp,374,147,147,1,0,0,0,HIGH_RATE
tcp,377,472,312,0.36,0.64,0.46,0,HIGH_RATE
tcp,446,587,587,1,0,0,0,HIGH_RATE
tcp,380,145,145,1,0,0,0,HIGH_RATE
tcp,66,129,74,0.16,0.84,0.73,0.03,HIGH_RATE
tcp,374,135,135,1,0,0,0,HIGH_RATE
tcp,66,29,29,1,0,0,0,HIGH_RATE
tcp,60,179,179,1,0,0,0.97,HIGH_RATE
tcp,60,168,168,1,0,0,0.97,HIGH_RATE
tcp,60,143,143,1,0,0,0.97,HIGH_RATE
tcp,446,476,476,1,0,0,0,HIGH_RATE
tcp,446,766,766,1,0,0,0,HIGH_RATE
tcp,377,951,791,0.68,0.32,0.18,0,HIGH_RATE
tcp,374,136,136,1,0,0,0,HIGH_RATE
tcp,374,151,151,1,0,0,0,HIGH_RATE
tcp,374,148,148,1,0,0,0,HIGH_RATE
tcp,374,178,178,1,0,0,0,HIGH_RATE
tcp,377,499,339,0.39,0.61,0.42,0,HIGH_RATE
tcp,374,151,151,1,0,0,0,HIGH_RATE
tcp,374,242,242,1,0,0,0,HIGH_RATE
tcp,377,519,359,0.41,0.59,0.4,0,HIGH_RATE
tcp,374,126,126,1,0,0,0,HIGH_RATE
tcp,446,757,757,1,0,0,0,HIGH_RATE
tcp,60,179,179,1,0,0,0.97,HIGH_RATE
tcp,374,136,136,1,0,0,0,HIGH_RATE
tcp,60,120,158,1,0,0.24,0.97,HIGH_RATE
tcp,60,166,166,1,0,0,0.97,HIGH_RATE
tcp,374,150,150,1,0,0,0,HIGH_RATE
tcp,386,146,146,1,0,0,0,HIGH_RATE
tcp,377,1027,868,0.71,0.29,0.16,0,HIGH_RATE
tcp,374,159,159,1,0,0,0,HIGH_RATE
tcp,374,426,426,1,0,0,0,HIGH_RATE
tcp,446,328,328,1,0,0,0,HIGH_RATE
tcp,60,109,147,1,0,0.26,0.97,HIGH_RATE
tcp,60,180,180,1,0,0,0.97,HIGH_RATE
tcp,374,159,159,1,0,0,0,HIGH_RATE
tcp,446,370,370,1,0,0,0,HIGH_RATE
tcp,374,152,152,1,0,0,0,HIGH_RATE
tcp,377,410,250,0.26,0.74,0.58,0,HIGH_RATE
tcp,380,979,979,1,0,0,0,HIGH_RATE
tcp,446,499,499,1,0,0,0,HIGH_RATE
tcp,66,180,180,1,0,0,0,HIGH_RATE
tcp,66,172,172,1,0,0,0.01,HIGH_RATE
tcp,374,350,350,1,0,0,0,HIGH_RATE
tcp,464,148,148,1,0,0,0,HIGH_RATE
tcp,377,976,816,0.69,0.31,0.18,0,HIGH_RATE
tcp,446,373,373,1,0,0,0,HIGH_RATE
tcp,60,178,178,1,0,0,0.97,HIGH_RATE
tcp,66,236,236,1,0,0,0,HIGH_RATE
tcp,446,639,639,1,0,0,0,HIGH_RATE
tcp,374,64,64,1,0,0,0,HIGH_RATE
tcp,374,77,77,1,0,0,0,HIGH_RATE
tcp,374,135,135,1,0,0,0,HIGH_RATE
tcp,446,770,770,1,0,0,0,HIGH_RATE
tcp,374,96,96,1,0,0,0,HIGH_RATE
tcp,60,135,135,1,0,0,0.96,HIGH_RATE
tcp,374,121,121,1,0,0,0,HIGH_RATE
tcp,374,212,212,1,0,0,0,HIGH_RATE
tcp,380,150,150,1,0,0,0,HIGH_RATE
tcp,60,119,119,1,0,0,0.97,HIGH_RATE
tcp,60,179,179,1,0,0,0.97,HIGH_RATE
tcp,374,94,94,1,0,0,0,HIGH_RATE
tcp,380,753,753,1,0,0,0,HIGH_RATE
tcp,374,159,159,1,0,0,0,HIGH_RATE
tcp,60,178,178,1,0,0,0.97,HIGH_RATE
tcp,374,145,145,1,0,0,0,HIGH_RATE
tcp,392,775,775,1,0,0,0,HIGH_RATE
tcp,60,141,141,1,0,0,0.97,HIGH_RATE
tcp,446,792,792,1,0,0,0,HIGH_RATE
tcp,374,159,159,1,0,0,0,HIGH_RATE
tcp,377,620,460,0.51,0.49,0.31,0,HIGH_RATE
tcp,374,159,159,1,0,0,0,HIGH_RATE
tcp,66,47,47,1,0,0,0,HIGH_RATE
tcp,374,140,140,1,0,0,0,HIGH_RATE
tcp,374,389,389,1,0,0,0,HIGH_RATE
tcp,374,151,151,1,0,0,0,HIGH_RATE
tcp,446,534,534,1,0,0,0,HIGH_RATE
tcp,374,191,191,1,0,0,0,HIGH_RATE
tcp,60,136,174,1,0,0.22,0.97,HIGH_RATE
tcp,380,755,755,1,0,0,0,HIGH_RATE
tcp,374,150,150,1,0,0,0,HIGH_RATE
tcp,374,72,72,1,0,0,0,HIGH_RATE
tcp,60,178,178,1,0,0,0.97,HIGH_RATE
tcp,374,133,133,1,0,0,0,HIGH_RATE
tcp,374,139,139,1,0,0,0,HIGH_RATE
tcp,60,127,127,1,0,0,0.97,HIGH_RATE
tcp,374,157,157,1,0,0,0,HIGH_RATE
tcp,66,83,83,1,0,0,0.02,HIGH_RATE
tcp,377,880,720,0.65,0.35,0.2,0,HIGH_RATE
tcp,380,939,939,1,0,0,0,HIGH_RATE
tcp,60,19,19,1,0,0,0.95,HIGH_RATE
tcp,60,138,176,1,0,0.22,0.97,HIGH_RATE
tcp,374,100,100,1,0,0,0,HIGH_RATE
tcp,374,154,154,1,0,0,0,HIGH_RATE
tcp,66,122,69,0.14,0.86,0.75,0,HIGH_RATE
tcp,380,145,145,1,0,0,0,HIGH_RATE
tcp,446,622,622,1,0,0,0,HIGH_RATE
tcp,374,143,143,1,0,0,0,HIGH_RATE
tcp,60,101,139,1,0,0.27,0.97,HIGH_RATE
tcp,374,142,142,1,0,0,0,HIGH_RATE
tcp,60,136,136,1,0,0,0.97,HIGH_RATE
tcp,446,620,620,1,0,0,0,HIGH_RATE
tcp,60,180,180,1,0,0,0.97,HIGH_RATE
tcp,374,22,22,1,0,0,0,HIGH_RATE
tcp,374,142,142,1,0,0,0,HIGH_RATE
tcp,377,359,199,0.15,0.85,0.72,0,HIGH_RATE
tcp,374,149,149,1,0,0,0,HIGH_RATE
tcp,60,147,147,1,0,0,0.97,HIGH_RATE
tcp,66,123,70,0.15,0.85,0.74,0,HIGH_RATE
tcp,66,99,99,1,0,0,0.01,HIGH_RATE
tcp,60,180,180,1,0,0,0.97,HIGH_RATE
tcp,446,327,327,1,0,0,0,HIGH_RATE
tcp,386,128,128,1,0,0,0,HIGH_RATE
tcp,464,106,106,1,0,0,0,HIGH_RATE
tcp,377,811,651,0.63,0.37,0.22,0,HIGH_RATE
tcp,66,54,54,1,0,0,0,HIGH_RATE
tcp,242,171,171,1,0,0,0,HIGH_RATE
tcp,60,136,174,1,0,0.22,0.97,HIGH_RATE
tcp,374,154,154,1,0,0,0,HIGH_RATE
tcp,374,52,52,1,0,0,0,HIGH_RATE
tcp,446,737,737,1,0,0,0,HIGH_RATE
tcp,374,8,8,1,0,0,0,HIGH_RATE
tcp,60,178,178,1,0,0,0.97,HIGH_RATE
tcp,374,151,151,1,0,0,0,HIGH_RATE
tcp,374,155,155,1,0,0,0,HIGH_RATE
tcp,374,150,150,1,0,0,0,HIGH_RATE
tcp,248,179,179,1,0,0,0,HIGH_RATE
tcp,66,270,270,1,0,0,0,HIGH_RATE
tcp,374,150,150,1,0,0,0,HIGH_RATE
tcp,374,125,125,1,0,0,0,HIGH_RATE
tcp,446,455,455,1,0,0,0,HIGH_RATE
tcp,66,65,65,1,0,0,0,HIGH_RATE
tcp,374,150,150,1,0,0,0,HIGH_RATE
tcp,370,661,661,1,0,0,0,LOW_RATE
tcp,60,489,489,1,0,0,0,LOW_RATE
tcp,296,64,64,1,0,0,0,LOW_RATE
tcp,60,959,959,1,0,0,0.02,LOW_RATE
tcp,296,391,391,1,0,0,0,LOW_RATE
tcp,1160,25,25,1,0,0,0,LOW_RATE
tcp,60,776,776,1,0,0,0,LOW_RATE
tcp,296,239,239,1,0,0,0,LOW_RATE
tcp,60,820,820,1,0,0,0,LOW_RATE
tcp,177,25,25,1,0,0,0,LOW_RATE
tcp,296,484,484,1,0,0,0,LOW_RATE
tcp,370,48,48,1,0,0,0,LOW_RATE
tcp,296,707,707,1,0,0,0,LOW_RATE
tcp,680,44,43,0.98,0.02,0,0,LOW_RATE
tcp,66,460,460,1,0,0,0,LOW_RATE
tcp,122,83,83,1,0,0,0,LOW_RATE
tcp,370,539,539,1,0,0,0,LOW_RATE
tcp,370,215,214,1,0,0,0,LOW_RATE
tcp,296,272,272,1,0,0,0,LOW_RATE
tcp,117,111,111,1,0,0,0,LOW_RATE
tcp,101,221,221,1,0,0,0,LOW_RATE
tcp,109,93,93,1,0,0,0,LOW_RATE
tcp,148,29,28,0.97,0.03,0,0,LOW_RATE
tcp,370,325,324,1,0,0,0,LOW_RATE
tcp,60,863,863,1,0,0,0,LOW_RATE
tcp,296,530,530,1,0,0,0,LOW_RATE
tcp,148,117,116,0.99,0.01,0,0,LOW_RATE
tcp,60,500,500,1,0,0,0,LOW_RATE
tcp,296,400,400,1,0,0,0,LOW_RATE
tcp,296,350,350,1,0,0,0,LOW_RATE
tcp,296,408,408,1,0,0,0,LOW_RATE
tcp,222,821,821,1,0,0,0,LOW_RATE
tcp,222,477,477,1,0,0,0,LOW_RATE
tcp,637,147,146,0.99,0.01,0,0,LOW_RATE
tcp,222,732,732,1,0,0,0,LOW_RATE
tcp,60,889,889,1,0,0,0,LOW_RATE
tcp,370,602,602,1,0,0,0,LOW_RATE
tcp,60,693,693,1,0,0,0,LOW_RATE
tcp,54,5,5,1,0,0,0.22,LOW_RATE
tcp,296,65,65,1,0,0,0,LOW_RATE
tcp,370,607,607,1,0,0,0,LOW_RATE
tcp,60,980,980,1,0,0,0.02,LOW_RATE
tcp,222,865,865,1,0,0,0,LOW_RATE
tcp,105,119,119,1,0,0,0,LOW_RATE
tcp,296,111,111,1,0,0,0,LOW_RATE
tcp,1106,166,166,1,0,0,0,LOW_RATE
tcp,114,266,266,1,0,0,0,LOW_RATE
tcp,66,492,492,1,0,0,0,LOW_RATE
tcp,370,484,484,1,0,0,0,LOW_RATE
tcp,222,600,600,1,0,0,0,LOW_RATE
tcp,66,431,431,1,0,0,0,LOW_RATE
tcp,222,482,482,1,0,0,0,LOW_RATE
tcp,66,444,444,1,0,0,0,LOW_RATE
tcp,1385,121,121,1,0,0,0,LOW_RATE
tcp,886,149,148,0.99,0.01,0,0,LOW_RATE
tcp,296,628,628,1,0,0,0,LOW_RATE
tcp,60,366,366,1,0,0,0.02,LOW_RATE
tcp,296,432,432,1,0,0,0,LOW_RATE
tcp,370,358,358,1,0,0,0,LOW_RATE
tcp,60,792,792,1,0,0,0,LOW_RATE
tcp,370,227,227,1,0,0,0,LOW_RATE
tcp,222,663,663,1,0,0,0,LOW_RATE
tcp,4679,616,616,1,0,0,0,LOW_RATE
tcp,296,408,408,1,0,0,0,LOW_RATE
tcp,296,101,101,1,0,0,0,LOW_RATE
tcp,66,316,316,1,0,0,0,LOW_RATE
tcp,74,216,215,1,0,0,0,LOW_RATE
tcp,66,437,437,1,0,0,0,LOW_RATE
tcp,60,995,995,1,0,0,0.02,LOW_RATE
tcp,370,303,303,1,0,0,0,LOW_RATE
tcp,370,466,466,1,0,0,0,LOW_RATE
tcp,66,433,433,1,0,0,0,LOW_RATE
tcp,1090,39,39,1,0,0,0,LOW_RATE
tcp,370,639,639,1,0,0,0,LOW_RATE
tcp,102,89,89,1,0,0,0,LOW_RATE
tcp,370,191,191,1,0,0,0,LOW_RATE
tcp,296,775,775,1,0,0,0,LOW_RATE
tcp,1113,98,98,1,0,0,0,LOW_RATE
tcp,148,428,428,1,0,0,0,LOW_RATE
tcp,77,101,101,1,0,0,0,LOW_RATE
tcp,296,619,619,1,0,0,0,LOW_RATE
tcp,1114,143,143,1,0,0,0,LOW_RATE
tcp,60,798,798,1,0,0,0,LOW_RATE
tcp,370,121,121,1,0,0,0,LOW_RATE
tcp,869,86,85,0.99,0.01,0,0,LOW_RATE
tcp,60,669,669,1,0,0,0,LOW_RATE
tcp,296,303,303,1,0,0,0,LOW_RATE
tcp,370,305,305,1,0,0,0,LOW_RATE
tcp,1191,186,186,1,0,0,0,LOW_RATE
tcp,1107,155,154,0.99,0.01,0,0,LOW_RATE
tcp,296,964,964,1,0,0,0,LOW_RATE
tcp,74,78,77,0.99,0.01,0,0,LOW_RATE
tcp,60,660,660,1,0,0,0,LOW_RATE
tcp,74,29,28,0.97,0.03,0,0,LOW_RATE
tcp,5224,8,8,1,0,0,0,LOW_RATE
tcp,129,55,55,1,0,0,0,LOW_RATE
tcp,370,281,281,1,0,0,0,LOW_RATE
tcp,665,476,475,1,0,0,0,LOW_RATE
tcp,296,75,75,1,0,0,0,LOW_RATE
tcp,148,351,351,1,0,0,0,LOW_RATE
tcp,66,484,484,1,0,0,0,LOW_RATE
tcp,296,208,208,1,0,0,0,LOW_RATE
tcp,60,1063,1063,1,0,0,0.02,LOW_RATE
tcp,548,494,493,1,0,0,0,LOW_RATE
tcp,60,776,776,1,0,0,0.03,LOW_RATE
tcp,60,1112,1112,1,0,0,0.02,LOW_RATE
tcp,296,196,196,1,0,0,0,LOW_RATE
tcp,60,641,641,1,0,0,0,LOW_RATE
tcp,5185,178,178,1,0,0,0,LOW_RATE
tcp,1416,444,444,1,0,0,0,LOW_RATE
tcp,60,833,833,1,0,0,0,LOW_RATE
tcp,158,263,263,1,0,0,0,LOW_RATE
