% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,8-9,18-19,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,91,91,42,1,0,attack
0,udp,OTH,0,141,141,23,1,0,attack
0,udp,OTH,0,99,99,42,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,100,100,42,1,0,attack
0,udp,OTH,0,78,78,43,1,0,attack
0,udp,OTH,0,103,103,33,1,0,attack
0,udp,OTH,0,108,108,40,1,0,attack
0,udp,OTH,0,135,135,18,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,82,82,40,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,52,52,24,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,33,33,30,1,0,attack
0,udp,OTH,0,27,27,27,1,0,attack
0,udp,OTH,0,161,161,33,1,0,attack
0,udp,OTH,0,162,162,33,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,108,108,34,1,0,attack
0,udp,OTH,0,139,139,17,1,0,attack
0,udp,OTH,0,119,119,35,1,0,attack
0,udp,OTH,0,108,108,34,1,0,attack
0,udp,OTH,0,151,151,33,1,0,attack
0,udp,OTH,0,102,102,33,1,0,attack
0,udp,OTH,0,106,106,34,1,0,attack
0,udp,OTH,0,82,82,42,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,101,101,34,1,0,attack
0,udp,OTH,0,118,118,34,1,0,attack
0,udp,OTH,0,103,103,33,1,0,attack
0,udp,OTH,0,105,105,33,1,0,attack
0,udp,OTH,0,18,18,18,1,0,attack
0,udp,OTH,0,109,109,40,1,0,attack
0,udp,OTH,0,151,151,33,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,113,113,33,1,0,attack
0,udp,OTH,0,106,106,39,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,105,105,33,1,0,attack
0,udp,OTH,0,111,111,34,1,0,attack
0,udp,OTH,0,41,41,36,1,0,attack
0,udp,OTH,0,86,86,40,1,0,attack
0,udp,OTH,0,66,66,26,1,0,attack
0,udp,OTH,0,116,116,33,1,0,attack
0,udp,OTH,0,6,6,6,1,0,attack
0,udp,OTH,0,138,138,15,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,96,96,43,1,0,attack
0,udp,OTH,0,128,128,33,1,0,attack
0,udp,OTH,0,116,116,34,1,0,attack
0,udp,OTH,0,136,136,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,141,141,34,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,130,130,33,1,0,attack
0,udp,OTH,0,115,115,34,1,0,attack
0,udp,OTH,0,105,105,33,1,0,attack
0,udp,OTH,0,130,130,33,1,0,attack
0,udp,OTH,0,97,97,43,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,2,2,2,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,137,137,11,1,0,attack
0,udp,OTH,0,120,120,33,1,0,attack
0,udp,OTH,0,141,141,25,1,0,attack
0,udp,OTH,0,37,37,34,1,0,attack
0,udp,OTH,0,72,72,28,1,0,attack
0,udp,OTH,0,61,61,25,1,0,attack
0,udp,OTH,0,104,104,34,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,101,101,40,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,34,34,31,1,0,attack
0,udp,OTH,0,135,135,33,1,0,attack
0,udp,OTH,0,105,105,40,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,159,159,33,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,115,115,33,1,0,attack
0,udp,OTH,0,141,141,27,1,0,attack
0,udp,OTH,0,38,38,35,1,0,attack
0,udp,OTH,0,15,15,15,1,0,attack
0,udp,OTH,0,35,35,32,1,0,attack
0,udp,OTH,0,113,113,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,162,162,33,1,0,attack
0,udp,OTH,0,0,0,0,0,0,attack
0,udp,OTH,0,115,115,37,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,146,146,33,1,0,attack
0,udp,OTH,0,43,43,32,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,82,82,38,1,0,attack
0,udp,OTH,0,105,105,34,1,0,attack
0,udp,OTH,0,158,158,33,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,84,84,40,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,140,140,33,1,0,attack
0,udp,OTH,0,119,119,33,1,0,attack
0,udp,OTH,0,45,45,22,1,0,attack
0,udp,OTH,0,93,93,42,1,0,attack
0,udp,OTH,0,47,47,22,1,0,attack
0,udp,OTH,0,113,113,34,1,0,attack
0,udp,OTH,0,118,118,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,146,146,33,1,0,attack
0,udp,OTH,0,143,143,33,1,0,attack
0,udp,OTH,0,113,113,33,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,152,152,33,1,0,attack
0,udp,OTH,0,7,7,7,1,0,attack
0,udp,OTH,0,117,117,34,1,0,attack
0,udp,OTH,0,80,80,41,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,20,20,20,1,0,attack
0,udp,OTH,0,138,138,19,1,0,attack
0,udp,OTH,0,141,141,25,1,0,attack
0,udp,OTH,0,103,103,34,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,16,16,16,1,0,attack
0,udp,OTH,0,102,102,34,1,0,attack
0,udp,OTH,0,81,81,41,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,40,40,37,1,0,attack
0,udp,OTH,0,140,140,21,1,0,attack
0,udp,OTH,0,87,87,41,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,80,80,42,1,0,attack
0,udp,OTH,0,70,70,28,1,0,attack
0,udp,OTH,0,134,134,33,1,0,attack
0,udp,OTH,0,129,129,33,1,0,attack
0,udp,OTH,0,126,126,33,1,0,attack
0,udp,OTH,0,103,103,40,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,141,141,33,1,0,attack
0,udp,OTH,0,141,141,30,1,0,attack
0,udp,OTH,0,65,65,26,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,137,137,11,1,0,attack
0,udp,OTH,0,64,64,26,1,0,attack
0,udp,OTH,0,42,42,34,1,0,attack
0,udp,OTH,0,141,141,31,1,0,attack
0,udp,OTH,0,32,32,29,1,0,attack
0,udp,OTH,0,24,24,24,1,0,attack
0,udp,OTH,0,143,143,33,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,151,151,33,1,0,attack
0,udp,OTH,0,54,54,23,1,0,attack
0,udp,OTH,0,49,49,21,1,0,attack
0,udp,OTH,0,146,146,33,1,0,attack
0,udp,OTH,0,117,117,34,1,0,attack
0,udp,OTH,0,110,110,34,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,133,133,33,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,8,8,8,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,79,79,41,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,154,154,33,1,0,attack
0,udp,OTH,0,107,107,34,1,0,attack
0,udp,OTH,0,106,106,33,1,0,attack
0,udp,OTH,0,98,98,41,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,109,109,34,1,0,attack
0,udp,OTH,0,93,93,42,1,0,attack
0,udp,OTH,0,138,138,11,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,148,148,33,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,13,13,13,1,0,attack
0,udp,OTH,0,113,113,33,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,141,141,22,1,0,attack
0,udp,OTH,0,102,102,40,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,udp,OTH,0,166,166,33,1,0,attack
0,udp,OTH,0,10,10,10,1,0,attack
0,udp,OTH,0,138,138,13,1,0,attack
0,udp,OTH,0,87,87,42,1,0,attack
0,udp,OTH,0,87,87,42,1,0,attack
0,udp,OTH,0,104,104,40,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,86,86,43,1,0,attack
0,udp,OTH,0,86,86,41,1,0,attack
0,udp,OTH,0,91,91,42,1,0,attack
0,udp,OTH,0,137,137,33,1,0,attack
0,udp,OTH,0,82,82,42,1,0,attack
0,udp,OTH,0,108,108,38,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,136,136,33,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,44,44,33,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,71,71,29,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,76,76,32,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,110,110,37,1,0,attack
0,udp,OTH,0,81,81,37,1,0,attack
0,udp,OTH,0,143,143,30,1,0,attack
0,udp,OTH,0,141,141,28,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,141,141,32,1,0,attack
0,udp,OTH,0,70,70,28,1,0,attack
0,udp,OTH,0,86,86,42,1,0,attack
0,udp,OTH,0,117,117,36,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,107,107,34,1,0,attack
0,udp,OTH,0,128,128,33,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,137,137,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,104,104,34,1,0,attack
0,udp,OTH,0,113,113,34,1,0,attack
0,udp,OTH,0,124,124,33,1,0,attack
0,udp,OTH,0,85,85,41,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,87,87,40,1,0,attack
0,udp,OTH,0,155,155,33,1,0,attack
0,udp,OTH,0,17,17,17,1,0,attack
0,udp,OTH,0,141,141,24,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,141,141,33,1,0,attack
0,udp,OTH,0,109,109,38,1,0,attack
0,udp,OTH,0,83,83,42,1,0,attack
0,udp,OTH,0,138,138,14,1,0,attack
0,udp,OTH,0,88,88,40,1,0,attack
0,udp,OTH,0,114,114,37,1,0,attack
0,udp,OTH,0,75,75,31,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,57,57,24,1,0,attack
0,udp,OTH,0,138,138,21,1,0,attack
0,udp,OTH,0,128,128,33,1,0,attack
0,udp,OTH,0,101,101,34,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,udp,OTH,0,137,137,33,1,0,attack
0,udp,OTH,0,53,53,23,1,0,attack
0,udp,OTH,0,107,107,33,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,62,62,25,1,0,attack
0,udp,OTH,0,85,85,42,1,0,attack
0,udp,OTH,0,127,127,33,1,0,attack
0,udp,OTH,0,132,132,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,89,89,41,1,0,attack
0,udp,OTH,0,163,163,33,1,0,attack
0,udp,OTH,0,107,107,33,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,80,80,36,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,108,108,34,1,0,attack
0,udp,OTH,0,101,101,34,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,11,11,11,1,0,attack
0,udp,OTH,0,135,135,33,1,0,attack
0,udp,OTH,0,25,25,25,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,102,102,34,1,0,attack
0,udp,OTH,0,87,87,42,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,95,95,42,1,0,attack
0,udp,OTH,0,141,141,24,1,0,attack
0,udp,OTH,0,147,147,33,1,0,attack
0,udp,OTH,0,74,74,30,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,udp,OTH,0,50,50,22,1,0,attack
0,udp,OTH,0,141,141,24,1,0,attack
0,udp,OTH,0,130,130,33,1,0,attack
0,udp,OTH,0,56,56,24,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,105,105,33,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,98,98,42,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,113,113,38,1,0,attack
0,udp,OTH,0,110,110,34,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,104,104,34,1,0,attack
0,udp,OTH,0,100,100,40,1,0,attack
0,udp,OTH,0,112,112,38,1,0,attack
0,udp,OTH,0,89,89,41,1,0,attack
0,udp,OTH,0,107,107,33,1,0,attack
0,udp,OTH,0,111,111,33,1,0,attack
0,udp,OTH,0,111,111,38,1,0,attack
0,udp,OTH,0,51,51,23,1,0,attack
0,udp,OTH,0,122,122,33,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,104,104,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,tcp,S3,755,242,242,100,1,0,attack
0,tcp,S3,755,137,137,100,1,0,attack
0,tcp,S1,140,175,175,100,1,0,attack
0,tcp,S3,755,129,129,100,1,0,attack
0,tcp,S3,755,555,395,100,1,0,attack
1,tcp,S3,755,756,756,100,1,0,attack
0,tcp,S3,821,370,370,100,1,0,attack
0,tcp,OTH,0,136,174,33,1,0,attack
1,tcp,S3,821,749,749,100,1,0,attack
0,tcp,S3,755,84,84,84,1,0,attack
0,tcp,S3,755,786,626,99,1,0,attack
0,tcp,OTH,0,62,62,42,1,0,attack
1,tcp,S3,755,21,21,98,1,0,attack
0,udp,OTH,0,19,19,19,1,0,attack
0,tcp,S3,755,214,214,100,1,0,attack
0,tcp,S3,755,247,247,100,1,0,attack
0,tcp,RSTO,755,804,804,100,1,0,attack
0,tcp,S3,755,159,159,100,1,0,attack
0,tcp,OTH,0,46,46,39,1,0,attack
0,udp,OTH,0,122,122,33,1,0,attack
0,tcp,S3,755,135,135,100,1,0,attack
0,tcp,S3,755,152,152,100,1,0,attack
0,tcp,S3,755,305,145,33,0.01,0.97,attack
0,tcp,OTH,0,180,180,33,1,0,attack
1,tcp,S3,755,164,164,100,1,0,attack
1,tcp,S3,1370,121,121,100,1,0,attack
0,tcp,S3,755,115,115,100,1,0,attack
0,tcp,OTH,0,275,275,99,1,0,attack
0,tcp,OTH,0,274,274,99,1,0,attack
4,tcp,RSTO,755,539,539,100,1,0,attack
1,tcp,S3,755,161,161,100,1,0,attack
0,tcp,S3,755,134,134,100,1,0,attack
0,tcp,OTH,0,174,174,33,1,0,attack
4,tcp,RSTO,755,529,529,100,1,0,attack
0,tcp,S3,755,843,683,99,1,0,attack
4,tcp,RSTO,755,510,510,100,1,0,attack
0,tcp,S3,755,133,133,100,1,0,attack
0,tcp,S3,821,201,201,100,1,0,attack
0,tcp,S3,755,395,235,94,0.94,0.03,attack
0,tcp,S3,755,373,373,100,1,0,attack
1,tcp,S3,821,123,123,100,1,0,attack
0,tcp,OTH,0,111,111,100,1,0,attack
1,tcp,S3,755,174,174,100,1,0,attack
4,tcp,RSTO,755,542,542,100,1,0,attack
0,tcp,S3,755,119,119,100,1,0,attack
0,tcp,S3,755,913,753,100,1,0,attack
0,tcp,OTH,0,110,58,33,0.1,0.82,attack
0,tcp,OTH,0,180,180,33,1,0,attack
0,tcp,OTH,0,171,171,33,1,0,attack
1,tcp,S3,755,150,150,100,1,0,attack
0,tcp,S3,755,133,133,100,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,tcp,S3,755,989,829,100,1,0,attack
2,tcp,RSTO,755,708,708,100,1,0,attack
3,tcp,RSTO,755,630,630,100,1,0,attack
0,tcp,S3,755,106,106,100,1,0,attack
6,tcp,RSTO,755,416,416,100,1,0,attack
0,tcp,S3,755,118,118,100,1,0,attack
0,tcp,S3,755,568,408,100,1,0,attack
0,tcp,S3,755,233,233,100,1,0,attack
0,tcp,S3,755,142,142,100,1,0,attack
1,tcp,S3,755,728,728,100,1,0,attack
0,tcp,OTH,0,180,180,33,1,0,attack
0,tcp,S3,755,58,58,98,1,0,attack
0,tcp,OTH,0,118,65,29,0.28,0.55,attack
0,tcp,OTH,0,56,56,46,1,0,attack
3,tcp,RSTO,755,624,624,100,1,0,attack
0,tcp,OTH,0,137,175,33,1,0,attack
0,tcp,S3,755,160,160,100,1,0,attack
0,tcp,S3,755,67,67,67,1,0,attack
0,udp,OTH,0,110,110,40,1,0,attack
0,tcp,OTH,0,170,170,33,1,0,attack
0,udp,OTH,0,94,94,42,1,0,attack
0,tcp,S1,140,171,171,100,1,0,attack
0,tcp,S3,755,33,33,33,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,S3,755,139,139,100,1,0,attack
4,tcp,RSTO,755,545,545,100,1,0,attack
0,tcp,S1,140,1044,885,100,1,0,attack
5,tcp,RSTO,755,457,457,100,1,0,attack
0,tcp,OTH,0,117,117,33,1,0,attack
1,tcp,S3,755,154,154,100,1,0,attack
0,tcp,OTH,0,135,80,38,0.52,0.32,attack
0,tcp,S3,755,151,151,100,1,0,attack
6,tcp,RSTO,755,341,341,100,1,0,attack
3,tcp,RSTO,755,626,626,100,1,0,attack
6,tcp,RSTO,755,390,390,100,1,0,attack
0,tcp,S3,755,81,81,81,1,0,attack
5,tcp,RSTO,755,473,473,100,1,0,attack
0,tcp,OTH,0,151,151,100,1,0,attack
0,tcp,S3,755,161,161,100,1,0,attack
0,tcp,S3,755,869,869,100,1,0,attack
2,tcp,RSTO,755,699,699,100,1,0,attack
0,tcp,S3,755,417,417,100,1,0,attack
0,tcp,OTH,0,41,41,92,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,S3,755,157,157,100,1,0,attack
0,tcp,S3,755,269,269,100,1,0,attack
0,tcp,S3,755,270,270,100,1,0,attack
0,tcp,S1,140,172,172,100,1,0,attack
0,tcp,S3,755,150,150,100,1,0,attack
0,tcp,S3,755,869,709,100,1,0,attack
0,tcp,S3,755,7,7,7,1,0,attack
0,tcp,S3,821,315,315,100,1,0,attack
1,tcp,S3,755,148,148,100,1,0,attack
0,tcp,S3,755,153,153,100,1,0,attack
0,udp,OTH,0,161,161,33,1,0,attack
0,tcp,OTH,0,138,138,33,1,0,attack
0,tcp,OTH,0,146,91,45,0.69,0.18,attack
0,tcp,S3,755,352,352,100,1,0,attack
4,tcp,RSTO,755,587,587,100,1,0,attack
1,tcp,S3,821,761,761,100,1,0,attack
0,tcp,S3,755,18,18,18,1,0,attack
0,tcp,OTH,0,41,41,33,1,0,attack
0,tcp,S3,755,101,101,100,1,0,attack
0,tcp,OTH,0,165,165,33,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,tcp,S3,755,909,749,100,1,0,attack
0,tcp,OTH,0,140,140,31,1,0,attack
0,tcp,OTH,0,48,48,40,1,0,attack
0,tcp,S3,755,951,791,100,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,OTH,0,50,50,34,1,0,attack
0,tcp,S3,755,145,145,100,1,0,attack
0,tcp,S3,755,165,165,100,1,0,attack
0,tcp,S3,755,864,864,100,1,0,attack
1,tcp,S3,755,102,102,100,1,0,attack
4,tcp,RSTO,755,571,571,100,1,0,attack
0,tcp,S3,755,295,295,100,1,0,attack
0,tcp,RSTO,755,819,819,100,1,0,attack
0,tcp,S3,755,759,759,100,1,0,attack
0,tcp,S3,755,150,150,100,1,0,attack
0,udp,OTH,0,111,111,33,1,0,attack
0,tcp,S3,755,68,68,98,1,0,attack
0,tcp,S3,755,910,750,100,1,0,attack
0,tcp,S3,755,126,126,100,1,0,attack
0,tcp,S3,755,128,128,100,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,OTH,0,134,134,100,1,0,attack
0,tcp,S3,755,244,244,100,1,0,attack
0,tcp,S3,755,159,159,100,1,0,attack
1,tcp,S3,755,731,731,100,1,0,attack
2,tcp,RSTO,755,655,655,100,1,0,attack
0,tcp,OTH,0,164,164,33,1,0,attack
0,tcp,S3,755,960,960,100,1,0,attack
1,tcp,S3,755,151,151,100,1,0,attack
0,tcp,S3,755,182,182,100,1,0,attack
0,tcp,OTH,0,11,11,69,1,0,attack
0,tcp,OTH,0,38,38,35,1,0,attack
1,tcp,S3,755,175,175,100,1,0,attack
0,udp,OTH,0,105,105,39,1,0,attack
2,tcp,RSTO,755,693,693,100,1,0,attack
1,tcp,S3,755,167,167,100,1,0,attack
1,tcp,S3,755,169,169,100,1,0,attack
0,tcp,S3,755,109,109,100,1,0,attack
0,tcp,OTH,0,135,135,29,1,0,attack
0,tcp,OTH,0,122,122,100,1,0,attack
0,tcp,OTH,0,180,180,99,1,0,attack
0,udp,OTH,0,88,88,41,1,0,attack
1,tcp,S3,755,160,160,100,1,0,attack
0,tcp,S3,821,317,317,100,1,0,attack
0,tcp,OTH,0,98,98,100,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,tcp,OTH,0,40,40,92,1,0,attack
0,tcp,S3,755,96,96,98,1,0,attack
0,tcp,S3,755,1010,850,100,1,0,attack
4,tcp,RSTO,755,564,564,100,1,0,attack
2,tcp,RSTO,755,688,688,100,1,0,attack
0,tcp,S3,755,139,139,100,1,0,attack
0,tcp,OTH,0,37,37,31,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,tcp,S3,755,871,871,100,1,0,attack
0,tcp,OTH,0,23,23,23,1,0,attack
0,tcp,S3,755,915,755,100,1,0,attack
0,tcp,OTH,0,143,143,31,1,0,attack
0,tcp,S3,755,464,304,100,1,0,attack
0,tcp,S1,140,177,177,100,1,0,attack
0,tcp,OTH,0,180,180,33,1,0,attack
0,tcp,S3,755,114,114,100,1,0,attack
0,tcp,OTH,0,143,143,31,1,0,attack
0,tcp,OTH,0,133,78,37,0.49,0.35,attack
0,udp,OTH,0,67,67,27,1,0,attack
0,tcp,S3,755,959,959,100,1,0,attack
6,tcp,RSTO,755,448,448,100,1,0,attack
1,tcp,S3,755,597,437,100,1,0,attack
0,tcp,S3,755,13,13,13,1,0,attack
0,tcp,S1,140,177,177,100,1,0,attack
1,tcp,S3,821,136,136,100,1,0,attack
0,udp,OTH,0,133,133,33,1,0,attack
0,tcp,S1,140,174,174,100,1,0,attack
0,tcp,S3,755,123,123,100,1,0,attack
0,tcp,S3,755,728,568,100,1,0,attack
0,tcp,S3,755,563,403,100,1,0,attack
1,tcp,S3,821,143,143,100,1,0,attack
0,tcp,S3,755,149,149,100,1,0,attack
0,tcp,S3,755,132,132,100,1,0,attack
0,tcp,S3,755,228,228,100,1,0,attack
0,tcp,S3,755,152,152,100,1,0,attack
2,tcp,RSTO,755,652,652,100,1,0,attack
0,tcp,S3,755,933,773,100,1,0,attack
0,tcp,OTH,0,5,5,5,1,0,attack
0,tcp,S3,755,83,83,83,1,0,attack
0,tcp,OTH,0,180,180,33,1,0,attack
0,tcp,OTH,0,319,319,100,1,0,attack
0,udp,OTH,0,141,141,23,1,0,attack
0,tcp,S3,755,145,145,100,1,0,attack
0,tcp,S3,755,100,100,100,1,0,attack
3,tcp,RSTO,755,627,627,100,1,0,attack
0,tcp,S3,755,646,486,100,1,0,attack
0,tcp,OTH,0,174,174,33,1,0,attack
0,tcp,S3,755,146,146,100,1,0,attack
0,tcp,S3,755,157,157,100,1,0,attack
0,tcp,S3,755,388,228,90,0.89,0.07,attack
0,tcp,S3,755,79,79,79,1,0,attack
1,tcp,S3,755,134,134,100,1,0,attack
0,tcp,S3,755,895,895,100,1,0,attack
0,tcp,S3,755,147,147,100,1,0,attack
1,tcp,S3,755,158,158,100,1,0,attack
0,tcp,S3,755,181,181,100,1,0,attack
0,tcp,S3,821,335,335,100,1,0,attack
0,tcp,S3,755,476,316,100,1,0,attack
0,tcp,S3,755,134,134,100,1,0,attack
0,tcp,S3,755,156,156,100,1,0,attack
1,tcp,S3,755,901,741,100,1,0,attack
0,tcp,S3,755,94,94,94,1,0,attack
1,tcp,S3,755,171,171,100,1,0,attack
0,tcp,S3,755,55,55,98,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
1,tcp,S3,755,773,773,100,1,0,attack
0,tcp,OTH,0,29,29,29,1,0,attack
1,tcp,S3,755,154,154,100,1,0,attack
0,udp,OTH,0,116,116,33,1,0,attack
0,udp,OTH,0,59,59,25,1,0,attack
