@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: /root/Documents/CNIS/AttackerData/POST/X/750Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/500Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/1000Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/GET/X/750Connection.pcapng,slowRead
192.168.2.11,36210,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1026,260823,1301535,516556,13,260653,863939,345636,30866025,0,260825,1564943,638884,1728425,5860214,13822257,4837652,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36212,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1081,260320,1304550,518073,14,260140,863834,345930,30863163,0,260321,1561922,637651,1696211,5860246,13563498,4700875,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36214,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1137,259831,1301497,516771,13,259640,863884,345628,30860215,0,259833,1558988,636453,1696130,5860242,13563553,4700858,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36216,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1122,259396,1297551,515096,10,259209,864300,345337,30857274,0,259398,1556378,635387,1695701,5860176,13563805,4701028,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36218,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,988,264078,1321026,524405,13,263913,862759,347430,30854286,0,264080,1584472,646857,1729270,5853960,13821184,4840764,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36220,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1112,258408,1293012,513418,12,258223,864823,345009,30851436,0,258410,1550450,632967,1695403,5860194,13564152,4701219,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36222,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1112,257904,1289942,512115,13,257720,864847,344707,30848464,0,257906,1547427,631733,1695357,5860205,13564246,4701257,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36224,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1159,257409,1285732,510333,13,257216,864886,344331,30845508,0,257413,1544455,630518,1695261,5860205,13564612,4701338,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36226,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,994,262137,1309414,519729,12,261972,863582,346372,30842481,0,262139,1572827,642103,1728571,5853928,13821226,4840808,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36228,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1105,261593,1312080,521107,13,261409,863235,346591,30839625,0,261594,1569559,640768,1696872,5854011,13560753,4704011,2,134,1,288,1,1,0,0,632,580,slowRead
