@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-V-R2-4,9,16-17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,481,5,0,53,slowHeaders
tcp,S1,968,86,0,89,slowRead
tcp,OTH,66,378,0,90,slowRead
tcp,OTH,481,4,0,53,slowHeaders
tcp,RSTO,1131,252,0,100,slowRead
tcp,RSTO,1129,372,0,100,slowHeaders
tcp,S1,74,156,0,100,slowBody
tcp,S1,370,602,0,100,slowHeaders
tcp,S1,74,353,0,100,slowBody
tcp,S1,296,308,0,100,slowRead
tcp,S1,370,485,0,100,slowBody
tcp,S1,370,748,0,100,slowHeaders
tcp,S1,370,329,0,100,slowBody
tcp,S1,955,92,0,97,slowRead
tcp,S1,296,326,0,100,slowBody
tcp,S1,296,110,0,100,slowRead
tcp,S1,400,192,0,99,slowHeaders
tcp,S1,370,627,0,100,slowBody
tcp,S1,296,443,0,100,slowBody
tcp,S1,370,687,0,100,slowRead
tcp,OTH,66,620,0,74,slowRead
tcp,S1,370,316,0,100,slowHeaders
tcp,S1,370,343,0,100,slowHeaders
tcp,S1,74,633,0,100,slowRead
tcp,S1,296,102,0,100,slowBody
tcp,OTH,66,520,0,89,slowHeaders
tcp,OTH,66,298,0,59,slowHeaders
tcp,S1,296,407,0,100,slowRead
tcp,S1,986,715,0,100,slowRead
tcp,S1,296,614,0,100,slowBody
tcp,OTH,106,225,0,50,slowRead
tcp,S1,148,180,0,100,slowHeaders
tcp,OTH,117,213,0,50,slowBody
tcp,S1,74,570,0,100,slowRead
tcp,OTH,98,206,0,50,slowHeaders
tcp,S1,74,131,0,100,slowBody
tcp,OTH,66,621,0,90,slowRead
tcp,OTH,124,217,0,50,slowRead
tcp,OTH,66,290,0,54,slowHeaders
tcp,OTH,66,498,0,90,slowRead
tcp,S1,370,655,0,100,slowHeaders
tcp,OTH,66,384,0,89,slowBody
tcp,S1,74,164,0,100,slowBody
tcp,S1,296,464,0,100,slowBody
tcp,S1,370,435,0,100,slowBody
tcp,OTH,145,487,0,100,slowHeaders
tcp,S1,74,73,0,91,slowHeaders
tcp,S2,4760,217,0,100,slowBody
tcp,OTH,60,1073,0,45,slowHeaders
tcp,S1,296,637,0,100,slowBody
tcp,S1,370,422,0,100,slowRead
tcp,RSTO,973,433,0,100,slowHeaders
tcp,OTH,60,793,0,35,slowRead
tcp,S1,370,156,0,100,slowRead
tcp,RSTO,914,153,0,100,slowHeaders
tcp,S1,370,859,0,100,slowRead
tcp,S1,665,109,0,99,slowBody
tcp,S1,74,299,0,100,slowHeaders
tcp,S1,370,434,0,100,slowHeaders
tcp,OTH,96,200,0,50,slowHeaders
tcp,S1,296,24,0,100,slowBody
tcp,OTH,66,531,0,71,slowBody
tcp,S2,1595,159,0,100,slowBody
tcp,OTH,66,12,0,59,slowRead
tcp,S1,296,46,0,100,slowBody
tcp,OTH,156,511,0,83,slowRead
tcp,RSTO,2247,354,0,100,slowRead
tcp,OTH,60,523,0,83,slowRead
tcp,OTH,60,739,0,46,slowBody
tcp,OTH,98,30,0,42,slowBody
tcp,S1,222,764,0,100,slowBody
tcp,RSTO,1121,69,0,84,slowBody
tcp,OTH,60,872,0,48,slowHeaders
tcp,S1,296,257,0,100,slowRead
tcp,S1,370,430,0,100,slowBody
tcp,S1,370,257,0,100,slowBody
tcp,S1,296,695,0,100,slowBody
tcp,OTH,66,476,0,89,slowRead
tcp,S1,74,184,0,100,slowHeaders
tcp,S1,296,645,0,100,slowHeaders
tcp,RSTO,905,194,0,100,slowHeaders
tcp,S1,296,740,0,100,slowBody
tcp,RSTO,4479,402,0,100,slowBody
tcp,OTH,60,1177,0,49,slowRead
tcp,OTH,126,175,0,50,slowBody
tcp,S1,370,803,0,100,slowRead
tcp,OTH,66,442,0,85,slowRead
tcp,RSTO,1190,167,0,100,slowBody
tcp,S1,222,639,0,100,slowBody
tcp,RSTO,971,191,0,100,slowHeaders
tcp,OTH,98,88,0,50,slowHeaders
tcp,S1,370,570,0,100,slowBody
tcp,RSTO,1169,372,0,100,slowBody
tcp,OTH,151,596,0,94,slowHeaders
tcp,OTH,66,608,0,90,slowRead
tcp,S1,370,474,0,100,slowBody
tcp,S1,943,50,0,66,slowRead
tcp,OTH,60,714,0,51,slowHeaders
tcp,OTH,116,88,0,50,slowHeaders
tcp,S1,370,644,0,100,slowBody
tcp,OTH,110,34,0,46,slowBody
tcp,S1,370,909,0,100,slowRead
tcp,S1,148,502,0,100,slowRead
tcp,S1,222,936,0,100,slowRead
tcp,OTH,60,814,0,47,slowHeaders
tcp,S1,296,601,0,100,slowBody
tcp,OTH,60,836,0,42,slowRead
tcp,S1,370,298,0,100,slowHeaders
tcp,S1,296,464,0,100,slowHeaders
tcp,RSTO,1003,53,0,54,slowHeaders
tcp,S1,758,46,0,80,slowHeaders
tcp,S1,624,87,0,92,slowHeaders
tcp,S1,222,43,0,78,slowRead
tcp,RSTO,1264,482,0,100,slowRead
tcp,S1,296,641,0,100,slowBody
tcp,S1,296,431,0,100,slowBody
tcp,S1,621,782,0,100,slowRead
tcp,OTH,94,19,0,19,slowRead
tcp,OTH,60,1155,0,49,slowRead
tcp,RSTO,1256,311,0,100,slowRead
tcp,OTH,66,317,0,63,slowRead
tcp,S1,370,297,0,99,slowHeaders
tcp,S1,296,320,0,100,slowBody
tcp,OTH,60,706,0,75,slowRead
tcp,S1,74,648,0,100,slowRead
tcp,S1,987,168,0,100,slowRead
tcp,RSTO,1300,232,0,100,slowRead
tcp,S1,370,471,0,100,slowBody
tcp,S1,608,17,0,66,slowHeaders
tcp,S1,222,540,0,100,slowBody
tcp,OTH,94,58,0,54,slowHeaders
tcp,OTH,60,18,0,62,slowRead
tcp,OTH,66,403,0,100,slowHeaders
tcp,RSTO,965,227,0,100,slowHeaders
tcp,OTH,626,5,0,58,slowRead
tcp,OTH,60,684,0,50,slowBody
tcp,S1,296,746,0,100,slowHeaders
tcp,S2,1500,168,0,100,slowBody
tcp,OTH,93,10,0,24,slowBody
tcp,S1,370,301,0,100,slowRead
tcp,S1,370,251,0,100,slowHeaders
tcp,S1,370,529,0,100,slowHeaders
tcp,RSTO,2247,371,0,100,slowRead
tcp,S1,1879,1,0,99,slowRead
tcp,OTH,60,769,0,35,slowBody
tcp,S1,222,300,0,99,slowHeaders
tcp,S1,148,341,0,100,slowBody
tcp,RSTO,1163,142,0,99,slowHeaders
tcp,OTH,60,659,0,48,slowHeaders
tcp,OTH,54,2,0,2,slowBody
tcp,S1,2558,382,0,100,slowRead
tcp,S1,370,299,0,100,slowHeaders
tcp,S1,222,255,0,99,slowHeaders
tcp,RSTO,1132,150,0,100,slowBody
tcp,S1,370,219,0,100,slowBody
tcp,S1,296,410,0,100,slowRead
tcp,S1,148,643,0,100,slowBody
tcp,S1,296,686,0,100,slowRead
tcp,S1,296,187,0,100,slowRead
tcp,RSTO,1100,42,0,74,slowRead
tcp,RSTO,1172,367,0,100,slowBody
tcp,OTH,102,49,0,54,slowBody
tcp,S1,370,574,0,100,slowBody
tcp,OTH,60,1071,0,50,slowBody
tcp,OTH,60,834,0,45,slowRead
tcp,S1,222,688,0,100,slowBody
tcp,OTH,84,83,0,50,slowRead
tcp,S1,296,262,0,100,slowRead
tcp,OTH,95,271,0,50,slowRead
tcp,OTH,60,639,0,47,slowHeaders
tcp,OTH,66,283,0,51,slowRead
tcp,S1,370,647,0,100,slowRead
tcp,RSTO,923,417,0,100,slowHeaders
tcp,S1,74,413,0,98,slowRead
tcp,S1,370,711,0,99,slowHeaders
tcp,OTH,123,243,0,50,slowBody
tcp,OTH,66,281,0,50,slowHeaders
tcp,S1,370,349,0,100,slowRead
tcp,S1,222,546,0,100,slowBody
tcp,RSTO,1042,175,0,100,slowHeaders
tcp,S1,222,800,0,100,slowBody
tcp,RSTO,909,434,0,100,slowRead
tcp,S2,1327,88,0,97,slowBody
tcp,S1,296,463,0,100,slowBody
tcp,RSTO,1070,201,0,100,slowHeaders
tcp,S1,742,91,0,93,slowRead
tcp,S1,370,364,0,100,slowBody
tcp,S1,148,376,0,100,slowRead
tcp,RSTO,1144,124,0,100,slowRead
tcp,S1,296,156,0,100,slowRead
tcp,OTH,60,1062,0,48,slowRead
tcp,S1,370,41,0,100,slowBody
tcp,S1,296,415,0,100,slowRead
tcp,S1,370,794,0,100,slowRead
tcp,RSTO,834,140,0,100,slowHeaders
tcp,S1,296,790,0,100,slowBody
tcp,S1,148,141,0,100,slowRead
tcp,S1,296,568,0,100,slowBody
tcp,S1,296,314,0,100,slowBody
tcp,RSTO,1264,492,0,100,slowRead
tcp,S1,296,160,0,100,slowRead
tcp,OTH,60,784,0,45,slowRead
tcp,S1,370,498,0,100,slowHeaders
tcp,S1,296,561,0,100,slowRead
tcp,S1,296,583,0,100,slowRead
tcp,S1,296,382,0,100,slowRead
tcp,OTH,173,214,0,100,slowBody
tcp,S1,296,715,0,100,slowBody
tcp,RSTO,1144,143,0,100,slowRead
tcp,S1,370,287,0,100,slowBody
tcp,OTH,60,986,0,53,slowHeaders
tcp,S1,370,880,0,100,slowRead
tcp,S1,222,49,0,78,slowRead
tcp,OTH,60,1038,0,50,slowRead
tcp,OTH,66,370,0,89,slowBody
tcp,S1,400,161,0,99,slowHeaders
tcp,OTH,60,931,0,47,slowBody
tcp,S1,370,263,0,100,slowBody
tcp,OTH,60,11,0,11,slowBody
tcp,RSTO,1108,171,0,99,slowHeaders
tcp,S1,74,21,0,72,slowBody
tcp,S1,296,340,0,100,slowBody
tcp,OTH,60,654,0,50,slowBody
tcp,S1,74,733,0,100,slowRead
tcp,S1,296,89,0,100,slowRead
tcp,S1,370,736,0,100,slowRead
tcp,S1,296,229,0,100,slowBody
tcp,OTH,60,790,0,37,slowRead
tcp,S1,370,363,0,100,slowHeaders
tcp,S1,370,374,0,100,slowBody
tcp,OTH,97,105,0,50,slowHeaders
tcp,S1,370,728,0,100,slowHeaders
tcp,S1,296,496,0,100,slowBody
tcp,OTH,60,5,0,54,slowRead
tcp,S1,370,229,0,100,slowHeaders
tcp,S1,656,169,0,100,slowBody
tcp,S1,148,305,0,99,slowRead
tcp,OTH,60,652,0,48,slowHeaders
tcp,OTH,60,837,0,49,slowHeaders
tcp,S1,296,382,0,100,slowRead
tcp,RSTO,2321,590,0,100,slowRead
tcp,S1,296,360,0,100,slowBody
tcp,S1,370,220,0,100,slowRead
tcp,OTH,60,673,0,59,slowRead
tcp,OTH,89,182,0,50,slowHeaders
tcp,OTH,525,289,0,52,slowRead
tcp,S1,742,116,0,99,slowRead
tcp,RSTO,1112,366,0,100,slowBody
tcp,OTH,60,1093,0,51,slowBody
tcp,OTH,60,628,0,73,slowBody
tcp,OTH,66,473,0,100,slowHeaders
tcp,S2,3150,798,0,100,slowBody
tcp,S1,222,617,0,100,slowHeaders
tcp,S1,370,8,0,100,slowBody
tcp,S1,74,686,0,100,slowRead
tcp,S1,296,553,0,100,slowRead
tcp,RSTO,1106,152,0,100,slowBody
tcp,OTH,60,731,0,47,slowHeaders
tcp,S1,370,381,0,100,slowHeaders
tcp,RSTO,1072,136,0,100,slowHeaders
tcp,S1,148,24,0,99,slowRead
tcp,RSTO,1019,147,0,100,slowHeaders
tcp,S1,296,626,0,100,slowRead
tcp,RSTO,1139,462,0,100,slowRead
tcp,S1,370,306,0,100,slowBody
tcp,RSTO,1183,133,0,100,slowBody
tcp,S1,370,262,0,100,slowHeaders
tcp,RSTO,1144,82,0,86,slowRead
tcp,OTH,109,110,0,50,slowBody
tcp,S1,222,367,0,100,slowHeaders
tcp,OTH,107,56,0,51,slowHeaders
tcp,OTH,66,471,0,88,slowRead
tcp,OTH,97,280,0,50,slowRead
tcp,OTH,119,257,0,50,slowRead
tcp,S1,148,97,0,97,slowHeaders
tcp,OTH,109,25,0,39,slowBody
tcp,OTH,91,146,0,50,slowHeaders
tcp,OTH,110,246,0,50,slowRead
tcp,S1,624,183,0,100,slowBody
tcp,S1,74,57,0,85,slowHeaders
tcp,OTH,60,998,0,49,slowBody
tcp,OTH,98,31,0,61,slowBody
tcp,OTH,90,28,0,31,slowRead
tcp,OTH,628,20,0,38,slowRead
tcp,S1,370,36,0,100,slowRead
tcp,RSTO,2822,357,0,100,slowRead
tcp,S1,148,98,0,100,slowBody
tcp,RSTO,967,160,0,100,slowRead
tcp,RSTO,929,114,0,100,slowHeaders
tcp,RSTO,1300,349,0,100,slowRead
tcp,S1,296,718,0,100,slowBody
tcp,S1,370,421,0,100,slowBody
tcp,S1,370,48,0,100,slowHeaders
tcp,OTH,106,273,0,50,slowBody
tcp,OTH,60,1069,0,49,slowBody
tcp,S1,296,502,0,100,slowRead
tcp,OTH,60,354,0,83,slowRead
tcp,OTH,85,137,0,50,slowHeaders
tcp,S1,148,425,0,100,slowRead
tcp,RSTO,1101,158,0,100,slowBody
tcp,OTH,66,400,0,84,slowBody
tcp,S1,148,680,0,100,slowBody
tcp,OTH,60,1087,0,52,slowHeaders
tcp,S1,74,721,0,100,slowRead
tcp,OTH,66,549,0,92,slowHeaders
tcp,OTH,60,658,0,47,slowBody
tcp,S1,296,675,0,100,slowRead
tcp,S1,621,774,0,99,slowRead
tcp,OTH,60,890,0,25,slowBody
tcp,S1,370,823,0,100,slowRead
tcp,OTH,92,176,0,50,slowBody
tcp,S1,296,479,0,100,slowRead
tcp,RSTO,852,76,0,90,slowHeaders
tcp,S1,2558,369,0,100,slowRead
tcp,S1,296,27,0,28,slowRead
tcp,OTH,60,795,0,47,slowHeaders
tcp,RSTO,937,30,0,61,slowHeaders
tcp,RSTO,1022,192,0,100,slowHeaders
tcp,S1,296,493,0,100,slowRead
tcp,OTH,109,36,0,53,slowHeaders
tcp,S1,296,319,0,100,slowBody
tcp,S1,370,151,0,100,slowHeaders
tcp,S1,370,308,0,100,slowHeaders
tcp,S1,370,258,0,99,slowBody
tcp,OTH,117,115,0,50,slowRead
tcp,S1,4562,920,0,100,slowRead
tcp,RSTO,4060,385,0,99,slowRead
tcp,S1,148,412,0,100,slowBody
tcp,OTH,66,540,0,80,slowRead
tcp,OTH,60,821,0,39,slowBody
tcp,S1,770,160,0,100,slowHeaders
tcp,OTH,66,572,0,88,slowBody
tcp,OTH,83,168,0,50,slowBody
tcp,S1,370,83,0,100,slowBody
tcp,OTH,60,914,0,50,slowHeaders
tcp,S1,370,773,0,100,slowRead
tcp,S1,370,264,0,100,slowBody
tcp,S1,296,770,0,100,slowBody
tcp,OTH,60,911,0,50,slowRead
tcp,OTH,66,621,0,74,slowRead
tcp,S1,148,343,0,100,slowRead
tcp,S1,370,365,0,100,slowBody
tcp,S1,370,439,0,100,slowRead
tcp,S1,370,190,0,100,slowHeaders
tcp,OTH,80,150,0,50,slowBody
tcp,OTH,83,55,0,50,slowRead
tcp,OTH,66,362,0,85,slowBody
tcp,OTH,70,237,0,50,slowRead
tcp,OTH,60,1039,0,51,slowRead
tcp,S1,370,387,0,100,slowHeaders
tcp,OTH,60,754,0,47,slowHeaders
tcp,S1,296,54,0,100,slowBody
tcp,S1,370,243,0,100,slowBody
tcp,S1,370,634,0,100,slowHeaders
tcp,RSTO,931,711,0,100,slowRead
tcp,S1,370,364,0,100,slowBody
tcp,S1,74,614,0,100,slowRead
tcp,RSTO,935,50,0,75,slowHeaders
tcp,OTH,103,201,0,50,slowBody
tcp,OTH,60,826,0,49,slowHeaders
tcp,OTH,60,736,0,51,slowHeaders
tcp,S1,370,626,0,100,slowRead
tcp,OTH,101,39,0,54,slowHeaders
tcp,S1,296,55,0,56,slowBody
tcp,S1,296,236,0,100,slowBody
tcp,S1,370,350,0,100,slowRead
tcp,S1,296,569,0,100,slowBody
tcp,S1,296,448,0,100,slowRead
tcp,S1,370,265,0,100,slowBody
tcp,S1,148,209,0,100,slowRead
tcp,S1,370,418,0,100,slowBody
tcp,S1,222,704,0,100,slowBody
tcp,S1,370,398,0,100,slowHeaders
tcp,S1,370,138,0,100,slowHeaders
tcp,OTH,60,836,0,48,slowHeaders
tcp,S1,741,135,0,100,slowHeaders
tcp,OTH,60,809,0,50,slowRead
tcp,OTH,106,148,0,50,slowBody
tcp,S1,296,639,0,100,slowRead
tcp,S1,370,72,0,100,slowHeaders
tcp,S1,74,77,0,94,slowHeaders
tcp,OTH,60,977,0,50,slowRead
tcp,OTH,112,38,0,53,slowBody
tcp,OTH,66,598,0,89,slowBody
tcp,OTH,60,982,0,49,slowHeaders
tcp,OTH,60,786,0,46,slowRead
tcp,S1,296,664,0,100,slowHeaders
tcp,RSTO,954,709,0,100,slowRead
tcp,OTH,109,107,0,50,slowHeaders
tcp,OTH,60,863,0,50,slowRead
tcp,OTH,91,25,0,53,slowHeaders
tcp,OTH,113,29,0,29,slowRead
tcp,S1,370,576,0,100,slowHeaders
tcp,S1,370,640,0,100,slowRead
tcp,S1,296,248,0,100,slowRead
tcp,OTH,89,67,0,50,slowRead
tcp,OTH,66,321,0,69,slowRead
tcp,S2,1531,164,0,100,slowBody
tcp,S1,148,268,0,99,slowRead
tcp,RSTO,1106,173,0,100,slowBody
tcp,RSTO,1172,11,0,36,slowBody
tcp,S1,296,409,0,100,slowRead
tcp,RSTO,1187,162,0,100,slowBody
tcp,RSTO,909,174,0,100,slowRead
tcp,S1,148,53,0,100,slowRead
tcp,S1,148,34,0,75,slowHeaders
tcp,OTH,66,351,0,77,slowRead
tcp,S1,370,348,0,100,slowRead
tcp,OTH,60,1110,0,49,slowBody
tcp,OTH,439,0,0,0,slowHeaders
tcp,S1,148,48,0,85,slowBody
tcp,S1,74,43,0,78,slowBody
tcp,S1,222,492,0,100,slowHeaders
tcp,OTH,103,108,0,50,slowBody
tcp,S1,621,761,0,99,slowRead
tcp,S1,370,277,0,100,slowBody
tcp,S1,370,381,0,100,slowHeaders
tcp,S1,296,301,0,100,slowBody
tcp,RSTO,997,123,0,100,slowHeaders
tcp,OTH,66,10,0,10,slowHeaders
tcp,OTH,66,851,0,61,slowHeaders
tcp,S1,370,429,0,100,slowHeaders
tcp,OTH,66,594,0,90,slowBody
tcp,RSTO,1013,177,0,100,slowHeaders
tcp,S1,548,612,0,100,slowBody
tcp,S1,648,26,0,68,slowBody
tcp,S1,296,203,0,100,slowRead
tcp,OTH,66,405,0,83,slowRead
tcp,S1,370,357,0,100,slowHeaders
tcp,OTH,66,517,0,100,slowHeaders
tcp,S1,370,393,0,100,slowHeaders
tcp,OTH,60,1030,0,45,slowRead
tcp,S1,370,45,0,100,slowHeaders
tcp,S1,370,583,0,100,slowRead
tcp,RSTO,1078,471,0,100,slowRead
tcp,S1,148,704,0,100,slowBody
tcp,OTH,60,786,0,35,slowBody
tcp,S1,370,287,0,100,slowRead
tcp,OTH,66,469,0,81,slowHeaders
tcp,S1,148,300,0,99,slowRead
tcp,S1,296,37,0,100,slowBody
tcp,S1,222,785,0,100,slowBody
tcp,S1,370,208,0,100,slowBody
tcp,S1,370,113,0,100,slowHeaders
tcp,S1,370,220,0,100,slowHeaders
tcp,RSTO,2321,591,0,100,slowRead
tcp,S1,296,253,0,100,slowBody
tcp,S1,74,260,0,100,slowBody
tcp,OTH,60,674,0,49,slowBody
tcp,OTH,71,152,0,50,slowBody
tcp,S1,370,238,0,100,slowBody
tcp,OTH,107,123,0,50,slowRead
tcp,S1,370,678,0,100,slowBody
tcp,OTH,525,2,0,78,slowRead
tcp,OTH,66,473,0,81,slowHeaders
tcp,S1,370,719,0,100,slowRead
tcp,S1,370,176,0,100,slowHeaders
tcp,S1,370,314,0,99,slowBody
tcp,S1,370,214,0,100,slowHeaders
tcp,OTH,85,207,0,50,slowBody
tcp,OTH,88,274,0,50,slowHeaders
tcp,RSTO,1202,473,0,94,slowBody
tcp,S1,296,73,0,74,slowRead
tcp,S1,370,650,0,100,slowRead
tcp,OTH,125,200,0,50,slowHeaders
tcp,S1,296,155,0,100,slowRead
tcp,OTH,66,519,0,100,slowHeaders
tcp,OTH,66,557,0,70,slowBody
tcp,OTH,60,605,0,88,slowBody
tcp,S1,370,464,0,100,slowBody
tcp,S1,621,695,0,96,slowRead
tcp,RSTO,1105,172,0,100,slowBody
tcp,S1,296,189,0,100,slowBody
tcp,S1,222,635,0,100,slowBody
tcp,RSTO,1109,46,0,71,slowBody
tcp,RSTO,1024,148,0,100,slowHeaders
tcp,OTH,60,837,0,50,slowRead
tcp,S1,296,635,0,100,slowRead
tcp,S1,296,237,0,100,slowBody
tcp,OTH,85,239,0,50,slowBody
tcp,OTH,481,7,0,64,slowHeaders
tcp,S1,400,707,0,99,slowHeaders
tcp,S1,370,138,0,100,slowBody
tcp,OTH,66,580,0,93,slowHeaders
tcp,S1,370,657,0,100,slowHeaders
tcp,S1,296,372,0,100,slowBody
tcp,OTH,66,442,0,100,slowHeaders
tcp,OTH,60,765,0,31,slowBody
tcp,OTH,66,419,0,83,slowRead
tcp,OTH,462,12,0,31,slowBody
tcp,S1,739,110,0,97,slowBody
tcp,OTH,60,1092,0,49,slowRead
tcp,S1,370,227,0,100,slowHeaders
tcp,S1,902,131,0,100,slowRead
tcp,S1,296,504,0,100,slowRead
tcp,S1,296,683,0,100,slowRead
tcp,S1,370,406,0,100,slowRead
tcp,S1,370,252,0,100,slowBody
tcp,OTH,95,10,0,56,slowHeaders
tcp,OTH,60,891,0,24,slowBody
tcp,S1,296,282,0,100,slowBody
tcp,S1,370,228,0,100,slowRead
tcp,S1,296,367,0,100,slowBody
tcp,OTH,60,706,0,48,slowHeaders
tcp,S1,370,681,0,100,slowBody
tcp,S1,370,313,0,100,slowBody
tcp,S1,370,813,0,100,slowRead
tcp,OTH,105,248,0,50,slowBody
tcp,OTH,60,712,0,48,slowHeaders
tcp,OTH,97,23,0,37,slowHeaders
tcp,S1,296,507,0,100,slowRead
tcp,OTH,60,428,0,89,slowRead
tcp,S1,296,182,0,100,slowBody
tcp,OTH,60,1079,0,50,slowRead
tcp,S1,74,731,0,100,slowRead
tcp,S1,971,35,0,51,slowRead
tcp,OTH,81,98,0,50,slowRead
tcp,OTH,60,605,0,28,slowHeaders
tcp,S1,296,112,0,100,slowRead
tcp,S1,3889,215,0,100,slowBody
tcp,S1,661,104,0,100,slowBody
tcp,S1,774,53,0,74,slowBody
tcp,OTH,60,1080,0,51,slowRead
tcp,OTH,112,188,0,50,slowHeaders
tcp,S1,370,272,0,99,slowBody
tcp,OTH,66,628,0,74,slowRead
tcp,S1,370,330,0,100,slowBody
tcp,OTH,111,38,0,53,slowHeaders
tcp,S1,222,769,0,100,slowBody
tcp,OTH,84,42,0,53,slowHeaders
tcp,S1,296,733,0,100,slowBody
tcp,OTH,60,984,0,48,slowHeaders
tcp,S1,370,591,0,100,slowBody
tcp,S1,296,672,0,100,slowRead
tcp,S1,74,259,0,100,slowHeaders
tcp,RSTO,1300,250,0,100,slowRead
tcp,OTH,83,260,0,50,slowBody
tcp,OTH,194,197,0,100,slowBody
tcp,S1,370,230,0,100,slowBody
tcp,OTH,91,6,0,20,slowBody
tcp,S1,787,59,0,76,slowBody
tcp,S1,296,456,0,100,slowRead
tcp,OTH,75,203,0,50,slowBody
tcp,OTH,60,960,0,32,slowRead
tcp,RSTO,890,83,0,93,slowHeaders
tcp,S1,296,895,0,100,slowBody
tcp,S1,296,230,0,100,slowBody
tcp,S1,296,642,0,100,slowRead
tcp,S1,370,75,0,100,slowHeaders
tcp,S1,296,598,0,100,slowBody
tcp,S1,296,133,0,100,slowBody
tcp,OTH,109,203,0,50,slowRead
tcp,OTH,66,370,0,89,slowBody
tcp,OTH,66,521,0,83,slowRead
tcp,OTH,127,223,0,100,slowBody
tcp,RSTO,1127,156,0,99,slowHeaders
tcp,OTH,60,1078,0,53,slowBody
tcp,OTH,66,501,0,84,slowHeaders
tcp,S1,296,623,0,100,slowRead
tcp,S1,74,770,0,100,slowBody
tcp,S1,979,96,0,97,slowRead
tcp,OTH,66,366,0,88,slowBody
tcp,S1,296,359,0,100,slowBody
tcp,RSTO,1308,499,0,100,slowRead
tcp,OTH,94,42,0,50,slowRead
tcp,OTH,60,1049,0,51,slowRead
tcp,RSTO,1034,135,0,100,slowRead
tcp,OTH,75,104,0,50,slowRead
tcp,S1,370,271,0,100,slowHeaders
tcp,S1,370,799,0,100,slowRead
tcp,S1,296,16,0,17,slowRead
tcp,OTH,66,331,0,73,slowRead
tcp,S1,296,259,0,100,slowRead
tcp,OTH,103,87,0,50,slowRead
tcp,OTH,66,609,0,90,slowRead
tcp,S1,296,105,0,100,slowBody
tcp,S1,296,686,0,100,slowBody
tcp,OTH,80,170,0,50,slowHeaders
tcp,S1,296,217,0,100,slowRead
tcp,OTH,60,871,0,51,slowRead
tcp,S1,665,483,0,94,slowBody
tcp,OTH,60,620,0,89,slowRead
tcp,S1,710,112,0,99,slowRead
tcp,S1,148,224,0,100,slowRead
tcp,S1,296,343,0,100,slowRead
tcp,OTH,60,938,0,29,slowBody
tcp,S1,296,546,0,100,slowBody
tcp,OTH,650,4,0,29,slowRead
tcp,S1,370,562,0,100,slowRead
tcp,OTH,60,597,0,20,slowHeaders
tcp,OTH,60,851,0,47,slowHeaders
tcp,S1,370,60,0,100,slowHeaders
tcp,S1,370,775,0,100,slowRead
tcp,S1,370,480,0,100,slowHeaders
tcp,S1,621,780,0,99,slowRead
tcp,OTH,66,424,0,85,slowHeaders
tcp,OTH,116,161,0,50,slowRead
tcp,S1,148,68,0,89,slowHeaders
tcp,S1,370,227,0,100,slowBody
tcp,OTH,60,764,0,38,slowBody
tcp,OTH,60,844,0,49,slowHeaders
tcp,S1,296,476,0,100,slowRead
tcp,S1,74,333,0,100,slowHeaders
tcp,S1,296,389,0,100,slowRead
tcp,S1,74,50,0,82,slowBody
tcp,OTH,117,178,0,50,slowHeaders
tcp,OTH,66,604,0,89,slowRead
tcp,S1,370,197,0,100,slowBody
tcp,S1,370,34,0,100,slowHeaders
tcp,S1,296,300,0,100,slowRead
tcp,S1,222,613,0,100,slowBody
tcp,OTH,99,230,0,50,slowHeaders
tcp,OTH,60,1050,0,49,slowBody
tcp,OTH,85,45,0,69,slowRead
tcp,OTH,60,719,0,51,slowHeaders
tcp,OTH,85,54,0,50,slowHeaders
tcp,OTH,100,282,0,50,slowRead
tcp,S1,148,497,0,100,slowRead
tcp,RSTO,1105,97,0,99,slowHeaders
tcp,S1,74,503,0,100,slowBody
tcp,S1,665,101,0,97,slowBody
tcp,OTH,95,25,0,85,slowRead
tcp,S1,296,480,0,100,slowRead
tcp,S1,707,190,0,100,slowBody
tcp,S1,148,397,0,100,slowRead
tcp,OTH,66,596,0,90,slowRead
tcp,S1,296,227,0,100,slowBody
tcp,OTH,60,501,0,87,slowRead
tcp,OTH,117,269,0,50,slowRead
tcp,S1,370,250,0,100,slowBody
tcp,S1,296,234,0,100,slowRead
tcp,RSTO,1020,9,0,10,slowHeaders
tcp,S1,296,376,0,100,slowRead
tcp,S1,370,306,0,100,slowBody
tcp,RSTO,1306,279,0,100,slowRead
tcp,OTH,66,340,0,75,slowHeaders
tcp,OTH,60,955,0,34,slowRead
tcp,S1,296,773,0,100,slowBody
tcp,RSTO,912,707,0,100,slowHeaders
tcp,RSTO,1137,159,0,100,slowBody
tcp,S1,370,444,0,100,slowBody
tcp,S1,222,886,0,100,slowRead
tcp,OTH,66,522,0,83,slowRead
tcp,S1,370,234,0,100,slowBody
