% isAttack tcpFlood:	199
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,10,14,22,33,40'

@attribute max_fpktl numeric
@attribute mean_bpktl numeric
@attribute mean_fiat numeric
@attribute min_active numeric
@attribute sflow_bbytes numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
394,113,271233,3,226,slowHeaders
394,150,7103,4377,187,slowHeaders
246,122,21286,4633,171,slowHeaders
394,122,277252,1290,213,slowHeaders
394,150,10547,4605,187,slowHeaders
394,133,17682,4425,200,slowHeaders
394,122,24164,1128,171,slowHeaders
394,113,29812,4,181,slowHeaders
246,54,1684,5,72,slowHeaders
511,56,1622,3287,112,slowHeaders
394,113,272873,3,226,slowHeaders
246,133,6375,2690,160,slowHeaders
246,56,1598,3254,112,slowHeaders
246,60,288999,3,17,slowHeaders
307,122,20652,4570,171,slowHeaders
246,56,1621,3299,112,slowHeaders
394,60,277343,0,6,slowHeaders
307,122,18826,4547,171,slowHeaders
246,122,19013,3795,171,slowHeaders
395,122,21663,4632,171,slowHeaders
395,60,288011,16,15,slowHeaders
394,122,37570,1353,171,slowHeaders
394,113,272447,2,181,slowHeaders
351,133,8315,2951,160,slowHeaders
351,133,13190,4216,160,slowHeaders
396,157,263879,0,288,slowRead
396,342,252606,0,152,slowRead
467,54,551,5,54,slowRead
352,168,315544,0,186,slowRead
60,-1,307,307,0,slowRead
511,53,1403,7,67,slowRead
394,122,19591,15,213,slowRead
467,54,1592,14,82,slowRead
227,157,259050,0,288,slowRead
511,53,1618,4,67,slowRead
352,157,393397,0,288,slowRead
396,168,315525,0,280,slowRead
511,53,1656,5,67,slowRead
352,168,315802,0,280,slowRead
394,122,18506,2,171,slowRead
227,168,312614,0,280,slowRead
467,56,1630,3362,112,slowRead
227,180,323223,0,180,slowRead
227,157,409228,0,288,slowRead
394,133,14492,5,200,slowRead
352,180,403059,1113,542,slowRead
227,168,316332,0,280,slowRead
467,56,1265,2592,112,slowRead
396,157,260636,0,288,slowRead
227,180,323133,0,180,slowRead
511,53,1569,5,67,slowRead
394,60,288040,0,8,slowRead
352,284,252772,0,177,slowRead
396,168,313929,0,280,slowRead
227,168,320239,0,186,slowRead
467,54,1620,14,82,slowRead
394,122,17800,13,213,slowRead
396,168,317010,0,186,slowRead
639,176,249387,23357,117,slowRead
396,180,314112,0,180,slowRead
511,60,287996,0,8,slowRead
352,197,174189,0,175,slowRead
467,56,1706,3475,112,slowRead
352,197,181999,0,175,slowRead
396,157,261106,0,288,slowRead
352,197,311947,1374,525,slowRead
352,168,264136,1062,420,slowRead
467,54,1630,5,82,slowRead
352,168,312794,0,280,slowRead
569,300,247820,10378,85,slowRead
352,342,252778,0,171,slowRead
352,180,406685,723,542,slowRead
467,56,1620,3343,112,slowRead
352,342,252789,0,171,slowRead
467,54,1600,14,82,slowRead
467,54,776,14,54,slowRead
394,133,7389,12,200,slowRead
352,180,312113,979,407,slowRead
227,180,323794,0,180,slowRead
394,122,20251,13,213,slowRead
467,54,1640,13,82,slowRead
579,217,250509,3859,108,slowRead
394,122,19141,13,213,slowRead
227,168,315568,0,280,slowRead
352,168,315851,0,186,slowRead
55,-1,220,220,0,slowRead
467,56,2694,5471,112,slowRead
352,157,403957,0,288,slowRead
396,157,260685,0,288,slowRead
467,54,1639,14,82,slowRead
227,157,264078,0,288,slowRead
352,157,401352,0,288,slowRead
352,168,321536,0,186,slowRead
467,56,1776,3613,112,slowRead
227,168,312516,0,280,slowRead
352,157,259756,0,288,slowRead
352,168,261875,963,420,slowRead
467,54,1647,15,82,slowRead
396,168,315437,0,280,slowRead
467,54,1639,5,82,slowRead
352,168,315807,0,280,slowRead
227,157,259593,0,288,slowRead
467,54,1305,6,54,slowRead
511,60,287291,0,10,slowRead
511,60,287104,0,8,slowRead
352,157,260865,0,288,slowRead
396,342,215835,0,171,slowRead
467,56,1687,3449,112,slowRead
352,180,315692,1293,407,slowRead
352,180,407512,1272,542,slowRead
394,133,15038,14,200,slowRead
394,122,20123,14,213,slowRead
467,54,1641,18,82,slowRead
396,537,331604,988805,537,slowRead
394,133,4725,13,200,slowRead
352,180,314080,0,180,slowRead
227,157,258743,0,288,slowRead
227,168,314189,0,280,slowRead
352,197,181999,0,175,slowRead
394,133,10076,6,200,slowRead
467,56,1614,3282,112,slowRead
467,54,1614,13,82,slowRead
467,56,1807,3647,112,slowRead
352,168,311958,0,280,slowRead
352,157,258630,0,288,slowRead
396,180,313995,0,180,slowRead
396,168,316076,0,280,slowRead
227,157,257117,0,288,slowRead
352,1982,292315,2248,1982,slowRead
467,54,1666,4,82,slowRead
396,168,311059,0,280,slowRead
72,-1,326,326,0,slowRead
352,342,223465,0,195,slowRead
511,60,284059,0,12,slowRead
623,176,249473,17688,100,slowRead
227,197,180288,0,175,slowRead
511,53,1613,6,67,slowRead
227,922,418,506,2306,slowRead
352,342,62698,41778,273,slowRead
352,180,310813,1241,407,slowRead
352,180,312458,1115,407,slowRead
352,197,181052,0,175,slowRead
227,157,405297,0,288,slowRead
227,180,321535,0,180,slowRead
396,180,316328,0,180,slowRead
227,168,313138,0,280,slowRead
227,157,258742,0,288,slowRead
352,157,395141,0,288,slowRead
396,168,315688,0,280,slowRead
396,157,260961,0,288,slowRead
227,157,259176,0,288,slowRead
467,56,1574,3211,112,slowRead
352,168,313340,0,280,slowRead
227,168,312712,0,280,slowRead
396,342,243604,0,171,slowRead
227,180,321602,0,180,slowRead
394,150,12194,5,150,slowRead
352,180,312371,1042,407,slowRead
352,180,312726,1160,407,slowRead
396,168,313317,0,280,slowRead
467,54,1633,13,82,slowRead
396,180,323098,0,180,slowRead
396,157,258678,0,288,slowRead
352,157,262491,0,288,slowRead
227,157,410079,0,288,slowRead
352,60,287492,0,12,slowRead
352,197,334747,1310,315,slowRead
227,168,311169,0,186,slowRead
467,54,1658,14,82,slowRead
467,54,1493,14,82,slowRead
352,168,320253,0,186,slowRead
511,53,1794,6,67,slowRead
352,168,310304,0,186,slowRead
352,56,72590,217799,28,slowRead
511,53,1640,6,67,slowRead
638,176,247528,8956,100,slowRead
352,168,308417,0,280,slowRead
396,157,260628,0,288,slowRead
396,157,269959,0,288,slowRead
352,157,261644,0,288,slowRead
352,157,396102,0,288,slowRead
396,168,311756,0,280,slowRead
352,157,260314,0,288,slowRead
394,122,20114,13,213,slowRead
352,157,261332,0,288,slowRead
467,54,1676,5,82,slowRead
396,168,323871,0,186,slowRead
396,168,325305,0,186,slowRead
227,157,411378,0,288,slowRead
227,180,325241,0,180,slowRead
352,157,393965,0,288,slowRead
352,168,261297,1254,420,slowRead
394,133,12664,13,200,slowRead
396,168,311776,0,280,slowRead
467,54,1567,14,82,slowRead
352,168,315852,0,280,slowRead
467,54,1663,14,82,slowRead
227,168,314939,0,280,slowRead
396,168,313104,0,280,slowRead
352,180,311671,1146,407,slowRead
352,168,310819,0,280,slowRead
467,56,1709,3524,112,slowRead
467,54,1656,14,82,slowRead
396,197,182303,0,175,slowRead
396,168,312894,0,280,slowRead
394,122,18511,5,213,slowRead
396,168,313579,0,280,slowRead
396,342,243886,0,171,slowRead
352,157,397713,0,288,slowRead
396,168,322855,0,186,slowRead
467,54,1600,18,82,slowRead
352,56,71426,214292,28,slowRead
396,168,315667,0,280,slowRead
352,157,263292,0,288,slowRead
609,176,249255,22179,117,slowRead
467,54,1614,6,82,slowRead
394,133,10492,5,200,slowRead
396,342,243636,0,171,slowRead
394,122,19709,14,213,slowRead
467,54,1264,5,54,slowRead
467,54,1666,14,82,slowRead
227,180,321924,0,180,slowRead
227,180,311905,0,180,slowRead
394,122,20356,13,213,slowRead
352,168,260419,1105,420,slowRead
511,53,1665,5,67,slowRead
227,168,311621,0,280,slowRead
467,56,1646,3397,112,slowRead
511,53,1656,5,67,slowRead
467,56,1652,3407,112,slowRead
227,168,316490,0,280,slowRead
227,168,314051,0,280,slowRead
352,284,68555,11614,284,slowRead
352,157,396235,0,288,slowRead
352,342,252877,0,171,slowRead
227,168,314994,0,186,slowRead
396,342,217854,0,171,slowRead
511,53,1611,6,67,slowRead
467,56,1587,3228,112,slowRead
227,157,262775,0,288,slowRead
394,133,5501,13,200,slowRead
511,53,1731,5,67,slowRead
352,180,312333,0,180,slowRead
227,168,311669,0,280,slowRead
352,922,1080,6485,4612,slowRead
467,54,1827,16,82,slowRead
352,180,313268,1012,407,slowRead
352,157,261286,0,288,slowRead
511,53,1618,6,67,slowRead
352,168,257587,1325,420,slowRead
352,157,392955,0,288,slowRead
352,168,312042,0,186,slowRead
352,157,402153,0,288,slowRead
227,168,314903,0,280,slowRead
467,56,1608,3277,112,slowRead
227,180,312666,0,180,slowRead
511,60,287618,0,8,slowRead
396,342,218824,0,171,slowRead
396,157,257937,0,288,slowRead
511,53,1660,6,67,slowRead
511,53,1671,6,67,slowRead
396,168,308554,0,280,slowRead
396,197,179515,0,175,slowRead
352,56,173170,865936,112,slowRead
352,60,287361,0,12,slowRead
352,180,313982,0,180,slowRead
352,56,3981,7982,28,slowRead
511,53,1653,7,67,slowRead
394,122,19750,13,213,slowRead
227,168,334652,0,210,slowRead
394,133,10174,13,200,slowRead
467,54,954,5,54,slowRead
467,54,1647,13,82,slowRead
352,168,316520,0,280,slowRead
352,197,316481,1078,262,slowRead
394,122,17802,14,213,slowRead
511,60,287337,0,8,slowRead
394,133,14388,5,200,slowRead
352,168,312268,0,280,slowRead
428,215,308669,741706,80,slowRead
467,54,1626,13,82,slowRead
511,53,1674,6,67,slowRead
467,56,1681,3426,112,slowRead
352,197,316088,1022,525,slowRead
352,180,311900,1327,407,slowRead
227,157,259396,0,288,slowRead
396,168,314206,0,280,slowRead
394,122,17678,15,213,slowRead
352,180,314014,0,180,slowRead
352,1982,214289,1714318,11896,slowRead
227,157,258548,0,288,slowRead
394,133,10572,2,200,slowRead
394,133,11999,5,160,slowRead
394,133,13088,13,200,slowRead
396,284,333070,0,284,slowRead
352,168,311241,0,280,slowRead
396,168,320668,0,186,slowRead
394,122,17557,3,213,slowRead
396,157,261475,0,288,slowRead
352,342,63284,42441,273,slowRead
352,168,314445,0,280,slowRead
352,197,315647,979,262,slowRead
352,157,260738,0,288,slowRead
352,342,253095,87,273,slowRead
352,180,312182,1099,407,slowRead
352,180,315291,0,180,slowRead
352,60,287327,0,12,slowRead
352,168,312574,0,280,slowRead
352,180,313445,1098,407,slowRead
396,168,312421,0,280,slowRead
396,342,252872,0,152,slowRead
396,180,314118,0,180,slowRead
467,54,1649,15,82,slowRead
396,157,423986,0,288,slowRead
227,180,315477,0,180,slowRead
352,168,313386,0,186,slowRead
396,342,249483,0,195,slowRead
396,180,316029,0,180,slowRead
511,60,287411,0,10,slowRead
396,342,247113,0,273,slowRead
467,54,291090,2037642,41,slowRead
396,342,252469,0,152,slowRead
352,284,68720,11851,284,slowRead
352,168,315724,0,280,slowRead
649,176,249240,22757,117,slowRead
467,54,708,13,54,slowRead
352,197,182392,0,175,slowRead
352,168,310521,0,280,slowRead
352,180,310576,1018,407,slowRead
467,54,1618,15,82,slowRead
467,56,1676,3415,112,slowRead
352,180,312847,0,180,slowRead
511,53,1656,6,67,slowRead
396,180,312986,0,180,slowRead
396,245,243664,0,210,slowRead
352,180,314229,0,180,slowRead
396,157,408389,0,288,slowRead
352,197,314413,1190,525,slowRead
511,53,1639,6,67,slowRead
396,342,257104,0,152,slowRead
394,122,19903,13,213,slowRead
396,180,320654,0,180,slowRead
396,197,181545,0,175,slowRead
227,157,410494,0,288,slowRead
352,168,311822,0,280,slowRead
227,168,313263,0,280,slowRead
227,168,325527,0,186,slowRead
467,54,1622,14,82,slowRead
467,56,1594,3228,112,slowRead
511,60,287192,0,8,slowRead
511,53,1656,5,67,slowRead
396,197,179077,0,175,slowRead
227,342,253729,0,273,slowRead
396,342,217870,0,171,slowRead
645,176,248919,19280,117,slowRead
352,157,399890,0,288,slowRead
352,284,65892,4205,284,slowRead
467,54,1635,14,82,slowRead
467,54,973,5,54,slowRead
352,168,311159,0,280,slowRead
352,168,259692,987,420,slowRead
394,60,288009,0,7,slowRead
227,157,261621,0,288,slowRead
467,56,1879,3810,112,slowRead
511,60,287649,0,8,slowRead
511,53,1652,6,67,slowRead
511,60,287949,0,7,slowRead
511,53,1614,5,67,slowRead
467,56,1590,3357,112,slowRead
227,284,253178,0,202,slowRead
352,157,257935,0,288,slowRead
396,157,257772,0,288,slowRead
394,133,20562,14,200,slowRead
352,168,312402,0,280,slowRead
396,157,411675,0,288,slowRead
352,168,321440,0,186,slowRead
396,168,314758,0,186,slowRead
467,56,1667,3443,112,slowRead
394,122,18599,5,171,slowRead
352,180,315260,0,180,slowRead
352,60,287620,0,12,slowRead
394,133,6037,13,200,slowRead
227,168,312155,0,280,slowRead
78,-1,0,0,0,slowRead
352,157,259425,0,288,slowRead
352,180,311801,0,180,slowRead
352,180,311728,1364,407,slowRead
511,60,287540,0,8,slowRead
511,60,287244,0,8,slowRead
511,53,1631,6,67,slowRead
352,168,311787,0,280,slowRead
467,54,1358,14,82,slowRead
227,157,401947,0,288,slowRead
396,342,252906,0,171,slowRead
394,133,7474,13,200,slowRead
60,-1,326,326,0,slowRead
308,54,300371,43323,82,slowRead
227,180,321183,0,180,slowRead
352,342,63292,44375,273,slowRead
511,53,247062,6,38,slowRead
467,56,1634,3370,112,slowRead
467,56,1623,3347,112,slowRead
352,168,320062,0,186,slowRead
352,168,321858,0,186,slowRead
227,197,180805,0,175,slowRead
396,342,244027,0,171,slowRead
467,54,1455,14,82,slowRead
352,60,287226,0,12,slowRead
396,342,244006,0,152,slowRead
511,53,1673,5,67,slowRead
352,180,406474,1342,542,slowRead
352,157,261992,0,288,slowRead
467,56,1666,3396,112,slowRead
227,168,313741,0,280,slowRead
352,180,314272,1153,407,slowRead
352,168,316139,0,186,slowRead
352,168,324283,0,186,slowRead
396,168,325390,0,186,slowRead
352,342,253018,0,171,slowRead
352,168,259354,698,420,slowRead
396,157,410789,0,288,slowRead
227,342,253255,0,171,slowRead
467,60,105024,420099,60,slowRead
467,56,1645,3393,112,slowRead
328,-1,0,0,0,slowRead
352,180,316024,0,180,slowRead
394,122,19081,13,213,slowRead
396,168,326074,0,186,slowRead
511,60,287298,0,8,slowRead
396,342,219333,0,171,slowRead
467,56,1673,3411,112,slowRead
467,54,1666,13,82,slowRead
352,180,398630,963,542,slowRead
352,56,287062,27,22,slowRead
396,168,313415,0,186,slowRead
394,122,18227,13,213,slowRead
227,284,253827,0,202,slowRead
394,122,17359,14,213,slowRead
227,180,313346,0,180,slowRead
394,122,17499,13,213,slowRead
394,133,12569,13,200,slowRead
352,168,316755,0,280,slowRead
511,53,1578,5,67,slowRead
352,180,313518,781,407,slowRead
396,197,176789,0,175,slowRead
352,168,311492,0,280,slowRead
352,180,312034,1262,407,slowRead
467,54,1608,13,82,slowRead
227,168,311676,0,280,slowRead
467,56,1640,3383,112,slowRead
352,168,309518,0,280,slowRead
467,56,1645,3394,112,slowRead
396,180,312834,0,180,slowRead
511,53,1717,6,67,slowRead
511,53,1573,5,67,slowRead
227,157,258285,0,288,slowRead
227,168,323474,0,186,slowRead
227,168,315229,0,186,slowRead
467,56,1348,2759,112,slowRead
394,133,8291,13,200,slowRead
511,53,1205,7,67,slowRead
511,53,1635,6,67,slowRead
511,53,1776,8,67,slowRead
227,168,319171,0,186,slowRead
511,53,1641,6,67,slowRead
396,157,412878,0,288,slowRead
352,180,316603,0,180,slowRead
511,53,1365,5,67,slowRead
467,54,1527,6,82,slowRead
227,180,321275,0,180,slowRead
352,180,311350,1173,407,slowRead
396,157,269469,0,288,slowRead
511,53,1649,6,67,slowRead
227,157,406742,0,288,slowRead
352,157,263148,0,288,slowRead
227,168,322439,0,186,slowRead
352,168,311961,0,280,slowRead
511,60,287724,0,8,slowRead
227,168,312300,0,186,slowRead
396,168,310506,0,280,slowRead
352,284,68572,11676,284,slowRead
352,180,312461,995,407,slowRead
394,133,5152,14,200,slowRead
425,215,247113,1757,107,slowRead
396,157,409773,0,288,slowRead
467,56,1827,3706,112,slowRead
227,168,313183,0,280,slowRead
467,56,1732,3525,112,slowRead
352,342,304394,727907,456,slowRead
511,53,1537,6,67,slowRead
352,284,66291,4351,284,slowRead
511,53,1646,6,67,slowRead
227,342,223446,0,195,slowRead
227,157,263410,0,288,slowRead
352,168,262247,1214,420,slowRead
352,168,316501,0,186,slowRead
227,157,408740,0,288,slowRead
352,157,257770,0,288,slowRead
352,2948,745,6707,11792,slowRead
227,342,224433,0,195,slowRead
352,284,65715,4268,284,slowRead
396,342,252823,0,171,slowRead
394,122,17315,2,213,slowRead
467,56,1620,3303,112,slowRead
467,56,1635,3334,112,slowRead
352,197,309355,1100,525,slowRead
227,197,184095,0,175,slowRead
511,53,1691,6,67,slowRead
227,342,224900,0,195,slowRead
396,157,263907,0,288,slowRead
396,157,257034,0,288,slowRead
467,56,1476,3017,112,slowRead
467,54,1644,14,82,slowRead
396,168,312927,0,186,slowRead
396,342,253093,0,152,slowRead
396,342,252925,0,171,slowRead
352,168,262634,1043,420,slowRead
396,157,267422,0,288,slowRead
511,53,1473,5,67,slowRead
467,56,2782,5626,112,slowRead
352,180,312768,1124,407,slowRead
511,53,1620,6,67,slowRead
511,60,287433,0,8,slowRead
396,168,320969,0,186,slowRead
352,168,311378,0,280,slowRead
227,180,323555,0,180,slowRead
146,-1,0,0,0,slowRead
60,-1,355,355,0,slowRead
227,157,259184,0,288,slowRead
511,60,287568,0,8,slowRead
352,180,316873,0,180,slowRead
394,122,17310,2,213,slowRead
394,133,3621,13,200,slowRead
352,180,400715,876,542,slowRead
467,54,1604,14,82,slowRead
396,342,252677,0,171,slowRead
352,284,68537,11568,284,slowRead
396,157,259640,0,288,slowRead
396,197,185450,0,175,slowRead
447,215,247226,2457,107,slowRead
467,56,1643,3388,112,slowRead
467,56,1650,3399,112,slowRead
394,60,288006,0,6,slowRead
352,180,407976,1246,542,slowRead
511,53,1586,6,67,slowRead
511,60,287096,0,8,slowRead
511,53,1670,6,67,slowRead
352,157,399339,0,288,slowRead
394,133,4615,14,200,slowRead
396,157,407111,0,288,slowRead
352,168,260943,1045,420,slowRead
467,56,1620,3341,112,slowRead
467,54,281043,239239,32,slowRead
394,133,12770,5,200,slowRead
227,168,334605,0,210,slowRead
396,168,345226,0,210,slowRead
511,53,1564,5,67,slowRead
396,168,315649,0,280,slowRead
227,168,321801,0,186,slowRead
352,284,68644,11476,284,slowRead
227,157,398500,0,288,slowRead
396,342,243512,0,171,slowRead
511,53,1444,6,67,slowRead
352,168,308638,0,280,slowRead
615,176,247258,2538,117,slowRead
352,180,410832,913,542,slowRead
511,53,1367,7,67,slowRead
227,342,223921,0,195,slowRead
227,168,325038,0,186,slowRead
227,342,223771,0,171,slowRead
227,157,260224,0,288,slowRead
396,168,316552,0,280,slowRead
511,53,1635,6,67,slowRead
467,54,1618,15,82,slowRead
394,122,19694,5,213,slowRead
467,56,1626,3355,112,slowRead
467,54,1605,14,82,slowRead
352,168,263633,1168,420,slowRead
396,342,249991,0,195,slowRead
352,197,182908,0,175,slowRead
227,168,308816,0,280,slowRead
396,168,313693,0,280,slowRead
227,168,312271,0,280,slowRead
352,168,325562,0,186,slowRead
396,157,411145,0,288,slowRead
511,53,1617,6,67,slowRead
396,168,313300,0,280,slowRead
511,53,1641,6,67,slowRead
467,54,1217,6,82,slowRead
227,180,325629,0,180,slowRead
227,180,323627,0,180,slowRead
396,157,261603,0,288,slowRead
396,168,310573,0,280,slowRead
467,54,1614,14,82,slowRead
396,168,312465,0,280,slowRead
396,168,334652,0,210,slowRead
