% isAttack HIGH_RATE:	1332
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3,5-6,8-9,18-19,38,40'

@attribute total_bpackets numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
608,52,127,198,52,18157,663697,61784,HIGH_RATE
3878,52,67,50,52,4736,356244,497492,HIGH_RATE
729,52,120,174,52,16709,336015,76396,HIGH_RATE
255,52,109,192,52,13778,442890,23720,HIGH_RATE
6297,52,70,62,40,4759,708831,613972,HIGH_RATE
3030,52,67,67,52,4547,665197,395104,HIGH_RATE
889,52,130,213,52,25220,854156,115188,HIGH_RATE
6384,52,64,10,52,2552,181716,646368,HIGH_RATE
2412,52,89,131,52,8689,808401,222308,HIGH_RATE
697,52,131,204,52,18901,663134,71040,HIGH_RATE
5749,52,72,88,40,5200,712892,594888,HIGH_RATE
5771,52,72,80,52,5205,689047,545384,HIGH_RATE
2573,52,83,144,52,6711,647605,235620,HIGH_RATE
722,52,112,155,52,16791,292331,84664,HIGH_RATE
1853,52,92,130,52,10281,950884,183152,HIGH_RATE
781,52,99,133,52,16878,139106,129540,HIGH_RATE
422,52,108,166,52,16400,657138,50968,HIGH_RATE
1,52,117,86,60,0,0,1004,HIGH_RATE
692,52,128,224,52,18050,778066,67608,HIGH_RATE
6667,52,65,43,52,2793,389186,585840,HIGH_RATE
921,52,112,157,52,15910,266154,103384,HIGH_RATE
3727,52,86,135,52,7733,704304,344664,HIGH_RATE
526,52,141,254,52,20233,664939,49200,HIGH_RATE
3133,52,66,47,52,4084,348764,398224,HIGH_RATE
1,60,266,543,60,0,0,396,HIGH_RATE
4083,52,79,89,52,7053,747862,394012,HIGH_RATE
1,52,128,99,60,0,0,944,HIGH_RATE
2717,52,80,122,52,6154,428163,256108,HIGH_RATE
4958,52,65,44,52,2977,436264,486472,HIGH_RATE
3908,52,67,57,52,4722,578994,485948,HIGH_RATE
1421,52,66,35,52,3783,347561,158296,HIGH_RATE
1,52,155,112,60,0,0,840,HIGH_RATE
2942,52,76,97,52,5602,429683,277324,HIGH_RATE
3997,52,65,48,52,3598,1111236,453396,HIGH_RATE
119,52,78,47,52,6960,49632,11136,HIGH_RATE
774,52,121,202,52,19122,726211,90236,HIGH_RATE
3138,52,67,66,52,4240,314737,367180,HIGH_RATE
909,52,123,166,52,22681,554360,115084,HIGH_RATE
719,52,115,174,52,17496,432934,84508,HIGH_RATE
480,52,111,151,52,15646,706538,51608,HIGH_RATE
2481,52,77,100,52,6693,536967,264844,HIGH_RATE
2413,52,97,176,52,9355,735076,201248,HIGH_RATE
711,52,105,160,52,17776,441707,102292,HIGH_RATE
1550,52,90,119,52,11050,867005,171712,HIGH_RATE
2968,52,65,43,52,4309,347084,399524,HIGH_RATE
921,52,125,186,52,23391,551417,118360,HIGH_RATE
5373,52,74,93,52,5518,707362,488756,HIGH_RATE
2930,52,79,127,52,6172,886816,295264,HIGH_RATE
3088,52,76,98,52,5755,368296,316012,HIGH_RATE
489,52,103,180,52,16388,694947,63448,HIGH_RATE
3191,52,65,42,52,4009,308389,403008,HIGH_RATE
782,52,98,120,52,17038,436274,126784,HIGH_RATE
12156,52,64,10,52,1426,181819,688436,HIGH_RATE
1043,52,117,159,52,21167,558105,134584,HIGH_RATE
5427,52,64,24,52,3359,355825,574920,HIGH_RATE
208,52,87,75,52,11372,89180,27620,HIGH_RATE
3113,52,65,38,52,4083,309189,399316,HIGH_RATE
1521,52,93,115,52,10716,292393,158088,HIGH_RATE
666,52,113,172,52,16137,331231,72184,HIGH_RATE
813,52,127,208,52,24624,753410,103436,HIGH_RATE
1,52,347,644,60,0,0,276,HIGH_RATE
266,52,95,115,52,11366,218179,26172,HIGH_RATE
3336,52,76,103,52,5461,424906,320068,HIGH_RATE
4982,52,77,121,40,5871,881034,454696,HIGH_RATE
167,52,79,55,52,6871,47471,17636,HIGH_RATE
3268,52,85,115,52,8086,698840,320796,HIGH_RATE
718,52,101,139,52,18349,271785,120128,HIGH_RATE
1326,52,66,51,52,4053,385138,151848,HIGH_RATE
5559,52,74,95,40,5398,844851,542472,HIGH_RATE
3042,52,66,44,52,4185,310809,402592,HIGH_RATE
5585,52,73,88,52,5367,869620,514808,HIGH_RATE
0,229,229,0,-1,0,0,28,HIGH_RATE
3501,52,73,86,52,5216,647431,349084,HIGH_RATE
1664,52,95,134,52,10910,782250,167864,HIGH_RATE
5251,52,76,104,40,5747,768173,458336,HIGH_RATE
782,52,111,157,52,14784,260279,78320,HIGH_RATE
4040,52,67,48,52,4548,350201,500976,HIGH_RATE
5042,52,77,118,52,5759,709426,465304,HIGH_RATE
5044,52,77,107,52,5869,718169,466032,HIGH_RATE
5254,52,75,113,52,5731,771719,510544,HIGH_RATE
5987,52,63,0,52,2530,9122,590104,HIGH_RATE
1408,52,66,46,52,3830,384156,152420,HIGH_RATE
1396,52,66,39,52,3848,353025,157516,HIGH_RATE
3096,52,66,57,52,4133,614244,376488,HIGH_RATE
3809,52,67,60,52,4527,373475,429164,HIGH_RATE
593,52,126,220,52,16860,365935,57728,HIGH_RATE
2959,52,88,137,52,8065,710354,263856,HIGH_RATE
1,52,220,480,60,0,0,508,HIGH_RATE
3043,52,76,90,52,5586,289200,320380,HIGH_RATE
1468,52,66,43,52,3660,373220,150704,HIGH_RATE
3899,52,67,49,52,4461,357576,449964,HIGH_RATE
6019,52,63,0,52,2514,10241,592652,HIGH_RATE
5052,52,65,51,52,2978,431296,468840,HIGH_RATE
773,52,124,176,52,24272,716510,99016,HIGH_RATE
666,52,113,149,52,15027,265364,70364,HIGH_RATE
5343,52,65,24,52,3570,353431,588128,HIGH_RATE
3437,52,76,112,52,5100,646887,326152,HIGH_RATE
2352,52,88,138,52,7077,736415,174844,HIGH_RATE
3303,52,66,55,52,3140,386128,310760,HIGH_RATE
2787,52,89,129,52,7839,643513,239416,HIGH_RATE
3683,52,66,41,52,3205,388337,364684,HIGH_RATE
774,52,132,204,52,25022,629734,96416,HIGH_RATE
4899,52,65,44,52,3012,385302,486468,HIGH_RATE
520,60,148,259,52,25081,1514546,57988,HIGH_RATE
2478,52,82,127,52,6418,677158,224128,HIGH_RATE
770,52,99,129,52,16933,271195,120544,HIGH_RATE
5607,52,65,25,52,3416,374437,603884,HIGH_RATE
3841,52,67,59,52,4789,558189,500456,HIGH_RATE
3379,52,68,87,52,2771,250133,335148,HIGH_RATE
967,52,122,184,52,21567,695247,118516,HIGH_RATE
6021,52,71,64,52,4977,719708,591716,HIGH_RATE
5762,52,74,86,52,5209,768075,525000,HIGH_RATE
855,52,124,177,52,23749,651163,108376,HIGH_RATE
708,52,118,166,52,19249,668380,87264,HIGH_RATE
1468,52,66,36,52,3670,354561,156684,HIGH_RATE
3576,52,67,59,52,4569,564971,431140,HIGH_RATE
976,52,119,175,52,21993,553520,128552,HIGH_RATE
284,52,119,190,52,17450,237358,30480,HIGH_RATE
4930,52,65,42,52,2996,435494,479500,HIGH_RATE
869,52,119,160,52,22423,703752,111652,HIGH_RATE
4886,52,65,45,52,3020,385740,480436,HIGH_RATE
4443,52,65,45,52,3045,383724,432856,HIGH_RATE
1147,52,103,148,52,13781,662733,125640,HIGH_RATE
3201,52,85,127,52,8328,780233,317572,HIGH_RATE
676,60,122,177,52,20356,679340,78944,HIGH_RATE
3342,52,77,113,52,5436,742204,316844,HIGH_RATE
616,52,158,285,52,20308,291155,62616,HIGH_RATE
668,52,123,178,52,17157,378607,67660,HIGH_RATE
755,52,124,231,52,17364,685593,77020,HIGH_RATE
577,52,129,210,52,20436,345673,62408,HIGH_RATE
3205,52,77,118,52,5670,1103649,312788,HIGH_RATE
3270,52,75,93,52,5418,644248,318196,HIGH_RATE
987,52,118,153,52,21740,721796,124756,HIGH_RATE
2836,52,78,106,52,5512,289441,282056,HIGH_RATE
2471,52,79,108,52,6796,431044,269524,HIGH_RATE
1351,52,96,149,52,11629,739708,142436,HIGH_RATE
762,52,103,112,52,13794,291512,81388,HIGH_RATE
6089,52,73,89,40,4848,789131,561712,HIGH_RATE
3297,52,88,137,52,8485,727936,308264,HIGH_RATE
5945,52,64,22,52,3209,346342,592444,HIGH_RATE
727,52,108,136,52,15805,392419,81804,HIGH_RATE
887,52,130,192,52,23519,716568,105152,HIGH_RATE
1399,52,100,155,52,12017,834545,145764,HIGH_RATE
819,52,115,180,52,14178,292555,87524,HIGH_RATE
5530,52,65,25,52,3250,347438,565560,HIGH_RATE
564,52,127,218,52,17715,671066,58248,HIGH_RATE
5519,52,65,25,52,3467,353408,604196,HIGH_RATE
626,52,101,119,52,14108,288502,70676,HIGH_RATE
3164,52,85,135,52,7069,1022009,273944,HIGH_RATE
2745,52,81,135,52,5846,588224,255588,HIGH_RATE
560,52,151,275,52,22586,429253,71420,HIGH_RATE
883,52,131,221,52,23635,754458,103176,HIGH_RATE
2418,52,83,138,52,6850,1235981,234736,HIGH_RATE
1,52,109,88,60,0,0,840,HIGH_RATE
481,52,137,289,52,16874,400853,46392,HIGH_RATE
3919,52,67,57,52,4696,350655,505656,HIGH_RATE
2434,52,87,144,52,6918,720055,191956,HIGH_RATE
6898,52,65,39,52,2926,389175,626712,HIGH_RATE
2264,52,83,144,52,6883,1556813,208996,HIGH_RATE
2840,52,66,58,52,4502,324898,381584,HIGH_RATE
738,52,112,160,52,16905,569702,82792,HIGH_RATE
2164,52,90,169,52,6996,764240,164744,HIGH_RATE
674,52,127,182,52,20519,704234,78736,HIGH_RATE
960,52,117,174,52,22153,720827,126992,HIGH_RATE
478,52,145,264,52,20923,664517,45820,HIGH_RATE
834,52,120,175,52,17496,360276,88252,HIGH_RATE
6306,52,65,38,52,3036,383949,608460,HIGH_RATE
478,52,95,102,52,13397,391517,56844,HIGH_RATE
7920,52,64,11,52,2571,186854,799040,HIGH_RATE
803,52,119,199,52,18939,709880,95792,HIGH_RATE
2637,52,90,152,52,8615,525783,229588,HIGH_RATE
707,52,123,182,52,17911,686353,75356,HIGH_RATE
1,52,193,433,60,0,0,580,HIGH_RATE
3226,52,65,39,52,3966,312545,395624,HIGH_RATE
3067,52,79,129,52,5921,661138,290844,HIGH_RATE
3005,52,79,120,52,6048,994575,282836,HIGH_RATE
925,52,120,161,52,22804,650057,121740,HIGH_RATE
798,52,129,235,52,17808,740231,79620,HIGH_RATE
6021,52,63,0,52,2513,8426,593432,HIGH_RATE
675,52,143,271,52,18381,721957,66464,HIGH_RATE
823,52,102,132,52,16017,210975,121532,HIGH_RATE
1023,52,117,159,52,21527,662381,136196,HIGH_RATE
4961,52,78,128,40,6047,1262975,443412,HIGH_RATE
1,52,240,508,60,0,0,440,HIGH_RATE
781,52,113,171,52,14454,274553,77124,HIGH_RATE
145,52,101,175,52,11678,662851,13268,HIGH_RATE
1,60,267,543,60,0,0,388,HIGH_RATE
1466,52,66,46,52,3676,377542,152836,HIGH_RATE
2699,52,84,101,52,8006,723817,254964,HIGH_RATE
12304,52,64,10,52,1369,181728,669352,HIGH_RATE
1,52,192,433,60,0,0,596,HIGH_RATE
5704,52,73,82,52,5265,719189,534880,HIGH_RATE
459,52,136,231,52,21825,652518,48160,HIGH_RATE
2797,52,77,100,52,5931,436332,287724,HIGH_RATE
6974,52,65,33,52,2897,442278,639972,HIGH_RATE
198,52,100,170,52,9667,230377,17340,HIGH_RATE
746,52,111,159,52,17627,658052,91008,HIGH_RATE
744,52,99,139,52,17547,275359,128656,HIGH_RATE
5578,52,65,33,52,3425,344573,595720,HIGH_RATE
3005,52,65,39,52,4191,311174,391516,HIGH_RATE
3165,52,65,39,52,4035,313204,399316,HIGH_RATE
5977,52,72,88,52,4938,800485,593224,HIGH_RATE
2562,52,79,110,52,6558,712016,266768,HIGH_RATE
729,52,101,146,52,18039,233696,123872,HIGH_RATE
1,60,222,479,60,0,0,492,HIGH_RATE
964,52,129,185,52,22256,550275,111496,HIGH_RATE
813,52,130,202,52,25707,679893,103956,HIGH_RATE
5618,52,72,69,52,5377,689438,561816,HIGH_RATE
2798,52,85,114,52,7746,716409,266300,HIGH_RATE
967,52,117,161,52,21054,557206,123612,HIGH_RATE
623,52,125,220,52,17866,658104,63552,HIGH_RATE
3051,52,82,103,52,7944,797122,300204,HIGH_RATE
5441,52,65,26,52,3330,352757,558644,HIGH_RATE
4030,52,67,49,52,4567,356874,485792,HIGH_RATE
6901,52,65,33,52,2914,387611,630924,HIGH_RATE
898,52,127,186,52,23766,551217,115188,HIGH_RATE
2141,52,92,146,52,9229,706244,192836,HIGH_RATE
769,52,73,63,52,17917,323860,298696,HIGH_RATE
575,52,121,214,52,17686,813654,61628,HIGH_RATE
2902,52,76,96,52,5919,663864,287204,HIGH_RATE
5531,52,74,106,40,4969,784138,502380,HIGH_RATE
605,52,160,292,52,19427,663708,60552,HIGH_RATE
3391,52,76,108,52,5244,396103,300464,HIGH_RATE
691,52,118,190,52,16657,302095,72600,HIGH_RATE
2221,52,66,50,52,4381,308182,290480,HIGH_RATE
1297,52,67,74,52,4156,439802,147688,HIGH_RATE
5523,52,65,55,52,3010,409699,519436,HIGH_RATE
801,52,102,126,52,16648,436157,118828,HIGH_RATE
3716,52,67,55,52,4648,356029,451576,HIGH_RATE
820,52,98,130,52,16022,272604,127512,HIGH_RATE
6508,52,65,37,52,2943,387216,605756,HIGH_RATE
2935,52,77,112,52,5768,432107,297916,HIGH_RATE
3358,52,84,111,52,7812,742202,312528,HIGH_RATE
13551,52,64,11,52,1503,183794,802784,HIGH_RATE
74,52,107,211,52,15161,663317,7340,HIGH_RATE
2880,52,76,92,52,5850,439314,289596,HIGH_RATE
2284,52,87,112,52,8430,724110,212896,HIGH_RATE
556,52,115,197,52,17253,657913,61420,HIGH_RATE
5059,52,77,110,40,5920,872077,459168,HIGH_RATE
5441,52,65,30,52,3490,382253,590572,HIGH_RATE
3320,52,76,112,52,5297,663800,321576,HIGH_RATE
3080,52,66,48,52,4467,321145,407220,HIGH_RATE
3738,52,67,55,52,4611,356857,443672,HIGH_RATE
4960,52,65,46,52,2976,437570,480124,HIGH_RATE
4118,52,67,52,52,4490,357662,479708,HIGH_RATE
2871,52,90,140,52,9221,704161,285124,HIGH_RATE
3404,52,80,118,52,6681,881140,303584,HIGH_RATE
1,52,193,433,60,0,0,580,HIGH_RATE
938,52,125,188,52,22882,724283,118204,HIGH_RATE
5171,52,65,27,52,3511,384077,576064,HIGH_RATE
1,60,267,543,60,0,0,388,HIGH_RATE
830,52,105,128,52,16768,725403,105412,HIGH_RATE
2120,52,90,168,52,7975,745806,191680,HIGH_RATE
1,52,163,199,60,0,0,736,HIGH_RATE
2344,52,66,40,52,4043,310640,284604,HIGH_RATE
413,52,126,210,52,22758,578238,51592,HIGH_RATE
1,52,136,110,60,0,0,944,HIGH_RATE
1667,52,99,148,52,10716,424738,154396,HIGH_RATE
3601,52,68,76,52,4798,488345,439668,HIGH_RATE
57,52,77,44,52,5290,43538,5060,HIGH_RATE
616,52,118,200,52,15973,500691,62044,HIGH_RATE
4462,52,64,6,52,2487,78473,430412,HIGH_RATE
1443,52,66,45,52,3736,346385,162404,HIGH_RATE
5556,52,74,98,52,5407,770317,530200,HIGH_RATE
3174,52,84,129,52,7163,525052,268120,HIGH_RATE
761,52,103,136,52,17085,211288,113888,HIGH_RATE
974,52,122,183,52,23056,883467,128396,HIGH_RATE
4459,52,65,46,52,3042,383730,431920,HIGH_RATE
959,52,116,167,52,21730,674514,127200,HIGH_RATE
255,52,106,162,52,14965,286300,27152,HIGH_RATE
1,60,131,78,60,0,0,632,HIGH_RATE
675,52,119,186,52,16286,349310,68804,HIGH_RATE
469,52,101,133,52,13604,444356,52952,HIGH_RATE
3311,52,67,66,52,4158,964427,397392,HIGH_RATE
3351,52,75,93,52,5413,650888,311644,HIGH_RATE
3343,52,75,100,52,5381,646691,317052,HIGH_RATE
13592,52,64,11,52,1497,183619,799612,HIGH_RATE
4742,52,80,134,52,6065,884833,416372,HIGH_RATE
5982,52,63,0,52,2529,10214,588544,HIGH_RATE
4127,52,66,49,52,2983,385113,390112,HIGH_RATE
1303,52,99,143,52,12511,706380,140928,HIGH_RATE
711,52,117,176,52,16975,501365,75772,HIGH_RATE
3048,52,85,116,52,8019,890521,297396,HIGH_RATE
3089,52,83,106,52,7575,719895,300516,HIGH_RATE
317,52,119,169,52,17243,654084,34016,HIGH_RATE
5181,52,65,49,52,3500,1153908,554432,HIGH_RATE
886,52,127,185,52,23560,552676,110404,HIGH_RATE
838,52,129,182,52,23009,529870,99796,HIGH_RATE
1516,52,99,143,52,11755,689589,157308,HIGH_RATE
1,52,178,230,60,0,0,736,HIGH_RATE
2304,52,89,138,52,7335,364507,181592,HIGH_RATE
2652,52,80,127,52,6373,650882,254028,HIGH_RATE
396,52,106,150,52,14592,694429,42804,HIGH_RATE
3134,52,66,57,52,4078,326244,389384,HIGH_RATE
1,52,136,110,60,0,0,944,HIGH_RATE
5422,52,65,26,52,3515,345547,616624,HIGH_RATE
656,52,121,173,52,20356,635770,75564,HIGH_RATE
961,52,116,165,52,21472,755492,127356,HIGH_RATE
2775,52,89,143,52,8112,632047,237284,HIGH_RATE
1552,52,66,42,52,3476,351827,156424,HIGH_RATE
3696,52,81,100,52,7516,712257,364008,HIGH_RATE
2892,52,91,152,52,8613,732258,257720,HIGH_RATE
8222,52,63,0,52,1642,82576,526404,HIGH_RATE
2536,52,81,130,52,6480,1385261,242588,HIGH_RATE
1260,52,99,152,52,12691,568458,136768,HIGH_RATE
6026,52,71,77,40,4974,706803,585580,HIGH_RATE
1424,52,68,54,52,3788,344687,152628,HIGH_RATE
802,52,108,131,52,14918,296841,89136,HIGH_RATE
664,52,98,128,52,20061,439331,126004,HIGH_RATE
1594,52,98,153,52,11230,660562,157672,HIGH_RATE
809,52,124,194,52,23945,689757,106400,HIGH_RATE
2490,52,66,42,52,4252,310426,329376,HIGH_RATE
461,52,94,94,52,12535,244173,53412,HIGH_RATE
4976,52,65,46,52,2968,388355,477056,HIGH_RATE
467,52,174,329,52,29483,706470,60248,HIGH_RATE
741,52,100,135,52,17786,230920,123300,HIGH_RATE
944,52,118,162,52,22088,550082,125276,HIGH_RATE
1984,52,94,151,52,10480,863025,192512,HIGH_RATE
1394,52,66,43,52,3866,353645,149144,HIGH_RATE
5182,52,65,35,52,3515,369663,571176,HIGH_RATE
2416,52,97,177,52,9049,1169142,203848,HIGH_RATE
681,52,120,173,52,20762,650582,86952,HIGH_RATE
2478,52,84,144,52,6750,769376,219708,HIGH_RATE
2056,52,90,164,52,7690,653055,160584,HIGH_RATE
612,52,130,205,52,18070,649058,61368,HIGH_RATE
461,52,111,158,52,17084,642311,53100,HIGH_RATE
2352,52,94,161,52,9387,783261,204940,HIGH_RATE
5436,52,75,99,52,5531,707119,494788,HIGH_RATE
5767,52,63,0,52,2514,9941,566496,HIGH_RATE
266,52,93,84,52,11625,93546,29492,HIGH_RATE
4990,52,65,42,52,2957,397357,485116,HIGH_RATE
2,52,181,415,60,0,0,632,HIGH_RATE
5681,52,72,89,40,5271,796347,564624,HIGH_RATE
1,52,145,114,60,0,0,840,HIGH_RATE
2970,52,65,36,52,4310,313956,401916,HIGH_RATE
2903,52,81,124,52,6040,919983,268744,HIGH_RATE
1944,52,92,117,52,9237,341845,183724,HIGH_RATE
961,52,101,115,52,15354,289487,117840,HIGH_RATE
608,52,110,160,52,16373,369756,67504,HIGH_RATE
2511,52,80,120,52,6360,791269,267964,HIGH_RATE
971,52,120,180,52,20590,534689,116228,HIGH_RATE
910,52,125,182,52,24436,716250,120440,HIGH_RATE
3953,52,67,62,52,4652,371567,490056,HIGH_RATE
3667,52,66,47,52,2885,435754,326204,HIGH_RATE
5502,52,65,43,52,3476,910288,576116,HIGH_RATE
437,52,157,277,52,22193,690193,51928,HIGH_RATE
2990,52,68,81,52,4682,802290,361928,HIGH_RATE
3908,52,81,99,52,7256,763848,364424,HIGH_RATE
5802,52,71,81,40,5153,718113,585268,HIGH_RATE
3466,52,86,174,40,6318,778095,283460,HIGH_RATE
5559,52,74,96,52,5360,708479,501756,HIGH_RATE
664,52,116,161,52,19128,704592,77176,HIGH_RATE
267,52,96,126,52,14287,229375,30064,HIGH_RATE
596,52,116,171,52,18596,647577,74524,HIGH_RATE
672,52,119,194,52,16182,298482,69168,HIGH_RATE
866,52,124,188,52,21642,527207,101460,HIGH_RATE
719,52,119,166,52,18129,313360,81856,HIGH_RATE
3090,52,86,121,52,8021,691355,281744,HIGH_RATE
1339,52,66,43,52,4007,352299,155760,HIGH_RATE
2609,52,78,103,52,6341,288758,264064,HIGH_RATE
13525,52,64,8,52,1504,113996,800080,HIGH_RATE
3906,52,67,57,52,4722,350267,469308,HIGH_RATE
3539,52,68,70,52,4928,557552,436756,HIGH_RATE
5368,52,74,93,52,5616,801828,510232,HIGH_RATE
5284,52,65,29,52,3402,368076,564364,HIGH_RATE
585,52,133,225,52,18817,784566,57728,HIGH_RATE
718,52,120,192,52,17682,356374,75512,HIGH_RATE
1,52,109,88,60,0,0,840,HIGH_RATE
5862,52,70,63,40,5094,681219,626972,HIGH_RATE
2844,60,76,85,52,5900,282001,283148,HIGH_RATE
3647,52,84,120,52,7763,822446,347940,HIGH_RATE
3401,52,84,111,52,7900,715769,314348,HIGH_RATE
862,52,93,111,52,15273,138336,143216,HIGH_RATE
5824,52,71,76,52,5209,807483,581628,HIGH_RATE
5126,52,65,26,52,3518,352667,567328,HIGH_RATE
5590,52,72,98,40,5180,2961307,586204,HIGH_RATE
3213,52,81,87,52,7230,692277,300048,HIGH_RATE
3295,52,66,52,52,4179,395057,403216,HIGH_RATE
2751,52,90,158,52,7319,652849,224492,HIGH_RATE
5419,52,63,0,52,2505,8388,531552,HIGH_RATE
109,52,77,44,52,5284,44343,9316,HIGH_RATE
959,52,122,178,52,21764,688238,117528,HIGH_RATE
3412,52,82,121,52,6555,525871,287256,HIGH_RATE
173,52,94,148,52,7621,216288,13076,HIGH_RATE
2464,52,83,140,52,6843,1040271,241808,HIGH_RATE
1015,52,121,175,52,22109,715671,128812,HIGH_RATE
8212,52,64,1,52,1644,82583,526060,HIGH_RATE
870,52,126,197,52,21512,771192,99692,HIGH_RATE
1409,52,67,60,52,3827,344904,152160,HIGH_RATE
252,52,95,91,52,10920,93178,27152,HIGH_RATE
2613,52,79,109,52,6296,816055,253196,HIGH_RATE
231,52,112,225,52,17874,694079,25748,HIGH_RATE
1045,52,120,172,52,21482,695930,133284,HIGH_RATE
5731,52,73,86,52,5262,849234,523544,HIGH_RATE
895,52,115,160,52,21279,538624,119452,HIGH_RATE
13412,52,64,8,52,1517,119965,800340,HIGH_RATE
1918,52,95,161,52,8681,394399,151536,HIGH_RATE
1,52,172,399,60,0,0,716,HIGH_RATE
1,52,206,454,60,0,0,528,HIGH_RATE
3947,52,65,34,52,3648,383222,469776,HIGH_RATE
1,52,183,170,60,0,0,892,HIGH_RATE
2891,52,65,29,52,4178,314590,367076,HIGH_RATE
1,52,112,77,60,0,0,944,HIGH_RATE
2490,52,87,119,52,8145,720650,225948,HIGH_RATE
734,52,96,122,52,17939,272016,131152,HIGH_RATE
3082,52,66,44,52,4449,311238,389592,HIGH_RATE
866,52,118,168,52,21002,721605,106764,HIGH_RATE
5535,52,65,26,52,3450,384581,581992,HIGH_RATE
613,52,126,195,52,17688,682220,63812,HIGH_RATE
4393,52,66,39,52,3029,386622,431344,HIGH_RATE
3083,52,79,126,52,5735,932722,280028,HIGH_RATE
833,52,128,204,52,23038,720179,98028,HIGH_RATE
1,52,205,454,60,0,0,536,HIGH_RATE
739,52,97,131,52,17833,211588,131412,HIGH_RATE
1035,52,105,140,52,14651,648975,120648,HIGH_RATE
0,40,40,0,-1,0,0,174668,HIGH_RATE
0,40,40,0,-1,0,0,188088,HIGH_RATE
0,40,40,0,-1,0,0,137848,HIGH_RATE
0,40,40,0,-1,0,0,522368,HIGH_RATE
0,40,40,0,-1,0,0,138588,HIGH_RATE
0,40,40,0,-1,0,0,525368,HIGH_RATE
0,40,40,0,-1,0,0,516908,HIGH_RATE
0,40,40,0,-1,0,0,173828,HIGH_RATE
0,40,40,0,-1,0,0,294988,HIGH_RATE
0,40,40,0,-1,0,0,87748,HIGH_RATE
0,40,40,0,-1,0,0,238068,HIGH_RATE
0,40,40,0,-1,0,0,142868,HIGH_RATE
0,40,40,0,-1,0,0,523768,HIGH_RATE
0,40,40,0,-1,0,0,233768,HIGH_RATE
0,40,40,0,-1,0,0,169648,HIGH_RATE
0,40,40,0,-1,0,0,407208,HIGH_RATE
0,40,40,0,-1,0,0,239228,HIGH_RATE
0,40,40,0,-1,0,0,516008,HIGH_RATE
0,40,40,0,-1,0,0,85628,HIGH_RATE
0,40,40,0,-1,0,0,139368,HIGH_RATE
0,40,40,0,-1,0,0,42688,HIGH_RATE
0,40,40,0,-1,0,0,170428,HIGH_RATE
0,40,40,0,-1,0,0,289868,HIGH_RATE
0,40,40,0,-1,0,0,170888,HIGH_RATE
0,40,40,0,-1,0,0,530328,HIGH_RATE
0,40,40,0,-1,0,0,248028,HIGH_RATE
0,40,40,0,-1,0,0,517528,HIGH_RATE
0,40,40,0,-1,0,0,147468,HIGH_RATE
0,40,40,0,-1,0,0,294788,HIGH_RATE
0,40,40,0,-1,0,0,196648,HIGH_RATE
0,40,40,0,-1,0,0,294248,HIGH_RATE
0,40,40,0,-1,0,0,461568,HIGH_RATE
0,40,40,0,-1,0,0,395908,HIGH_RATE
0,40,40,0,-1,0,0,188768,HIGH_RATE
0,40,40,0,-1,0,0,82788,HIGH_RATE
0,40,40,0,-1,0,0,131428,HIGH_RATE
0,40,40,0,-1,0,0,521628,HIGH_RATE
0,40,40,0,-1,0,0,222168,HIGH_RATE
0,40,40,0,-1,0,0,227888,HIGH_RATE
0,40,40,0,-1,0,0,359708,HIGH_RATE
0,40,40,0,-1,0,0,491008,HIGH_RATE
0,40,40,0,-1,0,0,129908,HIGH_RATE
0,40,40,0,-1,0,0,149368,HIGH_RATE
0,40,40,0,-1,0,0,241068,HIGH_RATE
0,40,40,0,-1,0,0,216148,HIGH_RATE
0,40,40,0,-1,0,0,197808,HIGH_RATE
0,40,40,0,-1,0,0,171008,HIGH_RATE
0,40,40,0,-1,0,0,248068,HIGH_RATE
0,40,40,0,-1,0,0,170068,HIGH_RATE
0,40,40,0,-1,0,0,189568,HIGH_RATE
0,40,40,0,-1,0,0,410308,HIGH_RATE
0,40,40,0,-1,0,0,29608,HIGH_RATE
0,40,40,0,-1,0,0,147748,HIGH_RATE
0,40,40,0,-1,0,0,222128,HIGH_RATE
0,40,40,0,-1,0,0,400428,HIGH_RATE
0,40,40,0,-1,0,0,390908,HIGH_RATE
0,40,40,0,-1,0,0,181928,HIGH_RATE
0,40,40,0,-1,0,0,528768,HIGH_RATE
0,40,40,0,-1,0,0,521208,HIGH_RATE
0,40,40,0,-1,0,0,149388,HIGH_RATE
0,40,40,0,-1,0,0,82128,HIGH_RATE
0,40,40,0,-1,0,0,372548,HIGH_RATE
0,40,40,0,-1,0,0,496788,HIGH_RATE
0,40,40,0,-1,0,0,235748,HIGH_RATE
