% isAttack normal:	1332
% isAttack highrate:	1260
% isAttack lowrate:	1332
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,8-9,16,18,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,highrate,lowrate}

@data
0,udp,60,71,71,0,29,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,76,76,0,32,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,110,110,0,37,0,highrate
0,udp,60,81,81,0,37,0,highrate
0,udp,60,143,143,0,30,0,highrate
0,udp,60,141,141,0,28,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,141,141,0,32,0,highrate
0,udp,60,70,70,0,28,0,highrate
0,udp,60,86,86,0,42,0,highrate
0,udp,60,117,117,0,36,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,107,107,0,34,0,highrate
0,udp,60,128,128,0,33,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,137,137,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,104,104,0,34,0,highrate
0,udp,60,113,113,0,34,0,highrate
0,udp,60,124,124,0,33,0,highrate
0,udp,60,85,85,0,41,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,87,87,0,40,0,highrate
0,udp,60,155,155,0,33,0,highrate
0,udp,60,17,17,0,17,0,highrate
0,udp,60,141,141,0,24,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,141,141,0,33,0,highrate
0,udp,60,109,109,0,38,0,highrate
0,udp,60,83,83,0,42,0,highrate
0,udp,60,138,138,0,14,0,highrate
0,udp,60,88,88,0,40,0,highrate
0,udp,60,114,114,0,37,0,highrate
0,udp,60,75,75,0,31,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,57,57,0,24,0,highrate
0,udp,60,138,138,0,21,0,highrate
0,udp,60,128,128,0,33,0,highrate
0,udp,60,101,101,0,34,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,udp,60,137,137,0,33,0,highrate
0,udp,60,53,53,0,23,0,highrate
0,udp,60,107,107,0,33,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,62,62,0,25,0,highrate
0,udp,60,85,85,0,42,0,highrate
0,udp,60,127,127,0,33,0,highrate
0,udp,60,132,132,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,89,89,0,41,0,highrate
0,udp,60,163,163,0,33,0,highrate
0,udp,60,107,107,0,33,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,80,80,0,36,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,108,108,0,34,0,highrate
0,udp,60,101,101,0,34,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,11,11,0,11,0,highrate
0,udp,60,135,135,0,33,0,highrate
0,udp,60,25,25,0,25,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,102,102,0,34,0,highrate
0,udp,60,87,87,0,42,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,95,95,0,42,0,highrate
0,udp,60,141,141,0,24,0,highrate
0,udp,60,147,147,0,33,0,highrate
0,udp,60,74,74,0,30,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,50,50,0,22,0,highrate
0,udp,60,141,141,0,24,0,highrate
0,udp,60,130,130,0,33,0,highrate
0,udp,60,56,56,0,24,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,105,105,0,33,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,98,98,0,42,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,113,113,0,38,0,highrate
0,udp,60,110,110,0,34,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,104,104,0,34,0,highrate
0,udp,60,100,100,0,40,0,highrate
0,udp,60,112,112,0,38,0,highrate
0,udp,60,89,89,0,41,0,highrate
0,udp,60,107,107,0,33,0,highrate
0,udp,60,111,111,0,33,0,highrate
0,udp,60,111,111,0,38,0,highrate
0,udp,60,51,51,0,23,0,highrate
0,udp,60,122,122,0,33,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,104,104,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,tcp,374,242,242,0,100,0,highrate
0,tcp,374,137,137,0,100,0,highrate
0,tcp,242,175,175,0,100,0,highrate
0,tcp,374,129,129,0,100,0,highrate
0,tcp,377,555,395,0.36,100,0,highrate
1,tcp,380,756,756,0,100,0,highrate
0,tcp,386,370,370,0,100,0,highrate
0,tcp,60,136,174,0.22,33,0,highrate
1,tcp,392,749,749,0,100,0,highrate
0,tcp,374,84,84,0,84,0,highrate
0,tcp,377,786,626,0.23,99,0,highrate
0,tcp,66,62,62,0,42,0,highrate
1,tcp,374,21,21,0,98,0,highrate
0,udp,60,19,19,0,19,0,highrate
0,tcp,374,214,214,0,100,0,highrate
0,tcp,374,247,247,0,100,0,highrate
0,tcp,446,804,804,0,100,0,highrate
0,tcp,374,159,159,0,100,0,highrate
0,tcp,66,46,46,0,39,0,highrate
0,udp,60,122,122,0,33,0,highrate
0,tcp,380,135,135,0,100,0,highrate
0,tcp,374,152,152,0,100,0,highrate
0,tcp,377,305,145,0.99,33,0.97,highrate
0,tcp,60,180,180,0,33,0,highrate
1,tcp,374,164,164,0,100,0,highrate
1,tcp,464,121,121,0,100,0,highrate
0,tcp,374,115,115,0,100,0,highrate
0,tcp,66,275,275,0,99,0,highrate
0,tcp,66,274,274,0,99,0,highrate
4,tcp,446,539,539,0,100,0,highrate
1,tcp,374,161,161,0,100,0,highrate
0,tcp,374,134,134,0,100,0,highrate
0,tcp,60,174,174,0,33,0,highrate
4,tcp,446,529,529,0,100,0,highrate
0,tcp,377,843,683,0.21,99,0,highrate
4,tcp,446,510,510,0,100,0,highrate
0,tcp,374,133,133,0,100,0,highrate
0,tcp,386,201,201,0,100,0,highrate
0,tcp,377,395,235,0.61,94,0.03,highrate
0,tcp,374,373,373,0,100,0,highrate
1,tcp,386,123,123,0,100,0,highrate
0,tcp,66,111,111,0,100,0,highrate
1,tcp,374,174,174,0,100,0,highrate
4,tcp,446,542,542,0,100,0,highrate
0,tcp,374,119,119,0,100,0,highrate
0,tcp,377,913,753,0.19,100,0,highrate
0,tcp,66,110,58,0.9,33,0.82,highrate
0,tcp,60,180,180,0,33,0,highrate
0,tcp,60,171,171,0,33,0,highrate
1,tcp,374,150,150,0,100,0,highrate
0,tcp,374,133,133,0,100,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,tcp,377,989,829,0.17,100,0,highrate
2,tcp,446,708,708,0,100,0,highrate
3,tcp,446,630,630,0,100,0,highrate
0,tcp,374,106,106,0,100,0,highrate
6,tcp,446,416,416,0,100,0,highrate
0,tcp,374,118,118,0,100,0,highrate
0,tcp,377,568,408,0.35,100,0,highrate
0,tcp,374,233,233,0,100,0,highrate
0,tcp,374,142,142,0,100,0,highrate
1,tcp,380,728,728,0,100,0,highrate
0,tcp,60,180,180,0,33,0,highrate
0,tcp,374,58,58,0,98,0,highrate
0,tcp,66,118,65,0.8,29,0.55,highrate
0,tcp,66,56,56,0,46,0,highrate
3,tcp,446,624,624,0,100,0,highrate
0,tcp,60,137,175,0.22,33,0,highrate
0,tcp,374,160,160,0,100,0,highrate
0,tcp,374,67,67,0,67,0,highrate
0,udp,60,110,110,0,40,0,highrate
0,tcp,60,170,170,0,33,0,highrate
0,udp,60,94,94,0,42,0,highrate
0,tcp,242,171,171,0,100,0,highrate
0,tcp,374,33,33,0,33,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,374,139,139,0,100,0,highrate
4,tcp,446,545,545,0,100,0,highrate
0,tcp,245,1044,885,0.16,100,0,highrate
5,tcp,446,457,457,0,100,0,highrate
0,tcp,60,117,117,0,33,0,highrate
1,tcp,374,154,154,0,100,0,highrate
0,tcp,66,135,80,0.68,38,0.32,highrate
0,tcp,374,151,151,0,100,0,highrate
6,tcp,446,341,341,0,100,0,highrate
3,tcp,446,626,626,0,100,0,highrate
6,tcp,446,390,390,0,100,0,highrate
0,tcp,374,81,81,0,81,0,highrate
5,tcp,446,473,473,0,100,0,highrate
0,tcp,66,151,151,0,100,0,highrate
0,tcp,374,161,161,0,100,0,highrate
0,tcp,380,869,869,0,100,0,highrate
2,tcp,446,699,699,0,100,0,highrate
0,tcp,374,417,417,0,100,0,highrate
0,tcp,66,41,41,0,92,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,380,157,157,0,100,0,highrate
0,tcp,374,269,269,0,100,0,highrate
0,tcp,374,270,270,0,100,0,highrate
0,tcp,242,172,172,0,100,0,highrate
0,tcp,374,150,150,0,100,0,highrate
0,tcp,377,869,709,0.2,100,0,highrate
0,tcp,374,7,7,0,7,0,highrate
0,tcp,386,315,315,0,100,0,highrate
1,tcp,374,148,148,0,100,0,highrate
0,tcp,374,153,153,0,100,0,highrate
0,udp,60,161,161,0,33,0,highrate
0,tcp,60,138,138,0,33,0,highrate
0,tcp,66,146,91,0.59,45,0.18,highrate
0,tcp,374,352,352,0,100,0,highrate
4,tcp,446,587,587,0,100,0,highrate
1,tcp,392,761,761,0,100,0,highrate
0,tcp,374,18,18,0,18,0,highrate
0,tcp,60,41,41,0,33,0,highrate
0,tcp,374,101,101,0,100,0,highrate
0,tcp,60,165,165,0,33,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,tcp,377,909,749,0.19,100,0,highrate
0,tcp,60,140,140,0,31,0,highrate
0,tcp,66,48,48,0,40,0,highrate
0,tcp,377,951,791,0.18,100,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,66,50,50,0,34,0,highrate
0,tcp,380,145,145,0,100,0,highrate
0,tcp,374,165,165,0,100,0,highrate
0,tcp,380,864,864,0,100,0,highrate
1,tcp,374,102,102,0,100,0,highrate
4,tcp,446,571,571,0,100,0,highrate
0,tcp,374,295,295,0,100,0,highrate
0,tcp,446,819,819,0,100,0,highrate
0,tcp,380,759,759,0,100,0,highrate
0,tcp,374,150,150,0,100,0,highrate
0,udp,60,111,111,0,33,0,highrate
0,tcp,374,68,68,0,98,0,highrate
0,tcp,377,910,750,0.19,100,0,highrate
0,tcp,374,126,126,0,100,0,highrate
0,tcp,374,128,128,0,100,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,66,134,134,0,100,0,highrate
0,tcp,374,244,244,0,100,0,highrate
0,tcp,374,159,159,0,100,0,highrate
1,tcp,380,731,731,0,100,0,highrate
2,tcp,446,655,655,0,100,0,highrate
0,tcp,60,164,164,0,33,0,highrate
0,tcp,380,960,960,0,100,0,highrate
1,tcp,374,151,151,0,100,0,highrate
0,tcp,374,182,182,0,100,0,highrate
0,tcp,66,11,11,0,69,0,highrate
0,tcp,66,38,38,0,35,0,highrate
1,tcp,374,175,175,0,100,0,highrate
0,udp,60,105,105,0,39,0,highrate
2,tcp,446,693,693,0,100,0,highrate
1,tcp,374,167,167,0,100,0,highrate
1,tcp,374,169,169,0,100,0,highrate
0,tcp,374,109,109,0,100,0,highrate
0,tcp,60,135,135,0,29,0,highrate
0,tcp,66,122,122,0,100,0,highrate
0,tcp,66,180,180,0,99,0,highrate
0,udp,60,88,88,0,41,0,highrate
1,tcp,374,160,160,0,100,0,highrate
0,tcp,386,317,317,0,100,0,highrate
0,tcp,66,98,98,0,100,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,tcp,66,40,40,0,92,0,highrate
0,tcp,374,96,96,0,98,0,highrate
0,tcp,377,1010,850,0.17,100,0,highrate
4,tcp,446,564,564,0,100,0,highrate
2,tcp,446,688,688,0,100,0,highrate
0,tcp,374,139,139,0,100,0,highrate
0,tcp,66,37,37,0,31,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,tcp,380,871,871,0,100,0,highrate
0,tcp,66,23,23,0,23,0,highrate
0,tcp,377,915,755,0.19,100,0,highrate
0,tcp,60,143,143,0,31,0,highrate
0,tcp,377,464,304,0.47,100,0,highrate
0,tcp,242,177,177,0,100,0,highrate
0,tcp,60,180,180,0,33,0,highrate
0,tcp,374,114,114,0,100,0,highrate
0,tcp,60,143,143,0,31,0,highrate
0,tcp,66,133,78,0.69,37,0.35,highrate
0,udp,60,67,67,0,27,0,highrate
0,tcp,380,959,959,0,100,0,highrate
6,tcp,446,448,448,0,100,0,highrate
1,tcp,377,597,437,0.33,100,0,highrate
0,tcp,374,13,13,0,13,0,highrate
0,tcp,248,177,177,0,100,0,highrate
1,tcp,386,136,136,0,100,0,highrate
0,udp,60,133,133,0,33,0,highrate
0,tcp,242,174,174,0,100,0,highrate
0,tcp,374,123,123,0,100,0,highrate
0,tcp,377,728,568,0.25,100,0,highrate
0,tcp,377,563,403,0.36,100,0,highrate
1,tcp,386,143,143,0,100,0,highrate
0,tcp,374,149,149,0,100,0,highrate
0,tcp,374,132,132,0,100,0,highrate
0,tcp,374,228,228,0,100,0,highrate
0,tcp,374,152,152,0,100,0,highrate
2,tcp,446,652,652,0,100,0,highrate
0,tcp,377,933,773,0.19,100,0,highrate
0,tcp,66,5,5,0,5,0,highrate
0,tcp,374,83,83,0,83,0,highrate
0,tcp,60,180,180,0,33,0,highrate
0,tcp,66,319,319,0,100,0,highrate
0,udp,60,141,141,0,23,0,highrate
0,tcp,374,145,145,0,100,0,highrate
0,tcp,374,100,100,0,100,0,highrate
3,tcp,446,627,627,0,100,0,highrate
0,tcp,377,646,486,0.3,100,0,highrate
0,tcp,60,174,174,0,33,0,highrate
0,tcp,374,146,146,0,100,0,highrate
0,tcp,374,157,157,0,100,0,highrate
0,tcp,377,388,228,0.63,90,0.07,highrate
0,tcp,374,79,79,0,79,0,highrate
1,tcp,374,134,134,0,100,0,highrate
0,tcp,380,895,895,0,100,0,highrate
0,tcp,374,147,147,0,100,0,highrate
1,tcp,374,158,158,0,100,0,highrate
0,tcp,374,181,181,0,100,0,highrate
0,tcp,386,335,335,0,100,0,highrate
0,tcp,377,476,316,0.46,100,0,highrate
0,tcp,374,134,134,0,100,0,highrate
0,tcp,374,156,156,0,100,0,highrate
1,tcp,377,901,741,0.19,100,0,highrate
0,tcp,374,94,94,0,94,0,highrate
1,tcp,374,171,171,0,100,0,highrate
0,tcp,374,55,55,0,98,0,highrate
0,tcp,60,177,177,0,33,0,highrate
1,tcp,380,773,773,0,100,0,highrate
0,tcp,66,29,29,0,29,0,highrate
1,tcp,374,154,154,0,100,0,highrate
0,udp,60,116,116,0,33,0,highrate
0,udp,60,59,59,0,25,0,highrate
0,tcp,374,145,145,0,100,0,highrate
0,tcp,66,203,203,0,98,0,highrate
0,tcp,60,163,163,0,33,0,highrate
0,tcp,374,176,176,0,100,0,highrate
1,tcp,377,903,743,0.19,100,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,udp,60,105,105,0,34,0,highrate
1,tcp,374,164,164,0,100,0,highrate
0,tcp,60,170,170,0,33,0,highrate
0,udp,60,81,81,0,42,0,highrate
0,tcp,60,136,174,0.22,33,0,highrate
0,tcp,374,137,137,0,100,0,highrate
0,tcp,377,918,758,0.19,100,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,tcp,380,146,146,0,100,0,highrate
0,tcp,374,151,151,0,100,0,highrate
0,tcp,66,36,36,0,88,0,highrate
1,tcp,374,162,162,0,100,0,highrate
1,tcp,374,152,152,0,100,0,highrate
6,tcp,446,340,340,0,100,0,highrate
0,tcp,242,454,454,0,100,0,highrate
0,tcp,374,306,306,0,100,0,highrate
0,tcp,380,992,992,0,100,0,highrate
0,tcp,374,15,15,0,98,0,highrate
1,tcp,374,154,154,0,100,0,highrate
0,tcp,377,406,246,0.59,100,0,highrate
0,tcp,242,447,447,0,100,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,tcp,380,141,141,0,100,0,highrate
0,tcp,66,31,31,0,31,0,highrate
0,tcp,60,47,47,0,33,0,highrate
0,tcp,374,20,20,0,20,0,highrate
0,tcp,374,43,43,0,98,0,highrate
0,tcp,66,199,199,0,98,0,highrate
0,tcp,374,166,166,0,100,0,highrate
0,tcp,377,566,406,0.35,100,0,highrate
0,tcp,374,148,148,0,100,0,highrate
6,tcp,446,371,371,0,100,0,highrate
2,tcp,446,676,676,0,100,0,highrate
0,tcp,374,165,165,0,100,0,highrate
0,tcp,66,21,21,0,21,0,highrate
1,tcp,392,778,778,0,100,0,highrate
0,tcp,66,204,204,0,98,0,highrate
0,tcp,374,140,140,0,100,0,highrate
0,tcp,446,787,787,0,100,0,highrate
0,tcp,374,174,174,0,100,0,highrate
0,tcp,374,112,112,0,75,0,highrate
0,tcp,66,227,227,0,98,0,highrate
0,tcp,60,166,166,0,33,0,highrate
0,tcp,377,926,766,0.19,100,0,highrate
0,tcp,374,222,222,0,100,0,highrate
0,tcp,374,395,395,0,100,0,highrate
0,tcp,374,141,141,0,100,0,highrate
0,udp,60,141,141,0,29,0,highrate
0,tcp,377,514,354,0.41,100,0,highrate
0,udp,60,102,102,0,33,0,highrate
4,tcp,446,598,598,0,100,0,highrate
0,tcp,377,777,617,0.23,99,0,highrate
0,tcp,374,52,52,0,52,0,highrate
0,tcp,374,133,133,0,100,0,highrate
2,tcp,446,649,649,0,100,0,highrate
0,tcp,377,486,326,0.44,100,0,highrate
0,tcp,374,34,34,0,98,0,highrate
0,tcp,66,77,77,0,58,0,highrate
4,tcp,446,589,589,0,100,0,highrate
0,tcp,374,149,149,0,100,0,highrate
0,tcp,374,139,139,0,100,0,highrate
4,tcp,446,484,484,0,100,0,highrate
1,tcp,374,150,150,0,100,0,highrate
2,tcp,446,695,695,0,100,0,highrate
0,tcp,60,136,174,0.22,33,0,highrate
0,tcp,60,125,125,0,33,0,highrate
0,tcp,374,3,3,0,3,0,highrate
0,tcp,377,363,203,0.71,73,0.19,highrate
4,tcp,446,522,522,0,100,0,highrate
4,tcp,446,501,501,0,100,0,highrate
0,tcp,377,431,271,0.53,100,0,highrate
6,tcp,446,359,359,0,100,0,highrate
0,tcp,374,103,103,0,71,0,highrate
1,tcp,374,155,155,0,100,0,highrate
0,tcp,60,136,174,0.22,33,0,highrate
1,tcp,374,128,128,0,100,0,highrate
1,tcp,377,441,281,0.51,100,0,highrate
0,tcp,374,106,106,0,100,0,highrate
0,udp,60,94,94,0,42,0,highrate
0,tcp,374,137,137,0,100,0,highrate
0,tcp,60,176,176,0,33,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,tcp,66,145,145,0,100,0,highrate
0,tcp,374,120,120,0,100,0,highrate
1,tcp,392,764,764,0,100,0,highrate
0,tcp,374,118,118,0,100,0,highrate
0,tcp,377,820,660,0.22,99,0,highrate
0,tcp,377,540,380,0.38,100,0,highrate
0,tcp,66,279,279,0,99,0,highrate
0,tcp,374,167,167,0,100,0,highrate
0,tcp,374,298,298,0,100,0,highrate
0,tcp,380,898,898,0,100,0,highrate
0,tcp,374,65,65,0,65,0,highrate
0,tcp,374,75,75,0,75,0,highrate
0,tcp,66,16,16,0,16,0,highrate
0,tcp,374,147,147,0,100,0,highrate
0,udp,60,115,115,0,33,0,highrate
0,tcp,377,874,714,0.2,100,0,highrate
1,tcp,374,147,147,0,100,0,highrate
0,tcp,374,97,97,0,100,0,highrate
0,tcp,374,70,70,0,70,0,highrate
0,tcp,60,136,174,0.22,33,0,highrate
0,tcp,377,323,163,0.88,45,0.58,highrate
2,tcp,446,740,740,0,100,0,highrate
0,tcp,374,149,149,0,100,0,highrate
0,tcp,377,1020,860,0.17,100,0,highrate
0,tcp,374,133,133,0,100,0,highrate
0,tcp,374,151,151,0,100,0,highrate
0,tcp,374,15,15,0,15,0,highrate
0,tcp,377,1006,846,0.17,100,0,highrate
0,tcp,377,715,555,0.26,100,0,highrate
0,tcp,377,772,612,0.24,99,0,highrate
1,tcp,374,147,147,0,100,0,highrate
0,tcp,66,94,94,0,65,0,highrate
0,tcp,374,153,153,0,100,0,highrate
0,tcp,60,4,4,0,4,0,highrate
0,tcp,242,449,449,0,100,0,highrate
0,udp,60,9,9,0,9,0,highrate
0,tcp,374,159,159,0,100,0,highrate
6,tcp,446,413,413,0,100,0,highrate
0,tcp,377,673,513,0.28,100,0,highrate
0,udp,60,107,107,0,33,0,highrate
0,tcp,66,73,73,0,94,0,highrate
0,tcp,60,130,130,0,32,0,highrate
1,tcp,377,749,589,0.24,100,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,tcp,380,165,165,0,100,0,highrate
0,tcp,66,37,37,0,89,0,highrate
0,tcp,374,64,64,0,64,0,highrate
0,tcp,60,84,122,0.31,27,0,highrate
0,tcp,60,119,119,0,31,0,highrate
0,tcp,377,657,497,0.29,100,0,highrate
0,tcp,374,145,145,0,97,0,highrate
0,tcp,377,800,640,0.23,99,0,highrate
0,tcp,374,142,142,0,100,0,highrate
1,tcp,377,736,576,0.25,100,0,highrate
0,tcp,377,333,173,0.83,53,0.45,highrate
0,udp,60,158,158,0,33,0,highrate
1,tcp,374,141,141,0,100,0,highrate
1,tcp,374,145,145,0,100,0,highrate
1,tcp,374,138,138,0,100,0,highrate
0,tcp,374,302,302,0,100,0,highrate
1,tcp,446,759,759,0,100,0,highrate
0,tcp,374,110,110,0,100,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,242,452,452,0,100,0,highrate
0,tcp,377,697,537,0.27,100,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,udp,60,87,87,0,42,0,highrate
0,tcp,377,812,652,0.22,99,0,highrate
0,tcp,374,134,134,0,93,0,highrate
0,tcp,386,142,142,0,100,0,highrate
0,tcp,60,129,129,0,32,0,highrate
0,tcp,446,844,844,0,100,0,highrate
0,tcp,377,420,260,0.55,100,0,highrate
0,tcp,374,130,130,0,100,0,highrate
0,tcp,377,574,414,0.35,100,0,highrate
1,tcp,377,449,289,0.5,100,0,highrate
6,tcp,446,396,396,0,100,0,highrate
0,tcp,374,156,156,0,100,0,highrate
0,tcp,377,975,815,0.18,100,0,highrate
0,tcp,377,386,226,0.64,88,0.07,highrate
0,tcp,374,44,44,0,44,0,highrate
0,tcp,60,69,107,0.36,28,0.46,highrate
0,tcp,66,85,85,0,96,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,66,56,56,0,94,0,highrate
0,tcp,377,623,463,0.31,100,0,highrate
0,tcp,374,197,197,0,100,0,highrate
0,tcp,60,179,179,0,33,0,highrate
6,tcp,446,329,329,0,100,0,highrate
0,tcp,374,248,248,0,100,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,tcp,66,19,19,0,19,0,highrate
0,tcp,60,80,118,0.32,24,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,udp,60,22,22,0,22,0,highrate
0,udp,60,105,105,0,34,0,highrate
0,tcp,60,178,178,0,33,0,highrate
0,tcp,377,722,562,0.26,100,0,highrate
0,tcp,374,145,145,0,100,0,highrate
0,tcp,374,38,38,0,38,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,374,72,72,0,72,0,highrate
1,tcp,374,145,145,0,100,0,highrate
0,tcp,60,180,180,0,33,0,highrate
1,tcp,374,144,144,0,100,0,highrate
0,tcp,374,81,81,0,81,0,highrate
0,tcp,377,520,360,0.4,100,0,highrate
0,tcp,374,95,95,0,100,0,highrate
0,tcp,60,140,140,0,31,0,highrate
6,tcp,446,404,404,0,100,0,highrate
0,tcp,446,846,846,0,100,0,highrate
0,tcp,377,676,516,0.28,100,0,highrate
0,tcp,374,150,150,0,100,0,highrate
0,tcp,377,961,801,0.18,100,0,highrate
0,tcp,380,141,141,0,100,0,highrate
0,tcp,374,10,10,0,98,0,highrate
0,tcp,66,309,309,0,100,0,highrate
0,tcp,374,39,39,0,98,0,highrate
6,tcp,446,332,332,0,100,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,374,138,138,0,100,0,highrate
0,tcp,60,136,174,0.22,33,0,highrate
0,tcp,374,155,155,0,100,0,highrate
0,tcp,374,196,196,0,100,0,highrate
0,tcp,377,572,412,0.35,100,0,highrate
0,udp,60,107,107,0,34,0,highrate
6,tcp,446,346,346,0,100,0,highrate
0,tcp,374,135,135,0,100,0,highrate
0,tcp,374,72,72,0,98,0,highrate
0,tcp,248,215,215,0,100,0,highrate
0,tcp,374,131,131,0,100,0,highrate
0,tcp,374,138,138,0,100,0,highrate
0,tcp,374,104,104,0,71,0,highrate
1,tcp,374,146,146,0,100,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,tcp,374,396,396,0,100,0,highrate
0,tcp,374,135,135,0,100,0,highrate
4,tcp,446,502,502,0,100,0,highrate
0,udp,60,31,31,0,28,0,highrate
0,tcp,374,97,97,0,100,0,highrate
0,tcp,60,28,28,0,28,0,highrate
0,tcp,377,966,806,0.18,100,0,highrate
1,tcp,374,120,120,0,100,0,highrate
0,tcp,66,224,224,0,98,0,highrate
0,tcp,374,31,31,0,31,0,highrate
0,tcp,374,374,374,0,100,0,highrate
0,tcp,374,154,154,0,100,0,highrate
0,tcp,66,254,254,0,98,0,highrate
6,tcp,446,367,367,0,100,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,tcp,380,930,930,0,100,0,highrate
2,tcp,446,639,639,0,100,0,highrate
0,tcp,60,128,166,0.23,33,0,highrate
0,tcp,374,150,150,0,100,0,highrate
0,tcp,377,316,156,0.92,41,0.71,highrate
6,tcp,446,431,431,0,100,0,highrate
0,tcp,374,92,92,0,92,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,tcp,60,176,176,0,33,0,highrate
0,tcp,248,186,186,0,100,0,highrate
0,tcp,60,147,147,0,31,0,highrate
0,tcp,60,56,94,0.4,41,0.9,highrate
1,tcp,374,164,164,0,100,0,highrate
0,tcp,374,140,140,0,100,0,highrate
0,tcp,60,63,101,0.38,30,0.63,highrate
0,udp,60,4,4,0,4,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,tcp,446,847,847,0,100,0,highrate
0,tcp,374,253,253,0,100,0,highrate
0,tcp,377,947,787,0.18,100,0,highrate
1,tcp,374,184,184,0,100,0,highrate
0,tcp,374,113,113,0,100,0,highrate
0,tcp,66,84,84,0,96,0,highrate
0,tcp,66,16,16,0,72,0,highrate
0,udp,60,90,90,0,41,0,highrate
0,tcp,66,87,87,0,59,0,highrate
0,tcp,248,181,181,0,100,0,highrate
0,tcp,374,163,163,0,100,0,highrate
0,tcp,242,159,159,0,100,0,highrate
0,tcp,60,0,0,0,0,0,highrate
0,tcp,377,1030,871,0.16,100,0,highrate
0,udp,60,113,113,0,34,0,highrate
