% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,17,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
udp,OTH,125,33,0.97,HIGH_RATE
udp,OTH,113,33,0.97,HIGH_RATE
udp,OTH,110,33,0.97,HIGH_RATE
udp,OTH,55,24,0.96,HIGH_RATE
udp,OTH,112,34,0.97,HIGH_RATE
udp,OTH,25,25,0.96,HIGH_RATE
udp,OTH,113,34,0.97,HIGH_RATE
udp,OTH,121,33,0.97,HIGH_RATE
udp,OTH,98,41,0.98,HIGH_RATE
udp,OTH,61,25,0.96,HIGH_RATE
udp,OTH,161,33,0.97,HIGH_RATE
udp,OTH,147,33,0.97,HIGH_RATE
udp,OTH,136,33,0.97,HIGH_RATE
udp,OTH,104,34,0.97,HIGH_RATE
udp,OTH,112,33,0.97,HIGH_RATE
udp,OTH,90,42,0.98,HIGH_RATE
udp,OTH,117,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,103,33,0.97,HIGH_RATE
udp,OTH,104,40,0.98,HIGH_RATE
udp,OTH,145,33,0.97,HIGH_RATE
udp,OTH,112,33,0.97,HIGH_RATE
udp,OTH,121,33,0.97,HIGH_RATE
udp,OTH,19,19,0.95,HIGH_RATE
udp,OTH,3,3,0.75,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,161,33,0.97,HIGH_RATE
udp,OTH,141,32,0.97,HIGH_RATE
udp,OTH,118,36,0.97,HIGH_RATE
udp,OTH,114,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,112,33,0.97,HIGH_RATE
udp,OTH,107,33,0.97,HIGH_RATE
udp,OTH,156,33,0.97,HIGH_RATE
udp,OTH,105,33,0.97,HIGH_RATE
udp,OTH,97,43,0.98,HIGH_RATE
udp,OTH,117,33,0.97,HIGH_RATE
udp,OTH,145,33,0.97,HIGH_RATE
udp,OTH,141,24,0.96,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,114,33,0.97,HIGH_RATE
udp,OTH,84,42,0.98,HIGH_RATE
udp,OTH,40,37,0.97,HIGH_RATE
udp,OTH,102,34,0.97,HIGH_RATE
udp,OTH,139,17,0.94,HIGH_RATE
udp,OTH,145,33,0.97,HIGH_RATE
udp,OTH,145,33,0.97,HIGH_RATE
udp,OTH,133,33,0.97,HIGH_RATE
udp,OTH,82,42,0.98,HIGH_RATE
udp,OTH,106,34,0.97,HIGH_RATE
udp,OTH,50,22,0.96,HIGH_RATE
udp,OTH,130,33,0.97,HIGH_RATE
udp,OTH,139,17,0.94,HIGH_RATE
udp,OTH,113,33,0.97,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,110,33,0.97,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,125,33,0.97,HIGH_RATE
udp,OTH,117,33,0.97,HIGH_RATE
udp,OTH,84,40,0.98,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,53,23,0.96,HIGH_RATE
udp,OTH,138,16,0.94,HIGH_RATE
udp,OTH,83,42,0.98,HIGH_RATE
udp,OTH,83,41,0.98,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,141,34,0.97,HIGH_RATE
udp,OTH,110,33,0.97,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,95,42,0.98,HIGH_RATE
udp,OTH,105,34,0.97,HIGH_RATE
udp,OTH,2,2,0.67,HIGH_RATE
udp,OTH,111,34,0.97,HIGH_RATE
udp,OTH,6,6,0.86,HIGH_RATE
udp,OTH,102,33,0.97,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,134,33,0.97,HIGH_RATE
udp,OTH,145,33,0.97,HIGH_RATE
udp,OTH,146,33,0.97,HIGH_RATE
udp,OTH,138,12,0.92,HIGH_RATE
udp,OTH,163,33,0.97,HIGH_RATE
udp,OTH,98,42,0.98,HIGH_RATE
udp,OTH,104,34,0.97,HIGH_RATE
udp,OTH,115,37,0.97,HIGH_RATE
udp,OTH,107,34,0.97,HIGH_RATE
udp,OTH,114,33,0.97,HIGH_RATE
udp,OTH,110,33,0.97,HIGH_RATE
udp,OTH,110,33,0.97,HIGH_RATE
udp,OTH,35,32,0.97,HIGH_RATE
udp,OTH,154,33,0.97,HIGH_RATE
udp,OTH,86,41,0.98,HIGH_RATE
udp,OTH,102,33,0.97,HIGH_RATE
udp,OTH,141,23,0.96,HIGH_RATE
udp,OTH,114,34,0.97,HIGH_RATE
udp,OTH,107,40,0.98,HIGH_RATE
udp,OTH,10,10,0.91,HIGH_RATE
udp,OTH,87,42,0.98,HIGH_RATE
udp,OTH,114,33,0.97,HIGH_RATE
udp,OTH,79,41,0.98,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,148,33,0.97,HIGH_RATE
udp,OTH,117,33,0.97,HIGH_RATE
udp,OTH,149,33,0.97,HIGH_RATE
udp,OTH,143,33,0.97,HIGH_RATE
udp,OTH,118,33,0.97,HIGH_RATE
udp,OTH,137,33,0.97,HIGH_RATE
udp,OTH,79,35,0.97,HIGH_RATE
udp,OTH,111,34,0.97,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,103,34,0.97,HIGH_RATE
udp,OTH,83,39,0.97,HIGH_RATE
udp,OTH,160,33,0.97,HIGH_RATE
udp,OTH,160,33,0.97,HIGH_RATE
udp,OTH,151,33,0.97,HIGH_RATE
udp,OTH,158,33,0.97,HIGH_RATE
udp,OTH,18,18,0.95,HIGH_RATE
udp,OTH,162,33,0.97,HIGH_RATE
udp,OTH,79,41,0.98,HIGH_RATE
udp,OTH,138,33,0.97,HIGH_RATE
udp,OTH,108,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,139,19,0.95,HIGH_RATE
udp,OTH,84,41,0.98,HIGH_RATE
udp,OTH,125,33,0.97,HIGH_RATE
udp,OTH,107,33,0.97,HIGH_RATE
udp,OTH,133,33,0.97,HIGH_RATE
udp,OTH,141,25,0.96,HIGH_RATE
udp,OTH,119,33,0.97,HIGH_RATE
udp,OTH,102,33,0.97,HIGH_RATE
udp,OTH,114,33,0.97,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,107,34,0.97,HIGH_RATE
udp,OTH,131,33,0.97,HIGH_RATE
udp,OTH,67,27,0.96,HIGH_RATE
udp,OTH,137,11,0.92,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,138,21,0.95,HIGH_RATE
udp,OTH,100,40,0.98,HIGH_RATE
udp,OTH,117,33,0.97,HIGH_RATE
udp,OTH,41,36,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,13,13,0.93,HIGH_RATE
udp,OTH,104,33,0.97,HIGH_RATE
udp,OTH,58,25,0.96,HIGH_RATE
udp,OTH,87,42,0.98,HIGH_RATE
udp,OTH,117,34,0.97,HIGH_RATE
udp,OTH,22,22,0.96,HIGH_RATE
udp,OTH,72,28,0.97,HIGH_RATE
udp,OTH,162,33,0.97,HIGH_RATE
udp,OTH,126,33,0.97,HIGH_RATE
udp,OTH,108,33,0.97,HIGH_RATE
udp,OTH,70,28,0.97,HIGH_RATE
udp,OTH,109,34,0.97,HIGH_RATE
udp,OTH,82,40,0.98,HIGH_RATE
udp,OTH,36,33,0.97,HIGH_RATE
udp,OTH,110,37,0.97,HIGH_RATE
udp,OTH,112,33,0.97,HIGH_RATE
udp,OTH,141,33,0.97,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,51,23,0.96,HIGH_RATE
udp,OTH,152,33,0.97,HIGH_RATE
udp,OTH,125,33,0.97,HIGH_RATE
udp,OTH,127,33,0.97,HIGH_RATE
udp,OTH,131,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,120,33,0.97,HIGH_RATE
udp,OTH,105,34,0.97,HIGH_RATE
udp,OTH,106,39,0.97,HIGH_RATE
udp,OTH,66,26,0.96,HIGH_RATE
udp,OTH,116,33,0.97,HIGH_RATE
udp,OTH,106,34,0.97,HIGH_RATE
udp,OTH,139,20,0.95,HIGH_RATE
udp,OTH,107,34,0.97,HIGH_RATE
udp,OTH,160,33,0.97,HIGH_RATE
udp,OTH,86,43,0.98,HIGH_RATE
udp,OTH,63,26,0.96,HIGH_RATE
udp,OTH,131,33,0.97,HIGH_RATE
udp,OTH,141,34,0.97,HIGH_RATE
udp,OTH,117,33,0.97,HIGH_RATE
udp,OTH,144,33,0.97,HIGH_RATE
udp,OTH,37,34,0.97,HIGH_RATE
udp,OTH,86,42,0.98,HIGH_RATE
udp,OTH,158,33,0.97,HIGH_RATE
udp,OTH,112,38,0.97,HIGH_RATE
udp,OTH,114,34,0.97,HIGH_RATE
udp,OTH,46,21,0.95,HIGH_RATE
udp,OTH,110,33,0.97,HIGH_RATE
udp,OTH,125,33,0.97,HIGH_RATE
udp,OTH,27,27,0.96,HIGH_RATE
udp,OTH,99,42,0.98,HIGH_RATE
udp,OTH,21,21,0.95,HIGH_RATE
udp,OTH,9,9,0.9,HIGH_RATE
udp,OTH,158,33,0.97,HIGH_RATE
udp,OTH,117,33,0.97,HIGH_RATE
udp,OTH,141,24,0.96,HIGH_RATE
udp,OTH,38,35,0.97,HIGH_RATE
udp,OTH,70,28,0.97,HIGH_RATE
udp,OTH,32,29,0.97,HIGH_RATE
udp,OTH,135,33,0.97,HIGH_RATE
udp,OTH,160,33,0.97,HIGH_RATE
udp,OTH,85,40,0.98,HIGH_RATE
udp,OTH,109,34,0.97,HIGH_RATE
udp,OTH,89,41,0.98,HIGH_RATE
udp,OTH,39,36,0.97,HIGH_RATE
udp,OTH,108,33,0.97,HIGH_RATE
udp,OTH,108,34,0.97,HIGH_RATE
udp,OTH,90,41,0.98,HIGH_RATE
udp,OTH,110,33,0.97,HIGH_RATE
udp,OTH,107,38,0.97,HIGH_RATE
udp,OTH,141,25,0.96,HIGH_RATE
udp,OTH,130,33,0.97,HIGH_RATE
udp,OTH,91,42,0.98,HIGH_RATE
udp,OTH,105,33,0.97,HIGH_RATE
udp,OTH,20,20,0.95,HIGH_RATE
udp,OTH,117,36,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,101,34,0.97,HIGH_RATE
udp,OTH,43,32,0.97,HIGH_RATE
udp,OTH,125,33,0.97,HIGH_RATE
udp,OTH,122,33,0.97,HIGH_RATE
udp,OTH,115,33,0.97,HIGH_RATE
udp,OTH,150,33,0.97,HIGH_RATE
udp,OTH,160,33,0.97,HIGH_RATE
udp,OTH,1,1,0.5,HIGH_RATE
udp,OTH,59,25,0.96,HIGH_RATE
udp,OTH,125,33,0.97,HIGH_RATE
udp,OTH,92,42,0.98,HIGH_RATE
udp,OTH,107,33,0.97,HIGH_RATE
udp,OTH,143,33,0.97,HIGH_RATE
udp,OTH,135,33,0.97,HIGH_RATE
udp,OTH,131,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,166,33,0.97,HIGH_RATE
udp,OTH,109,33,0.97,HIGH_RATE
udp,OTH,12,12,0.92,HIGH_RATE
udp,OTH,143,33,0.97,HIGH_RATE
udp,OTH,109,40,0.98,HIGH_RATE
udp,OTH,108,33,0.97,HIGH_RATE
udp,OTH,82,38,0.97,HIGH_RATE
udp,OTH,87,41,0.98,HIGH_RATE
udp,OTH,138,33,0.97,HIGH_RATE
udp,OTH,111,34,0.97,HIGH_RATE
udp,OTH,111,33,0.97,HIGH_RATE
udp,OTH,108,34,0.97,HIGH_RATE
udp,OTH,44,33,0.97,HIGH_RATE
udp,OTH,131,33,0.97,HIGH_RATE
udp,OTH,153,33,0.97,HIGH_RATE
udp,OTH,81,37,0.97,HIGH_RATE
udp,OTH,78,43,0.98,HIGH_RATE
udp,OTH,138,33,0.97,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,16,16,0.94,HIGH_RATE
udp,OTH,111,33,0.97,HIGH_RATE
udp,OTH,136,10,0.91,HIGH_RATE
udp,OTH,68,27,0.96,HIGH_RATE
udp,OTH,110,34,0.97,HIGH_RATE
udp,OTH,75,31,0.97,HIGH_RATE
udp,OTH,146,33,0.97,HIGH_RATE
udp,OTH,110,34,0.97,HIGH_RATE
udp,OTH,113,34,0.97,HIGH_RATE
udp,OTH,142,33,0.97,HIGH_RATE
udp,OTH,141,28,0.97,HIGH_RATE
udp,OTH,73,29,0.97,HIGH_RATE
udp,OTH,140,33,0.97,HIGH_RATE
udp,OTH,82,42,0.98,HIGH_RATE
udp,OTH,137,33,0.97,HIGH_RATE
udp,OTH,85,42,0.98,HIGH_RATE
udp,OTH,85,42,0.98,HIGH_RATE
udp,OTH,138,33,0.97,HIGH_RATE
udp,OTH,141,26,0.96,HIGH_RATE
udp,OTH,112,33,0.97,HIGH_RATE
udp,OTH,106,33,0.97,HIGH_RATE
udp,OTH,99,41,0.98,HIGH_RATE
tcp,OTH,309,100,0,HIGH_RATE
tcp,S3,570,100,0,HIGH_RATE
tcp,S3,159,100,0,HIGH_RATE
tcp,S3,321,73,0,HIGH_RATE
tcp,S1,204,100,0,HIGH_RATE
tcp,S3,107,100,0,HIGH_RATE
tcp,OTH,179,33,0.97,HIGH_RATE
tcp,RSTO,608,100,0,HIGH_RATE
tcp,S3,476,100,0,HIGH_RATE
tcp,RSTO,747,100,0,HIGH_RATE
tcp,OTH,134,36,0.97,HIGH_RATE
tcp,S3,80,80,0,HIGH_RATE
tcp,S3,945,100,0,HIGH_RATE
tcp,S3,126,100,0,HIGH_RATE
tcp,S3,96,100,0,HIGH_RATE
tcp,S3,614,100,0,HIGH_RATE
tcp,OTH,158,33,0.97,HIGH_RATE
tcp,S3,433,100,0,HIGH_RATE
tcp,RSTO,383,100,0,HIGH_RATE
tcp,S3,906,100,0,HIGH_RATE
tcp,S3,283,100,0,HIGH_RATE
tcp,S3,41,41,0,HIGH_RATE
tcp,OTH,144,100,0,HIGH_RATE
tcp,S3,323,100,0,HIGH_RATE
tcp,S3,134,100,0,HIGH_RATE
tcp,S3,56,56,0,HIGH_RATE
tcp,OTH,112,32,0.97,HIGH_RATE
tcp,S3,674,100,0,HIGH_RATE
tcp,S3,1014,100,0,HIGH_RATE
tcp,S3,147,100,0,HIGH_RATE
tcp,S3,154,100,0,HIGH_RATE
tcp,OTH,234,98,0,HIGH_RATE
tcp,OTH,77,55,0.02,HIGH_RATE
tcp,S3,221,100,0,HIGH_RATE
tcp,RSTO,584,100,0,HIGH_RATE
tcp,S3,13,98,0,HIGH_RATE
tcp,S1,41,100,0,LOW_RATE
tcp,OTH,7,7,0,LOW_RATE
tcp,OTH,698,48,0.02,LOW_RATE
tcp,S1,176,100,0,LOW_RATE
tcp,OTH,740,27,0.04,LOW_RATE
tcp,RSTO,162,100,0,LOW_RATE
tcp,S1,405,100,0,LOW_RATE
tcp,S1,563,100,0,LOW_RATE
tcp,RSTO,406,100,0,LOW_RATE
tcp,OTH,745,30,0,LOW_RATE
tcp,RSTO,66,87,0,LOW_RATE
tcp,OTH,593,90,0,LOW_RATE
tcp,OTH,620,92,0,LOW_RATE
tcp,S1,427,100,0,LOW_RATE
tcp,RSTO,6,21,0,LOW_RATE
tcp,S1,340,100,0,LOW_RATE
tcp,OTH,876,48,0.02,LOW_RATE
tcp,S1,664,100,0,LOW_RATE
tcp,OTH,1,66,0,LOW_RATE
tcp,OTH,759,27,0.04,LOW_RATE
tcp,S1,215,100,0,LOW_RATE
tcp,S1,134,100,0,LOW_RATE
tcp,S1,313,99,0,LOW_RATE
tcp,S1,49,100,0,LOW_RATE
tcp,S1,301,100,0,LOW_RATE
tcp,S1,298,100,0,LOW_RATE
tcp,S1,307,100,0,LOW_RATE
tcp,RSTO,21,65,0,LOW_RATE
tcp,S1,274,100,0,LOW_RATE
tcp,RSTO,404,100,0,LOW_RATE
tcp,OTH,332,73,0,LOW_RATE
tcp,S1,667,100,0,LOW_RATE
tcp,S1,394,100,0,LOW_RATE
tcp,RSTO,98,100,0,LOW_RATE
tcp,S1,50,85,0,LOW_RATE
tcp,OTH,79,50,0,LOW_RATE
tcp,S1,266,100,0,LOW_RATE
tcp,S1,457,100,0,LOW_RATE
tcp,OTH,30,34,0,LOW_RATE
tcp,OTH,1007,53,0.02,LOW_RATE
tcp,OTH,727,45,0,LOW_RATE
tcp,S1,14,100,0,LOW_RATE
tcp,S1,570,99,0,LOW_RATE
tcp,S1,682,100,0,LOW_RATE
tcp,S1,425,100,0,LOW_RATE
tcp,S1,213,100,0,LOW_RATE
tcp,S1,382,100,0,LOW_RATE
tcp,OTH,49,53,0,LOW_RATE
tcp,S1,654,100,0,LOW_RATE
tcp,S1,318,100,0,LOW_RATE
tcp,OTH,2,8,0,LOW_RATE
tcp,OTH,179,50,0,LOW_RATE
tcp,OTH,241,50,0,LOW_RATE
tcp,OTH,41,49,0,LOW_RATE
tcp,S1,959,100,0,LOW_RATE
tcp,OTH,771,42,0.02,LOW_RATE
tcp,OTH,148,50,0,LOW_RATE
tcp,RSTO,6,31,0,LOW_RATE
tcp,OTH,382,85,0,LOW_RATE
tcp,S1,375,100,0,LOW_RATE
tcp,S1,27,100,0,LOW_RATE
tcp,OTH,53,51,0,LOW_RATE
tcp,S1,253,100,0,LOW_RATE
tcp,S1,187,100,0,LOW_RATE
tcp,S1,533,94,0,LOW_RATE
tcp,S1,502,99,0,LOW_RATE
tcp,OTH,47,54,0,LOW_RATE
tcp,RSTO,333,99,0,LOW_RATE
tcp,OTH,0,0,0,LOW_RATE
tcp,S1,738,100,0,LOW_RATE
tcp,S1,235,100,0,LOW_RATE
tcp,S1,668,100,0,LOW_RATE
tcp,OTH,715,50,0,LOW_RATE
tcp,OTH,372,90,0,LOW_RATE
tcp,S1,480,100,0,LOW_RATE
tcp,OTH,436,88,0,LOW_RATE
tcp,OTH,114,50,0,LOW_RATE
tcp,RSTO,75,89,0,LOW_RATE
tcp,OTH,52,50,0,LOW_RATE
tcp,S1,96,96,0,LOW_RATE
tcp,S1,409,100,0,LOW_RATE
tcp,S1,311,100,0,LOW_RATE
tcp,S1,525,100,0,LOW_RATE
tcp,OTH,686,49,0,LOW_RATE
tcp,S1,180,100,0,LOW_RATE
tcp,OTH,1049,49,0.02,LOW_RATE
tcp,S1,272,100,0,LOW_RATE
tcp,S1,623,100,0,LOW_RATE
tcp,S1,210,99,0,LOW_RATE
tcp,RSTO,378,100,0,LOW_RATE
tcp,S1,443,100,0,LOW_RATE
tcp,S1,175,100,0,LOW_RATE
tcp,OTH,8,29,0.2,LOW_RATE
tcp,S1,608,100,0,LOW_RATE
tcp,S1,615,100,0,LOW_RATE
tcp,OTH,270,50,0,LOW_RATE
tcp,S1,634,100,0,LOW_RATE
tcp,S1,93,99,0,LOW_RATE
tcp,S1,261,100,0,LOW_RATE
tcp,OTH,264,50,0,LOW_RATE
tcp,OTH,10,22,0,LOW_RATE
tcp,OTH,645,55,0,LOW_RATE
tcp,S1,358,100,0,LOW_RATE
tcp,S1,546,100,0,LOW_RATE
tcp,OTH,178,100,0,LOW_RATE
tcp,S1,354,100,0,LOW_RATE
tcp,S1,382,100,0,LOW_RATE
tcp,S1,1,1,0,LOW_RATE
tcp,S1,951,100,0,LOW_RATE
tcp,RSTO,73,88,0,LOW_RATE
tcp,OTH,151,50,0,LOW_RATE
tcp,RSTO,373,100,0,LOW_RATE
tcp,S1,89,100,0,LOW_RATE
tcp,S1,691,100,0,LOW_RATE
tcp,OTH,10,61,0.1,LOW_RATE
tcp,OTH,569,89,0,LOW_RATE
tcp,OTH,247,50,0,LOW_RATE
tcp,OTH,271,50,0,LOW_RATE
tcp,S1,10,100,0,LOW_RATE
tcp,S1,494,100,0,LOW_RATE
tcp,S1,610,100,0,LOW_RATE
tcp,S1,151,100,0,LOW_RATE
tcp,OTH,1048,49,0,LOW_RATE
tcp,S1,651,100,0,LOW_RATE
tcp,S1,961,100,0,LOW_RATE
tcp,S1,188,100,0,LOW_RATE
tcp,S1,412,100,0,LOW_RATE
tcp,S1,169,100,0,LOW_RATE
tcp,S1,113,100,0,LOW_RATE
tcp,S1,451,100,0,LOW_RATE
tcp,OTH,986,53,0.02,LOW_RATE
tcp,RSTO,199,100,0,LOW_RATE
tcp,S1,71,100,0,LOW_RATE
tcp,S1,382,100,0,LOW_RATE
tcp,OTH,171,50,0,LOW_RATE
tcp,OTH,256,50,0,LOW_RATE
tcp,S1,514,100,0,LOW_RATE
tcp,S1,209,100,0,LOW_RATE
tcp,S1,676,100,0,LOW_RATE
tcp,OTH,937,48,0.02,LOW_RATE
tcp,S1,359,100,0,LOW_RATE
tcp,S1,267,100,0,LOW_RATE
tcp,OTH,80,88,0,LOW_RATE
tcp,S1,33,100,0,LOW_RATE
tcp,S1,162,100,0,LOW_RATE
tcp,S1,416,100,0,LOW_RATE
tcp,OTH,848,39,0.03,LOW_RATE
tcp,OTH,28,36,0,LOW_RATE
tcp,OTH,217,50,0,LOW_RATE
tcp,S1,624,100,0,LOW_RATE
tcp,S1,400,100,0,LOW_RATE
tcp,OTH,206,50,0,LOW_RATE
tcp,OTH,4,10,0,LOW_RATE
tcp,RSTO,511,100,0,LOW_RATE
tcp,OTH,59,50,0,LOW_RATE
tcp,RSTO,703,100,0,LOW_RATE
tcp,S1,628,100,0,LOW_RATE
tcp,S1,228,100,0,LOW_RATE
tcp,S1,41,82,0,LOW_RATE
tcp,S1,95,100,0,LOW_RATE
tcp,S1,177,100,0,LOW_RATE
tcp,OTH,687,57,0,LOW_RATE
tcp,S1,112,100,0,LOW_RATE
tcp,S2,237,100,0,LOW_RATE
tcp,OTH,949,45,0.02,LOW_RATE
tcp,OTH,215,100,0,LOW_RATE
tcp,S1,158,100,0,LOW_RATE
tcp,RSTO,193,100,0,LOW_RATE
tcp,S1,582,99,0,LOW_RATE
tcp,S1,170,100,0,LOW_RATE
tcp,S1,330,100,0,LOW_RATE
tcp,OTH,1024,49,0.02,LOW_RATE
tcp,S1,122,100,0,LOW_RATE
tcp,S1,388,100,0,LOW_RATE
tcp,S1,267,100,0,LOW_RATE
tcp,S1,105,100,0,LOW_RATE
tcp,S1,427,100,0,LOW_RATE
tcp,RSTO,146,99,0,LOW_RATE
tcp,OTH,736,47,0,LOW_RATE
tcp,S1,336,100,0,LOW_RATE
tcp,OTH,380,89,0,LOW_RATE
tcp,S1,422,100,0,LOW_RATE
tcp,OTH,914,34,0,LOW_RATE
tcp,OTH,233,50,0,LOW_RATE
tcp,S1,554,100,0,LOW_RATE
tcp,RSTO,28,43,0,LOW_RATE
tcp,S1,332,100,0,LOW_RATE
tcp,S1,205,100,0,LOW_RATE
tcp,S1,72,100,0,LOW_RATE
tcp,S1,99,98,0,LOW_RATE
tcp,OTH,989,45,0,LOW_RATE
tcp,OTH,714,50,0.02,LOW_RATE
tcp,S1,120,100,0,LOW_RATE
tcp,S1,447,100,0,LOW_RATE
tcp,OTH,961,47,0.02,LOW_RATE
tcp,S1,182,100,0,LOW_RATE
tcp,S1,52,100,0,LOW_RATE
tcp,S1,599,100,0,LOW_RATE
tcp,RSTO,384,100,0,LOW_RATE
tcp,OTH,396,84,0.01,LOW_RATE
tcp,OTH,231,50,0,LOW_RATE
tcp,OTH,126,50,0,LOW_RATE
tcp,S1,455,100,0,LOW_RATE
tcp,RSTO,132,100,0,LOW_RATE
tcp,S1,321,100,0,LOW_RATE
tcp,S1,282,100,0,LOW_RATE
tcp,S1,747,100,0,LOW_RATE
tcp,OTH,149,50,0,LOW_RATE
tcp,S1,1026,100,0,LOW_RATE
tcp,S1,307,100,0,LOW_RATE
tcp,S1,653,100,0,LOW_RATE
tcp,S1,413,100,0,LOW_RATE
tcp,RSTO,374,100,0,LOW_RATE
tcp,S1,407,100,0,LOW_RATE
tcp,S1,205,100,0,LOW_RATE
tcp,S1,480,100,0,LOW_RATE
tcp,RSTO,348,100,0,LOW_RATE
tcp,OTH,97,50,0,LOW_RATE
tcp,S1,943,100,0,LOW_RATE
tcp,S1,330,99,0,LOW_RATE
tcp,S1,225,100,0,LOW_RATE
tcp,OTH,679,51,0.02,LOW_RATE
tcp,RSTO,178,100,0,LOW_RATE
tcp,OTH,370,87,0.02,LOW_RATE
tcp,S1,275,99,0,LOW_RATE
tcp,OTH,313,65,0,LOW_RATE
tcp,OTH,602,91,0,LOW_RATE
tcp,S1,230,100,0,LOW_RATE
tcp,OTH,6,10,0.27,LOW_RATE
tcp,OTH,97,50,0,LOW_RATE
tcp,S1,147,100,0,LOW_RATE
tcp,S1,474,100,0,LOW_RATE
tcp,S1,402,100,0,LOW_RATE
tcp,OTH,381,89,0,LOW_RATE
tcp,S1,290,100,0,LOW_RATE
tcp,OTH,746,23,0,LOW_RATE
tcp,OTH,39,53,0,LOW_RATE
tcp,S1,614,100,0,LOW_RATE
tcp,S1,420,100,0,LOW_RATE
tcp,S1,292,100,0,LOW_RATE
tcp,S1,349,100,0,LOW_RATE
tcp,S1,571,100,0,LOW_RATE
tcp,OTH,1019,54,0,LOW_RATE
tcp,S1,864,100,0,LOW_RATE
tcp,S1,518,100,0,LOW_RATE
tcp,S1,73,100,0,LOW_RATE
tcp,S1,174,100,0,LOW_RATE
tcp,OTH,256,50,0,LOW_RATE
tcp,OTH,567,76,0,LOW_RATE
tcp,S1,605,100,0,LOW_RATE
tcp,S1,675,100,0,LOW_RATE
tcp,S1,331,100,0,LOW_RATE
tcp,RSTO,331,99,0,LOW_RATE
tcp,S1,102,100,0,LOW_RATE
tcp,OTH,25,53,0,LOW_RATE
tcp,S1,538,100,0,LOW_RATE
tcp,OTH,652,84,0,LOW_RATE
tcp,S1,523,100,0,LOW_RATE
tcp,RSTO,3,28,0,LOW_RATE
tcp,S1,112,100,0,LOW_RATE
tcp,S1,387,100,0,LOW_RATE
tcp,OTH,964,46,0,LOW_RATE
tcp,RSTO,69,87,0,LOW_RATE
tcp,OTH,255,50,0,LOW_RATE
tcp,OTH,1075,51,0,LOW_RATE
tcp,OTH,68,50,0,LOW_RATE
tcp,S1,549,100,0,LOW_RATE
tcp,S1,626,100,0,LOW_RATE
tcp,S1,147,100,0,LOW_RATE
tcp,S1,430,100,0,LOW_RATE
tcp,S1,189,100,0,LOW_RATE
tcp,S1,252,100,0,LOW_RATE
tcp,S1,749,100,0,LOW_RATE
tcp,RSTO,396,100,0,LOW_RATE
tcp,S1,464,100,0,LOW_RATE
tcp,RSTO,363,100,0,LOW_RATE
tcp,RSTO,7,32,0,LOW_RATE
tcp,S1,234,100,0,LOW_RATE
tcp,S1,229,100,0,LOW_RATE
tcp,S1,979,100,0,LOW_RATE
tcp,OTH,126,50,0,LOW_RATE
tcp,S1,943,100,0,LOW_RATE
