@relation ,tcpFlood
@attribute src_ip string
@attribute src_port numeric
@attribute dst_ip string
@attribute dst_port numeric
@attribute proto_number numeric
@attribute duration numeric
@attribute cof string
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}
@data
% /home/jed/Documents/finalDataset/Feb19_2018/DDoS/hping/T/flood.pcapng
192.168.1.120,50881,192.168.2.100,80,6,3.814697265625e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.140,46078,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.110,30022,192.168.2.100,80,6,9.5367431640625e-07,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.120,44522,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.142,41705,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.121,56597,192.168.2.100,80,6,2.86102294921875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.141,48836,192.168.2.100,80,6,3.0994415283203125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.2.100,80,192.168.1.120,3073,6,0.0,18,1,0,44,0,0.0,0.0,0.0,0.0,0.0,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,tcpFlood
192.168.1.142,40215,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.122,47786,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.122,41160,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.130,50402,192.168.2.100,80,6,1.239776611328125e-05,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.141,47931,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.130,50387,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.120,47115,192.168.2.100,80,6,3.5762786865234375e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.121,56923,192.168.2.100,80,6,3.814697265625e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.141,41167,192.168.2.100,80,6,0.0,4,1,0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,46,46.0,46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,tcpFlood
192.168.1.130,49173,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.141,42594,192.168.2.100,80,6,2.384185791015625e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.141,44142,192.168.2.100,80,6,0.0307309627532959,22,2,1,92,44,65.08094185189495,0.0,2993.723325187168,0.0,2.0,2.090909090909091,46,46.0,46,0.0,44,44.0,44,0.0,0.0307309627532959,0.0307309627532959,0.0307309627532959,0.0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.122,42457,192.168.2.100,80,6,1.430511474609375e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.132,58416,192.168.2.100,80,6,3.0994415283203125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.112,32865,192.168.2.100,80,6,1.430511474609375e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.120,45631,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.141,49859,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.111,26232,192.168.2.100,80,6,1.430511474609375e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.142,35252,192.168.2.100,80,6,0.03542041778564453,22,2,1,92,44,56.464607845776904,0.0,2597.3719609057375,0.0,2.0,2.090909090909091,46,46.0,46,0.0,44,44.0,44,0.0,0.03542041778564453,0.03542041778564453,0.03542041778564453,0.0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.131,46277,192.168.2.100,80,6,1.430511474609375e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.121,60513,192.168.2.100,80,6,3.0994415283203125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.132,60184,192.168.2.100,80,6,1.430511474609375e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.130,45104,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.141,44392,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.132,58247,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.132,60219,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.142,34906,192.168.2.100,80,6,3.337860107421875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.131,44597,192.168.2.100,80,6,2.86102294921875e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.142,40683,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.122,35687,192.168.2.100,80,6,0.0,4,1,0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,46,46.0,46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,tcpFlood
192.168.1.132,60370,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
192.168.1.112,33827,192.168.2.100,80,6,1.1920928955078125e-06,18,1,1,46,44,0.0,0.0,0.0,0.0,1.0,1.0454545454545454,46,46.0,46,0.0,44,44.0,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,tcpFlood
