% isAttack normal:	571
% isAttack attack:	3229
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, normal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,5,8,10,16,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute count numeric
@attribute serror_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,S3,755,156,1,0,0,0,attack
tcp,S3,755,138,1,0,0,0,attack
tcp,S3,755,349,0.13,0.76,0,0.29,attack
tcp,S1,140,157,1,0,0,0,attack
tcp,S3,755,867,0.02,0,0,0,attack
tcp,S3,755,148,1,0,0,0,attack
tcp,S3,755,17,1,0,0,0,attack
tcp,OTH,0,62,0,0,0,0,attack
tcp,OTH,0,104,0,0.27,0.97,0,attack
tcp,S3,755,149,1,0,0,0,attack
tcp,S3,755,12,1,0,0,0,attack
tcp,S3,755,147,1,0,0,0,attack
tcp,RSTO,755,594,0,0,0,0,attack
tcp,RSTO,755,840,0,0,0,0,attack
tcp,OTH,0,100,0,0,0,0,attack
tcp,S1,140,211,1,0,0,0,attack
tcp,S3,755,522,0.42,0.4,0,0,attack
tcp,S3,755,150,1,0,0,0,attack
tcp,S3,755,931,0.08,0,0,0,attack
tcp,RSTO,755,529,0,0,0,0,attack
tcp,RSTO,755,463,0,0,0,0,attack
tcp,S3,755,305,0,0.99,0,0.97,attack
tcp,S3,755,883,0.04,0,0,0,attack
tcp,OTH,0,129,0,0,0,0,attack
tcp,OTH,0,118,0,0,0.97,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,S3,755,880,0.03,0,0,0,attack
tcp,S3,755,796,0.62,0.23,0,0,attack
tcp,S3,755,311,0.02,0.95,0,0.81,attack
tcp,S1,140,1038,0.71,0.16,0,0,attack
tcp,S3,755,52,1,0,0,0,attack
tcp,OTH,0,177,0,0,0.97,0,attack
tcp,S3,755,328,0.07,0.86,0,0.51,attack
tcp,S3,755,425,0.28,0.54,0,0,attack
tcp,S3,755,141,1,0,0,0,attack
tcp,OTH,0,177,0,0,0.97,0,attack
tcp,RSTO,755,422,0,0,0,0,attack
tcp,S3,755,887,0.66,0.2,0,0,attack
tcp,OTH,0,318,0,0,0,0,attack
tcp,S3,755,143,1,0,0,0,attack
tcp,S3,755,583,0.48,0.34,0,0,attack
tcp,S3,755,422,0.28,0.55,0,0,attack
tcp,RSTO,755,448,0,0,0,0,attack
tcp,S3,755,354,0.14,0.74,0,0.25,attack
tcp,RSTO,755,729,0,0,0,0,attack
tcp,RSTO,755,636,0,0,0,0,attack
tcp,OTH,0,57,0,0.4,0.14,0.86,attack
tcp,S3,755,719,0.58,0.26,0,0,attack
tcp,S1,140,175,1,0,0,0,attack
tcp,S3,755,148,1,0,0,0,attack
tcp,S3,1370,122,1,0,0,0,attack
tcp,OTH,0,285,0,0,0,0,attack
tcp,RSTO,755,571,0,0,0,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,OTH,0,240,0,0,0,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,S3,755,200,0.5,0,0,0,attack
tcp,OTH,0,39,0,0,0,0,attack
tcp,S3,755,274,1,0,0,0,attack
tcp,OTH,0,164,0,0,0,0,attack
tcp,RSTO,755,662,0,0,0,0,attack
tcp,S3,755,534,0.43,0.39,0,0,attack
tcp,S3,755,648,0.53,0.3,0,0,attack
tcp,S3,755,148,1,0,0,0,attack
tcp,S3,755,145,1,0,0,0,attack
tcp,S3,755,219,1,0,0,0,attack
tcp,S3,755,749,0.28,0,0,0,attack
tcp,S3,755,15,1,0,0,0,attack
tcp,S3,755,932,0.09,0,0,0,attack
tcp,S3,755,150,1,0,0,0,attack
tcp,S3,755,161,1,0,0,0,attack
tcp,S3,755,19,1,0,0,0,attack
tcp,S3,755,208,1,0,0,0,attack
tcp,S1,140,207,1,0,0,0,attack
tcp,OTH,0,177,0,0,0.97,0,attack
tcp,S3,755,111,1,0,0,0,attack
tcp,S3,755,888,0.04,0,0,0,attack
tcp,OTH,0,135,0,0,0.97,0,attack
tcp,S3,821,144,1,0,0,0,attack
tcp,OTH,0,177,0,0,0.97,0,attack
tcp,S3,755,119,1,0,0,0,attack
tcp,OTH,0,300,0,0,0,0,attack
tcp,S3,755,795,0.62,0.23,0,0,attack
tcp,S3,755,411,1,0,0,0,attack
tcp,S3,755,99,1,0,0,0,attack
tcp,RSTO,755,787,0,0,0,0,attack
tcp,S3,755,69,1,0,0,0,attack
tcp,S3,821,748,0.22,0,0,0,attack
tcp,S3,755,137,1,0,0,0,attack
tcp,S3,755,948,0.68,0.18,0,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,OTH,0,64,0,0,0.02,0,attack
tcp,OTH,0,16,0,0,0,0,attack
tcp,S3,755,115,1,0,0,0,attack
tcp,OTH,0,128,0,0,0.97,0,attack
tcp,S3,755,904,0.06,0,0,0,attack
tcp,OTH,0,87,0,0.3,0.97,0,attack
tcp,S3,755,151,1,0,0,0,attack
tcp,S3,755,881,0.65,0.2,0,0,attack
tcp,S3,755,385,0.21,0.64,0,0.08,attack
tcp,OTH,0,139,0,0,0.93,0,attack
tcp,OTH,0,78,0,0,0,0,attack
tcp,OTH,0,312,0,0,0,0,attack
tcp,S3,755,70,1,0,0,0,attack
tcp,RSTO,755,688,0,0,0,0,attack
tcp,S3,821,317,1,0,0,0,attack
tcp,S3,755,180,0.44,0,0,0,attack
tcp,S3,755,610,0.5,0.32,0,0,attack
tcp,S3,755,113,1,0,0,0,attack
tcp,S3,755,903,0.06,0,0,0,attack
tcp,S3,755,162,1,0,0,0,attack
tcp,S3,755,860,0.65,0.21,0,0,attack
tcp,S3,755,979,0.69,0.18,0,0,attack
tcp,RSTO,755,430,0,0,0,0,attack
tcp,RSTO,755,332,0,0,0,0,attack
tcp,OTH,0,85,0,0,0.02,0,attack
tcp,S3,755,142,0.94,0,0,0,attack
tcp,OTH,0,145,0,0,0.97,0,attack
tcp,OTH,0,221,0,0,0,0,attack
tcp,RSTO,755,816,0,0,0,0,attack
tcp,S3,755,578,0.47,0.34,0,0,attack
tcp,OTH,0,58,0,0,0.02,0,attack
tcp,OTH,0,114,0,0,0.97,0,attack
tcp,S3,755,143,1,0,0,0,attack
tcp,S3,755,377,0.19,0.66,0,0.11,attack
tcp,RSTO,755,687,0,0,0,0,attack
tcp,S3,755,1,1,0,0,0,attack
tcp,S3,755,106,1,0,0,0,attack
tcp,S3,755,947,0.68,0.18,0,0,attack
tcp,S3,755,137,1,0,0,0,attack
tcp,S3,755,151,0.7,0,0,0,attack
tcp,OTH,0,177,0,0,0.97,0,attack
tcp,S3,755,977,0.13,0,0,0,attack
tcp,S3,755,366,0.17,0.7,0,0.17,attack
tcp,S3,755,451,0.33,0.49,0,0,attack
tcp,S3,755,145,1,0,0,0,attack
tcp,OTH,0,24,0,0,0,0,attack
tcp,OTH,0,33,0,0,0,0,attack
tcp,S3,755,153,1,0,0,0,attack
tcp,S3,755,932,0.67,0.19,0,0,attack
tcp,OTH,0,139,0,0,0.97,0,attack
tcp,S3,755,114,1,0,0,0,attack
tcp,RSTO,755,592,0,0,0,0,attack
tcp,OTH,0,177,0,0,0.97,0,attack
tcp,OTH,0,136,0,0.12,0.97,0,attack
tcp,RSTO,755,807,0,0,0,0,attack
tcp,S3,755,169,1,0,0,0,attack
tcp,S3,755,980,0.13,0,0,0,attack
tcp,S3,755,816,0.63,0.22,0,0,attack
tcp,RSTO,755,440,0,0,0,0,attack
tcp,S3,755,770,0.26,0,0,0,attack
tcp,OTH,0,40,0,0,0.97,0,attack
tcp,RSTO,755,563,0,0,0,0,attack
tcp,S3,755,108,1,0,0,0,attack
tcp,S3,755,355,1,0,0,0,attack
tcp,RSTO,755,548,0,0,0,0,attack
tcp,S3,755,356,1,0,0,0,attack
tcp,S3,755,161,1,0,0,0,attack
tcp,S3,755,162,1,0,0,0,attack
tcp,RSTO,755,818,0,0,0,0,attack
tcp,S3,755,951,0.1,0,0,0,attack
tcp,S3,755,983,0.69,0.17,0,0,attack
tcp,S3,755,287,1,0,0,0,attack
tcp,S3,755,963,0.12,0,0,0,attack
tcp,S3,755,133,1,0,0,0,attack
tcp,RSTO,755,772,0,0,0,0,attack
tcp,S1,140,1044,0.71,0.16,0,0,attack
tcp,OTH,0,118,0,0.8,0,0.55,attack
tcp,S3,755,444,0.32,0.51,0,0,attack
tcp,S3,755,487,0.38,0.44,0,0,attack
tcp,OTH,0,91,0,0,0.02,0,attack
tcp,OTH,0,292,0,0,0,0,attack
tcp,S3,755,72,1,0,0,0,attack
tcp,S3,755,399,1,0,0,0,attack
tcp,S3,755,424,0.28,0.55,0,0,attack
tcp,S3,755,147,1,0,0,0,attack
tcp,S3,755,450,0.32,0.5,0,0,attack
tcp,S3,755,161,1,0,0,0,attack
tcp,RSTO,755,401,0,0,0,0,attack
tcp,OTH,0,56,0,0,0,0,attack
tcp,S3,755,128,0.22,0,0,0,attack
tcp,S3,821,370,1,0,0,0,attack
tcp,S3,755,342,1,0,0,0,attack
tcp,S3,821,148,1,0,0,0,attack
tcp,S3,755,685,0.56,0.27,0,0,attack
tcp,S3,755,324,1,0,0,0,attack
tcp,S3,755,960,0.68,0.18,0,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,S3,755,103,1,0,0,0,attack
tcp,S3,755,258,1,0,0,0,attack
tcp,S3,755,142,1,0,0,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,OTH,0,86,0,0,0,0,attack
tcp,S3,755,520,0.42,0.4,0,0,attack
tcp,S3,755,919,0.67,0.19,0,0,attack
tcp,S3,755,402,1,0,0,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,OTH,0,138,0,0.22,0.97,0,attack
tcp,RSTO,755,441,0,0,0,0,attack
tcp,RSTO,755,808,0,0,0,0,attack
tcp,RSTO,755,741,0,0,0,0,attack
tcp,S3,755,135,1,0,0,0,attack
tcp,S3,755,119,1,0,0,0,attack
tcp,RSTO,755,530,0,0,0,0,attack
tcp,S3,755,157,1,0,0,0,attack
tcp,OTH,0,180,0,0,0.97,0,attack
tcp,OTH,0,143,0,0,0.97,0,attack
tcp,S3,755,984,0.13,0,0,0,attack
tcp,RSTO,755,722,0,0,0,0,attack
tcp,RSTO,755,524,0,0,0,0,attack
tcp,OTH,0,53,0,0,0,0,attack
tcp,S3,821,739,0.21,0,0,0,attack
tcp,S3,755,109,0.08,0,0,0,attack
tcp,OTH,0,178,0,0,0,0,attack
tcp,RSTO,755,649,0,0,0,0,attack
tcp,S3,755,420,1,0,0,0,attack
tcp,S3,755,4,1,0,0,0,attack
tcp,S3,755,792,0.62,0.23,0,0,attack
tcp,OTH,0,179,0,0,0.97,0,attack
tcp,S3,755,108,1,0,0,0,attack
tcp,RSTO,755,438,0,0,0,0,attack
tcp,RSTO,755,537,0,0,0,0,attack
tcp,S3,755,138,1,0,0,0,attack
tcp,S1,140,755,0.29,0,0,0,attack
tcp,S3,1370,110,1,0,0,0,attack
tcp,S3,755,477,0.36,0.45,0,0,attack
tcp,S2,140,82,1,0,0,0,attack
tcp,S1,0,389,1,0,0,0,attack
tcp,S1,0,448,1,0,0,0,attack
tcp,S1,0,346,0.4,0,0,0,attack
tcp,OTH,0,191,0,0,0,0,attack
tcp,S1,0,179,0.99,0,0,0,attack
tcp,OTH,0,392,0,0,0.01,0,attack
tcp,S1,0,201,1,0,0,0,attack
tcp,S1,0,213,1,0,0,0,attack
tcp,OTH,0,1107,0,0,0,0,attack
tcp,S1,0,398,0.99,0,0,0,attack
tcp,S1,0,374,1,0,0,0,attack
tcp,S1,0,396,0.9,0,0,0,attack
tcp,OTH,0,955,0,0,0.02,0,attack
tcp,S1,0,120,0.99,0,0,0,attack
tcp,S1,0,667,1,0,0,0,attack
tcp,OTH,0,46,0,0,0,0,attack
tcp,S1,0,619,0.59,0,0,0,attack
tcp,OTH,0,167,0,0,0,0,attack
tcp,OTH,0,183,0,0,0,0,attack
tcp,OTH,0,1035,0,0,0.02,0,attack
tcp,OTH,0,744,0,0,0,0,attack
tcp,RSTO,958,39,0,0,0,0,attack
tcp,S1,0,73,1,0,0,0,attack
tcp,OTH,0,857,0,0,0,0,attack
tcp,S1,0,207,0.02,0,0,0,attack
tcp,S1,0,473,1,0,0,0,attack
tcp,S1,0,263,0.22,0,0,0,attack
tcp,OTH,0,730,0,0,0.02,0,attack
tcp,OTH,0,260,0,0,0,0,attack
tcp,S1,0,481,0.48,0,0,0,attack
tcp,S1,206,157,0.99,0,0,0,attack
tcp,S1,0,461,1,0,0,0,attack
tcp,S1,0,345,0.89,0,0,0,attack
tcp,S1,0,66,1,0,0,0,attack
tcp,S1,0,575,1,0,0,0,attack
tcp,S1,0,750,0.63,0,0,0,attack
tcp,OTH,0,167,0,0,0,0,attack
tcp,S1,0,302,1,0,0,0,attack
tcp,S1,0,590,0.86,0,0,0,attack
tcp,S1,0,196,0.81,0,0,0,attack
tcp,RSTO,1024,185,0,0,0,0,attack
tcp,S1,0,218,1,0,0,0,attack
tcp,OTH,0,442,0,0,0,0,attack
tcp,S1,0,267,1,0,0,0,attack
tcp,S1,0,689,1,0,0,0,attack
tcp,S1,140,195,1,0,0,0,attack
tcp,S1,0,755,1,0,0,0,attack
tcp,S1,0,231,0.84,0,0,0,attack
tcp,S1,0,308,1,0,0,0,attack
tcp,OTH,0,1012,0,0,0.02,0,attack
tcp,S1,206,204,1,0,0,0,attack
tcp,OTH,0,729,0,0,0,0,attack
tcp,OTH,0,244,0,0,0,0,attack
tcp,S1,0,656,1,0,0,0,attack
tcp,S2,140,155,1,0,0,0,attack
tcp,OTH,0,763,0,0,0,0,attack
tcp,S2,140,145,1,0,0,0,attack
tcp,S1,0,499,0.49,0,0,0,attack
tcp,OTH,0,338,0,0,0,0,attack
tcp,OTH,0,599,0,0,0,0,attack
tcp,S1,0,296,1,0,0,0,attack
tcp,OTH,0,57,0,0,0,0,attack
tcp,S1,0,197,0.98,0,0,0,attack
tcp,OTH,0,685,0,0,0.02,0,attack
tcp,S1,0,248,0.17,0,0,0,attack
tcp,S1,0,265,1,0,0,0,attack
tcp,S1,140,648,0.99,0,0,0,attack
tcp,OTH,0,170,0,0,0,0,attack
tcp,S2,74,608,0.86,0,0,0,attack
tcp,OTH,0,132,0,0,0,0,attack
tcp,S1,0,224,0.1,0,0,0,attack
tcp,OTH,0,156,0,0,0,0,attack
tcp,S2,140,217,1,0,0,0,attack
tcp,S1,0,609,0.59,0,0,0,attack
tcp,OTH,0,1115,0,0,0,0,attack
tcp,S1,0,525,0.52,0,0,0,attack
tcp,S1,206,499,1,0,0,0,attack
tcp,S1,0,678,0.63,0,0,0,attack
tcp,S1,0,608,1,0,0,0,attack
tcp,S1,0,136,1,0,0,0,attack
tcp,OTH,0,269,0,0,0,0,attack
tcp,OTH,0,689,0,0,0,0,attack
tcp,OTH,0,884,0,0,0,0,attack
tcp,S1,0,670,1,0,0,0,attack
tcp,S1,0,600,0.58,0,0,0,attack
tcp,S1,0,285,0.28,0,0,0,attack
tcp,OTH,0,268,0,0,0,0,attack
tcp,S1,0,129,0.99,0,0,0,attack
tcp,OTH,0,316,0,0,0.01,0,attack
tcp,S1,0,473,1,0,0,0,attack
tcp,S1,0,126,1,0,0,0,attack
tcp,S1,0,500,1,0,0,0,attack
tcp,OTH,0,825,0,0,0.02,0,attack
tcp,S1,0,158,0.99,0,0,0,attack
tcp,S2,140,169,1,0,0,0,attack
tcp,OTH,0,1011,0,0,0,0,attack
tcp,OTH,0,1020,0,0,0.02,0,attack
tcp,S1,0,985,0.72,0,0,0,attack
tcp,RSTO,958,182,0,0,0,0,attack
tcp,S1,0,358,0.42,0,0,0,attack
tcp,S1,0,328,1,0,0,0,attack
tcp,OTH,0,1016,0,0,0.02,0,attack
tcp,S1,0,432,0.42,0,0,0,attack
tcp,OTH,0,40,0,0,0,0,attack
tcp,S1,206,125,0.98,0,0,0,attack
tcp,S1,0,238,1,0,0,0,attack
tcp,S1,0,958,0.71,0,0,0,attack
tcp,S1,0,808,0.66,0,0,0,attack
tcp,OTH,0,72,0,0,0,0,attack
tcp,S1,206,89,0.85,0,0,0,attack
tcp,S1,0,478,1,0,0,0,attack
tcp,S1,0,737,1,0,0,0,attack
tcp,RSTO,953,48,0,0,0,0,attack
tcp,OTH,0,198,0,0,0,0,attack
tcp,S1,0,717,0.62,0,0,0,attack
tcp,OTH,0,897,0,0,0.04,0,attack
tcp,S1,0,195,1,0,0,0,attack
tcp,S1,0,658,1,0,0,0,attack
tcp,OTH,0,981,0,0,0,0,attack
tcp,S1,0,203,0.82,0,0,0,attack
tcp,S1,0,196,0.99,0,0,0,attack
tcp,S1,0,781,1,0,0,0,attack
tcp,OTH,0,28,0,0,0,0,attack
tcp,RSTO,760,644,0.87,0,0,0,attack
tcp,S1,0,472,1,0,0,0,attack
tcp,S1,0,576,1,0,0,0,attack
tcp,OTH,0,528,0,0,0,0,attack
tcp,S1,0,426,0.36,0,0,0,attack
tcp,S1,0,331,0.99,0,0,0,attack
tcp,OTH,0,257,0,0,0,0,attack
tcp,S1,0,154,0.98,0,0,0,attack
tcp,S1,74,668,1,0,0,0,attack
tcp,RSTO,958,46,0,0,0,0,attack
tcp,OTH,0,665,0,0,0,0,attack
tcp,RSTO,958,48,0,0,0,0,attack
tcp,S2,74,226,1,0,0,0,attack
tcp,S1,0,263,0.98,0,0,0,attack
tcp,S1,0,575,0.86,0,0,0,attack
tcp,OTH,0,19,0,0,0,0,attack
tcp,RSTO,1024,720,0.62,0,0,0,attack
tcp,OTH,0,1031,0,0,0.02,0,attack
tcp,S1,206,45,0.96,0,0,0,attack
tcp,OTH,0,1104,0,0,0,0,attack
tcp,S1,0,155,0.99,0,0,0,attack
tcp,S1,0,661,1,0,0,0,attack
tcp,S1,0,257,1,0,0,0,attack
tcp,S1,206,188,0.93,0,0,0,attack
tcp,S1,206,52,0.96,0,0,0,attack
tcp,RSTO,1024,171,0,0,0,0,attack
tcp,S1,0,312,0.34,0,0,0,attack
tcp,OTH,0,674,0,0,0,0,attack
tcp,S1,0,424,0.99,0,0,0,attack
tcp,S1,0,134,0.99,0,0,0,attack
tcp,S1,140,536,0.99,0,0,0,attack
tcp,S1,0,498,0.49,0,0,0,attack
tcp,S1,0,100,1,0,0,0,attack
tcp,OTH,0,1025,0,0,0,0,attack
tcp,OTH,0,519,0,0,0,0,attack
tcp,S1,0,117,0.99,0,0,0,attack
tcp,S1,0,597,0.58,0,0,0,attack
tcp,S1,0,205,0,0,0,0,attack
tcp,S1,0,362,1,0,0,0,attack
tcp,S1,206,158,0.92,0,0,0,attack
tcp,S1,0,316,1,0,0,0,attack
tcp,S1,0,790,0.65,0,0,0,attack
tcp,OTH,0,489,0,0,0,0,attack
tcp,OTH,0,568,0,0,0,0,attack
tcp,S1,0,217,1,0,0,0,attack
tcp,S1,0,319,0.98,0,0,0,attack
tcp,S1,0,45,1,0,0,0,attack
tcp,S1,0,537,0.53,0,0,0,attack
tcp,S1,0,468,1,0,0,0,attack
tcp,OTH,0,915,0,0,0,0,attack
tcp,OTH,0,234,0,0,0,0,attack
tcp,S1,0,239,0.85,0,0,0,attack
tcp,S1,0,232,1,0,0,0,attack
tcp,OTH,0,900,0,0,0,0,attack
tcp,S1,140,657,0.99,0,0,0,attack
tcp,S1,0,378,1,0,0,0,attack
tcp,S2,148,300,0.88,0,0,0,attack
tcp,S1,0,319,1,0,0,0,attack
tcp,S1,206,16,0.88,0,0,0,attack
tcp,OTH,0,823,0,0,0.02,0,attack
tcp,S1,0,20,1,0,0,0,attack
tcp,RSTO,958,156,0,0,0,0,attack
tcp,OTH,0,4,0,0,0.12,0,attack
tcp,S1,206,67,0.97,0,0,0,attack
tcp,S1,206,516,1,0,0,0,attack
tcp,RSTO,958,37,0,0,0,0,attack
tcp,OTH,0,642,0,0,0,0,attack
tcp,S1,0,41,1,0,0,0,attack
tcp,OTH,0,7,0,0,0,0,attack
tcp,OTH,0,698,0,0,0.02,0,attack
tcp,S1,206,176,0.99,0,0,0,attack
tcp,OTH,0,740,0,0,0.04,0,attack
tcp,RSTO,958,162,0,0,0,0,attack
tcp,S1,0,405,1,0,0,0,attack
tcp,S1,0,563,0.55,0,0,0,attack
tcp,RSTO,1024,406,0.39,0,0,0,attack
tcp,OTH,0,745,0,0,0,0,attack
tcp,RSTO,1024,66,0,0,0,0,attack
tcp,OTH,0,593,0,0,0,0,attack
tcp,OTH,0,620,0,0,0,0,attack
tcp,S1,0,427,1,0,0,0,attack
tcp,RSTO,958,6,0,0,0,0,attack
tcp,S1,0,340,1,0,0,0,attack
tcp,OTH,0,876,0,0,0.02,0,attack
tcp,S1,0,664,0.62,0,0,0,attack
tcp,OTH,0,1,0,0,0,0,attack
tcp,OTH,0,759,0,0,0.04,0,attack
tcp,S1,0,215,0.06,0,0,0,attack
tcp,S1,206,134,0.9,0,0,0,attack
tcp,S1,0,313,0.35,0,0,0,attack
tcp,S1,0,49,1,0,0,0,attack
tcp,S1,0,301,0.98,0,0,0,attack
tcp,S1,0,298,0.08,0,0,0,attack
tcp,S1,0,307,0.33,0,0,0,attack
tcp,RSTO,958,21,0,0,0,0,attack
tcp,S1,0,274,0.25,0,0,0,attack
tcp,RSTO,1024,404,0.39,0,0,0,attack
tcp,OTH,0,332,0,0,0,0,attack
tcp,S1,0,667,1,0,0,0,attack
tcp,S1,0,394,0.3,0,0,0,attack
tcp,RSTO,1024,98,0,0,0,0,attack
tcp,S1,0,50,0.98,0,0,0,attack
tcp,OTH,0,79,0,0,0,0,attack
tcp,S1,0,266,0.73,0,0,0,attack
tcp,S1,0,457,1,0,0,0,attack
tcp,OTH,0,30,0,0,0,0,attack
tcp,OTH,0,1007,0,0,0.02,0,attack
tcp,OTH,0,727,0,0,0,0,attack
tcp,S1,0,14,0.86,0,0,0,attack
tcp,S1,0,570,0.55,0,0,0,attack
tcp,S1,0,682,0.63,0,0,0,attack
tcp,S1,0,425,1,0,0,0,attack
tcp,S1,0,213,0.05,0,0,0,attack
tcp,S1,0,382,1,0,0,0,attack
tcp,OTH,0,49,0,0,0,0,attack
tcp,S1,0,654,1,0,0,0,attack
tcp,S1,0,318,1,0,0,0,attack
tcp,OTH,0,2,0,0,0,0,attack
tcp,OTH,0,179,0,0,0,0,attack
tcp,OTH,0,241,0,0,0,0,attack
tcp,OTH,0,41,0,0,0,0,attack
tcp,S1,0,959,1,0,0,0,attack
tcp,OTH,0,771,0,0,0.02,0,attack
tcp,OTH,0,148,0,0,0,0,attack
tcp,RSTO,958,6,0,0,0,0,attack
tcp,OTH,0,382,0,0,0,0,attack
tcp,S1,0,375,1,0,0,0,attack
tcp,S1,0,27,1,0,0,0,attack
tcp,OTH,0,53,0,0,0,0,attack
tcp,S1,0,253,0.85,0,0,0,attack
tcp,S1,0,187,0.99,0,0,0,attack
tcp,S1,140,533,0.99,0,0,0,attack
tcp,S1,0,502,0.49,0,0,0,attack
tcp,OTH,0,47,0,0,0,0,attack
tcp,RSTO,1019,333,0.38,0,0,0,attack
tcp,OTH,0,0,0,0,0,0,attack
tcp,S1,0,738,1,0,0,0,attack
tcp,S1,0,235,1,0,0,0,attack
tcp,S1,0,668,0.62,0,0,0,attack
tcp,OTH,0,715,0,0,0,0,attack
tcp,OTH,0,372,0,0,0,0,attack
tcp,S1,0,480,1,0,0,0,attack
tcp,OTH,0,436,0,0,0,0,attack
tcp,OTH,0,114,0,0,0,0,attack
tcp,RSTO,958,75,0,0,0,0,attack
tcp,OTH,0,52,0,0,0,0,attack
tcp,S1,0,96,0.97,0,0,0,attack
tcp,S1,0,409,0.99,0,0,0,attack
tcp,S1,0,311,1,0,0,0,attack
tcp,S1,206,525,1,0,0,0,attack
tcp,OTH,0,686,0,0,0,0,attack
tcp,S1,206,180,1,0,0,0,attack
tcp,OTH,0,1049,0,0,0.02,0,attack
tcp,S1,0,272,0.25,0,0,0,attack
tcp,S1,0,623,1,0,0,0,attack
tcp,S1,0,210,0.04,0,0,0,attack
tcp,RSTO,1024,378,0.4,0,0,0,attack
tcp,S1,0,443,1,0,0,0,attack
tcp,S1,206,175,0.99,0,0,0,attack
tcp,OTH,0,8,0,0,0.2,0,attack
tcp,S1,0,608,1,0,0,0,attack
tcp,S1,0,615,1,0,0,0,attack
tcp,OTH,0,270,0,0,0,0,attack
tcp,S1,0,634,1,0,0,0,attack
tcp,S1,0,93,0.99,0,0,0,attack
tcp,S1,0,261,0.98,0,0,0,attack
tcp,OTH,0,264,0,0,0,0,attack
tcp,OTH,0,10,0,0,0,0,attack
tcp,OTH,0,645,0,0,0,0,attack
tcp,S1,0,358,0.89,0,0,0,attack
tcp,S1,0,546,0.54,0,0,0,attack
tcp,OTH,0,178,0,0,0,0,attack
tcp,S1,0,354,1,0,0,0,attack
tcp,S1,0,382,0.28,0,0,0,attack
tcp,S1,0,1,1,0,0,0,attack
tcp,S1,0,951,1,0,0,0,attack
tcp,RSTO,958,73,0,0,0,0,attack
tcp,OTH,0,151,0,0,0,0,attack
tcp,RSTO,1024,373,0.41,0,0,0,attack
tcp,S1,0,89,1,0,0,0,attack
tcp,S1,0,691,0.6,0,0,0,attack
tcp,OTH,0,10,0,0,0.1,0,attack
tcp,OTH,0,569,0,0,0,0,attack
tcp,OTH,0,247,0,0,0,0,attack
tcp,OTH,0,271,0,0,0,0,attack
tcp,S1,0,10,1,0,0,0,attack
tcp,S1,0,494,0.45,0,0,0,attack
tcp,S1,0,610,1,0,0,0,attack
tcp,S1,0,151,0.98,0,0,0,attack
tcp,OTH,0,1048,0,0,0,0,attack
tcp,S1,0,651,1,0,0,0,attack
tcp,S1,0,961,1,0,0,0,attack
tcp,S1,0,188,0.98,0,0,0,attack
tcp,S1,0,412,0.39,0,0,0,attack
tcp,S1,0,169,1,0,0,0,attack
tcp,S1,0,113,0.99,0,0,0,attack
tcp,S1,0,451,1,0,0,0,attack
tcp,OTH,0,986,0,0,0.02,0,attack
tcp,RSTO,1024,199,0,0,0,0,attack
tcp,S1,0,71,1,0,0,0,attack
tcp,S1,0,382,1,0,0,0,attack
tcp,OTH,0,171,0,0,0,0,attack
tcp,OTH,0,256,0,0,0,0,attack
tcp,S1,140,514,1,0,0,0,attack
tcp,S1,0,209,1,0,0,0,attack
tcp,S1,0,676,1,0,0,0,attack
tcp,OTH,0,937,0,0,0.02,0,attack
tcp,S1,0,359,0.89,0,0,0,attack
tcp,S1,0,267,1,0,0,0,attack
tcp,OTH,0,80,0,0,0,0,attack
tcp,S1,206,33,1,0,0,0,attack
tcp,S1,0,162,0.99,0,0,0,attack
tcp,S1,0,416,0.4,0,0,0,attack
tcp,OTH,0,848,0,0,0.03,0,attack
tcp,OTH,0,28,0,0,0,0,attack
tcp,OTH,0,217,0,0,0,0,attack
tcp,S1,0,624,1,0,0,0,attack
tcp,S1,0,400,1,0,0,0,attack
tcp,OTH,0,206,0,0,0,0,attack
tcp,OTH,0,4,0,0,0,0,attack
tcp,RSTO,1024,511,0.86,0,0,0,attack
tcp,OTH,0,59,0,0,0,0,attack
tcp,RSTO,1024,703,0.64,0,0,0,attack
tcp,S1,0,628,1,0,0,0,attack
tcp,S1,0,228,1,0,0,0,attack
