% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-5,8-9,11,14,16-19,21-22,24,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
43,tcp,2494,2767,0,6,0,0,1,5,82,1,0,0.94,0,normal
0,tcp,60,0,307,309,0,1,0.01,30,30,1,0.97,0,0,normal
223,tcp,7112,123470,0,2,0,0,1,0,67,0,0,1,0,normal
6,tcp,1309,920,0,16,0,0,1,0,42,0,0,1,0,normal
0,tcp,66,0,298,300,0,1,0.01,36,38,1,0.92,0.05,0,normal
0,tcp,66,0,266,266,0,1,0,38,38,1,0.97,0,0,normal
0,tcp,60,0,139,146,0,1,0.05,33,33,1,0.97,0,0,normal
0,tcp,60,0,41,55,0,1,0.25,31,40,1,0.76,0.23,0,normal
33,tcp,1624,4470,1,1,0,1,0,1,41,1,0,0.98,0,normal
0,tcp,60,0,66,68,0,1,0.03,20,20,1,0.95,0,0,normal
0,tcp,60,0,290,290,0,1,0,36,36,1,0.97,0,0,normal
0,tcp,60,0,15,19,0,1,0.21,21,54,1,0.38,0.61,0,normal
119,tcp,2530,7213,0,146,0.21,0,1,0,36,0,0,1,0.22,normal
198,tcp,4307,24236,0,4,0,0,1,0,42,0,0,1,0,normal
0,tcp,66,0,2,2,0,1,0,4,50,1,0.08,0.92,0,normal
0,tcp,66,0,6,14,0,1,0.57,6,25,1,0.23,0.76,0,normal
0,tcp,60,0,315,317,0,1,0.01,34,34,1,0.97,0,0,normal
10,tcp,272,140,1,1,0,1,0,6,50,1,0,0.88,0,normal
60,tcp,3177,5408,0,80,0.42,0,1,0,44,0,0,1,0.55,normal
8,tcp,1249,719,6,62,0.39,1,0.9,6,40,1,0,0.85,0.38,normal
0,tcp,60,0,7,7,0,1,0,9,42,1,0.21,0.79,0,normal
0,tcp,60,0,43,77,0,1,0.44,37,37,1,0.97,0,0,normal
0,tcp,60,0,58,80,0,1,0.28,33,33,1,0.97,0,0,normal
0,tcp,60,0,74,108,0,1,0.31,32,32,1,0.97,0,0,normal
0,tcp,60,0,193,195,0,1,0.01,45,45,1,0.98,0,0,normal
0,tcp,66,0,309,311,0,1,0.01,34,34,1,0.97,0,0,normal
0,tcp,60,0,202,208,0,1,0.03,41,43,1,0.93,0.05,0,normal
0,tcp,60,0,17,20,0,1,0.15,18,54,1,0.33,0.67,0,normal
0,tcp,60,0,159,161,0,1,0.01,41,41,1,0.98,0,0,normal
2,tcp,844,1197,2,3,0,1,0.33,2,9,1,0,0.78,0,normal
0,tcp,66,0,87,106,0,1,0.18,39,40,1,0.95,0.03,0,normal
0,tcp,60,0,75,95,0,1,0.21,34,34,1,0.97,0,0,normal
48,tcp,5195,28234,0,130,0.21,0,1,0,33,0,0,1,0.15,normal
11,tcp,2445,3457,0,12,0,0,1,0,18,0,0,1,0,normal
3,tcp,1212,6351,1,2,0,1,0.5,1,59,1,0,0.98,0,normal
0,tcp,437,0,0,91,0,0,1,0,41,0,0,1,0,normal
0,tcp,60,0,93,95,0,1,0.02,24,25,1,0.92,0.04,0,normal
0,tcp,66,0,54,55,0,1,0.02,37,37,1,0.97,0,0,normal
0,tcp,141,0,8,31,0,1,0.74,14,49,1,0.28,0.71,0,normal
0,tcp,60,0,27,31,0,1,0.13,27,45,1,0.59,0.4,0,normal
0,tcp,60,0,287,287,0,1,0,32,32,1,0.97,0,0,normal
0,tcp,60,0,49,53,0,1,0.08,37,37,1,0.97,0,0,normal
0,tcp,97,0,0,6,0,0,1,39,57,1,0.67,0.32,0,normal
0,tcp,66,0,9,13,0,1,0.31,9,52,1,0.17,0.83,0,normal
0,tcp,138,0,69,103,0,1,0.33,33,33,1,0.97,0,0,normal
0,tcp,60,0,102,107,0,1,0.05,32,36,1,0.86,0.11,0,normal
0,tcp,60,0,290,290,0,1,0,30,30,1,0.97,0,0,normal
0,tcp,60,0,199,205,0,1,0.03,40,42,1,0.93,0.05,0,normal
0,tcp,60,0,15,41,0,1,0.63,15,49,1,0.3,0.69,0,normal
0,tcp,156,0,30,31,0,1,0.03,32,38,1,0.82,0.16,0,normal
0,tcp,60,0,283,283,0,1,0,42,42,1,0.98,0,0,normal
0,tcp,60,0,147,150,0,1,0.02,34,34,1,0.97,0,0,normal
0,tcp,74,0,488,493,0,1,0.01,43,43,1,0.98,0,0,normal
0,tcp,66,0,1,1,0,1,0,1,36,1,0.03,0.97,0,normal
0,tcp,60,0,99,99,0,1,0,25,25,1,0.96,0,0,normal
0,tcp,60,0,43,49,0,1,0.12,37,38,1,0.95,0.03,0,normal
0,tcp,60,0,311,313,0,1,0.01,35,35,1,0.97,0,0,normal
0,tcp,60,0,52,74,0,1,0.3,33,33,1,0.97,0,0,normal
0,tcp,66,0,0,2,0,0,1,0,3,0,0,1,0,normal
12,tcp,2490,1258,1,7,0,1,0.86,1,49,1,0,0.98,0,normal
0,tcp,60,0,286,286,0,1,0,32,32,1,0.97,0,0,normal
0,tcp,60,0,459,464,0,1,0.01,50,50,1,0.98,0,0,normal
0,tcp,60,0,324,326,0,1,0.01,33,33,1,0.97,0,0,normal
0,tcp,60,0,156,159,0,1,0.02,34,34,1,0.97,0,0,normal
0,tcp,60,0,184,185,0,1,0.01,42,42,1,0.98,0,0,normal
0,tcp,60,0,126,144,0,1,0.12,34,35,1,0.94,0.03,0,normal
0,tcp,60,0,70,70,0,1,0,26,26,1,0.96,0,0,normal
0,tcp,60,0,78,79,0,1,0.01,31,32,1,0.94,0.03,0,normal
0,tcp,155,0,44,44,0,1,0,37,37,1,0.97,0,0,normal
0,tcp,60,0,87,88,0,1,0.01,45,46,1,0.96,0.02,0,normal
0,tcp,60,0,258,264,0,1,0.02,50,50,1,0.98,0,0,normal
0,tcp,60,0,266,266,0,1,0,18,18,1,0.95,0,0,normal
0,tcp,66,0,297,297,0,1,0,35,35,1,0.97,0,0,normal
0,tcp,60,0,247,253,0,1,0.02,50,50,1,0.98,0,0,normal
0,tcp,60,0,185,186,0,1,0.01,42,42,1,0.98,0,0,normal
7,tcp,2178,5197,1,1,0,1,0,2,46,1,0,0.96,0,normal
115,tcp,1526,1389,0,0,0,0,0,0,42,0,0,1,0,normal
0,tcp,66,0,64,65,0,1,0.02,36,37,1,0.95,0.03,0,normal
0,tcp,66,0,16,29,0,1,0.45,16,36,1,0.43,0.56,0,normal
0,tcp,60,0,138,142,0,1,0.03,32,32,1,0.97,0,0,normal
0,tcp,60,0,98,98,0,1,0,24,24,1,0.96,0,0,normal
0,tcp,60,0,2,27,0,1,0.93,4,42,1,0.09,0.9,0,normal
0,tcp,60,0,46,46,0,1,0,28,28,1,0.97,0,0,normal
0,tcp,60,0,13,29,0,1,0.55,19,47,1,0.4,0.6,0,normal
11,tcp,2265,6694,0,2,0,0,1,0,50,0,0,1,0,normal
0,tcp,74,0,487,492,0,1,0.01,43,43,1,0.98,0,0,normal
0,tcp,60,0,158,164,0,1,0.04,31,33,1,0.91,0.06,0,normal
0,tcp,97,0,1,4,0,1,0.75,19,50,1,0.06,0.62,0,normal
20,tcp,3684,2723,2,3,0,1,0.33,8,77,1,0,0.9,0,normal
0,tcp,66,0,166,168,0,1,0.01,35,35,1,0.97,0,0,normal
0,tcp,60,0,41,41,0,1,0,28,28,1,0.97,0,0,normal
0,tcp,60,0,126,129,0,1,0.02,26,26,1,0.96,0,0,normal
18,tcp,7529,4085,0,27,0,0,1,0,48,0,0,1,0,normal
7,tcp,1190,6774,0,136,0,0,1,0,28,0,0,1,0,normal
0,tcp,60,0,68,73,0,1,0.07,34,34,1,0.97,0,0,normal
0,tcp,60,0,249,285,0,1,0.13,23,24,1,0.92,0.04,0,normal
0,tcp,60,0,71,73,0,1,0.03,19,19,1,0.95,0,0,normal
0,tcp,112,0,0,134,0,0,1,0,10,0,0,1,0,normal
0,tcp,60,0,308,310,0,1,0.01,27,27,1,0.96,0,0,normal
0,tcp,60,0,149,153,0,1,0.03,38,41,1,0.9,0.07,0,normal
0,tcp,60,0,235,235,0,1,0,33,33,1,0.97,0,0,normal
0,tcp,66,0,1,9,0,1,0.89,6,51,1,0.02,0.88,0,normal
0,tcp,60,0,59,61,0,1,0.03,37,37,1,0.97,0,0,normal
0,tcp,156,0,74,74,0,1,0,35,35,1,0.97,0,0,normal
0,tcp,66,0,12,198,0,0.92,0.94,12,40,0.92,0.27,0.72,0,normal
1,tcp,3223,1560,0,52,0,0,1,0,30,0,0,1,0,normal
0,tcp,60,0,322,328,0,1,0.02,50,50,1,0.98,0,0,normal
0,tcp,156,0,47,48,0,1,0.02,41,41,1,0.98,0,0,normal
0,tcp,66,0,187,188,0,1,0.01,33,33,1,0.97,0,0,normal
0,tcp,66,0,167,168,0,1,0.01,19,19,1,0.95,0,0,normal
0,tcp,66,0,1,3,0,1,0.67,8,35,1,0.22,0.77,0,normal
0,tcp,60,0,136,143,0,1,0.05,31,36,1,0.84,0.14,0,normal
0,tcp,60,0,285,285,0,1,0,39,39,1,0.97,0,0,normal
0,tcp,60,0,149,154,0,1,0.03,33,33,1,0.97,0,0,normal
16,tcp,1381,859,1,14,0,1,0.93,1,18,1,0,0.94,0,normal
0,tcp,60,0,128,131,0,1,0.02,33,33,1,0.97,0,0,normal
71,tcp,4134,3806,2,4,0,1,0.5,2,68,1,0,0.97,0,normal
0,tcp,66,0,8,40,0,1,0.8,19,52,1,0.36,0.63,0,normal
0,tcp,60,0,9,14,0,1,0.36,34,40,1,0.83,0.15,0,normal
36,tcp,1711,4956,0,95,0.47,0,1,0,47,0,0,1,0.66,normal
0,tcp,60,0,40,40,0,1,0,36,36,1,0.97,0,0,normal
0,tcp,60,0,291,291,0,1,0,31,31,1,0.97,0,0,normal
0,tcp,66,0,2,20,0,1,0.9,5,50,1,0.1,0.9,0,normal
1,tcp,3760,1582,0,14,0,0,1,0,40,0,0,1,0,normal
0,tcp,60,0,121,139,0,1,0.13,31,31,1,0.97,0,0,normal
0,tcp,60,0,48,54,0,1,0.11,35,35,1,0.97,0,0,normal
0,tcp,60,0,31,37,0,1,0.16,36,42,1,0.84,0.14,0,normal
0,tcp,60,0,1,4,0,1,0.75,15,43,1,0.34,0.65,0,normal
0,tcp,60,0,50,55,0,1,0.09,36,36,1,0.97,0,0,normal
0,tcp,60,0,427,432,0,1,0.01,48,48,1,0.98,0,0,normal
0,tcp,60,0,32,38,0,1,0.16,35,41,1,0.83,0.15,0,normal
0,tcp,60,0,309,311,0,1,0.01,28,28,1,0.97,0,0,normal
0,tcp,66,0,13,13,0,1,0,31,48,1,0.63,0.35,0,normal
0,tcp,60,0,104,124,0,1,0.16,38,38,1,0.97,0,0,normal
0,tcp,60,0,226,228,0,1,0.01,28,30,1,0.9,0.07,0,normal
6,tcp,338,214,0,4,0,0,1,0,15,0,0,1,0,normal
40,tcp,2352,14459,0,0,0,0,0,2,60,1,0,0.97,0,normal
0,tcp,60,0,41,41,0,1,0,41,43,1,0.93,0.05,0,normal
0,tcp,155,0,36,37,0,1,0.03,37,42,1,0.86,0.12,0,normal
0,tcp,60,0,141,191,0,1,0.26,13,13,1,0.93,0,0,normal
0,tcp,66,0,74,75,0,1,0.01,37,37,1,0.97,0,0,normal
55,tcp,1789,6887,0,208,0.24,0,1,0,35,0,0,1,0.31,normal
0,tcp,60,0,133,137,0,1,0.03,34,37,1,0.89,0.08,0,normal
0,tcp,389,0,1,225,0,1,1,1,30,1,0.03,0.97,0,normal
0,tcp,60,0,94,94,0,1,0,26,26,1,0.96,0,0,normal
0,tcp,60,0,230,236,0,1,0.03,48,48,1,0.98,0,0,normal
0,tcp,66,0,483,488,0,1,0.01,49,49,1,0.98,0,0,normal
0,tcp,60,0,469,474,0,1,0.01,49,49,1,0.98,0,0,normal
0,tcp,60,0,73,91,0,1,0.2,28,28,1,0.97,0,0,normal
0,tcp,66,0,21,34,0,1,0.38,21,39,1,0.53,0.46,0,normal
0,tcp,138,0,139,142,0,1,0.02,34,34,1,0.97,0,0,normal
61,tcp,1661,976,0,0,0,0,0,0,48,0,0,1,0,normal
0,tcp,60,0,13,15,0,1,0.13,15,50,1,0.29,0.7,0,normal
0,tcp,60,0,249,284,0,1,0.12,41,48,1,0.84,0.15,0,normal
0,tcp,66,0,4,33,0,1,0.88,8,51,1,0.15,0.84,0,normal
0,tcp,66,0,485,490,0,1,0.01,43,43,1,0.98,0,0,normal
0,tcp,209,0,0,78,0,0,1,0,47,0,0,1,0,normal
4,tcp,1280,6441,0,3,0.33,0,1,0,47,0,0,1,0.02,normal
0,tcp,138,0,18,41,0,1,0.56,18,52,1,0.34,0.65,0,normal
0,tcp,221,659,18,18,0,1,0,18,255,1,0.06,0.06,0,normal
0,tcp,212,293,24,43,0,1,0.07,255,255,1,0,0,0,normal
0,tcp,0,0,1,2,0,1,1,203,255,1,0,0.02,0,normal
0,tcp,300,13788,7,7,0,1,0,149,255,1,0.01,0.02,0,normal
0,tcp,350,1183,17,21,0,1,0.14,255,255,1,0,0,0,normal
0,tcp,182,1285,4,4,0,1,0,38,255,1,0.03,0.08,0,normal
0,tcp,232,7104,9,30,0,1,0.1,9,255,1,0.11,0.05,0,normal
0,tcp,223,1040,10,55,0,1,0.18,27,255,1,0.04,0.03,0,normal
1,tcp,303,1381,1,1,1,1,0,255,248,0.97,0,0,0.02,normal
0,tcp,263,13332,3,4,0,1,0.5,255,245,0.96,0,0,0,normal
0,tcp,339,1405,28,36,0,1,0.06,61,255,1,0.02,0.04,0,normal
0,tcp,191,1938,2,8,0,1,0.38,8,255,1,0.12,0.05,0,normal
0,tcp,214,1124,11,11,0,1,0,21,255,1,0.05,0.03,0,normal
0,tcp,248,330,17,17,0,1,0,255,255,1,0,0,0,normal
0,tcp,285,247,1,4,0,1,0.5,24,255,1,0.04,0.01,0,normal
0,tcp,405,10219,2,2,0,1,0,70,245,1,0.01,0.19,0,normal
0,tcp,352,3900,40,40,0,1,0,255,255,1,0,0,0,normal
0,tcp,317,2099,14,24,0,1,0.12,255,255,1,0,0,0,normal
0,tcp,0,0,1,1,0,1,0,4,165,1,0.25,0.19,0,normal
0,tcp,298,6515,2,3,0,1,0.67,255,255,1,0,0,0,normal
0,tcp,279,1984,3,3,0,1,0,255,255,1,0,0,0,normal
0,tcp,222,480,9,9,0.11,1,0,108,255,1,0.01,0.01,0,normal
0,tcp,286,11148,2,2,0,1,0,2,255,1,0.5,0.02,0,normal
0,tcp,288,879,21,35,0,1,0.09,21,255,1,0.05,0.01,0,normal
0,tcp,272,769,7,13,0,1,0.31,100,255,1,0.01,0.02,0,normal
0,tcp,205,27280,2,3,0,1,0.67,2,255,1,0.5,0.02,0,normal
0,tcp,298,362,27,32,0,1,0.09,255,255,1,0,0,0,normal
0,tcp,159,21375,2,38,0,1,0.16,2,255,1,0.5,0.01,0,normal
0,tcp,0,0,1,1,0,1,0,1,255,1,1,0.06,0,normal
0,tcp,142,21900,1,1,1,1,0,167,255,1,0.01,0.01,0.01,normal
0,tcp,294,893,12,32,0,1,0.09,255,255,1,0,0,0,normal
0,tcp,377,342,3,31,0,1,0.1,158,255,1,0.01,0.02,0,normal
0,tcp,208,1778,3,3,0,1,0,3,255,1,0.33,0.03,0.01,normal
0,tcp,208,261,42,42,0,1,0,97,255,1,0.01,0.03,0,normal
0,tcp,277,1911,5,9,0,1,0.33,58,255,1,0.02,0.01,0,normal
0,tcp,364,2102,8,8,0,1,0,255,255,1,0,0,0,normal
0,tcp,302,754,8,8,0,1,0,156,255,1,0.01,0.04,0,normal
0,tcp,257,398,6,13,0,1,0.15,76,255,1,0.01,0.03,0.01,normal
0,tcp,338,367,5,7,0,1,0.43,12,255,1,0.08,0.08,0.01,normal
0,tcp,338,1893,2,2,0,1,0,98,255,1,0.01,0.02,0,normal
0,tcp,316,9737,1,14,0,1,0.21,34,255,1,0.03,0.02,0,normal
0,tcp,300,4505,2,2,0,1,0,37,255,1,0.03,0.03,0,normal
0,tcp,0,0,1,1,0,1,0,2,146,1,0.5,0.05,0,normal
0,tcp,196,5670,2,2,0,1,0,24,255,1,0.04,0.05,0,normal
0,tcp,210,761,2,4,0,1,0.5,175,255,1,0.01,0.01,0,normal
0,tcp,235,7333,5,5,0.2,1,0,255,255,1,0,0,0,normal
0,tcp,229,2239,3,3,0,1,0,255,252,0.99,0,0,0,normal
0,tcp,284,3724,4,10,0,1,0.3,255,255,1,0,0,0,normal
0,tcp,0,0,1,1,0,1,0,9,255,1,0.11,0.1,0,normal
0,tcp,246,5480,4,9,0.11,1,0.22,115,255,1,0.01,0.02,0,normal
0,tcp,170,4716,1,1,0,1,0,131,255,1,0.01,0.01,0,normal
0,tcp,236,28549,1,2,0,1,1,60,255,1,0.02,0.06,0.01,normal
0,tcp,275,2139,18,18,0,1,0,18,255,1,0.06,0.04,0,normal
0,tcp,215,7509,11,11,0,1,0,11,255,1,0.09,0.01,0,normal
0,tcp,301,2454,2,4,0,1,0.75,7,255,1,0.14,0.04,0,normal
0,tcp,285,705,2,10,0,1,0.4,4,255,1,0.25,0.05,0.01,normal
0,tcp,165,28382,1,1,0,1,0,48,255,1,0.02,0.03,0.01,normal
0,tcp,316,1681,7,7,0,1,0,141,255,1,0.01,0.01,0,normal
0,tcp,272,4841,2,8,0,1,0.25,255,255,1,0,0,0,normal
0,tcp,221,1701,13,31,0,1,0.1,116,255,1,0.01,0.02,0,normal
0,tcp,299,480,7,8,0,1,0.25,93,255,1,0.01,0.02,0,normal
0,tcp,281,5897,3,4,0,1,0.5,10,255,1,0.1,0.02,0,normal
0,tcp,294,1394,25,54,0.02,1,0.11,105,108,1,0.01,0.03,0,normal
0,tcp,0,0,1,1,0,1,0,3,165,1,0.33,0.24,0,normal
0,tcp,375,2655,10,11,0,1,0.18,255,255,1,0,0,0,normal
0,tcp,290,269,13,15,0,1,0.13,51,255,1,0.02,0.05,0,normal
0,tcp,314,6924,26,28,0,1,0.07,125,255,1,0.01,0.01,0.01,normal
0,tcp,165,3615,2,4,0,1,0.75,4,255,1,0.25,0.05,0.01,normal
0,tcp,249,171,1,13,0,1,0.15,17,255,1,0.06,0.04,0,normal
0,tcp,250,275,8,8,0,1,0,127,119,0.94,0.01,0,0,normal
0,tcp,316,332,17,17,0,1,0,139,255,1,0.01,0.02,0,normal
0,tcp,232,480,10,28,0,1,0.11,83,255,1,0.01,0.01,0,normal
0,tcp,328,521,7,7,0,1,0,255,255,1,0,0,0,normal
0,tcp,319,993,8,8,0,1,0,55,255,1,0.02,0.02,0,normal
0,tcp,224,1214,9,10,0,1,0.2,255,255,1,0,0,0,normal
0,tcp,206,1970,19,34,0,1,0.06,53,255,1,0.02,0.01,0,normal
0,tcp,289,658,12,12,0,1,0,255,255,1,0,0,0,normal
0,tcp,251,1695,4,4,0,1,0,255,255,1,0.01,0,0,normal
0,tcp,215,863,14,15,0,1,0.13,255,255,1,0,0,0,normal
0,tcp,215,434,25,26,0,1,0.08,255,255,1,0,0,0,normal
0,tcp,211,1628,2,2,0,1,0,2,2,1,0.5,0,0,normal
0,tcp,211,1028,11,13,0,1,0.23,255,255,1,0,0,0,normal
0,tcp,360,186,1,1,0,1,0,75,255,1,0.01,0.04,0,normal
0,tcp,372,1003,29,29,0,1,0,255,255,1,0,0,0,normal
0,tcp,0,0,1,2,0,1,1,52,255,1,0.02,0.17,0.01,normal
0,tcp,237,4017,3,5,0,1,0.4,77,255,1,0.01,0.02,0,normal
0,tcp,353,7659,12,12,0,1,0,255,255,1,0,0,0,normal
0,tcp,491,9852,16,16,0.06,1,0,255,255,1,0,0,0,normal
0,tcp,251,3221,1,1,0,1,0,141,131,0.93,0.01,0,0,normal
0,tcp,226,190,1,1,0,1,0,1,41,1,1,0.12,0,normal
0,tcp,254,9877,8,8,0,1,0,255,255,1,0,0,0,normal
0,tcp,312,9284,13,36,0,1,0.06,255,255,1,0,0,0,normal
0,tcp,269,7840,1,3,0,1,1,1,255,1,1,0.05,0,normal
0,tcp,234,700,22,22,0,1,0,255,255,1,0,0,0,normal
0,tcp,151,8719,2,2,0,1,0,196,255,1,0.01,0.02,0,normal
0,tcp,324,258,26,30,0,1,0.1,255,255,1,0,0,0,normal
0,tcp,195,1761,11,11,0,1,0,255,255,1,0,0,0,normal
0,tcp,213,501,5,5,0,1,0,13,255,1,0.08,0.03,0,normal
0,tcp,409,6033,13,13,0,1,0,139,247,1,0.01,0.12,0,normal
0,tcp,231,5379,18,18,0,1,0,255,255,1,0,0,0,normal
0,tcp,182,9442,5,6,0,1,0.33,99,255,1,0.01,0.02,0,normal
0,tcp,206,1718,8,8,0,1,0,255,255,1,0,0,0,normal
0,tcp,217,1893,12,12,0,1,0,12,255,1,0.08,0.03,0,normal
0,tcp,324,10996,8,11,0,1,0.27,8,255,1,0.12,0.05,0,normal
0,tcp,233,999,14,23,0,1,0.17,255,255,1,0,0,0,normal
0,tcp,236,1211,9,9,0,1,0,28,255,1,0.04,0.02,0,normal
0,tcp,310,1077,11,11,0,1,0,31,242,1,0.03,0.07,0,normal
0,tcp,238,215,9,13,0,1,0.15,44,255,1,0.02,0.03,0,normal
0,tcp,291,10181,3,3,0.33,1,0,255,255,1,0,0,0,normal
0,tcp,330,707,2,7,0,1,0.43,255,255,1,0,0,0,normal
0,tcp,270,1434,4,9,0,1,0.33,18,255,1,0.06,0.01,0,normal
0,tcp,0,0,4,4,0,1,0,14,189,1,0.07,0.21,0,normal
0,tcp,307,863,11,11,0,1,0,236,255,1,0.01,0.01,0,normal
0,tcp,372,8198,3,5,0,1,0.4,3,255,1,0.33,0.07,0,normal
0,tcp,291,321,26,26,0,1,0,250,255,1,0,0.01,0,normal
0,tcp,243,382,18,18,0,1,0,255,255,1,0,0,0,normal
0,tcp,305,1434,7,7,0,1,0,81,255,1,0.01,0.02,0,normal
0,tcp,165,11868,9,12,0,1,0.17,191,191,1,0.01,0,0,normal
0,tcp,239,8412,15,15,0,1,0,255,255,1,0,0,0,normal
0,tcp,329,337,11,11,0,1,0,255,255,1,0,0,0,normal
0,tcp,325,15215,1,6,0,1,0.33,122,254,1,0.01,0.02,0,normal
0,tcp,209,2828,15,35,0,1,0.09,116,255,1,0.01,0.03,0,normal
0,tcp,238,1112,1,1,0,1,0,26,255,1,0.04,0.02,0.01,normal
0,tcp,222,642,10,11,0,1,0.18,10,255,1,0.1,0.03,0,normal
0,tcp,195,24572,4,4,0,1,0,4,255,1,0.25,0.02,0,normal
0,tcp,243,274,5,5,0.2,1,0,133,255,1,0.01,0.05,0,normal
0,tcp,249,1092,11,11,0,1,0,255,255,1,0,0,0,normal
0,tcp,231,1719,10,15,0,1,0.13,255,255,1,0,0,0,normal
0,tcp,308,1512,12,16,0,1,0.12,255,255,1,0,0,0,normal
0,tcp,197,1505,3,3,0,1,0,205,255,1,0,0.01,0,normal
0,tcp,224,3172,13,13,0,1,0,24,24,1,0.04,0,0,normal
0,tcp,362,8052,2,2,0,1,0,255,255,1,0,0,0,normal
0,tcp,203,4341,7,7,0,1,0,66,255,1,0.02,0.03,0,normal
0,tcp,0,0,17,17,0,1,0,41,188,1,0.02,0.18,0,normal
0,tcp,323,181,50,71,0,1,0.06,63,255,1,0.02,0.05,0,normal
0,tcp,0,0,1,1,0,1,0,9,47,1,0.11,0.26,0,normal
0,tcp,338,2590,17,17,0,1,0,255,255,1,0,0,0,normal
0,tcp,203,5034,4,4,0,1,0,163,255,1,0.01,0.01,0,normal
96,tcp,305,260,5,5,0,1,0,255,244,0.96,0,0,0,normal
0,tcp,217,7510,3,3,0,1,0,3,255,1,0.33,0.03,0,normal
0,tcp,221,443,11,11,0,1,0,35,255,1,0.03,0.05,0,normal
0,tcp,374,9142,5,9,0,1,0.22,255,255,1,0,0,0,normal
0,tcp,283,1471,3,3,0,1,0,3,255,1,0.33,0.06,0,normal
0,tcp,78,0,26065,26065,0,1,0,75,75,1,0.04,0,0,tcpFlood
0,tcp,78,0,5798,5798,0,1,0,70,70,1,0.01,0,0,tcpFlood
0,tcp,78,0,16903,16903,0,1,0,71,71,1,0.04,0,0,tcpFlood
0,tcp,78,0,8297,8297,0,1,0,67,67,1,0.03,0,0,tcpFlood
0,tcp,78,0,12277,12277,0,1,0,71,71,1,0.03,0,0,tcpFlood
0,tcp,78,0,8129,8129,0,1,0,71,71,1,0.01,0,0,tcpFlood
0,tcp,78,0,20424,20424,0,1,0,64,64,1,0.02,0,0,tcpFlood
0,tcp,78,0,10602,10602,0,1,0,65,65,1,0.02,0,0,tcpFlood
0,tcp,78,0,22482,22482,0,1,0,64,64,1,0.05,0,0,tcpFlood
0,tcp,78,0,23547,23547,0,1,0,66,66,1,0,0,0,tcpFlood
0,tcp,78,0,7145,7145,0,1,0,57,57,1,0,0,0,tcpFlood
0,tcp,78,0,10908,10908,0,1,0,70,70,1,0.01,0,0,tcpFlood
0,tcp,78,0,7560,7560,0,1,0,65,65,1,0.05,0,0,tcpFlood
0,tcp,78,0,5571,5571,0,1,0,73,73,1,0.01,0,0,tcpFlood
0,tcp,78,0,6333,6333,0,1,0,67,67,1,0.03,0,0,tcpFlood
0,tcp,78,0,16614,16614,0,1,0,76,76,1,0.04,0,0,tcpFlood
0,tcp,78,0,22645,22645,0,1,0,66,66,1,0.01,0,0,tcpFlood
0,tcp,78,0,317,317,0,1,0,71,71,1,0.03,0,0,tcpFlood
0,tcp,78,0,5457,5457,0,1,0,68,68,1,0.01,0,0,tcpFlood
0,tcp,78,0,20717,20717,0,1,0,63,63,1,0.05,0,0,tcpFlood
0,tcp,78,0,10387,10387,0,1,0,70,70,1,0,0,0,tcpFlood
0,tcp,78,0,1851,1851,0,1,0,69,69,1,0.01,0,0,tcpFlood
0,tcp,78,0,9889,9889,0,1,0,71,71,1,0.01,0,0,tcpFlood
0,tcp,78,0,4518,4518,0,1,0,66,66,1,0.01,0,0,tcpFlood
0,tcp,78,0,15195,15195,0,1,0,68,68,1,0.01,0,0,tcpFlood
0,tcp,78,0,6776,6776,0,1,0,69,69,1,0.04,0,0,tcpFlood
0,tcp,78,0,21826,21826,0,1,0,65,65,1,0,0,0,tcpFlood
0,tcp,78,0,4590,4590,0,1,0,62,62,1,0.08,0,0,tcpFlood
0,tcp,78,0,7977,7977,0,1,0,72,72,1,0.01,0,0,tcpFlood
0,tcp,78,0,12097,12097,0,1,0,67,67,1,0.01,0,0,tcpFlood
0,tcp,78,0,24058,24058,0,1,0,76,76,1,0.03,0,0,tcpFlood
0,tcp,78,0,20170,20170,0,1,0,66,66,1,0.03,0,0,tcpFlood
0,tcp,78,0,9890,9890,0,1,0,68,68,1,0.03,0,0,tcpFlood
0,tcp,78,0,23812,23812,0,1,0,65,65,1,0.02,0,0,tcpFlood
0,tcp,78,0,13,13,0,1,0,13,13,1,0,0,0,tcpFlood
0,tcp,78,0,20387,20387,0,1,0,64,64,1,0.02,0,0,tcpFlood
0,tcp,78,0,15235,15235,0,1,0,74,74,1,0.01,0,0,tcpFlood
