% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11,15,17,23,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,78,0,26689,0,0,74,0,tcpFlood
tcp,78,0,9449,0,0,70,0,tcpFlood
tcp,78,0,11425,0,0,67,0,tcpFlood
tcp,78,0,11818,0,0,70,0,tcpFlood
tcp,78,0,25097,0,0,75,0,tcpFlood
tcp,78,0,7470,0,0,73,0,tcpFlood
tcp,78,0,9918,0,0,67,0,tcpFlood
tcp,78,0,22130,0,0,71,0,tcpFlood
tcp,78,0,450,0,0,72,0,tcpFlood
tcp,78,0,11823,0,0,67,0,tcpFlood
tcp,78,0,15900,0,0,70,0,tcpFlood
tcp,78,0,23722,0,0,73,0,tcpFlood
tcp,78,0,11062,0,0,69,0,tcpFlood
tcp,78,0,20446,0,0,66,0,tcpFlood
tcp,78,0,6547,0,0,69,0,tcpFlood
tcp,78,0,8809,0,0,63,0,tcpFlood
tcp,78,0,1336,0,0,63,0,tcpFlood
tcp,78,0,8651,0,0,68,0,tcpFlood
tcp,78,0,5430,0,0,70,0,tcpFlood
tcp,78,0,6491,0,0,68,0,tcpFlood
tcp,78,0,19713,0,0,73,0,tcpFlood
tcp,78,0,8033,0,0,72,0,tcpFlood
tcp,78,0,11501,0,0,70,0,tcpFlood
tcp,78,0,9875,0,0,68,0,tcpFlood
tcp,78,0,7623,0,0,72,0,tcpFlood
tcp,78,0,1592,0,0,75,0,tcpFlood
tcp,78,0,11549,0,0,66,0,tcpFlood
tcp,78,0,9202,0,0,65,0,tcpFlood
tcp,78,0,26381,0,0,69,0,tcpFlood
tcp,78,0,20669,0,0,65,0,tcpFlood
tcp,78,0,15725,0,0,72,0,tcpFlood
tcp,78,0,10885,0,0,70,0,tcpFlood
tcp,78,0,9846,0,0,70,0,tcpFlood
tcp,78,0,11760,0,0,64,0,tcpFlood
tcp,78,0,7149,0,0,71,0,tcpFlood
tcp,78,0,7934,0,0,73,0,tcpFlood
tcp,78,0,12541,0,0,67,0,tcpFlood
tcp,78,0,9698,0,0,73,0,tcpFlood
tcp,78,0,20640,0,0,67,0,tcpFlood
tcp,78,0,14306,0,0,74,0,tcpFlood
tcp,78,0,7960,0,0,66,0,tcpFlood
tcp,78,0,26668,0,0,66,0,tcpFlood
tcp,78,0,15014,0,0,69,0,tcpFlood
tcp,78,0,5282,0,0,71,0,tcpFlood
tcp,78,0,1133,0,0,67,0,tcpFlood
tcp,78,0,12876,0,0,76,0,tcpFlood
tcp,78,0,8695,0,0,71,0,tcpFlood
tcp,78,0,5544,0,0,71,0,tcpFlood
tcp,78,0,24994,0,0,70,0,tcpFlood
tcp,78,0,27025,0,0,68,0,tcpFlood
tcp,78,0,15801,0,0,74,0,tcpFlood
tcp,78,0,26861,0,0,66,0,tcpFlood
tcp,78,0,7621,0,0,72,0,tcpFlood
tcp,78,0,5649,0,0,70,0,tcpFlood
tcp,78,0,9982,0,0,69,0,tcpFlood
tcp,78,0,13633,0,0,71,0,tcpFlood
tcp,78,0,7817,0,0,72,0,tcpFlood
tcp,78,0,6466,0,0,64,0,tcpFlood
tcp,78,0,7525,0,0,69,0,tcpFlood
tcp,78,0,4397,0,0,65,0,tcpFlood
tcp,78,0,11785,0,0,76,0,tcpFlood
tcp,78,0,16464,0,0,74,0,tcpFlood
tcp,78,0,12265,0,0,71,0,tcpFlood
tcp,78,0,23395,0,0,64,0,tcpFlood
tcp,78,0,22083,0,0,66,0,tcpFlood
tcp,78,0,10665,0,0,74,0,tcpFlood
tcp,78,0,12207,0,0,72,0,tcpFlood
tcp,78,0,8870,0,0,69,0,tcpFlood
tcp,78,0,8531,0,0,74,0,tcpFlood
tcp,78,0,21055,0,0,74,0,tcpFlood
tcp,78,0,9403,0,0,65,0,tcpFlood
tcp,78,0,22172,0,0,68,0,tcpFlood
tcp,78,0,14546,0,0,73,0,tcpFlood
tcp,78,0,9125,0,0,68,0,tcpFlood
tcp,78,0,8203,0,0,75,0,tcpFlood
tcp,78,0,7771,0,0,65,0,tcpFlood
tcp,78,0,5503,0,0,71,0,tcpFlood
tcp,78,0,9345,0,0,66,0,tcpFlood
tcp,78,0,7181,0,0,67,0,tcpFlood
tcp,78,0,7913,0,0,70,0,tcpFlood
tcp,78,0,20638,0,0,69,0,tcpFlood
tcp,78,0,22476,0,0,65,0,tcpFlood
tcp,78,0,22223,0,0,66,0,tcpFlood
tcp,78,0,17994,0,0,71,0,tcpFlood
tcp,78,0,16022,0,0,79,0,tcpFlood
tcp,78,0,25945,0,0,72,0,tcpFlood
tcp,78,0,17546,0,0,72,0,tcpFlood
tcp,78,0,5782,0,0,70,0,tcpFlood
tcp,78,0,9890,0,0,71,0,tcpFlood
tcp,78,0,3601,0,0,71,0,tcpFlood
tcp,78,0,6171,0,0,70,0,tcpFlood
tcp,78,0,25927,0,0,70,0,tcpFlood
tcp,78,0,4659,0,0,57,0,tcpFlood
tcp,78,0,6376,0,0,71,0,tcpFlood
tcp,78,0,17755,0,0,71,0,tcpFlood
tcp,78,0,20714,0,0,64,0,tcpFlood
tcp,78,0,8048,0,0,73,0,tcpFlood
tcp,78,0,6207,0,0,69,0,tcpFlood
tcp,78,0,21339,0,0,69,0,tcpFlood
tcp,78,0,9860,0,0,65,0,tcpFlood
tcp,78,0,23837,0,0,56,0,tcpFlood
tcp,78,0,6546,0,0,68,0,tcpFlood
tcp,78,0,27120,0,0,70,0,tcpFlood
tcp,78,0,4986,0,0,68,0,tcpFlood
tcp,78,0,27026,0,0,71,0,tcpFlood
tcp,78,0,14594,0,0,75,0,tcpFlood
tcp,78,0,1171,0,0,67,0,tcpFlood
tcp,78,0,7941,0,0,75,0,tcpFlood
tcp,78,0,23697,0,0,73,0,tcpFlood
tcp,78,0,11123,0,0,69,0,tcpFlood
tcp,78,0,9892,0,0,70,0,tcpFlood
tcp,78,0,10759,0,0,67,0,tcpFlood
tcp,78,0,23791,0,0,70,0,tcpFlood
tcp,78,0,17466,0,0,78,0,tcpFlood
tcp,78,0,5354,0,0,71,0,tcpFlood
tcp,78,0,7084,0,0,73,0,tcpFlood
tcp,78,0,7189,0,0,75,0,tcpFlood
tcp,78,0,7568,0,0,65,0,tcpFlood
tcp,78,0,20559,0,0,68,0,tcpFlood
tcp,78,0,8059,0,0,74,0,tcpFlood
tcp,78,0,11764,0,0,67,0,tcpFlood
tcp,78,0,9899,0,0,67,0,tcpFlood
tcp,78,0,16332,0,0,71,0,tcpFlood
tcp,78,0,5539,0,0,69,0,tcpFlood
tcp,78,0,27114,0,0,67,0,tcpFlood
tcp,78,0,20717,0,0,67,0,tcpFlood
tcp,78,0,8182,0,0,68,0,tcpFlood
tcp,78,0,8515,0,0,68,0,tcpFlood
tcp,78,0,6549,0,0,69,0,tcpFlood
tcp,78,0,17556,0,0,73,0,tcpFlood
tcp,78,0,20621,0,0,71,0,tcpFlood
tcp,78,0,17794,0,0,75,0,tcpFlood
tcp,78,0,7783,0,0,72,0,tcpFlood
tcp,78,0,9220,0,0,64,0,tcpFlood
tcp,78,0,20782,0,0,65,0,tcpFlood
tcp,78,0,23447,0,0,74,0,tcpFlood
tcp,78,0,4975,0,0,69,0,tcpFlood
tcp,78,0,23589,0,0,65,0,tcpFlood
tcp,78,0,25966,0,0,73,0,tcpFlood
tcp,78,0,7548,0,0,67,0,tcpFlood
tcp,78,0,1713,0,0,64,0,tcpFlood
tcp,78,0,11816,0,0,68,0,tcpFlood
tcp,78,0,8328,0,0,68,0,tcpFlood
tcp,78,0,10603,0,0,71,0,tcpFlood
tcp,78,0,10174,0,0,68,0,tcpFlood
tcp,78,0,24087,0,0,74,0,tcpFlood
tcp,78,0,10902,0,0,72,0,tcpFlood
tcp,78,0,9504,0,0,64,0,tcpFlood
tcp,78,0,7761,0,0,71,0,tcpFlood
tcp,78,0,10545,0,0,65,0,tcpFlood
tcp,78,0,24859,0,0,69,0,tcpFlood
tcp,60,0,993,0,0,46,0,slowHeaders
tcp,1024,1019,102,0,0,100,0,slowHeaders
tcp,370,0,258,0.22,0,100,0.56,slowHeaders
tcp,102,0,55,0,0,57,0,slowHeaders
tcp,60,0,1076,0,0,48,0,slowHeaders
tcp,105,0,150,0,0,50,0,slowHeaders
tcp,370,0,435,1,0,100,1,slowHeaders
tcp,370,0,153,0.97,0,100,1,slowHeaders
tcp,60,0,943,0,0,50,0,slowHeaders
tcp,296,0,541,1,0,99,1,slowHeaders
tcp,370,0,59,1,0,100,0.59,slowHeaders
tcp,370,0,238,1,0,100,1,slowHeaders
tcp,60,0,806,0,0,50,0,slowHeaders
tcp,95,0,256,0,0,50,0,slowHeaders
tcp,3725,148,263,0.8,0,100,0.5,slowHeaders
tcp,116,0,197,0,0,50,0,slowHeaders
tcp,148,0,91,0.87,0,94,0.84,slowHeaders
tcp,665,140,177,0.99,0.01,100,1,slowHeaders
tcp,66,0,414,0,0,85,0,slowHeaders
tcp,60,0,696,0,0,50,0,slowHeaders
tcp,370,0,47,0.98,0,100,0.8,slowHeaders
tcp,296,0,500,1,0,99,1,slowHeaders
tcp,976,953,180,0,0,100,0,slowHeaders
tcp,60,0,872,0,0,50,0,slowHeaders
tcp,100,0,98,0,0,50,0,slowHeaders
tcp,74,0,463,1,0,100,1,slowHeaders
tcp,80,0,172,0,0,50,0,slowHeaders
tcp,400,140,100,1,0.01,100,1,slowHeaders
tcp,66,0,342,0,0,81,0,slowHeaders
tcp,924,1019,136,0,0,100,0,slowHeaders
tcp,370,0,224,1,0,100,1,slowHeaders
tcp,80,0,238,0,0,50,0,slowHeaders
tcp,113,0,10,0,0,53,0,slowHeaders
tcp,370,0,16,1,0,100,0.16,slowHeaders
tcp,96,0,162,0,0,50,0,slowHeaders
tcp,117,0,180,0,0,50,0,slowHeaders
tcp,967,1019,177,0,0,100,0,slowHeaders
tcp,60,0,638,0,0,47,0,slowHeaders
tcp,370,0,447,1,0,100,1,slowHeaders
tcp,60,0,885,0,0,45,0,slowHeaders
tcp,370,0,347,0.41,0,100,1,slowHeaders
tcp,60,0,946,0,0,53,0,slowHeaders
tcp,85,0,202,0,0,50,0,slowHeaders
tcp,108,0,51,0,0,59,0,slowHeaders
tcp,60,0,754,0,0,52,0,slowHeaders
tcp,370,0,209,1,0,99,1,slowHeaders
tcp,66,0,525,0,0,100,0,slowHeaders
tcp,96,0,157,0,0,50,0,slowHeaders
tcp,370,0,506,1,0,100,1,slowHeaders
tcp,90,0,18,0,0,56,0,slowHeaders
tcp,112,0,184,0,0,50,0,slowHeaders
tcp,370,0,361,0.37,0,100,1,slowHeaders
tcp,87,0,206,0,0,50,0,slowHeaders
tcp,66,0,378,0,0,99,0,slowHeaders
tcp,370,0,263,0.23,0,100,0.61,slowHeaders
tcp,122,0,49,0,0,52,0,slowHeaders
tcp,60,0,637,0,0,60,0,slowHeaders
tcp,370,0,269,0.99,0,100,0.99,slowHeaders
tcp,408,0,6,0,0,12,0,slowHeaders
tcp,370,0,544,0.48,0,100,0.72,slowHeaders
tcp,905,953,80,0,0,92,0,slowHeaders
tcp,370,0,211,0.64,0,100,0.38,slowHeaders
tcp,97,0,43,0,0,43,0,slowHeaders
tcp,83,0,119,0,0,50,0,slowHeaders
tcp,1057,1019,59,0,0,60,0,slowHeaders
tcp,106,0,143,0,0,50,0,slowHeaders
tcp,370,0,401,0.43,0,100,1,slowHeaders
tcp,66,0,433,0,0,100,0,slowHeaders
tcp,625,272,97,1,0.01,97,0.99,slowHeaders
tcp,1001,953,55,0,0,56,0,slowHeaders
tcp,618,272,145,1,0.01,99,1,slowHeaders
tcp,370,0,76,0.95,0,100,0.96,slowHeaders
tcp,370,0,788,0.64,0,100,1,slowHeaders
tcp,400,140,11,1,0.08,93,0.97,slowHeaders
tcp,108,0,117,0,0,50,0,slowHeaders
tcp,74,0,137,0.98,0,100,1,slowHeaders
tcp,60,0,759,0,0,47,0,slowHeaders
tcp,370,0,224,1,0,100,1,slowHeaders
tcp,72,0,78,0,0,50,0,slowHeaders
tcp,635,272,169,1,0.01,99,1,slowHeaders
tcp,60,0,6,0,0,63,0,slowHeaders
tcp,370,0,336,0.98,0,100,0.97,slowHeaders
tcp,296,0,425,1,0,100,1,slowHeaders
tcp,370,0,608,0.53,0,100,0.97,slowHeaders
tcp,222,0,447,1,0,100,1,slowHeaders
tcp,222,0,642,1,0,100,1,slowHeaders
tcp,74,0,341,1,0,100,1,slowHeaders
tcp,102,0,243,0,0,50,0,slowHeaders
tcp,370,0,111,0.98,0,100,0.98,slowHeaders
tcp,96,0,224,0,0,50,0,slowHeaders
tcp,665,140,171,0.99,0.01,100,1,slowHeaders
tcp,370,0,204,0.98,0,100,0.98,slowHeaders
tcp,1042,1019,109,0.88,0,100,0.88,slowHeaders
tcp,106,0,79,0,0,50,0,slowHeaders
tcp,370,0,388,0.38,0,100,0.66,slowHeaders
tcp,995,953,13,0,0,14,0,slowHeaders
tcp,88,0,23,0,0,56,0,slowHeaders
tcp,86,0,63,0,0,50,0,slowHeaders
tcp,60,0,809,0,0,47,0,slowHeaders
tcp,370,0,626,0.61,0,100,0.99,slowHeaders
tcp,66,0,316,0,0,66,0,slowHeaders
tcp,60,0,1003,0,0,50,0,slowHeaders
tcp,1084,958,30,0,0,73,0,slowHeaders
tcp,60,0,920,0,0,20,0,slowHeaders
tcp,76,0,9,0,0,17,0,slowHeaders
tcp,85,0,135,0,0,50,0,slowHeaders
tcp,370,0,318,0.88,0,100,0.98,slowHeaders
tcp,408,0,4,0,0,54,0,slowHeaders
tcp,665,140,162,0.99,0.01,100,1,slowHeaders
tcp,74,0,151,0.98,0,100,1,slowHeaders
tcp,370,0,282,0.27,0,100,0.77,slowHeaders
tcp,66,0,397,0,0,100,0,slowHeaders
tcp,95,0,184,0,0,50,0,slowHeaders
tcp,370,0,473,0.48,0,100,0.77,slowHeaders
tcp,109,0,266,0,0,50,0,slowHeaders
tcp,920,887,153,0,0,100,0,slowHeaders
tcp,400,140,680,1,0,99,1,slowHeaders
tcp,981,953,42,0,0,43,0,slowHeaders
tcp,74,0,510,1,0,99,1,slowHeaders
tcp,914,887,35,0,0,60,0,slowHeaders
tcp,114,0,180,0,0,50,0,slowHeaders
tcp,988,953,161,0,0,100,0,slowHeaders
tcp,66,0,307,0,0,64,0,slowHeaders
tcp,60,0,897,0,0,45,0,slowHeaders
tcp,66,0,385,0,0,85,0,slowHeaders
tcp,400,140,362,1,0,100,1,slowHeaders
tcp,370,0,249,0.17,0,100,0.43,slowHeaders
tcp,370,0,311,1,0,100,1,slowHeaders
tcp,370,0,544,0.48,0,100,0.84,slowHeaders
tcp,95,0,154,0,0,50,0,slowHeaders
tcp,370,0,43,0.91,0,100,0.89,slowHeaders
tcp,120,0,195,0,0,50,0,slowHeaders
tcp,66,0,444,0,0,80,0,slowHeaders
tcp,400,140,29,1,0.03,93,0.97,slowHeaders
tcp,370,0,275,0.25,0,100,0.69,slowHeaders
tcp,81,0,10,0,0,56,0,slowHeaders
tcp,946,953,191,0,0,100,0,slowHeaders
tcp,618,272,687,1,0,99,1,slowHeaders
tcp,74,0,23,0.87,0,75,0.27,slowHeaders
tcp,60,0,1024,0,0,44,0,slowHeaders
tcp,98,0,18,0,0,53,0,slowHeaders
tcp,370,0,737,0.61,0,100,1,slowHeaders
tcp,60,0,777,0,0,49,0,slowHeaders
tcp,60,0,786,0,0,49,0,slowHeaders
tcp,370,0,344,0.33,0,100,1,slowHeaders
tcp,921,1019,426,0.42,0,100,0.82,slowHeaders
tcp,931,1019,221,0,0,100,0,slowHeaders
tcp,66,0,468,0,0,81,0,slowHeaders
tcp,148,0,156,0.92,0,100,1,slowHeaders
tcp,370,0,307,0.27,0,100,0.82,slowHeaders
tcp,95,0,37,0,0,53,0,slowHeaders
tcp,66,0,9,0,0,62,0,slowHeaders
tcp,81,0,214,0,0,50,0,slowHeaders
tcp,296,0,526,1,0,99,1,slowHeaders
tcp,112,0,178,0,0,50,0,slowHeaders
tcp,370,0,210,0.63,0,100,0.37,slowHeaders
tcp,107,0,70,0,0,50,0,slowHeaders
tcp,89,0,88,0,0,50,0,slowHeaders
tcp,60,0,799,0,0,47,0,slowHeaders
tcp,85,0,24,0,0,32,0,slowHeaders
tcp,74,0,25,0.92,0.04,98,0.97,slowHeaders
tcp,117,0,124,0,0,50,0,slowHeaders
tcp,370,0,133,0.99,0,100,1,slowHeaders
tcp,60,0,703,0,0,51,0,slowHeaders
tcp,665,140,207,1,0,100,1,slowHeaders
tcp,1188,1024,409,0.38,0,100,0.53,slowHeaders
tcp,1062,1019,191,0,0,100,0,slowHeaders
tcp,370,0,214,1,0,100,1,slowHeaders
tcp,370,0,407,1,0,100,1,slowHeaders
tcp,370,0,272,0.16,0,100,0.43,slowHeaders
tcp,1926,74,752,1,0,93,1,slowHeaders
tcp,665,140,139,0.99,0.01,100,1,slowHeaders
tcp,744,206,77,1,0.01,91,0.85,slowHeaders
tcp,370,0,661,1,0,100,1,slowHeaders
tcp,840,1019,147,0,0,100,0,slowHeaders
tcp,370,0,564,1,0,100,1,slowHeaders
tcp,60,0,953,0,0,41,0,slowHeaders
tcp,370,0,255,1,0,99,1,slowHeaders
tcp,66,0,299,0,0,60,0,slowHeaders
tcp,370,0,257,0.98,0,100,0.99,slowHeaders
tcp,60,0,771,0,0,49,0,slowHeaders
tcp,112,0,18,0,0,26,0,slowHeaders
tcp,944,1019,434,0.41,0,100,0.74,slowHeaders
tcp,66,0,525,0,0,100,0,slowHeaders
tcp,370,0,489,0.5,0,100,0.92,slowHeaders
tcp,970,1019,242,0.87,0,100,0.7,slowHeaders
tcp,962,338,146,1,0.01,100,1,slowRead
tcp,173,0,120,0,0,100,0,slowBody
tcp,79,0,121,0,0,50,0,slowHeaders
tcp,370,0,230,0.01,0,100,0.03,slowHeaders
tcp,102,0,114,0,0,50,0,slowHeaders
tcp,66,0,363,0,0,92,0,slowHeaders
tcp,109,0,258,0,0,50,0,slowRead
tcp,942,887,151,0,0,100,0,slowHeaders
tcp,1061,1019,113,0,0,100,0,slowHeaders
tcp,370,0,637,0.6,0,100,1,slowBody
tcp,60,0,892,0,0,44,0,slowRead
tcp,296,0,114,1,0,100,1,slowBody
tcp,60,0,710,0,0,45,0,slowBody
tcp,1144,1886,56,0,0,60,0,slowRead
tcp,296,0,158,1,0,100,1,slowBody
tcp,3208,1424,577,0,0,100,0,slowRead
tcp,74,0,386,0.99,0,99,0.98,slowRead
tcp,66,0,290,0,0,54,0,slowBody
tcp,370,0,537,0.54,0,100,1,slowHeaders
tcp,126,0,675,0,0,91,0,slowRead
tcp,370,0,313,0.88,0,100,0.64,slowHeaders
tcp,66,0,461,0,0,79,0,slowHeaders
tcp,60,0,795,0,0,34,0,slowRead
tcp,108,0,64,0,0,50,0,slowRead
tcp,66,0,385,0,0,89,0,slowBody
tcp,370,0,316,0.36,0,100,0.98,slowHeaders
tcp,296,0,252,1,0,100,1,slowRead
tcp,370,0,431,0.42,0,100,0.55,slowBody
tcp,768,206,713,1,0,100,1,slowHeaders
tcp,103,0,134,0,0,50,0,slowBody
tcp,296,0,78,1,0,79,1,slowRead
tcp,103,0,159,0,0,50,0,slowRead
tcp,370,0,939,0.7,0,100,0.99,slowRead
tcp,66,0,357,0,0,78,0,slowRead
tcp,60,0,30,0,0,53,0,slowRead
tcp,370,0,70,0.97,0,100,0.98,slowBody
tcp,975,1886,107,0,0,100,0,slowRead
tcp,3504,1424,604,0,0,100,0,slowRead
tcp,148,0,244,0.98,0,100,1,slowRead
tcp,370,0,90,1,0,100,1,slowRead
tcp,222,0,452,1,0,100,1,slowHeaders
tcp,74,0,579,0.99,0,100,1,slowRead
tcp,4340,74,199,1,0.01,100,1,slowHeaders
tcp,296,0,744,1,0,100,1,slowBody
tcp,370,0,654,0.57,0,100,0.97,slowHeaders
tcp,103,0,96,0,0,50,0,slowHeaders
tcp,370,0,531,1,0,100,1,slowRead
tcp,60,0,1016,0,0,46,0,slowRead
tcp,60,0,1017,0,0,54,0,slowBody
tcp,3768,12244,213,0.84,0,100,0.65,slowBody
tcp,296,0,652,1,0,100,1,slowRead
tcp,296,0,602,1,0,100,1,slowBody
tcp,296,0,258,1,0,100,1,slowRead
tcp,370,0,420,0.42,0,100,0.57,slowHeaders
tcp,296,0,475,1,0,100,1,slowRead
tcp,2558,74,388,0.98,0,100,1,slowRead
tcp,909,1820,444,0,0,100,0,slowRead
tcp,760,206,194,1,0,100,1,slowBody
tcp,370,0,246,0.71,0,100,0.3,slowBody
tcp,148,0,239,0.98,0,100,1,slowRead
tcp,66,0,598,0,0,90,0,slowBody
tcp,1023,1019,237,0.89,0,100,0.75,slowHeaders
tcp,100,0,73,0,0,50,0,slowBody
tcp,60,0,527,0,0,85,0,slowBody
tcp,894,953,65,0,0,86,0,slowHeaders
tcp,370,0,689,0.12,0,100,0.82,slowRead
tcp,296,0,405,0.32,0,100,1,slowBody
tcp,370,0,297,1,0,100,1,slowBody
tcp,74,0,245,0.99,0,100,1,slowBody
tcp,106,0,115,0,0,50,0,slowHeaders
tcp,74,0,463,0.99,0,98,0.97,slowRead
tcp,111,0,245,0,0,50,0,slowHeaders
tcp,872,74,1004,1,0,96,1,slowRead
tcp,60,0,7,0,0,63,0,slowBody
tcp,119,0,235,0,0,50,0,slowBody
tcp,74,0,459,0.99,0,98,0.97,slowRead
tcp,73,0,132,0,0,50,0,slowBody
tcp,636,206,170,1,0,100,1,slowBody
tcp,148,0,42,0.71,0,77,0.39,slowHeaders
tcp,370,0,54,1,0,100,1,slowRead
tcp,60,0,566,0,0,92,0,slowHeaders
tcp,877,953,28,0,0.03,66,0,slowBody
tcp,66,0,540,0,0,93,0,slowRead
tcp,370,0,100,0.98,0,100,0.98,slowHeaders
tcp,99,0,112,0,0,50,0,slowRead
tcp,296,0,200,1,0,100,1,slowRead
tcp,74,0,404,1,0,100,1,slowHeaders
tcp,66,0,394,0,0,84,0,slowRead
tcp,296,0,766,1,0,100,1,slowBody
tcp,296,0,495,1,0,100,1,slowBody
tcp,3430,1424,401,0,0,100,0,slowRead
tcp,296,0,693,1,0,100,1,slowBody
tcp,296,0,75,1,0,100,1,slowBody
tcp,296,0,447,1,0,100,1,slowBody
tcp,66,0,395,0,0,100,0,slowHeaders
tcp,296,0,123,1,0,100,1,slowRead
tcp,975,1886,87,0,0,91,0,slowRead
tcp,93,0,61,0,0,50,0,slowRead
tcp,525,0,601,0,0,89,0,slowBody
tcp,296,0,39,1,0,100,1,slowRead
tcp,100,0,275,0,0,50,0,slowBody
tcp,60,0,840,0,0,60,0,slowRead
tcp,370,0,211,0.83,0,100,0.66,slowHeaders
tcp,74,0,271,1,0,100,1,slowHeaders
tcp,79,0,258,0,0,50,0,slowHeaders
tcp,2356,12112,10,0,0,62,0,slowHeaders
tcp,74,0,296,1,0,100,1,slowHeaders
tcp,66,0,510,0,0,86,0,slowBody
tcp,296,0,394,1,0,100,1,slowRead
tcp,123,0,199,0,0,50,0,slowRead
tcp,370,0,51,0.98,0,100,0.84,slowBody
tcp,370,0,88,1,0,100,1,slowRead
tcp,222,0,34,1,0,100,1,slowBody
tcp,3504,1424,605,0,0,100,0,slowRead
tcp,74,0,644,0.99,0,100,1,slowRead
tcp,1078,1820,435,0,0,100,0,slowRead
tcp,370,0,900,0.29,0,100,0.93,slowRead
tcp,296,0,466,1,0,100,1,slowBody
tcp,1139,1754,514,0,0,100,0,slowRead
tcp,370,0,323,1,0,99,1,slowHeaders
tcp,370,0,325,1,0,100,1,slowHeaders
tcp,94,0,165,0,0,50,0,slowRead
tcp,60,0,5,0,0,64,0,slowHeaders
tcp,60,0,1010,0,0,36,0,slowRead
tcp,222,0,776,1,0,100,1,slowRead
tcp,118,0,235,0,0,50,0,slowHeaders
tcp,370,0,529,0.52,0,99,0.97,slowBody
tcp,1000,1019,203,0,0,100,0,slowHeaders
tcp,1022,1019,101,0,0,100,0,slowHeaders
tcp,370,0,313,0.34,0,100,0.98,slowHeaders
tcp,66,0,457,0,0,87,0,slowRead
tcp,370,0,206,0.01,0,99,0.03,slowHeaders
tcp,1164,1024,417,0.38,0,100,0.45,slowHeaders
tcp,370,0,98,0.96,0,100,0.96,slowHeaders
tcp,296,0,676,1,0,100,1,slowRead
tcp,296,0,270,1,0,100,1,slowBody
tcp,296,0,198,1,0,100,1,slowRead
tcp,296,0,67,1,0,100,1,slowRead
tcp,1144,1886,24,0,0,28,0,slowRead
tcp,370,0,497,0.49,0,100,0.91,slowBody
tcp,370,0,588,0.57,0,100,0.99,slowBody
tcp,370,0,431,1,0,100,1,slowRead
tcp,66,0,559,0,0,100,0,slowHeaders
tcp,125,0,212,0,0,100,0,slowBody
tcp,260,0,7,0,0,7,0,slowBody
tcp,3294,74,352,0.98,0,100,0.98,slowHeaders
tcp,1100,1886,77,0,0,91,0,slowRead
tcp,621,140,727,0.99,0,97,1,slowRead
tcp,60,0,1046,0,0,55,0,slowBody
tcp,60,0,980,0,0,47,0,slowBody
tcp,66,0,573,0,0,81,0,slowBody
tcp,66,0,328,0,0,74,0,slowHeaders
tcp,752,206,376,1,0,100,1,slowHeaders
tcp,1166,958,160,0,0,100,0,slowBody
tcp,296,0,347,0.21,0,100,0.73,slowBody
tcp,1131,1820,314,0,0,100,0,slowRead
tcp,1264,1754,462,0,0,100,0,slowRead
tcp,296,0,217,1,0,100,1,slowRead
tcp,60,0,749,0,0,47,0,slowRead
tcp,60,0,1167,0,0,47,0,slowRead
tcp,148,0,52,0.83,0,80,0.54,slowRead
tcp,60,0,980,0,0,34,0,slowRead
tcp,548,140,609,0.99,0,100,1,slowBody
tcp,1264,1754,491,0,0,100,0,slowRead
tcp,222,0,306,1,0,99,1,slowHeaders
tcp,296,0,627,1,0,100,1,slowBody
tcp,370,0,418,0.91,0,100,0.98,slowBody
tcp,1076,1019,103,0,0,100,0,slowHeaders
tcp,370,0,175,0.98,0,100,0.97,slowHeaders
tcp,296,0,715,1,0,100,1,slowBody
tcp,892,1019,360,0.35,0,100,0.69,slowBody
tcp,222,0,594,1,0,100,1,slowBody
tcp,60,0,958,0,0,44,0,slowBody
tcp,766,206,97,0.88,0.01,93,0.91,slowBody
tcp,937,887,374,0.4,0,100,0.79,slowHeaders
tcp,370,0,558,0.56,0,100,0.99,slowRead
tcp,370,0,102,0.98,0,100,0.98,slowHeaders
tcp,93,0,84,0,0,50,0,slowRead
tcp,74,0,454,1,0,100,1,slowHeaders
tcp,104,0,218,0,0,50,0,slowBody
tcp,60,0,740,0,0,47,0,slowBody
tcp,148,0,47,1,0,100,1,slowBody
tcp,115,0,234,0,0,50,0,slowBody
tcp,370,0,96,0.96,0,100,0.96,slowHeaders
tcp,370,0,559,1,0,100,1,slowHeaders
tcp,744,206,138,1,0.01,99,1,slowRead
tcp,1183,1024,397,0.4,0,100,0.65,slowHeaders
tcp,370,0,429,0.42,0,100,0.55,slowBody
tcp,370,0,430,1,0,100,1,slowHeaders
tcp,117,0,97,0,0,50,0,slowBody
tcp,78,0,170,0,0,50,0,slowHeaders
tcp,66,0,455,0,0,100,0,slowHeaders
