% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6-9,17,19,27,38,40'

@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute mean_idle numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
40,40,0,-1,0,0,0,381488,HIGH_RATE
40,40,0,-1,0,0,1708797,124808,HIGH_RATE
40,40,0,-1,0,0,0,130048,HIGH_RATE
40,40,0,-1,0,0,0,155868,HIGH_RATE
40,40,0,-1,0,0,0,355688,HIGH_RATE
40,40,0,-1,0,0,0,149708,HIGH_RATE
40,40,0,-1,0,0,0,88368,HIGH_RATE
40,40,0,-1,0,0,1304159,62948,HIGH_RATE
40,40,0,-1,0,0,1423219,14908,HIGH_RATE
40,40,0,-1,0,0,1239653,67148,HIGH_RATE
40,40,0,-1,0,0,0,90328,HIGH_RATE
40,40,0,-1,0,0,0,97968,HIGH_RATE
40,40,0,-1,0,0,1717716,121928,HIGH_RATE
40,40,0,-1,0,0,1656013,133348,HIGH_RATE
40,40,0,-1,0,0,0,192348,HIGH_RATE
40,40,0,-1,0,0,0,94248,HIGH_RATE
60,60,0,-1,0,0,0,48,HIGH_RATE
40,40,0,-1,0,0,0,154768,HIGH_RATE
40,40,0,-1,0,0,0,130948,HIGH_RATE
40,40,0,-1,0,0,0,179768,HIGH_RATE
40,40,0,-1,0,0,0,93888,HIGH_RATE
40,40,0,-1,0,0,1047226,14068,HIGH_RATE
40,40,0,-1,0,0,1359285,132388,HIGH_RATE
40,40,0,-1,0,0,0,194628,HIGH_RATE
40,40,0,-1,0,0,1080823,58348,HIGH_RATE
40,40,0,-1,0,0,1381164,85248,HIGH_RATE
40,40,0,-1,0,0,1288541,60268,HIGH_RATE
40,40,0,-1,0,0,0,78248,HIGH_RATE
40,40,0,-1,0,0,1257344,38848,HIGH_RATE
40,40,0,-1,0,0,0,121188,HIGH_RATE
40,40,0,-1,0,0,1091132,187108,HIGH_RATE
40,40,0,-1,0,0,0,154228,HIGH_RATE
40,40,0,-1,0,0,0,98308,HIGH_RATE
40,40,0,-1,0,0,1311557,57168,HIGH_RATE
40,40,0,-1,0,0,0,128208,HIGH_RATE
40,40,0,-1,0,0,1084219,53128,HIGH_RATE
40,40,0,-1,0,0,0,106088,HIGH_RATE
40,40,0,-1,0,0,1076896,49608,HIGH_RATE
40,40,0,-1,0,0,0,77008,HIGH_RATE
40,40,0,-1,0,0,0,205508,HIGH_RATE
40,40,0,-1,0,0,0,94588,HIGH_RATE
40,40,0,-1,0,0,0,99848,HIGH_RATE
60,60,0,-1,0,0,0,48,HIGH_RATE
40,40,0,-1,0,0,0,354528,HIGH_RATE
40,40,0,-1,0,0,1295481,11208,HIGH_RATE
40,40,0,-1,0,0,1108722,186248,HIGH_RATE
40,40,0,-1,0,0,1276907,59308,HIGH_RATE
40,40,0,-1,0,0,1306493,62768,HIGH_RATE
40,40,0,-1,0,0,1250964,74628,HIGH_RATE
40,40,0,-1,0,0,1098126,49288,HIGH_RATE
40,40,0,-1,0,0,0,99128,HIGH_RATE
50,50,0,-1,0,0,1453077,48,HIGH_RATE
40,40,0,-1,0,0,0,78348,HIGH_RATE
40,40,0,-1,0,0,0,383888,HIGH_RATE
40,40,0,-1,0,0,0,127828,HIGH_RATE
40,40,0,-1,0,0,0,126088,HIGH_RATE
40,40,0,-1,0,0,0,152768,HIGH_RATE
40,40,0,-1,0,0,1290248,56308,HIGH_RATE
40,40,0,-1,0,0,0,94108,HIGH_RATE
40,40,0,-1,0,0,0,86708,HIGH_RATE
40,40,0,-1,0,0,0,91668,HIGH_RATE
40,40,0,-1,0,0,0,99248,HIGH_RATE
40,40,0,-1,0,0,0,156188,HIGH_RATE
40,40,0,-1,0,0,0,96908,HIGH_RATE
40,40,0,-1,0,0,0,122788,HIGH_RATE
40,40,0,-1,0,0,1080349,182928,HIGH_RATE
40,40,0,-1,0,0,0,303748,HIGH_RATE
40,40,0,-1,0,0,1677427,121968,HIGH_RATE
40,40,0,-1,0,0,1069323,174088,HIGH_RATE
40,40,0,-1,0,0,0,97728,HIGH_RATE
40,40,0,-1,0,0,1374739,132268,HIGH_RATE
40,40,0,-1,0,0,0,189248,HIGH_RATE
40,40,0,-1,0,0,0,123528,HIGH_RATE
40,40,0,-1,0,0,1239732,74208,HIGH_RATE
40,40,0,-1,0,0,1525724,57448,HIGH_RATE
40,40,0,-1,0,0,1211688,53568,HIGH_RATE
40,40,0,-1,0,0,0,97548,HIGH_RATE
40,40,0,-1,0,0,0,65008,HIGH_RATE
40,40,0,-1,0,0,0,122228,HIGH_RATE
40,40,0,-1,0,0,0,240028,HIGH_RATE
40,40,0,-1,0,0,0,357348,HIGH_RATE
40,40,0,-1,0,0,1362425,134588,HIGH_RATE
40,40,0,-1,0,0,1109478,64128,HIGH_RATE
40,40,0,-1,0,0,1704046,126668,HIGH_RATE
40,40,0,-1,0,0,0,82028,HIGH_RATE
40,40,0,-1,0,0,0,101748,HIGH_RATE
40,40,0,-1,0,0,1372068,129728,HIGH_RATE
40,40,0,-1,0,0,1073531,57328,HIGH_RATE
40,40,0,-1,0,0,1437585,33228,HIGH_RATE
40,40,0,-1,0,0,0,71348,HIGH_RATE
40,40,0,-1,0,0,0,348668,HIGH_RATE
40,40,0,-1,0,0,1241876,62628,HIGH_RATE
40,40,0,-1,0,0,0,103908,HIGH_RATE
40,40,0,-1,0,0,1320685,32048,HIGH_RATE
40,40,0,-1,0,0,1261269,183628,HIGH_RATE
40,40,0,-1,0,0,0,100908,HIGH_RATE
40,40,0,-1,0,0,0,127168,HIGH_RATE
40,40,0,-1,0,0,0,130748,HIGH_RATE
40,40,0,-1,0,0,0,145248,HIGH_RATE
40,40,0,-1,0,0,1210020,71148,HIGH_RATE
40,40,0,-1,0,0,0,73948,HIGH_RATE
40,40,0,-1,0,0,1494051,61528,HIGH_RATE
40,40,0,-1,0,0,1047816,87188,HIGH_RATE
40,40,0,-1,0,0,0,173368,HIGH_RATE
40,40,0,-1,0,0,1110081,52708,HIGH_RATE
40,40,0,-1,0,0,1078332,175728,HIGH_RATE
40,40,0,-1,0,0,1134719,31808,HIGH_RATE
40,40,0,-1,0,0,0,77408,HIGH_RATE
40,40,0,-1,0,0,0,74028,HIGH_RATE
40,40,0,-1,0,0,0,175268,HIGH_RATE
40,40,0,-1,0,0,0,84428,HIGH_RATE
40,40,0,-1,0,0,0,385228,HIGH_RATE
40,40,0,-1,0,0,0,92148,HIGH_RATE
40,40,0,-1,0,0,0,160408,HIGH_RATE
40,40,0,-1,0,0,1129915,59348,HIGH_RATE
40,40,0,-1,0,0,0,124828,HIGH_RATE
40,40,0,-1,0,0,0,189708,HIGH_RATE
40,40,0,-1,0,0,1127635,64088,HIGH_RATE
40,40,0,-1,0,0,1074666,55888,HIGH_RATE
40,40,0,-1,0,0,0,352148,HIGH_RATE
40,40,0,-1,0,0,0,81368,HIGH_RATE
40,40,0,-1,0,0,1346195,132828,HIGH_RATE
40,40,0,-1,0,0,0,139008,HIGH_RATE
40,40,0,-1,0,0,1361864,56608,HIGH_RATE
40,40,0,-1,0,0,0,94108,HIGH_RATE
40,40,0,-1,0,0,1128469,43428,HIGH_RATE
40,40,0,-1,0,0,0,143588,HIGH_RATE
40,40,0,-1,0,0,1355697,134328,HIGH_RATE
40,40,0,-1,0,0,0,309808,HIGH_RATE
40,40,0,-1,0,0,1709017,116888,HIGH_RATE
40,40,0,-1,0,0,0,251428,HIGH_RATE
40,40,0,-1,0,0,1367193,132008,HIGH_RATE
40,40,0,-1,0,0,0,96248,HIGH_RATE
40,40,0,-1,0,0,0,82488,HIGH_RATE
40,40,0,-1,0,0,0,92488,HIGH_RATE
40,40,0,-1,0,0,0,94828,HIGH_RATE
40,40,0,-1,0,0,0,187528,HIGH_RATE
40,40,0,-1,0,0,0,149668,HIGH_RATE
40,40,0,-1,0,0,0,81208,HIGH_RATE
40,40,0,-1,0,0,1123664,57028,HIGH_RATE
40,40,0,-1,0,0,0,77288,HIGH_RATE
40,40,0,-1,0,0,0,160248,HIGH_RATE
40,40,0,-1,0,0,1253460,60688,HIGH_RATE
40,40,0,-1,0,0,0,159848,HIGH_RATE
40,40,0,-1,0,0,0,90908,HIGH_RATE
40,40,0,-1,0,0,0,74788,HIGH_RATE
40,40,0,-1,0,0,0,80528,HIGH_RATE
40,40,0,-1,0,0,1274096,11468,HIGH_RATE
40,40,0,-1,0,0,0,349628,HIGH_RATE
40,40,0,-1,0,0,1011510,89728,HIGH_RATE
40,40,0,-1,0,0,0,354128,HIGH_RATE
40,40,0,-1,0,0,1353508,65508,HIGH_RATE
195,195,0,-1,0,0,1000389,88,HIGH_RATE
40,40,0,-1,0,0,0,183728,HIGH_RATE
40,40,0,-1,0,0,0,104408,HIGH_RATE
40,40,0,-1,0,0,1277871,52248,HIGH_RATE
40,40,0,-1,0,0,0,89128,HIGH_RATE
40,40,0,-1,0,0,1353571,136668,HIGH_RATE
40,40,0,-1,0,0,1076927,192168,HIGH_RATE
40,40,0,-1,0,0,0,137708,HIGH_RATE
40,40,0,-1,0,0,1380754,120388,HIGH_RATE
40,40,0,-1,0,0,1357282,132948,HIGH_RATE
40,40,0,-1,0,0,1146532,57668,HIGH_RATE
40,40,0,-1,0,0,1014920,80008,HIGH_RATE
40,40,0,-1,0,0,1157481,57988,HIGH_RATE
40,40,0,-1,0,0,0,95508,HIGH_RATE
40,40,0,-1,0,0,0,78448,HIGH_RATE
40,40,0,-1,0,0,0,94588,HIGH_RATE
40,40,0,-1,0,0,1249571,61868,HIGH_RATE
40,40,0,-1,0,0,1110659,54448,HIGH_RATE
40,40,0,-1,0,0,0,150748,HIGH_RATE
40,40,0,-1,0,0,1098502,45648,HIGH_RATE
40,40,0,-1,0,0,1801668,122788,HIGH_RATE
40,40,0,-1,0,0,0,245808,HIGH_RATE
40,40,0,-1,0,0,1721156,135408,HIGH_RATE
40,40,0,-1,0,0,1423450,31008,HIGH_RATE
57,57,0,-1,0,0,0,48,HIGH_RATE
40,40,0,-1,0,0,0,121928,HIGH_RATE
40,40,0,-1,0,0,0,383348,HIGH_RATE
40,40,0,-1,0,0,0,136448,HIGH_RATE
50,50,0,-1,0,0,0,48,HIGH_RATE
40,40,0,-1,0,0,1437517,26048,HIGH_RATE
40,40,0,-1,0,0,0,89628,HIGH_RATE
40,40,0,-1,0,0,0,84028,HIGH_RATE
60,88,15,52,21,440683,0,268,HIGH_RATE
60,88,15,52,21,26495,0,268,HIGH_RATE
60,88,15,52,44,3966,1661644,268,HIGH_RATE
60,88,15,52,4,8372,0,268,HIGH_RATE
61,91,16,52,16,1752,0,268,HIGH_RATE
60,88,15,52,3,6105,0,268,HIGH_RATE
68,94,22,52,4456,4456,0,164,HIGH_RATE
63,88,14,52,6,962525,0,280,HIGH_RATE
60,88,15,52,638,427876,0,268,HIGH_RATE
60,88,15,52,276,680096,0,268,HIGH_RATE
61,91,16,52,178,777,0,268,HIGH_RATE
60,88,15,52,158,1119,1304457,268,HIGH_RATE
60,88,15,52,4,631956,0,268,HIGH_RATE
61,91,16,52,31,10855,0,268,HIGH_RATE
62,94,18,52,16,104252,0,268,HIGH_RATE
60,88,15,52,4,318605,0,268,HIGH_RATE
60,88,15,52,30,431033,0,268,HIGH_RATE
60,88,15,52,11,3036,1069771,268,HIGH_RATE
62,94,18,52,57,19970,0,268,HIGH_RATE
60,88,15,52,3,5197,0,268,HIGH_RATE
60,88,15,52,9,1884,1070208,268,HIGH_RATE
60,88,15,52,27,18324,0,268,HIGH_RATE
60,88,15,52,24,2451,0,268,HIGH_RATE
60,88,15,52,14,1242,0,268,HIGH_RATE
60,88,15,52,275,920049,0,268,HIGH_RATE
60,88,15,52,47,898,1675225,268,HIGH_RATE
60,88,15,52,240,312630,0,268,HIGH_RATE
66,88,18,52,605,605,0,164,HIGH_RATE
60,88,15,52,344,594,1065274,268,HIGH_RATE
67,91,20,52,930,930,0,164,HIGH_RATE
66,88,18,52,1930,1930,0,164,HIGH_RATE
60,88,15,52,2066,312875,0,268,HIGH_RATE
60,94,16,52,7,178716,6073258,320,HIGH_RATE
60,88,15,52,4,1018,1266462,268,HIGH_RATE
60,88,15,52,33,42324,0,268,HIGH_RATE
60,88,15,52,14,2459,1434397,268,HIGH_RATE
60,88,15,52,25,10614,0,268,HIGH_RATE
61,91,16,52,667,994225,0,268,HIGH_RATE
62,94,18,52,10,23532,0,268,HIGH_RATE
61,91,16,52,4,8541,0,268,HIGH_RATE
60,88,15,52,5,672206,0,268,HIGH_RATE
62,94,18,52,11,104514,0,268,HIGH_RATE
61,91,16,52,38,10565,0,268,HIGH_RATE
63,88,13,52,4,738,1543774,344,HIGH_RATE
60,88,15,52,9,1969,0,268,HIGH_RATE
60,88,15,52,4,674811,0,268,HIGH_RATE
60,88,15,52,12,1144,1304139,268,HIGH_RATE
60,94,16,52,17,1400,1729757,320,HIGH_RATE
60,88,15,52,16,198273,0,268,HIGH_RATE
61,91,16,52,15,259185,0,268,HIGH_RATE
60,88,15,52,26,2307,1299033,268,HIGH_RATE
62,94,18,52,1462,35292,0,268,HIGH_RATE
60,88,15,52,26,7574,1071645,268,HIGH_RATE
76,76,0,-1,0,0,5005766,88,HIGH_RATE
60,88,15,52,13,2117,0,268,HIGH_RATE
60,94,16,52,476,191547,0,320,HIGH_RATE
61,91,16,52,200,6992,0,268,HIGH_RATE
60,94,16,52,29,67523,6269572,320,HIGH_RATE
60,88,15,52,366,1362,1003887,268,HIGH_RATE
60,94,16,52,43,71896,6256192,320,HIGH_RATE
60,88,15,52,511,674126,0,268,HIGH_RATE
61,91,16,52,6,4396,0,268,HIGH_RATE
60,88,15,52,34,322815,0,268,HIGH_RATE
63,88,13,52,24,1708,1548517,344,HIGH_RATE
61,91,16,52,1784,668776,0,268,HIGH_RATE
60,88,15,52,917,7324,0,268,HIGH_RATE
61,91,16,52,10,995675,0,268,HIGH_RATE
60,88,15,52,381,681461,0,268,HIGH_RATE
60,94,16,52,12,146962,4069724,320,HIGH_RATE
60,88,15,52,90,674701,0,268,HIGH_RATE
60,88,15,52,225,2714,1301784,268,HIGH_RATE
60,88,15,52,201,1183,0,268,HIGH_RATE
61,91,16,52,370,669380,0,268,HIGH_RATE
60,88,15,52,28,19584,0,268,HIGH_RATE
62,94,18,52,10,75314,0,268,HIGH_RATE
60,94,16,52,198,189921,2110034,320,HIGH_RATE
60,88,15,52,101,1112,0,268,HIGH_RATE
62,94,18,52,451,150664,0,268,HIGH_RATE
60,94,16,52,92,183619,4060168,320,HIGH_RATE
61,91,16,52,10,983897,0,268,HIGH_RATE
60,88,15,52,2155,201053,0,268,HIGH_RATE
60,88,15,52,7,666781,0,268,HIGH_RATE
60,88,15,52,659,2860,1673410,268,HIGH_RATE
61,91,16,52,360,7563,0,268,HIGH_RATE
60,88,15,52,19,9490,0,268,HIGH_RATE
60,88,15,52,166,3510,0,268,HIGH_RATE
60,88,15,52,4,11150,0,268,HIGH_RATE
60,88,15,52,8,12570,0,268,HIGH_RATE
60,94,16,52,16,1649,1730422,320,HIGH_RATE
60,88,15,52,12,195690,0,268,HIGH_RATE
61,91,16,52,325,1840,0,268,HIGH_RATE
61,91,16,52,23,9490,0,268,HIGH_RATE
60,88,15,52,4,670676,0,268,HIGH_RATE
62,94,18,52,35,2106,1945338,268,HIGH_RATE
60,94,16,52,5,958598,2287523,320,HIGH_RATE
62,94,18,52,14,227652,0,268,HIGH_RATE
60,88,15,52,9,1453,0,268,HIGH_RATE
61,91,16,52,4,7767,0,268,HIGH_RATE
62,94,18,52,38,79710,0,268,HIGH_RATE
60,88,15,52,19,204152,0,268,HIGH_RATE
61,91,16,52,7,9292,0,268,HIGH_RATE
60,88,15,52,8,687089,0,268,HIGH_RATE
63,88,14,52,8,17867,0,280,HIGH_RATE
60,88,15,52,4,9972,0,268,HIGH_RATE
61,91,16,52,25,4028,0,268,HIGH_RATE
60,94,16,52,123,1195,1732948,320,HIGH_RATE
60,94,16,52,16,68116,6204248,320,HIGH_RATE
60,88,15,52,29,549426,0,268,HIGH_RATE
62,94,18,52,501,18749,0,268,HIGH_RATE
60,88,15,52,73,1227,0,268,HIGH_RATE
61,88,14,52,71,247826,1303525,332,HIGH_RATE
62,94,18,52,14,20799,0,268,HIGH_RATE
60,88,15,52,861,8449,0,268,HIGH_RATE
60,88,15,52,185,10829,1003626,268,HIGH_RATE
60,88,15,52,29,954,0,268,HIGH_RATE
61,91,16,52,10,993794,0,268,HIGH_RATE
62,94,18,52,1199,18605,0,268,HIGH_RATE
60,88,15,52,4,3902,1665041,268,HIGH_RATE
61,91,16,52,5,4942,0,268,HIGH_RATE
64,94,17,52,540,14599,1944441,280,HIGH_RATE
60,88,15,52,45,672961,0,268,HIGH_RATE
61,91,16,52,4,259221,0,268,HIGH_RATE
112,387,87,52,3112,3112,5770941,632,LOW_RATE
90,246,66,52,90,5196,7686017,412,LOW_RATE
114,467,143,52,2912,2912,7693502,412,LOW_RATE
123,511,157,52,50,3302,7710091,412,LOW_RATE
115,511,160,52,240,3253,7735623,412,LOW_RATE
120,511,159,52,3081,11604,7470290,412,LOW_RATE
207,511,262,52,3305,3305,0,164,LOW_RATE
113,467,143,52,6058,6058,7754934,412,LOW_RATE
117,467,142,52,3073,13135,7626671,412,LOW_RATE
104,387,89,52,2947,2947,5952796,632,LOW_RATE
86,246,62,52,47,21598,6011288,472,LOW_RATE
119,511,159,52,22,3285,7714507,412,LOW_RATE
118,467,142,52,3118,20785,7481501,412,LOW_RATE
172,511,225,52,3048,3048,9633461,216,LOW_RATE
327,467,195,60,0,0,4410608,744,LOW_RATE
180,511,221,52,3285,3285,10532820,216,LOW_RATE
111,467,144,52,3028,3028,7666020,412,LOW_RATE
207,511,262,52,3215,3215,0,164,LOW_RATE
124,511,158,52,3231,3231,7661813,412,LOW_RATE
141,394,168,52,2338,2338,1027607,224,LOW_RATE
207,511,262,52,3258,3258,0,164,LOW_RATE
128,511,157,52,3126,1039257,9826764,412,LOW_RATE
123,467,141,52,635,4691,7653191,412,LOW_RATE
317,511,227,52,1413,54440,3981906,852,LOW_RATE
168,394,195,52,3362,3362,0,164,LOW_RATE
128,511,156,52,3352,3352,7756713,412,LOW_RATE
88,246,66,52,392,2338,7755470,412,LOW_RATE
90,246,66,52,8,3293,7623807,412,LOW_RATE
91,246,66,52,46,13538,7509876,412,LOW_RATE
111,387,88,52,2584,2584,6018293,632,LOW_RATE
184,511,219,52,3251,3251,10261828,216,LOW_RATE
119,511,159,52,3057,3057,7718455,412,LOW_RATE
87,246,66,52,182,3300,7730884,412,LOW_RATE
144,394,166,52,3182,3182,10277912,216,LOW_RATE
89,246,66,52,205,3413,7747101,412,LOW_RATE
91,246,66,52,5,13786,7508387,412,LOW_RATE
93,246,66,52,102,3270,7707382,412,LOW_RATE
178,511,222,52,3297,3297,8622219,216,LOW_RATE
86,246,66,52,88,3223,7628308,412,LOW_RATE
168,394,195,52,3223,3223,0,164,LOW_RATE
115,387,87,52,3093,3093,5781594,632,LOW_RATE
110,246,80,52,4,424226,4278023,696,LOW_RATE
111,467,144,52,3179,3179,7727857,412,LOW_RATE
168,394,195,52,3288,3288,0,164,LOW_RATE
118,511,159,52,28,14357,7655596,412,LOW_RATE
117,511,159,52,13,4011,7236349,412,LOW_RATE
122,387,85,52,3050,3050,5783961,632,LOW_RATE
112,467,134,52,2131,12255,5973256,472,LOW_RATE
112,511,150,52,12,12595,5995026,472,LOW_RATE
116,511,159,52,3092,5480,7217793,412,LOW_RATE
118,467,142,52,2977,2977,7638484,412,LOW_RATE
112,467,144,52,3038,3038,7750391,412,LOW_RATE
116,467,142,52,3003,18165,7616946,412,LOW_RATE
116,387,88,52,3569,3569,6011748,632,LOW_RATE
117,511,159,52,24,13758,7657638,412,LOW_RATE
126,511,157,52,264,3294,7734950,412,LOW_RATE
147,394,164,52,3342,3342,10291727,216,LOW_RATE
124,511,158,52,3045,1016134,9854746,412,LOW_RATE
116,467,142,52,3079,19928,7484414,412,LOW_RATE
168,394,195,52,3247,3247,0,164,LOW_RATE
230,511,224,52,13,10212,4092181,852,LOW_RATE
118,511,159,52,2992,2992,7686818,412,LOW_RATE
126,511,157,52,23,14042,7661357,412,LOW_RATE
207,511,262,52,3195,3195,0,164,LOW_RATE
87,246,66,52,5,11564,7249480,412,LOW_RATE
126,511,157,52,3033,3033,7699738,412,LOW_RATE
143,394,167,52,3156,3156,10260503,216,LOW_RATE
85,246,67,52,127,3281,7629801,412,LOW_RATE
145,394,166,52,3222,3222,9714797,216,LOW_RATE
168,394,195,52,3544,3544,0,164,LOW_RATE
146,394,165,52,3314,3314,8662850,216,LOW_RATE
168,394,195,52,3231,3231,0,164,LOW_RATE
119,511,148,52,2056,13240,5983194,472,LOW_RATE
122,511,158,52,2108,3005,7705704,412,LOW_RATE
87,246,66,52,232,3198,7744890,412,LOW_RATE
108,467,135,52,2382,25080,5957954,472,LOW_RATE
119,511,158,52,23,3290,7712323,412,LOW_RATE
122,511,158,52,3115,3115,7740325,412,LOW_RATE
420,511,191,60,0,0,4000153,528,LOW_RATE
86,246,66,52,229,3201,7750878,412,LOW_RATE
326,394,142,60,0,0,4021519,528,LOW_RATE
118,511,159,52,3019,3019,7719233,412,LOW_RATE
114,467,143,52,2353,2353,7756566,412,LOW_RATE
88,246,66,52,104,9546,7259324,412,LOW_RATE
207,511,262,52,3329,3329,0,164,LOW_RATE
177,511,222,52,3669,3669,10233033,216,LOW_RATE
118,511,159,52,287,3285,7648961,412,LOW_RATE
111,467,144,52,3306,3306,7761638,412,LOW_RATE
144,394,166,52,3806,3806,10398710,216,LOW_RATE
262,511,227,52,1350,7297,3867954,844,LOW_RATE
119,511,158,52,1760,3029,7707280,412,LOW_RATE
353,511,219,60,0,0,4381414,744,LOW_RATE
305,511,236,60,0,0,2224426,604,LOW_RATE
118,467,143,52,3041,3041,7643631,412,LOW_RATE
121,387,85,52,3076,3076,5935036,632,LOW_RATE
271,511,231,52,12,18874,5398108,672,LOW_RATE
117,511,159,52,12,14963,7626288,412,LOW_RATE
119,511,159,52,3043,16582,7641798,412,LOW_RATE
123,511,158,52,130,6974,7696199,412,LOW_RATE
124,511,157,52,3044,12000,7468100,412,LOW_RATE
148,394,164,52,3173,3173,10731191,216,LOW_RATE
145,394,166,52,3330,3330,9735334,216,LOW_RATE
175,511,224,52,2899,2899,10468298,216,LOW_RATE
127,511,157,52,2995,12999,7462655,412,LOW_RATE
88,246,66,52,91,4806,7687516,412,LOW_RATE
121,511,158,52,65,16047,7620298,412,LOW_RATE
147,394,165,52,4094,4094,8739144,216,LOW_RATE
103,387,89,52,2976,2976,5909558,632,LOW_RATE
123,511,158,52,3120,1041643,9847855,412,LOW_RATE
119,511,158,52,2962,1038844,9304176,412,LOW_RATE
123,511,157,52,2997,2997,7665692,412,LOW_RATE
177,511,222,52,3136,3136,8681496,216,LOW_RATE
305,511,236,60,0,0,2186967,604,LOW_RATE
207,511,262,52,3266,3266,0,164,LOW_RATE
207,511,262,52,3320,3320,0,164,LOW_RATE
207,511,262,52,3231,3231,0,164,LOW_RATE
100,387,90,52,3048,3048,5765058,632,LOW_RATE
116,467,142,52,3117,3117,7691961,412,LOW_RATE
112,387,87,52,2934,2934,6008390,632,LOW_RATE
118,511,159,52,61,12066,7478345,412,LOW_RATE
121,511,158,52,3023,1036495,9292224,412,LOW_RATE
90,246,66,52,306,3604,7762871,412,LOW_RATE
168,394,195,52,3391,3391,0,164,LOW_RATE
151,394,163,52,3249,3249,10462540,216,LOW_RATE
88,246,66,52,50,10463,7255867,412,LOW_RATE
119,511,159,52,317,2739,7754076,412,LOW_RATE
112,467,134,52,1428,24121,5956377,472,LOW_RATE
353,511,219,60,0,0,5025660,744,LOW_RATE
171,511,226,52,3292,3292,8675550,216,LOW_RATE
89,387,93,52,3036,3036,6014819,632,LOW_RATE
168,394,195,52,3314,3314,0,164,LOW_RATE
168,394,195,52,3163,3163,0,164,LOW_RATE
116,467,143,52,296,3033,7655258,412,LOW_RATE
123,511,157,52,143,9937,7688260,412,LOW_RATE
122,511,158,52,3138,3138,7676432,412,LOW_RATE
147,394,164,52,3229,3229,10705220,216,LOW_RATE
122,511,158,52,375,3237,7729212,412,LOW_RATE
89,387,95,52,3039,3039,5975372,632,LOW_RATE
151,394,163,52,3323,3323,8732910,216,LOW_RATE
119,511,159,52,267,3244,7743687,412,LOW_RATE
67,67,0,-1,0,0,14013696,88,LOW_RATE
55,55,0,-1,0,0,0,48,LOW_RATE
149,394,164,52,3212,3212,9676968,216,LOW_RATE
76,227,66,52,37,3025,0,360,LOW_RATE
179,511,221,52,3291,3291,10329726,216,LOW_RATE
178,511,222,52,3183,3183,8693036,216,LOW_RATE
102,387,90,52,3086,3086,6017714,632,LOW_RATE
122,511,158,52,3426,3426,7722383,412,LOW_RATE
119,511,159,52,2527,2527,7752379,412,LOW_RATE
105,387,89,52,3026,3026,5993887,632,LOW_RATE
152,394,162,52,3154,3154,10742682,216,LOW_RATE
168,394,195,52,4094,4094,0,164,LOW_RATE
231,511,223,52,12,18874,4091677,852,LOW_RATE
207,511,262,52,3306,3306,0,164,LOW_RATE
143,394,166,52,3122,3122,10248892,216,LOW_RATE
144,394,166,52,3269,3269,8706704,216,LOW_RATE
121,511,158,52,2981,1041598,9623082,412,LOW_RATE
320,511,228,60,0,0,3828953,760,LOW_RATE
207,511,262,52,3288,3288,0,164,LOW_RATE
171,511,226,52,3139,3139,8616426,216,LOW_RATE
119,511,159,52,2849,2849,7745935,412,LOW_RATE
110,387,88,52,3047,3047,5926937,632,LOW_RATE
125,511,157,52,1424,3029,7708716,412,LOW_RATE
305,511,236,60,0,0,2239506,604,LOW_RATE
355,511,218,60,0,0,4382663,744,LOW_RATE
168,394,195,52,3255,3255,0,164,LOW_RATE
124,511,157,52,3387,3387,7760606,412,LOW_RATE
116,467,143,52,3224,21271,7477710,412,LOW_RATE
120,511,159,52,29,8105,7676912,412,LOW_RATE
114,511,160,52,1744,3047,7707939,412,LOW_RATE
182,511,220,52,3288,3288,10294268,216,LOW_RATE
119,511,159,52,12,15248,7624789,412,LOW_RATE
116,511,149,52,2596,19249,5964870,472,LOW_RATE
120,467,142,52,3034,3034,7640602,412,LOW_RATE
123,511,157,52,2995,6984,7691398,412,LOW_RATE
168,394,195,52,2534,2534,0,164,LOW_RATE
168,394,195,52,3137,3137,0,164,LOW_RATE
111,467,135,52,2407,25128,5957292,472,LOW_RATE
116,467,142,52,3012,3012,7672672,412,LOW_RATE
107,387,89,52,3074,3074,5903179,632,LOW_RATE
89,246,66,52,4,12819,7242482,412,LOW_RATE
116,511,160,52,3109,3109,7675632,412,LOW_RATE
123,511,157,52,2729,2729,7656580,412,LOW_RATE
118,467,142,52,3088,3088,7699702,412,LOW_RATE
207,511,262,52,3089,3089,0,164,LOW_RATE
121,511,158,52,3031,3031,7723128,412,LOW_RATE
124,511,157,52,3041,3041,7728042,412,LOW_RATE
90,246,66,52,223,3257,7732353,412,LOW_RATE
168,394,195,52,3302,3302,0,164,LOW_RATE
87,246,66,52,92,3260,7641416,412,LOW_RATE
