% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R5,7,9,11,24,30,33,40'

@attribute min_fpktl numeric
@attribute max_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute max_active numeric
@attribute sflow_fpackets numeric
@attribute sflow_bbytes numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
52,88,52,535,496010,5,699,httpFlood
52,88,52,60,1540,3,112,httpFlood
52,88,52,535,71340,5,699,httpFlood
52,88,52,535,42990,2,349,httpFlood
52,88,52,535,44751,2,349,httpFlood
52,88,52,535,105273,5,699,httpFlood
52,88,52,535,82749,5,699,httpFlood
52,88,52,535,44269,2,349,httpFlood
52,88,52,535,43101,2,349,httpFlood
52,88,52,535,49824,2,349,httpFlood
52,88,52,60,1932,3,112,httpFlood
52,88,52,535,102168,5,699,httpFlood
52,88,52,535,49923,2,349,httpFlood
52,88,52,535,67561,5,699,httpFlood
52,88,52,535,43222,2,349,httpFlood
52,88,52,535,488649,5,699,httpFlood
52,88,52,535,115831,3,349,httpFlood
52,88,52,535,43250,2,349,httpFlood
52,88,52,535,491359,5,699,httpFlood
52,88,52,535,43389,2,349,httpFlood
52,88,52,535,44261,2,349,httpFlood
52,88,52,535,49847,2,349,httpFlood
52,88,52,535,736533,5,699,httpFlood
52,88,52,535,47631,2,349,httpFlood
52,88,52,535,47926,2,349,httpFlood
52,88,52,60,2379,3,112,httpFlood
52,88,52,535,44076,2,349,httpFlood
52,88,52,535,498436,5,699,httpFlood
52,88,52,535,43361,2,349,httpFlood
52,88,52,535,48424,2,233,httpFlood
52,88,52,60,865,3,112,httpFlood
52,88,52,535,45922,2,233,httpFlood
52,88,52,535,45346,2,233,httpFlood
52,88,52,535,41829,2,349,httpFlood
52,88,52,535,45693,2,349,httpFlood
52,88,52,535,45094,2,233,httpFlood
52,88,52,535,44304,2,349,httpFlood
52,88,52,535,491104,5,699,httpFlood
52,88,52,535,48428,2,233,httpFlood
52,88,52,535,502301,5,699,httpFlood
52,88,52,535,66823,5,699,httpFlood
52,88,52,535,79911,3,349,httpFlood
52,88,52,535,116574,5,699,httpFlood
52,88,52,535,54271,2,233,httpFlood
52,88,52,60,1150,3,112,httpFlood
52,88,52,535,1669667,3,233,httpFlood
52,88,52,535,42394,2,349,httpFlood
52,88,52,535,84685,5,699,httpFlood
52,88,52,535,48578,2,349,httpFlood
52,88,52,535,141014,5,699,httpFlood
52,88,52,535,57796,5,699,httpFlood
52,88,52,535,42029,2,349,httpFlood
52,88,52,535,1721177,2,174,httpFlood
52,88,52,535,477803,5,699,httpFlood
52,88,52,535,47660,2,349,httpFlood
52,88,52,535,42723,2,349,httpFlood
52,88,52,535,45343,2,349,httpFlood
52,88,52,535,105004,5,699,httpFlood
52,88,52,535,44271,2,349,httpFlood
52,88,52,535,44962,2,349,httpFlood
52,88,52,535,489514,5,699,httpFlood
52,88,52,535,135545,5,699,httpFlood
52,88,52,535,47267,2,349,httpFlood
52,88,52,535,90892,5,699,httpFlood
52,88,52,535,45870,2,349,httpFlood
52,88,52,535,44712,2,349,httpFlood
52,88,52,535,43433,2,233,httpFlood
52,88,52,535,111179,5,699,httpFlood
52,88,52,535,63887,5,699,httpFlood
52,88,52,535,58901,3,349,httpFlood
52,88,52,535,49171,2,349,httpFlood
52,88,52,535,44273,2,349,httpFlood
52,88,52,535,45450,2,349,httpFlood
52,88,52,535,42186,2,349,httpFlood
52,88,52,535,47630,2,349,httpFlood
52,88,52,535,42185,2,349,httpFlood
52,88,52,535,58968,2,233,httpFlood
52,88,52,535,491964,5,699,httpFlood
52,88,52,535,125631,5,699,httpFlood
52,88,52,535,44144,2,349,httpFlood
52,88,52,535,80537,5,699,httpFlood
52,88,52,535,43553,2,349,httpFlood
52,88,52,535,42603,2,349,httpFlood
52,88,52,535,489912,5,699,httpFlood
52,88,52,535,43000,2,349,httpFlood
52,88,52,535,488347,5,699,httpFlood
52,88,52,535,490419,5,699,httpFlood
52,88,52,535,44933,2,349,httpFlood
52,88,52,535,130818,5,699,httpFlood
52,88,52,535,493107,5,699,httpFlood
52,88,52,535,68234,5,699,httpFlood
52,88,52,535,45360,2,349,httpFlood
52,88,52,535,499266,5,699,httpFlood
52,88,52,535,510380,5,699,httpFlood
52,88,52,535,49189,2,349,httpFlood
52,88,52,535,59394,5,699,httpFlood
52,88,52,535,476008,5,699,httpFlood
52,88,52,535,69243,5,699,httpFlood
52,88,52,535,100947,5,699,httpFlood
52,88,52,535,41489,2,233,httpFlood
52,88,52,535,46133,2,349,httpFlood
52,88,52,535,46120,2,349,httpFlood
52,88,52,535,48479,2,349,httpFlood
52,88,52,535,42939,2,349,httpFlood
52,88,52,535,78949,5,699,httpFlood
52,88,52,535,45437,2,349,httpFlood
52,88,52,535,46981,2,233,httpFlood
52,88,52,535,495461,5,699,httpFlood
52,88,52,535,90625,5,699,httpFlood
52,88,52,535,45147,2,349,httpFlood
52,88,52,535,44341,2,349,httpFlood
52,88,52,535,45342,2,233,httpFlood
52,88,52,535,489580,5,699,httpFlood
52,88,52,535,995423,5,699,httpFlood
52,88,52,535,42891,2,349,httpFlood
52,88,52,535,44768,2,349,httpFlood
52,88,52,535,47847,2,349,httpFlood
52,88,52,535,45714,2,349,httpFlood
52,88,52,535,42517,2,349,httpFlood
52,88,52,535,494173,5,699,httpFlood
52,88,52,535,68141,5,699,httpFlood
52,88,52,535,44561,2,349,httpFlood
52,88,52,535,78176,3,349,httpFlood
52,88,52,535,57314,5,699,httpFlood
52,88,52,535,107907,3,349,httpFlood
52,88,52,535,42279,2,349,httpFlood
52,88,52,535,479080,5,699,httpFlood
52,88,52,535,44857,2,349,httpFlood
52,88,52,535,42307,2,349,httpFlood
52,88,52,535,44552,2,349,httpFlood
52,88,52,535,47554,2,349,httpFlood
52,88,52,535,43162,2,349,httpFlood
52,88,52,535,43442,2,349,httpFlood
52,88,52,535,45104,2,349,httpFlood
52,88,52,535,42247,2,349,httpFlood
52,88,52,535,49018,2,349,httpFlood
52,88,52,535,44140,2,349,httpFlood
52,88,52,535,81269,5,699,httpFlood
52,88,52,535,979791,5,699,httpFlood
52,88,52,535,45172,2,349,httpFlood
52,88,52,535,103625,5,699,httpFlood
52,88,52,535,46030,2,349,httpFlood
52,88,52,535,45402,2,233,httpFlood
52,88,52,535,43416,2,349,httpFlood
52,88,52,535,80310,5,699,httpFlood
52,88,52,535,45556,2,349,httpFlood
52,88,52,535,47793,2,233,httpFlood
52,88,52,535,58664,3,349,httpFlood
52,88,52,535,94855,3,349,httpFlood
52,88,52,535,41859,2,349,httpFlood
52,88,52,535,494197,5,699,httpFlood
52,88,52,535,49450,2,349,httpFlood
52,88,52,535,993803,5,699,httpFlood
52,88,52,535,56711,5,699,httpFlood
52,88,52,535,43943,2,349,httpFlood
52,88,52,535,76855,5,699,httpFlood
52,88,52,60,1453,3,112,httpFlood
52,88,52,535,136610,3,349,httpFlood
52,88,52,535,104674,5,699,httpFlood
52,88,52,535,70245,5,699,httpFlood
52,88,52,535,1669624,2,174,httpFlood
52,88,52,535,44439,2,349,httpFlood
52,88,52,535,44460,2,349,httpFlood
52,88,52,535,66416,2,349,httpFlood
52,88,52,535,476007,2,174,httpFlood
52,88,52,535,43748,2,349,httpFlood
52,88,52,535,61946,5,699,httpFlood
52,88,52,535,61168,5,699,httpFlood
52,88,52,535,45679,2,349,httpFlood
52,88,52,535,82461,5,699,httpFlood
52,88,52,535,41912,2,349,httpFlood
52,88,52,535,58850,5,699,httpFlood
52,88,52,535,49201,2,349,httpFlood
52,88,52,535,104300,5,699,httpFlood
52,88,52,535,105170,5,699,httpFlood
52,88,52,535,42788,2,349,httpFlood
52,88,52,535,44655,2,233,httpFlood
52,88,52,535,43811,2,233,httpFlood
52,88,52,535,83288,5,699,httpFlood
52,88,52,60,1162,3,112,httpFlood
52,88,52,535,43964,2,349,httpFlood
52,88,52,535,489023,5,699,httpFlood
52,88,52,535,86958,5,699,httpFlood
52,88,52,535,1004200,5,699,httpFlood
52,88,52,535,44143,2,233,httpFlood
52,88,52,535,86602,5,699,httpFlood
52,88,52,535,72693,5,699,httpFlood
52,88,52,60,1332,3,112,httpFlood
52,88,52,535,484585,5,699,httpFlood
52,88,52,535,492188,5,699,httpFlood
52,88,52,535,96148,5,699,httpFlood
52,88,52,535,48465,2,349,httpFlood
52,88,52,535,45774,2,349,httpFlood
52,88,52,535,43737,2,349,httpFlood
52,88,52,535,45251,2,349,httpFlood
52,88,52,535,43875,2,349,httpFlood
52,88,52,535,45806,2,349,httpFlood
52,88,52,535,66094,5,699,httpFlood
52,88,52,535,45816,2,349,httpFlood
52,88,52,535,45010,2,233,httpFlood
52,88,52,535,495442,5,699,httpFlood
52,88,52,60,1146,3,112,httpFlood
52,88,52,535,48991,2,349,httpFlood
52,88,52,535,42309,2,349,httpFlood
52,88,52,535,46571,2,349,httpFlood
52,88,52,535,85127,5,699,httpFlood
52,88,52,535,44204,2,349,httpFlood
52,88,52,535,46648,2,349,httpFlood
52,88,52,535,45589,2,349,httpFlood
52,88,52,535,67226,3,349,httpFlood
52,88,52,535,43571,2,349,httpFlood
52,88,52,535,49067,2,233,httpFlood
52,88,52,535,44057,2,349,httpFlood
52,88,52,535,120603,3,349,httpFlood
52,88,52,535,45957,2,349,httpFlood
52,88,52,60,1784,3,112,httpFlood
52,88,52,535,43577,2,349,httpFlood
52,88,52,535,42913,2,349,httpFlood
52,88,52,535,45910,2,349,httpFlood
52,88,52,535,45076,2,349,httpFlood
52,88,52,535,45246,2,233,httpFlood
52,88,52,535,42396,2,349,httpFlood
52,88,52,535,48224,2,349,httpFlood
52,88,52,535,81438,5,699,httpFlood
52,88,52,535,83252,5,699,httpFlood
52,88,52,535,46002,2,349,httpFlood
52,88,52,535,50381,2,349,httpFlood
52,88,52,535,50088,2,349,httpFlood
52,88,52,535,493268,5,699,httpFlood
52,88,52,535,45456,2,233,httpFlood
52,88,52,535,47451,2,349,httpFlood
52,88,52,535,44883,2,349,httpFlood
52,88,52,535,480636,5,699,httpFlood
52,88,52,535,45138,2,349,httpFlood
52,88,52,535,53293,5,699,httpFlood
52,88,52,535,71245,5,699,httpFlood
52,88,52,535,42186,2,349,httpFlood
52,88,52,535,62233,2,349,httpFlood
52,88,52,535,484321,5,699,httpFlood
52,88,52,535,73745,5,699,httpFlood
52,88,52,535,493063,5,699,httpFlood
52,88,52,535,43387,2,349,httpFlood
52,88,52,535,44706,2,233,httpFlood
52,88,52,535,43327,2,349,httpFlood
52,88,52,535,45454,2,349,httpFlood
52,88,52,535,90880,3,349,httpFlood
52,88,52,535,54457,2,349,httpFlood
52,88,52,535,41940,2,349,httpFlood
52,88,52,535,43540,2,349,httpFlood
52,88,52,535,43430,2,349,httpFlood
52,88,52,535,43497,2,349,httpFlood
52,88,52,535,44897,2,233,httpFlood
52,88,52,535,53701,5,699,httpFlood
52,88,52,535,44851,2,349,httpFlood
52,88,52,535,72193,5,699,httpFlood
52,88,52,535,47958,2,349,httpFlood
52,88,52,535,60542,5,699,httpFlood
52,88,52,535,45919,2,349,httpFlood
52,88,52,535,46020,2,349,httpFlood
52,88,52,535,43738,2,349,httpFlood
52,88,52,535,45547,2,349,httpFlood
52,88,52,535,42811,2,349,httpFlood
52,88,52,535,44462,2,233,httpFlood
52,88,52,535,42878,2,349,httpFlood
52,88,52,535,92396,5,699,httpFlood
52,88,52,535,493691,5,699,httpFlood
52,88,52,535,992631,5,699,httpFlood
52,88,52,535,134475,3,349,httpFlood
52,88,52,535,46905,2,233,httpFlood
52,88,52,535,488895,5,699,httpFlood
52,88,52,535,105980,5,699,httpFlood
52,88,52,535,41662,2,349,httpFlood
52,88,52,535,42258,2,349,httpFlood
52,88,52,535,45428,2,349,httpFlood
52,88,52,535,485205,5,699,httpFlood
52,88,52,535,85658,2,349,httpFlood
52,88,52,535,134340,5,699,httpFlood
52,88,52,535,112320,5,699,httpFlood
52,88,52,535,124535,5,699,httpFlood
52,88,52,535,42666,2,233,httpFlood
52,88,52,535,48059,2,349,httpFlood
52,88,52,535,85862,5,699,httpFlood
52,88,52,535,71406,5,699,httpFlood
52,88,52,535,44649,2,349,httpFlood
52,88,52,535,41724,2,349,httpFlood
52,88,52,535,42686,2,349,httpFlood
52,88,52,535,43409,2,349,httpFlood
52,88,52,535,46948,2,349,httpFlood
52,88,52,535,501437,5,699,httpFlood
52,88,52,535,71032,5,699,httpFlood
52,88,52,535,43856,2,349,httpFlood
52,88,52,535,45124,2,349,httpFlood
52,88,52,535,44248,2,349,httpFlood
52,88,52,535,98604,5,699,httpFlood
52,88,52,535,44938,2,349,httpFlood
52,88,52,535,507141,5,699,httpFlood
52,88,52,535,490310,5,699,httpFlood
52,88,52,535,95078,5,699,httpFlood
52,88,52,535,47067,2,349,httpFlood
52,88,52,535,44437,2,233,httpFlood
52,88,52,535,42313,2,349,httpFlood
52,88,52,535,45197,2,349,httpFlood
52,88,52,535,85871,5,699,httpFlood
52,88,52,535,973594,5,699,httpFlood
52,88,52,535,49422,2,349,httpFlood
52,88,52,535,985352,5,699,httpFlood
52,88,52,535,46203,2,349,httpFlood
52,88,52,535,41284,2,349,httpFlood
52,88,52,535,120420,3,349,httpFlood
52,88,52,535,59759,5,699,httpFlood
52,88,52,535,47194,2,349,httpFlood
52,88,52,535,44173,2,349,httpFlood
52,88,52,535,42997,2,233,httpFlood
52,88,52,535,500852,5,699,httpFlood
52,88,52,535,65785,5,699,httpFlood
52,88,52,535,87064,5,699,httpFlood
52,88,52,535,127113,5,699,httpFlood
52,88,52,535,43507,2,349,httpFlood
52,88,52,535,44292,2,349,httpFlood
52,88,52,535,64467,3,349,httpFlood
52,88,52,535,46795,2,349,httpFlood
52,88,52,535,80863,5,699,httpFlood
52,88,52,535,41220,2,349,httpFlood
52,88,52,535,70089,5,699,httpFlood
52,88,52,535,45403,2,349,httpFlood
52,88,52,535,42754,2,233,httpFlood
52,88,52,535,489932,5,699,httpFlood
52,88,52,535,491024,5,699,httpFlood
52,88,52,535,44385,2,349,httpFlood
52,88,52,535,41701,2,349,httpFlood
52,88,52,535,101133,5,699,httpFlood
52,88,52,535,61919,5,699,httpFlood
52,88,52,535,45365,2,349,httpFlood
52,88,52,535,716417,5,699,httpFlood
52,88,52,535,48437,2,349,httpFlood
52,88,52,535,96761,3,349,httpFlood
52,88,52,535,74389,2,349,httpFlood
52,88,52,535,63312,5,699,httpFlood
52,88,52,535,125950,5,699,httpFlood
52,88,52,535,129268,5,699,httpFlood
52,88,52,535,43549,2,349,httpFlood
52,88,52,535,42478,2,349,httpFlood
52,88,52,535,977034,5,699,httpFlood
52,88,52,535,43802,2,233,httpFlood
52,88,52,535,45103,2,349,httpFlood
52,88,52,535,49531,2,349,httpFlood
52,88,52,535,43760,2,349,httpFlood
52,88,52,60,1233,3,112,httpFlood
52,88,52,535,58494,5,699,httpFlood
52,88,52,535,49032,2,233,httpFlood
52,88,52,535,44641,2,233,httpFlood
52,88,52,535,245441,3,349,httpFlood
52,88,52,535,57414,5,699,httpFlood
52,88,52,535,45753,2,349,httpFlood
52,88,52,535,44805,2,349,httpFlood
52,88,52,535,49894,2,349,httpFlood
52,88,52,535,90552,5,699,httpFlood
52,88,52,535,45243,2,349,httpFlood
52,88,52,535,124773,5,699,httpFlood
52,88,52,535,1664030,2,174,httpFlood
52,88,52,535,85900,5,699,httpFlood
52,88,52,535,489376,5,699,httpFlood
52,88,52,535,42087,2,349,httpFlood
52,88,52,535,44532,2,349,httpFlood
52,88,52,535,46296,2,233,httpFlood
52,88,52,535,44849,2,349,httpFlood
52,88,52,535,495499,5,699,httpFlood
52,88,52,535,46438,2,349,httpFlood
52,88,52,535,45517,2,349,httpFlood
52,88,52,535,45085,2,233,httpFlood
52,88,52,535,485997,5,699,httpFlood
52,88,52,535,490073,5,699,httpFlood
52,88,52,535,45968,2,349,httpFlood
52,88,52,535,135908,5,699,httpFlood
52,88,52,535,1663765,2,139,httpFlood
52,88,52,535,44486,2,349,httpFlood
52,88,52,535,490838,5,699,httpFlood
52,88,52,535,59633,5,699,httpFlood
52,88,52,535,45838,2,349,httpFlood
52,88,52,535,41874,2,349,httpFlood
52,88,52,535,44877,2,349,httpFlood
52,88,52,535,43408,2,233,httpFlood
52,88,52,535,45183,2,349,httpFlood
52,88,52,535,134727,3,349,httpFlood
52,88,52,535,44926,2,233,httpFlood
52,88,52,535,43070,2,349,httpFlood
52,88,52,535,62070,5,699,httpFlood
52,88,52,535,107922,5,699,httpFlood
52,88,52,535,86910,5,699,httpFlood
52,88,52,535,49554,2,349,httpFlood
52,88,52,535,45589,2,349,httpFlood
52,88,52,535,44971,2,233,httpFlood
52,88,52,535,44605,2,349,httpFlood
52,88,52,535,43711,2,349,httpFlood
52,88,52,535,101174,3,349,httpFlood
52,88,52,535,62229,3,349,httpFlood
52,88,52,535,81458,5,699,httpFlood
52,88,52,535,45357,2,349,httpFlood
52,88,52,535,507380,5,699,httpFlood
52,88,52,60,2643,3,112,httpFlood
52,88,52,535,86625,5,699,httpFlood
52,88,52,535,90398,5,699,httpFlood
52,88,52,535,60401,5,699,httpFlood
52,88,52,535,43685,2,349,httpFlood
52,88,52,535,43767,2,349,httpFlood
52,88,52,535,45624,2,233,httpFlood
52,88,52,60,1016,3,112,httpFlood
40,405,52,538,9543,1,161,slowBody
40,466,52,538,29225,1,171,slowBody
52,394,60,60,1710229,2,12,slowBody
40,406,52,538,3237,1,161,slowBody
40,466,52,538,33343,1,122,slowBody
40,385,52,538,7988,1,171,slowBody
40,467,52,538,28671,1,143,slowBody
40,406,52,538,1658254,2,127,slowBody
40,384,52,538,1662236,2,127,slowBody
40,554,52,538,33730,1,171,slowBody
40,554,52,538,47471,1,182,slowBody
40,384,52,538,26851,1,171,slowBody
40,466,52,538,34497,1,171,slowBody
40,385,52,538,16748,1,171,slowBody
40,406,52,538,21591,1,171,slowBody
52,246,60,60,1716084,2,15,slowBody
40,406,52,538,10590,1,171,slowBody
40,406,52,538,18006,1,171,slowBody
40,384,52,538,37813,1,143,slowBody
40,384,52,538,4370,1,161,slowBody
52,246,60,60,1664096,2,12,slowBody
40,406,52,538,407496,1,182,slowBody
40,509,52,538,50557,1,130,slowBody
40,467,52,538,9523,1,171,slowBody
52,406,60,60,1668982,2,20,slowBody
40,406,52,538,10965,1,171,slowBody
40,405,52,538,20311,1,171,slowBody
40,385,52,538,20205,1,161,slowBody
40,406,52,538,19694,1,171,slowBody
40,384,52,538,38804,1,171,slowBody
40,406,52,538,1727098,2,109,slowBody
40,467,52,538,1664109,1,85,slowBody
40,385,52,538,1019071,1,171,slowBody
40,405,52,538,27097,1,171,slowBody
40,406,52,538,7306,1,143,slowBody
40,406,52,538,25856,1,171,slowBody
40,406,52,538,33473,1,171,slowBody
40,405,52,538,899023,2,214,slowBody
40,385,52,538,15346,1,122,slowBody
40,385,52,538,36635,1,161,slowBody
40,384,52,538,41537,1,171,slowBody
40,406,52,538,32473,1,161,slowBody
40,405,52,538,8532,1,143,slowBody
40,553,52,538,4928,1,143,slowBody
40,466,52,538,4358,1,171,slowBody
40,466,52,538,20751,1,171,slowBody
40,466,52,538,195486,1,182,slowBody
40,466,52,538,195149,1,182,slowBody
52,306,60,60,1663050,2,15,slowBody
40,385,52,538,8286,1,161,slowBody
40,466,52,538,26309,1,171,slowBody
40,467,52,538,32862,1,171,slowBody
40,465,52,538,38938,1,171,slowBody
40,405,52,538,1663452,2,109,slowBody
40,384,52,538,16666,1,171,slowBody
40,466,52,538,25354,1,171,slowBody
40,385,52,538,14290,1,171,slowBody
52,225,60,60,1664097,2,12,slowBody
40,384,52,538,23359,1,143,slowBody
40,406,52,538,3801,1,171,slowBody
40,406,52,538,46236,1,182,slowBody
40,465,52,538,1596,1,143,slowBody
40,467,52,538,19834,1,171,slowBody
40,405,52,538,900047,1,171,slowBody
40,384,52,538,76015,1,171,slowBody
40,554,52,538,5361,1,171,slowBody
40,467,52,538,3248,1,171,slowBody
52,406,60,60,1665878,1,8,slowBody
40,405,52,538,47118,1,117,slowBody
40,465,52,538,2510,1,171,slowBody
40,307,52,2948,1664163,2,2379,slowBody
40,385,52,538,7298,1,171,slowBody
40,405,52,538,1718,1,143,slowBody
40,406,52,538,41531,1,117,slowBody
40,406,52,538,10640,1,171,slowBody
40,406,52,538,24340,1,143,slowBody
40,466,52,538,32249,1,171,slowBody
40,554,52,538,9520,1,171,slowBody
40,406,52,538,28953,1,171,slowBody
40,406,52,538,31462,1,171,slowBody
40,467,52,538,1686306,2,127,slowBody
40,384,52,538,92139,1,130,slowBody
40,466,52,538,27676,1,171,slowBody
40,406,52,538,1040620,2,214,slowBody
40,466,52,538,30952,1,171,slowBody
40,246,52,2948,2005188,2,1982,slowBody
40,465,52,538,42891,1,171,slowBody
40,509,52,538,6520,1,171,slowBody
40,405,52,538,883783,2,214,slowBody
40,406,52,538,1663953,2,95,slowBody
40,465,52,538,3118,1,171,slowBody
52,466,60,60,1663230,2,20,slowBody
40,406,52,538,7038,1,171,slowBody
40,465,52,538,20722,1,171,slowBody
40,384,52,538,15305,1,171,slowBody
40,306,52,4396,42351,1,3982,slowBody
40,466,52,538,3096,1,171,slowBody
40,384,52,538,39626,1,171,slowBody
40,467,52,538,19677,1,161,slowBody
40,406,52,538,3139,1,171,slowBody
40,406,52,538,34129,1,171,slowBody
40,406,52,538,6859,1,143,slowBody
40,405,52,538,982044,2,227,slowBody
40,467,52,538,18121,1,171,slowBody
40,385,52,538,25788,1,171,slowBody
40,406,52,538,8928,1,171,slowBody
40,509,52,538,9988,1,171,slowBody
40,406,52,538,23157,1,171,slowBody
40,405,52,538,886789,2,214,slowBody
40,405,52,538,896907,2,214,slowBody
40,385,52,538,20254,1,117,slowBody
40,406,52,538,30322,1,171,slowBody
40,406,52,538,21124,1,171,slowBody
52,246,60,60,2008359,2,10,slowBody
40,405,52,538,35825,1,161,slowBody
40,406,52,538,40346,1,117,slowBody
40,406,52,538,34588,1,171,slowBody
40,406,52,538,6168,1,171,slowBody
40,466,52,538,1664171,1,85,slowBody
40,406,52,538,14221,1,171,slowBody
40,385,52,538,3566,1,171,slowBody
40,385,52,538,3234,1,171,slowBody
40,406,52,538,19874,1,171,slowBody
40,405,52,538,42724,1,182,slowBody
40,406,52,538,1040036,2,214,slowBody
40,466,52,538,40114,1,171,slowBody
40,509,52,538,16004,1,117,slowBody
40,554,52,538,9352,1,171,slowBody
40,406,52,538,21715,1,171,slowBody
40,554,52,538,1664233,2,95,slowBody
40,405,52,538,33369,1,117,slowBody
40,384,52,538,20136,1,171,slowBody
40,406,52,538,55271,1,182,slowBody
40,509,52,538,29911,1,161,slowBody
40,406,52,538,1042262,2,227,slowBody
40,385,52,538,22004,1,171,slowBody
40,225,52,2948,1664032,2,1982,slowBody
40,385,52,538,36335,1,171,slowBody
52,246,60,60,1734170,2,12,slowBody
40,405,52,538,972325,1,171,slowBody
40,385,52,538,35944,1,171,slowBody
40,509,52,538,34513,1,171,slowBody
40,384,52,538,32157,1,143,slowBody
40,405,52,538,969943,2,214,slowBody
40,384,52,538,14558,1,161,slowBody
40,385,52,538,8829,1,171,slowBody
40,385,52,538,8023,1,171,slowBody
40,406,52,538,1727923,1,85,slowBody
40,465,52,538,1668117,2,137,slowBody
40,554,52,538,8662,1,171,slowBody
40,467,52,538,26908,1,143,slowBody
40,405,52,538,39989,1,171,slowBody
40,350,52,2948,1676304,9,11896,slowBody
40,405,52,538,899617,1,171,slowBody
40,406,52,538,37401,1,171,slowBody
52,466,60,60,1664034,2,8,slowBody
40,384,52,538,88630,1,182,slowBody
40,405,52,538,42044,1,161,slowBody
40,384,52,538,16900,1,161,slowBody
40,554,52,538,32540,1,171,slowBody
40,405,52,538,11013,1,171,slowBody
40,406,52,538,1049875,2,227,slowBody
40,405,52,538,15113,1,171,slowBody
40,385,52,538,13279,1,122,slowBody
40,466,52,538,36758,1,171,slowBody
40,405,52,538,20959,1,171,slowBody
40,225,52,4396,44475,1,3982,slowBody
40,467,52,538,1664196,1,85,slowBody
40,509,52,538,5839,1,171,slowBody
40,406,52,538,24789,1,171,slowBody
40,467,52,538,1665499,2,127,slowBody
40,466,52,538,201986,1,151,slowBody
40,406,52,538,386236,1,182,slowBody
52,225,60,60,1716751,2,12,slowBody
40,384,52,538,11010,1,171,slowBody
40,384,52,538,15875,1,171,slowBody
40,384,52,538,31667,1,171,slowBody
40,405,52,538,967104,2,214,slowBody
40,406,52,538,29390,1,143,slowBody
40,405,52,538,18103,1,171,slowBody
52,246,52,4396,12797,13,11896,slowBody
40,509,52,538,3127,1,171,slowBody
40,466,52,538,32647,1,171,slowBody
40,467,52,538,18082,1,171,slowBody
40,467,52,538,32812,1,171,slowBody
40,225,52,2948,1672825,2,1982,slowBody
40,553,52,538,19157,1,122,slowBody
40,465,52,538,36919,1,171,slowBody
40,405,52,538,11028,1,161,slowBody
40,406,52,538,32278,1,143,slowBody
40,466,52,538,89184,1,182,slowBody
40,466,52,538,33328,1,122,slowBody
52,225,52,2948,13586,13,11948,slowBody
40,384,52,538,93780,1,130,slowBody
40,406,52,538,34193,1,171,slowBody
40,467,52,538,28234,1,143,slowBody
40,406,52,538,35002,1,171,slowBody
40,467,52,538,33224,1,171,slowBody
40,554,52,538,36136,1,171,slowBody
40,406,52,538,29714,1,171,slowBody
40,406,52,538,1042086,2,227,slowBody
40,384,52,538,8558,1,161,slowBody
40,405,52,538,18695,1,171,slowBody
40,384,52,538,25642,1,171,slowBody
40,553,52,538,13582,1,171,slowBody
52,246,60,60,1661454,2,12,slowBody
40,405,52,538,1005007,1,171,slowBody
40,246,52,2948,1674422,9,11896,slowBody
40,554,52,538,13788,1,143,slowBody
40,406,52,538,1054426,2,227,slowBody
40,406,52,538,9961,1,171,slowBody
40,467,52,538,43178,1,143,slowBody
40,405,52,538,4038,1,161,slowBody
40,384,52,538,14101,1,171,slowBody
40,405,52,538,899724,1,171,slowBody
40,405,52,538,970564,2,214,slowBody
40,406,52,538,10781,1,161,slowBody
40,405,52,538,4083,1,171,slowBody
40,406,52,538,21559,1,171,slowBody
40,384,52,538,18076,1,171,slowBody
40,406,52,538,28435,1,171,slowBody
40,406,52,538,1727931,2,95,slowBody
52,246,60,60,1663040,2,12,slowBody
40,405,52,538,3346,1,171,slowBody
40,553,52,538,11699,1,122,slowBody
40,509,52,538,27339,1,171,slowBody
40,384,52,538,4669,1,171,slowBody
40,554,52,538,50822,1,182,slowBody
40,384,52,538,22900,1,161,slowBody
40,384,52,538,13738,1,161,slowBody
40,385,52,538,21677,1,171,slowBody
40,385,52,538,21267,1,143,slowBody
40,384,52,538,85580,1,130,slowBody
40,385,52,538,25161,1,171,slowBody
40,509,52,538,4180,1,171,slowBody
40,466,52,538,33581,1,143,slowBody
40,554,52,538,3009,1,171,slowBody
40,405,52,538,3096,1,171,slowBody
40,554,52,538,3034,1,171,slowBody
40,465,52,538,43989,1,151,slowBody
40,553,52,538,19851,1,122,slowBody
40,465,52,538,13280,1,171,slowBody
40,406,52,538,416682,1,182,slowBody
40,406,52,538,39727,1,171,slowBody
40,554,52,538,50902,1,182,slowBody
40,406,52,538,34948,1,171,slowBody
40,554,52,538,31858,1,122,slowBody
40,405,52,538,3791,1,171,slowBody
40,406,52,538,9959,1,171,slowBody
