% isAttack HIGH_RATE:	2000
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,7-9,12,17,27,34-35,40'

@attribute total_fpackets numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute std_bpktl numeric
@attribute min_biat numeric
@attribute mean_idle numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
9,466,134,52,171,203,6036151,4,1,LOW_RATE
8,466,142,52,183,64,10298869,4,1,LOW_RATE
8,306,86,52,170,7,7803679,4,1,LOW_RATE
8,405,121,52,183,27,7908496,4,1,LOW_RATE
8,393,116,52,182,244,7858762,4,1,LOW_RATE
8,349,101,52,182,265,7980279,4,1,LOW_RATE
8,349,101,52,182,118,7912214,4,1,LOW_RATE
8,405,120,52,183,11,7907345,4,1,LOW_RATE
8,304,86,52,182,272,7923692,4,1,LOW_RATE
8,349,102,52,182,88,7920361,4,1,LOW_RATE
16,392,161,52,213,186,4204710,11,1,LOW_RATE
8,223,59,52,182,83,7880745,4,1,LOW_RATE
8,466,142,52,171,134,7865288,4,1,LOW_RATE
14,394,169,52,1492,215,5069111,9,1,LOW_RATE
9,304,81,52,182,7,6201842,4,1,LOW_RATE
8,393,116,52,182,13,7884217,4,1,LOW_RATE
8,349,101,52,182,260,7826466,4,1,LOW_RATE
13,349,131,60,0,0,5889120,10,0,LOW_RATE
8,349,101,52,182,222,7843934,4,1,LOW_RATE
8,349,101,52,182,481,10141326,4,1,LOW_RATE
10,305,77,52,182,5,5198401,4,1,LOW_RATE
8,304,86,52,170,89,7324636,4,1,LOW_RATE
8,349,101,52,182,7,7888807,4,1,LOW_RATE
8,393,117,52,170,89,7859446,4,1,LOW_RATE
8,349,101,52,182,151,7628606,4,1,LOW_RATE
10,393,106,52,240,100,6276133,1,1,LOW_RATE
8,349,102,52,182,90,7803993,4,1,LOW_RATE
8,304,85,52,182,86,7755828,4,1,LOW_RATE
8,349,101,52,182,91,7954559,4,1,LOW_RATE
8,223,59,52,170,233,7758113,4,1,LOW_RATE
8,304,86,52,182,70,7892700,4,1,LOW_RATE
8,304,87,52,182,92,7887532,4,1,LOW_RATE
8,349,101,52,182,117,7672470,4,1,LOW_RATE
8,304,85,52,182,17,7807154,4,1,LOW_RATE
8,348,101,52,182,72,7805514,4,1,LOW_RATE
15,466,194,52,196,135,5954834,11,1,LOW_RATE
8,304,86,52,182,7,7820494,4,1,LOW_RATE
8,393,116,52,182,70,7818308,4,1,LOW_RATE
8,304,86,52,182,184,7823274,4,1,LOW_RATE
8,392,116,52,182,284,7885430,4,1,LOW_RATE
9,304,81,52,182,87,6246108,4,1,LOW_RATE
9,245,62,52,182,11,6259513,4,1,LOW_RATE
8,348,101,52,182,210,7834112,4,1,LOW_RATE
8,306,86,52,170,83,10078999,4,1,LOW_RATE
8,244,65,52,182,412,7464461,4,1,LOW_RATE
8,349,101,52,182,8,7816422,4,1,LOW_RATE
8,304,86,52,182,118,7866180,4,1,LOW_RATE
8,466,142,52,183,176,7786988,4,1,LOW_RATE
8,223,58,52,182,116,7931186,4,1,LOW_RATE
8,349,101,52,182,92,7534575,4,1,LOW_RATE
8,349,101,52,182,104,7959012,4,1,LOW_RATE
10,305,77,52,182,4,5195881,4,1,LOW_RATE
13,306,110,60,0,0,5885382,10,0,LOW_RATE
8,223,59,52,182,83,7884469,4,1,LOW_RATE
8,304,86,52,182,71,7873765,4,1,LOW_RATE
9,223,55,52,182,101,6236258,4,1,LOW_RATE
8,305,86,52,182,80,7795685,4,1,LOW_RATE
8,349,101,52,182,266,7843167,4,1,LOW_RATE
9,349,96,52,182,126,6105185,4,1,LOW_RATE
9,393,110,52,170,89,6192287,4,1,LOW_RATE
8,405,122,52,183,29,7912211,4,1,LOW_RATE
8,223,58,52,170,167,7752459,4,1,LOW_RATE
8,349,102,52,182,263,7886585,4,1,LOW_RATE
8,349,101,52,182,7,10151706,4,1,LOW_RATE
8,223,58,52,182,217,7805035,4,1,LOW_RATE
9,466,134,52,183,28,6125715,4,1,LOW_RATE
9,304,81,52,182,109,6248428,4,1,LOW_RATE
10,305,78,52,170,9,5188076,4,1,LOW_RATE
8,349,102,52,170,7,7792719,4,1,LOW_RATE
8,349,101,52,196,4734,7862738,4,1,LOW_RATE
8,392,117,52,182,20,7568919,4,1,LOW_RATE
9,304,81,52,170,50,6224452,4,1,LOW_RATE
8,349,101,52,182,70,7959699,4,1,LOW_RATE
8,223,59,52,182,107,7871417,4,1,LOW_RATE
8,306,86,52,182,167,7832926,4,1,LOW_RATE
8,223,59,52,182,132,7901990,4,1,LOW_RATE
8,349,101,52,182,328,7825484,4,1,LOW_RATE
8,349,102,52,182,113,7941365,4,1,LOW_RATE
8,304,86,52,182,88,7847457,4,1,LOW_RATE
10,349,91,52,182,122,5241607,4,1,LOW_RATE
8,306,87,52,182,226,10070363,4,1,LOW_RATE
8,304,86,52,182,246,7916695,4,1,LOW_RATE
8,349,102,52,182,114,7810672,4,1,LOW_RATE
11,393,164,52,182,88,9787966,7,1,LOW_RATE
8,304,86,52,182,88,7759458,4,1,LOW_RATE
8,392,117,52,182,69,7842761,4,1,LOW_RATE
9,223,56,52,170,119,6192275,4,1,LOW_RATE
8,349,101,52,182,79,7827854,4,1,LOW_RATE
8,304,86,52,182,218,7711111,4,1,LOW_RATE
8,466,142,52,197,3314,7861759,4,1,LOW_RATE
8,348,100,52,182,15,7889960,4,1,LOW_RATE
11,393,167,52,170,111,7533791,7,1,LOW_RATE
8,405,121,52,183,11,7825815,4,1,LOW_RATE
8,466,142,52,183,254,7886958,4,1,LOW_RATE
8,348,100,52,182,336,7795328,4,1,LOW_RATE
8,393,116,52,182,15,7856430,4,1,LOW_RATE
8,466,143,52,183,238,7868167,4,1,LOW_RATE
8,304,86,52,182,95,7886172,4,1,LOW_RATE
8,244,66,52,182,198,7815606,4,1,LOW_RATE
8,304,86,52,182,201,7723565,4,1,LOW_RATE
8,466,144,52,171,22,7889710,4,1,LOW_RATE
8,349,102,52,182,8,10182889,4,1,LOW_RATE
8,306,86,52,170,113,7797767,4,1,LOW_RATE
8,349,102,52,182,267,7994718,4,1,LOW_RATE
8,305,86,52,182,16,7816780,4,1,LOW_RATE
8,405,120,52,171,55,7893466,4,1,LOW_RATE
12,246,93,60,0,0,3031081,8,0,LOW_RATE
8,349,102,52,170,27,7858833,4,1,LOW_RATE
8,348,100,52,182,217,7812292,4,1,LOW_RATE
8,305,86,52,182,4,7833850,4,1,LOW_RATE
8,349,101,52,182,232,7635412,4,1,LOW_RATE
8,466,143,52,183,262,7875429,4,1,LOW_RATE
15,349,142,52,213,228,4466441,10,1,LOW_RATE
9,245,62,52,182,199,6278801,4,1,LOW_RATE
8,304,86,52,182,101,7869460,4,1,LOW_RATE
8,244,67,52,196,6815,7832933,4,1,LOW_RATE
8,245,65,52,182,304,7877215,4,1,LOW_RATE
8,223,59,52,182,133,7866954,4,1,LOW_RATE
8,304,86,52,182,238,7757855,4,1,LOW_RATE
9,223,56,52,170,98,6195064,4,1,LOW_RATE
9,349,95,52,182,88,6099098,4,1,LOW_RATE
8,223,59,52,182,83,7923207,4,1,LOW_RATE
8,306,87,52,182,217,10046626,4,1,LOW_RATE
8,306,86,52,182,131,7815383,4,1,LOW_RATE
15,350,150,52,1492,203,4719985,9,1,LOW_RATE
8,304,86,52,182,91,7831523,4,1,LOW_RATE
8,306,86,52,182,92,10054192,4,1,LOW_RATE
16,348,143,52,238,1184,4232148,10,1,LOW_RATE
8,304,85,52,182,173,10090125,4,1,LOW_RATE
14,304,110,52,213,54,5890414,11,1,LOW_RATE
8,349,101,52,182,88,7908564,4,1,LOW_RATE
8,348,101,52,182,80,7809161,4,1,LOW_RATE
9,466,135,52,171,186,6035062,4,1,LOW_RATE
8,349,101,52,182,83,7877046,4,1,LOW_RATE
8,405,121,52,183,77,7902977,4,1,LOW_RATE
8,349,102,52,182,211,7859320,4,1,LOW_RATE
8,304,86,52,170,101,7696731,4,1,LOW_RATE
9,245,63,52,182,212,6249628,4,1,LOW_RATE
8,349,101,52,182,8,7821599,4,1,LOW_RATE
8,304,86,52,182,218,7749951,4,1,LOW_RATE
8,245,65,52,182,109,7839623,4,1,LOW_RATE
8,349,101,52,182,196,7968262,4,1,LOW_RATE
8,306,86,52,170,7,10083748,4,1,LOW_RATE
8,304,86,52,182,99,7848079,4,1,LOW_RATE
8,349,101,52,182,6,10188318,4,1,LOW_RATE
8,306,86,52,170,111,7824273,4,1,LOW_RATE
8,392,116,52,182,208,7875531,4,1,LOW_RATE
13,350,148,60,0,0,2879442,8,0,LOW_RATE
8,349,102,52,182,80,7807467,4,1,LOW_RATE
8,349,102,52,182,8,10184247,4,1,LOW_RATE
8,304,86,52,182,174,7727218,4,1,LOW_RATE
8,304,86,52,182,175,7898486,4,1,LOW_RATE
8,349,102,52,182,244,7560748,4,1,LOW_RATE
14,304,108,52,213,7,5663010,11,1,LOW_RATE
8,306,87,52,182,87,10053134,4,1,LOW_RATE
9,350,157,52,1492,214,0,5,1,LOW_RATE
8,348,101,52,182,74,7821076,4,1,LOW_RATE
8,466,143,52,183,245,7872008,4,1,LOW_RATE
8,393,117,52,182,144,7860820,4,1,LOW_RATE
8,349,102,52,182,180,7878495,4,1,LOW_RATE
8,393,116,52,182,263,7829152,4,1,LOW_RATE
8,223,58,52,182,84,7920996,4,1,LOW_RATE
8,405,121,52,183,16,7909614,4,1,LOW_RATE
8,392,116,52,182,71,7633028,4,1,LOW_RATE
8,466,143,52,197,3443,7871717,4,1,LOW_RATE
8,306,87,52,182,182,10060671,4,1,LOW_RATE
9,349,96,52,182,7,6228260,4,1,LOW_RATE
8,223,58,52,182,83,7897618,4,1,LOW_RATE
8,349,101,52,182,441,7989062,4,1,LOW_RATE
8,348,101,52,182,69,7813580,4,1,LOW_RATE
8,349,102,52,182,79,7805960,4,1,LOW_RATE
9,466,135,52,183,222,6067157,4,1,LOW_RATE
8,304,86,52,196,4871,7922551,4,1,LOW_RATE
8,244,65,52,182,71,7753357,4,1,LOW_RATE
8,304,86,52,182,175,7725793,4,1,LOW_RATE
15,245,87,52,213,183,4914835,11,1,LOW_RATE
8,349,102,52,182,91,7951685,4,1,LOW_RATE
8,349,102,52,182,217,7850434,4,1,LOW_RATE
8,306,87,52,170,111,7795503,4,1,LOW_RATE
8,466,142,52,183,169,7750344,4,1,LOW_RATE
8,244,65,52,182,177,7828493,4,1,LOW_RATE
8,304,85,52,182,69,7864033,4,1,LOW_RATE
9,393,110,52,182,113,6236724,4,1,LOW_RATE
9,304,81,52,182,16,6248724,4,1,LOW_RATE
8,392,117,52,182,68,7858149,4,1,LOW_RATE
8,349,101,52,182,278,7868871,4,1,LOW_RATE
8,304,86,52,182,24,7843321,4,1,LOW_RATE
9,393,111,52,182,90,6232143,4,1,LOW_RATE
8,306,86,52,170,106,10080899,4,1,LOW_RATE
8,304,86,52,182,217,7718506,4,1,LOW_RATE
8,392,116,52,182,70,7846517,4,1,LOW_RATE
8,405,123,52,197,3284,7939132,4,1,LOW_RATE
8,349,101,52,170,7,7861651,4,1,LOW_RATE
8,306,87,52,182,97,10044140,4,1,LOW_RATE
8,244,65,52,182,216,7756304,4,1,LOW_RATE
8,223,58,52,182,178,7766173,4,1,LOW_RATE
8,393,116,52,182,14,7873922,4,1,LOW_RATE
8,304,86,52,182,71,7865801,4,1,LOW_RATE
8,466,143,52,183,337,7885096,4,1,LOW_RATE
8,466,142,52,171,57,7550576,4,1,LOW_RATE
8,466,142,52,183,273,7745126,4,1,LOW_RATE
8,466,141,52,183,289,7884092,4,1,LOW_RATE
8,393,117,52,182,226,7855109,4,1,LOW_RATE
8,392,116,52,182,178,7798062,4,1,LOW_RATE
8,245,66,52,182,1588,7867248,4,1,LOW_RATE
8,392,116,52,182,70,7636745,4,1,LOW_RATE
8,349,100,52,182,17,7827936,4,1,LOW_RATE
8,466,142,52,197,2806,7880667,4,1,LOW_RATE
8,305,86,52,182,4,7834585,4,1,LOW_RATE
11,307,117,60,0,0,3023961,8,0,LOW_RATE
12,306,123,60,0,0,2988747,8,0,LOW_RATE
10,348,91,52,182,87,5161261,4,1,LOW_RATE
8,348,101,52,182,254,7847174,4,1,LOW_RATE
8,348,101,52,196,3279,7787287,4,1,LOW_RATE
13,306,70,52,2177,302,0,1,1,LOW_RATE
9,466,135,52,183,106,7533840,4,1,LOW_RATE
10,348,91,52,196,3597,5250029,4,1,LOW_RATE
9,405,114,52,171,81,6253764,4,1,LOW_RATE
8,349,102,52,182,213,7853435,4,1,LOW_RATE
8,304,87,52,182,181,7848751,4,1,LOW_RATE
8,305,86,52,182,79,7797204,4,1,LOW_RATE
8,223,58,52,170,80,7751652,4,1,LOW_RATE
8,349,102,52,182,275,7638926,4,1,LOW_RATE
8,393,117,52,182,209,7845887,4,1,LOW_RATE
14,306,125,52,1492,213,4996550,9,1,LOW_RATE
8,304,86,52,182,8,7823389,4,1,LOW_RATE
15,349,137,52,213,8,4821596,11,1,LOW_RATE
8,305,86,52,170,11,7793546,4,1,LOW_RATE
8,349,102,52,182,10,7818643,4,1,LOW_RATE
12,246,96,52,1492,213,3040144,8,1,LOW_RATE
8,348,101,52,182,91,7823326,4,1,LOW_RATE
8,349,101,52,170,7,7541866,4,1,LOW_RATE
8,466,142,52,171,39,7804341,4,1,LOW_RATE
9,349,95,52,182,122,6146485,4,1,LOW_RATE
13,349,130,60,0,0,5940772,10,0,LOW_RATE
8,466,142,52,183,39,7726508,4,1,LOW_RATE
8,306,87,52,170,84,7794284,4,1,LOW_RATE
8,393,118,52,182,332,7908476,4,1,LOW_RATE
8,304,85,52,182,223,7736790,4,1,LOW_RATE
8,405,121,52,183,55,7911790,4,1,LOW_RATE
9,245,62,52,182,172,6227866,4,1,LOW_RATE
8,223,58,52,182,180,7813871,4,1,LOW_RATE
8,348,102,52,182,103,7695783,4,1,LOW_RATE
8,305,86,52,182,316,7809960,4,1,LOW_RATE
8,304,86,52,182,278,7833642,4,1,LOW_RATE
8,392,116,52,182,191,7879671,4,1,LOW_RATE
8,349,101,52,182,243,7981783,4,1,LOW_RATE
8,304,85,52,182,536,7835943,4,1,LOW_RATE
8,348,100,52,182,84,7827663,4,1,LOW_RATE
9,223,55,52,170,100,6196779,4,1,LOW_RATE
8,304,86,52,182,70,7885375,4,1,LOW_RATE
8,244,66,52,182,71,7775939,4,1,LOW_RATE
9,466,136,52,183,21,6120700,4,1,LOW_RATE
8,306,86,52,182,282,7829276,4,1,LOW_RATE
8,466,143,52,183,198,7539164,4,1,LOW_RATE
9,304,81,52,182,132,6256308,4,1,LOW_RATE
8,223,58,52,182,158,7827740,4,1,LOW_RATE
9,466,134,52,183,22,6122532,4,1,LOW_RATE
8,466,142,52,183,103,7853208,4,1,LOW_RATE
8,305,86,52,182,4,7846521,4,1,LOW_RATE
8,466,142,52,183,170,7789936,4,1,LOW_RATE
5,246,87,52,2177,307,15395059,1,1,LOW_RATE
8,223,59,52,182,83,7906470,4,1,LOW_RATE
10,466,129,52,241,100,6274210,1,1,LOW_RATE
8,466,143,52,183,235,7798655,4,1,LOW_RATE
9,393,110,52,170,7,6186984,4,1,LOW_RATE
9,223,55,52,182,148,6289115,4,1,LOW_RATE
9,466,134,52,171,63,6245971,4,1,LOW_RATE
8,306,87,52,182,250,10061661,4,1,LOW_RATE
16,392,167,52,213,250,4242699,10,1,LOW_RATE
10,393,106,52,240,401,6274894,1,1,LOW_RATE
13,349,131,60,0,0,4979405,10,0,LOW_RATE
8,393,116,52,182,220,10058221,4,1,LOW_RATE
8,349,100,52,182,184,7889469,4,1,LOW_RATE
8,305,86,52,182,95,7799238,4,1,LOW_RATE
16,349,144,52,213,223,4058626,10,1,LOW_RATE
8,223,58,52,182,215,7760478,4,1,LOW_RATE
8,466,142,52,183,19,10047581,4,1,LOW_RATE
8,223,58,52,182,295,7952240,4,1,LOW_RATE
8,466,141,52,183,147,7751801,4,1,LOW_RATE
8,348,100,52,182,178,7838942,4,1,LOW_RATE
8,349,102,52,182,103,7789018,4,1,LOW_RATE
8,306,86,52,170,108,7847010,4,1,LOW_RATE
9,393,110,52,182,11,6272695,4,1,LOW_RATE
7,394,129,52,1545,172,0,1,1,LOW_RATE
8,466,142,52,183,257,7876165,4,1,LOW_RATE
8,393,117,52,170,7,7807423,4,1,LOW_RATE
8,349,101,52,182,81,7807179,4,1,LOW_RATE
8,244,66,52,182,227,7831019,4,1,LOW_RATE
10,348,90,52,182,70,5195994,4,1,LOW_RATE
8,349,101,52,182,7,10180110,4,1,LOW_RATE
8,405,122,52,183,312,7949644,4,1,LOW_RATE
8,349,102,52,182,88,10145124,4,1,LOW_RATE
8,349,103,52,182,219,7885095,4,1,LOW_RATE
8,304,85,52,182,91,7714128,4,1,LOW_RATE
8,349,102,52,182,69,7880696,4,1,LOW_RATE
8,405,121,52,197,3445,7943520,4,1,LOW_RATE
8,304,86,52,182,175,7749059,4,1,LOW_RATE
8,349,101,52,170,7,7860304,4,1,LOW_RATE
9,349,96,52,182,91,6100359,4,1,LOW_RATE
8,349,101,52,182,111,7784001,4,1,LOW_RATE
8,466,143,52,183,69,7786223,4,1,LOW_RATE
14,244,82,52,213,210,5829407,11,1,LOW_RATE
8,348,102,52,182,176,7842319,4,1,LOW_RATE
8,304,85,52,182,111,7330994,4,1,LOW_RATE
8,304,87,52,182,435,7846666,4,1,LOW_RATE
8,466,143,52,197,4099,7874532,4,1,LOW_RATE
8,304,85,52,182,214,7894095,4,1,LOW_RATE
8,393,117,52,182,257,7812525,4,1,LOW_RATE
8,349,101,52,182,144,7830165,4,1,LOW_RATE
8,223,58,52,182,83,7918750,4,1,LOW_RATE
8,349,102,52,170,87,7826673,4,1,LOW_RATE
8,392,117,52,182,250,7787484,4,1,LOW_RATE
13,306,70,52,1545,207,0,1,1,LOW_RATE
9,349,96,52,182,100,6147748,4,1,LOW_RATE
8,304,86,52,170,113,7699645,4,1,LOW_RATE
8,349,101,52,182,213,7815121,4,1,LOW_RATE
8,304,86,52,182,186,7827480,4,1,LOW_RATE
8,349,101,52,170,4,7762801,4,1,LOW_RATE
8,393,117,52,182,154,7895272,4,1,LOW_RATE
8,349,102,52,182,75,7816920,4,1,LOW_RATE
8,466,143,52,183,198,7593306,4,1,LOW_RATE
9,348,126,52,182,71,7751269,5,1,LOW_RATE
9,393,110,52,170,8,6233947,4,1,LOW_RATE
9,223,55,52,182,110,6284864,4,1,LOW_RATE
8,405,119,52,183,287,7937722,4,1,LOW_RATE
8,304,85,52,182,71,7868098,4,1,LOW_RATE
9,349,96,52,182,8,6097372,4,1,LOW_RATE
8,304,86,52,182,170,7913750,4,1,LOW_RATE
15,392,156,52,213,8,4762193,11,1,LOW_RATE
11,392,166,52,182,69,7629005,7,1,LOW_RATE
8,393,116,52,170,7,7802831,4,1,LOW_RATE
8,348,101,52,182,214,7838772,4,1,LOW_RATE
8,405,121,52,171,87,7888828,4,1,LOW_RATE
8,306,86,52,182,70,7826533,4,1,LOW_RATE
11,307,77,52,2193,746,0,1,1,LOW_RATE
8,392,117,52,182,70,7853785,4,1,LOW_RATE
8,349,101,52,182,88,9921172,4,1,LOW_RATE
9,393,110,52,182,88,7540522,4,1,LOW_RATE
8,392,117,52,182,89,7780090,4,1,LOW_RATE
12,246,93,60,0,0,3000013,8,0,LOW_RATE
8,349,101,52,182,142,10137474,4,1,LOW_RATE
8,349,102,52,182,180,7888706,4,1,LOW_RATE
8,393,117,52,182,143,7869531,4,1,LOW_RATE
8,306,86,52,196,3241,10051239,4,1,LOW_RATE
16,466,204,52,215,94,4098655,10,1,LOW_RATE
8,244,65,52,182,199,7463090,4,1,LOW_RATE
8,349,101,52,182,85,7944376,4,1,LOW_RATE
8,223,58,52,182,129,7905723,4,1,LOW_RATE
8,405,120,52,171,18,7542753,4,1,LOW_RATE
8,348,101,52,196,3373,7884494,4,1,LOW_RATE
8,245,65,52,182,9,7830077,4,1,LOW_RATE
11,350,148,60,0,0,1804242,7,0,LOW_RATE
8,304,85,52,182,576,7838058,4,1,LOW_RATE
8,405,120,52,183,238,7944331,4,1,LOW_RATE
8,305,87,52,182,9,7592450,4,1,LOW_RATE
9,349,96,52,182,88,7428579,4,1,LOW_RATE
8,305,86,52,182,4,7812012,4,1,LOW_RATE
8,223,59,52,182,83,7921743,4,1,LOW_RATE
8,304,86,52,182,3113,7692847,4,1,LOW_RATE
8,348,102,52,182,105,7765809,4,1,LOW_RATE
8,349,102,52,182,172,7839496,4,1,LOW_RATE
8,304,87,52,182,72,7824135,4,1,LOW_RATE
8,223,59,52,196,3268,7815252,4,1,LOW_RATE
8,348,101,52,182,10,7784462,4,1,LOW_RATE
8,349,101,52,170,51,7789716,4,1,LOW_RATE
8,223,59,52,182,318,7904214,4,1,LOW_RATE
8,349,101,52,182,267,7825717,4,1,LOW_RATE
8,304,86,52,170,7,7328786,4,1,LOW_RATE
8,349,101,52,182,13,7812877,4,1,LOW_RATE
8,393,117,52,182,167,7832123,4,1,LOW_RATE
8,244,66,52,182,8,10031998,4,1,LOW_RATE
8,405,121,52,183,235,7889057,4,1,LOW_RATE
8,223,59,52,182,206,7757102,4,1,LOW_RATE
8,304,85,52,182,267,7760672,4,1,LOW_RATE
8,466,142,52,183,212,7780952,4,1,LOW_RATE
8,349,102,52,182,70,7876277,4,1,LOW_RATE
8,393,116,52,182,174,7863704,4,1,LOW_RATE
8,348,102,52,182,130,7694833,4,1,LOW_RATE
8,349,102,52,182,129,10156281,4,1,LOW_RATE
8,244,65,52,182,75,7759181,4,1,LOW_RATE
8,466,143,52,183,87,7847635,4,1,LOW_RATE
8,305,86,52,182,4,7847262,4,1,LOW_RATE
8,349,101,52,182,7,7936274,4,1,LOW_RATE
8,393,116,52,182,220,7832742,4,1,LOW_RATE
8,405,122,52,171,12,7894693,4,1,LOW_RATE
8,405,122,52,183,30,7913620,4,1,LOW_RATE
8,306,86,52,170,88,7829365,4,1,LOW_RATE
8,393,117,52,182,11,7870279,4,1,LOW_RATE
8,349,102,52,182,175,7818763,4,1,LOW_RATE
8,405,121,52,183,221,7951543,4,1,LOW_RATE
16,304,122,52,213,7,4036057,10,1,LOW_RATE
13,466,187,60,0,0,5949456,10,0,LOW_RATE
8,393,116,52,182,90,7817578,4,1,LOW_RATE
8,349,102,52,182,11,7924712,4,1,LOW_RATE
8,349,100,52,196,3308,7885087,4,1,LOW_RATE
8,304,85,52,182,139,7832273,4,1,LOW_RATE
5,71,0,-1,0,0,3442552,0,0,LOW_RATE
14,306,129,52,1492,4,2874993,8,1,LOW_RATE
8,405,121,52,183,28,7827185,4,1,LOW_RATE
13,394,94,52,2177,269,0,1,1,LOW_RATE
8,393,117,52,196,3278,7844412,4,1,LOW_RATE
9,245,63,52,196,2389,6260155,4,1,LOW_RATE
8,304,87,52,182,136,7582958,4,1,LOW_RATE
8,405,121,52,183,32,7882449,4,1,LOW_RATE
8,349,102,52,182,258,7834543,4,1,LOW_RATE
8,348,101,52,182,87,7816621,4,1,LOW_RATE
9,466,135,52,171,243,6033758,4,1,LOW_RATE
8,466,142,52,183,19,10296951,4,1,LOW_RATE
8,349,101,52,182,283,7867381,4,1,LOW_RATE
10,466,129,52,241,112,6278676,1,1,LOW_RATE
13,306,70,52,3168,375,0,1,1,LOW_RATE
8,466,143,52,183,222,7794539,4,1,LOW_RATE
8,306,86,52,182,90,10052187,4,1,LOW_RATE
8,306,87,52,170,7,10081855,4,1,LOW_RATE
8,304,86,52,182,257,7833798,4,1,LOW_RATE
8,349,101,52,182,126,7922546,4,1,LOW_RATE
6,306,103,52,2193,326,0,1,1,LOW_RATE
8,349,102,52,182,90,7911525,4,1,LOW_RATE
8,349,101,52,170,47,7533056,4,1,LOW_RATE
8,348,101,52,182,440,7842576,4,1,LOW_RATE
8,349,102,52,182,264,7862300,4,1,LOW_RATE
8,306,87,52,182,200,10067484,4,1,LOW_RATE
8,466,142,52,197,3662,7771803,4,1,LOW_RATE
10,466,129,52,241,302,6281192,1,1,LOW_RATE
8,348,101,52,182,209,7809303,4,1,LOW_RATE
8,244,65,52,182,172,7809839,4,1,LOW_RATE
13,306,70,52,2177,144,0,1,1,LOW_RATE
8,405,120,52,183,246,7929743,4,1,LOW_RATE
8,306,87,52,182,67,7824287,4,1,LOW_RATE
8,244,65,52,182,214,7466934,4,1,LOW_RATE
8,349,101,52,182,255,7827292,4,1,LOW_RATE
8,244,66,52,182,202,7801832,4,1,LOW_RATE
8,223,58,52,182,218,7826445,4,1,LOW_RATE
8,348,101,52,170,93,7827669,4,1,LOW_RATE
8,223,59,52,182,83,7901343,4,1,LOW_RATE
8,349,101,52,182,273,7869554,4,1,LOW_RATE
8,304,85,52,182,173,7736062,4,1,LOW_RATE
16,223,82,52,213,105,4233664,10,1,LOW_RATE
8,304,86,52,182,22,7711828,4,1,LOW_RATE
8,393,116,52,182,211,7909221,4,1,LOW_RATE
8,466,143,52,183,195,7778891,4,1,LOW_RATE
8,306,87,52,170,7,7808752,4,1,LOW_RATE
14,244,82,52,213,77,6392070,11,1,LOW_RATE
8,223,58,52,182,219,7817519,4,1,LOW_RATE
9,394,180,52,1543,221,0,5,1,LOW_RATE
8,466,142,52,183,262,10321516,4,1,LOW_RATE
8,405,120,52,183,133,7900562,4,1,LOW_RATE
8,405,122,52,171,80,7536247,4,1,LOW_RATE
8,245,65,52,182,109,7832193,4,1,LOW_RATE
8,223,58,52,182,107,7936264,4,1,LOW_RATE
16,349,146,52,213,106,4236274,10,1,LOW_RATE
9,307,135,52,1492,211,0,5,1,LOW_RATE
8,304,86,52,182,7,7851122,4,1,LOW_RATE
8,349,101,52,182,232,7979521,4,1,LOW_RATE
8,392,116,52,182,827,7851605,4,1,LOW_RATE
10,349,91,52,170,10,5185364,4,1,LOW_RATE
8,393,116,52,182,172,7861466,4,1,LOW_RATE
14,244,81,52,213,193,5428280,11,1,LOW_RATE
8,223,59,52,170,113,7750935,4,1,LOW_RATE
8,305,86,52,182,4,7821503,4,1,LOW_RATE
8,244,65,52,182,233,7754777,4,1,LOW_RATE
8,305,86,52,182,5,7811282,4,1,LOW_RATE
8,349,101,52,170,7,7855112,4,1,LOW_RATE
8,244,65,52,182,273,7818574,4,1,LOW_RATE
8,306,87,52,170,113,7828031,4,1,LOW_RATE
8,349,101,52,182,69,7948764,4,1,LOW_RATE
8,466,142,52,183,346,7887362,4,1,LOW_RATE
17,349,147,52,213,61,3694527,10,1,LOW_RATE
8,466,143,52,183,154,7733226,4,1,LOW_RATE
14,306,125,52,1492,213,5205746,9,1,LOW_RATE
8,223,58,52,170,78,7754423,4,1,LOW_RATE
9,349,96,52,196,1207,6098039,4,1,LOW_RATE
8,304,86,52,182,206,7704097,4,1,LOW_RATE
8,466,142,52,183,222,7795248,4,1,LOW_RATE
8,393,117,52,182,216,7801491,4,1,LOW_RATE
8,348,101,52,196,3303,7808663,4,1,LOW_RATE
8,306,87,52,170,7,10055132,4,1,LOW_RATE
8,393,116,52,182,147,7871768,4,1,LOW_RATE
8,304,86,52,182,182,7824613,4,1,LOW_RATE
8,349,101,52,182,9,7817918,4,1,LOW_RATE
8,405,120,52,171,10,7894219,4,1,LOW_RATE
9,304,81,52,170,81,6219848,4,1,LOW_RATE
