% isAttack HIGH_RATE:	1533
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,7,21,26,30,40'

@attribute total_fvolume numeric
@attribute max_fpktl numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_fpackets numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
991,511,30965565,1008450,1,LOW_RATE
3358,511,10719426,1022900,2,LOW_RATE
998,511,30785188,1004025,1,LOW_RATE
1455,387,31602080,1666621,2,LOW_RATE
610,394,10437172,10433858,2,LOW_RATE
1154,387,31259390,1661930,2,LOW_RATE
3749,511,7793579,1013351,2,LOW_RATE
951,511,30923418,1007159,1,LOW_RATE
708,511,10774922,10771554,2,LOW_RATE
725,246,30997402,1015308,1,LOW_RATE
978,511,30865969,1005151,1,LOW_RATE
597,394,10353373,10350238,2,LOW_RATE
506,394,3372,0,3,LOW_RATE
696,511,10427262,10423741,2,LOW_RATE
707,246,30591454,1005238,1,LOW_RATE
980,511,30556862,9030626,2,LOW_RATE
585,394,10600672,10597354,2,LOW_RATE
722,246,29033363,1002902,1,LOW_RATE
2360,308,25484863,1696051,2,LOW_RATE
623,511,3382,0,3,LOW_RATE
968,511,31050054,1010048,1,LOW_RATE
601,394,10356417,10353138,2,LOW_RATE
595,394,10396955,10393207,2,LOW_RATE
1228,387,31757629,1668419,2,LOW_RATE
710,511,10392038,10388638,2,LOW_RATE
723,246,29067072,1003689,1,LOW_RATE
964,511,29944791,9029626,2,LOW_RATE
998,511,30837457,1004396,1,LOW_RATE
110,55,411,0,2,LOW_RATE
1333,387,31241766,1661672,2,LOW_RATE
965,511,30960370,1007144,1,LOW_RATE
1031,511,30029690,1007212,1,LOW_RATE
604,394,10266686,10263473,2,LOW_RATE
1744,308,20345711,3210633,3,LOW_RATE
961,511,30813494,1004372,1,LOW_RATE
3889,511,9830198,1028151,2,LOW_RATE
596,394,10662621,10659275,2,LOW_RATE
1251,387,31233012,1661506,2,LOW_RATE
1228,387,30564338,1659372,2,LOW_RATE
1964,352,1714717,0,9,LOW_RATE
623,511,3442,0,3,LOW_RATE
580,394,10457244,10453909,2,LOW_RATE
686,246,30960792,1014006,1,LOW_RATE
623,511,3172,0,3,LOW_RATE
952,467,29869557,1004081,1,LOW_RATE
950,511,30768456,1004099,1,LOW_RATE
999,511,30980034,1009543,1,LOW_RATE
953,511,31013332,1008326,1,LOW_RATE
976,511,28992646,1005810,1,LOW_RATE
966,511,30612299,9032654,2,LOW_RATE
568,394,10284076,10280905,2,LOW_RATE
623,511,3406,0,3,LOW_RATE
732,246,30567832,1005873,1,LOW_RATE
986,511,30569727,1010170,1,LOW_RATE
1006,467,29811208,1003051,1,LOW_RATE
586,394,8689586,8686201,2,LOW_RATE
591,394,10694202,10690851,2,LOW_RATE
944,511,30896696,1005748,1,LOW_RATE
697,511,8631384,8628245,2,LOW_RATE
970,511,30021478,1008788,1,LOW_RATE
928,511,30988426,1007532,1,LOW_RATE
713,511,10780940,10776969,2,LOW_RATE
1343,387,31613788,1666741,2,LOW_RATE
977,511,31018223,1010675,1,LOW_RATE
961,511,30560009,1008270,1,LOW_RATE
623,511,3359,0,3,LOW_RATE
698,511,10262226,10258879,2,LOW_RATE
597,394,10497292,10494022,2,LOW_RATE
506,394,3323,0,3,LOW_RATE
962,511,29977321,1006708,1,LOW_RATE
941,511,30796756,1003183,1,LOW_RATE
948,467,30614715,1013520,1,LOW_RATE
940,511,30824847,1004831,1,LOW_RATE
963,511,30886478,1005260,1,LOW_RATE
699,246,31055100,1017612,1,LOW_RATE
2322,394,17065808,1000968,2,LOW_RATE
1159,387,31274097,1662099,2,LOW_RATE
959,511,29951280,1006207,1,LOW_RATE
4542,511,28469010,1026282,1,LOW_RATE
996,511,29984701,9030139,2,LOW_RATE
992,511,29004743,1007709,1,LOW_RATE
990,511,30861259,1004344,1,LOW_RATE
240,60,14018170,14017221,2,LOW_RATE
979,511,30788644,1004216,1,LOW_RATE
763,511,9624973,1016276,1,LOW_RATE
915,467,30745084,1013602,1,LOW_RATE
1273,387,31159860,1660516,2,LOW_RATE
974,511,30827457,1003916,1,LOW_RATE
721,246,30543790,1005312,1,LOW_RATE
967,467,30824753,1015327,1,LOW_RATE
623,511,3352,0,3,LOW_RATE
1221,387,31212433,1661255,2,LOW_RATE
981,511,28937329,1005939,1,LOW_RATE
1444,387,31324050,1662803,2,LOW_RATE
4542,511,28504807,1030333,1,LOW_RATE
1179,387,31206552,1661187,2,LOW_RATE
1088,387,31684208,1667524,2,LOW_RATE
707,511,10648061,10644695,2,LOW_RATE
979,511,30985905,1008648,1,LOW_RATE
716,511,10509652,10506329,2,LOW_RATE
595,394,10616900,10613573,2,LOW_RATE
1236,387,31693040,1667625,2,LOW_RATE
982,511,30847164,1004924,1,LOW_RATE
957,511,30888409,1006083,1,LOW_RATE
5415,511,30524690,1696152,2,LOW_RATE
1219,387,31409194,1664024,2,LOW_RATE
880,467,30672488,1014238,1,LOW_RATE
720,246,31026005,1016839,1,LOW_RATE
506,394,3295,0,3,LOW_RATE
984,328,28180086,12701479,1,LOW_RATE
605,394,10477368,10474009,2,LOW_RATE
960,511,30707342,1004308,1,LOW_RATE
4898,511,28841084,1004191,2,LOW_RATE
710,511,10748204,10744817,2,LOW_RATE
719,246,30681564,1006136,1,LOW_RATE
506,394,3359,0,3,LOW_RATE
623,511,3454,0,3,LOW_RATE
144,72,289,0,2,LOW_RATE
731,511,10765914,10762609,2,LOW_RATE
3358,511,10616848,1015124,2,LOW_RATE
975,511,30944268,1007606,1,LOW_RATE
742,246,29109619,1004309,1,LOW_RATE
934,467,30966880,1018540,1,LOW_RATE
943,511,30830451,1003838,1,LOW_RATE
3040,352,14844502,1021019,2,LOW_RATE
1001,511,30931853,1008330,1,LOW_RATE
695,246,30953045,1013695,1,LOW_RATE
949,511,30871165,1005035,1,LOW_RATE
1572,352,1012486,0,7,LOW_RATE
915,467,30850037,1015870,1,LOW_RATE
992,511,30925947,1006164,1,LOW_RATE
1010,511,30704042,1003072,1,LOW_RATE
623,511,3357,0,3,LOW_RATE
560,396,5057307,5009807,2,LOW_RATE
716,246,30611367,1005732,1,LOW_RATE
719,246,30938716,1013243,1,LOW_RATE
608,394,10803762,10799186,2,LOW_RATE
989,511,30819187,1004597,1,LOW_RATE
919,467,30999334,1019074,1,LOW_RATE
816,352,6707,0,10,LOW_RATE
1376,387,31215380,1661289,2,LOW_RATE
1004,511,30614947,1003878,1,LOW_RATE
2082,394,1711062,0,7,LOW_RATE
816,352,6707,0,10,LOW_RATE
1377,387,31458127,1664740,2,LOW_RATE
710,511,8601980,8599044,2,LOW_RATE
691,246,30542024,1004962,1,LOW_RATE
506,394,3286,0,3,LOW_RATE
602,394,10645386,10642004,2,LOW_RATE
506,394,3266,0,3,LOW_RATE
965,511,28972207,1006882,1,LOW_RATE
960,511,30762847,1003996,1,LOW_RATE
708,246,30718413,1006395,1,LOW_RATE
572,394,10720112,10716651,2,LOW_RATE
1427,387,31341644,1663104,2,LOW_RATE
1111,387,31502179,1665343,2,LOW_RATE
980,511,28856806,8571183,2,LOW_RATE
1014,511,28953872,8661410,2,LOW_RATE
506,394,3150,0,3,LOW_RATE
4726,608,29198039,1003003,2,LOW_RATE
1105,387,31426821,1664232,2,LOW_RATE
943,467,30001804,1010586,1,LOW_RATE
506,394,3578,0,3,LOW_RATE
288,72,14013730,14013076,2,LOW_RATE
994,511,31129198,1010498,1,LOW_RATE
950,511,30768151,1004891,1,LOW_RATE
3358,511,10686552,1021961,2,LOW_RATE
976,511,30831799,1004631,1,LOW_RATE
682,511,8634418,8631159,2,LOW_RATE
766,246,31029957,1016962,1,LOW_RATE
986,511,30832955,1003652,1,LOW_RATE
990,511,30026958,1007213,1,LOW_RATE
1295,387,31681279,1667507,2,LOW_RATE
1177,387,31785076,1669037,2,LOW_RATE
704,511,8649154,8645948,2,LOW_RATE
585,394,10330165,10326890,2,LOW_RATE
708,511,10633677,10630433,2,LOW_RATE
865,394,30701175,9042704,2,LOW_RATE
925,467,30753484,1014822,1,LOW_RATE
853,394,31067055,1009641,1,LOW_RATE
4481,467,29910636,1696022,2,LOW_RATE
865,394,30164561,9035459,2,LOW_RATE
834,351,31092118,1014187,1,LOW_RATE
623,511,2810,0,3,LOW_RATE
890,395,31028699,1011327,1,LOW_RATE
3635,395,29538603,1020279,1,LOW_RATE
875,394,30721480,1001354,1,LOW_RATE
532,246,20968567,10267747,1,LOW_RATE
973,394,30023925,1011131,1,LOW_RATE
932,467,30617826,1013967,1,LOW_RATE
850,394,30683556,1000081,1,LOW_RATE
736,246,29113819,1003661,1,LOW_RATE
784,307,30534986,1013839,1,LOW_RATE
2446,246,28845275,1010113,1,LOW_RATE
694,246,30532277,1004029,1,LOW_RATE
880,394,30924202,1005885,1,LOW_RATE
831,394,30096801,9034276,2,LOW_RATE
623,511,3259,0,3,LOW_RATE
623,511,3404,0,3,LOW_RATE
759,394,30796295,1026033,1,LOW_RATE
875,394,30999367,1008106,1,LOW_RATE
844,395,29838945,9185596,2,LOW_RATE
718,511,9656734,9653445,2,LOW_RATE
786,394,29948374,1024128,1,LOW_RATE
944,467,30625121,1014724,1,LOW_RATE
856,394,30789719,1004234,1,LOW_RATE
760,307,31035607,1019035,1,LOW_RATE
623,511,3380,0,3,LOW_RATE
751,246,30878093,1010368,1,LOW_RATE
623,511,3213,0,3,LOW_RATE
809,351,31013537,1013206,1,LOW_RATE
877,395,30726684,1005495,1,LOW_RATE
950,467,30861401,1017068,1,LOW_RATE
889,394,30758981,1002157,1,LOW_RATE
532,246,20956187,10256322,1,LOW_RATE
623,511,3362,0,3,LOW_RATE
860,394,30576656,9055967,2,LOW_RATE
623,511,3222,0,3,LOW_RATE
916,467,30742555,1014664,1,LOW_RATE
862,394,30803880,1004888,1,LOW_RATE
819,351,29828018,1009146,1,LOW_RATE
833,394,31040631,1009767,1,LOW_RATE
888,394,30691004,9042613,2,LOW_RATE
2518,307,29419342,1006113,2,LOW_RATE
742,394,30780614,1025498,1,LOW_RATE
623,511,3294,0,3,LOW_RATE
850,395,30542854,1001662,1,LOW_RATE
358,246,3126,0,3,LOW_RATE
827,351,30815778,1010585,1,LOW_RATE
693,511,10307209,10304016,2,LOW_RATE
894,394,30681578,9042266,2,LOW_RATE
928,467,30900727,1017911,1,LOW_RATE
623,511,3538,0,3,LOW_RATE
781,307,30734749,1013922,1,LOW_RATE
784,394,29988263,1021827,1,LOW_RATE
914,394,30047283,1002986,1,LOW_RATE
917,394,30074304,1030243,1,LOW_RATE
623,511,3388,0,3,LOW_RATE
358,246,3343,0,3,LOW_RATE
768,307,31048056,1019527,1,LOW_RATE
1221,307,28389382,1003082,1,LOW_RATE
846,394,30782667,1002809,1,LOW_RATE
727,246,31037468,1015725,1,LOW_RATE
1305,307,28392419,1006103,1,LOW_RATE
841,394,30988457,1007188,1,LOW_RATE
958,394,30202363,1031649,1,LOW_RATE
841,351,29877968,1009450,1,LOW_RATE
696,511,10251928,10248700,2,LOW_RATE
2440,308,10237570,1021716,2,LOW_RATE
528,246,20453645,9753127,1,LOW_RATE
834,394,30509021,9036216,2,LOW_RATE
846,394,30782825,1004088,1,LOW_RATE
881,394,30802795,1002622,1,LOW_RATE
792,351,30813118,1010645,1,LOW_RATE
858,395,30717851,1005310,1,LOW_RATE
880,395,30659935,1005089,1,LOW_RATE
358,246,3327,0,3,LOW_RATE
817,394,30737727,1001925,1,LOW_RATE
3010,467,29645569,1003152,2,LOW_RATE
721,246,30775352,1007206,1,LOW_RATE
762,394,28958241,1026138,1,LOW_RATE
794,307,29935293,1013763,1,LOW_RATE
730,246,30789697,1007747,1,LOW_RATE
776,307,29926357,1013471,1,LOW_RATE
891,394,30013741,1032490,1,LOW_RATE
801,307,30555307,1013325,1,LOW_RATE
770,394,30549294,1021841,1,LOW_RATE
1312,328,22535526,6626859,1,LOW_RATE
711,246,29070260,1002893,1,LOW_RATE
904,395,30565694,1002329,1,LOW_RATE
828,351,30872636,1010683,1,LOW_RATE
879,394,30989086,1008523,1,LOW_RATE
868,395,29893992,9185572,2,LOW_RATE
3635,394,30402454,1005062,1,LOW_RATE
817,394,30737766,1002747,1,LOW_RATE
743,394,30560650,1021899,1,LOW_RATE
4200,511,13799702,1696139,2,LOW_RATE
692,246,30845646,1009341,1,LOW_RATE
745,246,30108509,1004048,1,LOW_RATE
555,246,20712327,10012618,1,LOW_RATE
963,467,30620416,1014722,1,LOW_RATE
514,246,20982868,10281140,1,LOW_RATE
358,246,3341,0,3,LOW_RATE
3664,428,29313496,1023923,2,LOW_RATE
623,511,3409,0,3,LOW_RATE
793,307,30549649,1013444,1,LOW_RATE
755,394,30973557,1032064,1,LOW_RATE
3896,467,26626250,1664028,2,LOW_RATE
874,394,30660654,1000152,1,LOW_RATE
926,467,30609302,1013795,1,LOW_RATE
542,246,20511875,9811345,1,LOW_RATE
898,395,30754524,1006424,1,LOW_RATE
720,511,10607816,10604450,2,LOW_RATE
911,394,30045399,1033490,1,LOW_RATE
824,307,31072397,1019990,1,LOW_RATE
552,246,20815398,10115780,1,LOW_RATE
737,394,30968591,1031827,1,LOW_RATE
722,246,30721330,1005753,1,LOW_RATE
903,394,30585345,9055953,2,LOW_RATE
935,467,30623408,1014717,1,LOW_RATE
4178,518,33865349,1028049,1,LOW_RATE
743,246,30913932,1011135,1,LOW_RATE
623,511,3340,0,3,LOW_RATE
804,351,29805162,1008750,1,LOW_RATE
822,351,30572803,1009446,1,LOW_RATE
358,246,3315,0,3,LOW_RATE
539,246,20804158,10104583,1,LOW_RATE
859,394,30699031,9056105,2,LOW_RATE
934,467,30572000,1013023,1,LOW_RATE
517,246,20869851,10169255,1,LOW_RATE
660,352,6297,0,7,LOW_RATE
775,307,30873907,1016179,1,LOW_RATE
538,246,18970652,8270815,1,LOW_RATE
807,351,30687825,1010486,1,LOW_RATE
1014,467,29880898,1009006,1,LOW_RATE
903,394,29994972,1013089,1,LOW_RATE
779,394,30873637,1028269,1,LOW_RATE
701,511,10353877,10350632,2,LOW_RATE
816,394,30649642,9041335,2,LOW_RATE
2268,248,16915510,1011776,2,LOW_RATE
877,394,30134606,9055620,2,LOW_RATE
724,511,10396789,10393975,2,LOW_RATE
4255,467,29675254,1030260,2,LOW_RATE
785,394,30793277,1025656,1,LOW_RATE
358,246,4254,0,3,LOW_RATE
933,467,30036568,1012376,1,LOW_RATE
853,395,30928196,1009396,1,LOW_RATE
358,246,3434,0,3,LOW_RATE
623,511,3169,0,3,LOW_RATE
660,352,6214,0,7,LOW_RATE
687,511,10547617,10544346,2,LOW_RATE
867,351,30785025,1010445,1,LOW_RATE
802,307,31059887,1019529,1,LOW_RATE
927,467,30600912,1014162,1,LOW_RATE
573,246,20006565,1015519,1,LOW_RATE
797,394,30904264,1029067,1,LOW_RATE
700,511,10464233,10460882,2,LOW_RATE
800,394,30786426,1025424,1,LOW_RATE
908,394,30618252,9039786,2,LOW_RATE
709,511,10524629,10521284,2,LOW_RATE
801,394,30682378,1022545,1,LOW_RATE
551,246,20778523,10079021,1,LOW_RATE
852,351,31089792,1014246,1,LOW_RATE
774,394,31039743,1034219,1,LOW_RATE
767,394,28989881,1025695,1,LOW_RATE
707,246,30540996,1004513,1,LOW_RATE
358,246,3218,0,3,LOW_RATE
766,307,30649766,1013617,1,LOW_RATE
739,246,29122474,1003974,1,LOW_RATE
707,511,8670792,8667319,2,LOW_RATE
884,394,30827818,1004009,1,LOW_RATE
967,467,30824823,1016349,1,LOW_RATE
358,246,3314,0,3,LOW_RATE
695,246,29061350,1002625,1,LOW_RATE
888,394,31070020,1010898,1,LOW_RATE
705,511,10573549,10570103,2,LOW_RATE
358,246,3294,0,3,LOW_RATE
544,246,20663405,9963806,1,LOW_RATE
3549,394,29348457,1002969,1,LOW_RATE
929,467,30731098,1015517,1,LOW_RATE
718,511,10269449,10266255,2,LOW_RATE
781,394,30819322,1026596,1,LOW_RATE
780,307,31014954,1018544,1,LOW_RATE
862,395,30788713,1007602,1,LOW_RATE
4544,467,29785922,1019157,1,LOW_RATE
885,395,30746178,1006092,1,LOW_RATE
862,394,30723362,1001745,1,LOW_RATE
749,394,30935900,1030533,1,LOW_RATE
878,394,30664955,1000146,1,LOW_RATE
883,394,30117645,9055629,2,LOW_RATE
721,511,10550546,10547140,2,LOW_RATE
560,246,20637720,9937903,1,LOW_RATE
849,395,29919980,1000999,1,LOW_RATE
854,395,30508598,1000796,1,LOW_RATE
825,394,29963955,1023244,1,LOW_RATE
706,511,10275239,10272028,2,LOW_RATE
964,467,30835859,1016514,1,LOW_RATE
1444,248,1745364,0,9,LOW_RATE
965,467,29916287,1010001,1,LOW_RATE
2524,246,31520243,1537072,1,LOW_RATE
730,246,30763283,1006771,1,LOW_RATE
358,246,3413,0,3,LOW_RATE
780,394,30960878,1031626,1,LOW_RATE
589,246,20581535,9881416,1,LOW_RATE
772,307,29832095,1011959,1,LOW_RATE
853,395,30939563,1009643,1,LOW_RATE
791,307,29837805,1012229,1,LOW_RATE
769,307,30879598,1016063,1,LOW_RATE
532,246,19962818,9262580,1,LOW_RATE
923,394,30071366,1028291,1,LOW_RATE
868,395,31075333,1012542,1,LOW_RATE
864,394,31042411,1010135,1,LOW_RATE
358,246,3347,0,3,LOW_RATE
861,394,30640930,9055847,2,LOW_RATE
917,394,30651572,9040966,2,LOW_RATE
507,246,20497130,9796835,1,LOW_RATE
902,467,30965934,1019144,1,LOW_RATE
845,394,31017562,1009879,1,LOW_RATE
549,246,20523508,9823042,1,LOW_RATE
623,511,3432,0,3,LOW_RATE
818,307,30558307,1013266,1,LOW_RATE
1496,308,21074053,1014002,2,LOW_RATE
812,307,30933284,1017068,1,LOW_RATE
867,394,30834454,1003892,1,LOW_RATE
869,394,31104485,1010926,1,LOW_RATE
712,246,30605714,1004486,1,LOW_RATE
745,394,30911934,1029688,1,LOW_RATE
889,394,30768086,1002217,1,LOW_RATE
723,511,8659091,8655826,2,LOW_RATE
702,246,30989831,1014099,1,LOW_RATE
851,351,30802016,1010331,1,LOW_RATE
904,467,30756480,1014939,1,LOW_RATE
808,351,29749963,1008445,1,LOW_RATE
623,511,3234,0,3,LOW_RATE
841,351,30911721,1011532,1,LOW_RATE
358,246,3271,0,3,LOW_RATE
718,511,10507414,10504011,2,LOW_RATE
897,395,31032460,1011418,1,LOW_RATE
749,246,30820996,1008512,1,LOW_RATE
558,246,18927782,8229898,1,LOW_RATE
828,351,30914313,1011452,1,LOW_RATE
358,246,3223,0,3,LOW_RATE
2120,246,18878546,1002967,2,LOW_RATE
996,467,29904602,1008328,1,LOW_RATE
729,246,30795345,1007672,1,LOW_RATE
923,394,30987921,1007879,1,LOW_RATE
802,351,30713674,1010670,1,LOW_RATE
358,246,3335,0,3,LOW_RATE
889,394,30832886,1004173,1,LOW_RATE
769,394,31032762,1033991,1,LOW_RATE
805,351,30908705,1011192,1,LOW_RATE
3768,396,26638277,1577848,2,LOW_RATE
623,511,3185,0,3,LOW_RATE
561,246,19992170,9291961,1,LOW_RATE
623,511,3203,0,3,LOW_RATE
358,246,3466,0,3,LOW_RATE
542,246,20844077,10143542,1,LOW_RATE
836,395,30886039,1008598,1,LOW_RATE
781,307,30511662,1013201,1,LOW_RATE
616,308,6303,0,7,LOW_RATE
623,511,3301,0,3,LOW_RATE
890,467,30984978,1019730,1,LOW_RATE
850,394,30550986,9038455,2,LOW_RATE
623,511,3335,0,3,LOW_RATE
499,246,18925533,8226987,1,LOW_RATE
869,394,30655084,9040579,2,LOW_RATE
859,351,30643803,1010101,1,LOW_RATE
877,394,31086712,1010218,1,LOW_RATE
925,467,30969608,1019416,1,LOW_RATE
942,467,30594370,1013323,1,LOW_RATE
623,511,3297,0,3,LOW_RATE
864,394,30844894,1005762,1,LOW_RATE
906,394,29992273,1010098,1,LOW_RATE
358,246,3412,0,3,LOW_RATE
956,467,31026088,1020702,1,LOW_RATE
922,467,30767821,1015126,1,LOW_RATE
785,394,29985267,1021910,1,LOW_RATE
911,394,30195077,1000119,1,LOW_RATE
894,395,31018923,1011057,1,LOW_RATE
696,511,10659473,10656196,2,LOW_RATE
908,394,30840285,1005496,1,LOW_RATE
803,394,30606768,1022055,1,LOW_RATE
798,307,30658944,1013618,1,LOW_RATE
949,467,30787774,1015621,1,LOW_RATE
890,394,30618366,9039692,2,LOW_RATE
776,394,30807968,1026085,1,LOW_RATE
704,511,10223278,10219929,2,LOW_RATE
358,246,3327,0,3,LOW_RATE
723,511,10761912,10758619,2,LOW_RATE
734,246,30577587,1004310,1,LOW_RATE
868,394,30588228,9039358,2,LOW_RATE
714,511,10402755,10399473,2,LOW_RATE
883,395,29815871,9185219,2,LOW_RATE
747,307,29923647,1013473,1,LOW_RATE
668,246,30754907,1006272,1,LOW_RATE
694,246,31138221,1016838,1,LOW_RATE
754,246,30828690,1008987,1,LOW_RATE
358,246,3377,0,3,LOW_RATE
876,394,30612533,9055928,2,LOW_RATE
737,307,29788582,1011362,1,LOW_RATE
809,351,30722000,1010655,1,LOW_RATE
855,351,29764606,1008270,1,LOW_RATE
623,511,3638,0,3,LOW_RATE
882,395,29922986,1000997,1,LOW_RATE
833,394,30843605,1005615,1,LOW_RATE
688,246,30551080,1004455,1,LOW_RATE
800,351,31158849,1015605,1,LOW_RATE
888,394,30884460,1006018,1,LOW_RATE
358,246,3363,0,3,LOW_RATE
756,394,30842265,1027439,1,LOW_RATE
531,246,20412907,9712511,1,LOW_RATE
990,467,29902891,1010161,1,LOW_RATE
713,511,10266516,10263170,2,LOW_RATE
873,395,30949830,1009731,1,LOW_RATE
709,511,10470017,10466625,2,LOW_RATE
786,307,30811471,1014866,1,LOW_RATE
896,395,30920333,1009020,1,LOW_RATE
749,394,30879630,1028420,1,LOW_RATE
850,394,30551004,9056061,2,LOW_RATE
873,394,30114431,9034686,2,LOW_RATE
705,246,30883807,1010598,1,LOW_RATE
722,246,29033405,1002238,1,LOW_RATE
358,246,3283,0,3,LOW_RATE
358,246,3469,0,3,LOW_RATE
767,394,29982382,1022040,1,LOW_RATE
358,246,3276,0,3,LOW_RATE
623,511,3317,0,3,LOW_RATE
1744,308,1732290,0,9,LOW_RATE
358,246,3322,0,3,LOW_RATE
623,511,3545,0,3,LOW_RATE
762,394,30685319,1022498,1,LOW_RATE
623,511,3338,0,3,LOW_RATE
726,511,9627345,9624072,2,LOW_RATE
4505,516,28418755,1759998,2,LOW_RATE
832,394,30850017,1005876,1,LOW_RATE
4184,521,33678201,1004154,1,LOW_RATE
817,351,30790648,1010328,1,LOW_RATE
872,395,30914668,1009121,1,LOW_RATE
777,394,30725655,1023705,1,LOW_RATE
922,395,30757528,1006332,1,LOW_RATE
695,246,29064297,1002627,1,LOW_RATE
934,467,30566024,1012770,1,LOW_RATE
885,394,30989295,1007698,1,LOW_RATE
899,394,30857374,1004509,1,LOW_RATE
863,395,30575582,1002329,1,LOW_RATE
810,351,30690579,1010484,1,LOW_RATE
825,395,30636966,1003445,1,LOW_RATE
873,394,30643527,9040348,2,LOW_RATE
623,511,3327,0,3,LOW_RATE
564,246,18914659,8216306,1,LOW_RATE
537,246,18934861,8236840,1,LOW_RATE
926,467,30801769,1015668,1,LOW_RATE
508,246,20629083,9929915,1,LOW_RATE
875,395,29914265,1001157,1,LOW_RATE
799,307,30563973,1013148,1,LOW_RATE
511,246,20910118,10209356,1,LOW_RATE
704,246,29047846,1002460,1,LOW_RATE
774,307,30981794,1017933,1,LOW_RATE
884,394,30094038,9055659,2,LOW_RATE
883,394,30537400,9055399,2,LOW_RATE
358,246,3395,0,3,LOW_RATE
3587,394,30463590,1004090,1,LOW_RATE
788,394,30722924,1023292,1,LOW_RATE
358,246,3328,0,3,LOW_RATE
3936,394,32422812,1003095,1,LOW_RATE
683,246,30556761,1004793,1,LOW_RATE
358,246,3291,0,3,LOW_RATE
1828,246,18918885,1031180,2,LOW_RATE
728,511,10759135,10755765,2,LOW_RATE
897,395,30625931,1004067,1,LOW_RATE
358,246,3318,0,3,LOW_RATE
784,394,30597842,1021730,1,LOW_RATE
817,394,29020367,1025418,1,LOW_RATE
941,467,30612331,1013803,1,LOW_RATE
789,307,30890951,1016478,1,LOW_RATE
579,246,18919679,8222025,1,LOW_RATE
540,246,20732399,10032832,1,LOW_RATE
862,351,30782089,1010506,1,LOW_RATE
766,394,30510674,1021947,1,LOW_RATE
722,246,30545446,1004482,1,LOW_RATE
793,307,30587382,1012623,1,LOW_RATE
868,394,30554032,9056063,2,LOW_RATE
4493,467,29782941,1016034,1,LOW_RATE
721,246,30626856,1004973,1,LOW_RATE
3229,394,29932267,1024715,2,LOW_RATE
923,394,30094177,1019104,1,LOW_RATE
877,394,30568369,9055992,2,LOW_RATE
746,394,30984111,1032202,1,LOW_RATE
358,246,3345,0,3,LOW_RATE
538,246,20621463,9921798,1,LOW_RATE
358,246,3335,0,3,LOW_RATE
3561,394,28327722,1002991,1,LOW_RATE
715,246,30099915,1003800,1,LOW_RATE
1030,395,29385258,1001994,1,LOW_RATE
623,511,3322,0,3,LOW_RATE
949,467,30813160,1016116,1,LOW_RATE
898,394,30085372,1010243,1,LOW_RATE
623,511,3269,0,3,LOW_RATE
874,351,30705452,1010382,1,LOW_RATE
841,351,30900550,1011246,1,LOW_RATE
847,395,31037674,1011550,1,LOW_RATE
1438,246,18786329,1006632,2,LOW_RATE
852,394,31024574,1009814,1,LOW_RATE
4057,395,29633341,1024203,2,LOW_RATE
846,394,30914498,1005586,1,LOW_RATE
788,394,30702683,1022845,1,LOW_RATE
881,395,30651308,1005093,1,LOW_RATE
717,246,30902421,1011145,1,LOW_RATE
704,396,6260,0,7,LOW_RATE
854,395,30883081,1008462,1,LOW_RATE
847,394,30826511,1005037,1,LOW_RATE
833,394,30843589,1004396,1,LOW_RATE
713,246,30886504,1010525,1,LOW_RATE
358,246,3303,0,3,LOW_RATE
358,246,3153,0,3,LOW_RATE
358,246,3266,0,3,LOW_RATE
623,511,3286,0,3,LOW_RATE
707,511,10707774,10704431,2,LOW_RATE
883,394,30131031,9055622,2,LOW_RATE
623,511,3231,0,3,LOW_RATE
715,246,30840036,1009094,1,LOW_RATE
516,246,20861311,10160696,1,LOW_RATE
829,351,31043069,1013569,1,LOW_RATE
989,467,29908496,1010216,1,LOW_RATE
2184,396,1728386,0,9,LOW_RATE
571,246,20535181,9834723,1,LOW_RATE
776,394,30893607,1028908,1,LOW_RATE
756,246,30927665,1011938,1,LOW_RATE
623,511,3342,0,3,LOW_RATE
358,246,3258,0,3,LOW_RATE
358,246,3216,0,3,LOW_RATE
891,395,30743194,1006094,1,LOW_RATE
623,511,3258,0,3,LOW_RATE
896,394,30526061,9055395,2,LOW_RATE
984,328,25026974,9092237,1,LOW_RATE
623,511,3310,0,3,LOW_RATE
782,307,30531994,1013842,1,LOW_RATE
702,246,30899718,1011218,1,LOW_RATE
801,351,30581737,1009444,1,LOW_RATE
951,467,30548699,1012301,1,LOW_RATE
887,394,31021249,1009334,1,LOW_RATE
623,511,3289,0,3,LOW_RATE
879,395,30871909,1008418,1,LOW_RATE
845,394,30621369,9039789,2,LOW_RATE
358,246,3317,0,3,LOW_RATE
867,395,30562726,1002331,1,LOW_RATE
736,246,31045453,1016191,1,LOW_RATE
752,394,30005512,1021978,1,LOW_RATE
750,394,29037267,1025753,1,LOW_RATE
