% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,11-12,18,21,26,30,32,40'

@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute mean_biat numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_bpackets numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
2948,566,7,4746,31642865,1036135,4071,2055,tcpFlood
2948,80,6,23268,20104027,0,2017,865,tcpFlood
2948,566,8,5794,31270466,1095780,4916,2604,tcpFlood
2948,566,9,6759,29033868,1097940,3869,2067,tcpFlood
340,60,0,0,4231475,1004705,6,0,tcpFlood
2948,566,9,5106,16908697,0,8617,3312,tcpFlood
2236,80,6,20803,20782764,0,2453,1000,tcpFlood
2728,566,7,2973,12870345,0,7858,4330,tcpFlood
2128,566,9,7410,26741380,1097120,3219,1729,tcpFlood
1500,80,5,13456,6402110,0,1111,476,tcpFlood
2452,566,6,2790,20178014,0,12488,7231,tcpFlood
2948,566,10,7619,24446658,1112105,2669,1532,tcpFlood
1500,566,7,3466,19056891,0,11451,5498,tcpFlood
2948,80,6,20529,20241658,0,2146,987,tcpFlood
2948,72,6,19207,14185395,0,1472,739,tcpFlood
2756,566,9,4700,13748734,0,7040,2926,tcpFlood
2948,566,7,3540,19050823,0,11438,5382,tcpFlood
2948,566,8,5692,31068116,1155052,5341,2570,tcpFlood
1612,566,8,4658,17300837,0,8513,3715,tcpFlood
2948,566,10,8307,26959528,1104333,2961,1556,tcpFlood
1500,72,5,9218,2359862,0,434,257,tcpFlood
2620,566,13,3300,4528987,0,2679,1373,tcpFlood
2008,80,6,19228,13621751,0,1499,709,tcpFlood
2332,566,16,19290,22165279,1640843,1174,525,tcpFlood
2224,80,6,16591,11431806,0,1635,690,tcpFlood
1948,72,5,15919,12102019,0,1591,761,tcpFlood
2948,566,9,5495,19351620,1203456,3000,1651,tcpFlood
2948,566,11,8650,21096682,1109291,2048,1153,tcpFlood
2948,80,5,16786,14516610,1146969,1236,391,tcpFlood
2116,566,10,5566,19088843,1233435,2679,1553,tcpFlood
2948,80,6,23683,20201793,0,2139,854,tcpFlood
2176,566,8,3207,11256946,0,6629,3510,tcpFlood
2476,80,6,19588,18334713,0,2151,937,tcpFlood
1936,566,13,11165,19047524,1101649,1446,804,tcpFlood
1780,566,7,3382,18168107,0,10795,5370,tcpFlood
2948,566,7,5280,31152684,1083689,5273,2848,tcpFlood
2476,80,5,21660,18151877,0,1943,839,tcpFlood
2948,80,6,20316,15060044,0,1678,742,tcpFlood
1500,60,0,0,31437343,1886993,2,0,tcpFlood
2948,566,12,9293,20737266,1099782,2037,1056,tcpFlood
2656,566,12,2968,14760711,0,9423,4974,tcpFlood
2056,80,5,16129,14648125,0,1843,909,tcpFlood
220,60,0,0,1507453,0,13,1,tcpFlood
2884,566,6,2974,20202705,0,12438,6793,tcpFlood
2948,566,10,7884,24873120,1116810,2840,1507,tcpFlood
2948,566,7,5302,31137905,1112452,4962,2832,tcpFlood
2948,72,5,16885,13805856,1146789,983,368,tcpFlood
1500,566,7,3324,18206106,0,10914,5477,tcpFlood
1500,72,5,18120,14528589,1147655,1243,363,tcpFlood
2948,72,5,17993,10478110,0,1081,583,tcpFlood
436,72,6,8981,2110592,0,462,236,tcpFlood
1500,566,10,5096,13537463,0,7211,2652,tcpFlood
2896,566,6,3004,19155463,0,11941,6376,tcpFlood
1500,566,8,3745,14389603,0,9041,3843,tcpFlood
2948,566,7,5460,32088644,1082666,5556,2839,tcpFlood
2224,80,6,19927,17755023,0,2057,892,tcpFlood
2080,80,5,16854,10668870,0,1337,634,tcpFlood
2056,80,6,23514,20340083,0,2378,866,tcpFlood
2948,566,10,9245,26921822,1100283,2550,1397,tcpFlood
2056,80,6,23030,20866014,0,2389,907,tcpFlood
2236,72,5,20185,11489839,0,1020,570,tcpFlood
2584,566,7,3536,18017416,0,10899,5094,tcpFlood
2948,80,6,22898,20333825,0,2154,889,tcpFlood
2248,566,13,10950,18239127,1117015,1524,782,tcpFlood
2104,566,12,8886,19148082,1102232,1862,1014,tcpFlood
2948,566,10,5960,19095011,1154891,2763,1506,tcpFlood
1780,566,13,3727,5392126,0,3072,1445,tcpFlood
1744,566,7,3372,18110858,0,11153,5371,tcpFlood
2948,566,13,10261,18727959,1114014,1761,859,tcpFlood
2948,566,7,5296,31110809,1087852,5706,2834,tcpFlood
2632,566,8,4740,17287276,0,8330,3648,tcpFlood
2056,80,6,21628,20871231,0,2221,966,tcpFlood
2948,80,6,17802,13093530,0,1439,736,tcpFlood
2948,80,5,17166,13449138,0,1802,784,tcpFlood
2056,80,6,20752,20171878,0,2206,973,tcpFlood
2248,566,9,4213,12791448,0,7589,3036,tcpFlood
1500,566,8,4555,17265105,0,8608,3791,tcpFlood
2948,80,6,21707,20339863,0,2386,938,tcpFlood
364,72,5,5303,715970,0,234,136,tcpFlood
2948,72,5,17987,14518035,1146680,1120,365,tcpFlood
2948,72,5,20716,11625225,0,1128,562,tcpFlood
2728,80,6,22599,20339432,0,2092,901,tcpFlood
2948,566,7,5667,31253837,1092591,5497,2659,tcpFlood
328,-1,0,0,33959838,8260020,1,0,tcpFlood
424,80,5,9805,2744893,0,540,280,tcpFlood
2116,566,9,4056,11751166,0,6851,2893,tcpFlood
2948,72,5,18718,10242882,0,1045,548,tcpFlood
2416,566,9,4866,15048034,0,7118,3093,tcpFlood
2948,566,12,8423,17331376,1184440,2003,959,tcpFlood
2948,72,6,16646,10226090,0,1127,615,tcpFlood
1948,566,13,3785,5391788,0,2943,1425,tcpFlood
2948,566,14,4092,5371044,0,2793,1313,tcpFlood
2948,80,6,23467,19337598,0,2187,825,tcpFlood
1500,72,5,13490,10549536,0,1696,783,tcpFlood
1500,60,0,0,23553498,1445602,1,0,tcpFlood
2948,72,5,17153,14504249,1136607,1225,390,tcpFlood
2948,566,9,5490,19323294,1145064,2830,1656,tcpFlood
2948,566,9,4112,13767301,0,7916,3347,tcpFlood
2948,566,10,6086,18972808,1174962,2698,1463,tcpFlood
2752,566,8,4731,18352067,0,9270,3880,tcpFlood
2248,566,9,4355,13684698,0,7719,3143,tcpFlood
1500,60,0,0,6300050,1013669,3,0,tcpFlood
2948,566,10,8391,24814211,1125424,2706,1412,tcpFlood
1500,566,7,3604,18243960,0,11650,5063,tcpFlood
2824,566,8,2802,10250916,0,5985,3659,tcpFlood
2692,566,7,3098,14769548,0,9027,4767,tcpFlood
2948,566,11,10465,26448837,1119486,2269,1210,tcpFlood
2332,566,9,4467,14416931,0,7634,3228,tcpFlood
2948,80,6,23587,21488619,0,2267,912,tcpFlood
2948,72,6,16784,11199803,0,1569,668,tcpFlood
2500,566,11,9091,22543721,1115501,2271,1178,tcpFlood
2584,566,9,4153,13767912,0,7929,3315,tcpFlood
1500,566,7,3297,19059452,0,11149,5780,tcpFlood
2948,566,11,6966,16816736,0,3497,2415,tcpFlood
2260,566,9,3744,12691106,0,7132,3390,tcpFlood
1552,566,9,4397,12775870,0,7682,2906,tcpFlood
2872,566,8,4372,17343153,0,8888,3967,tcpFlood
2032,566,14,10851,17914831,1113510,1611,774,tcpFlood
2128,80,6,16710,9006916,0,1208,540,tcpFlood
1500,566,7,3071,13553332,0,8302,4413,tcpFlood
1500,72,6,14675,11383606,1019144,149,73,tcpFlood
1500,80,5,16220,13517179,0,1906,834,tcpFlood
316,60,0,0,13284445,1628218,6,0,tcpFlood
2948,566,6,2877,18176316,0,10985,6318,tcpFlood
2948,72,6,22444,20806041,0,2178,928,tcpFlood
2948,566,11,8982,21360216,1131356,2017,1126,tcpFlood
2948,566,10,5848,17517152,1142129,2499,1401,tcpFlood
2948,566,15,12673,17104977,1124915,1261,631,tcpFlood
2948,80,6,19389,13269811,0,1554,685,tcpFlood
2848,566,6,2921,16555478,0,9712,5667,tcpFlood
71,-1,0,0,624343,0,2,0,tcpFlood
1840,80,6,18157,11022854,0,1188,608,tcpFlood
1900,566,8,4736,18366414,0,9567,3878,tcpFlood
1960,80,5,16709,12169313,0,1469,729,tcpFlood
2156,72,6,13778,3505902,0,456,255,tcpFlood
1684,566,7,4759,31087686,1098225,5903,3148,tcpFlood
2948,566,9,4547,13775770,0,7598,3030,tcpFlood
2948,80,6,25220,22395533,0,2215,889,tcpFlood
1240,566,6,2552,16291203,0,12430,6384,tcpFlood
2948,566,11,8689,22041864,1092828,2137,1206,tcpFlood
2044,80,5,18901,13162362,0,1366,697,tcpFlood
2948,566,7,5200,30989696,1081563,5720,2874,tcpFlood
2948,566,7,5205,31130039,1082241,5244,2885,tcpFlood
2948,566,10,6711,18383116,1127421,2265,1286,tcpFlood
2068,80,6,16791,12108973,0,1628,722,tcpFlood
2948,586,13,10281,20191281,1096477,1761,926,tcpFlood
2948,80,6,16878,14554297,1146234,1245,390,tcpFlood
2948,72,5,16400,6907430,0,980,422,tcpFlood
256,60,0,0,7581045,1018832,4,0,tcpFlood
2948,80,5,18050,12472930,0,1300,692,tcpFlood
2920,566,6,2793,18625452,0,11266,6667,tcpFlood
2776,80,6,15910,14647145,0,1988,921,tcpFlood
2948,566,9,7733,29933139,1095785,3314,1863,tcpFlood
2948,72,5,20233,10627915,0,946,526,tcpFlood
2428,566,9,4084,12792915,0,7658,3133,tcpFlood
1500,60,0,0,29627820,4065485,1,0,tcpFlood
2948,566,9,7053,29879470,1085255,3788,2041,tcpFlood
280,60,0,0,6555865,1667932,6,0,tcpFlood
2948,566,10,6154,17911304,1203062,2462,1358,tcpFlood
2860,566,10,2977,14760227,0,9320,4958,tcpFlood
2872,566,8,4722,18451887,0,9345,3908,tcpFlood
1500,566,13,3783,5372105,0,3044,1421,tcpFlood
292,60,0,0,13726419,1696123,4,0,tcpFlood
2704,566,10,5602,17649637,1178341,2666,1471,tcpFlood
2948,566,8,3598,14384335,0,8719,3997,tcpFlood
352,72,4,6960,833328,0,214,119,tcpFlood
2948,80,5,19122,21036619,6242224,867,387,tcpFlood
2704,566,9,4240,13325042,0,7061,3138,tcpFlood
2788,80,5,22681,20594636,0,2213,909,tcpFlood
2948,80,6,17496,12562277,0,1625,719,tcpFlood
1500,80,6,15646,10528794,1011148,330,160,tcpFlood
2068,566,11,6693,17759514,1166735,2546,1240,tcpFlood
2948,566,11,9355,23684575,1118342,1935,1206,tcpFlood
2948,80,6,17776,13754108,1150804,983,355,tcpFlood
2948,586,14,11050,18222228,1108912,1651,775,tcpFlood
2512,566,9,4309,12787392,0,7683,2968,tcpFlood
2948,72,5,23391,21520053,0,2276,921,tcpFlood
2948,566,7,5518,30763825,1110884,4699,2686,tcpFlood
2948,566,10,6172,19386049,1225949,2839,1465,tcpFlood
2948,566,10,5755,18903233,1142911,3038,1544,tcpFlood
2948,80,5,16388,8007324,0,1220,489,tcpFlood
2200,566,9,4009,12791734,0,7750,3191,tcpFlood
1500,80,6,17038,14499063,1140570,1219,391,tcpFlood
1228,566,4,1426,17339398,0,13239,12156,tcpFlood
2684,80,6,21167,22056236,0,2588,1043,tcpFlood
1792,566,7,3359,18227513,0,11056,5427,tcpFlood
424,72,6,11372,2361252,0,531,208,tcpFlood
2284,566,9,4083,12709339,0,7679,3113,tcpFlood
2056,80,4,10716,17414380,1107356,1520,760,tcpFlood
2224,80,5,16137,10731351,0,1388,666,tcpFlood
2948,72,6,24624,19995321,0,1989,813,tcpFlood
1500,60,0,0,2218210,2009896,2,0,tcpFlood
2020,72,5,11366,4044751,1032708,251,133,tcpFlood
2296,566,9,5461,19341306,1128478,3077,1668,tcpFlood
2948,566,8,5871,31049086,1159113,4372,2491,tcpFlood
412,72,5,6871,1142038,0,339,167,tcpFlood
2948,566,10,8086,27505797,1094747,3084,1634,tcpFlood
2948,80,5,18349,14543451,1145866,1155,359,tcpFlood
1500,566,14,4053,5372434,0,2920,1326,tcpFlood
2948,566,7,5398,31105144,1103499,5216,2779,tcpFlood
2272,566,9,4185,12728015,0,7742,3042,tcpFlood
2948,566,7,5367,31067702,1098452,4950,2792,tcpFlood
229,-1,0,0,0,0,1,0,tcpFlood
2948,566,9,5216,19385750,1134346,3356,1750,tcpFlood
2948,566,13,10910,19243285,1103391,1614,832,tcpFlood
2948,566,8,5747,31275626,1108882,4407,2625,tcpFlood
2248,80,6,14784,11546684,0,1506,782,tcpFlood
2488,566,8,4548,18375702,0,9634,4040,tcpFlood
2948,566,8,5759,31271356,1030387,2982,1680,tcpFlood
2464,566,8,5869,31072883,1217557,4481,2522,tcpFlood
2948,566,8,5731,31307267,1154091,4909,2627,tcpFlood
76,566,6,2530,15148362,0,11348,5987,tcpFlood
1500,566,13,3830,5390204,0,2931,1408,tcpFlood
40,-1,0,0,2970156,0,1900,0,udpFlood
40,-1,0,0,39540754,0,19173,0,udpFlood
40,-1,0,0,39084255,1267420,7542,0,udpFlood
40,-1,0,0,27334469,0,6219,0,udpFlood
40,-1,0,0,39087395,1264517,7564,0,udpFlood
40,-1,0,0,39087840,1265973,6167,0,udpFlood
40,-1,0,0,39537665,0,18772,0,udpFlood
40,-1,0,0,40052674,1311829,5650,0,udpFlood
40,-1,0,0,29743438,0,9814,0,udpFlood
40,-1,0,0,21308437,0,7593,0,udpFlood
40,-1,0,0,40050923,1307428,5634,0,udpFlood
40,-1,0,0,6854151,0,4135,0,udpFlood
40,-1,0,0,39871958,0,24647,0,udpFlood
40,-1,0,0,40051260,1308265,5714,0,udpFlood
40,-1,0,0,40048527,1148700,4256,0,udpFlood
40,-1,0,0,29740574,0,9569,0,udpFlood
40,-1,0,0,3731688,0,1254,0,udpFlood
40,-1,0,0,6854276,0,4312,0,udpFlood
40,-1,0,0,39082464,1271179,6261,0,udpFlood
40,-1,0,0,6853343,0,4076,0,udpFlood
40,-1,0,0,29745245,0,9073,0,udpFlood
40,-1,0,0,39088758,1267635,7119,0,udpFlood
40,-1,0,0,39538925,0,19404,0,udpFlood
40,-1,0,0,29746553,0,9626,0,udpFlood
40,-1,0,0,40052916,1306784,4265,0,udpFlood
40,-1,0,0,40049526,1143111,5478,0,udpFlood
40,-1,0,0,40048967,1304051,4383,0,udpFlood
40,-1,0,0,40053298,1308727,5821,0,udpFlood
40,-1,0,0,6854163,0,4188,0,udpFlood
40,-1,0,0,6854747,0,4056,0,udpFlood
40,-1,0,0,39086770,1264831,7393,0,udpFlood
40,-1,0,0,39540650,0,19539,0,udpFlood
40,-1,0,0,23898031,0,5306,0,udpFlood
40,-1,0,0,39541702,0,17749,0,udpFlood
40,-1,0,0,39871856,0,25599,0,udpFlood
40,-1,0,0,39089157,1264936,7160,0,udpFlood
40,-1,0,0,27326263,0,10117,0,udpFlood
40,-1,0,0,29704092,0,7036,0,udpFlood
40,-1,0,0,6855140,0,4211,0,udpFlood
40,-1,0,0,39872111,0,26119,0,udpFlood
40,-1,0,0,39541721,0,18656,0,udpFlood
40,-1,0,0,23810162,0,8714,0,udpFlood
40,-1,0,0,40042309,1307145,5704,0,udpFlood
40,-1,0,0,40043311,1312408,4328,0,udpFlood
40,-1,0,0,29743547,0,7696,0,udpFlood
40,-1,0,0,39084247,1269913,5968,0,udpFlood
40,-1,0,0,6855418,0,4329,0,udpFlood
40,-1,0,0,28741066,0,7118,0,udpFlood
40,-1,0,0,29740753,0,10307,0,udpFlood
40,-1,0,0,39541700,0,18175,0,udpFlood
40,-1,0,0,3538715,0,1953,0,udpFlood
40,-1,0,0,39540449,0,19847,0,udpFlood
40,-1,0,0,29720808,0,9291,0,udpFlood
40,-1,0,0,2970055,0,1753,0,udpFlood
40,-1,0,0,39085264,1269353,7227,0,udpFlood
40,-1,0,0,40050346,1319147,4432,0,udpFlood
40,-1,0,0,6854894,0,4120,0,udpFlood
40,-1,0,0,1588349,0,888,0,udpFlood
40,-1,0,0,39960738,0,26288,0,udpFlood
40,-1,0,0,40051936,1311213,5824,0,udpFlood
40,-1,0,0,39087369,1265745,5999,0,udpFlood
40,-1,0,0,40052956,1308534,5643,0,udpFlood
40,-1,0,0,4169565,0,2577,0,udpFlood
40,-1,0,0,39961483,0,26397,0,udpFlood
40,-1,0,0,39081751,0,25904,0,udpFlood
40,-1,0,0,39089291,1267703,7351,0,udpFlood
40,-1,0,0,39086328,1266530,6156,0,udpFlood
40,-1,0,0,40052611,1145607,5729,0,udpFlood
40,-1,0,0,3539402,0,2166,0,udpFlood
40,-1,0,0,39088648,1270991,7258,0,udpFlood
40,-1,0,0,39540627,0,18280,0,udpFlood
40,-1,0,0,39540743,0,17713,0,udpFlood
40,-1,0,0,2970054,0,1965,0,udpFlood
40,-1,0,0,26823564,0,9946,0,udpFlood
40,-1,0,0,39089159,1265214,7215,0,udpFlood
40,-1,0,0,39088519,1264470,7273,0,udpFlood
40,-1,0,0,39086112,1273447,7316,0,udpFlood
40,-1,0,0,39543116,0,19627,0,udpFlood
40,-1,0,0,29745489,0,11462,0,udpFlood
40,-1,0,0,40042547,1314046,4285,0,udpFlood
40,-1,0,0,27340818,0,6286,0,udpFlood
40,-1,0,0,39541697,0,18853,0,udpFlood
40,-1,0,0,39087904,1272435,6297,0,udpFlood
40,-1,0,0,26581916,0,6564,0,udpFlood
40,-1,0,0,40049691,1310208,4477,0,udpFlood
40,-1,0,0,29733546,0,7650,0,udpFlood
40,-1,0,0,40050341,1319587,4274,0,udpFlood
40,-1,0,0,39960414,0,26603,0,udpFlood
40,-1,0,0,40049900,1312859,4328,0,udpFlood
40,-1,0,0,39089749,1269548,5928,0,udpFlood
40,-1,0,0,29748556,0,6959,0,udpFlood
40,-1,0,0,6853980,0,4342,0,udpFlood
40,-1,0,0,29745703,0,9424,0,udpFlood
40,-1,0,0,39089435,1265775,6141,0,udpFlood
40,-1,0,0,40053394,1312406,4503,0,udpFlood
40,-1,0,0,6853987,0,4254,0,udpFlood
40,-1,0,0,39960667,0,26301,0,udpFlood
40,-1,0,0,6853811,0,4501,0,udpFlood
40,-1,0,0,29747998,0,11607,0,udpFlood
40,-1,0,0,2969400,0,1921,0,udpFlood
40,-1,0,0,2958951,0,1836,0,udpFlood
40,-1,0,0,26113550,0,6032,0,udpFlood
40,-1,0,0,39540839,0,19978,0,udpFlood
40,-1,0,0,39872338,0,24600,0,udpFlood
40,-1,0,0,1588024,0,972,0,udpFlood
40,-1,0,0,1586620,0,889,0,udpFlood
40,-1,0,0,6855059,0,4028,0,udpFlood
40,-1,0,0,39540806,0,17800,0,udpFlood
40,-1,0,0,39871385,0,24434,0,udpFlood
40,-1,0,0,39871253,0,24661,0,udpFlood
40,-1,0,0,6855472,0,4291,0,udpFlood
40,-1,0,0,39086720,1268250,6022,0,udpFlood
40,-1,0,0,40049870,1311064,4285,0,udpFlood
40,-1,0,0,29743019,0,9655,0,udpFlood
40,-1,0,0,29746747,0,11557,0,udpFlood
40,-1,0,0,39871406,0,26156,0,udpFlood
40,-1,0,0,39089989,1265261,7229,0,udpFlood
40,-1,0,0,29743245,0,9469,0,udpFlood
40,-1,0,0,39872147,0,25705,0,udpFlood
40,-1,0,0,39081751,0,25862,0,udpFlood
40,-1,0,0,40051028,1311181,5685,0,udpFlood
40,-1,0,0,40042652,1309823,5556,0,udpFlood
40,-1,0,0,40037234,1303916,4510,0,udpFlood
40,-1,0,0,39540839,0,18095,0,udpFlood
40,-1,0,0,29748203,0,6985,0,udpFlood
40,-1,0,0,39088542,1271942,6078,0,udpFlood
40,-1,0,0,39542666,0,20003,0,udpFlood
40,-1,0,0,29742517,0,9404,0,udpFlood
40,-1,0,0,40048313,1143192,5885,0,udpFlood
40,-1,0,0,39871387,0,22895,0,udpFlood
40,-1,0,0,39086793,1270269,7384,0,udpFlood
40,-1,0,0,39541709,0,19836,0,udpFlood
40,-1,0,0,39088194,1269343,7254,0,udpFlood
40,-1,0,0,6855057,0,4351,0,udpFlood
40,-1,0,0,40051532,1318707,5877,0,udpFlood
40,-1,0,0,6234197,0,2076,0,udpFlood
40,-1,0,0,39087860,1276370,6274,0,udpFlood
40,-1,0,0,39087163,1268273,7623,0,udpFlood
40,-1,0,0,584453,0,270,0,udpFlood
40,-1,0,0,28360831,0,6871,0,udpFlood
40,-1,0,0,1586973,0,958,0,udpFlood
40,-1,0,0,39538914,0,17758,0,udpFlood
40,-1,0,0,39087512,1275071,7418,0,udpFlood
40,-1,0,0,40044322,1308074,5542,0,udpFlood
40,-1,0,0,39540840,0,19631,0,udpFlood
40,-1,0,0,39082246,0,26049,0,udpFlood
40,-1,0,0,39542172,0,19634,0,udpFlood
40,-1,0,0,39086488,1266498,5916,0,udpFlood
40,-1,0,0,39089018,1273918,6181,0,udpFlood
40,-1,0,0,40052601,1309844,4475,0,udpFlood
40,-1,0,0,40053330,1320005,4266,0,udpFlood
40,-1,0,0,40050915,1306983,5246,0,udpFlood
40,-1,0,0,39083977,1267352,7278,0,udpFlood
40,-1,0,0,40046682,1314739,5788,0,udpFlood
40,-1,0,0,39871758,0,24531,0,udpFlood
40,-1,0,0,39960367,0,26360,0,udpFlood
40,-1,0,0,40049473,1314550,4432,0,udpFlood
40,-1,0,0,40041931,1143567,4435,0,udpFlood
40,-1,0,0,3538834,0,2112,0,udpFlood
40,-1,0,0,39089162,1270027,7355,0,udpFlood
40,-1,0,0,39080305,0,25831,0,udpFlood
40,-1,0,0,39089195,1266108,6196,0,udpFlood
40,-1,0,0,40046457,1319482,4236,0,udpFlood
40,-1,0,0,40052298,1311767,5603,0,udpFlood
40,-1,0,0,39541772,0,18096,0,udpFlood
40,-1,0,0,29745922,0,9834,0,udpFlood
40,-1,0,0,39872123,0,25830,0,udpFlood
40,-1,0,0,2534108,0,1619,0,udpFlood
40,-1,0,0,29748525,0,14287,0,udpFlood
40,-1,0,0,3538287,0,2111,0,udpFlood
40,-1,0,0,40044642,1307288,4468,0,udpFlood
40,-1,0,0,40026974,1313440,4314,0,udpFlood
40,-1,0,0,39873018,0,24816,0,udpFlood
40,-1,0,0,39541756,0,19736,0,udpFlood
40,-1,0,0,29745660,0,9138,0,udpFlood
40,-1,0,0,39089291,1264518,7245,0,udpFlood
40,-1,0,0,39540837,0,20481,0,udpFlood
40,-1,0,0,39871788,0,26012,0,udpFlood
40,-1,0,0,29747436,0,11290,0,udpFlood
40,-1,0,0,39085337,1267021,7285,0,udpFlood
40,-1,0,0,40052316,1308698,5692,0,udpFlood
40,-1,0,0,40048970,1315977,4224,0,udpFlood
40,-1,0,0,39960741,0,26152,0,udpFlood
40,-1,0,0,4151642,0,2275,0,udpFlood
40,-1,0,0,29746762,0,9311,0,udpFlood
40,-1,0,0,39871769,0,25692,0,udpFlood
40,-1,0,0,29725116,0,7852,0,udpFlood
40,-1,0,0,39087078,1267145,6014,0,udpFlood
40,-1,0,0,40052928,1308323,5844,0,udpFlood
40,-1,0,0,29733064,0,7305,0,udpFlood
40,-1,0,0,40038130,1328123,4148,0,udpFlood
40,-1,0,0,39870630,0,25063,0,udpFlood
40,-1,0,0,39542721,0,19259,0,udpFlood
40,-1,0,0,40051387,1308356,5634,0,udpFlood
40,-1,0,0,29744196,0,7652,0,udpFlood
40,-1,0,0,40051907,1307100,5586,0,udpFlood
40,-1,0,0,39960414,0,26609,0,udpFlood
40,-1,0,0,39541727,0,19487,0,udpFlood
40,-1,0,0,40049583,1307996,5699,0,udpFlood
40,-1,0,0,39086028,1271620,7460,0,udpFlood
40,-1,0,0,39538896,0,18528,0,udpFlood
40,-1,0,0,17297329,0,6056,0,udpFlood
40,-1,0,0,40051906,1308070,5726,0,udpFlood
40,-1,0,0,39542638,0,19774,0,udpFlood
40,-1,0,0,29746131,0,7039,0,udpFlood
40,-1,0,0,27731670,0,6559,0,udpFlood
40,-1,0,0,29744634,0,7414,0,udpFlood
40,-1,0,0,39086818,1265836,7416,0,udpFlood
40,-1,0,0,39086459,1268407,5990,0,udpFlood
40,-1,0,0,22802349,0,8136,0,udpFlood
40,-1,0,0,39084624,1276507,6439,0,udpFlood
40,-1,0,0,40041154,1319060,4316,0,udpFlood
40,-1,0,0,39087530,1268457,6094,0,udpFlood
40,-1,0,0,4169199,0,2360,0,udpFlood
40,-1,0,0,40036275,1312861,4570,0,udpFlood
40,-1,0,0,27732168,0,6780,0,udpFlood
40,-1,0,0,29744420,0,9706,0,udpFlood
40,-1,0,0,29737720,0,6800,0,udpFlood
40,-1,0,0,6855820,0,4262,0,udpFlood
40,-1,0,0,29744871,0,6842,0,udpFlood
40,-1,0,0,39088826,1265921,6244,0,udpFlood
40,-1,0,0,39873080,0,24692,0,udpFlood
40,-1,0,0,39872674,0,24504,0,udpFlood
40,-1,0,0,39872714,0,24423,0,udpFlood
40,-1,0,0,40035887,1307904,5694,0,udpFlood
40,-1,0,0,39088011,1265709,6191,0,udpFlood
40,-1,0,0,40043298,1311149,3953,0,udpFlood
40,-1,0,0,40042531,1313944,4449,0,udpFlood
40,-1,0,0,39872301,0,24849,0,udpFlood
40,-1,0,0,40050215,1309413,5474,0,udpFlood
40,-1,0,0,39872727,0,22676,0,udpFlood
40,-1,0,0,39961468,0,26452,0,udpFlood
40,-1,0,0,40052095,1314516,5489,0,udpFlood
40,-1,0,0,40050578,1307099,5403,0,udpFlood
40,-1,0,0,15794600,0,5505,0,udpFlood
40,-1,0,0,39088268,1264471,7194,0,udpFlood
40,-1,0,0,29748537,0,9993,0,udpFlood
40,-1,0,0,40020654,1312858,4338,0,udpFlood
40,-1,0,0,13782133,0,4576,0,udpFlood
40,-1,0,0,39089307,1264907,7325,0,udpFlood
40,-1,0,0,26563811,0,6062,0,udpFlood
40,-1,0,0,39871463,0,26529,0,udpFlood
40,-1,0,0,8746727,0,2978,0,udpFlood
40,-1,0,0,6853045,0,4372,0,udpFlood
40,-1,0,0,6854329,0,4198,0,udpFlood
40,-1,0,0,26582126,0,5703,0,udpFlood
40,-1,0,0,39082393,1282215,6250,0,udpFlood
40,-1,0,0,40011499,1310207,4348,0,udpFlood
40,-1,0,0,39082505,1268485,6143,0,udpFlood
40,-1,0,0,39087374,1265594,6149,0,udpFlood
40,-1,0,0,29746970,0,11208,0,udpFlood
40,-1,0,0,39088471,1264557,6003,0,udpFlood
40,-1,0,0,39539772,0,18122,0,udpFlood
40,-1,0,0,40052587,1309565,5380,0,udpFlood
40,-1,0,0,40051033,1143138,4279,0,udpFlood
40,-1,0,0,39086106,1267501,6284,0,udpFlood
40,-1,0,0,40048079,1307843,4373,0,udpFlood
40,-1,0,0,6855099,0,4329,0,udpFlood
40,-1,0,0,29741496,0,7476,0,udpFlood
40,-1,0,0,29745668,0,9701,0,udpFlood
40,-1,0,0,40051434,1305740,4333,0,udpFlood
40,-1,0,0,29740555,0,7550,0,udpFlood
40,-1,0,0,39872092,0,24723,0,udpFlood
40,-1,0,0,39542704,0,19719,0,udpFlood
40,-1,0,0,39087079,1267783,5972,0,udpFlood
40,-1,0,0,39542675,0,19720,0,udpFlood
40,-1,0,0,39086769,1265576,6411,0,udpFlood
40,-1,0,0,39086734,1268383,7467,0,udpFlood
40,-1,0,0,39542625,0,20096,0,udpFlood
40,-1,0,0,39872737,0,24809,0,udpFlood
40,-1,0,0,39960380,0,26507,0,udpFlood
40,-1,0,0,40052914,1143029,5700,0,udpFlood
40,-1,0,0,29734908,0,6807,0,udpFlood
40,-1,0,0,39960689,0,26244,0,udpFlood
40,-1,0,0,40049643,1313170,5544,0,udpFlood
40,-1,0,0,39542674,0,18223,0,udpFlood
