% isAttack normal:	2000
% isAttack attack:	1866
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,6,9,17,19,21,40'

@attribute total_fpackets numeric
@attribute mean_fpktl numeric
@attribute min_bpktl numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute duration numeric
@attribute isAttack {normal,attack}

@data
9476,40,-1,0,0,30054438,attack
3448,40,-1,0,0,28355471,attack
6563,40,-1,0,0,28806515,attack
3115,40,-1,0,0,28374790,attack
4549,40,-1,0,0,9285791,attack
4541,40,-1,0,0,29311032,attack
4471,40,-1,0,0,9653593,attack
2593,40,-1,0,0,27087396,attack
15891,40,-1,0,0,29664352,attack
6238,40,-1,0,0,29861878,attack
4279,40,-1,0,0,29366964,attack
568,40,-1,0,0,12716489,attack
9903,40,-1,0,0,29365450,attack
17952,40,-1,0,0,29955347,attack
7357,40,-1,0,0,27252016,attack
4970,40,-1,0,0,9648652,attack
3994,40,-1,0,0,29313612,attack
4619,40,-1,0,0,29368754,attack
6372,40,-1,0,0,28822075,attack
6551,40,-1,0,0,29868861,attack
3849,40,-1,0,0,29313435,attack
2763,40,-1,0,0,27104337,attack
2782,40,-1,0,0,27099190,attack
1357,40,-1,0,0,20164780,attack
4154,40,-1,0,0,29311126,attack
3100,40,-1,0,0,28373703,attack
9218,40,-1,0,0,30055051,attack
17873,40,-1,0,0,29965072,attack
5604,40,-1,0,0,29115247,attack
7324,40,-1,0,0,29868035,attack
15356,40,-1,0,0,29673772,attack
6565,40,-1,0,0,29115851,attack
4816,40,-1,0,0,9651703,attack
7457,40,-1,0,0,29367391,attack
10075,40,-1,0,0,29365108,attack
4640,40,-1,0,0,29305628,attack
3696,40,-1,0,0,29352530,attack
6261,40,-1,0,0,28796730,attack
2636,40,-1,0,0,27081399,attack
4854,40,-1,0,0,29341452,attack
3975,40,-1,0,0,29308909,attack
4679,40,-1,0,0,9651263,attack
2858,40,-1,0,0,28378976,attack
7148,40,-1,0,0,27252993,attack
6195,40,-1,0,0,29115791,attack
3046,40,-1,0,0,23944889,attack
6772,40,-1,0,0,29868395,attack
2957,40,-1,0,0,23944557,attack
3383,40,-1,0,0,28259621,attack
18600,40,-1,0,0,30327287,attack
4709,40,-1,0,0,9652091,attack
5674,40,-1,0,0,28798580,attack
15957,40,-1,0,0,29672460,attack
9301,40,-1,0,0,29245256,attack
8962,40,-1,0,0,29245505,attack
4400,40,-1,0,0,29296013,attack
2548,40,-1,0,0,27061418,attack
4,195,-1,0,0,3002258,attack
1429,40,-1,0,0,20194270,attack
1381,40,-1,0,0,16403686,attack
9364,40,-1,0,0,30055886,attack
4682,40,-1,0,0,9645836,attack
7931,40,-1,0,0,29367052,attack
2927,40,-1,0,0,23943213,attack
9627,40,-1,0,0,29358154,attack
4771,40,-1,0,0,9654183,attack
12816,40,-1,0,0,29997072,attack
730,40,-1,0,0,13937061,attack
2488,40,-1,0,0,27077230,attack
15848,40,-1,0,0,29672414,attack
2877,40,-1,0,0,28374106,attack
4777,40,-1,0,0,29346360,attack
1655,40,-1,0,0,21292170,attack
7169,40,-1,0,0,27250857,attack
8852,40,-1,0,0,29246272,attack
3305,40,-1,0,0,29311133,attack
6213,40,-1,0,0,29866495,attack
15138,40,-1,0,0,29673098,attack
4826,40,-1,0,0,9650656,attack
4014,40,-1,0,0,29368286,attack
2797,40,-1,0,0,27109779,attack
1348,40,-1,0,0,16408792,attack
633,40,-1,0,0,14745597,attack
6039,40,-1,0,0,29120440,attack
7344,40,-1,0,0,27253462,attack
6122,40,-1,0,0,29119393,attack
4311,40,-1,0,0,29295833,attack
8610,40,-1,0,0,29245521,attack
6583,40,-1,0,0,29125230,attack
1219,40,-1,0,0,13200168,attack
10194,40,-1,0,0,29365358,attack
3544,40,-1,0,0,28371823,attack
2979,40,-1,0,0,27107584,attack
4036,40,-1,0,0,29310971,attack
18047,40,-1,0,0,29948505,attack
3390,40,-1,0,0,28384616,attack
3265,40,-1,0,0,29313509,attack
9595,40,-1,0,0,29359144,attack
18915,40,-1,0,0,30327351,attack
3990,40,-1,0,0,28676394,attack
6821,40,-1,0,0,29868750,attack
5776,40,-1,0,0,29125359,attack
9484,40,-1,0,0,29358966,attack
7526,40,-1,0,0,29365893,attack
4317,40,-1,0,0,28690540,attack
9666,40,-1,0,0,29243576,attack
4524,40,-1,0,0,9652558,attack
589,40,-1,0,0,7847786,attack
17830,40,-1,0,0,29956709,attack
4197,40,-1,0,0,29312524,attack
15334,40,-1,0,0,29673383,attack
1513,40,-1,0,0,19735778,attack
5943,40,-1,0,0,28820181,attack
2648,40,-1,0,0,27047976,attack
6750,40,-1,0,0,28804334,attack
1668,40,-1,0,0,15407173,attack
2314,40,-1,0,0,27107528,attack
4053,40,-1,0,0,29312702,attack
6235,40,-1,0,0,29859730,attack
5527,40,-1,0,0,29119993,attack
6404,40,-1,0,0,29067395,attack
6625,40,-1,0,0,29868132,attack
1439,40,-1,0,0,20943131,attack
6191,40,-1,0,0,28794340,attack
6212,40,-1,0,0,28603685,attack
4205,40,-1,0,0,28689819,attack
3172,40,-1,0,0,28364284,attack
5247,40,-1,0,0,9652587,attack
2909,40,-1,0,0,23939839,attack
9448,40,-1,0,0,29245889,attack
6449,40,-1,0,0,28810125,attack
2581,40,-1,0,0,23705509,attack
4055,40,-1,0,0,8260346,attack
11900,40,-1,0,0,29996793,attack
3726,40,-1,0,0,28663052,attack
3281,40,-1,0,0,28381271,attack
6162,40,-1,0,0,28822149,attack
3961,40,-1,0,0,29313201,attack
20,78,-1,0,0,12547108,attack
6140,40,-1,0,0,29868138,attack
5048,40,-1,0,0,9651108,attack
4318,40,-1,0,0,28690130,attack
4286,40,-1,0,0,29312378,attack
9381,40,-1,0,0,30055240,attack
4080,40,-1,0,0,29311409,attack
7503,40,-1,0,0,27252410,attack
5795,40,-1,0,0,28819677,attack
6407,40,-1,0,0,28779053,attack
7323,40,-1,0,0,29366395,attack
4656,40,-1,0,0,29369420,attack
5240,40,-1,0,0,29328548,attack
4926,40,-1,0,0,9652633,attack
3183,40,-1,0,0,28357693,attack
3902,40,-1,0,0,28691301,attack
3009,40,-1,0,0,27108699,attack
17783,40,-1,0,0,29965008,attack
10058,40,-1,0,0,29361677,attack
6392,40,-1,0,0,28820026,attack
6489,40,-1,0,0,28800536,attack
3759,40,-1,0,0,29312580,attack
4949,40,-1,0,0,9654234,attack
6656,40,-1,0,0,28822744,attack
3618,40,-1,0,0,29309998,attack
2686,40,-1,0,0,23454185,attack
4766,40,-1,0,0,29368992,attack
2380,40,-1,0,0,27109249,attack
1569,40,-1,0,0,21296254,attack
6785,40,-1,0,0,29867233,attack
622,40,-1,0,0,12837152,attack
2632,40,-1,0,0,27105929,attack
2756,40,-1,0,0,23932065,attack
10054,40,-1,0,0,29365443,attack
6896,40,-1,0,0,28822698,attack
2698,40,-1,0,0,28373227,attack
3002,40,-1,0,0,28248028,attack
9372,40,-1,0,0,30054416,attack
17604,40,-1,0,0,29955471,attack
4758,40,-1,0,0,9651833,attack
2694,40,-1,0,0,27109744,attack
4130,40,-1,0,0,29312302,attack
6464,40,-1,0,0,29861385,attack
9295,40,-1,0,0,30037548,attack
2556,40,-1,0,0,23473900,attack
7438,40,-1,0,0,29364837,attack
3861,40,-1,0,0,29311483,attack
3710,40,-1,0,0,29298246,attack
6756,40,-1,0,0,29867683,attack
3311,40,-1,0,0,27102837,attack
5935,40,-1,0,0,29116167,attack
3411,40,-1,0,0,29313989,attack
4900,40,-1,0,0,9651866,attack
4362,40,-1,0,0,29341156,attack
3235,40,-1,0,0,28353676,attack
9719,40,-1,0,0,29365555,attack
9183,40,-1,0,0,30038302,attack
7728,40,-1,0,0,29366040,attack
15275,40,-1,0,0,29672898,attack
564,40,-1,0,0,12723867,attack
9130,40,-1,0,0,30053601,attack
4747,40,-1,0,0,9653477,attack
4177,40,-1,0,0,28677949,attack
2724,40,-1,0,0,23467808,attack
12430,40,-1,0,0,30092334,attack
1,195,-1,0,0,0,attack
4218,40,-1,0,0,28689297,attack
6115,40,-1,0,0,29125688,attack
3259,40,-1,0,0,28358494,attack
6067,40,-1,0,0,28820405,attack
2809,40,-1,0,0,27116116,attack
1,78,-1,0,0,0,attack
2604,40,-1,0,0,27108944,attack
7433,40,-1,0,0,27252584,attack
4629,40,-1,0,0,29345027,attack
3839,40,-1,0,0,29349041,attack
9237,40,-1,0,0,30036971,attack
11962,40,-1,0,0,30092071,attack
9003,40,-1,0,0,30054711,attack
12600,40,-1,0,0,30092391,attack
6501,40,-1,0,0,28822552,attack
4068,40,-1,0,0,29313785,attack
3848,40,-1,0,0,29312097,attack
4634,40,-1,0,0,29342400,attack
15066,40,-1,0,0,29672973,attack
6116,40,-1,0,0,28823132,attack
2380,40,-1,0,0,28413752,attack
6133,40,-1,0,0,29124124,attack
15617,40,-1,0,0,29674176,attack
2902,40,-1,0,0,23125291,attack
3114,40,-1,0,0,27105578,attack
15589,40,-1,0,0,29673153,attack
1639,40,-1,0,0,14847375,attack
3032,40,-1,0,0,28375325,attack
11641,40,-1,0,0,30092378,attack
6372,40,-1,0,0,28805307,attack
6328,40,-1,0,0,9757623,attack
4136,40,-1,0,0,28690545,attack
6153,40,-1,0,0,28808837,attack
11940,40,-1,0,0,30092374,attack
19188,40,-1,0,0,30326872,attack
6402,40,-1,0,0,28820104,attack
4087,40,-1,0,0,29312120,attack
557,40,-1,0,0,9795859,attack
17847,40,-1,0,0,29963260,attack
6883,40,-1,0,0,27250855,attack
6288,40,-1,0,0,29867479,attack
1160,40,-1,0,0,19751351,attack
9734,40,-1,0,0,29361903,attack
19074,40,-1,0,0,30326810,attack
6240,40,-1,0,0,29076888,attack
6502,40,-1,0,0,29867825,attack
7793,40,-1,0,0,27252483,attack
17784,40,-1,0,0,29963949,attack
7485,40,-1,0,0,27252465,attack
4418,40,-1,0,0,29344968,attack
3147,40,-1,0,0,28380314,attack
745,40,-1,0,0,16147165,attack
3357,40,-1,0,0,28376288,attack
4516,40,-1,0,0,29316378,attack
4898,40,-1,0,0,29365909,attack
6096,40,-1,0,0,29120432,attack
6667,40,-1,0,0,29125412,attack
9617,40,-1,0,0,29365944,attack
4712,40,-1,0,0,29367968,attack
2,60,-1,0,0,409601,attack
7738,40,-1,0,0,29364757,attack
6547,40,-1,0,0,29866840,attack
8988,40,-1,0,0,29243667,attack
4694,40,-1,0,0,29368945,attack
703,40,-1,0,0,9616382,attack
6619,40,-1,0,0,28822897,attack
9731,40,-1,0,0,29361269,attack
2917,40,-1,0,0,27093297,attack
4262,40,-1,0,0,29312771,attack
3013,40,-1,0,0,28368819,attack
3912,40,-1,0,0,29367729,attack
1942,40,-1,0,0,27114069,attack
6059,40,-1,0,0,29868807,attack
9355,40,-1,0,0,30038280,attack
7711,40,-1,0,0,29365363,attack
4915,40,-1,0,0,9654240,attack
2858,40,-1,0,0,28380741,attack
6410,40,-1,0,0,29861412,attack
2656,40,-1,0,0,27116172,attack
5304,40,-1,0,0,29347987,attack
2480,40,-1,0,0,27109591,attack
3850,40,-1,0,0,28687670,attack
10275,40,-1,0,0,29365284,attack
4729,40,-1,0,0,29309940,attack
4992,40,-1,0,0,9653700,attack
2,60,-1,0,0,409603,attack
17726,40,-1,0,0,29957178,attack
560,40,-1,0,0,11709629,attack
9312,40,-1,0,0,30054835,attack
2965,40,-1,0,0,28387826,attack
3138,40,-1,0,0,28366795,attack
3731,40,-1,0,0,29313753,attack
2464,40,-1,0,0,27078587,attack
4956,40,-1,0,0,9652322,attack
2,50,-1,0,0,1453077,attack
3917,40,-1,0,0,29308609,attack
19194,40,-1,0,0,30327782,attack
6391,40,-1,0,0,29867188,attack
6304,40,-1,0,0,29868200,attack
7638,40,-1,0,0,27252587,attack
2815,40,-1,0,0,28387955,attack
4705,40,-1,0,0,29343699,attack
4335,40,-1,0,0,29309782,attack
4583,40,-1,0,0,29370293,attack
4962,40,-1,0,0,29356957,attack
7809,40,-1,0,0,29366034,attack
4845,40,-1,0,0,9653736,attack
6139,40,-1,0,0,29865923,attack
9146,40,-1,0,0,30037676,attack
15187,40,-1,0,0,29673983,attack
6098,40,-1,0,0,29115216,attack
8704,40,-1,0,0,30038362,attack
4886,40,-1,0,0,9653246,attack
6613,40,-1,0,0,28777542,attack
9462,40,-1,0,0,29243921,attack
6176,40,-1,0,0,29867813,attack
3710,40,-1,0,0,29291594,attack
2872,40,-1,0,0,23939440,attack
2678,40,-1,0,0,28366799,attack
4877,40,-1,0,0,29369678,attack
3250,40,-1,0,0,6654947,attack
6111,40,-1,0,0,29867280,attack
12001,40,-1,0,0,29996264,attack
17867,40,-1,0,0,29964259,attack
6729,40,-1,0,0,28822046,attack
3206,40,-1,0,0,27112978,attack
6333,40,-1,0,0,29107264,attack
4101,40,-1,0,0,29319290,attack
5087,40,-1,0,0,9651567,attack
6486,40,-1,0,0,28801852,attack
2866,40,-1,0,0,27109898,attack
1661,40,-1,0,0,21127091,attack
3567,40,-1,0,0,29310799,attack
17433,40,-1,0,0,29948555,attack
3131,40,-1,0,0,28367888,attack
5195,40,-1,0,0,29352250,attack
1602,40,-1,0,0,21253542,attack
9181,40,-1,0,0,30054619,attack
5045,40,-1,0,0,9653461,attack
6358,40,-1,0,0,29868241,attack
6537,40,-1,0,0,29861089,attack
7262,40,-1,0,0,29367002,attack
3557,40,-1,0,0,28374860,attack
3697,40,-1,0,0,29309847,attack
3076,40,-1,0,0,23944828,attack
4359,40,-1,0,0,29369333,attack
8668,40,-1,0,0,29243130,attack
2635,40,-1,0,0,27105913,attack
8786,40,-1,0,0,30055034,attack
1590,40,-1,0,0,17848523,attack
3870,40,-1,0,0,28688385,attack
3701,40,-1,0,0,29314169,attack
8763,40,-1,0,0,29244145,attack
4221,40,-1,0,0,29312123,attack
19261,40,-1,0,0,30326668,attack
4607,40,-1,0,0,29368504,attack
8020,40,-1,0,0,29365457,attack
2967,40,-1,0,0,27076870,attack
6241,40,-1,0,0,9757449,attack
9485,40,-1,0,0,29364884,attack
3204,40,-1,0,0,28379522,attack
2794,40,-1,0,0,27109667,attack
17607,40,-1,0,0,29965203,attack
4068,40,-1,0,0,28689310,attack
6641,40,-1,0,0,28819698,attack
6950,40,-1,0,0,27251794,attack
2830,40,-1,0,0,28367768,attack
4705,40,-1,0,0,9654058,attack
2171,40,-1,0,0,27109721,attack
7179,40,-1,0,0,27251581,attack
6716,40,-1,0,0,28819112,attack
15490,40,-1,0,0,29673261,attack
5844,40,-1,0,0,29077542,attack
12571,40,-1,0,0,30091457,attack
6600,40,-1,0,0,28817590,attack
4812,40,-1,0,0,29355420,attack
4124,40,-1,0,0,28690369,attack
4624,40,-1,0,0,29358999,attack
4741,40,-1,0,0,29342901,attack
9376,40,-1,0,0,29245734,attack
7483,40,-1,0,0,27251854,attack
4060,40,-1,0,0,29309225,attack
2851,40,-1,0,0,27060332,attack
3864,40,-1,0,0,29312727,attack
8012,40,-1,0,0,29366333,attack
3034,40,-1,0,0,28377802,attack
7992,40,-1,0,0,29367005,attack
4545,40,-1,0,0,29311047,attack
3739,40,-1,0,0,28688923,attack
4026,40,-1,0,0,29309736,attack
573,40,-1,0,0,14323066,attack
17481,40,-1,0,0,29947516,attack
4486,40,-1,0,0,29311421,attack
17706,40,-1,0,0,29956522,attack
3275,40,-1,0,0,28355051,attack
4,195,-1,0,0,3001168,attack
9186,40,-1,0,0,29245868,attack
5220,40,-1,0,0,29344207,attack
2612,40,-1,0,0,28367469,attack
4456,40,-1,0,0,29358542,attack
6833,40,-1,0,0,28818823,attack
9608,40,-1,0,0,30055397,attack
6885,40,-1,0,0,29364827,attack
6019,40,-1,0,0,28823805,attack
6647,40,-1,0,0,28822615,attack
2883,40,-1,0,0,27094029,attack
4000,40,-1,0,0,29313279,attack
2899,40,-1,0,0,28383751,attack
4775,40,-1,0,0,29369368,attack
3922,40,-1,0,0,28690056,attack
4729,40,-1,0,0,29370100,attack
3093,40,-1,0,0,28367490,attack
2722,40,-1,0,0,27116532,attack
7537,40,-1,0,0,27251449,attack
2282,40,-1,0,0,23317802,attack
6139,40,-1,0,0,28797219,attack
12290,40,-1,0,0,30093145,attack
6770,40,-1,0,0,29125838,attack
1550,40,-1,0,0,21291680,attack
2,57,-1,0,0,409472,attack
6096,40,-1,0,0,29868480,attack
19167,40,-1,0,0,30327073,attack
6822,40,-1,0,0,29867384,attack
2,50,-1,0,0,403235,attack
1302,40,-1,0,0,20166085,attack
4481,40,-1,0,0,29369002,attack
4201,40,-1,0,0,28690075,attack
5,60,52,4,806065,871879,attack
5,60,52,27,15789,68054,attack
5,60,52,3,12538,62067,attack
5,60,52,596,817777,863771,attack
5,60,52,22,5139,47219,attack
3,68,52,1142,1142,1736,attack
5,60,52,6,203511,254812,attack
5,60,52,4,3518,1115301,attack
6,60,52,17,858974,4215564,attack
5,60,52,27,1350,49995,attack
5,60,52,10,17634,61418,attack
5,60,52,36,1007,43587,attack
5,60,52,11,1626,1103770,attack
5,61,52,66,8685,53733,attack
5,61,52,1196,6816,51082,attack
5,60,52,11,7914,53177,attack
5,63,52,4,15542,23215,attack
5,61,52,5,8283,56314,attack
3,68,52,1008,1008,1606,attack
5,60,52,200,658,43879,attack
6,60,52,7,182149,2311967,attack
5,60,52,25,690125,737299,attack
5,60,52,199,2157,47735,attack
5,60,52,32,682888,730621,attack
6,60,52,235,216921,545007,attack
5,63,52,13,66938,80422,attack
5,60,52,9,3314,1309573,attack
5,60,52,231,1865,47521,attack
5,60,52,13,195313,244299,attack
6,60,52,331,166649,6310061,attack
5,60,52,7,3444,53037,attack
5,60,52,3,5627,51462,attack
5,60,52,2772,14210,1131142,attack
6,60,52,33,949248,5266813,attack
5,61,52,55,10620,55162,attack
5,60,52,12,917369,1016620,attack
3,66,52,842,842,1663,attack
5,60,52,11,816801,862463,attack
6,60,52,13,890177,5232315,attack
5,61,52,12,988073,1035498,attack
5,60,52,4,311199,360124,attack
5,60,52,56,2139,46858,attack
5,60,52,31,2256,1349984,attack
5,60,52,3,33828,77461,attack
5,61,52,18,259113,322979,attack
5,60,52,14,1089,44429,attack
5,60,52,16,2791,51648,attack
5,61,52,28,670644,715284,attack
5,62,52,34,1962,1992161,attack
6,60,52,492,1620,4134148,attack
5,60,52,8,682405,732941,attack
6,60,52,341,76588,6386403,attack
6,60,52,4,978169,3330738,attack
6,60,52,502,1962,2078853,attack
5,62,52,60,23736,77615,attack
5,60,52,25,686900,730409,attack
5,60,52,8,2127,44400,attack
6,60,52,336,78576,4366056,attack
6,60,52,26,177038,6295872,attack
3,66,52,865,865,2807,attack
5,60,52,27,16991,62889,attack
5,60,52,35,714,46528,attack
5,61,52,33,5668,52004,attack
5,62,52,4021,22546,74021,attack
5,60,52,116,669142,720702,attack
5,61,52,59,259782,304376,attack
5,60,52,3,6911,54392,attack
5,60,52,9,8236,63617,attack
5,61,52,268,7558,51488,attack
5,61,52,1200,2285,46438,attack
5,60,52,23,1338,47881,attack
5,60,52,5,9162,55088,attack
6,60,52,23,166632,6346038,attack
3,66,52,1944,1944,4004,attack
5,60,52,506,11133,57254,attack
5,60,52,494,1368,1712077,attack
5,62,52,767,31199,79092,attack
5,62,52,341,5651,1987543,attack
5,60,52,328,7783,1121667,attack
6,60,52,43,84225,373111,attack
5,60,52,31,2440,53586,attack
5,60,52,212,1010,45078,attack
5,60,52,405,2970,1354718,attack
5,60,52,4,4915,1336981,attack
5,62,52,792,23449,71634,attack
6,60,52,5,81797,366921,attack
5,60,52,4,10801,64778,attack
5,60,52,47,3237,50126,attack
5,62,52,12,162768,208973,attack
5,61,52,35,1770,45545,attack
5,60,52,480,7959,1126433,attack
3,66,52,2413,2413,3683,attack
5,60,52,24,2969,46662,attack
5,61,52,155,10370,52435,attack
5,60,52,456,21436,68190,attack
5,60,52,52,1017,45575,attack
5,61,52,9,5628,51167,attack
5,60,52,77,3242,46523,attack
5,60,52,9,1470,44912,attack
5,61,52,53,7466,58566,attack
5,63,52,3,55974,71555,attack
5,61,52,189,608,50267,attack
6,60,52,10,2681,2113664,attack
5,60,52,3,2991,1713569,attack
5,60,52,40,8425,54172,attack
5,62,52,9,13735,58502,attack
6,60,52,12,908046,5225306,attack
5,61,52,29,7575,54388,attack
5,61,52,189,8644,55001,attack
5,62,52,587,25365,72788,attack
5,60,52,8,193967,247214,attack
5,60,52,114,5630,51299,attack
5,61,52,15,4484,46331,attack
5,60,52,8,26545,74897,attack
5,60,52,25,299747,345903,attack
5,62,52,38,1946,1997394,attack
5,60,52,7,690276,735740,attack
5,61,52,53,675655,723191,attack
5,60,52,12,9360,1059035,attack
6,60,52,18,182268,2240577,attack
6,60,52,143,189718,6316375,attack
5,60,52,250,325746,369019,attack
5,61,52,130,261404,307451,attack
5,60,52,36,1996,1331162,attack
5,61,52,40,1074,44153,attack
5,61,52,350,4522,51311,attack
5,60,52,24,733,43937,attack
5,63,52,5,50788,66023,attack
5,60,52,254,9585,60390,attack
5,60,52,349,3540,58684,attack
5,60,52,158,4297,1715238,attack
5,62,52,459,23648,68907,attack
5,63,52,5,52781,68705,attack
5,60,52,240,2333,1334596,attack
5,60,52,173,682366,733689,attack
5,60,52,7,16202,60725,attack
6,60,52,62,876400,2172815,attack
5,60,52,4,17910,61240,attack
5,61,52,7,5844,54739,attack
5,60,52,62,612,46231,attack
5,60,52,163,6339,1119995,attack
5,60,52,8,1528,45883,attack
5,61,52,6,4074,47255,attack
5,61,52,9,2714,47063,attack
5,62,52,314,13169,58805,attack
5,60,52,31,33056,78097,attack
6,60,52,530,176392,4271617,attack
6,60,52,22,2360,6066056,attack
5,60,52,25,432300,478233,attack
6,60,52,33,959491,3310104,attack
5,60,52,12,1804,44682,attack
5,60,52,5,1200,46579,attack
6,60,52,40,173487,2274356,attack
5,60,52,43,6287,51935,attack
5,60,52,33,1308,43638,attack
6,60,52,27,84257,370313,attack
5,60,52,206,3026,1348299,attack
5,60,52,865,2125,1111957,attack
6,60,52,37,938965,2126426,attack
5,61,52,5,12387,69686,attack
5,60,52,4,7916,53072,attack
5,61,52,24,10211,54692,attack
5,61,52,4,1411,45291,attack
5,61,52,6,4929,51922,attack
5,60,52,4,7078,58951,attack
6,60,52,76,980501,1290672,attack
5,60,52,8,1277,1110636,attack
5,62,52,813,25078,81501,attack
5,61,52,158,4703,51628,attack
6,60,52,408,1861,6054832,attack
5,60,52,4,2778,1114571,attack
5,60,52,11,12846,70656,attack
5,60,52,5,199635,246999,attack
5,60,52,28,22041,69524,attack
6,60,52,10,73535,6390187,attack
5,62,52,39,24631,68951,attack
5,62,52,19,8209,1990499,attack
5,60,52,340,813913,863581,attack
5,60,52,4,1803,55721,attack
5,62,52,32,23647,73272,attack
5,60,52,33,1526,45706,attack
5,60,52,276,669324,718135,attack
5,62,52,5,80023,124205,attack
5,61,52,28,6860,51424,attack
5,60,52,11,669370,713837,attack
3,66,52,4422,4422,5633,attack
6,60,52,7,897039,3186966,attack
5,62,52,34,89970,140592,attack
5,61,52,3,14649,58286,attack
5,61,52,4,13652,56406,attack
6,60,52,602,814,6126081,attack
5,61,52,382,5929,51118,attack
5,60,52,1247,309715,372228,attack
5,60,52,25,2557,45750,attack
5,60,52,49,958,1307369,attack
5,60,52,4,3316,1716346,attack
5,60,52,35,205778,252488,attack
5,60,52,30,200912,246793,attack
5,60,52,212,664483,715424,attack
5,61,52,269,671488,715127,attack
5,60,52,20,662653,711212,attack
5,60,52,30,1118,44888,attack
5,60,52,341,19239,64179,attack
5,60,52,9,1789,45564,attack
5,62,52,180,223094,277337,attack
6,60,52,13,857080,6122518,attack
5,63,52,6,1258,1532804,attack
6,60,52,29,936746,1246497,attack
5,60,52,130,9231,60186,attack
5,60,52,46,2103,1719314,attack
5,62,52,28,106345,158254,attack
6,60,52,72,153066,2331746,attack
5,61,52,15,671203,723160,attack
5,62,52,8,13943,61139,attack
5,61,52,264,668891,711365,attack
5,61,52,7,261089,307076,attack
5,60,52,4,669270,723978,attack
5,60,52,532,1040,44305,attack
5,61,52,23,8006,54973,attack
5,60,52,26,5419,66272,attack
6,60,52,4,186700,298407,attack
6,60,52,56,948,4110821,attack
5,60,52,19,26551,74807,attack
5,60,52,54,1503,43687,attack
6,60,52,5,190316,2360499,attack
5,60,52,26,1201,1723255,attack
5,62,52,3,22250,69239,attack
5,60,52,36,4458,52903,attack
6,60,52,33,146256,2335546,attack
5,60,52,6,436681,490206,attack
5,61,52,143,6220,48958,attack
5,60,52,439,21601,69970,attack
6,60,52,33,80624,4414215,attack
5,60,52,31,440886,485855,attack
5,61,52,100,4248,54457,attack
5,60,52,37,318568,368413,attack
5,60,52,30,33183,77869,attack
6,60,52,35,178695,6293808,attack
5,63,52,10,932,1539089,attack
5,60,52,309,1096,45156,attack
5,61,52,26,995880,1038342,attack
5,60,52,24,1310,1113740,attack
5,61,52,259,664694,716333,attack
5,60,52,31,18458,64380,attack
6,60,52,3,75191,2363804,attack
5,60,52,35,3563,48613,attack
6,60,52,24,76972,2378857,attack
5,61,52,6,6276,53484,attack
5,60,52,9,38821,117363,attack
5,61,52,59,11281,60065,attack
5,62,52,39,74073,118392,attack
6,60,52,55,114921,4252070,attack
5,60,52,45,42038,85447,attack
6,60,52,11,183576,4307306,attack
5,61,52,985,13212,59593,attack
5,60,52,6,5506,49319,attack
3,66,52,1006,1006,1534,attack
5,61,52,880,985378,1036257,attack
5,62,52,5,79007,122874,attack
5,60,52,28,2826,45936,attack
5,61,52,253,5515,52396,attack
5,60,52,47,326318,371765,attack
5,60,52,14,295728,344510,attack
5,60,52,9,2035,1113679,attack
5,60,52,5,326672,373794,attack
5,61,52,188,2343,49505,attack
5,60,52,399,673223,721005,attack
5,60,52,73,2132,46590,attack
5,60,52,12,199667,249108,attack
5,60,52,23,7378,55615,attack
5,60,52,5,11788,62042,attack
5,64,52,19,14153,1981968,attack
5,60,52,51,50510,96977,attack
5,60,52,139,1059,1569771,attack
5,61,52,745,993711,1043806,attack
5,61,52,30,258628,308436,attack
5,61,52,32,675100,722297,attack
5,63,52,5,67108,79997,attack
5,60,52,101,2225,47975,attack
5,61,52,29,4800,48549,attack
5,62,52,335,35167,78631,attack
5,60,52,12,798,1114057,attack
5,61,52,36,529,45822,attack
5,60,52,15,790,47901,attack
5,60,52,12,953696,1004109,attack
5,60,52,9,1382,53112,attack
5,60,52,11,46800,113265,attack
5,60,52,20,3123,1116275,attack
5,60,52,28,314897,360594,attack
5,60,52,4,1366,1717620,attack
5,60,52,9,195690,243562,attack
6,60,52,9,192340,2307984,attack
5,63,52,4,1708,1540081,attack
5,60,52,195,7466,57129,attack
5,62,52,1960,18586,65571,attack
5,60,52,29,17489,64305,attack
3,66,52,2962,2962,3794,attack
5,60,52,44,7182,1719486,attack
5,61,52,81,1709,47270,attack
3,68,52,937,937,1505,attack
5,61,52,9,7074,51530,attack
3,68,52,1232,1232,2622,attack
5,60,52,8,547777,592496,attack
5,62,52,5,20990,66208,attack
6,60,52,36,903,2095661,attack
5,60,52,8,9084,58532,attack
5,60,52,5,2449,47566,attack
5,60,52,269,896,46747,attack
5,60,52,6,2381,47585,attack
6,60,52,330,219526,2485628,attack
5,60,52,6,10307,53529,attack
3,66,52,1866,1866,3940,attack
5,60,52,213,30080,79362,attack
5,61,52,150,664567,722590,attack
5,60,52,17,31516,76424,attack
5,60,52,1183,9468,54510,attack
5,61,52,34,990684,1038655,attack
5,60,52,23,311701,359176,attack
