% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8-9,16-18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {highrate,lowrate}

@data
tcp,S1,370,585,584,0,99,99,lowrate
tcp,S1,296,665,665,0,100,100,lowrate
tcp,OTH,110,128,128,0,50,50,lowrate
tcp,S1,370,263,263,0,100,100,lowrate
tcp,S1,370,220,220,0,100,100,lowrate
tcp,OTH,66,388,388,0,84,84,lowrate
tcp,OTH,96,139,139,0,50,50,lowrate
tcp,OTH,60,725,725,0,47,47,lowrate
tcp,OTH,189,5,5,0,13,13,lowrate
tcp,S1,296,558,558,0,100,100,lowrate
tcp,S1,370,443,443,0,100,100,lowrate
tcp,S1,148,414,413,0,100,100,lowrate
tcp,S1,296,313,313,0,100,100,lowrate
tcp,OTH,66,433,433,0,100,100,lowrate
tcp,S1,296,554,554,0,100,100,lowrate
tcp,OTH,114,118,118,0,50,50,lowrate
tcp,S1,370,109,109,0,100,100,lowrate
tcp,S1,370,273,273,0,100,100,lowrate
tcp,S1,370,146,146,0,100,100,lowrate
tcp,S1,296,473,473,0,100,100,lowrate
tcp,S1,74,342,341,0,100,100,lowrate
tcp,S1,370,246,246,0,100,100,lowrate
tcp,RSTO,2994,200,200,0,99,99,lowrate
tcp,OTH,60,809,809,0,51,51,lowrate
tcp,OTH,85,250,250,0,50,50,lowrate
tcp,S1,370,277,277,0,100,100,lowrate
tcp,S1,370,383,383,0,100,100,lowrate
tcp,S1,296,265,265,0,100,100,lowrate
tcp,OTH,66,336,336,0,75,75,lowrate
tcp,OTH,463,3,3,0,9,9,lowrate
tcp,S1,148,381,380,0,100,100,lowrate
tcp,OTH,84,225,225,0,50,50,lowrate
tcp,OTH,54,16,16,0,16,16,lowrate
tcp,RSTO,1100,132,132,0,100,100,lowrate
tcp,OTH,87,130,130,0,50,50,lowrate
tcp,S1,148,109,108,0,100,100,lowrate
tcp,OTH,60,740,740,0,50,50,lowrate
tcp,S1,370,994,993,0,100,100,lowrate
tcp,S1,773,725,724,0,100,100,lowrate
tcp,S1,148,78,77,0,94,93,lowrate
tcp,OTH,60,706,706,0,49,49,lowrate
tcp,S1,296,363,363,0,100,100,lowrate
tcp,S1,148,280,279,0,99,98,lowrate
tcp,S1,296,340,340,0,100,100,lowrate
tcp,OTH,66,495,495,0,86,86,lowrate
tcp,S1,296,637,636,0,100,100,lowrate
tcp,S1,370,211,210,0,100,100,lowrate
tcp,S1,370,117,117,0,100,100,lowrate
tcp,S1,370,805,804,0,100,100,lowrate
tcp,S1,74,490,490,0,99,99,lowrate
tcp,S1,370,15,15,0,100,100,lowrate
tcp,OTH,60,678,678,0,64,64,lowrate
tcp,S1,370,380,380,0,100,100,lowrate
tcp,S1,370,806,806,0,100,100,lowrate
tcp,OTH,60,818,818,0,24,24,lowrate
tcp,RSTO,1100,27,27,0,62,62,lowrate
tcp,S1,222,38,38,0,78,78,lowrate
tcp,OTH,60,7,7,0,66,66,lowrate
tcp,S1,370,185,185,0,100,100,lowrate
tcp,S1,370,174,174,0,100,100,lowrate
tcp,OTH,166,244,244,0,100,100,lowrate
tcp,RSTO,958,140,139,0,100,100,lowrate
tcp,S1,296,432,432,0,100,100,lowrate
tcp,S1,370,483,483,0,100,100,lowrate
tcp,RSTO,993,390,390,0,100,100,lowrate
tcp,S1,370,719,719,0,100,100,lowrate
tcp,OTH,102,179,179,0,50,50,lowrate
tcp,OTH,66,477,477,0,81,81,lowrate
tcp,OTH,101,221,221,0,52,52,lowrate
tcp,S1,370,50,50,0,100,100,lowrate
tcp,OTH,60,749,749,0,23,23,lowrate
tcp,S1,296,465,465,0,100,100,lowrate
tcp,OTH,60,888,888,0,48,48,lowrate
tcp,OTH,60,1096,1096,0,50,50,lowrate
tcp,RSTO,1644,300,300,0,100,100,lowrate
tcp,S1,222,90,90,0,98,98,lowrate
tcp,S1,370,8,8,0,100,100,lowrate
tcp,S1,296,224,224,0,100,100,lowrate
tcp,OTH,104,61,61,0,51,51,lowrate
tcp,RSTO,1027,178,178,0,100,100,lowrate
tcp,RSTO,1388,203,203,0,100,100,lowrate
tcp,S1,370,255,255,0,100,100,lowrate
tcp,S1,370,656,655,0,100,100,lowrate
tcp,OTH,66,484,484,0,86,86,lowrate
tcp,OTH,66,559,559,0,71,71,lowrate
tcp,S1,148,222,221,0,100,100,lowrate
tcp,RSTO,1096,168,168,0,100,100,lowrate
tcp,OTH,60,827,827,0,50,50,lowrate
tcp,S1,370,505,504,0,100,100,lowrate
tcp,S1,296,61,61,0,100,100,lowrate
tcp,OTH,60,910,910,0,48,48,lowrate
tcp,OTH,99,193,193,0,50,50,lowrate
tcp,RSTO,975,8,8,0,12,12,lowrate
tcp,OTH,66,416,416,0,88,88,lowrate
tcp,OTH,110,15,15,0,18,18,lowrate
tcp,S1,148,139,139,0,100,100,lowrate
tcp,S1,370,382,382,0,100,100,lowrate
tcp,S1,548,626,625,0,100,100,lowrate
tcp,S1,296,674,674,0,100,100,lowrate
tcp,OTH,408,4,4,0,58,58,lowrate
tcp,S1,370,217,216,0,100,100,lowrate
tcp,S1,968,27,26,0,58,57,lowrate
tcp,S1,370,237,237,0,100,100,lowrate
tcp,S1,74,120,119,0,100,100,lowrate
tcp,OTH,60,1064,1064,0,54,54,lowrate
tcp,OTH,99,207,207,0,50,50,lowrate
tcp,OTH,60,633,633,0,47,47,lowrate
tcp,S1,296,654,654,0,100,100,lowrate
tcp,RSTO,947,51,50,0,80,79,lowrate
tcp,RSTO,2321,603,603,0,100,100,lowrate
tcp,S1,370,40,40,0,100,100,lowrate
tcp,OTH,60,690,690,0,48,48,lowrate
tcp,S1,370,248,248,0,100,100,lowrate
tcp,S1,74,435,435,0,100,100,lowrate
tcp,OTH,106,235,235,0,50,50,lowrate
tcp,S1,148,119,119,0,100,100,lowrate
tcp,OTH,60,4,4,0,4,4,lowrate
tcp,S1,370,579,578,0,100,100,lowrate
tcp,S1,370,36,36,0,100,100,lowrate
tcp,S1,296,47,47,0,48,48,lowrate
tcp,S1,296,493,493,0,100,100,lowrate
tcp,S1,296,31,31,0,100,100,lowrate
tcp,S1,621,651,650,0,96,96,lowrate
tcp,OTH,86,3,3,0,55,55,lowrate
tcp,OTH,60,629,629,0,76,76,lowrate
tcp,S1,370,18,18,0,100,100,lowrate
tcp,RSTO,1109,107,107,0,100,100,lowrate
tcp,OTH,60,805,805,0,40,40,lowrate
tcp,S1,370,550,549,0,100,100,lowrate
tcp,OTH,60,1066,1066,0,49,49,lowrate
tcp,OTH,66,391,391,0,83,83,lowrate
tcp,S1,370,289,289,0,100,100,lowrate
tcp,S1,370,776,776,0,100,100,lowrate
tcp,S1,370,423,423,0,100,100,lowrate
tcp,OTH,98,179,179,0,50,50,lowrate
tcp,S1,296,659,659,0,100,100,lowrate
tcp,OTH,112,268,268,0,50,50,lowrate
tcp,OTH,366,1,1,0,1,1,lowrate
tcp,S1,370,482,482,0,100,100,lowrate
tcp,S1,296,337,337,0,100,100,lowrate
tcp,OTH,60,506,506,0,84,84,lowrate
tcp,OTH,103,225,225,0,50,50,lowrate
tcp,S1,370,416,416,0,100,100,lowrate
tcp,OTH,119,139,139,0,50,50,lowrate
tcp,S1,148,516,515,0,100,100,lowrate
tcp,OTH,60,1038,1038,0,51,51,lowrate
tcp,OTH,66,854,854,0,62,62,lowrate
tcp,OTH,120,152,152,0,50,50,lowrate
tcp,S1,370,453,452,0,100,100,lowrate
tcp,RSTO,1021,110,110,0,100,100,lowrate
tcp,RSTO,1103,120,120,0,99,99,lowrate
tcp,OTH,60,1112,1112,0,56,56,lowrate
tcp,RSTO,1256,247,247,0,100,100,lowrate
tcp,OTH,60,1102,1102,0,51,51,lowrate
tcp,RSTO,953,119,118,0,100,100,lowrate
tcp,RSTO,1025,49,49,0,50,50,lowrate
tcp,S1,296,662,662,0,100,100,lowrate
tcp,OTH,66,303,303,0,55,55,lowrate
tcp,OTH,99,219,219,0,50,50,lowrate
tcp,S1,296,6,6,0,7,7,lowrate
tcp,OTH,116,71,71,0,50,50,lowrate
tcp,OTH,60,876,876,0,29,29,lowrate
tcp,S1,296,4,4,0,100,100,lowrate
tcp,S1,548,464,463,0,95,95,lowrate
tcp,OTH,60,955,955,0,45,45,lowrate
tcp,S1,296,1,1,0,1,1,lowrate
tcp,S1,370,14,14,0,100,100,lowrate
tcp,RSTO,3122,372,372,0,100,100,lowrate
tcp,S1,296,130,130,0,100,100,lowrate
tcp,RSTO,1034,187,187,0,100,100,lowrate
tcp,OTH,60,1075,1075,0,47,47,lowrate
tcp,OTH,60,802,802,0,50,50,lowrate
tcp,S1,370,170,170,0,100,100,lowrate
tcp,S1,370,427,427,0,100,100,lowrate
tcp,S1,148,48,48,0,100,100,lowrate
tcp,OTH,60,795,795,0,51,51,lowrate
tcp,OTH,66,512,512,0,85,85,lowrate
tcp,RSTO,1644,289,289,0,100,100,lowrate
tcp,S1,660,169,169,0,100,100,lowrate
tcp,S1,370,274,273,0,99,99,lowrate
tcp,S1,2834,224,223,0,100,100,lowrate
tcp,S1,370,795,795,0,100,100,lowrate
tcp,S1,296,632,632,0,100,100,lowrate
tcp,S1,296,105,105,0,100,100,lowrate
tcp,S1,148,421,420,0,100,100,lowrate
tcp,OTH,60,3,3,0,3,3,lowrate
tcp,S1,370,355,355,0,100,100,lowrate
tcp,S1,610,165,164,0,99,99,lowrate
tcp,S1,370,464,463,0,100,100,lowrate
tcp,S1,370,54,54,0,100,100,lowrate
tcp,OTH,525,32,32,0,68,68,lowrate
tcp,S1,968,42,41,0,65,64,lowrate
tcp,S1,148,283,282,0,100,100,lowrate
tcp,OTH,66,408,408,0,84,84,lowrate
tcp,S1,296,90,90,0,91,91,lowrate
tcp,S2,3777,293,293,0,100,100,lowrate
tcp,OTH,60,745,745,0,30,30,lowrate
tcp,S1,370,502,501,0,100,100,lowrate
tcp,S1,665,207,206,0,100,100,lowrate
tcp,OTH,106,118,118,0,50,50,lowrate
tcp,RSTO,909,163,163,0,100,100,lowrate
tcp,RSTO,2522,337,337,0,100,100,lowrate
tcp,S1,370,337,337,0,100,100,lowrate
tcp,S1,222,918,918,0,100,100,lowrate
tcp,S1,370,666,665,0,100,100,lowrate
tcp,OTH,112,132,132,0,50,50,lowrate
tcp,OTH,66,313,313,0,65,65,lowrate
tcp,S1,370,238,237,0,99,99,lowrate
tcp,OTH,66,404,404,0,100,100,lowrate
tcp,S1,400,58,57,0,93,92,lowrate
tcp,OTH,66,503,503,0,84,84,lowrate
tcp,S1,370,232,232,0,100,100,lowrate
tcp,S1,296,491,491,0,100,100,lowrate
tcp,RSTO,1078,198,198,0,100,100,lowrate
tcp,S1,3859,575,574,0,100,100,lowrate
tcp,S1,222,915,915,0,100,100,lowrate
tcp,OTH,66,360,360,0,84,84,lowrate
tcp,S1,74,419,418,0,98,98,lowrate
tcp,S1,3748,203,202,0,99,99,lowrate
tcp,OTH,129,16,16,0,16,16,lowrate
tcp,S1,926,334,333,0,100,100,lowrate
tcp,S1,370,684,684,0,100,100,lowrate
tcp,OTH,85,41,41,0,73,73,lowrate
tcp,RSTO,1179,145,145,0,100,100,lowrate
tcp,S1,148,137,137,0,100,100,lowrate
tcp,S1,296,94,94,0,100,100,lowrate
tcp,OTH,60,1135,1135,0,47,47,lowrate
tcp,OTH,60,1083,1083,0,49,49,lowrate
tcp,RSTO,1131,242,242,0,100,100,lowrate
tcp,OTH,109,76,76,0,50,50,lowrate
tcp,S1,296,492,492,0,100,100,lowrate
tcp,OTH,66,415,415,0,100,100,lowrate
tcp,S1,370,70,70,0,100,100,lowrate
tcp,OTH,105,180,180,0,50,50,lowrate
tcp,S1,296,294,294,0,100,100,lowrate
tcp,S1,222,644,644,0,100,100,lowrate
tcp,S1,296,420,420,0,100,100,lowrate
tcp,S1,752,185,184,0,100,100,lowrate
tcp,OTH,60,713,713,0,48,48,lowrate
tcp,OTH,60,737,737,0,50,50,lowrate
tcp,S1,370,210,210,0,100,100,lowrate
tcp,RSTO,1099,18,18,0,33,33,lowrate
tcp,S1,4053,402,401,0,100,100,lowrate
tcp,S1,370,67,67,0,100,100,lowrate
tcp,S1,370,975,974,0,100,100,lowrate
tcp,OTH,119,141,141,0,50,50,lowrate
tcp,OTH,86,77,77,0,50,50,lowrate
tcp,OTH,66,418,418,0,100,100,lowrate
tcp,OTH,110,249,249,0,50,50,lowrate
tcp,OTH,60,903,903,0,15,15,lowrate
tcp,OTH,66,491,491,0,90,90,lowrate
tcp,OTH,60,1108,1108,0,51,51,lowrate
tcp,S1,296,532,532,0,100,100,lowrate
tcp,S1,370,186,186,0,100,100,lowrate
tcp,OTH,60,517,517,0,83,83,lowrate
tcp,OTH,66,543,543,0,100,100,lowrate
tcp,S1,296,105,105,0,100,100,lowrate
tcp,OTH,66,418,418,0,87,87,lowrate
tcp,OTH,94,223,223,0,50,50,lowrate
tcp,RSTO,1025,2,2,0,30,30,lowrate
tcp,OTH,60,918,918,0,19,19,lowrate
tcp,S1,370,226,226,0,100,100,lowrate
tcp,S1,296,681,681,0,100,100,lowrate
tcp,S1,370,737,736,0,100,100,lowrate
tcp,RSTO,883,67,67,0,86,86,lowrate
tcp,S1,296,567,566,0,99,99,lowrate
tcp,RSTO,994,44,44,0,45,45,lowrate
tcp,RSTO,1122,11,11,0,56,55,lowrate
tcp,S1,370,181,181,0,100,100,lowrate
tcp,S1,74,400,399,0,100,100,lowrate
tcp,S1,370,351,351,0,100,100,lowrate
tcp,S1,370,297,297,0,100,100,lowrate
tcp,OTH,93,151,151,0,50,50,lowrate
tcp,S1,370,328,328,0,100,100,lowrate
tcp,S1,74,271,270,0,100,100,lowrate
tcp,OTH,60,712,712,0,55,55,lowrate
tcp,RSTO,1149,480,480,0,100,100,lowrate
tcp,OTH,105,256,256,0,50,50,lowrate
tcp,RSTO,2828,1,0,0,67,66,lowrate
tcp,OTH,60,957,957,0,46,46,lowrate
tcp,S1,370,95,95,0,100,100,lowrate
tcp,S1,370,343,343,0,100,100,lowrate
tcp,OTH,60,688,688,0,57,57,lowrate
tcp,S1,370,498,497,0,100,100,lowrate
tcp,OTH,66,303,303,0,58,58,lowrate
tcp,OTH,83,103,103,0,50,50,lowrate
tcp,OTH,60,621,621,0,46,46,lowrate
tcp,OTH,122,64,64,0,50,50,lowrate
tcp,S1,296,622,622,0,100,100,lowrate
tcp,OTH,60,1109,1109,0,50,50,lowrate
tcp,RSTO,1132,424,424,0,100,100,lowrate
tcp,RSTO,905,273,273,0,100,100,lowrate
tcp,S1,74,193,193,0,100,100,lowrate
tcp,S1,74,801,800,0,100,100,lowrate
tcp,OTH,108,262,262,0,50,50,lowrate
tcp,OTH,60,1075,1075,0,47,47,lowrate
tcp,OTH,121,138,138,0,50,50,lowrate
tcp,OTH,60,938,938,0,46,46,lowrate
tcp,OTH,60,951,951,0,48,48,lowrate
tcp,S1,74,536,536,0,99,99,lowrate
tcp,S1,296,54,54,0,55,55,lowrate
tcp,S1,920,157,156,0,100,100,lowrate
tcp,RSTO,958,243,243,0,100,100,lowrate
tcp,RSTO,874,145,145,0,100,100,lowrate
tcp,S1,74,431,430,0,100,100,lowrate
tcp,OTH,66,379,379,0,89,89,lowrate
tcp,OTH,60,44,44,0,56,56,lowrate
tcp,S1,296,113,113,0,100,100,lowrate
tcp,OTH,66,384,384,0,100,100,lowrate
tcp,S1,148,39,39,0,79,79,lowrate
tcp,OTH,66,301,301,0,61,61,lowrate
tcp,S1,370,603,603,0,100,100,lowrate
tcp,S1,148,197,196,0,100,100,lowrate
tcp,S1,296,616,615,0,100,100,lowrate
tcp,OTH,60,11,11,0,67,67,lowrate
tcp,RSTO,1139,190,189,0,100,100,lowrate
tcp,RSTO,889,125,125,0,100,100,lowrate
tcp,S1,148,332,331,0,100,100,lowrate
tcp,S1,370,200,200,0,100,100,lowrate
tcp,S1,296,65,65,0,66,66,lowrate
tcp,RSTO,1644,304,304,0,100,100,lowrate
tcp,S1,370,659,658,0,100,100,lowrate
tcp,S1,370,554,553,0,100,100,lowrate
tcp,RSTO,1100,64,64,0,85,85,lowrate
tcp,RSTO,3430,429,429,0,100,100,lowrate
tcp,RSTO,1300,330,330,0,100,100,lowrate
tcp,OTH,92,213,213,0,50,50,lowrate
tcp,S1,758,196,195,0,100,100,lowrate
tcp,S1,762,176,175,0,100,100,lowrate
tcp,OTH,80,197,197,0,50,50,lowrate
tcp,OTH,60,849,849,0,51,51,lowrate
tcp,RSTO,1100,135,135,0,99,99,lowrate
tcp,RSTO,909,330,329,0,99,99,lowrate
tcp,OTH,586,3,3,0,9,9,lowrate
tcp,S1,148,130,130,0,100,100,lowrate
tcp,OTH,60,348,348,0,79,79,lowrate
tcp,OTH,98,176,176,0,50,50,lowrate
tcp,S1,74,440,439,0,100,100,lowrate
tcp,OTH,60,984,984,0,44,44,lowrate
tcp,RSTO,1100,110,110,0,100,100,lowrate
tcp,RSTO,1089,146,146,0,100,100,lowrate
tcp,OTH,66,24,24,0,63,63,lowrate
tcp,OTH,66,298,298,0,58,58,lowrate
tcp,OTH,60,877,877,0,47,47,lowrate
tcp,OTH,66,470,470,0,81,81,lowrate
tcp,OTH,66,640,640,0,79,79,lowrate
tcp,OTH,60,500,500,0,73,73,lowrate
tcp,S1,370,685,684,0,100,100,lowrate
tcp,S1,1362,234,233,0,100,100,lowrate
tcp,OTH,60,661,661,0,48,48,lowrate
tcp,S1,622,153,153,0,100,100,lowrate
tcp,S1,370,320,319,0,100,100,lowrate
tcp,S1,370,563,563,0,100,100,lowrate
tcp,OTH,87,79,79,0,50,50,lowrate
tcp,S1,296,471,470,0,100,100,lowrate
tcp,S1,296,196,196,0,100,100,lowrate
tcp,OTH,66,461,461,0,88,88,lowrate
tcp,S1,370,241,240,0,100,100,lowrate
tcp,S1,222,766,766,0,100,100,lowrate
tcp,OTH,66,333,333,0,73,73,lowrate
tcp,S1,296,273,273,0,100,100,lowrate
tcp,OTH,66,407,407,0,84,84,lowrate
tcp,RSTO,1104,32,32,0,33,33,lowrate
tcp,S1,370,510,509,0,99,99,lowrate
tcp,OTH,104,14,14,0,28,28,lowrate
tcp,S1,370,264,263,0,100,100,lowrate
tcp,S1,148,480,480,0,100,100,lowrate
tcp,OTH,88,272,272,0,50,50,lowrate
tcp,OTH,81,39,39,0,60,60,lowrate
tcp,S1,370,61,61,0,100,100,lowrate
tcp,S1,370,520,519,0,99,99,lowrate
tcp,S1,296,51,51,0,100,100,lowrate
tcp,OTH,66,582,582,0,93,93,lowrate
tcp,S1,628,145,144,0,99,99,lowrate
tcp,OTH,60,628,628,0,79,79,lowrate
tcp,S1,370,697,696,0,100,100,lowrate
tcp,OTH,104,191,191,0,50,50,lowrate
tcp,OTH,54,10,10,0,29,29,lowrate
tcp,S1,370,340,340,0,100,100,lowrate
tcp,OTH,96,138,138,0,50,50,lowrate
tcp,S1,370,222,222,0,100,100,lowrate
tcp,S1,296,261,261,0,100,100,lowrate
tcp,S1,370,275,275,0,100,100,lowrate
tcp,S1,296,416,416,0,100,100,lowrate
tcp,S2,4736,621,621,0,100,100,lowrate
tcp,S1,74,521,521,0,99,99,lowrate
tcp,S1,296,680,680,0,100,100,lowrate
tcp,S1,296,749,749,0,100,100,lowrate
tcp,S1,148,80,79,0,99,98,lowrate
tcp,S1,148,399,398,0,100,100,lowrate
tcp,OTH,60,808,808,0,35,35,lowrate
tcp,OTH,104,276,276,0,50,50,lowrate
tcp,S1,296,660,660,0,100,100,lowrate
tcp,OTH,132,150,150,0,50,50,lowrate
tcp,S1,370,196,196,0,100,100,lowrate
tcp,OTH,60,851,851,0,59,59,lowrate
tcp,OTH,60,675,675,0,67,67,lowrate
tcp,S1,296,149,149,0,100,100,lowrate
tcp,OTH,96,248,248,0,50,50,lowrate
tcp,S1,370,462,461,0,99,99,lowrate
tcp,OTH,633,19,19,0,60,60,lowrate
tcp,S1,296,194,194,0,100,100,lowrate
tcp,S1,622,195,195,0,100,100,lowrate
tcp,OTH,60,999,999,0,45,45,lowrate
tcp,OTH,95,161,161,0,50,50,lowrate
tcp,OTH,60,1036,1036,0,50,50,lowrate
tcp,S1,222,736,735,0,99,99,lowrate
tcp,OTH,60,466,466,0,88,88,lowrate
tcp,OTH,66,446,446,0,100,100,lowrate
tcp,S1,781,50,49,0,72,71,lowrate
tcp,OTH,60,354,354,0,82,82,lowrate
tcp,RSTO,1127,160,160,0,100,100,lowrate
tcp,OTH,66,539,539,0,91,91,lowrate
tcp,S1,296,400,400,0,100,100,lowrate
tcp,S1,296,443,443,0,100,100,lowrate
tcp,OTH,60,731,731,0,51,51,lowrate
tcp,S1,370,504,503,0,99,99,lowrate
tcp,S1,370,696,696,0,100,100,lowrate
tcp,S1,296,80,80,0,81,81,lowrate
tcp,OTH,150,198,198,0,100,100,lowrate
tcp,S1,148,169,168,0,100,100,lowrate
tcp,OTH,95,122,122,0,50,50,lowrate
tcp,OTH,101,89,89,0,50,50,lowrate
tcp,OTH,60,693,693,0,47,47,lowrate
tcp,S1,370,214,214,0,100,100,lowrate
tcp,RSTO,1131,386,386,0,100,100,lowrate
tcp,OTH,66,518,518,0,100,100,lowrate
tcp,OTH,60,976,976,0,44,44,lowrate
tcp,S1,370,396,395,0,100,100,lowrate
tcp,OTH,60,670,670,0,49,49,lowrate
tcp,RSTO,808,124,123,0,99,99,lowrate
tcp,OTH,66,613,613,0,92,92,lowrate
tcp,OTH,525,14,14,0,32,32,lowrate
tcp,RSTO,1034,191,191,0,100,100,lowrate
tcp,S1,370,245,245,0,100,100,lowrate
tcp,OTH,60,841,841,0,48,48,lowrate
tcp,RSTO,947,61,60,0,84,83,lowrate
tcp,OTH,105,263,263,0,50,50,lowrate
tcp,OTH,60,902,902,0,29,29,lowrate
tcp,OTH,94,169,169,0,50,50,lowrate
tcp,RSTO,1040,96,96,0,97,97,lowrate
tcp,RSTO,5345,11,11,0,65,65,lowrate
tcp,S1,74,190,189,0,100,100,lowrate
tcp,OTH,114,57,57,0,52,52,lowrate
tcp,S1,762,35,34,0,75,74,lowrate
tcp,S1,296,810,810,0,100,100,lowrate
tcp,OTH,60,869,869,0,38,38,lowrate
tcp,S1,296,663,662,0,100,100,lowrate
tcp,S1,296,407,407,0,100,100,lowrate
tcp,OTH,60,863,863,0,49,49,lowrate
tcp,OTH,105,274,274,0,50,50,lowrate
tcp,RSTO,1308,508,508,0,100,100,lowrate
tcp,S1,370,445,444,0,100,100,lowrate
tcp,OTH,78,76,76,0,50,50,lowrate
tcp,S1,148,362,362,0,100,100,lowrate
tcp,OTH,89,172,172,0,50,50,lowrate
tcp,S1,370,575,574,0,100,100,lowrate
tcp,RSTO,1119,156,156,0,100,100,lowrate
tcp,OTH,60,644,644,0,81,81,lowrate
tcp,S1,296,352,352,0,100,100,lowrate
tcp,OTH,66,408,408,0,84,84,lowrate
tcp,S1,148,63,62,0,99,98,lowrate
tcp,RSTO,1176,409,409,0,100,100,lowrate
tcp,S1,370,137,137,0,100,100,lowrate
tcp,OTH,66,518,518,0,94,94,lowrate
tcp,S1,148,258,257,0,99,98,lowrate
tcp,S1,222,98,98,0,100,100,lowrate
tcp,S1,296,282,282,0,100,100,lowrate
tcp,OTH,118,14,14,0,17,17,lowrate
tcp,OTH,60,1011,1011,0,50,50,lowrate
tcp,S1,370,181,181,0,100,100,lowrate
tcp,S1,370,274,274,0,100,100,lowrate
tcp,S1,296,484,483,0,100,100,lowrate
tcp,RSTO,1131,518,518,0,100,100,lowrate
tcp,OTH,60,949,949,0,31,31,lowrate
tcp,OTH,81,100,100,0,50,50,lowrate
tcp,S1,296,166,166,0,100,100,lowrate
tcp,S1,370,594,593,0,100,100,lowrate
tcp,RSTO,1139,2,2,0,27,27,lowrate
tcp,S1,222,455,455,0,100,100,lowrate
tcp,S1,370,156,156,0,100,100,lowrate
tcp,OTH,60,1108,1108,0,56,56,lowrate
tcp,S1,370,969,968,0,100,100,lowrate
tcp,RSTO,2356,501,501,0,98,98,lowrate
tcp,OTH,60,756,756,0,44,44,lowrate
tcp,OTH,60,932,932,0,50,50,lowrate
tcp,OTH,75,217,217,0,50,50,lowrate
tcp,RSTO,1034,411,411,0,100,100,lowrate
tcp,OTH,114,178,178,0,50,50,lowrate
tcp,OTH,66,592,592,0,89,89,lowrate
tcp,S1,148,296,295,0,100,100,lowrate
tcp,S1,296,259,259,0,100,100,lowrate
tcp,RSTO,2321,598,598,0,100,100,lowrate
tcp,OTH,120,240,240,0,50,50,lowrate
tcp,S1,370,336,336,0,100,100,lowrate
tcp,S1,370,747,746,0,100,100,lowrate
tcp,S1,296,653,653,0,100,100,lowrate
tcp,S1,296,589,589,0,100,100,lowrate
tcp,RSTO,1078,214,214,0,100,100,lowrate
tcp,S1,296,483,483,0,100,100,lowrate
tcp,OTH,60,637,637,0,76,76,lowrate
tcp,S1,722,24,23,0,66,65,lowrate
tcp,S1,296,744,744,0,100,100,lowrate
tcp,S1,370,233,233,0,100,100,lowrate
tcp,S1,296,201,201,0,100,100,lowrate
tcp,S1,370,250,250,0,100,100,lowrate
tcp,OTH,66,380,380,0,84,84,lowrate
tcp,S1,370,64,64,0,100,100,lowrate
tcp,S1,296,151,151,0,100,100,lowrate
tcp,OTH,102,42,42,0,56,56,lowrate
tcp,S2,1424,438,438,0,100,100,lowrate
tcp,S1,148,132,131,0,100,100,lowrate
tcp,OTH,66,298,298,0,58,58,lowrate
tcp,S1,296,486,486,0,100,100,lowrate
tcp,S2,3760,576,575,0,100,100,lowrate
tcp,S1,370,497,496,0,99,99,lowrate
tcp,RSTO,919,53,53,0,78,78,lowrate
tcp,OTH,88,130,130,0,50,50,lowrate
tcp,OTH,525,8,8,0,56,56,lowrate
tcp,S1,74,424,423,0,98,98,lowrate
tcp,S1,370,304,304,0,100,100,lowrate
tcp,S1,296,159,159,0,100,100,lowrate
tcp,OTH,66,356,356,0,83,83,lowrate
tcp,OTH,628,15,15,0,64,64,lowrate
tcp,RSTO,1157,124,124,0,100,100,lowrate
tcp,S1,74,68,68,0,89,89,lowrate
tcp,OTH,81,87,87,0,50,50,lowrate
tcp,S1,930,78,77,0,88,87,lowrate
tcp,OTH,60,770,770,0,23,23,lowrate
tcp,OTH,60,78,78,0,51,51,lowrate
tcp,OTH,60,421,421,0,85,85,lowrate
tcp,OTH,102,38,38,0,46,46,lowrate
tcp,S1,370,709,709,0,100,100,lowrate
tcp,S1,628,64,63,0,83,82,lowrate
tcp,OTH,60,996,996,0,51,51,lowrate
tcp,OTH,60,887,887,0,19,19,lowrate
tcp,S1,400,695,694,0,99,99,lowrate
tcp,OTH,66,467,467,0,88,88,lowrate
tcp,S1,148,211,210,0,100,100,lowrate
tcp,S1,370,548,548,0,100,100,lowrate
tcp,RSTO,1039,40,40,0,68,68,lowrate
tcp,OTH,74,65,65,0,50,50,lowrate
tcp,OTH,108,278,278,0,50,50,lowrate
tcp,OTH,111,82,82,0,50,50,lowrate
tcp,OTH,107,179,179,0,50,50,lowrate
tcp,S1,296,72,72,0,73,73,lowrate
tcp,S1,296,554,554,0,100,100,lowrate
