% isAttack normal:	2000
% isAttack highrate:	1000
% isAttack lowrate:	1000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-4,9,18-19,21,24,27-weka.filters.unsupervised.attribute.Remove'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute srv_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {normal,highrate,lowrate}

@data
S1,2220,710,99,1,0,1,lowrate
OTH,60,677,57,1,0,0,lowrate
OTH,112,120,50,1,0,0,lowrate
OTH,60,840,48,1,0,0,lowrate
OTH,132,10,14,1,0,0,lowrate
S1,296,72,100,1,0,1,lowrate
OTH,60,958,46,1,0.02,0,lowrate
OTH,167,71,79,1,0,0,lowrate
S1,370,247,100,1,0,1,lowrate
RSTO,1644,288,100,1,0,0,lowrate
S1,296,420,100,1,0,1,lowrate
S1,296,151,100,1,0,1,lowrate
S1,148,705,100,1,0,1,lowrate
S1,370,465,100,1,0,0.69,lowrate
OTH,60,676,56,1,0,0,lowrate
OTH,66,347,74,1,0,0,lowrate
S1,148,411,100,1,0,1,lowrate
OTH,60,773,39,1,0.03,0,lowrate
RSTO,1151,396,100,1,0,0.66,lowrate
OTH,60,1127,54,1,0,0,lowrate
RSTO,1183,7,32,0.97,0,0,lowrate
S1,296,391,100,1,0,1,lowrate
S1,370,313,100,1,0,0.98,lowrate
S2,4034,200,100,1,0,0,lowrate
OTH,83,15,19,1,0,0,lowrate
S1,296,471,100,1,0,1,lowrate
S1,222,650,100,1,0,1,lowrate
S1,296,276,100,1,0,1,lowrate
S1,370,213,100,1,0,1,lowrate
S1,370,394,100,1,0,1,lowrate
S1,370,335,100,1,0,1,lowrate
S1,370,420,100,1,0,1,lowrate
OTH,60,777,47,1,0.02,0,lowrate
S1,370,978,100,1,0,0.96,lowrate
S1,296,561,100,1,0,1,lowrate
OTH,106,204,50,1,0,0,lowrate
OTH,114,278,50,1,0,0,lowrate
S1,222,831,100,1,0,1,lowrate
S1,370,272,100,1,0,0.95,lowrate
OTH,99,190,50,1,0,0,lowrate
OTH,66,349,76,1,0,0,lowrate
OTH,66,430,84,1,0,0,lowrate
S1,370,547,100,1,0,0.97,lowrate
RSTO,924,122,100,1,0,0,lowrate
S1,370,669,100,1,0,0.97,lowrate
OTH,60,12,59,1,0.02,0,lowrate
OTH,66,464,87,1,0,0,lowrate
S1,222,988,100,1,0,1,lowrate
S1,296,232,100,1,0,1,lowrate
OTH,66,430,100,1,0,0,lowrate
OTH,66,477,88,1,0,0,lowrate
S1,665,115,100,1,0,1,lowrate
S1,370,424,100,1,0,0.57,lowrate
S1,370,482,100,1,0,1,lowrate
RSTO,2567,318,99,1,0,0.63,lowrate
S1,296,397,100,1,0,1,lowrate
OTH,66,340,76,1,0,0,lowrate
OTH,525,298,53,1,0,0,lowrate
S1,296,789,100,1,0,1,lowrate
S1,548,561,96,1,0,0.99,lowrate
S1,370,685,100,1,0,0.54,lowrate
OTH,60,1099,50,1,0,0,lowrate
S1,74,238,100,1,0,1,lowrate
OTH,60,898,33,1,0,0,lowrate
S1,148,133,100,1,0,1,lowrate
OTH,66,594,86,1,0,0,lowrate
OTH,113,183,50,1,0,0,lowrate
S1,296,152,100,1,0,1,lowrate
OTH,66,538,85,1,0,0,lowrate
S1,370,556,100,1,0,0.84,lowrate
S1,763,103,94,0.99,0,0.97,lowrate
RSTO,1078,473,100,1,0,0,lowrate
S1,296,554,100,1,0,1,lowrate
S1,370,304,100,1,0,1,lowrate
RSTO,3430,391,100,1,0,0,lowrate
RSTO,1332,635,100,1,0,1,lowrate
S1,370,475,100,1,0,0.5,lowrate
S1,370,523,100,1,0,1,lowrate
S1,370,788,100,1,0,1,lowrate
S1,902,149,100,1,0,1,lowrate
S1,148,248,98,0.99,0,0.98,lowrate
OTH,105,230,50,1,0,0,lowrate
S1,370,155,100,1,0,1,lowrate
S1,296,466,100,1,0,1,lowrate
S1,296,458,100,1,0,1,lowrate
OTH,519,1,13,1,0,0,lowrate
RSTO,802,126,100,1,0,0,lowrate
OTH,110,190,50,1,0,0,lowrate
S1,370,820,100,1,0,0.85,lowrate
S1,370,615,100,1,0,0.99,lowrate
S1,370,330,100,1,0,0.98,lowrate
S1,296,149,100,1,0,1,lowrate
S1,296,542,99,1,0,1,lowrate
OTH,112,231,52,1,0,0,lowrate
OTH,114,24,52,1,0,0,lowrate
S1,296,672,100,1,0,1,lowrate
S1,296,164,100,1,0,1,lowrate
OTH,101,25,33,1,0,0,lowrate
OTH,481,5,53,1,0,0,lowrate
S1,968,86,88,0.99,0,0.89,lowrate
OTH,66,378,90,1,0,0,lowrate
OTH,481,4,53,1,0,0,lowrate
RSTO,1131,252,100,1,0,0,lowrate
RSTO,1129,372,100,1,0,0.89,lowrate
S1,74,156,100,1,0,1,lowrate
S1,370,602,100,1,0,0.99,lowrate
S1,74,353,100,1,0,1,lowrate
S1,296,308,100,1,0,1,lowrate
S1,370,485,100,1,0,1,lowrate
S1,370,748,100,1,0,1,lowrate
S1,370,329,100,1,0,0.98,lowrate
S1,955,92,96,0.99,0,0.96,lowrate
S1,296,326,100,1,0,1,lowrate
S1,296,110,100,1,0,1,lowrate
S1,400,192,99,1,0,1,lowrate
S1,370,627,100,1,0,1,lowrate
S1,296,443,100,1,0,1,lowrate
S1,370,687,100,1,0,0.56,lowrate
OTH,66,620,74,1,0,0,lowrate
S1,370,316,100,1,0,1,lowrate
S1,370,343,100,1,0,0.98,lowrate
S1,74,633,100,1,0,1,lowrate
S1,296,102,100,1,0,1,lowrate
OTH,66,520,89,1,0,0,lowrate
OTH,66,298,59,1,0,0,lowrate
S1,296,407,100,1,0,1,lowrate
S1,986,715,100,1,0,1,lowrate
S1,296,614,100,1,0,1,lowrate
OTH,106,225,50,1,0,0,lowrate
S1,148,180,100,1,0,1,lowrate
OTH,117,213,50,1,0,0,lowrate
S1,74,570,100,1,0,1,lowrate
OTH,98,206,50,1,0,0,lowrate
S1,74,131,100,1,0,1,lowrate
OTH,66,621,90,1,0,0,lowrate
OTH,124,217,50,1,0,0,lowrate
OTH,66,290,54,1,0,0,lowrate
OTH,66,498,90,1,0,0,lowrate
S1,370,655,100,1,0,0.99,lowrate
OTH,66,384,89,1,0,0,lowrate
S1,74,164,100,1,0,1,lowrate
S1,296,464,100,1,0,1,lowrate
S1,370,435,100,1,0,0.55,lowrate
OTH,145,487,100,1,0,0,lowrate
S1,74,73,91,1,0,0.77,lowrate
S2,4760,217,100,1,0,0.34,lowrate
OTH,60,1073,45,1,0,0,lowrate
S1,296,637,100,1,0,1,lowrate
S1,370,422,100,1,0,0.57,lowrate
RSTO,973,433,100,1,0,0.75,lowrate
OTH,60,793,35,1,0.03,0,lowrate
S1,370,156,100,1,0,1,lowrate
RSTO,914,153,100,1,0,0,lowrate
S1,370,859,100,1,0,0.98,lowrate
S1,665,109,99,1,0,0.99,lowrate
S1,74,299,100,1,0,1,lowrate
S1,370,434,100,1,0,0.97,lowrate
OTH,96,200,50,1,0,0,lowrate
S1,296,24,100,1,0,1,lowrate
OTH,66,531,71,1,0,0,lowrate
S2,1595,159,100,1,0,1,lowrate
OTH,66,12,59,1,0,0,lowrate
S1,296,46,100,1,0,1,lowrate
OTH,156,511,83,1,0,0,lowrate
RSTO,2247,354,100,1,0,0,lowrate
OTH,60,523,83,1,0,0,lowrate
OTH,60,739,46,1,0.02,0,lowrate
OTH,98,30,42,1,0,0,lowrate
S1,222,764,100,1,0,1,lowrate
RSTO,1121,69,84,1,0,0,lowrate
OTH,60,872,48,1,0.02,0,lowrate
S1,296,257,100,1,0,1,lowrate
S1,370,430,100,1,0,0.55,lowrate
S1,370,257,100,1,0,0.52,lowrate
S1,296,695,100,1,0,1,lowrate
OTH,66,476,89,1,0,0,lowrate
S1,74,184,100,1,0,1,lowrate
S1,296,645,100,1,0,1,lowrate
RSTO,905,194,100,1,0,0,lowrate
S1,296,740,100,1,0,1,lowrate
RSTO,4479,402,100,1,0,0.56,lowrate
OTH,60,1177,49,1,0,0,lowrate
OTH,126,175,50,1,0,0,lowrate
S1,370,803,100,1,0,0.68,lowrate
OTH,66,442,85,1,0,0,lowrate
RSTO,1190,167,100,1,0,0.75,lowrate
S1,222,639,100,1,0,1,lowrate
RSTO,971,191,100,1,0,0,lowrate
OTH,98,88,50,1,0,0,lowrate
S1,370,570,100,1,0,1,lowrate
RSTO,1169,372,100,1,0,0.86,lowrate
OTH,151,596,94,1,0,0,lowrate
OTH,66,608,90,1,0,0,lowrate
S1,370,474,100,1,0,1,lowrate
S1,943,50,65,0.98,0,0.77,lowrate
OTH,60,714,51,1,0,0,lowrate
OTH,116,88,50,1,0,0,lowrate
S1,370,644,100,1,0,1,lowrate
OTH,110,34,46,1,0,0,lowrate
S1,370,909,100,1,0,1,lowrate
S1,148,502,100,1,0,1,lowrate
S1,222,936,100,1,0,1,lowrate
OTH,60,814,47,1,0.02,0,lowrate
S1,296,601,100,1,0,1,lowrate
OTH,60,836,42,1,0,0,lowrate
S1,370,298,100,1,0,0.93,lowrate
S1,296,464,100,1,0,1,lowrate
RSTO,1003,53,54,1,0,0,lowrate
S1,758,46,79,0.99,0,0.58,lowrate
S1,624,87,91,0.99,0,0.96,lowrate
S1,222,43,78,1,0,0.31,lowrate
RSTO,1264,482,100,1,0,0,lowrate
S1,296,641,100,1,0,1,lowrate
S1,296,431,100,1,0,1,lowrate
S1,621,782,100,1,0,1,lowrate
OTH,94,19,19,1,0,0,lowrate
OTH,60,1155,49,1,0,0,lowrate
RSTO,1256,311,100,1,0,0,lowrate
OTH,66,317,63,1,0,0,lowrate
S1,370,297,99,1,0,1,lowrate
S1,296,320,100,1,0,1,lowrate
OTH,60,706,75,1,0,0,lowrate
S1,74,648,100,1,0,1,lowrate
S1,987,168,100,1,0,1,lowrate
RSTO,1300,232,100,1,0,0,lowrate
S1,370,471,100,1,0,1,lowrate
S1,608,17,65,0.98,0,0.26,lowrate
S1,222,540,100,1,0,1,lowrate
OTH,94,58,54,1,0,0,lowrate
OTH,60,18,62,1,0.03,0,lowrate
OTH,66,403,100,1,0,0,lowrate
RSTO,965,227,100,1,0,0.85,lowrate
OTH,626,5,58,1,0,0,lowrate
OTH,60,684,50,1,0,0,lowrate
S1,296,746,100,1,0,1,lowrate
S2,1500,168,100,1,0,1,lowrate
OTH,93,10,24,1,0,0,lowrate
S1,370,301,100,1,0,0.98,lowrate
S1,370,251,100,1,0,0.66,lowrate
S1,370,529,100,1,0,0.57,lowrate
RSTO,2247,371,100,1,0,0,lowrate
S1,1879,1,99,1,0,1,lowrate
OTH,60,769,35,1,0.03,0,lowrate
S1,222,300,99,1,0,1,lowrate
S1,148,341,100,1,0,1,lowrate
RSTO,1163,142,99,1,0,0,lowrate
OTH,60,659,48,1,0.02,0,lowrate
OTH,54,2,2,1,0.33,0,lowrate
S1,2558,382,100,1,0,1,lowrate
S1,370,299,100,1,0,0.94,lowrate
S1,222,255,99,1,0,1,lowrate
RSTO,1132,150,100,1,0,0,lowrate
S1,370,219,100,1,0,0.16,lowrate
S1,296,410,100,1,0,1,lowrate
S1,148,643,100,1,0,1,lowrate
S1,296,686,100,1,0,1,lowrate
S1,296,187,100,1,0,1,lowrate
RSTO,1100,42,74,1,0,0,lowrate
RSTO,1172,367,100,1,0,0.91,lowrate
OTH,102,49,54,1,0,0,lowrate
S1,370,574,100,1,0,1,lowrate
OTH,60,1071,50,1,0,0,lowrate
OTH,60,834,45,1,0,0,lowrate
S1,222,688,100,1,0,1,lowrate
OTH,84,83,50,1,0,0,lowrate
S1,296,262,100,1,0,1,lowrate
OTH,95,271,50,1,0,0,lowrate
OTH,60,639,47,1,0.02,0,lowrate
OTH,66,283,51,1,0,0,lowrate
S1,370,647,100,1,0,0.99,lowrate
RSTO,923,417,100,1,0,0.91,lowrate
S1,74,413,98,1,0,0.98,lowrate
S1,370,711,99,1,0,1,lowrate
OTH,123,243,50,1,0,0,lowrate
OTH,66,281,50,1,0,0,lowrate
S1,370,349,100,1,0,1,lowrate
S1,222,546,100,1,0,1,lowrate
RSTO,1042,175,100,1,0,0,lowrate
S1,222,800,100,1,0,1,lowrate
RSTO,909,434,100,1,0,0,lowrate
S2,1327,88,97,1,0,0.91,lowrate
S1,296,463,100,1,0,1,lowrate
RSTO,1070,201,100,1,0,0,lowrate
S1,742,91,92,0.99,0,0.99,lowrate
S1,370,364,100,1,0,1,lowrate
S1,148,376,100,1,0,0.99,lowrate
RSTO,1144,124,100,1,0,0,lowrate
S1,296,156,100,1,0,1,lowrate
OTH,60,1062,48,1,0,0,lowrate
S1,370,41,100,1,0,0.73,lowrate
S1,296,415,100,1,0,1,lowrate
S1,370,794,100,1,0,1,lowrate
RSTO,834,140,100,1,0,0,lowrate
S1,296,790,100,1,0,1,lowrate
S1,148,141,100,1,0,1,lowrate
S1,296,568,100,1,0,1,lowrate
S1,296,314,100,1,0,1,lowrate
RSTO,1264,492,100,1,0,0,lowrate
S1,296,160,100,1,0,1,lowrate
OTH,60,784,45,1,0,0,lowrate
S1,370,498,100,1,0,0.49,lowrate
S1,296,561,100,1,0,1,lowrate
S1,296,583,100,1,0,1,lowrate
S1,296,382,100,1,0,1,lowrate
OTH,173,214,100,1,0,0,lowrate
S1,296,715,100,1,0,1,lowrate
RSTO,1144,143,100,1,0,0,lowrate
S1,370,287,100,1,0,0.82,lowrate
OTH,60,986,53,1,0.02,0,lowrate
S1,370,880,100,1,0,1,lowrate
S1,222,49,78,1,0,0.38,lowrate
OTH,60,1038,50,1,0.02,0,lowrate
OTH,66,370,89,1,0,0,lowrate
S1,400,161,99,1,0,1,lowrate
OTH,60,931,47,1,0.02,0,lowrate
S1,370,263,100,1,0,0.87,lowrate
OTH,60,11,11,1,0.17,0,lowrate
RSTO,1108,171,99,1,0,0,lowrate
S1,74,21,71,0.99,0,0.27,lowrate
S1,296,340,100,1,0,1,lowrate
OTH,60,654,50,1,0.02,0,lowrate
S1,74,733,100,1,0,1,lowrate
S1,296,89,100,1,0,1,lowrate
S1,370,736,100,1,0,1,lowrate
S1,296,229,100,1,0,1,lowrate
OTH,60,790,37,1,0.03,0,lowrate
S1,370,363,100,1,0,0.95,lowrate
S1,370,374,100,1,0,0.98,lowrate
OTH,97,105,50,1,0,0,lowrate
S1,370,728,100,1,0,1,lowrate
S1,296,496,100,1,0,1,lowrate
OTH,60,5,54,1,0.04,0,lowrate
S1,370,229,100,1,0,1,lowrate
S1,656,169,100,1,0,1,lowrate
S1,148,305,98,0.99,0,0.98,lowrate
OTH,60,652,48,1,0,0,lowrate
OTH,60,837,49,1,0.02,0,lowrate
S1,296,382,100,1,0,1,lowrate
RSTO,2321,590,100,1,0,0,lowrate
S1,296,360,100,1,0,1,lowrate
S1,370,220,100,1,0,0.2,lowrate
OTH,60,673,59,1,0,0,lowrate
OTH,89,182,50,1,0,0,lowrate
OTH,525,289,52,1,0,0,lowrate
S1,742,116,99,1,0,1,lowrate
RSTO,1112,366,100,1,0,0.95,lowrate
OTH,60,1093,51,1,0,0,lowrate
OTH,60,628,73,1,0.01,0,lowrate
OTH,66,473,100,1,0,0,lowrate
S2,3150,798,100,1,0,1,lowrate
S1,222,617,100,1,0,1,lowrate
S1,370,8,100,1,0,0.65,lowrate
S1,74,686,100,1,0,1,lowrate
S1,296,553,100,1,0,1,lowrate
RSTO,1106,152,100,1,0,0,lowrate
OTH,60,731,47,1,0.02,0,lowrate
S1,370,381,100,1,0,0.97,lowrate
RSTO,1072,136,100,1,0,0,lowrate
S1,148,24,98,0.99,0,0.98,lowrate
RSTO,1019,147,100,1,0,0,lowrate
S1,296,626,100,1,0,1,lowrate
RSTO,1139,462,100,1,0,0,lowrate
S1,370,306,100,1,0,0.98,lowrate
RSTO,1183,133,100,1,0,0,lowrate
S1,370,262,100,1,0,1,lowrate
RSTO,1144,82,86,1,0,0,lowrate
OTH,109,110,50,1,0,0,lowrate
S1,222,367,100,1,0,1,lowrate
OTH,107,56,51,1,0,0,lowrate
OTH,66,471,88,1,0,0,lowrate
OTH,97,280,50,1,0,0,lowrate
OTH,119,257,50,1,0,0,lowrate
S1,148,97,97,1,0,0.88,lowrate
OTH,109,25,39,1,0,0,lowrate
OTH,91,146,50,1,0,0,lowrate
OTH,110,246,50,1,0,0,lowrate
S1,624,183,100,1,0,1,lowrate
S1,74,57,85,1,0,0.64,lowrate
OTH,60,998,49,1,0,0,lowrate
OTH,98,31,61,1,0,0,lowrate
OTH,90,28,31,1,0,0,lowrate
OTH,628,20,38,1,0,0,lowrate
S1,370,36,100,1,0,1,lowrate
RSTO,2822,357,100,1,0,0,lowrate
S1,148,98,100,1,0,1,lowrate
RSTO,967,160,100,1,0,0,lowrate
RSTO,929,114,100,1,0,0,lowrate
RSTO,1300,349,100,1,0,0,lowrate
S1,296,718,100,1,0,1,lowrate
S1,370,421,100,1,0,0.55,lowrate
S1,370,48,100,1,0,0.89,lowrate
OTH,106,273,50,1,0,0,lowrate
OTH,60,1069,49,1,0.02,0,lowrate
S1,296,502,100,1,0,1,lowrate
OTH,60,354,83,1,0.02,0,lowrate
OTH,85,137,50,1,0,0,lowrate
S1,148,425,100,1,0,0.99,lowrate
RSTO,1101,158,100,1,0,0,lowrate
OTH,66,400,84,1,0,0,lowrate
S1,148,680,100,1,0,1,lowrate
OTH,60,1087,52,1,0,0,lowrate
S1,74,721,100,1,0,1,lowrate
OTH,66,549,92,1,0,0,lowrate
OTH,60,658,47,1,0.02,0,lowrate
S1,296,675,100,1,0,1,lowrate
S1,621,774,99,1,0,1,lowrate
OTH,60,890,25,1,0,0,lowrate
S1,370,823,100,1,0,1,lowrate
OTH,92,176,50,1,0,0,lowrate
S1,296,479,100,1,0,1,lowrate
RSTO,852,76,90,1,0,0,lowrate
S1,2558,369,100,1,0,1,lowrate
S1,296,27,28,1,0,1,lowrate
OTH,60,795,47,1,0,0,lowrate
RSTO,937,30,61,1,0,0,lowrate
RSTO,1022,192,100,1,0,0,lowrate
S1,296,493,100,1,0,1,lowrate
OTH,109,36,53,1,0,0,lowrate
S1,296,319,100,1,0,1,lowrate
S1,370,151,100,1,0,1,lowrate
S1,370,308,100,1,0,0.98,lowrate
S1,370,258,99,1,0,0.56,lowrate
OTH,117,115,50,1,0,0,lowrate
S1,4562,920,100,1,0,1,lowrate
RSTO,4060,385,99,1,0,0.99,lowrate
S1,148,412,100,1,0,1,lowrate
OTH,66,540,80,1,0,0,lowrate
OTH,60,821,39,1,0.03,0,lowrate
S1,770,160,100,1,0,1,lowrate
OTH,66,572,88,1,0,0,lowrate
OTH,83,168,50,1,0,0,lowrate
S1,370,83,100,1,0,0.99,lowrate
OTH,60,914,50,1,0.02,0,lowrate
S1,370,773,100,1,0,0.66,lowrate
S1,370,264,100,1,0,0.88,lowrate
S1,296,770,100,1,0,1,lowrate
OTH,60,911,50,1,0.02,0,lowrate
OTH,66,621,74,1,0,0,lowrate
S1,148,343,100,1,0,1,lowrate
S1,370,365,100,1,0,1,lowrate
S1,370,439,100,1,0,0.57,lowrate
S1,370,190,100,1,0,0.26,lowrate
OTH,80,150,50,1,0,0,lowrate
OTH,83,55,50,1,0,0,lowrate
OTH,66,362,85,1,0,0,lowrate
OTH,70,237,50,1,0,0,lowrate
OTH,60,1039,51,1,0.02,0,lowrate
S1,370,387,100,1,0,0.66,lowrate
OTH,60,754,47,1,0,0,lowrate
S1,296,54,100,1,0,1,lowrate
S1,370,243,100,1,0,0.38,lowrate
S1,370,634,100,1,0,1,lowrate
RSTO,931,711,100,1,0,0.9,lowrate
S1,370,364,100,1,0,1,lowrate
S1,74,614,100,1,0,1,lowrate
RSTO,935,50,75,1,0,0,lowrate
OTH,103,201,50,1,0,0,lowrate
OTH,60,826,49,1,0.02,0,lowrate
OTH,60,736,51,1,0,0,lowrate
S1,370,626,100,1,0,0.19,lowrate
OTH,101,39,54,1,0,0,lowrate
S1,296,55,56,1,0,1,lowrate
S1,296,236,100,1,0,1,lowrate
S1,370,350,100,1,0,1,lowrate
S1,296,569,100,1,0,1,lowrate
S1,296,448,100,1,0,1,lowrate
S1,370,265,100,1,0,0.6,lowrate
S1,148,209,100,1,0,1,lowrate
S1,370,418,100,1,0,1,lowrate
S1,222,704,100,1,0,1,lowrate
S1,370,398,100,1,0,0.66,lowrate
S1,370,138,100,1,0,1,lowrate
OTH,60,836,48,1,0.02,0,lowrate
S1,741,135,100,1,0,1,lowrate
OTH,60,809,50,1,0.02,0,lowrate
OTH,106,148,50,1,0,0,lowrate
S1,296,639,100,1,0,1,lowrate
S1,370,72,100,1,0,0.71,lowrate
S1,74,77,94,1,0,0.79,lowrate
OTH,60,977,50,1,0,0,lowrate
OTH,112,38,53,1,0,0,lowrate
OTH,66,598,89,1,0,0,lowrate
OTH,60,982,49,1,0,0,lowrate
OTH,60,786,46,1,0,0,lowrate
S1,296,664,100,1,0,1,lowrate
RSTO,954,709,100,1,0,0.92,lowrate
OTH,109,107,50,1,0,0,lowrate
OTH,60,863,50,1,0.02,0,lowrate
OTH,91,25,53,1,0,0,lowrate
OTH,113,29,29,1,0,0,lowrate
S1,370,576,100,1,0,0.99,lowrate
S1,370,640,100,1,0,1,lowrate
S1,296,248,100,1,0,1,lowrate
OTH,89,67,50,1,0,0,lowrate
OTH,66,321,69,1,0,0,lowrate
S2,1531,164,100,1,0,1,lowrate
S1,148,268,98,0.99,0,0.98,lowrate
RSTO,1106,173,100,1,0,0,lowrate
RSTO,1172,11,36,1,0,0,lowrate
S1,296,409,100,1,0,1,lowrate
RSTO,1187,162,100,1,0,0.79,lowrate
RSTO,909,174,100,1,0,0,lowrate
S1,148,53,100,1,0,0.99,lowrate
S1,148,34,75,1,0,0.29,lowrate
OTH,66,351,77,1,0,0,lowrate
S1,370,348,100,1,0,1,lowrate
OTH,60,1110,49,1,0.02,0,lowrate
OTH,439,0,0,0,0,0,lowrate
S1,148,48,84,0.99,0,0.57,lowrate
S1,74,43,77,0.99,0,0.53,lowrate
S1,222,492,100,1,0,1,lowrate
OTH,103,108,50,1,0,0,lowrate
S1,621,761,99,1,0,1,lowrate
S1,370,277,100,1,0,0.72,lowrate
S1,370,381,100,1,0,1,lowrate
S1,296,301,100,1,0,1,lowrate
RSTO,997,123,100,1,0,0.76,lowrate
OTH,66,10,10,1,0.09,0,lowrate
OTH,66,851,61,1,0,0,lowrate
S1,370,429,100,1,0,1,lowrate
OTH,66,594,90,1,0,0,lowrate
RSTO,1013,177,100,1,0,0,lowrate
S1,548,612,100,1,0,1,lowrate
S1,648,26,67,0.99,0,0.37,lowrate
S1,296,203,100,1,0,1,lowrate
OTH,66,405,83,1,0,0,lowrate
S1,370,357,100,1,0,1,lowrate
OTH,66,517,100,1,0,0,lowrate
S1,370,393,100,1,0,1,lowrate
OTH,60,1030,45,1,0.02,0,lowrate
S1,370,45,100,1,0,0.45,lowrate
S1,370,583,100,1,0,1,lowrate
RSTO,1078,471,100,1,0,0,lowrate
S1,148,704,100,1,0,1,lowrate
OTH,60,786,35,1,0.03,0,lowrate
S1,370,287,100,1,0,0.85,lowrate
OTH,66,469,81,1,0,0,lowrate
S1,148,300,98,0.99,0,0.98,lowrate
S1,296,37,100,1,0,1,lowrate
S1,222,785,100,1,0,1,lowrate
S1,370,208,100,1,0,1,lowrate
S1,370,113,100,1,0,1,lowrate
S1,370,220,100,1,0,0.99,lowrate
RSTO,2321,591,100,1,0,0,lowrate
S1,296,253,100,1,0,1,lowrate
S1,74,260,100,1,0,0.98,lowrate
OTH,60,674,49,1,0,0,lowrate
OTH,71,152,50,1,0,0,lowrate
S1,370,238,100,1,0,1,lowrate
OTH,107,123,50,1,0,0,lowrate
S1,370,678,100,1,0,0.97,lowrate
OTH,525,2,78,1,0,0,lowrate
OTH,66,473,81,1,0,0,lowrate
S1,370,719,100,1,0,0.88,lowrate
S1,370,176,100,1,0,0.26,lowrate
S1,370,314,99,1,0,0.98,lowrate
S1,370,214,100,1,0,0.1,lowrate
OTH,85,207,50,1,0,0,lowrate
OTH,88,274,50,1,0,0,lowrate
RSTO,1202,473,94,1,0,1,lowrate
S1,296,73,74,1,0,1,lowrate
S1,370,650,100,1,0,0.19,lowrate
OTH,125,200,50,1,0,0,lowrate
S1,296,155,100,1,0,1,lowrate
OTH,66,519,100,1,0,0,lowrate
OTH,66,557,70,1,0,0,lowrate
OTH,60,605,88,1,0,0,lowrate
S1,370,464,100,1,0,1,lowrate
S1,621,695,96,1,0,0.99,lowrate
RSTO,1105,172,100,1,0,0,lowrate
S1,296,189,100,1,0,1,lowrate
S1,222,635,100,1,0,1,lowrate
RSTO,1109,46,71,1,0,0,lowrate
RSTO,1024,148,100,1,0,0,lowrate
OTH,60,837,50,1,0.02,0,lowrate
S1,296,635,100,1,0,1,lowrate
S1,296,237,100,1,0,1,lowrate
OTH,85,239,50,1,0,0,lowrate
OTH,481,7,64,1,0,0,lowrate
S1,400,707,99,1,0,1,lowrate
S1,370,138,100,1,0,1,lowrate
OTH,66,580,93,1,0,0,lowrate
S1,370,657,100,1,0,1,lowrate
S1,296,372,100,1,0,1,lowrate
OTH,66,442,100,1,0,0,lowrate
OTH,60,765,31,1,0.03,0,lowrate
OTH,66,419,83,1,0,0,lowrate
OTH,462,12,31,1,0,0,lowrate
S1,739,110,97,1,0,1,lowrate
OTH,60,1092,49,1,0,0,lowrate
S1,370,227,100,1,0,0.27,lowrate
S1,902,131,100,1,0,1,lowrate
S1,296,504,100,1,0,1,lowrate
S1,296,683,100,1,0,1,lowrate
S1,370,406,100,1,0,0.57,lowrate
S1,370,252,100,1,0,1,lowrate
OTH,95,10,56,1,0,0,lowrate
OTH,60,891,24,1,0,0,lowrate
S1,296,282,100,1,0,1,lowrate
S1,370,228,100,1,0,1,lowrate
S1,296,367,100,1,0,0.93,lowrate
OTH,60,706,48,1,0.02,0,lowrate
S1,370,681,100,1,0,1,lowrate
S1,370,313,100,1,0,1,lowrate
S1,370,813,100,1,0,0.98,lowrate
OTH,105,248,50,1,0,0,lowrate
OTH,60,712,48,1,0.02,0,lowrate
OTH,97,23,37,1,0,0,lowrate
S1,296,507,100,1,0,1,lowrate
OTH,60,428,89,1,0.01,0,lowrate
S1,296,182,100,1,0,1,lowrate
OTH,60,1079,50,1,0,0,lowrate
S1,74,731,100,1,0,1,lowrate
S1,971,35,50,0.98,0,0.7,lowrate
OTH,81,98,50,1,0,0,lowrate
OTH,60,605,28,1,0.03,0,lowrate
S1,296,112,100,1,0,1,lowrate
S1,3889,215,100,1,0,1,lowrate
S1,661,104,100,1,0,0.99,lowrate
S1,774,53,73,0.99,0,0.56,lowrate
OTH,60,1080,51,1,0.02,0,lowrate
OTH,112,188,50,1,0,0,lowrate
S1,370,272,99,1,0,0.7,lowrate
OTH,66,628,74,1,0,0,lowrate
S1,370,330,100,1,0,1,lowrate
OTH,111,38,53,1,0,0,lowrate
S1,222,769,100,1,0,1,lowrate
OTH,84,42,53,1,0,0,lowrate
S1,296,733,100,1,0,1,lowrate
OTH,60,984,48,1,0.02,0,lowrate
S1,370,591,100,1,0,0.69,lowrate
S1,296,672,100,1,0,1,lowrate
S1,74,259,100,1,0,1,lowrate
RSTO,1300,250,100,1,0,0,lowrate
OTH,83,260,50,1,0,0,lowrate
OTH,194,197,100,1,0,0,lowrate
