% isAttack tcpFlood:	199
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7-10,13,21,24,26,38,40'

@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute min_fiat numeric
@attribute duration numeric
@attribute max_active numeric
@attribute min_idle numeric
@attribute total_fhlen numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
246,81,52,54,1481,20875684,3346,10175118,268,slowHeaders
351,102,52,133,1348,30736944,12990,1010701,412,slowHeaders
395,117,52,133,1514,30983709,38197,1010714,412,slowHeaders
467,142,52,114,1675,30554711,64455,1012452,412,slowHeaders
246,109,52,56,1254,3255,3255,0,164,slowHeaders
394,126,52,150,1393,31005141,13390,1032830,360,slowHeaders
394,125,52,150,1373,30914625,37980,1029971,360,slowHeaders
394,110,52,113,681,30023752,1087149,1011636,472,slowHeaders
246,78,52,54,1098,20985959,3638,10284863,268,slowHeaders
467,142,52,122,1464,30972702,30152,1019125,412,slowHeaders
394,126,52,133,1537,30867924,49171,1028061,360,slowHeaders
467,143,52,114,1499,30764798,41208,1015009,412,slowHeaders
395,118,52,122,1403,29830238,1070596,9185332,412,slowHeaders
394,126,52,133,1325,29029032,52098,1025289,360,slowHeaders
511,201,52,54,1069,9603979,3039,1006831,276,slowHeaders
351,102,52,133,1410,30967032,31635,1012507,412,slowHeaders
307,87,52,133,1324,31016929,29709,1018486,412,slowHeaders
395,117,52,122,1518,30816882,50800,1007764,412,slowHeaders
394,126,52,133,1541,30790381,54101,1025701,360,slowHeaders
394,126,52,133,1555,28955534,49258,1026200,360,slowHeaders
351,102,52,133,1310,31082082,21589,1014163,412,slowHeaders
246,109,52,56,1486,3359,3359,0,164,slowHeaders
246,109,52,56,1306,2666,2666,0,164,slowHeaders
395,117,52,133,1509,30964101,41931,1010371,412,slowHeaders
394,127,52,133,1530,30810681,50883,1026373,360,slowHeaders
246,109,52,56,1415,3332,3332,0,164,slowHeaders
511,221,52,54,1347,10599343,3355,10595973,216,slowHeaders
394,117,52,113,1515,30594011,1086820,9055967,412,slowHeaders
307,86,52,122,1513,30526318,53371,1013474,412,slowHeaders
246,66,52,122,458,31041020,7087,1015877,412,slowHeaders
246,66,52,122,1485,30536240,61242,1003995,412,slowHeaders
395,168,60,60,1449,29535840,1728035,1017239,820,slowHeaders
467,206,52,114,658,30450304,1728710,1005088,904,slowHeaders
394,116,52,122,1412,30620948,1096564,9039787,412,slowHeaders
246,109,52,56,1490,3346,3346,0,164,slowHeaders
246,87,52,122,1540,30527596,423702,1003830,516,slowHeaders
246,66,52,133,1475,30952926,29072,1012986,412,slowHeaders
307,87,52,133,1492,31078311,5314,1020109,412,slowHeaders
395,116,52,133,1416,31080298,4517,1012424,412,slowHeaders
394,116,52,122,1474,30579649,1103126,9038848,412,slowHeaders
546,196,52,217,688,28418322,1791100,1760079,672,slowHeaders
246,66,52,122,1490,30544425,60523,1003906,412,slowHeaders
394,125,52,133,1525,30774635,56105,1025218,360,slowHeaders
394,126,52,150,1509,30928856,31575,1030359,360,slowHeaders
394,118,52,122,1433,30626603,1096221,9040164,412,slowHeaders
307,126,60,60,501,29619292,1728011,1027248,820,slowHeaders
351,102,52,133,1326,31167369,4485,1015979,412,slowHeaders
366,131,60,297,1442,29318088,1728107,1028551,860,slowHeaders
394,110,52,113,837,30093826,1087533,1019190,472,slowHeaders
394,117,52,113,1431,30597047,1086839,9055958,412,slowHeaders
467,143,52,114,1471,30569032,63790,1012820,412,slowHeaders
307,122,52,133,479,29416308,1728144,1002997,852,slowHeaders
511,262,52,56,1337,3320,3320,0,164,slowHeaders
246,94,52,122,459,28984303,1728036,1001413,844,slowHeaders
395,117,52,122,1515,31106000,79069,1011434,412,slowHeaders
246,79,52,54,1533,20575763,3283,9875546,268,slowHeaders
246,66,52,133,1506,30919668,40017,1011762,412,slowHeaders
246,81,52,54,1497,20852675,3259,10152162,268,slowHeaders
395,118,52,122,1317,29905628,63977,1000769,412,slowHeaders
307,88,52,122,1567,29846062,47184,1012227,412,slowHeaders
246,86,52,122,524,28898276,1074127,1006993,748,slowHeaders
394,117,52,113,1493,30114494,1070033,9055621,412,slowHeaders
394,117,52,122,1950,30728941,85002,1000844,412,slowHeaders
307,87,52,122,1416,29938027,53362,1013458,412,slowHeaders
394,116,52,122,1476,31002047,79682,1008402,412,slowHeaders
246,66,52,122,1474,30892058,44600,1010753,412,slowHeaders
511,221,52,54,1422,8667589,3256,8664328,216,slowHeaders
511,262,52,56,1422,3358,3358,0,164,slowHeaders
351,102,52,133,1276,31076481,24806,1014025,412,slowHeaders
511,262,52,56,1447,3335,3335,0,164,slowHeaders
394,116,52,122,1458,30909632,81221,1005529,412,slowHeaders
394,117,52,113,1394,30512072,1088975,9055363,412,slowHeaders
351,102,52,133,1433,29874969,38146,1009453,412,slowHeaders
394,117,52,113,1522,31051922,88252,1010252,412,slowHeaders
467,143,52,122,1529,30711163,41160,1015828,412,slowHeaders
394,125,52,150,1565,29999607,34673,1021858,360,slowHeaders
246,78,52,54,1467,20787095,3413,10087422,268,slowHeaders
394,117,52,113,1468,30102495,1066849,9055631,412,slowHeaders
394,126,52,150,1431,30543335,39285,1022029,360,slowHeaders
351,102,52,133,1492,31143128,7624,1015315,412,slowHeaders
351,102,52,133,1454,31024694,28129,1013492,412,slowHeaders
307,87,52,133,1246,31019427,29277,1018798,412,slowHeaders
395,118,52,122,1513,30631015,66868,1003446,412,slowHeaders
246,109,52,56,1470,3469,3469,0,164,slowHeaders
394,117,52,113,1498,30548378,1087726,9056071,412,slowHeaders
511,220,52,54,1500,10472901,3352,10469535,216,slowHeaders
246,109,52,56,1597,3388,3388,0,164,slowHeaders
394,117,52,122,1881,30689357,68337,1000091,412,slowHeaders
394,117,52,122,1461,30794018,65492,1003422,412,slowHeaders
511,223,52,54,1426,10493013,3378,10489620,216,slowHeaders
308,129,52,1706,312,25484781,1705850,1696155,568,slowHeaders
467,144,52,122,1490,30683833,41823,1015519,412,slowHeaders
351,102,52,133,1449,30894992,35602,1011033,412,slowHeaders
394,117,52,113,1584,31062550,86937,1010753,412,slowHeaders
511,262,52,56,1420,3413,3413,0,164,slowHeaders
246,109,52,56,1481,3289,3289,0,164,slowHeaders
394,126,52,133,1534,30813659,50929,1026326,360,slowHeaders
467,144,52,122,1485,30627293,12276,1014883,412,slowHeaders
511,262,52,56,982,3024,3024,0,164,slowHeaders
351,102,52,133,1354,30804653,38565,1010603,412,slowHeaders
511,249,60,60,1400,420922,420922,0,268,slowHeaders
511,223,52,54,1427,10756253,3358,10752879,216,slowHeaders
511,221,52,54,1402,10536111,3369,10532729,216,slowHeaders
394,117,52,113,1287,30091089,1067078,9055669,412,slowHeaders
307,87,52,133,1529,30647230,26333,1013678,412,slowHeaders
351,102,52,133,1416,29848661,38653,1009228,412,slowHeaders
351,102,52,133,1353,30681821,42408,1010142,412,slowHeaders
394,127,52,133,1480,30885285,48913,1028341,360,slowHeaders
246,78,52,54,1420,20749702,3318,10050092,268,slowHeaders
394,126,52,133,1472,30716930,57360,1023380,360,slowHeaders
394,118,52,113,1468,30858170,64046,1006460,412,slowHeaders
246,109,52,56,1357,3503,3503,0,164,slowHeaders
395,117,52,122,1488,30869128,44871,1008477,412,slowHeaders
394,116,52,113,1444,30857415,72259,1006102,412,slowHeaders
467,144,52,122,1426,31014599,13453,1020483,412,slowHeaders
394,126,52,150,1350,30910000,39302,1029407,360,slowHeaders
246,66,52,122,1522,30771926,54086,1006774,412,slowHeaders
246,80,52,54,1754,20960946,5219,10258274,268,slowHeaders
394,126,52,150,1352,30019814,34374,1021645,360,slowHeaders
307,87,52,122,1528,30859934,42005,1015952,412,slowHeaders
246,79,52,54,1160,18962272,2549,8263041,268,slowHeaders
351,102,52,133,1225,30716340,13161,1010594,412,slowHeaders
394,126,52,150,1390,30594900,26783,1021764,360,slowHeaders
248,90,60,60,2420,14854524,1862102,1347345,580,slowHeaders
467,143,52,122,1401,30917276,35927,1018077,412,slowHeaders
394,116,52,113,1493,30721524,66476,1002295,412,slowHeaders
246,109,52,56,1483,3330,3330,0,164,slowHeaders
511,262,52,56,1448,3379,3379,0,164,slowHeaders
511,223,52,54,1451,9659517,3247,9656265,216,slowHeaders
229,0,-1,-1,0,0,0,0,28,slowHeaders
394,116,52,122,1511,30523554,1106538,9036528,412,slowHeaders
307,86,52,122,1481,29902992,53524,1013256,412,slowHeaders
511,226,52,54,1372,10217360,3206,10214139,216,slowHeaders
467,143,52,122,1359,30725093,41434,1015557,412,slowHeaders
395,118,52,122,1373,29891022,1080619,9185587,412,slowHeaders
351,103,52,122,1522,29758895,45241,1008442,412,slowHeaders
511,225,52,54,1428,10687850,3431,10684404,216,slowHeaders
394,155,52,122,344,30493240,1109216,1001990,576,slowHeaders
511,262,52,56,1336,3391,3391,0,164,slowHeaders
246,78,52,54,1360,20415394,2960,9715600,268,slowHeaders
351,101,52,122,1511,29752964,45302,1008442,412,slowHeaders
395,159,60,60,433,30412151,1728066,1031301,752,slowHeaders
511,227,52,54,1231,10753414,2810,10750586,216,slowHeaders
307,87,52,133,1442,30958802,38693,1017502,412,slowHeaders
511,223,52,54,1324,10650813,3231,10647568,216,slowHeaders
246,66,52,122,1453,30792367,50940,1007708,412,slowHeaders
307,87,52,122,1534,30740440,46585,1014059,412,slowHeaders
307,123,52,177,343,30442657,1727978,1005072,852,slowHeaders
246,109,52,56,1491,3389,3389,0,164,slowHeaders
395,117,52,122,1563,29818851,1071303,9185528,412,slowHeaders
511,262,52,56,1448,3355,3355,0,164,slowHeaders
394,117,52,113,1450,30794132,65076,1004658,412,slowHeaders
511,223,52,54,1357,10312987,3235,10309747,216,slowHeaders
395,118,52,122,1514,30607660,67354,1002814,412,slowHeaders
307,87,52,122,1495,29917686,53483,1013342,412,slowHeaders
511,229,52,54,485,9861304,1727863,1027274,648,slowHeaders
394,111,52,122,672,30085601,1108778,1010107,472,slowHeaders
394,111,52,122,521,30195029,1112829,1020134,472,slowHeaders
246,66,52,122,1517,30798059,50706,1007871,412,slowHeaders
467,188,60,60,875,29788683,1726943,1022323,692,slowHeaders
246,80,52,54,1491,20818356,3441,10118699,268,slowHeaders
246,80,60,60,1113,13826469,1730973,1696072,528,slowHeaders
246,66,52,133,1520,30554053,34597,1004808,412,slowHeaders
394,117,52,122,1441,30957369,79005,1007247,412,slowHeaders
394,126,52,150,1427,29959968,28221,1023955,360,slowHeaders
395,167,52,177,258,29627408,1723928,1018182,852,slowHeaders
394,127,52,150,1422,30572990,27789,1022163,360,slowHeaders
394,117,52,122,1445,31089994,80491,1010415,412,slowHeaders
394,117,52,122,1482,31023849,80906,1008697,412,slowHeaders
394,117,52,122,1482,30599881,1102387,9039359,412,slowHeaders
246,73,52,54,1234,20009603,3227,1018849,328,slowHeaders
395,117,52,122,1355,29882352,1080933,9185692,412,slowHeaders
351,102,52,133,1393,31045713,26013,1013648,412,slowHeaders
395,117,52,122,1520,30531542,62862,1001261,412,slowHeaders
351,102,52,133,1446,30961454,31966,1012310,412,slowHeaders
246,109,52,56,1360,2960,2960,0,164,slowHeaders
351,102,52,133,1426,30988926,30307,1012737,412,slowHeaders
511,225,52,54,1370,10359747,3307,10356426,216,slowHeaders
511,262,52,56,1388,3283,3283,0,164,slowHeaders
511,262,52,56,1472,3453,3453,0,164,slowHeaders
467,142,52,122,1531,30611848,23404,1014422,412,slowHeaders
511,227,52,54,1354,10240263,3149,10237094,216,slowHeaders
246,66,52,122,1410,30889467,44987,1010796,412,slowHeaders
246,81,52,54,1555,20898591,3387,10197935,268,slowHeaders
467,143,52,122,1411,30996959,19024,1020176,412,slowHeaders
246,66,52,122,1505,30848230,47945,1009647,412,slowHeaders
246,79,52,54,1457,19942578,3363,9242092,268,slowHeaders
511,262,52,56,1363,3204,3204,0,164,slowHeaders
394,125,52,150,1378,30992097,15120,1032724,360,slowHeaders
511,262,52,56,1500,3343,3343,0,164,slowHeaders
246,109,52,56,1496,3287,3287,0,164,slowHeaders
394,117,52,113,1462,30859692,71546,1006225,412,slowHeaders
395,117,52,133,1559,31056912,9414,1012025,412,slowHeaders
307,87,52,133,1551,30613753,21052,1013706,412,slowHeaders
511,262,52,56,1374,3322,3322,0,164,slowHeaders
246,109,52,56,1481,3304,3304,0,164,slowHeaders
467,142,52,122,1481,30614850,23406,1014568,412,slowHeaders
395,117,52,133,1536,31094125,4736,1012746,412,slowHeaders
246,109,52,56,1248,3169,3169,0,164,slowHeaders
246,104,52,56,1455,422320,422320,0,268,slowHeaders
246,78,52,54,1468,20645935,3054,9946541,268,slowHeaders
394,127,52,133,1434,30585740,61184,1021865,360,slowHeaders
394,126,52,133,1547,30853395,49395,1027620,360,slowHeaders
78,0,-1,-1,0,0,0,0,28,slowHeaders
511,234,60,60,1422,842111,842111,0,320,slowHeaders
246,66,52,133,1531,30572309,32002,1004940,412,slowHeaders
394,117,52,122,1497,30534917,1105917,9036876,412,slowHeaders
395,118,52,122,1373,29876408,64459,1000024,412,slowHeaders
246,79,52,54,1484,20485622,3304,9785152,268,slowHeaders
246,82,52,54,1471,20572946,3320,9872695,268,slowHeaders
511,226,60,60,4,15779657,447630,1027946,508,slowHeaders
246,80,52,54,1548,20884308,3390,10183706,268,slowHeaders
394,116,52,113,1368,30618063,1081626,9055909,412,slowHeaders
394,126,52,150,1390,30618677,18210,1022073,360,slowHeaders
246,66,52,122,1545,30079502,60716,1003175,412,slowHeaders
394,117,52,122,1425,30531915,1105927,9036875,412,slowHeaders
394,126,52,150,1539,29945507,28466,1024155,360,slowHeaders
394,126,52,133,1419,30850999,49971,1027659,360,slowHeaders
394,117,52,122,1521,30718651,69411,1001469,412,slowHeaders
394,117,52,113,1411,30941239,86238,1007513,412,slowHeaders
246,80,52,54,1380,20439044,3431,9738772,268,slowHeaders
511,262,52,56,1407,3287,3287,0,164,slowHeaders
394,117,52,113,1353,30531739,1088290,9055396,412,slowHeaders
246,66,52,133,1451,31004749,16083,1014545,412,slowHeaders
246,109,52,56,1491,3254,3254,0,164,slowHeaders
246,83,60,60,1485,31520285,1733994,1563220,684,slowHeaders
307,87,52,122,1521,30622355,58837,1013725,412,slowHeaders
246,109,52,56,1497,3299,3299,0,164,slowHeaders
394,170,60,60,445,30396458,1664062,1031389,820,slowHeaders
307,86,52,122,1292,30552626,53365,1013383,412,slowHeaders
246,66,52,122,1157,29072477,54355,1002856,412,slowHeaders
395,117,52,122,178,30548469,61807,1002002,412,slowHeaders
395,159,60,60,493,32479049,1728070,1000983,744,slowHeaders
394,117,52,122,1515,31104429,109590,1009999,412,slowHeaders
394,111,52,113,988,30091337,1087810,1016341,472,slowHeaders
351,102,52,133,1328,31079428,21890,1014224,412,slowHeaders
351,102,52,133,1335,30852097,36668,1010877,412,slowHeaders
396,99,52,157,1190,30935700,1583277,1729277,632,slowRead
396,173,52,342,992,29250115,1726358,1005101,872,slowRead
467,179,52,54,3,9531751,1123,1031677,276,slowRead
352,79,52,168,243,30321557,1575256,1024212,760,slowRead
60,0,-1,-1,307,307,307,0,48,slowRead
511,177,52,53,1161,30012103,2872,9041277,320,slowRead
394,126,52,122,1328,30553763,55607,1022465,360,slowRead
467,200,52,54,1475,10416385,3285,10413086,216,slowRead
227,50,52,157,1244,30729791,1554300,1695531,632,slowRead
511,179,52,53,1293,28893375,3297,9049974,320,slowRead
352,86,52,157,1009,30637057,2360386,1724733,632,slowRead
396,103,52,168,1541,29636079,1574466,1727681,580,slowRead
511,181,52,53,1574,29760490,3366,9046943,320,slowRead
352,90,52,168,1455,30441044,1575983,1728894,580,slowRead
394,118,52,122,781,29961081,52934,1020766,420,slowRead
227,52,52,168,1111,30497619,1559829,1728045,580,slowRead
467,237,52,56,1402,3362,3362,0,164,slowRead
227,46,52,180,988,29461239,1612970,1006121,768,slowRead
227,50,52,157,1238,30671962,2455370,1697194,632,slowRead
394,126,52,133,1342,30553104,40330,1022775,360,slowRead
352,99,52,180,1085,7508867,2418359,1694488,476,slowRead
227,52,52,168,1368,30353272,1578542,1729243,580,slowRead
467,237,52,56,1258,2592,2592,0,164,slowRead
396,99,52,157,1266,30822378,1563818,1728078,632,slowRead
227,46,52,180,1096,29422792,1611129,1031442,768,slowRead
511,180,52,53,1140,27941864,3184,8695984,320,slowRead
394,162,60,60,294,28388711,1728243,1032402,700,slowRead
352,150,52,284,920,29944228,1728220,1029379,812,slowRead
396,103,52,168,1469,30376701,1566520,1727464,580,slowRead
227,46,52,168,603,30066062,1596458,1012110,760,slowRead
467,199,52,54,1570,10531030,3343,10527673,216,slowRead
394,126,52,122,1506,30833250,49542,1028298,360,slowRead
396,91,52,168,1009,30335568,1579262,1010152,760,slowRead
639,217,52,176,414,27412397,1722357,1693914,672,slowRead
396,91,52,180,250,29469922,1563781,1001969,768,slowRead
511,234,60,60,987,22283192,1727981,1003103,716,slowRead
352,108,52,197,174,30261841,652816,1028234,760,slowRead
467,237,52,56,1420,3475,3475,0,164,slowRead
352,108,52,197,71,30285587,684051,1020161,760,slowRead
396,99,52,157,1328,30825351,1566636,1696302,632,slowRead
352,105,52,197,1478,10211716,1557688,1725672,424,slowRead
352,94,52,168,955,13757121,1584821,1727617,528,slowRead
467,198,52,54,1462,10336528,3362,10333161,216,slowRead
352,90,52,168,1021,30629269,1561757,1696015,580,slowRead
569,226,60,300,162,31596171,1724368,1697748,732,slowRead
352,152,52,342,48,29911419,1727894,1028443,812,slowRead
352,99,52,180,1072,7749819,2440114,1725874,476,slowRead
467,237,52,56,1570,3343,3343,0,164,slowRead
352,152,52,342,120,29896893,1727840,1013646,812,slowRead
467,200,52,54,1510,10737186,3262,10733910,216,slowRead
467,182,52,54,341,9510555,1587,1009252,276,slowRead
394,126,52,133,1524,30966283,18842,1032703,360,slowRead
352,99,52,180,1377,13350577,1558456,1726071,476,slowRead
227,46,52,180,1292,29341436,1611205,1013081,768,slowRead
394,126,52,122,1434,30728936,56972,1024520,360,slowRead
467,202,52,54,1406,10625561,3383,10622165,216,slowRead
579,226,52,217,7,35584322,1727751,1695052,732,slowRead
394,126,52,122,1493,30796336,54047,1026858,360,slowRead
227,52,52,168,1185,29748087,1574817,1729939,580,slowRead
352,79,52,168,226,30330400,1576521,1033297,760,slowRead
55,0,-1,-1,220,220,220,0,48,slowRead
467,237,52,56,2334,5471,5471,0,164,slowRead
352,86,52,157,1195,30703217,2423744,1697143,632,slowRead
396,99,52,157,1142,30979242,1564115,1696190,632,slowRead
467,200,52,54,1405,10619839,3380,10616445,216,slowRead
227,50,52,157,988,30854286,1584472,1729270,632,slowRead
352,86,52,157,1211,30686711,2408113,1695870,632,slowRead
352,79,52,168,35,30118509,1603273,1012137,760,slowRead
467,237,52,56,1212,3613,3613,0,164,slowRead
227,52,52,168,1284,30365110,1556104,1728032,580,slowRead
352,86,52,157,1322,30922140,1558539,1728033,632,slowRead
352,94,52,168,933,13775021,1571250,1695043,528,slowRead
467,201,52,54,1503,10767747,3355,10764377,216,slowRead
396,103,52,168,1391,30414926,1574075,1728460,580,slowRead
467,199,52,54,1466,9696512,3342,9693165,216,slowRead
352,90,52,168,1218,30470813,1576005,1728098,580,slowRead
227,50,52,157,1259,30983771,1557562,1695621,632,slowRead
467,180,52,54,1254,9537481,2630,1004219,276,slowRead
511,205,60,60,759,28285598,1723749,1025931,640,slowRead
511,229,60,60,3,21095637,1722624,1031374,708,slowRead
352,86,52,157,1585,30991543,1565190,1728432,632,slowRead
396,173,52,342,1875,29332078,1663215,1023726,872,slowRead
467,237,52,56,1487,3449,3449,0,164,slowRead
352,99,52,180,1182,13463294,1577464,1727919,476,slowRead
352,99,52,180,1365,7754789,2445073,1725989,476,slowRead
394,125,52,133,1538,31007008,41872,1033185,360,slowRead
394,126,52,122,1180,30710408,57261,1024064,360,slowRead
467,199,52,54,1451,10304542,3382,10301142,216,slowRead
396,179,52,537,548,5318368,1664030,1001486,576,slowRead
394,126,52,133,1411,31017589,10820,1034425,360,slowRead
352,79,52,180,76,29573297,1564961,1008086,768,slowRead
227,50,52,157,1241,30978767,1552458,1695374,632,slowRead
227,52,52,168,1577,29730204,1567768,1728796,580,slowRead
352,108,52,197,52,30279608,683937,1014138,760,slowRead
394,127,52,133,1332,30592326,27046,1022798,360,slowRead
467,237,52,56,1483,3282,3282,0,164,slowRead
467,200,52,54,1483,10351222,3282,10347927,216,slowRead
467,237,52,56,1265,3647,3647,0,164,slowRead
352,90,52,168,1343,29795354,1556655,1694650,580,slowRead
352,86,52,157,1297,30946543,1551782,1695059,632,slowRead
396,91,52,180,1052,29597330,1566916,1001996,768,slowRead
396,103,52,168,1505,30367910,1577270,1730160,580,slowRead
227,50,52,157,1170,30874964,1542704,1695006,632,slowRead
352,148,52,1982,7,28415607,1727992,1021242,732,slowRead
467,200,52,54,1663,9667216,3397,9663815,216,slowRead
396,103,52,168,1094,29698900,1552120,1727540,580,slowRead
72,0,-1,-1,326,326,326,0,48,slowRead
352,152,52,342,445,30026961,1727675,1016141,812,slowRead
511,184,60,60,1455,27400435,1704356,1696074,580,slowRead
623,226,52,176,1135,31444521,1728626,1696059,732,slowRead
227,62,52,197,742,30212064,679189,1000999,760,slowRead
511,178,52,53,1413,29543896,3289,9049680,320,slowRead
227,66,52,922,52,3058807,2853,3055448,360,slowRead
352,130,52,342,10,13493208,211208,1010181,500,slowRead
352,99,52,180,1140,13471560,1552591,1693555,476,slowRead
352,99,52,180,1238,13479925,1560627,1694751,476,slowRead
352,108,52,197,44,30273836,679113,1008108,760,slowRead
227,50,52,157,1206,30648353,2431787,1696121,632,slowRead
227,46,52,180,236,29612785,1604067,1031261,768,slowRead
396,91,52,180,948,29567349,1577635,1004100,768,slowRead
227,52,52,168,1329,30465086,1562796,1695850,580,slowRead
227,50,52,157,1362,30916187,1552452,1695359,632,slowRead
352,86,52,157,1174,30648660,2370849,1693947,632,slowRead
396,103,52,168,1554,30388469,1575330,1728552,580,slowRead
396,99,52,157,1394,30918278,1565770,1696536,632,slowRead
227,50,52,157,1020,30824985,1555059,1695984,632,slowRead
467,237,52,56,1479,3211,3211,0,164,slowRead
352,90,52,168,1382,30423097,1563655,1728255,580,slowRead
227,52,52,168,1404,30432743,1560447,1727799,580,slowRead
396,175,52,342,66,29830155,1664165,1012152,812,slowRead
227,46,52,180,1097,29398927,1602610,1007123,768,slowRead
394,118,52,150,1201,30023785,32895,1011293,420,slowRead
352,99,52,180,1165,13249845,1560601,1694705,476,slowRead
352,99,52,180,1088,13556074,1562508,1727584,476,slowRead
396,103,52,168,1187,29710721,1563507,1728677,580,slowRead
467,200,52,54,1448,10485193,3364,10481816,216,slowRead
396,91,52,180,1373,29404035,1611617,1035971,768,slowRead
396,99,52,157,1338,30904391,1552072,1695470,632,slowRead
352,86,52,157,991,30970017,1574948,1729046,632,slowRead
227,50,52,157,1089,30677311,2460474,1697620,632,slowRead
352,153,60,60,17,10568504,1724952,1031141,604,slowRead
352,89,52,197,2,10793239,2008483,1009210,604,slowRead
227,46,52,168,583,30326822,1551121,1022171,760,slowRead
467,200,52,54,1482,10491005,3414,10487577,216,slowRead
467,200,52,54,1359,10410343,3072,10407257,216,slowRead
352,79,52,168,32,30002988,1598424,1024215,760,slowRead
511,180,52,53,1345,29907192,3648,9044065,320,slowRead
352,79,52,168,315,30318592,1549019,1021214,760,slowRead
352,143,52,56,7,7517161,217799,1017172,396,slowRead
511,180,52,53,297,29503173,3341,9049069,320,slowRead
638,226,52,176,105,31594321,1723742,1697905,732,slowRead
352,90,52,168,1150,29819000,1539045,1695139,580,slowRead
396,99,52,157,1135,30791071,1563770,1695717,632,slowRead
396,99,52,157,1914,30783272,1619758,1728562,632,slowRead
352,86,52,157,1160,30777114,1569867,1695916,632,slowRead
352,86,52,157,918,30653117,2376614,1724783,632,slowRead
396,103,52,168,1403,30492237,1555674,1695697,580,slowRead
352,86,52,157,1243,30800928,1561887,1696200,632,slowRead
394,126,52,122,1472,30722486,57274,1024244,360,slowRead
352,86,52,157,1145,30806734,1567995,1728281,632,slowRead
467,200,52,54,1453,10225805,3415,10222385,216,slowRead
396,91,52,168,1724,29949452,1612595,1004026,760,slowRead
396,91,52,168,1957,29958471,1619895,1013142,760,slowRead
227,50,52,157,1089,30685134,2468268,1698165,632,slowRead
227,46,52,180,852,29470138,1623301,1015198,768,slowRead
352,86,52,157,1193,30640048,2363794,1724053,632,slowRead
352,94,52,168,939,13740052,1567786,1727378,528,slowRead
394,125,52,133,1520,29999409,34704,1022740,360,slowRead
396,103,52,168,1322,30429607,1555777,1727081,580,slowRead
467,201,52,54,1415,10662785,3189,10659582,216,slowRead
352,90,52,168,1220,30534567,1576682,1728628,580,slowRead
467,197,52,54,1490,9664346,3399,9660933,216,slowRead
227,52,52,168,1430,30473892,1571610,1728787,580,slowRead
396,103,52,168,1442,29692802,1562414,1694260,580,slowRead
352,99,52,180,1100,13247470,1557502,1694492,476,slowRead
352,90,52,168,1187,29850906,1551413,1697170,580,slowRead
467,237,52,56,1344,3524,3524,0,164,slowRead
467,199,52,54,1468,10740092,3410,10736668,216,slowRead
396,124,52,197,131,30090733,693887,1018176,760,slowRead
396,103,52,168,1489,30403125,1561391,1695753,580,slowRead
394,127,52,122,1401,29017556,52381,1026687,360,slowRead
396,103,52,168,1072,29719729,1564838,1696750,580,slowRead
396,175,52,342,88,29859943,1664286,1010052,812,slowRead
352,86,52,157,1298,30662825,2386278,1725229,632,slowRead
396,91,52,168,2624,29979314,1608070,1001988,760,slowRead
467,203,52,54,1337,10764894,3253,10761623,216,slowRead
352,143,52,56,287,7429401,214292,1032610,396,slowRead
396,103,52,168,1364,30450187,1575189,1728836,580,slowRead
352,86,52,157,1087,30849781,1579753,1728864,632,slowRead
609,217,52,176,10,27411093,1722610,1694235,672,slowRead
467,201,52,54,1482,10307342,3328,10304008,216,slowRead
394,126,52,133,1362,30578645,28720,1022337,360,slowRead
396,175,52,342,94,29871932,1664209,1022238,812,slowRead
394,126,52,122,1313,30548093,55947,1022289,360,slowRead
467,179,52,54,750,9578124,2545,1014483,276,slowRead
467,198,52,54,1463,10453628,3396,10450218,216,slowRead
227,46,52,180,860,29404864,1604468,1013164,768,slowRead
227,46,52,180,237,29588956,1555001,1007111,768,slowRead
394,126,52,122,1567,30713985,57265,1024214,360,slowRead
352,94,52,168,1538,13662757,1562514,1726766,528,slowRead
511,179,52,53,1263,29938272,3393,9043137,320,slowRead
227,52,52,168,1167,29803917,1555217,1695629,580,slowRead
467,237,52,56,1552,3397,3397,0,164,slowRead
511,179,52,53,1577,29800735,3371,9046302,320,slowRead
467,237,52,56,1476,3407,3407,0,164,slowRead
227,52,52,168,1379,30485637,1579371,1728892,580,slowRead
227,52,52,168,1359,30341508,1567172,1728157,580,slowRead
352,98,52,284,11,13512257,264031,1024215,500,slowRead
352,86,52,157,1079,30655418,2377412,1694380,632,slowRead
352,152,52,342,27,29902439,1727822,1019275,812,slowRead
227,46,52,168,1292,30315042,1569900,1010091,760,slowRead
396,173,52,342,2220,29314808,1694943,1006103,872,slowRead
511,178,52,53,1518,29980780,3282,9042277,320,slowRead
467,237,52,56,1415,3228,3228,0,164,slowRead
227,50,52,157,1205,30720946,1576653,1728024,632,slowRead
394,126,52,133,1434,31005156,13214,1033945,360,slowRead
511,178,52,53,1459,29665774,3516,9048833,320,slowRead
