% isAttack tcpFlood:	1333
% isAttack httpFlood:	1333
% isAttack udpFlood:	372
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4,8,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute isAttack {tcpFlood,httpFlood,udpFlood}

@data
tcp,78,11430,tcpFlood
tcp,78,20398,tcpFlood
tcp,78,7273,tcpFlood
tcp,78,7472,tcpFlood
tcp,78,17781,tcpFlood
tcp,78,25472,tcpFlood
tcp,78,24945,tcpFlood
tcp,78,6511,tcpFlood
tcp,78,23649,tcpFlood
tcp,78,10741,tcpFlood
tcp,78,5526,tcpFlood
tcp,78,10796,tcpFlood
tcp,78,4745,tcpFlood
tcp,78,5455,tcpFlood
tcp,78,6218,tcpFlood
tcp,78,11792,tcpFlood
tcp,78,22007,tcpFlood
tcp,78,10251,tcpFlood
tcp,78,7598,tcpFlood
tcp,78,8341,tcpFlood
tcp,78,8711,tcpFlood
tcp,78,15823,tcpFlood
tcp,78,17649,tcpFlood
tcp,78,25696,tcpFlood
tcp,78,20546,tcpFlood
tcp,78,24436,tcpFlood
tcp,78,8491,tcpFlood
tcp,78,7817,tcpFlood
tcp,78,596,tcpFlood
tcp,78,20562,tcpFlood
tcp,78,19939,tcpFlood
tcp,78,10676,tcpFlood
tcp,78,5342,tcpFlood
tcp,78,5589,tcpFlood
tcp,78,20386,tcpFlood
tcp,78,10663,tcpFlood
tcp,78,11711,tcpFlood
tcp,78,2240,tcpFlood
tcp,78,11791,tcpFlood
tcp,78,11566,tcpFlood
tcp,78,10602,tcpFlood
tcp,78,20611,tcpFlood
tcp,78,16012,tcpFlood
tcp,78,10080,tcpFlood
tcp,78,8791,tcpFlood
tcp,78,26749,tcpFlood
tcp,78,18382,tcpFlood
tcp,78,8270,tcpFlood
tcp,78,9657,tcpFlood
tcp,78,10572,tcpFlood
tcp,78,8155,tcpFlood
tcp,78,5369,tcpFlood
tcp,78,22276,tcpFlood
tcp,78,4756,tcpFlood
tcp,78,9928,tcpFlood
tcp,78,9908,tcpFlood
tcp,78,23269,tcpFlood
tcp,78,6461,tcpFlood
tcp,78,10502,tcpFlood
tcp,78,2978,tcpFlood
tcp,78,11955,tcpFlood
tcp,78,20547,tcpFlood
tcp,78,8350,tcpFlood
tcp,78,21048,tcpFlood
tcp,78,4583,tcpFlood
tcp,78,23440,tcpFlood
tcp,78,27012,tcpFlood
tcp,78,20396,tcpFlood
tcp,78,5933,tcpFlood
tcp,78,20391,tcpFlood
tcp,78,4687,tcpFlood
tcp,78,12834,tcpFlood
tcp,78,20634,tcpFlood
tcp,78,15649,tcpFlood
tcp,78,11737,tcpFlood
tcp,78,9887,tcpFlood
tcp,78,22704,tcpFlood
tcp,78,20645,tcpFlood
tcp,78,17624,tcpFlood
tcp,78,22939,tcpFlood
tcp,78,20639,tcpFlood
tcp,78,6591,tcpFlood
tcp,78,17958,tcpFlood
tcp,78,18972,tcpFlood
tcp,78,7904,tcpFlood
tcp,78,9863,tcpFlood
tcp,78,22422,tcpFlood
tcp,78,13047,tcpFlood
tcp,78,9950,tcpFlood
tcp,78,24049,tcpFlood
tcp,78,9295,tcpFlood
tcp,78,6390,tcpFlood
tcp,78,11082,tcpFlood
tcp,78,6553,tcpFlood
tcp,78,5511,tcpFlood
tcp,78,5590,tcpFlood
tcp,78,20692,tcpFlood
tcp,78,6533,tcpFlood
tcp,78,4889,tcpFlood
tcp,78,15491,tcpFlood
tcp,78,8320,tcpFlood
tcp,78,10603,tcpFlood
tcp,78,16196,tcpFlood
tcp,78,15309,tcpFlood
tcp,78,22160,tcpFlood
tcp,78,11035,tcpFlood
tcp,78,23441,tcpFlood
tcp,78,18225,tcpFlood
tcp,78,19029,tcpFlood
tcp,78,10611,tcpFlood
tcp,78,11071,tcpFlood
tcp,78,6569,tcpFlood
tcp,78,7700,tcpFlood
tcp,78,11165,tcpFlood
tcp,78,6296,tcpFlood
tcp,78,6085,tcpFlood
tcp,78,6822,tcpFlood
tcp,78,25545,tcpFlood
tcp,78,14274,tcpFlood
tcp,78,18008,tcpFlood
tcp,78,9991,tcpFlood
tcp,78,4660,tcpFlood
tcp,78,20718,tcpFlood
tcp,78,8229,tcpFlood
tcp,78,9591,tcpFlood
tcp,78,4678,tcpFlood
tcp,78,17495,tcpFlood
tcp,78,8403,tcpFlood
tcp,78,11448,tcpFlood
tcp,78,7546,tcpFlood
tcp,78,8288,tcpFlood
tcp,78,9885,tcpFlood
tcp,78,10576,tcpFlood
tcp,78,11716,tcpFlood
tcp,78,26943,tcpFlood
tcp,78,17598,tcpFlood
tcp,78,11739,tcpFlood
tcp,78,26090,tcpFlood
tcp,78,23867,tcpFlood
tcp,78,16050,tcpFlood
tcp,78,15046,tcpFlood
tcp,78,9001,tcpFlood
tcp,78,5570,tcpFlood
tcp,78,11754,tcpFlood
tcp,78,10309,tcpFlood
tcp,78,24837,tcpFlood
tcp,78,20644,tcpFlood
tcp,78,8534,tcpFlood
tcp,78,9505,tcpFlood
tcp,78,25447,tcpFlood
tcp,78,5642,tcpFlood
tcp,78,23573,tcpFlood
tcp,78,3599,tcpFlood
tcp,78,11771,tcpFlood
tcp,78,6511,tcpFlood
tcp,78,16387,tcpFlood
tcp,78,17567,tcpFlood
tcp,78,15347,tcpFlood
tcp,78,8616,tcpFlood
tcp,78,3319,tcpFlood
tcp,78,23505,tcpFlood
tcp,78,25831,tcpFlood
tcp,78,11376,tcpFlood
tcp,78,21058,tcpFlood
tcp,78,3682,tcpFlood
tcp,78,11018,tcpFlood
tcp,78,6519,tcpFlood
tcp,78,7295,tcpFlood
tcp,78,8024,tcpFlood
tcp,78,693,tcpFlood
tcp,78,10598,tcpFlood
tcp,78,11375,tcpFlood
tcp,78,24834,tcpFlood
tcp,162,7178,tcpFlood
tcp,78,8035,tcpFlood
tcp,78,5279,tcpFlood
tcp,78,7191,tcpFlood
tcp,78,10626,tcpFlood
tcp,78,10763,tcpFlood
tcp,78,9093,tcpFlood
tcp,78,5524,tcpFlood
tcp,78,16655,tcpFlood
tcp,78,9958,tcpFlood
tcp,78,20648,tcpFlood
tcp,78,9051,tcpFlood
tcp,78,8710,tcpFlood
tcp,78,8814,tcpFlood
tcp,78,26519,tcpFlood
tcp,78,6466,tcpFlood
tcp,78,11818,tcpFlood
tcp,78,8889,tcpFlood
tcp,78,14487,tcpFlood
tcp,78,27025,tcpFlood
tcp,78,12055,tcpFlood
tcp,78,25252,tcpFlood
tcp,78,7467,tcpFlood
tcp,78,12057,tcpFlood
tcp,78,943,tcpFlood
tcp,78,8388,tcpFlood
tcp,78,11880,tcpFlood
tcp,78,10767,tcpFlood
tcp,78,4654,tcpFlood
tcp,78,15350,tcpFlood
tcp,78,21008,tcpFlood
tcp,78,7552,tcpFlood
tcp,78,4767,tcpFlood
tcp,78,23310,tcpFlood
tcp,78,10638,tcpFlood
tcp,78,7934,tcpFlood
tcp,78,26884,tcpFlood
tcp,78,11767,tcpFlood
tcp,78,7096,tcpFlood
tcp,78,4401,tcpFlood
tcp,78,5838,tcpFlood
tcp,78,21600,tcpFlood
tcp,78,20698,tcpFlood
tcp,78,26744,tcpFlood
tcp,78,24528,tcpFlood
tcp,78,7987,tcpFlood
tcp,78,15668,tcpFlood
tcp,78,9381,tcpFlood
tcp,78,10418,tcpFlood
tcp,78,6499,tcpFlood
tcp,78,26836,tcpFlood
tcp,78,5221,tcpFlood
tcp,78,6539,tcpFlood
tcp,78,10209,tcpFlood
tcp,78,11059,tcpFlood
tcp,78,15727,tcpFlood
tcp,78,5468,tcpFlood
tcp,78,9754,tcpFlood
tcp,78,5224,tcpFlood
tcp,78,667,tcpFlood
tcp,78,24477,tcpFlood
tcp,78,24106,tcpFlood
tcp,78,3034,tcpFlood
tcp,78,17217,tcpFlood
tcp,78,8662,tcpFlood
tcp,78,10444,tcpFlood
tcp,78,11188,tcpFlood
tcp,78,8001,tcpFlood
tcp,78,9898,tcpFlood
tcp,78,13448,tcpFlood
tcp,78,9386,tcpFlood
tcp,78,11044,tcpFlood
tcp,78,14998,tcpFlood
tcp,78,6275,tcpFlood
tcp,78,6555,tcpFlood
tcp,78,7271,tcpFlood
tcp,78,21683,tcpFlood
tcp,78,9892,tcpFlood
tcp,78,5905,tcpFlood
tcp,78,26624,tcpFlood
tcp,78,9888,tcpFlood
tcp,78,9886,tcpFlood
tcp,78,3660,tcpFlood
tcp,78,12025,tcpFlood
tcp,78,10142,tcpFlood
tcp,78,25229,tcpFlood
tcp,78,5431,tcpFlood
tcp,78,8356,tcpFlood
tcp,78,17198,tcpFlood
tcp,78,6654,tcpFlood
tcp,78,4470,tcpFlood
tcp,78,1073,tcpFlood
tcp,78,7964,tcpFlood
tcp,78,8539,tcpFlood
tcp,78,9886,tcpFlood
tcp,78,10405,tcpFlood
tcp,78,10713,tcpFlood
tcp,78,9057,tcpFlood
tcp,78,7662,tcpFlood
tcp,78,12173,tcpFlood
tcp,78,21690,tcpFlood
tcp,78,6307,tcpFlood
tcp,78,6483,tcpFlood
tcp,78,7634,tcpFlood
tcp,78,9936,tcpFlood
tcp,78,11257,tcpFlood
tcp,78,12861,tcpFlood
tcp,78,6514,tcpFlood
tcp,78,10582,tcpFlood
tcp,78,5401,tcpFlood
tcp,78,10724,tcpFlood
tcp,78,26452,tcpFlood
tcp,78,8128,tcpFlood
tcp,78,3250,tcpFlood
tcp,78,11555,tcpFlood
tcp,78,5657,tcpFlood
tcp,78,19162,tcpFlood
tcp,78,7877,tcpFlood
tcp,78,2096,tcpFlood
tcp,78,9888,tcpFlood
tcp,78,20720,tcpFlood
tcp,78,12628,tcpFlood
tcp,78,9980,tcpFlood
tcp,78,9909,tcpFlood
tcp,78,15093,tcpFlood
tcp,78,19153,tcpFlood
tcp,78,9489,tcpFlood
tcp,78,22111,tcpFlood
tcp,78,6479,tcpFlood
tcp,78,20752,tcpFlood
tcp,78,3550,tcpFlood
tcp,78,8563,tcpFlood
tcp,78,11875,tcpFlood
tcp,78,3977,tcpFlood
tcp,78,4923,tcpFlood
