% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6-8,10,21,26,32,40'

@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_bpktl numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_bpackets numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
115,466,143,122,31210678,1002359,1,slowBody
110,405,120,122,31313822,1010858,1,slowBody
85,225,78,1706,31110137,5086814,2,slowBody
276,467,209,153,31403516,1008244,0,slowBody
122,509,157,122,31528072,1010245,1,slowBody
107,406,121,122,31630291,1008540,1,slowBody
354,467,185,153,30844624,1667084,0,slowBody
109,466,135,113,31368970,1010387,1,slowBody
110,406,121,113,31417189,1008148,1,slowBody
178,225,79,60,13876290,1601134,0,slowBody
107,384,113,122,31628830,1012381,1,slowBody
107,384,114,122,31584089,1011376,1,slowBody
102,384,114,122,31494411,1009384,1,slowBody
111,405,120,122,31683600,10038117,1,slowBody
100,406,115,122,31499519,1005696,1,slowBody
106,405,122,122,31295943,1010617,1,slowBody
67,246,53,1982,12797,0,6,slowBody
119,509,158,122,31358114,1019429,1,slowBody
114,466,143,122,31278394,1002967,1,slowBody
108,467,145,122,31565723,1018129,1,slowBody
115,467,143,122,30586581,1004240,1,slowBody
171,225,83,1982,26635343,1599906,1,slowBody
115,553,154,122,30995438,1010132,1,slowBody
115,465,142,122,31356603,1005100,1,slowBody
104,405,122,134,31658559,1012815,1,slowBody
107,406,114,122,30368091,1018159,1,slowBody
112,466,143,113,30365486,1004759,1,slowBody
103,466,128,122,31505611,1002245,1,slowBody
65,225,47,1706,13586,0,7,slowBody
97,384,102,113,31197766,1002990,1,slowBody
111,406,121,122,29690619,1013963,1,slowBody
111,467,134,122,30834995,1007395,1,slowBody
111,406,121,122,31509389,1006136,1,slowBody
115,467,143,122,31470574,1016891,1,slowBody
126,554,173,122,31184781,1009704,1,slowBody
106,406,122,122,31611100,1007808,1,slowBody
108,406,121,113,31465904,9952335,2,slowBody
97,384,116,134,31397515,1009854,1,slowBody
111,405,120,122,31228540,1009259,1,slowBody
106,384,114,122,31502267,1007788,1,slowBody
126,553,173,122,31061750,1009333,1,slowBody
193,246,89,60,13469805,1664049,0,slowBody
103,405,114,122,31167319,1009338,1,slowBody
159,246,102,1982,1674422,0,6,slowBody
120,554,163,122,30622402,1005601,1,slowBody
106,406,122,113,31181320,10026813,2,slowBody
108,406,121,122,31190237,1005817,1,slowBody
109,467,135,122,30559644,1003898,1,slowBody
109,405,121,134,31711897,1013879,1,slowBody
103,384,115,122,31605720,1011761,1,slowBody
103,405,114,122,31058074,1029694,1,slowBody
111,405,120,122,31612336,10038465,1,slowBody
108,406,122,134,31616585,1007095,1,slowBody
104,405,122,122,31249548,1004843,1,slowBody
107,406,121,122,31132509,1005775,1,slowBody
105,384,113,122,31571137,1010786,1,slowBody
109,406,122,122,31674941,1006294,1,slowBody
260,406,173,153,29355784,1003205,0,slowBody
182,246,93,60,14333700,1022096,0,slowBody
112,405,120,122,31174253,1006626,1,slowBody
111,553,155,122,31188205,1004112,1,slowBody
120,509,158,122,31451523,1007173,1,slowBody
107,384,113,122,31657716,1013171,1,slowBody
130,554,172,113,31245489,1008877,1,slowBody
102,384,115,134,31265411,1006884,1,slowBody
106,384,113,134,31343973,1008613,1,slowBody
106,385,114,122,31266666,1011103,1,slowBody
102,385,107,122,31357439,1000848,1,slowBody
94,384,102,113,31207825,1003220,1,slowBody
101,385,115,122,31204537,1012143,1,slowBody
116,509,159,122,30349339,1030331,1,slowBody
114,466,133,122,31514285,1002033,1,slowBody
124,554,174,122,31272314,1011858,1,slowBody
105,405,122,122,31265814,1005365,1,slowBody
125,554,173,122,31285491,1010907,1,slowBody
110,465,134,113,31275702,1005521,1,slowBody
112,553,155,122,30970205,1004197,1,slowBody
112,465,143,122,31487394,1007234,1,slowBody
107,406,121,113,31428300,1008261,1,slowBody
109,406,121,122,31576408,1000264,1,slowBody
129,554,172,113,31353544,1009926,1,slowBody
108,406,121,122,31565136,1003438,1,slowBody
112,554,155,122,31163757,1001216,1,slowBody
113,405,120,122,31272499,1005595,1,slowBody
106,406,122,122,31193247,1005817,1,slowBody
126,554,173,122,30652496,1005902,1,slowBody
248,405,174,60,29575871,1029316,0,slowBody
107,406,121,122,31183267,1002500,1,slowBody
101,405,114,122,31164689,1006253,1,slowBody
118,554,164,122,30604662,1002110,1,slowBody
244,405,176,153,30559901,1030365,0,slowBody
173,246,95,60,16351138,1321806,0,slowBody
100,385,108,122,31264145,1022075,1,slowBody
110,467,135,122,30633226,1004363,1,slowBody
120,554,175,122,31316267,1004946,1,slowBody
110,405,120,122,31694211,10038052,1,slowBody
171,225,83,1982,26618152,1635982,1,slowBody
104,466,128,122,31470938,1001530,1,slowBody
124,509,157,113,31274972,1003323,1,slowBody
111,467,144,122,31208105,1005283,1,slowBody
98,405,115,122,31153594,1006193,1,slowBody
98,406,116,113,31214895,1027377,1,slowBody
106,406,122,122,31515110,1002426,1,slowBody
108,405,121,122,31710852,10038071,1,slowBody
108,405,121,134,31543704,1010522,1,slowBody
309,406,158,153,30685679,1695934,0,slowBody
279,394,168,1982,13802631,1584054,1,slowBody
231,307,121,60,6852155,1663776,0,slowBody
111,509,141,113,31203326,1009478,1,slowBody
98,384,108,122,30710905,1001116,1,slowBody
117,465,141,122,31516225,1008007,1,slowBody
102,385,115,122,31538662,1003054,1,slowBody
178,225,79,60,13869704,1605539,0,slowBody
107,385,114,122,31241563,1011380,1,slowBody
108,384,113,122,31594206,1008383,1,slowBody
102,406,115,113,31168639,1010382,1,slowBody
112,406,120,122,31658243,1005521,1,slowBody
102,406,123,122,31187648,1005735,1,slowBody
108,406,121,122,31418997,1000183,1,slowBody
123,553,162,122,30995041,1010177,1,slowBody
100,384,115,122,31589663,1008276,1,slowBody
112,406,121,134,31559737,1003216,1,slowBody
284,509,231,153,28611381,1033189,0,slowBody
109,406,122,122,31598756,1001773,1,slowBody
123,509,157,122,31422716,1005831,1,slowBody
127,554,173,122,31246441,1002983,1,slowBody
114,466,143,122,31434665,1006198,1,slowBody
133,554,172,122,31304375,1009610,1,slowBody
110,406,121,122,31662538,1006868,1,slowBody
301,394,158,60,13316710,1648927,0,slowBody
106,384,113,134,31220420,1006377,1,slowBody
116,553,155,122,30941655,1010332,1,slowBody
96,384,108,122,30685708,1003048,1,slowBody
108,406,121,122,31118592,1020293,1,slowBody
105,405,121,122,31507100,1010009,1,slowBody
106,406,122,122,31559558,9947860,1,slowBody
109,405,121,122,31743560,10037844,1,slowBody
103,385,115,122,31261111,1011187,1,slowBody
261,406,172,178,31359769,1001094,0,slowBody
103,385,107,122,30588356,1003710,1,slowBody
106,384,113,122,30723679,1006336,1,slowBody
125,509,156,122,31378779,1005153,1,slowBody
114,465,143,122,31385237,1005824,1,slowBody
106,385,114,122,31234545,1011609,1,slowBody
101,384,115,122,31200825,1006186,1,slowBody
269,350,137,60,13300323,1631852,0,slowBody
106,405,121,122,31292277,1005912,1,slowBody
110,405,120,122,31399878,1002876,1,slowBody
109,385,113,122,31068764,1005832,1,slowBody
67,246,53,1982,11329,0,6,slowBody
101,405,115,122,31159277,1006407,1,slowBody
107,405,121,122,31359487,1011877,1,slowBody
258,406,174,153,31340614,1003135,0,slowBody
100,384,102,122,31425819,1007047,1,slowBody
107,406,121,122,31687759,1007894,1,slowBody
303,406,161,60,30326233,1008838,0,slowBody
109,406,121,122,31253963,1019147,1,slowBody
117,465,142,122,31583830,1008750,1,slowBody
109,405,121,122,31475354,1009764,1,slowBody
105,405,121,122,30166300,1016007,1,slowBody
105,384,114,122,31539800,1010376,1,slowBody
106,385,114,122,31368992,1009902,1,slowBody
310,406,157,153,29666010,1696051,0,slowBody
120,467,142,122,31540733,1018025,1,slowBody
128,554,173,122,31361057,1005808,1,slowBody
119,465,141,122,31453487,1006602,1,slowBody
111,406,121,122,31547609,1008097,1,slowBody
107,405,121,134,31484103,1009755,1,slowBody
108,385,113,122,31309540,1000087,1,slowBody
103,406,114,113,31166854,1011052,1,slowBody
67,246,53,1706,18380,0,7,slowBody
104,385,115,122,31147243,1022923,1,slowBody
118,466,142,122,31407031,1005572,1,slowBody
106,384,114,134,31416244,1010071,1,slowBody
102,384,107,134,31048666,1033451,1,slowBody
228,307,123,1982,26731470,1345017,1,slowBody
108,405,121,122,30163923,1010536,1,slowBody
105,405,121,134,31527728,1010540,1,slowBody
109,405,121,122,31233874,1004868,1,slowBody
107,406,122,122,31237947,1022371,1,slowBody
107,385,114,122,31340648,1009481,1,slowBody
119,509,158,122,31486560,1008426,1,slowBody
127,554,173,122,31360809,1008884,1,slowBody
107,405,121,122,31298139,1010772,1,slowBody
78,78,0,-1,1499072,0,0,slowBody
110,466,144,122,31464397,1007247,1,slowBody
124,509,157,122,31387418,1004959,1,slowBody
232,384,165,153,31410970,1027465,0,slowBody
113,466,143,122,31644288,1004790,1,slowBody
103,406,122,122,31569304,1007068,1,slowBody
91,406,110,216,31463724,1026936,0,slowBody
111,406,121,122,31469176,1003044,1,slowBody
109,553,156,122,30969596,1001229,1,slowBody
107,406,121,134,31609455,1007699,1,slowBody
127,554,173,122,31236480,1020213,1,slowBody
116,465,142,122,31664399,1008647,1,slowBody
106,405,122,122,31199163,1009176,1,slowBody
117,466,142,122,31230903,1003007,1,slowBody
107,406,121,122,31464190,1002114,1,slowBody
112,466,134,113,31381843,1008923,1,slowBody
103,385,114,113,31159441,1004008,1,slowBody
105,384,114,122,31587112,1008267,1,slowBody
109,406,121,113,31423226,9952189,2,slowBody
297,405,161,153,31367727,1011311,0,slowBody
104,405,122,122,31171187,1006507,1,slowBody
113,406,120,122,31065849,1008728,1,slowBody
108,406,121,122,29881937,1023683,1,slowBody
124,509,157,134,31275914,1003576,1,slowBody
117,466,142,122,31365658,1007218,1,slowBody
121,554,163,122,30576684,1001134,1,slowBody
117,467,142,122,31179613,1003963,1,slowBody
108,406,121,122,29673933,1013358,1,slowBody
310,405,157,153,29251808,1632238,0,slowBody
115,466,142,122,31259076,1002512,1,slowBody
130,554,172,122,31377708,1006239,1,slowBody
94,384,102,113,31194488,1002891,1,slowBody
113,466,143,122,31673521,1006555,1,slowBody
88,385,104,175,31395795,1005104,0,slowBody
104,384,114,134,31466574,1008806,1,slowBody
114,467,143,122,31658627,1019737,1,slowBody
108,406,121,122,31501193,1005720,1,slowBody
311,544,208,216,30471569,1030252,0,slowBody
109,467,144,122,31521459,1017429,1,slowBody
116,465,142,122,31394046,1005574,1,slowBody
113,465,142,122,31481294,1010029,1,slowBody
344,466,190,60,31443964,1288556,0,slowBody
90,405,110,175,31465401,1018323,0,slowBody
125,554,173,122,31288500,1011106,1,slowBody
111,385,113,122,31257642,1006389,1,slowBody
124,509,157,122,31384438,1004849,1,slowBody
120,509,157,122,31333499,1004542,1,slowBody
103,384,114,134,31375580,1009393,1,slowBody
117,467,143,122,31150997,1004016,1,slowBody
119,509,158,122,31536153,1010650,1,slowBody
117,467,142,122,31207468,1004574,1,slowBody
117,467,142,122,31484792,1016779,1,slowBody
107,406,121,122,31764557,1009461,1,slowBody
262,394,172,1982,14343816,1029105,1,slowBody
106,406,122,122,31625973,1003162,1,slowBody
108,385,113,122,31306035,1009963,1,slowBody
177,246,96,1982,28503321,1012809,1,slowBody
159,246,102,1501,1044167,0,8,slowBody
123,509,157,122,30362673,1030368,1,slowBody
106,385,114,122,31308583,1009649,1,slowBody
101,406,115,113,31203713,1009866,1,slowBody
102,384,114,134,31423507,1010454,1,slowBody
111,405,120,122,31504825,1010258,1,slowBody
147,225,91,2368,1667124,0,5,slowBody
210,306,126,60,16948162,1012490,0,slowBody
109,405,121,122,31737556,10045970,1,slowBody
106,406,122,122,31646256,1006376,1,slowBody
109,405,121,122,31178454,10046464,1,slowBody
108,405,121,122,31593461,10038584,1,slowBody
102,406,123,122,31699830,1007166,1,slowBody
117,466,142,122,31400003,1005572,1,slowBody
120,509,157,122,31355393,1019252,1,slowBody
116,466,142,113,30378702,1010128,1,slowBody
107,384,113,134,31291772,1007603,1,slowBody
130,553,172,122,31075763,1010076,1,slowBody
103,385,115,122,31307019,10046492,1,slowBody
102,405,115,122,31141552,1008697,1,slowBody
110,466,144,122,31338452,1004224,1,slowBody
102,384,114,134,31367365,1009034,1,slowBody
110,406,121,122,31179858,1002482,1,slowBody
295,405,162,153,31155964,1027093,0,slowBody
107,385,114,122,31210602,1005302,1,slowBody
125,554,173,122,31200481,1001956,1,slowBody
108,406,121,122,29380534,1008524,1,slowBody
123,554,175,122,30666530,1006025,1,slowBody
101,384,114,122,31187882,1005985,1,slowBody
109,405,121,122,31530486,10044667,1,slowBody
130,554,172,122,31304101,1009307,1,slowBody
111,465,143,122,31465966,1006857,1,slowBody
372,554,243,153,31148312,1009541,0,slowBody
106,385,114,122,31325410,1007353,1,slowBody
102,405,114,134,30918951,1004605,1,slowBody
105,385,107,122,31202744,1029349,1,slowBody
110,466,144,113,30378233,1005369,1,slowBody
371,553,243,153,31159242,1036718,0,slowBody
107,466,135,113,31148742,1001033,1,slowBody
88,384,103,175,31404392,1010220,0,slowBody
112,465,143,122,31407165,1005990,1,slowBody
101,406,115,122,30369528,1008136,1,slowBody
107,405,121,122,31759835,10037753,1,slowBody
107,406,122,122,31650246,1008872,1,slowBody
121,509,157,122,31401434,1005424,1,slowBody
99,406,115,113,31199684,1011779,1,slowBody
102,384,114,122,31452490,1008404,1,slowBody
116,466,142,122,31680196,1006313,1,slowBody
91,406,110,175,31449672,1032393,0,slowBody
107,406,122,122,31533429,1007844,1,slowBody
105,405,122,134,31610629,1011634,1,slowBody
111,465,143,122,31490075,1007342,1,slowBody
111,385,113,122,31084792,1006679,1,slowBody
126,553,173,122,31078027,1010084,1,slowBody
115,466,142,122,31217116,1002119,1,slowBody
113,466,143,113,31537618,1007620,1,slowBody
107,405,114,122,30901540,1004667,1,slowBody
104,384,114,122,31205149,1006381,1,slowBody
99,385,115,122,31080624,1006367,1,slowBody
293,467,204,153,30382918,1007091,0,slowBody
72,306,70,2368,12873,0,5,slowBody
109,466,144,122,31624104,1004463,1,slowBody
128,554,173,122,31228360,1020001,1,slowBody
123,553,162,134,31221975,1004798,1,slowBody
117,509,158,122,31431505,1005938,1,slowBody
105,405,122,122,31311782,1010733,1,slowBody
267,554,252,122,30660038,1006062,1,slowBody
103,385,114,122,31165373,1004422,1,slowBody
111,405,120,122,31309622,10038683,1,slowBody
88,384,103,175,31416546,1025307,0,slowBody
125,554,174,134,31177583,1001574,1,slowBody
106,384,113,122,31544583,1007929,1,slowBody
104,384,114,122,31660854,1013564,1,slowBody
105,406,114,113,31142275,1009741,1,slowBody
106,406,122,122,29876214,1023336,1,slowBody
118,466,142,122,31289528,1003017,1,slowBody
101,384,115,113,30637813,1003861,1,slowBody
128,554,173,122,30669439,1007050,1,slowBody
117,467,142,122,31498968,1017122,1,slowBody
113,465,143,122,31704279,1008003,1,slowBody
105,385,114,113,30601775,1004342,1,slowBody
119,467,142,122,31567942,1018246,1,slowBody
106,406,122,122,31556632,1003105,1,slowBody
130,554,172,122,31352579,1008833,1,slowBody
115,509,159,122,31361775,1004701,1,slowBody
226,554,242,122,31138118,1001321,1,slowBody
117,466,142,122,31380231,1007445,1,slowBody
110,406,121,113,31431545,9952341,2,slowBody
105,385,114,122,31168401,1004557,1,slowBody
101,384,115,122,31189613,1006091,1,slowBody
107,406,121,122,29884068,1023940,1,slowBody
116,465,142,122,31746178,1009373,1,slowBody
111,465,143,122,31624754,1009935,1,slowBody
327,466,194,60,32456033,1011139,0,slowBody
116,466,142,122,31332979,1003999,1,slowBody
115,465,142,122,30458816,1011082,1,slowBody
109,406,121,122,31492705,1005722,1,slowBody
109,405,121,122,31219543,1004301,1,slowBody
110,406,121,122,31568121,9947585,1,slowBody
117,466,142,122,31306199,1005057,1,slowBody
123,553,162,134,30997291,1009820,1,slowBody
105,384,114,134,31262405,1006705,1,slowBody
110,406,121,122,31588407,1006360,1,slowBody
104,405,122,122,31797777,10037443,1,slowBody
101,384,115,134,31289136,1007497,1,slowBody
106,405,121,122,31307143,1006358,1,slowBody
115,465,142,113,30414704,1006345,1,slowBody
108,406,121,122,31580956,1006453,1,slowBody
109,406,121,122,31166490,1005707,1,slowBody
108,406,121,122,31632300,1008632,1,slowBody
182,246,93,60,14901175,1012380,0,slowBody
110,406,121,122,31575268,1007311,1,slowBody
113,406,120,113,31460170,9952426,2,slowBody
292,394,163,60,6879155,1658195,0,slowBody
105,406,122,122,31512973,1006914,1,slowBody
104,405,122,122,31303942,1006181,1,slowBody
116,465,142,122,31471404,1007082,1,slowBody
103,384,114,122,31623730,1009222,1,slowBody
107,405,121,122,31686612,10038141,1,slowBody
122,509,157,122,31370053,1005038,1,slowBody
127,554,173,122,31318038,1005112,1,slowBody
128,554,173,122,31247505,1002651,1,slowBody
109,406,121,122,31157890,1005665,1,slowBody
120,553,163,134,31204538,1004602,1,slowBody
109,405,121,122,31595993,10044942,1,slowBody
104,384,114,134,31428719,1010702,1,slowBody
107,406,122,113,31186197,1009647,1,slowBody
106,406,122,122,31539878,1006724,1,slowBody
100,405,123,122,31274667,1010408,1,slowBody
108,405,121,122,31274784,1005444,1,slowBody
107,385,114,122,31300364,10046470,1,slowBody
100,405,115,122,31146653,1008909,1,slowBody
113,467,143,122,31461611,1016596,1,slowBody
328,328,0,-1,36385725,9236493,0,slowBody
114,465,142,122,31687024,1007607,1,slowBody
99,384,115,122,31597125,1008335,1,slowBody
108,406,121,122,31532109,1005936,1,slowBody
104,406,122,122,31476042,1005419,1,slowBody
90,405,110,175,31442103,1026449,0,slowBody
258,406,174,153,31398942,1002348,0,slowBody
112,467,144,122,31661635,1019828,1,slowBody
117,466,142,122,31215943,1002613,1,slowBody
115,467,143,122,31640686,1019744,1,slowBody
110,385,113,113,30590007,1004034,1,slowBody
245,405,175,153,30556624,1032303,0,slowBody
109,405,121,122,31168137,1006649,1,slowBody
309,406,159,153,31181203,1664202,0,slowBody
276,405,171,153,31352078,1024297,0,slowBody
116,466,142,122,31324974,1003955,1,slowBody
107,384,113,122,31457832,1008750,1,slowBody
105,406,122,113,31422576,10025249,2,slowBody
110,406,121,113,31524861,9949562,2,slowBody
123,554,174,122,31257735,1012315,1,slowBody
106,406,122,122,31622735,1008181,1,slowBody
111,466,143,122,31344323,1006133,1,slowBody
99,385,108,122,31184838,1007510,1,slowBody
112,405,120,113,30157741,1015701,1,slowBody
123,509,157,113,31243408,1003082,1,slowBody
109,405,121,122,31700050,10038064,1,slowBody
109,405,121,122,31582450,10045033,1,slowBody
119,553,163,122,30989891,1008596,1,slowBody
106,406,122,122,31183722,1009945,1,slowBody
113,553,155,122,30947391,1010531,1,slowBody
97,384,102,113,31209489,1003223,1,slowBody
103,385,114,122,31315864,1006920,1,slowBody
126,554,174,113,31249545,1009134,1,slowBody
134,554,171,122,31350368,1008691,1,slowBody
104,405,114,122,30925461,1004465,1,slowBody
91,406,110,175,31481050,1030007,0,slowBody
107,406,122,122,31272072,1022933,1,slowBody
101,509,143,175,31429110,1012140,0,slowBody
241,394,180,1501,1032532,0,8,slowBody
118,467,142,122,31283443,1008746,1,slowBody
105,405,122,134,31546457,1010629,1,slowBody
105,406,122,134,31656778,1009682,1,slowBody
372,554,243,153,31203603,1024265,0,slowBody
107,406,121,122,31382921,1000750,1,slowBody
306,406,157,60,30327530,1009040,0,slowBody
121,509,157,122,31227132,1010827,1,slowBody
88,384,103,175,31421989,1031287,0,slowBody
176,246,95,60,7728206,1008021,0,slowBody
116,465,142,122,31692264,1007838,1,slowBody
128,553,172,122,31031708,1010106,1,slowBody
105,406,122,122,31436110,1005316,1,slowBody
102,384,114,134,31070758,10046389,1,slowBody
118,509,158,122,31404016,1005536,1,slowBody
107,405,121,122,31259434,1009644,1,slowBody
120,467,142,134,30599016,1004178,1,slowBody
311,405,155,153,31163820,1696252,0,slowBody
295,406,164,153,30401875,1019805,0,slowBody
110,406,121,122,31123224,1005688,1,slowBody
172,466,189,122,31480717,1001088,1,slowBody
249,405,173,60,29578887,1032360,0,slowBody
107,467,145,122,31232970,1005866,1,slowBody
113,467,143,122,31242304,1006547,1,slowBody
186,246,93,1982,26615165,1633961,1,slowBody
107,405,121,122,31579482,10045034,1,slowBody
114,466,133,113,31145934,1000784,1,slowBody
120,467,142,122,31678862,1020030,1,slowBody
113,466,143,113,31405572,1008968,1,slowBody
109,384,113,134,31402567,1009625,1,slowBody
123,509,157,122,31507296,1009385,1,slowBody
118,509,158,122,31494622,1008797,1,slowBody
119,509,158,113,31283196,1003297,1,slowBody
112,406,120,122,31179085,1020467,1,slowBody
117,509,158,122,31489468,1009117,1,slowBody
110,406,121,113,31419126,1008237,1,slowBody
118,554,164,122,30554177,1004702,1,slowBody
109,406,121,122,31651952,1005883,1,slowBody
111,466,143,122,31252388,1003522,1,slowBody
114,466,143,122,31296206,1004545,1,slowBody
67,246,53,1982,12568,0,6,slowBody
113,466,143,122,31341419,1004013,1,slowBody
122,509,157,122,31325183,1004252,1,slowBody
110,406,121,122,31654473,1009220,1,slowBody
102,406,115,122,31166746,1001688,1,slowBody
126,553,173,122,31069277,1009810,1,slowBody
101,385,115,122,31302067,1006927,1,slowBody
109,406,121,122,31177260,1005891,1,slowBody
103,405,114,113,31185044,1012361,1,slowBody
101,406,115,113,31171571,1010037,1,slowBody
114,467,143,122,31205932,1005191,1,slowBody
107,405,121,122,31185567,1000065,1,slowBody
114,466,142,122,31317212,1003551,1,slowBody
117,466,142,122,31291351,1004592,1,slowBody
110,405,120,122,31496738,1009958,1,slowBody
107,406,121,113,31465436,1000724,1,slowBody
105,405,122,122,30290384,9235571,1,slowBody
104,406,122,122,31407468,10024931,1,slowBody
120,467,142,122,31435051,1016087,1,slowBody
106,405,121,122,31721160,10045852,1,slowBody
112,405,120,134,31662672,10045210,1,slowBody
288,406,165,60,30994781,1005676,0,slowBody
110,405,120,134,31684706,1013241,1,slowBody
103,384,114,122,31600200,1011524,1,slowBody
107,384,113,122,31178371,1005975,1,slowBody
114,466,143,122,31597025,1003596,1,slowBody
103,406,123,122,31381819,1000871,1,slowBody
111,466,144,113,30357358,1004535,1,slowBody
113,406,121,122,31151880,1005642,1,slowBody
113,405,120,122,31804636,10037435,1,slowBody
176,246,95,60,7753212,1000833,0,slowBody
103,406,123,122,31607276,1001993,1,slowBody
118,554,164,122,30595692,1005231,1,slowBody
104,406,122,134,29355318,1008561,1,slowBody
113,466,143,122,31286323,1004360,1,slowBody
106,384,113,122,31573932,1010910,1,slowBody
107,406,122,122,31541177,9948982,1,slowBody
105,406,122,122,31183862,1022323,1,slowBody
105,405,121,122,31757067,1014083,1,slowBody
106,405,121,134,31631974,1012254,1,slowBody
107,509,142,122,31220552,1010490,1,slowBody
116,466,142,122,31246280,1003483,1,slowBody
107,406,122,122,31542585,1006517,1,slowBody
107,405,121,122,31656754,10044913,1,slowBody
119,466,142,122,31151306,1001381,1,slowBody
99,405,115,113,31188533,1010213,1,slowBody
122,554,174,122,31294147,1010965,1,slowBody
108,405,121,122,31163540,1015694,1,slowBody
122,467,141,122,31261259,1007204,1,slowBody
123,554,174,113,31231261,1008837,1,slowBody
110,406,121,122,31122582,1005819,1,slowBody
115,465,142,122,31695332,1007961,1,slowBody
105,384,113,134,31299275,1007588,1,slowBody
126,554,173,122,31306785,1004600,1,slowBody
109,405,121,122,31602794,10038565,1,slowBody
109,406,121,134,31768763,1009930,1,slowBody
98,405,115,122,31169919,1012402,1,slowBody
108,467,135,113,30553066,1003151,1,slowBody
108,406,121,122,31197986,1005812,1,slowBody
108,406,121,122,31586386,1007415,1,slowBody
112,465,143,122,31643769,1008830,1,slowBody
115,553,155,122,30976322,1010327,1,slowBody
104,384,114,122,31591615,1008423,1,slowBody
104,406,122,113,31179424,10026346,2,slowBody
114,553,155,122,30989053,1010287,1,slowBody
106,405,114,122,31038049,1008277,1,slowBody
109,385,113,122,31124880,1004161,1,slowBody
372,554,243,153,31195080,1015232,0,slowBody
101,405,123,122,31225941,1009234,1,slowBody
101,384,108,122,31454737,1008400,1,slowBody
99,405,115,122,31391948,1002923,1,slowBody
120,467,142,122,31749132,1021043,1,slowBody
106,385,114,122,31051725,1005313,1,slowBody
115,466,142,122,31454758,1007193,1,slowBody
108,405,121,134,31767775,1014486,1,slowBody
108,384,113,122,31487138,1009073,1,slowBody
104,406,122,122,31053143,1007862,1,slowBody
106,405,121,122,31762501,10037640,1,slowBody
110,384,113,134,31381002,1009278,1,slowBody
110,384,113,122,31612888,1008706,1,slowBody
104,384,114,122,31167217,1005754,1,slowBody
109,385,113,122,31364380,1009739,1,slowBody
114,466,143,113,31540591,1007726,1,slowBody
111,553,156,122,31184976,1004010,1,slowBody
110,466,134,113,31181037,1001294,1,slowBody
90,405,110,175,31445102,1029453,0,slowBody
108,405,121,122,31204460,1009340,1,slowBody
297,406,162,153,30671642,1009196,0,slowBody
88,384,103,175,31424022,1002287,0,slowBody
114,405,120,134,31679266,1013024,1,slowBody
110,405,121,122,31745266,10046001,1,slowBody
124,509,157,122,31414685,1005742,1,slowBody
100,385,115,134,31364743,1008328,1,slowBody
113,465,143,122,31555894,1008796,1,slowBody
106,405,121,122,31633288,10044875,1,slowBody
106,406,122,122,31590595,1001070,1,slowBody
104,406,114,122,30710354,1006687,1,slowBody
102,385,107,122,31223112,1014815,1,slowBody
75,350,82,1982,10844,0,6,slowHeaders
105,405,122,122,31777172,1007969,1,slowHeaders
104,349,101,113,31509155,1003908,1,slowHeaders
109,393,116,122,31400760,1001881,1,slowHeaders
92,306,87,122,31331994,1005904,1,slowHeaders
217,350,157,1708,1039497,0,7,slowHeaders
94,348,91,122,31503439,1002955,1,slowHeaders
98,304,87,122,31019583,1006331,1,slowHeaders
90,244,66,122,31177440,1008385,1,slowHeaders
95,305,86,122,31238250,1021044,1,slowHeaders
93,304,86,122,29373716,1001128,1,slowHeaders
184,223,72,152,31228950,1663659,0,slowHeaders
95,304,86,122,31695865,1009086,1,slowHeaders
113,466,134,113,30411760,1005623,1,slowHeaders
115,466,142,122,31663679,10042757,1,slowHeaders
98,306,86,113,31263275,1002607,1,slowHeaders
108,405,121,122,31671026,1005819,1,slowHeaders
110,393,116,122,31445345,1002941,1,slowHeaders
101,349,101,122,31938657,1011254,1,slowHeaders
103,349,101,122,31692776,1006098,1,slowHeaders
110,405,120,122,31663795,1007900,1,slowHeaders
96,304,86,122,31703690,1009667,1,slowHeaders
99,349,102,122,31724131,1006725,1,slowHeaders
272,392,161,152,31108515,1004258,0,slowHeaders
81,223,59,122,31558822,1005902,1,slowHeaders
119,466,142,113,31562592,1007666,1,slowHeaders
272,394,169,1982,27693436,1002931,1,slowHeaders
92,304,81,122,31046767,1004167,1,slowHeaders
108,393,116,122,31567736,1004466,1,slowHeaders
103,349,101,122,31342826,1004369,1,slowHeaders
266,349,131,60,31387161,1664069,0,slowHeaders
102,349,101,122,31399258,1006096,1,slowHeaders
102,349,101,122,31269159,10036681,1,slowHeaders
91,305,77,122,31197194,1018690,1,slowHeaders
97,304,86,113,29348811,1000364,1,slowHeaders
107,349,101,122,31602803,1004645,1,slowHeaders
107,393,117,113,31483342,1003049,1,slowHeaders
102,349,101,122,30553214,1000990,1,slowHeaders
