% isAttack normal:	2000
% isAttack attack:	1866
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,21,27-28,40'

@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute duration numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute isAttack {normal,attack}

@data
590,3,52,147,10540443,10536514,10536514,attack
2524,2,52,194,31520471,4964210,13568442,attack
506,2,52,168,3406,0,0,attack
986,7,40,109,29931017,5968878,10198597,attack
966,6,40,120,30699989,7659595,10413485,attack
1257,2,52,104,31713569,6004891,10648290,attack
990,7,40,110,29902699,5965243,10198858,attack
689,3,52,172,10515589,10512179,10512179,attack
651,3,52,130,9767907,4882767,8737927,attack
1006,7,40,125,30835644,7689047,10511963,attack
1413,2,52,117,31475744,5958002,10410323,attack
893,6,40,111,30776366,7676423,10450246,attack
506,2,52,168,3517,0,0,attack
955,7,40,119,29969539,7471888,10194408,attack
962,8,40,120,29977099,7479861,10204840,attack
506,2,52,168,3224,0,0,attack
991,8,40,123,30696382,7658479,10373844,attack
1322,2,52,110,30543494,5772729,9478112,attack
623,2,52,207,3379,0,0,attack
506,2,52,168,3401,0,0,attack
4533,1,52,323,28455118,3818383,7441978,attack
1172,2,52,97,31737051,6009559,10671897,attack
944,7,40,118,30911070,7710460,10591571,attack
506,2,52,168,3210,0,0,attack
995,6,40,124,30620881,7646229,10363246,attack
966,7,40,120,30584762,7639629,10292294,attack
965,7,40,107,29916210,5963922,10198861,attack
961,7,40,120,28962478,9296347,10189467,attack
506,2,52,168,3373,0,0,attack
614,3,52,153,10728766,10725442,10725442,attack
734,7,40,91,30583095,7637005,10697244,attack
1422,2,52,118,31418032,5946620,10352542,attack
584,3,52,146,10691316,10687908,10687908,attack
1249,2,52,104,31250583,5913608,10185064,attack
506,2,52,168,3316,0,0,attack
702,3,52,175,10368261,10365127,10365127,attack
220,0,55,55,14012982,14012291,14012291,attack
693,8,40,86,30815062,7690416,10696308,attack
705,3,52,176,10253383,10250155,10250155,attack
1015,7,40,112,29922440,5966944,10198755,attack
1007,7,40,125,30575404,7636622,10280576,attack
998,6,40,124,30613136,7639470,10324179,attack
925,6,40,115,30830054,7691179,10505836,attack
948,8,40,118,30896759,7711586,10584518,attack
735,7,40,91,30910969,7716926,10696201,attack
715,3,52,178,8581145,8577965,8577965,attack
583,3,52,145,10549064,10545676,10545676,attack
946,7,40,118,31035587,7756906,10761374,attack
963,7,40,120,29001265,7225120,10199069,attack
757,7,40,94,30955307,7731640,10697220,attack
1002,6,40,125,30606443,7635692,10309217,attack
940,8,40,117,30802148,7686768,10486764,attack
701,7,40,87,30916444,7718390,10696213,attack
943,6,40,117,30886737,7706732,10564608,attack
939,7,40,117,30805394,7680303,10479371,attack
730,8,40,91,30791509,7683775,10696323,attack
4501,1,52,321,28537519,3830276,7442137,attack
588,3,52,147,10592101,10588711,10588711,attack
949,8,40,118,30855569,7700612,10541397,attack
623,2,52,207,3386,0,0,attack
506,2,52,168,3084,0,0,attack
742,8,40,92,30760101,7675687,10696315,attack
599,3,52,149,9723969,9720539,9720539,attack
713,3,52,178,10712864,10709675,10709675,attack
706,7,40,88,30560457,7630491,10697174,attack
1016,7,40,127,30791063,7676154,10464575,attack
4501,1,52,321,28449077,3817492,7442106,attack
3358,1,52,305,10696185,2243390,4230852,attack
980,7,40,122,29967709,9629408,10190239,attack
288,0,72,72,14016815,14016172,14016172,attack
924,7,40,115,30583754,7621398,10236614,attack
952,8,40,119,30737154,7669329,10416626,attack
4533,1,52,323,28480820,3822231,7441096,attack
991,7,40,110,29939724,5970777,10198595,attack
506,2,52,168,3265,0,0,attack
967,7,40,120,30782689,7674184,10455671,attack
993,8,40,124,30001944,7484371,10205111,attack
506,2,52,168,3179,0,0,attack
955,6,40,119,30580766,7627227,10270566,attack
1338,2,52,111,31303456,5924028,10237931,attack
947,7,40,118,31000977,7745836,10718711,attack
954,8,40,119,30701465,7660597,10382237,attack
734,8,40,91,30823760,7692644,10696273,attack
709,3,52,177,9684138,9680691,9680691,attack
938,6,40,117,30863332,7702580,10580642,attack
664,4,52,110,7393,0,0,attack
3869,1,52,322,13963854,2447117,4031453,attack
914,6,40,114,30977858,7733232,10664184,attack
506,2,52,168,3330,0,0,attack
980,7,40,108,29866566,5953000,10197183,attack
940,7,40,117,30957881,7730666,10658871,attack
604,3,52,151,9721070,9717732,9717732,attack
623,2,52,207,3492,0,0,attack
1361,2,52,113,31566781,5975945,10501371,attack
710,3,52,177,10592193,10588801,10588801,attack
698,3,52,174,10583347,10580007,10580007,attack
1315,2,52,109,31186018,5900860,10120360,attack
1009,7,40,126,30537908,9818146,10233374,attack
963,8,40,120,30687545,7656268,10365323,attack
998,6,40,124,30613756,7649652,10339045,attack
592,3,52,148,10278285,10275058,10275058,attack
937,6,40,117,30745823,7671944,10460543,attack
5231,3,40,348,30312080,4680873,13071857,attack
706,3,52,176,10288833,10285415,10285415,attack
506,2,52,168,3228,0,0,attack
963,8,40,120,29983119,7481354,10204932,attack
979,7,40,122,30606340,9839590,10297695,attack
623,2,52,207,3133,0,0,attack
967,7,40,120,30864051,7696859,10541551,attack
623,2,52,207,3436,0,0,attack
578,3,52,144,10563184,10559999,10559999,attack
1327,2,52,110,31707697,6003724,10642376,attack
966,6,40,107,29819804,5949067,10197416,attack
704,3,52,176,8590211,8587016,8587016,attack
986,7,40,123,30833318,7694796,10518430,attack
506,2,52,168,3568,0,0,attack
955,6,40,119,31007859,7748140,10727531,attack
718,3,52,179,10441909,10438548,10438548,attack
506,2,52,168,3377,0,0,attack
941,6,40,117,30722485,7662026,10394317,attack
742,8,40,92,29025686,7241722,10695058,attack
1017,8,40,127,28960503,7226559,10203410,attack
623,2,52,207,3388,0,0,attack
1045,6,40,116,29904551,7208808,10188941,attack
985,7,40,109,29954411,5973832,10199315,attack
581,3,52,145,10520384,10517060,10517060,attack
506,2,52,168,3330,0,0,attack
964,8,40,120,30730183,7668602,10413553,attack
967,8,40,120,28931832,7218309,10203443,attack
683,3,52,170,10459648,10456199,10456199,attack
947,7,40,118,28946229,7210403,10198161,attack
963,7,40,120,30882771,7702682,10562130,attack
1210,2,52,100,31516872,5966104,10451395,attack
723,8,40,90,29072277,7253885,10696672,attack
973,7,40,121,28889570,9266972,10188587,attack
989,7,40,123,29939126,9619424,10188778,attack
577,3,52,144,10439956,10436706,10436706,attack
689,3,52,172,8660934,8657798,8657798,attack
991,6,40,123,30965565,7730311,10665429,attack
3358,1,52,305,10719426,2249302,4264116,attack
998,8,40,124,30785188,7682420,10469535,attack
1455,2,52,121,31602080,5982916,10536666,attack
610,3,52,152,10437172,10433858,10433858,attack
1154,2,52,96,31259390,5915346,10193894,attack
3749,1,52,374,7793579,2023037,3360418,attack
951,7,40,118,30923418,7715225,10609195,attack
708,3,52,177,10774922,10771554,10771554,attack
725,7,40,90,30997402,7744127,10697390,attack
978,6,40,122,30865969,7703510,10583624,attack
597,3,52,149,10353373,10350238,10350238,attack
506,2,52,168,3372,0,0,attack
696,3,52,174,10427262,10423741,10423741,attack
707,7,40,88,30591454,7639166,10697077,attack
980,7,40,122,30556862,9824702,10253063,attack
585,3,52,146,10600672,10597354,10597354,attack
722,8,40,90,29033363,7243743,10695197,attack
2360,3,40,214,25484863,5933493,18485804,attack
623,2,52,207,3382,0,0,attack
968,6,40,121,31050054,7760018,10803557,attack
601,3,52,150,10356417,10353138,10353138,attack
595,3,52,148,10396955,10393207,10393207,attack
1228,2,52,102,31757629,6013597,10692423,attack
710,3,52,177,10392038,10388638,10388638,attack
723,8,40,90,29067072,7252397,10695928,attack
964,7,40,120,29944791,9622138,10189978,attack
998,6,40,124,30837457,7695891,10554223,attack
110,0,55,55,411,0,0,attack
1333,2,52,111,31241766,5911853,10176207,attack
965,6,40,120,30960370,7731555,10692791,attack
1031,7,40,114,30029690,5984359,10194304,attack
604,3,52,151,10266686,10263473,10263473,attack
1744,4,40,193,20345711,9242663,15274694,attack
961,8,40,120,30813494,7689677,10498237,attack
3889,3,52,324,9830198,2025184,3360497,attack
596,3,52,149,10662621,10659275,10659275,attack
1251,2,52,104,31233012,5910127,10167378,attack
1228,2,52,102,30564338,5776842,9498670,attack
1964,2,40,218,1714717,0,0,attack
623,2,52,207,3442,0,0,attack
580,3,52,145,10457244,10453909,10453909,attack
686,6,40,85,30960792,7733044,10697200,attack
623,2,52,207,3172,0,0,attack
952,7,40,105,29869557,5953620,10197182,attack
950,7,40,118,30768456,7670156,10440771,attack
999,7,40,124,30980034,7739265,10692956,attack
953,6,40,119,31013332,7747834,10757403,attack
976,7,40,122,28992646,7222816,10199067,attack
966,7,40,120,30612299,9841619,10303579,attack
568,3,52,142,10284076,10280905,10280905,attack
623,2,52,207,3406,0,0,attack
732,7,40,91,30567832,7632745,10697324,attack
986,7,40,123,30569727,7635198,10274776,attack
1006,6,40,111,29811208,5946772,10195478,attack
586,3,52,146,8689586,8686201,8686201,attack
591,3,52,147,10694202,10690851,10690851,attack
944,6,40,118,30896696,7712643,10618923,attack
697,3,52,174,8631384,8628245,8628245,attack
970,8,40,121,30021478,7489548,10205404,attack
928,6,40,116,30988426,7740358,10727862,attack
713,3,52,178,10780940,10776969,10776969,attack
1343,2,52,111,31613788,5985221,10548404,attack
977,7,40,122,31018223,7751534,10740783,attack
961,7,40,120,30560009,7612406,10214118,attack
623,2,52,207,3359,0,0,attack
698,3,52,174,10262226,10258879,10258879,attack
597,3,52,149,10497292,10494022,10494022,attack
506,2,52,168,3323,0,0,attack
962,7,40,120,29977321,7468828,10200057,attack
941,7,40,117,30796756,7677751,10470473,attack
948,6,40,118,30614715,7639171,10306314,attack
940,8,40,117,30824847,7692667,10509733,attack
963,6,40,120,30886478,7709415,10607118,attack
699,7,40,87,31055100,7761906,10697446,attack
2322,1,52,211,17065808,3834499,8191190,attack
1159,2,52,96,31274097,5918226,10208512,attack
959,7,40,119,29951280,7461912,10200000,attack
4542,1,52,324,28469010,3820530,7440902,attack
996,7,40,124,29984701,9635592,10190414,attack
992,8,40,124,29004743,7237708,10203870,attack
990,7,40,123,30861259,7696159,10538580,attack
240,0,60,60,14018170,14017221,14017221,attack
979,6,40,122,30788644,7683233,10504323,attack
763,3,52,152,9624973,4811035,8605795,attack
915,6,40,114,30745084,7668064,10418248,attack
1273,2,52,106,31159860,5895707,10093931,attack
974,7,40,121,30827457,7686712,10503154,attack
721,7,40,90,30543790,7626067,10697024,attack
967,6,40,120,30824753,7689531,10499500,attack
623,2,52,207,3352,0,0,attack
1221,2,52,101,31212433,5906103,10146956,attack
981,8,40,122,28937329,7219808,10203437,attack
1444,2,52,120,31324050,5928087,10258497,attack
4542,1,52,324,28504807,3825568,7442051,attack
1179,2,52,98,31206552,5904919,10140951,attack
1088,2,52,90,31684208,5999136,10619051,attack
707,3,52,176,10648061,10644695,10644695,attack
979,6,40,122,30985905,7738787,10697825,attack
716,3,52,179,10509652,10506329,10506329,attack
595,3,52,148,10616900,10613573,10613573,attack
1236,2,52,103,31693040,6000871,10627856,attack
982,8,40,122,30847164,7698434,10532729,attack
957,7,40,119,30888409,7704137,10568038,attack
5415,4,40,386,30524690,5752294,13568309,attack
1219,2,52,101,31409194,5944872,10343669,attack
880,6,40,110,30672488,7648880,10343995,attack
720,7,40,90,31026005,7753109,10697434,attack
506,2,52,168,3295,0,0,attack
984,0,328,328,28180086,14090043,15478607,attack
605,3,52,151,10477368,10474009,10474009,attack
960,8,40,120,30707342,7662073,10387899,attack
4898,1,52,376,28841084,5314632,13568433,attack
710,3,52,177,10748204,10744817,10744817,attack
719,8,40,89,30681564,7654682,10697051,attack
506,2,52,168,3359,0,0,attack
623,2,52,207,3454,0,0,attack
144,0,72,72,289,0,0,attack
731,3,52,182,10765914,10762609,10762609,attack
3358,1,52,305,10616848,2222784,4163378,attack
975,6,40,121,30944268,7721479,10632997,attack
742,8,40,92,29109619,7260817,10697132,attack
934,6,40,116,30966880,7730176,10652393,attack
943,7,40,117,30830451,7687372,10505992,attack
3040,1,52,253,14844502,3127028,6912318,attack
1001,7,40,125,30931853,7721890,10624744,attack
695,7,40,86,30953045,7730147,10697225,attack
949,6,40,118,30871165,7704897,10589507,attack
1572,1,52,224,1012486,0,0,attack
915,6,40,114,30850037,7696566,10526434,attack
992,6,40,124,30925947,7720895,10651305,attack
1010,7,40,126,30704042,7651911,10371559,attack
623,2,52,207,3357,0,0,attack
560,3,52,140,5057307,5009807,5009807,attack
716,7,40,89,30611367,7644384,10697148,attack
719,7,40,89,30938716,7725017,10697181,attack
608,3,52,152,10803762,10799186,10799186,attack
989,8,40,123,30819187,7691178,10504011,attack
919,6,40,114,30999334,7741720,10696332,attack
816,4,40,81,6707,0,0,attack
1376,2,52,114,31215380,5906669,10149831,attack
1004,7,40,125,30614947,7651118,10344768,attack
2082,1,52,297,1711062,0,0,attack
816,4,40,81,6707,0,0,attack
1377,2,52,114,31458127,5954536,10392696,attack
710,3,52,177,8601980,8599044,8599044,attack
691,8,40,86,30542024,7619422,10696940,attack
506,2,52,168,3286,0,0,attack
602,3,52,150,10645386,10642004,10642004,attack
506,2,52,168,3266,0,0,attack
965,8,40,120,28972207,7229547,10203670,attack
960,7,40,120,30762847,7668731,10434909,attack
708,8,40,88,30718413,7664138,10696620,attack
572,3,52,143,10720112,10716651,10716651,attack
1427,2,52,118,31341644,5931562,10276114,attack
1111,2,52,92,31502179,5963216,10436737,attack
980,6,40,122,28856806,9262636,10188231,attack
1014,7,40,126,28953872,9293347,10189635,attack
506,2,52,168,3150,0,0,attack
4726,3,40,295,29198039,3816888,8189938,attack
1105,2,52,92,31426821,5948344,10361305,attack
943,7,40,117,30001804,7475398,10194391,attack
506,2,52,168,3578,0,0,attack
288,0,72,72,14013730,14013076,14013076,attack
994,7,40,124,31129198,7758634,10771806,attack
950,8,40,118,30768151,7678313,10452198,attack
3358,1,52,305,10686552,2240793,4230415,attack
976,6,40,122,30831799,7694502,10548341,attack
682,3,52,170,8634418,8631159,8631159,attack
766,7,40,95,31029957,7753821,10697431,attack
986,7,40,123,30832955,7688277,10509003,attack
990,7,40,110,30026958,5983771,10194359,attack
1295,2,52,107,31681279,5998548,10616066,attack
1177,2,52,98,31785076,6018776,10718406,attack
704,3,52,176,8649154,8645948,8645948,attack
585,3,52,146,10330165,10326890,10326890,attack
857,6,40,107,30964101,7726571,10662768,attack
756,6,40,108,30810681,10246712,19207206,attack
358,2,52,119,3332,0,0,attack
719,3,52,179,10599343,10595973,10595973,attack
867,8,40,108,30594011,9834580,10226629,attack
783,7,40,97,30526318,7604939,10043130,attack
692,7,40,86,31041020,7756189,10695803,attack
672,7,40,84,30536240,7607983,10690071,attack
3656,1,52,243,29535840,3934978,8187657,attack
3869,8,40,227,30450304,3581051,9051866,attack
904,7,40,113,30620948,9835282,10258073,attack
358,2,52,119,3346,0,0,attack
1212,7,40,121,30527596,7500998,10690213,attack
695,6,40,86,30952926,7726681,10693133,attack
778,6,40,97,31078311,7765595,10052426,attack
923,6,40,115,31080298,7766797,10818081,attack
879,7,40,109,30579649,9819031,10210167,attack
4565,3,40,351,28418322,6457037,13283594,attack
750,7,40,93,30544425,7610391,10690236,attack
791,6,40,113,30774635,10232425,19206582,attack
790,5,40,112,30928856,10294532,19209998,attack
838,7,40,104,30626603,9837428,10264134,attack
2899,1,52,193,29619292,3941130,8190447,attack
831,6,40,103,31167369,7789489,10913453,attack
3018,2,40,188,29318088,3838455,8190467,attack
923,8,40,102,30093826,7251121,10225599,attack
867,8,40,108,30597047,9835611,10229728,attack
911,8,40,113,30569032,7625454,10231169,attack
2467,6,40,154,29416308,3944011,10042490,attack
623,2,52,207,3320,0,0,attack
2299,7,40,143,28984303,3881557,9034695,attack
885,7,40,110,31106000,7754083,10769014,attack
548,4,52,109,20575763,10286231,10696916,attack
717,6,40,89,30919668,7714571,10691270,attack
513,4,52,102,20852675,10424696,10697230,attack
835,7,40,104,29905628,7450981,10032441,attack
737,7,40,92,29846062,7435365,10042696,attack
1608,7,40,114,28898276,5355367,10686954,attack
873,8,40,109,30114494,9680387,10225377,attack
876,7,40,109,30728941,7659668,10363636,attack
751,7,40,93,29938027,7457624,10043111,attack
926,7,40,115,31002047,7727279,10641954,attack
765,7,40,95,30892058,7705890,10690442,attack
723,3,52,180,8667589,8664328,8664328,attack
623,2,52,207,3358,0,0,attack
804,6,40,100,31076481,7759342,10799354,attack
623,2,52,207,3335,0,0,attack
883,7,40,110,30909632,7702909,10549870,attack
861,8,40,107,30512072,9806546,10223839,attack
841,6,40,105,29874969,7448808,10018986,attack
865,8,40,108,31051922,7739711,10684387,attack
922,7,40,115,30711163,7666652,10393070,attack
801,5,40,114,29999607,9981436,19204335,attack
560,4,52,112,20787095,10391828,10696235,attack
839,8,40,104,30102495,9677438,10225489,attack
783,5,40,111,30543335,10161561,19203447,attack
813,6,40,101,31143128,7781482,10883177,attack
833,6,40,104,31024694,7744828,10743604,attack
747,6,40,93,31019427,7743414,10050254,attack
827,7,40,103,30631015,7632622,10305767,attack
358,2,52,119,3469,0,0,attack
852,8,40,106,30548378,9819112,10222026,attack
726,3,52,181,10472901,10469535,10469535,attack
358,2,52,119,3388,0,0,attack
846,7,40,105,30689357,7654249,10342097,attack
847,7,40,105,30794018,7676893,10450278,attack
705,3,52,176,10493013,10489620,10489620,attack
