% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4,7,9,11-12,23,27,30,33,38,40'

@attribute total_bvolume numeric
@attribute max_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute mean_active numeric
@attribute mean_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
855,349,52,535,182,1506,7868871,1,171,412,slowHeaders
855,304,52,535,182,1924,7843321,1,171,412,slowHeaders
855,393,52,535,182,7104,6232143,1,142,472,slowHeaders
907,306,52,535,170,263187,10080899,2,226,412,slowHeaders
855,304,52,535,182,7355,7718506,1,171,412,slowHeaders
855,392,52,535,182,7735,7846517,1,171,412,slowHeaders
806,405,52,538,197,3663,7939132,1,161,412,slowHeaders
907,349,52,535,170,9714,7861651,1,181,412,slowHeaders
855,306,52,535,182,257572,10044140,2,213,412,slowHeaders
855,244,52,535,182,3714,7756304,1,171,412,slowHeaders
855,223,52,535,182,1557,7766173,1,171,412,slowHeaders
855,393,52,535,182,6415,7873922,1,171,412,slowHeaders
855,304,52,535,182,7524,7865801,1,171,412,slowHeaders
858,466,52,538,183,1807,7885096,1,171,412,slowHeaders
910,466,52,538,171,25274,7550576,1,182,412,slowHeaders
858,466,52,538,183,1481,7745126,1,171,412,slowHeaders
858,466,52,538,183,1108,7884092,1,171,412,slowHeaders
855,393,52,535,182,2304,7855109,1,171,412,slowHeaders
855,392,52,535,182,2079,7798062,1,171,412,slowHeaders
855,245,52,535,182,6651,7867248,1,171,412,slowHeaders
855,392,52,535,182,6519,7636745,1,171,412,slowHeaders
855,349,52,535,182,7337,7827936,1,171,412,slowHeaders
806,466,52,538,197,2375,7880667,1,161,412,slowHeaders
855,305,52,535,182,788,7834585,1,171,412,slowHeaders
60,307,60,60,0,349962,3023961,2,12,580,slowHeaders
60,306,60,60,0,469083,2988747,2,12,640,slowHeaders
855,348,52,535,182,4766,5161261,1,122,532,slowHeaders
855,348,52,535,182,2467,7847174,1,171,412,slowHeaders
803,348,52,535,196,8564,7787287,1,160,412,slowHeaders
11896,306,52,4396,2177,181733,0,13,11896,684,slowHeaders
858,466,52,538,183,153860,7533840,1,171,472,slowHeaders
803,348,52,535,196,2699,5250029,1,114,532,slowHeaders
910,405,52,538,171,8503,6253764,1,151,472,slowHeaders
855,349,52,535,182,3607,7853435,1,171,412,slowHeaders
855,304,52,535,182,2841,7848751,1,171,412,slowHeaders
855,305,52,535,182,7127,7797204,1,171,412,slowHeaders
907,223,52,535,170,46245,7751652,1,181,412,slowHeaders
855,349,52,535,182,882,7638926,1,171,412,slowHeaders
855,393,52,535,182,3985,7845887,1,171,412,slowHeaders
11896,306,52,2948,1492,411088,4996550,2,1982,732,slowHeaders
855,304,52,535,182,1847,7823389,1,171,412,slowHeaders
763,349,52,535,213,238080,4821596,2,109,784,slowHeaders
907,305,52,535,170,8881,7793546,1,181,412,slowHeaders
855,349,52,535,182,7670,7818643,1,171,412,slowHeaders
11896,246,52,2948,1492,345477,3040144,2,2379,620,slowHeaders
855,348,52,535,182,4870,7823326,1,171,412,slowHeaders
907,349,52,535,170,10016,7541866,1,181,412,slowHeaders
910,466,52,538,171,24001,7804341,1,182,412,slowHeaders
855,349,52,535,182,4260,6146485,1,142,472,slowHeaders
120,349,60,60,0,309234,5940772,2,20,684,slowHeaders
858,466,52,538,183,5395,7726508,1,171,412,slowHeaders
907,306,52,535,170,9871,7794284,1,181,412,slowHeaders
855,393,52,535,182,4213,7908476,1,171,412,slowHeaders
855,304,52,535,182,4555,7736790,1,171,412,slowHeaders
858,405,52,538,183,6719,7911790,1,171,412,slowHeaders
855,245,52,535,182,1566,6227866,1,142,472,slowHeaders
855,223,52,535,182,3605,7813871,1,171,412,slowHeaders
855,348,52,535,182,5347,7695783,1,171,412,slowHeaders
855,305,52,535,182,927,7809960,1,171,412,slowHeaders
855,304,52,535,182,1820,7833642,1,171,412,slowHeaders
855,392,52,535,182,2890,7879671,1,171,412,slowHeaders
855,349,52,535,182,3299,7981783,1,171,412,slowHeaders
855,304,52,535,182,2032,7835943,1,171,412,slowHeaders
855,348,52,535,182,4788,7827663,1,171,412,slowHeaders
907,223,52,535,170,36019,6196779,1,151,472,slowHeaders
855,304,52,535,182,6987,7885375,1,171,412,slowHeaders
855,244,52,535,182,6423,7775939,1,171,412,slowHeaders
858,466,52,538,183,5038,6120700,1,143,472,slowHeaders
855,306,52,535,182,7606,7829276,1,171,412,slowHeaders
858,466,52,538,183,6054,7539164,1,171,412,slowHeaders
855,304,52,535,182,557,6256308,1,142,472,slowHeaders
855,223,52,535,182,1781,7827740,1,171,412,slowHeaders
858,466,52,538,183,4689,6122532,1,143,472,slowHeaders
858,466,52,538,183,5630,7853208,1,171,412,slowHeaders
855,305,52,535,182,1353,7846521,1,171,412,slowHeaders
858,466,52,538,183,7686,7789936,1,171,412,slowHeaders
11896,246,52,4396,2177,15929,15395059,1,3965,256,slowHeaders
855,223,52,535,182,5806,7906470,1,171,412,slowHeaders
702,466,52,538,241,5053,6274210,1,117,556,slowHeaders
858,466,52,538,183,1436,7798655,1,171,412,slowHeaders
907,393,52,535,170,45142,6186984,1,151,472,slowHeaders
855,223,52,535,182,6216,6289115,1,142,472,slowHeaders
910,466,52,538,171,21538,6245971,1,151,472,slowHeaders
855,306,52,535,182,253680,10061661,2,213,412,slowHeaders
763,392,52,535,213,210360,4242699,2,95,852,slowHeaders
699,393,52,535,240,4577,6274894,1,116,556,slowHeaders
120,349,60,60,0,239544,4979405,1,17,684,slowHeaders
855,393,52,535,182,172228,10058221,2,213,412,slowHeaders
855,349,52,535,182,1880,7889469,1,171,412,slowHeaders
855,305,52,535,182,6541,7799238,1,171,412,slowHeaders
763,349,52,535,213,209388,4058626,2,95,852,slowHeaders
855,223,52,535,182,2052,7760478,1,171,412,slowHeaders
858,466,52,538,183,193960,10047581,2,214,412,slowHeaders
855,223,52,535,182,1670,7952240,1,171,412,slowHeaders
858,466,52,538,183,4264,7751801,1,171,412,slowHeaders
855,348,52,535,182,2259,7838942,1,171,412,slowHeaders
855,349,52,535,182,8802,7789018,1,171,412,slowHeaders
907,306,52,535,170,12902,7847010,1,181,412,slowHeaders
855,393,52,535,182,6325,6272695,1,142,472,slowHeaders
11948,394,52,2948,1545,912356,0,7,11948,360,slowHeaders
858,466,52,538,183,4132,7876165,1,171,412,slowHeaders
907,393,52,535,170,9657,7807423,1,181,412,slowHeaders
855,349,52,535,182,4597,7807179,1,171,412,slowHeaders
855,244,52,535,182,1481,7831019,1,171,412,slowHeaders
855,348,52,535,182,4106,5195994,1,122,532,slowHeaders
855,349,52,535,182,210322,10180110,2,213,412,slowHeaders
858,405,52,538,183,1781,7949644,1,171,412,slowHeaders
855,349,52,535,182,211461,10145124,2,213,412,slowHeaders
855,349,52,535,182,2430,7885095,1,171,412,slowHeaders
855,304,52,535,182,8990,7714128,1,171,412,slowHeaders
855,349,52,535,182,5350,7880696,1,171,412,slowHeaders
806,405,52,538,197,3094,7943520,1,161,412,slowHeaders
855,304,52,535,182,3190,7749059,1,171,412,slowHeaders
907,349,52,535,170,9571,7860304,1,181,412,slowHeaders
855,349,52,535,182,6836,6100359,1,142,472,slowHeaders
855,349,52,535,182,8123,7784001,1,171,412,slowHeaders
858,466,52,538,183,8180,7786223,1,171,412,slowHeaders
763,244,52,535,213,287171,5829407,2,127,724,slowHeaders
855,348,52,535,182,2775,7842319,1,171,412,slowHeaders
855,304,52,535,182,9337,7330994,1,171,412,slowHeaders
855,304,52,535,182,1381,7846666,1,171,412,slowHeaders
806,466,52,538,197,4137,7874532,1,161,412,slowHeaders
855,304,52,535,182,6650,7894095,1,171,412,slowHeaders
855,393,52,535,182,3545,7812525,1,171,412,slowHeaders
855,349,52,535,182,7087,7830165,1,171,412,slowHeaders
855,223,52,535,182,5615,7918750,1,171,412,slowHeaders
907,349,52,535,170,33759,7826673,1,181,412,slowHeaders
855,392,52,535,182,4461,7787484,1,171,412,slowHeaders
11948,306,52,2948,1545,10852,0,13,11948,684,slowHeaders
855,349,52,535,182,4045,6147748,1,142,472,slowHeaders
907,304,52,535,170,9847,7699645,1,181,412,slowHeaders
855,349,52,535,182,2958,7815121,1,171,412,slowHeaders
855,304,52,535,182,3485,7827480,1,171,412,slowHeaders
907,349,52,535,170,34371,7762801,1,181,412,slowHeaders
855,393,52,535,182,5071,7895272,1,171,412,slowHeaders
855,349,52,535,182,6828,7816920,1,171,412,slowHeaders
858,466,52,538,183,3346,7593306,1,171,412,slowHeaders
855,348,52,535,182,46801,7751269,1,171,464,slowHeaders
907,393,52,535,170,7537,6233947,1,151,472,slowHeaders
855,223,52,535,182,6476,6284864,1,142,472,slowHeaders
858,405,52,538,183,3804,7937722,1,171,412,slowHeaders
855,304,52,535,182,2546,7868098,1,171,412,slowHeaders
855,349,52,535,182,6979,6097372,1,142,472,slowHeaders
855,304,52,535,182,4521,7913750,1,171,412,slowHeaders
763,392,52,535,213,241177,4762193,2,109,784,slowHeaders
855,392,52,535,182,177387,7629005,2,171,568,slowHeaders
907,393,52,535,170,9714,7802831,1,181,412,slowHeaders
855,348,52,535,182,1791,7838772,1,171,412,slowHeaders
910,405,52,538,171,12708,7888828,1,182,412,slowHeaders
855,306,52,535,182,7824,7826533,1,171,412,slowHeaders
11844,307,52,4396,2193,347087,0,11,11844,568,slowHeaders
855,392,52,535,182,7338,7853785,1,171,412,slowHeaders
855,349,52,535,182,212990,9921172,2,213,412,slowHeaders
855,393,52,535,182,140795,7540522,1,171,472,slowHeaders
855,392,52,535,182,6168,7780090,1,171,412,slowHeaders
60,246,60,60,0,475672,3000013,2,12,640,slowHeaders
855,349,52,535,182,210693,10137474,2,213,412,slowHeaders
855,349,52,535,182,1980,7888706,1,171,412,slowHeaders
855,393,52,535,182,9033,7869531,1,171,412,slowHeaders
803,306,52,535,196,255505,10051239,2,200,412,slowHeaders
766,466,52,538,215,210043,4098655,2,95,852,slowHeaders
855,244,52,535,182,1894,7463090,1,171,412,slowHeaders
855,349,52,535,182,8020,7944376,1,171,412,slowHeaders
855,223,52,535,182,6008,7905723,1,171,412,slowHeaders
910,405,52,538,171,33004,7542753,1,182,412,slowHeaders
803,348,52,535,196,1649,7884494,1,160,412,slowHeaders
855,245,52,535,182,6268,7830077,1,171,412,slowHeaders
60,350,60,60,0,586296,1804242,2,15,588,slowHeaders
855,304,52,535,182,5324,7838058,1,171,412,slowHeaders
858,405,52,538,183,2856,7944331,1,171,412,slowHeaders
855,305,52,535,182,8162,7592450,1,171,412,slowHeaders
855,349,52,535,182,170299,7428579,1,171,472,slowHeaders
855,305,52,535,182,1601,7812012,1,171,412,slowHeaders
855,223,52,535,182,5415,7921743,1,171,412,slowHeaders
855,304,52,535,182,9760,7692847,1,171,412,slowHeaders
855,348,52,535,182,5346,7765809,1,171,412,slowHeaders
855,349,52,535,182,5599,7839496,1,171,412,slowHeaders
855,304,52,535,182,4227,7824135,1,171,412,slowHeaders
803,223,52,535,196,3657,7815252,1,160,412,slowHeaders
855,348,52,535,182,8787,7784462,1,171,412,slowHeaders
907,349,52,535,170,10625,7789716,1,181,412,slowHeaders
855,223,52,535,182,6021,7904214,1,171,412,slowHeaders
855,349,52,535,182,7402,7825717,1,171,412,slowHeaders
907,304,52,535,170,9636,7328786,1,181,412,slowHeaders
855,349,52,535,182,1007,7812877,1,171,412,slowHeaders
855,393,52,535,182,6920,7832123,1,171,412,slowHeaders
855,244,52,535,182,6340,10031998,2,213,412,slowHeaders
858,405,52,538,183,1716,7889057,1,171,412,slowHeaders
855,223,52,535,182,4833,7757102,1,171,412,slowHeaders
855,304,52,535,182,1518,7760672,1,171,412,slowHeaders
858,466,52,538,183,3858,7780952,1,171,412,slowHeaders
855,349,52,535,182,5911,7876277,1,171,412,slowHeaders
855,393,52,535,182,8957,7863704,1,171,412,slowHeaders
855,348,52,535,182,4949,7694833,1,171,412,slowHeaders
855,349,52,535,182,210538,10156281,2,213,412,slowHeaders
855,244,52,535,182,7865,7759181,1,171,412,slowHeaders
858,466,52,538,183,5686,7847635,1,171,412,slowHeaders
855,305,52,535,182,1420,7847262,1,171,412,slowHeaders
855,349,52,535,182,8233,7936274,1,171,412,slowHeaders
855,393,52,535,182,7023,7832742,1,171,412,slowHeaders
910,405,52,538,171,12062,7894693,1,182,412,slowHeaders
858,405,52,538,183,7116,7913620,1,171,412,slowHeaders
907,306,52,535,170,10358,7829365,1,181,412,slowHeaders
855,393,52,535,182,9112,7870279,1,171,412,slowHeaders
855,349,52,535,182,3437,7818763,1,171,412,slowHeaders
858,405,52,538,183,1449,7951543,1,171,412,slowHeaders
763,304,52,535,213,212096,4036057,2,95,852,slowHeaders
120,466,60,60,0,283314,5949456,2,20,684,slowHeaders
855,393,52,535,182,8042,7817578,1,171,412,slowHeaders
855,349,52,535,182,8383,7924712,1,171,412,slowHeaders
803,349,52,535,196,4657,7885087,1,160,412,slowHeaders
855,304,52,535,182,3354,7832273,1,171,412,slowHeaders
0,71,-1,-1,0,80,3442552,1,0,108,slowHeaders
11896,306,52,2948,1492,336167,2874993,2,1982,740,slowHeaders
858,405,52,538,183,5466,7827185,1,171,412,slowHeaders
11896,394,52,4396,2177,12274,0,13,11896,684,slowHeaders
803,393,52,535,196,4040,7844412,1,160,412,slowHeaders
803,245,52,535,196,3204,6260155,1,133,472,slowHeaders
855,304,52,535,182,8798,7582958,1,171,412,slowHeaders
858,405,52,538,183,8338,7882449,1,171,412,slowHeaders
855,349,52,535,182,6317,7834543,1,171,412,slowHeaders
855,348,52,535,182,6019,7816621,1,171,412,slowHeaders
910,466,52,538,171,37976,6033758,1,151,472,slowHeaders
858,466,52,538,183,192670,10296951,2,214,412,slowHeaders
855,349,52,535,182,1890,7867381,1,171,412,slowHeaders
702,466,52,538,241,4655,6278676,1,117,556,slowHeaders
11844,306,52,5844,3168,10575,0,13,11844,684,slowHeaders
858,466,52,538,183,5754,7794539,1,171,412,slowHeaders
855,306,52,535,182,260610,10052187,2,213,412,slowHeaders
907,306,52,535,170,263221,10081855,2,226,412,slowHeaders
855,304,52,535,182,4006,7833798,1,171,412,slowHeaders
855,349,52,535,182,8464,7922546,1,171,412,slowHeaders
11844,306,52,4396,2193,5541,0,6,11844,320,slowHeaders
855,349,52,535,182,8758,7911525,1,171,412,slowHeaders
907,349,52,535,170,10374,7533056,1,181,412,slowHeaders
855,348,52,535,182,1387,7842576,1,171,412,slowHeaders
855,349,52,535,182,2526,7862300,1,171,412,slowHeaders
855,306,52,535,182,251948,10067484,2,213,412,slowHeaders
806,466,52,538,197,2824,7771803,1,161,412,slowHeaders
702,466,52,538,241,4373,6281192,1,117,556,slowHeaders
855,348,52,535,182,6158,7809303,1,171,412,slowHeaders
855,244,52,535,182,3284,7809839,1,171,412,slowHeaders
11896,306,52,4396,2177,7901,0,13,11896,684,slowHeaders
858,405,52,538,183,5041,7929743,1,171,412,slowHeaders
855,306,52,535,182,8034,7824287,1,171,412,slowHeaders
855,244,52,535,182,1069,7466934,1,171,412,slowHeaders
855,349,52,535,182,7213,7827292,1,171,412,slowHeaders
855,244,52,535,182,4279,7801832,1,171,412,slowHeaders
855,223,52,535,182,5033,7826445,1,171,412,slowHeaders
907,348,52,535,170,10772,7827669,1,181,412,slowHeaders
855,223,52,535,182,6204,7901343,1,171,412,slowHeaders
855,349,52,535,182,1260,7869554,1,171,412,slowHeaders
855,304,52,535,182,4622,7736062,1,171,412,slowHeaders
763,223,52,535,213,220596,4233664,2,95,852,slowHeaders
855,304,52,535,182,8151,7711828,1,171,412,slowHeaders
855,393,52,535,182,4097,7909221,1,171,412,slowHeaders
858,466,52,538,183,4630,7778891,1,171,412,slowHeaders
907,306,52,535,170,9624,7808752,1,181,412,slowHeaders
763,244,52,535,213,502542,6392070,2,152,724,slowHeaders
855,223,52,535,182,3231,7817519,1,171,412,slowHeaders
11960,394,52,2948,1543,1020989,0,9,11960,464,slowHeaders
858,466,52,538,183,191305,10321516,2,214,412,slowHeaders
858,405,52,538,183,7549,7900562,1,171,412,slowHeaders
910,405,52,538,171,33115,7536247,1,182,412,slowHeaders
855,245,52,535,182,6456,7832193,1,171,412,slowHeaders
855,223,52,535,182,4905,7936264,1,171,412,slowHeaders
763,349,52,535,213,210211,4236274,2,95,852,slowHeaders
11896,307,52,2948,1492,1717609,0,9,11896,464,slowHeaders
855,304,52,535,182,1238,7851122,1,171,412,slowHeaders
855,349,52,535,182,3585,7979521,1,171,412,slowHeaders
855,392,52,535,182,7124,7851605,1,171,412,slowHeaders
907,349,52,535,170,6330,5185364,1,129,532,slowHeaders
855,393,52,535,182,8259,7861466,1,171,412,slowHeaders
763,244,52,535,213,285261,5428280,2,127,724,slowHeaders
907,223,52,535,170,42926,7750935,1,181,412,slowHeaders
855,305,52,535,182,870,7821503,1,171,412,slowHeaders
855,244,52,535,182,4596,7754777,1,171,412,slowHeaders
855,305,52,535,182,1344,7811282,1,171,412,slowHeaders
907,349,52,535,170,10326,7855112,1,181,412,slowHeaders
855,244,52,535,182,2292,7818574,1,171,412,slowHeaders
907,306,52,535,170,10339,7828031,1,181,412,slowHeaders
855,349,52,535,182,7947,7948764,1,171,412,slowHeaders
858,466,52,538,183,1353,7887362,1,171,412,slowHeaders
763,349,52,535,213,185257,3694527,1,84,912,slowHeaders
858,466,52,538,183,7205,7733226,1,171,412,slowHeaders
11896,306,52,2948,1492,385952,5205746,2,1982,732,slowHeaders
907,223,52,535,170,47259,7754423,1,181,412,slowHeaders
803,349,52,535,196,6811,6098039,1,133,472,slowHeaders
855,304,52,535,182,4060,7704097,1,171,412,slowHeaders
858,466,52,538,183,2393,7795248,1,171,412,slowHeaders
855,393,52,535,182,7357,7801491,1,171,412,slowHeaders
803,348,52,535,196,6121,7808663,1,160,412,slowHeaders
907,306,52,535,170,262602,10055132,2,226,412,slowHeaders
855,393,52,535,182,9042,7871768,1,171,412,slowHeaders
855,304,52,535,182,4071,7824613,1,171,412,slowHeaders
855,349,52,535,182,7682,7817918,1,171,412,slowHeaders
910,405,52,538,171,9243,7894219,1,182,412,slowHeaders
907,304,52,535,170,9921,6219848,1,151,472,slowHeaders
855,305,52,535,182,703,7841943,1,171,412,slowHeaders
763,223,52,535,213,243420,4914074,2,109,784,slowHeaders
763,304,52,535,213,282467,5929465,2,127,724,slowHeaders
855,348,52,535,182,8365,7793837,1,171,412,slowHeaders
855,223,52,535,182,2726,7948007,1,171,412,slowHeaders
855,245,52,535,182,7138,7868029,1,171,412,slowHeaders
910,405,52,538,171,32781,7790933,1,182,412,slowHeaders
858,466,52,538,183,5167,6065864,1,143,472,slowHeaders
855,223,52,535,182,5742,7910808,1,171,412,slowHeaders
803,304,52,535,196,7293,7874521,1,160,412,slowHeaders
858,405,52,538,183,6816,7920256,1,171,412,slowHeaders
855,245,52,535,182,3209,6246458,1,142,472,slowHeaders
907,306,52,535,170,10339,7826520,1,181,412,slowHeaders
855,348,52,535,182,6408,7764158,1,171,412,slowHeaders
855,348,52,535,182,2265,7828822,1,171,412,slowHeaders
907,223,52,535,170,42776,7753178,1,181,412,slowHeaders
858,405,52,538,183,4341,7934732,1,171,412,slowHeaders
855,348,52,535,182,1497,7841835,1,171,412,slowHeaders
855,349,52,535,182,6483,6227693,1,142,472,slowHeaders
763,392,52,535,213,211049,4099746,2,95,852,slowHeaders
855,306,52,535,182,7679,7827281,1,171,412,slowHeaders
855,305,52,535,182,1079,7839905,1,171,412,slowHeaders
855,245,52,535,182,5284,7845401,1,171,412,slowHeaders
855,223,52,535,182,5032,7931940,1,171,412,slowHeaders
803,244,52,535,196,1451,7825006,1,160,412,slowHeaders
855,304,52,535,182,5353,7837905,1,171,412,slowHeaders
858,466,52,538,183,6001,7663792,1,171,412,slowHeaders
907,349,52,535,170,6297,5186810,1,129,532,slowHeaders
855,223,52,535,182,6294,6290758,1,142,472,slowHeaders
858,466,52,538,183,6004,6067772,1,143,472,slowHeaders
855,304,52,535,182,3159,7840170,1,171,412,slowHeaders
855,304,52,535,182,742,6241529,1,142,472,slowHeaders
858,466,52,538,183,2650,7879490,1,171,412,slowHeaders
855,393,52,535,182,132273,7616208,1,171,472,slowHeaders
11948,350,52,4396,2117,15621,15522341,1,3982,256,slowHeaders
855,304,52,535,182,4136,7740367,1,171,412,slowHeaders
855,349,52,535,182,9298,7803048,1,171,412,slowHeaders
11896,350,52,5844,2987,15396,15721267,1,3965,256,slowHeaders
855,223,52,535,182,2245,7824414,1,171,412,slowHeaders
858,405,52,538,183,7271,7909306,1,171,412,slowHeaders
763,349,52,535,213,185296,3591908,1,84,912,slowHeaders
855,244,52,535,182,6189,7780984,1,171,412,slowHeaders
855,304,52,535,182,3909,7825348,1,171,412,slowHeaders
855,306,52,535,182,258519,10042838,2,213,412,slowHeaders
855,348,52,535,182,6892,7803495,1,171,412,slowHeaders
855,245,52,535,182,2535,6257866,1,142,472,slowHeaders
855,349,52,535,182,5593,7676897,1,171,412,slowHeaders
907,348,52,535,170,10507,7793140,1,181,412,slowHeaders
855,223,52,535,182,4756,7939940,1,171,412,slowHeaders
803,244,52,535,196,1409,7461756,1,160,412,slowHeaders
763,349,52,535,213,237752,4821086,2,109,784,slowHeaders
60,306,60,60,0,462453,3136719,2,12,640,slowHeaders
763,393,52,535,213,241752,4951606,2,109,784,slowHeaders
855,304,52,535,182,4823,7910114,1,171,412,slowHeaders
907,349,52,535,170,9528,7786147,1,181,412,slowHeaders
858,466,52,538,183,6089,7855381,1,171,412,slowHeaders
855,392,52,535,182,7133,7628534,1,171,412,slowHeaders
855,348,52,535,182,8881,7783718,1,171,412,slowHeaders
910,405,52,538,171,33595,7536607,1,182,412,slowHeaders
855,304,52,535,182,1617,7759326,1,171,412,slowHeaders
858,466,52,538,183,1836,7744398,1,171,412,slowHeaders
855,304,52,535,182,3726,7829800,1,171,412,slowHeaders
855,392,52,535,182,1513,7884484,1,171,412,slowHeaders
855,305,52,535,182,1225,7850168,1,171,412,slowHeaders
855,244,52,535,182,5296,7795507,1,171,412,slowHeaders
855,392,52,535,182,6822,7856665,1,171,412,slowHeaders
766,466,52,538,215,241776,4826195,2,109,784,slowHeaders
855,304,52,535,182,7208,7872374,1,171,412,slowHeaders
855,393,52,535,182,7739,6229378,1,142,472,slowHeaders
855,305,52,535,182,8968,7791389,1,171,412,slowHeaders
855,304,52,535,182,4391,7824889,1,171,412,slowHeaders
855,223,52,535,182,4067,7810794,1,171,412,slowHeaders
855,245,52,535,182,1340,6257264,1,142,472,slowHeaders
855,304,52,535,182,2122,7795684,1,171,412,slowHeaders
855,244,52,535,182,6577,7771606,1,171,412,slowHeaders
1680,225,52,628,242,262188,5779149,1,280,580,slowRead
1368,246,52,628,330,199282,3639318,1,152,872,slowRead
1368,246,52,628,330,190633,3597843,1,152,872,slowRead
100,246,40,60,14,223996,3873126,1,12,768,slowRead
100,394,40,60,14,265390,3876569,1,12,820,slowRead
100,394,40,60,14,286001,3862084,1,12,820,slowRead
100,394,40,60,14,275767,3913228,1,12,820,slowRead
1628,350,52,628,253,174955,3626959,1,180,768,slowRead
1732,225,52,628,232,259590,5886943,2,288,632,slowRead
1732,394,52,628,232,259128,5875308,2,288,632,slowRead
1680,350,52,628,242,174976,3651261,1,186,760,slowRead
11792,225,52,7292,3543,4377,0,10,11792,516,slowRead
100,394,40,60,14,286659,3850421,1,12,820,slowRead
100,246,40,60,14,218993,3790908,1,12,760,slowRead
100,394,40,60,14,215167,3783720,1,12,760,slowRead
1628,225,52,628,253,181143,3569885,1,180,768,slowRead
1472,246,52,628,296,113656,4280011,1,184,760,slowRead
1680,394,52,628,242,264107,5796982,1,280,580,slowRead
1680,394,52,628,242,261356,5789289,1,280,580,slowRead
1368,394,52,628,330,213098,3854215,1,171,820,slowRead
0,328,-1,-1,0,0,15466144,1,0,68,slowRead
1368,225,52,628,330,195891,3622392,1,152,872,slowRead
100,246,40,60,14,219019,3783784,1,12,760,slowRead
1680,225,52,628,242,174462,3596041,1,186,760,slowRead
100,394,40,60,14,215210,3835200,1,12,768,slowRead
100,394,40,60,14,211272,3802739,1,12,760,slowRead
100,394,40,60,14,215235,3771082,1,12,768,slowRead
1732,394,52,628,232,265917,5857109,2,288,632,slowRead
1368,246,52,628,330,285923,5693351,2,228,684,slowRead
100,394,40,60,14,215253,3871964,1,12,768,slowRead
1432,394,52,628,311,216319,4170774,2,179,852,slowRead
1680,394,52,628,242,226070,4751511,1,240,640,slowRead
1368,394,52,628,330,213196,3853259,1,171,820,slowRead
1628,246,52,628,253,181339,3642809,1,180,768,slowRead
1732,225,52,628,232,226722,4890448,1,247,632,slowRead
100,394,40,60,14,211441,3804036,1,12,768,slowRead
100,394,40,60,14,287127,3841751,1,12,820,slowRead
1680,225,52,628,242,260847,5716946,1,280,580,slowRead
1628,246,52,628,253,180718,3634159,1,180,768,slowRead
100,394,40,60,14,235282,3987550,1,12,820,slowRead
100,394,40,60,14,207796,3794374,1,12,768,slowRead
1472,246,52,628,296,257910,4849291,2,210,812,slowRead
1680,225,52,628,242,261432,5761817,1,280,580,slowRead
1680,246,52,628,242,262559,5883758,1,280,580,slowRead
100,246,40,60,14,224005,3872142,1,12,768,slowRead
1368,394,52,628,330,213238,3929355,1,171,820,slowRead
100,394,40,60,14,211832,3754682,1,12,760,slowRead
100,394,40,60,14,260080,3912377,1,12,820,slowRead
100,246,40,60,14,222476,3792435,1,12,760,slowRead
1368,394,52,628,330,224421,3930647,1,171,820,slowRead
1680,246,52,628,242,265495,5881526,1,280,580,slowRead
100,394,40,60,14,208017,3833620,1,12,768,slowRead
100,246,40,60,14,223755,3935255,1,12,768,slowRead
100,394,40,60,14,285885,3864751,1,12,820,slowRead
100,246,40,60,14,223985,3918493,1,12,768,slowRead
100,246,40,60,14,223382,3876811,1,12,768,slowRead
1368,246,52,628,330,210102,3573069,1,152,924,slowRead
100,246,40,60,14,233425,3943782,1,12,768,slowRead
1680,225,52,628,242,261311,5879163,1,280,580,slowRead
100,394,40,60,14,208006,3799940,1,12,768,slowRead
1680,394,52,628,242,263258,5796932,1,280,580,slowRead
1680,394,52,628,242,259209,5611958,1,280,580,slowRead
1732,246,52,628,232,259748,5866428,2,288,632,slowRead
1680,394,52,628,242,182176,3623205,1,186,760,slowRead
1576,225,52,628,266,99778,3585084,1,175,760,slowRead
1732,225,52,628,232,364061,5760549,2,288,632,slowRead
1628,225,52,628,253,179524,3656916,1,180,768,slowRead
1680,246,52,628,242,198029,4174414,1,210,700,slowRead
1732,394,52,628,232,259965,5870132,2,288,632,slowRead
100,394,40,60,14,265338,3874922,1,12,820,slowRead
1368,394,52,628,330,213561,3917914,1,171,820,slowRead
1368,394,52,628,330,196153,3583096,1,152,860,slowRead
1432,394,52,628,311,216494,4162979,2,179,852,slowRead
1680,225,52,628,242,175851,3673399,1,186,760,slowRead
1368,225,52,628,330,190420,3639097,1,152,872,slowRead
1628,225,52,628,253,180965,3581026,1,180,768,slowRead
1680,394,52,628,242,262142,5876822,1,280,580,slowRead
1732,394,52,628,232,427257,5608243,2,288,632,slowRead
1680,225,52,628,242,176983,3579014,1,186,760,slowRead
1680,306,52,628,242,264449,5704862,1,280,580,slowRead
