% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-5,9,11,14-15,18-19,23-24,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,133,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,82,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,106,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,50,0,1,0,22,1,0,0,udpFlood
0,udp,OTH,60,0,130,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,139,0,1,0,17,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,125,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,84,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,53,0,1,0,23,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,16,1,0,0,udpFlood
0,udp,OTH,60,0,83,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,83,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,153,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,95,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,105,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,2,0,1,0,2,1,0,0,udpFlood
0,udp,OTH,60,0,111,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,6,0,1,0,6,1,0,0,udpFlood
0,udp,OTH,60,0,102,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,134,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,146,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,12,1,0,0,udpFlood
0,udp,OTH,60,0,163,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,98,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,104,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,115,0,1,0,37,1,0,0,udpFlood
0,udp,OTH,60,0,107,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
1,tcp,S3,374,755,119,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,386,821,200,1,1,0,100,1,1,1,httpFlood
6,tcp,RSTO,446,755,429,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,377,755,755,0.81,0.67,0.33,100,1,1,1,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,1,0,0,httpFlood
2,tcp,RSTO,446,755,718,0,1,0,100,1,0,0,httpFlood
1,tcp,S3,374,755,109,1,1,0,100,1,1,1,httpFlood
2,tcp,RSTO,446,755,673,0,1,0,100,1,0,0,httpFlood
5,tcp,RSTO,446,755,479,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,60,0,140,0,1,0,31,1,0,0,httpFlood
0,tcp,OTH,66,0,35,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,133,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,79,0,1,0,59,1,0,0,httpFlood
0,tcp,S3,374,755,169,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,147,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,312,0.54,0.36,0.64,100,1,1,1,httpFlood
4,tcp,RSTO,446,755,587,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,380,755,145,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,74,0,0.16,0.84,34,0.42,0,0,httpFlood
0,tcp,S3,374,755,135,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,29,0,1,0,29,1,0,0,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,60,0,168,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,60,0,143,0,1,0,31,1,0,0,httpFlood
5,tcp,RSTO,446,755,476,0,1,0,100,1,0,0,httpFlood
1,tcp,RSTO,446,755,766,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,377,755,791,0.82,0.68,0.32,100,1,1,1,httpFlood
0,tcp,S3,374,755,136,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,148,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,178,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,339,0.58,0.39,0.61,100,1,1,1,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,242,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,359,0.6,0.41,0.59,100,1,1,1,httpFlood
0,tcp,S3,374,755,126,1,1,0,100,1,1,1,httpFlood
1,tcp,RSTO,446,755,757,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,136,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,158,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,60,0,166,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,386,821,146,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,868,0.84,0.71,0.29,100,1,1,1,httpFlood
0,tcp,S3,374,755,159,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,426,1,1,0,100,1,1,1,httpFlood
6,tcp,RSTO,446,755,328,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,60,0,147,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,159,1,1,0,100,1,1,1,httpFlood
6,tcp,RSTO,446,755,370,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,152,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,250,0.42,0.26,0.74,100,1,1,1,httpFlood
0,tcp,S3,380,755,979,0.13,1,0,100,1,1,1,httpFlood
4,tcp,RSTO,446,755,499,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,66,0,180,0,1,0,99,1,0,0,httpFlood
0,tcp,OTH,66,0,172,0,1,0,99,1,0,0,httpFlood
0,tcp,S3,374,755,350,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,464,1370,148,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,816,0.82,0.69,0.31,100,1,1,1,httpFlood
6,tcp,RSTO,446,755,373,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,60,0,178,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,66,0,236,0,1,0,98,1,0,0,httpFlood
2,tcp,RSTO,446,755,639,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,64,1,1,0,64,1,1,1,httpFlood
0,tcp,S3,374,755,77,1,1,0,98,1,1,1,httpFlood
0,tcp,S3,374,755,135,1,1,0,100,1,1,1,httpFlood
1,tcp,RSTO,446,755,770,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,96,1,1,0,98,1,1,1,httpFlood
0,tcp,OTH,60,0,135,0,1,0,27,1,0,0,httpFlood
0,tcp,S3,374,755,121,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,212,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,380,755,150,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,119,0,1,0,31,1,0,0,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,94,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,380,755,753,0.27,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,159,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,178,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,145,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,392,821,775,0.25,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,141,0,1,0,32,1,0,0,httpFlood
0,tcp,RSTO,446,755,792,0,1,0,100,1,0,0,httpFlood
1,tcp,S3,374,755,159,0.37,1,0,100,1,0.59,0.59,httpFlood
0,tcp,S3,377,755,460,0.69,0.51,0.49,100,1,1,1,httpFlood
0,tcp,S3,374,755,159,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,47,0,1,0,34,1,0,0,httpFlood
0,tcp,S3,374,755,140,0.94,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,389,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,151,0.34,1,0,100,1,0.51,0.51,httpFlood
4,tcp,RSTO,446,755,534,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,191,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,174,0,1,0,33,1,0,0,httpFlood
1,tcp,S3,380,755,755,0.23,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,72,1,1,0,98,1,1,1,httpFlood
0,tcp,OTH,60,0,178,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,133,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,139,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,127,0,1,0,32,1,0,0,httpFlood
1,tcp,S3,374,755,157,0.36,1,0,100,1,0.57,0.57,httpFlood
0,tcp,OTH,66,0,83,0,1,0,56,1,0,0,httpFlood
0,tcp,S3,377,755,720,0.8,0.65,0.35,100,1,1,1,httpFlood
0,tcp,S3,380,755,939,0.09,1,0,100,1,0.87,0.87,httpFlood
0,tcp,OTH,60,0,19,0,1,0,19,1,0,0,httpFlood
0,tcp,OTH,60,0,176,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,100,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,154,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,69,0,0.14,0.86,32,0.36,0,0,httpFlood
0,tcp,S3,380,755,145,1,1,0,100,1,1,1,httpFlood
3,tcp,RSTO,446,755,622,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,143,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,139,0,1,0,34,1,0,0,httpFlood
0,tcp,S3,374,755,142,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,136,0,1,0,31,1,0,0,httpFlood
3,tcp,RSTO,446,755,620,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,22,1,1,0,22,1,1,1,httpFlood
1,tcp,S3,374,755,142,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,199,0.28,0.15,0.85,70,0.65,0.65,0.79,httpFlood
0,tcp,S3,374,755,149,0.33,1,0,100,1,0.49,0.49,httpFlood
0,tcp,OTH,60,0,147,0,1,0,31,1,0,0,httpFlood
0,tcp,OTH,66,0,70,0,0.15,0.85,33,0.38,0,0,httpFlood
0,tcp,OTH,66,0,99,0,1,0,67,1,0,0,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,1,0,0,httpFlood
6,tcp,RSTO,446,755,327,0,1,0,100,1,0,0,httpFlood
1,tcp,S3,386,821,128,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,464,1370,106,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,651,0.78,0.63,0.37,99,1,1,1,httpFlood
0,tcp,OTH,66,0,54,0,1,0,94,1,0,0,httpFlood
0,tcp,S1,242,140,171,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,174,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,154,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,52,1,1,0,98,1,1,1,httpFlood
2,tcp,RSTO,446,755,737,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,8,1,1,0,98,1,1,1,httpFlood
0,tcp,OTH,60,0,178,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,155,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,150,1,1,0,100,1,1,1,httpFlood
0,tcp,S1,248,140,179,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,270,0,1,0,98,1,0,0,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,125,1,1,0,100,1,1,1,httpFlood
5,tcp,RSTO,446,755,455,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,66,0,65,0,1,0,94,1,0,0,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,75,1,1,0,75,1,1,1,httpFlood
0,tcp,S3,374,755,144,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,833,0.83,0.69,0.31,100,1,1,1,httpFlood
0,tcp,S3,377,755,796,0.82,0.68,0.32,100,1,1,1,httpFlood
0,tcp,S3,374,755,132,1,1,0,100,1,1,1,httpFlood
2,tcp,RSTO,446,755,633,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,380,755,754,0.29,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,153,1,1,0,100,1,1,1,httpFlood
2,tcp,RSTO,446,755,738,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,66,0,74,0,1,0,94,1,0,0,httpFlood
0,tcp,OTH,60,0,171,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,377,755,775,0.81,0.67,0.33,100,1,1,1,httpFlood
0,tcp,S3,380,755,905,0.06,1,0,100,1,0.53,0.53,httpFlood
0,tcp,OTH,60,0,174,0,1,0,33,1,0,0,httpFlood
2,tcp,RSTO,446,755,692,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,149,0.77,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,152,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,147,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,66,0,1,0,44,1,0,0,httpFlood
0,tcp,S3,380,755,978,0.13,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,20,0,1,0,75,1,0,0,httpFlood
0,tcp,S3,374,755,149,0.81,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,600,0.76,0.6,0.4,99,1,1,1,httpFlood
0,tcp,S3,374,755,5,1,1,0,5,1,1,1,httpFlood
4,tcp,RSTO,446,755,522,0,1,0,100,1,0,0,httpFlood
4,tcp,RSTO,446,755,541,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,153,1,1,0,100,1,1,1,httpFlood
4,tcp,RSTO,446,755,490,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,377,755,497,0.71,0.54,0.46,100,1,1,1,httpFlood
0,tcp,OTH,66,0,82,0,1,0,94,1,0,0,httpFlood
0,tcp,S3,374,755,100,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,110,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,163,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,21,0,1,0,21,1,0,0,httpFlood
0,tcp,S3,374,755,359,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,167,0,1,0,33,1,0,0,httpFlood
1,tcp,S3,380,755,758,0.23,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,146,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,146,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,392,821,749,0.22,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,170,0,1,0,33,1,0,0,httpFlood
1,tcp,S3,374,755,163,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,135,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,264,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,310,0.54,0.35,0.65,100,1,1,1,httpFlood
0,tcp,S3,374,755,140,0.29,1,0,94,1,0.43,0.43,httpFlood
0,tcp,OTH,66,0,25,0,1,0,80,1,0,0,httpFlood
0,tcp,OTH,66,0,155,0,1,0,100,1,0,0,httpFlood
0,tcp,RSTO,446,755,841,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,377,755,554,0.74,0.57,0.43,100,1,1,1,httpFlood
0,tcp,S3,374,755,62,1,1,0,62,1,1,1,httpFlood
0,tcp,S3,374,755,146,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,377,755,198,0.27,0.15,0.85,69,0.64,0.64,0.78,httpFlood
4,tcp,RSTO,446,755,536,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,60,0,178,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,60,0,132,0,1,0,31,1,0,0,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,61,0,0.08,0.92,27,0.2,0,0,httpFlood
0,tcp,S3,374,755,141,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,186,0,1,0,98,1,0,0,httpFlood
0,tcp,S3,374,755,47,1,1,0,98,1,1,1,httpFlood
0,tcp,S1,242,140,151,1,1,0,100,1,1,1,httpFlood
5,tcp,RSTO,446,755,480,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,171,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,377,755,147,0.02,0.01,0.99,35,0.04,0.04,0.09,httpFlood
0,tcp,OTH,66,0,237,0,1,0,98,1,0,0,httpFlood
0,tcp,S1,242,140,185,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,168,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,81,1,1,0,81,1,1,1,httpFlood
1,tcp,S3,380,755,766,0.24,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,112,0.11,1,0,75,1,0.16,0.16,httpFlood
4,tcp,RSTO,446,755,500,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,66,0,55,0,1,0,37,1,0,0,httpFlood
0,tcp,S3,380,755,933,0.09,1,0,100,1,0.81,0.81,httpFlood
0,tcp,OTH,66,0,153,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,377,755,689,0.79,0.64,0.36,99,1,1,1,httpFlood
1,tcp,S3,374,755,158,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,167,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,120,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,70,1,1,0,70,1,1,1,httpFlood
0,tcp,S3,374,755,230,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,1,0,0,httpFlood
1,tcp,S3,374,755,169,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,334,0.57,0.38,0.62,100,1,1,1,httpFlood
0,tcp,OTH,60,0,178,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,60,0,147,0,1,0,31,1,0,0,httpFlood
1,tcp,S3,386,821,123,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,174,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,380,755,163,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,144,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,234,0.38,0.23,0.77,94,0.94,0.94,0.96,httpFlood
0,tcp,OTH,66,0,125,0,1,0,100,1,0,0,httpFlood
1,tcp,S3,374,755,186,0.46,1,0,100,1,0.86,0.86,httpFlood
0,tcp,OTH,66,0,249,0,1,0,98,1,0,0,httpFlood
0,tcp,S3,377,755,849,0.83,0.7,0.3,100,1,1,1,httpFlood
0,tcp,S3,374,755,127,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,151,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,866,0.83,0.7,0.3,100,1,1,1,httpFlood
0,tcp,OTH,60,0,7,0,1,0,7,1,0,0,httpFlood
0,tcp,S1,242,140,457,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,25,0,1,0,25,1,0,0,httpFlood
0,tcp,S3,377,755,306,0.53,0.35,0.65,100,1,1,1,httpFlood
0,tcp,S3,377,755,484,0.7,0.53,0.47,100,1,1,1,httpFlood
0,tcp,S3,374,755,59,1,1,0,59,1,1,1,httpFlood
0,tcp,OTH,60,0,172,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,377,755,463,0.69,0.51,0.49,100,1,1,1,httpFlood
0,tcp,S1,248,140,213,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,130,1,1,0,100,1,1,1,httpFlood
1,tcp,RSTO,446,755,783,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,66,0,191,0,1,0,98,1,0,0,httpFlood
0,tcp,S3,374,755,144,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,374,755,132,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,202,0.29,0.16,0.84,72,0.67,0.67,0.81,httpFlood
0,tcp,S3,386,821,372,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,157,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,464,1370,109,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,66,1,1,0,66,1,1,1,httpFlood
0,tcp,OTH,66,0,166,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,111,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,123,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,567,0.75,0.58,0.42,100,1,1,1,httpFlood
0,tcp,S3,374,755,71,1,1,0,71,1,1,1,httpFlood
0,tcp,OTH,66,0,24,0,1,0,24,1,0,0,httpFlood
0,tcp,OTH,60,0,71,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,374,755,144,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,657,0.78,0.63,0.37,99,1,1,1,httpFlood
0,tcp,S3,374,755,148,1,1,0,100,1,1,1,httpFlood
1,tcp,S3,392,821,760,0.24,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,757,0.81,0.67,0.33,100,1,1,1,httpFlood
0,tcp,S3,377,755,326,0.56,0.37,0.63,100,1,1,1,httpFlood
0,tcp,S3,374,755,86,1,1,0,86,1,1,1,httpFlood
0,tcp,S3,374,755,141,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,486,0.7,0.53,0.47,100,1,1,1,httpFlood
0,tcp,S3,380,755,869,0.02,1,0,100,1,0.17,0.17,httpFlood
4,tcp,RSTO,446,755,532,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,160,0,1,0,100,1,0,0,httpFlood
4,tcp,RSTO,446,755,517,0,1,0,100,1,0,0,httpFlood
1,tcp,S3,374,755,161,0.38,1,0,100,1,0.61,0.61,httpFlood
0,tcp,OTH,66,0,51,0,1,0,34,1,0,0,httpFlood
0,tcp,S3,380,755,947,0.1,1,0,100,1,0.95,0.95,httpFlood
0,tcp,S3,374,755,136,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,66,0,288,0,1,0,100,1,0,0,httpFlood
1,tcp,S3,374,755,165,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,374,755,142,1,1,0,100,1,1,1,httpFlood
4,tcp,RSTO,446,755,580,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,131,1,1,0,100,1,1,1,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,377,755,795,0.82,0.68,0.32,100,1,1,1,httpFlood
0,tcp,S3,374,755,54,1,1,0,54,1,1,1,httpFlood
0,tcp,S3,374,755,13,1,1,0,13,1,1,1,httpFlood
0,tcp,OTH,66,0,156,0,1,0,100,1,0,0,httpFlood
6,tcp,RSTO,446,755,431,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,142,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,165,0.13,0.06,0.94,47,0.28,0.28,0.45,httpFlood
0,tcp,S3,377,755,396,0.64,0.45,0.55,100,1,1,1,httpFlood
0,tcp,S3,374,755,341,1,1,0,100,1,1,1,httpFlood
0,tcp,S3,380,755,967,0.12,1,0,100,1,1,1,httpFlood
0,tcp,S3,377,755,447,0.68,0.5,0.5,100,1,1,1,httpFlood
0,tcp,S3,374,755,142,1,1,0,100,1,1,1,httpFlood
0,tcp,RSTO,446,755,839,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,374,755,97,1,1,0,97,1,1,1,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,1,0,0,httpFlood
0,tcp,S3,377,755,218,0.34,0.2,0.8,83,0.81,0.81,0.89,httpFlood
0,tcp,OTH,60,0,129,0,1,0,32,1,0,0,httpFlood
0,tcp,OTH,60,0,162,0,1,0,33,1,0,0,httpFlood
0,tcp,OTH,66,0,90,0,0.25,0.75,45,0.68,0,0,httpFlood
0,tcp,OTH,60,0,133,0,1,0,37,1,0,0,httpFlood
0,tcp,OTH,60,0,142,0,1,0,31,1,0,0,httpFlood
0,tcp,OTH,66,0,98,0,1,0,100,1,0,0,httpFlood
0,tcp,OTH,66,0,112,0,1,0,100,1,0,0,httpFlood
0,tcp,S3,377,755,403,0.64,0.46,0.54,100,1,1,1,httpFlood
