% isAttack HIGH_RATE:	1533
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6,15,21,40'

@attribute mean_fpktl numeric
@attribute max_fiat numeric
@attribute duration numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
108,50929,30813659,LOW_RATE
113,12276,30627293,LOW_RATE
207,1992,3024,LOW_RATE
101,38565,30804653,LOW_RATE
329,213011,420922,LOW_RATE
175,1867,10756253,LOW_RATE
180,1906,10536111,LOW_RATE
105,998058,30091089,LOW_RATE
94,26333,30647230,LOW_RATE
100,38653,29848661,LOW_RATE
101,42408,30681821,LOW_RATE
107,48913,30885285,LOW_RATE
110,1844,20749702,LOW_RATE
108,57360,30716930,LOW_RATE
104,64046,30858170,LOW_RATE
119,2084,3503,LOW_RATE
111,44871,30869128,LOW_RATE
112,72259,30857415,LOW_RATE
111,13453,31014599,LOW_RATE
111,39302,30910000,LOW_RATE
91,54086,30771926,LOW_RATE
106,3406,20960946,LOW_RATE
111,34374,30019814,LOW_RATE
99,42005,30859934,LOW_RATE
105,1369,18962272,LOW_RATE
102,11532,30716340,LOW_RATE
110,26783,30594900,LOW_RATE
195,927036,14854524,LOW_RATE
114,35927,30917276,LOW_RATE
109,66476,30721524,LOW_RATE
119,1791,3330,LOW_RATE
207,1871,3379,LOW_RATE
177,1746,9659517,LOW_RATE
229,0,0,LOW_RATE
112,1014488,30523554,LOW_RATE
105,53524,29902992,LOW_RATE
172,1765,10217360,LOW_RATE
115,41434,30725093,LOW_RATE
106,1016306,29891022,LOW_RATE
100,45241,29758895,LOW_RATE
173,1941,10687850,LOW_RATE
153,1015439,30493240,LOW_RATE
207,1993,3391,LOW_RATE
109,1546,20415394,LOW_RATE
108,45302,29752964,LOW_RATE
282,864025,30412151,LOW_RATE
170,1518,10753414,LOW_RATE
96,38693,30958802,LOW_RATE
175,1864,10650813,LOW_RATE
87,50940,30792367,LOW_RATE
95,46585,30740440,LOW_RATE
203,863941,30442657,LOW_RATE
119,1847,3389,LOW_RATE
111,1016559,29818851,LOW_RATE
207,1845,3355,LOW_RATE
105,65076,30794132,LOW_RATE
176,1833,10312987,LOW_RATE
104,67354,30607660,LOW_RATE
95,53483,29917686,LOW_RATE
325,863977,9861304,LOW_RATE
99,1018206,30085601,LOW_RATE
101,1018174,30195029,LOW_RATE
90,50706,30798059,LOW_RATE
347,864026,29788683,LOW_RATE
104,1889,20818356,LOW_RATE
208,864054,13826469,LOW_RATE
86,34597,30554053,LOW_RATE
110,79005,30957369,LOW_RATE
110,28221,29959968,LOW_RATE
255,864053,29627408,LOW_RATE
107,27789,30572990,LOW_RATE
106,80491,31089994,LOW_RATE
107,80906,31023849,LOW_RATE
105,1014520,30599881,LOW_RATE
103,1966,20009603,LOW_RATE
111,1016498,29882352,LOW_RATE
102,26013,31045713,LOW_RATE
106,62862,30531542,LOW_RATE
105,31966,30961454,LOW_RATE
119,1546,2960,LOW_RATE
102,30307,30988926,LOW_RATE
173,1898,10359747,LOW_RATE
207,1852,3283,LOW_RATE
207,1919,3453,LOW_RATE
118,23404,30611848,LOW_RATE
170,1751,10240263,LOW_RATE
88,44987,30889467,LOW_RATE
102,1770,20898591,LOW_RATE
114,19024,30996959,LOW_RATE
86,47945,30848230,LOW_RATE
108,1846,19942578,LOW_RATE
207,1798,3204,LOW_RATE
116,15120,30992097,LOW_RATE
207,1776,3343,LOW_RATE
119,1734,3287,LOW_RATE
107,71546,30859692,LOW_RATE
110,9414,31056912,LOW_RATE
97,21052,30613753,LOW_RATE
207,1885,3322,LOW_RATE
119,1767,3304,LOW_RATE
118,23406,30614850,LOW_RATE
108,1652,31094125,LOW_RATE
119,1874,3169,LOW_RATE
170,211225,422320,LOW_RATE
111,1526,20645935,LOW_RATE
107,61184,30585740,LOW_RATE
112,49395,30853395,LOW_RATE
78,0,0,LOW_RATE
359,419961,842111,LOW_RATE
89,32002,30572309,LOW_RATE
109,1014489,30534917,LOW_RATE
105,64459,29876408,LOW_RATE
106,1766,20485622,LOW_RATE
100,1796,20572946,LOW_RATE
209,224095,15779657,LOW_RATE
105,1785,20884308,LOW_RATE
113,999235,30618063,LOW_RATE
111,18210,30618677,LOW_RATE
90,60716,30079502,LOW_RATE
107,1014488,30531915,LOW_RATE
111,28466,29945507,LOW_RATE
111,49971,30850999,LOW_RATE
108,69411,30718651,LOW_RATE
112,86238,30941239,LOW_RATE
105,1988,20439044,LOW_RATE
207,1837,3287,LOW_RATE
107,997256,30531739,LOW_RATE
94,16083,31004749,LOW_RATE
119,1706,3254,LOW_RATE
195,863900,31520285,LOW_RATE
97,58837,30622355,LOW_RATE
119,1745,3299,LOW_RATE
240,832129,30396458,LOW_RATE
99,53365,30552626,LOW_RATE
90,54355,29072477,LOW_RATE
112,61807,30548469,LOW_RATE
282,864028,32479049,LOW_RATE
108,109590,31104429,LOW_RATE
99,997604,30091337,LOW_RATE
102,21890,31079428,LOW_RATE
101,36668,30852097,LOW_RATE
100,38266,29863257,LOW_RATE
106,80950,31087681,LOW_RATE
100,1018331,30042338,LOW_RATE
207,1880,3328,LOW_RATE
100,53149,30543704,LOW_RATE
181,1780,10214430,LOW_RATE
207,1822,3261,LOW_RATE
119,1757,3315,LOW_RATE
119,1800,3369,LOW_RATE
104,37717,30567055,LOW_RATE
178,4535,10423972,LOW_RATE
207,1784,3220,LOW_RATE
257,831979,33675782,LOW_RATE
106,47169,30842382,LOW_RATE
109,54967,29968598,LOW_RATE
91,38699,30967495,LOW_RATE
114,11555,31021699,LOW_RATE
109,1653,20607156,LOW_RATE
112,33495,28992805,LOW_RATE
90,36617,30535253,LOW_RATE
119,1772,3313,LOW_RATE
112,7938,31030204,LOW_RATE
105,2220,20654927,LOW_RATE
111,1772,20809847,LOW_RATE
111,52413,30774469,LOW_RATE
102,1018264,29982959,LOW_RATE
104,1018263,29988596,LOW_RATE
178,1772,8676635,LOW_RATE
93,45025,30782150,LOW_RATE
110,24654,30945528,LOW_RATE
172,1716,10432565,LOW_RATE
108,62533,30537220,LOW_RATE
112,57014,30734327,LOW_RATE
106,35470,30920942,LOW_RATE
105,88486,30914620,LOW_RATE
97,55557,29030803,LOW_RATE
101,45080,30785142,LOW_RATE
105,90354,30200059,LOW_RATE
90,45527,30770803,LOW_RATE
101,42622,30667174,LOW_RATE
107,50036,30836297,LOW_RATE
108,61590,30557083,LOW_RATE
181,1826,10356795,LOW_RATE
111,34629,30942381,LOW_RATE
112,1771,20612961,LOW_RATE
119,40665,30781863,LOW_RATE
114,1862,20823882,LOW_RATE
112,1016424,29847257,LOW_RATE
108,56745,30754672,LOW_RATE
107,44769,30874899,LOW_RATE
175,1898,10647932,LOW_RATE
106,999557,30635338,LOW_RATE
109,1607,20657658,LOW_RATE
208,863971,13829416,LOW_RATE
110,48373,28984069,LOW_RATE
97,1016631,29601258,LOW_RATE
97,997621,30079798,LOW_RATE
119,2065,3189,LOW_RATE
90,2685,31057209,LOW_RATE
120,9073,20288269,LOW_RATE
104,88748,31040535,LOW_RATE
102,42707,30840053,LOW_RATE
110,13770,31002535,LOW_RATE
109,1819,20838359,LOW_RATE
249,723777,16897001,LOW_RATE
109,1014523,30590972,LOW_RATE
86,55270,29036357,LOW_RATE
110,80354,30909503,LOW_RATE
107,1014543,30540524,LOW_RATE
107,91933,30814998,LOW_RATE
102,78473,31044904,LOW_RATE
104,996937,30508955,LOW_RATE
108,82018,31042529,LOW_RATE
101,1699,20012589,LOW_RATE
119,1887,3008,LOW_RATE
119,1844,3318,LOW_RATE
109,55678,29931133,LOW_RATE
207,1874,3282,LOW_RATE
105,34589,30988922,LOW_RATE
178,1753,9677049,LOW_RATE
111,41949,30967062,LOW_RATE
111,71669,31122200,LOW_RATE
107,67800,30593298,LOW_RATE
119,1771,3297,LOW_RATE
117,24891,30987895,LOW_RATE
103,64022,30655730,LOW_RATE
114,29634,30978065,LOW_RATE
94,39368,30941930,LOW_RATE
106,1946,20965655,LOW_RATE
108,47516,30831091,LOW_RATE
116,39868,30810328,LOW_RATE
96,42927,30825781,LOW_RATE
99,1018359,30065641,LOW_RATE
112,43717,30905583,LOW_RATE
112,101224,31102018,LOW_RATE
91,22443,30966885,LOW_RATE
207,1900,3393,LOW_RATE
218,832097,30487426,LOW_RATE
119,1775,3326,LOW_RATE
359,424185,845147,LOW_RATE
110,85290,30948946,LOW_RATE
207,1905,3373,LOW_RATE
109,2077,20718068,LOW_RATE
107,45074,30863532,LOW_RATE
95,17993,31094939,LOW_RATE
108,5079,31078005,LOW_RATE
115,48420,28990009,LOW_RATE
182,2197,10767957,LOW_RATE
242,662703,1806070,LOW_RATE
102,1674,20715116,LOW_RATE
96,58894,30625315,LOW_RATE
72,703,703,LOW_RATE
176,1835,9662524,LOW_RATE
174,1874,10280992,LOW_RATE
179,1852,10254798,LOW_RATE
104,1018353,30082581,LOW_RATE
102,27045,31029383,LOW_RATE
109,27659,31013911,LOW_RATE
110,41804,30969853,LOW_RATE
109,56104,30771695,LOW_RATE
292,864035,31487021,LOW_RATE
207,1716,3262,LOW_RATE
108,37604,30989031,LOW_RATE
155,1485,9703249,LOW_RATE
110,70820,30749415,LOW_RATE
102,997484,30076579,LOW_RATE
101,36350,30857519,LOW_RATE
91,60508,30097142,LOW_RATE
111,43016,30931187,LOW_RATE
109,55302,30729698,LOW_RATE
110,997676,30542694,LOW_RATE
86,37096,30523940,LOW_RATE
89,54500,30757560,LOW_RATE
95,43912,30798498,LOW_RATE
108,997903,30085610,LOW_RATE
101,995500,29997814,LOW_RATE
182,1848,10348050,LOW_RATE
103,13345,31040802,LOW_RATE
119,1780,3314,LOW_RATE
207,1851,3315,LOW_RATE
176,1780,10333577,LOW_RATE
118,49941,30848028,LOW_RATE
183,863877,16871650,LOW_RATE
113,1713,20506027,LOW_RATE
177,2008,10778755,LOW_RATE
100,38676,30955860,LOW_RATE
107,51601,30791396,LOW_RATE
92,58819,30602036,LOW_RATE
102,20667,31094664,LOW_RATE
207,1761,3276,LOW_RATE
78,0,0,LOW_RATE
103,43386,30641174,LOW_RATE
94,43868,30795524,LOW_RATE
207,1834,3315,LOW_RATE
112,3300,31047954,LOW_RATE
207,2008,3345,LOW_RATE
207,1849,3279,LOW_RATE
112,25045,30637009,LOW_RATE
112,34318,30947910,LOW_RATE
119,1837,3372,LOW_RATE
90,18347,30992276,LOW_RATE
99,45161,30768163,LOW_RATE
96,19826,31033325,LOW_RATE
119,2791,3105,LOW_RATE
108,69338,30844878,LOW_RATE
89,19228,30638223,LOW_RATE
207,1834,3347,LOW_RATE
111,102055,30840096,LOW_RATE
105,1616,20692123,LOW_RATE
207,1837,3213,LOW_RATE
251,864243,29636363,LOW_RATE
119,1853,3394,LOW_RATE
106,1014092,30629261,LOW_RATE
107,1726,20651768,LOW_RATE
102,51777,30782733,LOW_RATE
104,1779,20841236,LOW_RATE
94,40629,30893515,LOW_RATE
96,20453,30621966,LOW_RATE
101,24622,31073494,LOW_RATE
104,42944,30661499,LOW_RATE
111,69070,30693022,LOW_RATE
105,1780,20584345,LOW_RATE
99,2688,19997406,LOW_RATE
109,8117,31064433,LOW_RATE
92,61431,29108870,LOW_RATE
112,52384,29014642,LOW_RATE
242,662800,1805796,LOW_RATE
119,1800,3369,LOW_RATE
111,999787,30641962,LOW_RATE
107,84967,30892827,LOW_RATE
108,56801,30757668,LOW_RATE
92,35943,30930402,LOW_RATE
420,864022,13732505,LOW_RATE
174,1797,10292712,LOW_RATE
89,48770,30834352,LOW_RATE
105,11424,31050085,LOW_RATE
173,1748,9688664,LOW_RATE
170,1760,10730706,LOW_RATE
207,1810,3243,LOW_RATE
113,999258,30621084,LOW_RATE
174,1845,10530414,LOW_RATE
223,864053,30441169,LOW_RATE
120,23405,30608876,LOW_RATE
242,864416,30493423,LOW_RATE
118,16704,31003622,LOW_RATE
207,1802,3253,LOW_RATE
153,2035,9601125,LOW_RATE
174,1785,10324706,LOW_RATE
152,863319,28989949,LOW_RATE
86,55161,30743559,LOW_RATE
112,83045,30900202,LOW_RATE
112,57247,30729150,LOW_RATE
112,30092,30563494,LOW_RATE
108,57918,30693962,LOW_RATE
119,1920,3466,LOW_RATE
99,39079,29824685,LOW_RATE
111,41890,30694552,LOW_RATE
102,26445,31040456,LOW_RATE
110,12732,30699853,LOW_RATE
174,1750,10248999,LOW_RATE
121,37389,30895442,LOW_RATE
99,14409,30655870,LOW_RATE
108,1808,20918699,LOW_RATE
113,20498,30995439,LOW_RATE
100,1018360,30052926,LOW_RATE
99,1018477,30004289,LOW_RATE
276,864041,32485073,LOW_RATE
78,0,0,LOW_RATE
107,2342,20963508,LOW_RATE
105,86528,30997152,LOW_RATE
96,47007,30717497,LOW_RATE
104,1476,1027738,LOW_RATE
274,864012,30408004,LOW_RATE
175,1812,10576424,LOW_RATE
175,1779,10379786,LOW_RATE
180,1833,10596494,LOW_RATE
99,46754,29860418,LOW_RATE
114,41522,30744813,LOW_RATE
85,45138,30880749,LOW_RATE
109,1016500,29879361,LOW_RATE
110,1766,20561250,LOW_RATE
109,69043,30794645,LOW_RATE
198,863712,3430280,LOW_RATE
119,1424,2521,LOW_RATE
207,1760,3160,LOW_RATE
119,2188,3337,LOW_RATE
110,1014605,30582273,LOW_RATE
179,2273,9685865,LOW_RATE
119,1827,3284,LOW_RATE
108,2301,31049852,LOW_RATE
99,29849,30991407,LOW_RATE
105,62186,30539863,LOW_RATE
109,1014448,30612583,LOW_RATE
229,0,0,LOW_RATE
92,32870,30575233,LOW_RATE
106,77094,30914330,LOW_RATE
240,832080,30396602,LOW_RATE
105,1855,19960024,LOW_RATE
105,27038,30592134,LOW_RATE
95,32485,30947497,LOW_RATE
180,1847,8626720,LOW_RATE
110,62175,30545763,LOW_RATE
174,5208,10741222,LOW_RATE
98,7534,31069767,LOW_RATE
104,998498,30570995,LOW_RATE
109,1013438,30661256,LOW_RATE
108,85507,30934597,LOW_RATE
94,55108,30741234,LOW_RATE
110,9015,31059430,LOW_RATE
107,72953,30825175,LOW_RATE
109,1018440,30134382,LOW_RATE
112,31750,30954003,LOW_RATE
87,12794,31016251,LOW_RATE
251,832048,13398667,LOW_RATE
108,1014035,30632292,LOW_RATE
100,1510,19951149,LOW_RATE
207,1745,3223,LOW_RATE
102,998558,30111864,LOW_RATE
207,1765,3263,LOW_RATE
91,58742,30703996,LOW_RATE
115,41142,30733842,LOW_RATE
98,20452,30616065,LOW_RATE
179,1789,9650837,LOW_RATE
112,2848,31056414,LOW_RATE
112,2453,20500240,LOW_RATE
111,57764,30696691,LOW_RATE
