@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, normal:normal, normal:normal, normal:normal, normal:normal, normal:normal, normal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowHeaders:attack, slowRead:attack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,attack,slowRead,tcpFlood,udpFlood,httpFlood}

@data
0.008435,27,13,6,800,11915,1555.173897,716.730007,95703.009041,1423306.338574,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000006,0.000697,0.003447,0.000993,0.000439,0.001674,0.004406,0.001476,1,0,1,0,normal
0.008742,27,13,6,800,11915,1505.160713,690.818414,92625.274665,1371850.233605,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000025,0.00072,0.003742,0.00104,0.0004,0.001737,0.004518,0.001537,1,0,1,0,normal
0.007358,27,13,6,800,11915,1782.884348,819.226668,109715.959847,1626847.623946,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000608,0.002667,0.000794,0.000415,0.001465,0.003647,0.001226,1,0,1,0,normal
0.010847,27,13,7,800,11967,1201.806304,649.287423,73957.310998,1110003.228024,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000031,0.000901,0.004011,0.001058,0.000312,0.001797,0.00542,0.001766,1,0,1,0,normal
0.009977,27,13,6,800,11915,1316.988358,605.180454,81045.437418,1201787.518276,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000027,0.000823,0.00375,0.000998,0.000419,0.001983,0.005913,0.002069,1,0,1,0,normal
0.008738,27,13,6,800,11915,1500.397678,691.653813,92332.164773,1373509.197746,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000722,0.003564,0.001005,0.00044,0.001735,0.004555,0.001535,1,0,1,0,normal
0.010503,27,13,7,800,11967,1245.766456,668.704232,76662.551121,1143197.648795,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000023,0.00087,0.003912,0.001041,0.000266,0.001745,0.005786,0.00196,1,0,1,0,normal
0.010787,27,13,7,800,11967,1218.457028,652.766419,74981.97095,1115950.81969,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000025,0.000889,0.004203,0.001158,0.000187,0.001787,0.006298,0.002178,1,0,1,0,normal
0.008182,27,13,6,800,11915,1610.287706,738.737275,99094.628038,1467009.104679,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000005,0.000673,0.003323,0.000964,0.000403,0.001624,0.004246,0.001432,1,0,1,0,normal
0.010056,27,13,6,800,11915,1298.267864,599.086438,79893.406986,1189685.818078,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000011,0.000834,0.003853,0.001075,0.000011,0.002003,0.006045,0.002153,1,0,1,0,normal
0.010164,27,13,7,800,11967,1291.319171,692.668224,79465.795145,1184165.804799,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000024,0.000839,0.003917,0.001105,0.00036,0.001684,0.005407,0.001836,1,0,1,0,normal
0.009896,27,13,7,800,11967,1323.863161,711.985062,81468.502197,1217189.319495,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000027,0.000818,0.003898,0.001087,0.000187,0.001639,0.005412,0.00186,1,0,1,0,normal
0.010555,27,13,7,800,11967,1240.297348,667.093702,76325.990628,1140444.332637,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000025,0.000873,0.003973,0.001082,0.000194,0.001749,0.005838,0.002019,1,0,1,0,normal
0.008229,27,13,6,800,11915,1595.165643,732.842865,98164.039553,1455303.790332,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000007,0.000679,0.003598,0.000962,0.000011,0.001637,0.004612,0.00162,1,0,1,0,normal
0.007959,27,13,6,800,11915,1642.347952,759.860624,101067.566265,1508956.555452,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000024,0.00066,0.003424,0.000967,0.000395,0.001579,0.004295,0.001449,1,0,1,0,normal
0.010653,27,13,7,800,11967,1227.647236,660.654081,75547.522233,1129435.340519,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000025,0.000882,0.00455,0.001237,0.000288,0.001766,0.00584,0.001994,1,0,1,0,normal
0.005011,27,13,6,800,11915,2608.522796,1208.965411,160524.47974,2400803.812452,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000415,0.002658,0.000783,0.000443,0.000993,0.001859,0.000565,1,0,1,0,normal
0.008531,27,13,6,800,11915,1535.380058,708.377639,94484.926647,1406719.92794,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000024,0.000706,0.003775,0.00104,0.000466,0.001694,0.004508,0.001512,1,0,1,0,normal
0.004995,27,13,6,800,11915,2622.196403,1210.244494,161365.932481,2403343.856882,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000413,0.002614,0.000735,0.000394,0.000992,0.002061,0.0006,1,0,1,0,normal
0.00518,27,13,6,800,11915,2539.516185,1171.211616,156277.919054,2325831.068088,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000427,0.002381,0.000689,0.000502,0.001025,0.001953,0.000525,1,0,1,0,normal
0.005565,27,13,6,800,11915,2364.730332,1090.562663,145521.866597,2165675.687294,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000458,0.003107,0.000912,0.000405,0.0011,0.00206,0.000623,1,0,1,0,normal
0.009641,27,13,6,800,11915,1352.967718,624.694651,83259.551872,1240539.460345,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000015,0.000801,0.003484,0.000985,0.000011,0.001921,0.00517,0.001789,1,0,1,0,normal
0.00918,27,13,6,800,11915,1422.094622,656.163116,87513.515205,1303030.588481,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000012,0.000762,0.003115,0.000849,0.000228,0.001829,0.005845,0.002156,1,0,1,0,normal
0.005528,27,13,6,800,11915,2451.045222,1092.978241,150833.552099,2170472.62367,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000442,0.002484,0.000784,0.000418,0.001098,0.001756,0.000541,1,0,1,0,normal
0.005279,27,13,6,800,11915,2473.168776,1148.023539,152195.001588,2279783.411341,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000438,0.003072,0.000885,0.0004,0.001045,0.001956,0.000574,1,0,1,0,normal
0.005475,27,13,6,800,11915,2391.174495,1109.359665,147149.199667,2203003.401367,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000453,0.00269,0.000802,0.000455,0.001082,0.001822,0.000554,1,0,1,0,normal
0.008718,27,13,6,800,11915,1504.1227,692.395972,92561.396927,1374983.001156,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000024,0.00072,0.003612,0.000986,0.000408,0.001733,0.004547,0.001553,1,0,1,0,normal
0.008339,27,13,6,800,11915,1576.16789,724.717754,96994.947101,1439168.672714,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000013,0.000687,0.003942,0.00112,0.000394,0.001656,0.004306,0.001439,1,0,1,0,normal
0.008196,27,13,6,800,11915,1588.566368,734.318345,97757.930311,1458233.846693,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000007,0.000682,0.002597,0.000711,0.00014,0.001634,0.00537,0.002019,1,0,1,0,normal
0.005277,27,13,6,800,11915,2479.69221,1150.805926,152596.443676,2285308.768978,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000005,0.000437,0.002963,0.000867,0.000477,0.001043,0.001772,0.000532,1,0,1,0,normal
0.008141,27,13,6,800,11915,1615.105213,742.267107,99391.090047,1474018.763568,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000024,0.000671,0.003466,0.001007,0.000392,0.001617,0.003857,0.001247,1,0,1,0,normal
0.010615,27,13,7,800,11967,1233.060877,663.056188,75880.66938,1133541.914363,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000055,0.000879,0.004241,0.001117,0.000189,0.00176,0.006133,0.002101,1,0,1,0,normal
0.01087,27,13,7,800,11967,1220.803152,646.257577,75126.347842,1104823.489864,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,4396,1962.454138,0.000015,0.000887,0.003825,0.001071,0.000307,0.001805,0.005977,0.00208,1,0,1,0,normal
0.010285,27,13,7,800,11967,1272.484294,684.816271,78306.725788,1170742.331257,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000026,0.000851,0.004049,0.001098,0.000279,0.001704,0.005476,0.001869,1,0,1,0,normal
0.004475,27,13,6,800,11915,2932.606465,1356.282619,180468.090141,2693351.234708,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000369,0.00259,0.000742,0.000417,0.000885,0.001526,0.000409,1,0,1,0,normal
0.005478,27,13,6,800,11915,2382.294303,1108.138441,146602.726319,2200578.254513,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000005,0.000455,0.002707,0.000802,0.00048,0.001083,0.00184,0.00055,1,0,1,0,normal
0.010151,27,13,7,800,11967,1293.923873,693.91241,79626.08448,1186292.830895,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000026,0.000837,0.004039,0.00112,0.000196,0.001681,0.005653,0.001943,1,0,1,0,normal
0.010339,27,13,7,800,11967,1265.308797,681.193661,77865.156754,1164549.220853,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000025,0.000856,0.004131,0.001121,0.00043,0.001713,0.005605,0.001874,1,0,1,0,normal
0.0092,27,13,6,800,11915,1419.244436,654.746175,87338.11916,1300216.780102,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000025,0.000763,0.004055,0.001156,0.000428,0.001833,0.005054,0.001712,1,0,1,0,normal
0.007918,27,13,6,800,11915,1656.266578,763.248332,101924.097081,1515683.979134,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000005,0.000654,0.003674,0.001066,0.000526,0.001572,0.003898,0.001271,1,0,1,0,normal
0.008325,27,13,6,800,11915,1574.984171,729.063793,96922.102831,1447799.181876,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000025,0.000688,0.003482,0.001038,0.00043,0.001646,0.004047,0.001352,1,0,1,0,normal
0.010005,27,13,7,800,11967,1303.357285,706.094803,80206.602127,1207119.500926,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,4396,1962.454138,0.000005,0.000831,0.004924,0.001384,0.000332,0.001652,0.003496,0.00102,1,0,1,0,normal
0.008221,27,13,6,800,11915,1595.912662,735.240855,98210.009951,1460065.798761,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000024,0.000679,0.003494,0.000987,0.000401,0.001632,0.004421,0.001476,1,0,1,0,normal
