@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S22-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@data
0.009227,27,13,6,800,11915,1426.372773,652.505289,87776.786041,1295766.753786,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000021,0.00076,0.00322,0.000863,0.000443,0.001839,0.00477,0.001601,1,0,1,0,normal
19.385244,27,14,10,1028,13544,0.722201,0.825409,53.030165,1117.933546,1.4,0.075901,52,73.428571,308,65.196094,52,1354.4,2948,1201.746995,0.000002,1.491169,7.031764,2.288314,0.000003,1.346134,7.074618,2.541975,1,0,3,0,normal
0.008021,27,13,6,800,11915,1655.160489,751.308335,101856.030113,1491973.135897,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000025,0.000655,0.003324,0.000917,0.0004,0.001597,0.004045,0.001349,1,0,1,0,normal
19.07081,27,13,9,976,13492,0.681671,0.748759,51.177743,1122.47334,1.444444,0.072339,52,75.076923,308,67.375482,52,1499.111111,2948,1363.308104,0.000001,1.589233,6.955709,2.31585,0.001249,1.502486,6.997838,2.641053,1,0,3,0,normal
0.004254,27,13,6,800,11915,3088.764063,1429.226715,190077.788478,2838206.051795,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000351,0.002224,0.00062,0.000366,0.00084,0.001651,0.000488,1,0,1,0,normal
0.002967,27,13,6,800,11915,4398.318303,2027.5398,270665.741712,4026356.119884,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000001,0.000246,0.0014,0.000383,0.000098,0.000592,0.001971,0.000709,1,0,1,0,normal
0.005553,27,13,6,800,11915,2346.413289,1083.519504,144394.663913,2151689.148368,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000009,0.000462,0.002305,0.00064,0.000243,0.001108,0.002977,0.001043,1,0,1,0,normal
0.005306,27,13,6,800,11915,2465.787184,1135.180838,151740.749785,2254279.947675,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000007,0.000439,0.002126,0.000614,0.000214,0.001057,0.002863,0.001027,1,0,1,0,normal
0.005485,27,13,6,800,11915,2377.930746,1104.539326,146334.199738,2193431.011236,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000006,0.000456,0.002361,0.000655,0.000417,0.001086,0.002486,0.000807,1,0,1,0,normal
19.091388,27,13,9,894,13492,0.680936,0.748449,46.827446,1122.007579,1.444444,0.066261,52,68.769231,226,45.590407,52,1499.111111,2948,1363.308104,0.000002,1.590947,6.970259,2.319549,0.000001,1.503109,7.013335,2.643876,1,0,3,0,normal
0.008875,27,13,6,800,11915,1474.630896,679.38621,90746.516659,1349147.782517,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.00002,0.000735,0.00307,0.000822,0.000409,0.001766,0.005102,0.001759,1,0,1,0,normal
0.004426,27,13,6,800,11915,2942.100685,1360.829719,181052.349862,2702381.017682,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000001,0.000368,0.001652,0.000518,0.000157,0.000882,0.00246,0.000891,1,0,1,0,normal
