% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,8-9,17,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute dst_host_count numeric
@attribute isAttack {highrate,lowrate}

@data
60,0,770,770,23,lowrate
60,0,78,78,51,lowrate
60,0,421,421,85,lowrate
102,0,38,38,46,lowrate
370,0,709,709,100,lowrate
628,272,64,63,83,lowrate
60,0,996,996,51,lowrate
60,0,887,887,19,lowrate
400,140,695,694,99,lowrate
66,0,467,467,88,lowrate
148,0,211,210,100,lowrate
370,0,548,548,100,lowrate
1039,953,40,40,68,lowrate
74,0,65,65,50,lowrate
108,0,278,278,50,lowrate
111,0,82,82,50,lowrate
107,0,179,179,50,lowrate
296,0,72,72,73,lowrate
296,0,554,554,100,lowrate
370,0,532,531,99,lowrate
909,1820,221,221,100,lowrate
653,206,183,183,100,lowrate
60,0,789,789,33,lowrate
370,0,126,126,100,lowrate
126,0,105,105,50,lowrate
103,0,241,241,50,lowrate
296,0,987,987,100,lowrate
296,0,304,304,100,lowrate
112,0,271,271,50,lowrate
66,0,335,335,69,lowrate
1151,1024,142,142,100,lowrate
80,0,111,111,50,lowrate
222,0,850,850,100,lowrate
370,0,140,140,100,lowrate
296,0,421,421,100,lowrate
60,0,21,21,21,lowrate
112,0,212,212,50,lowrate
222,0,526,525,100,lowrate
66,0,287,287,53,lowrate
66,0,284,284,51,lowrate
125,0,7,7,60,lowrate
60,0,873,873,51,lowrate
1066,1019,450,450,100,lowrate
66,0,532,532,87,lowrate
370,0,158,158,100,lowrate
370,0,295,295,100,lowrate
370,0,58,58,100,lowrate
66,0,314,314,66,lowrate
151,0,126,126,100,lowrate
296,0,188,188,100,lowrate
74,0,419,418,100,lowrate
370,0,592,591,100,lowrate
370,0,718,718,100,lowrate
370,0,607,607,100,lowrate
847,953,78,77,93,lowrate
148,0,25,25,73,lowrate
728,206,58,57,79,lowrate
87,0,126,126,50,lowrate
370,0,114,114,100,lowrate
60,0,990,990,46,lowrate
296,0,531,531,100,lowrate
222,0,488,488,100,lowrate
108,0,81,81,50,lowrate
66,0,521,521,94,lowrate
94,0,132,132,50,lowrate
370,0,344,344,100,lowrate
296,0,118,118,100,lowrate
60,0,822,822,46,lowrate
1178,958,151,151,100,lowrate
148,0,184,183,100,lowrate
370,0,602,601,100,lowrate
370,0,511,511,100,lowrate
222,0,541,540,100,lowrate
66,0,532,532,70,lowrate
148,0,370,369,100,lowrate
60,0,959,959,48,lowrate
296,0,381,381,100,lowrate
296,0,657,657,100,lowrate
370,0,231,230,100,lowrate
3430,1424,406,406,100,lowrate
1062,11914,12,12,65,lowrate
665,140,119,119,100,lowrate
370,0,316,316,99,lowrate
296,0,203,203,100,lowrate
612,0,11,11,56,lowrate
370,0,259,259,100,lowrate
60,0,953,953,45,lowrate
148,0,321,320,100,lowrate
370,0,248,247,100,lowrate
167,0,104,104,100,lowrate
60,0,807,807,30,lowrate
222,0,574,574,100,lowrate
60,0,623,623,77,lowrate
370,0,268,268,100,lowrate
370,0,511,510,99,lowrate
296,0,603,603,100,lowrate
296,0,606,606,100,lowrate
117,0,257,257,50,lowrate
370,0,738,737,99,lowrate
370,0,295,295,100,lowrate
66,0,583,583,90,lowrate
370,0,91,91,100,lowrate
296,0,613,613,100,lowrate
467,0,7,7,7,lowrate
296,0,667,667,100,lowrate
296,0,29,29,100,lowrate
222,0,100,100,100,lowrate
866,1019,146,146,100,lowrate
74,0,535,535,99,lowrate
775,206,190,189,100,lowrate
1078,1024,184,184,99,lowrate
370,0,234,234,100,lowrate
296,0,724,724,100,lowrate
60,0,672,672,59,lowrate
370,0,232,232,100,lowrate
370,0,499,499,100,lowrate
60,0,696,696,49,lowrate
74,0,187,186,100,lowrate
296,0,443,443,100,lowrate
60,0,600,600,29,lowrate
148,0,185,184,100,lowrate
296,0,340,340,100,lowrate
1131,958,63,63,84,lowrate
74,0,499,499,99,lowrate
222,0,643,643,100,lowrate
60,0,774,774,39,lowrate
1036,1019,25,25,26,lowrate
296,0,670,670,100,lowrate
148,0,237,236,100,lowrate
975,1886,48,48,52,lowrate
1162,1024,113,113,100,lowrate
370,0,329,329,100,lowrate
296,0,48,48,49,lowrate
1100,1886,51,51,78,lowrate
370,0,103,103,100,lowrate
66,0,392,392,86,lowrate
600,272,14,13,63,lowrate
1105,958,69,69,89,lowrate
296,0,122,122,100,lowrate
66,0,549,549,93,lowrate
481,0,2,2,10,lowrate
370,0,415,414,100,lowrate
934,953,22,21,59,lowrate
296,0,430,430,100,lowrate
99,0,120,120,50,lowrate
66,0,446,446,80,lowrate
926,1019,140,140,100,lowrate
66,0,397,397,84,lowrate
94,0,205,205,50,lowrate
80,0,232,232,50,lowrate
900,953,27,26,64,lowrate
102,0,66,66,50,lowrate
370,0,828,828,100,lowrate
296,0,296,296,100,lowrate
111,0,159,159,50,lowrate
296,0,667,667,100,lowrate
113,0,49,49,53,lowrate
148,0,185,185,100,lowrate
222,0,450,449,100,lowrate
1068,958,36,36,76,lowrate
370,0,134,134,100,lowrate
370,0,272,272,100,lowrate
856,953,170,169,99,lowrate
548,140,167,167,100,lowrate
148,0,338,337,100,lowrate
66,0,296,296,58,lowrate
296,0,146,146,100,lowrate
222,0,941,941,100,lowrate
222,0,94,94,100,lowrate
296,0,642,642,100,lowrate
370,0,244,243,99,lowrate
2076,1019,522,522,100,lowrate
60,0,1021,1021,47,lowrate
60,0,1001,1001,49,lowrate
1039,1019,132,132,100,lowrate
60,0,923,923,44,lowrate
122,0,261,261,50,lowrate
66,0,623,623,92,lowrate
60,0,842,842,26,lowrate
1151,1024,376,375,100,lowrate
296,0,265,265,100,lowrate
370,0,575,575,100,lowrate
74,0,719,718,100,lowrate
222,0,226,225,100,lowrate
370,0,227,227,100,lowrate
60,0,857,857,38,lowrate
728,140,399,398,100,lowrate
296,0,1016,1016,100,lowrate
370,0,596,596,100,lowrate
95,0,132,132,50,lowrate
370,0,254,253,100,lowrate
60,0,890,890,51,lowrate
125,0,101,101,50,lowrate
296,0,28,28,100,lowrate
111,0,173,173,50,lowrate
370,0,786,786,100,lowrate
1144,1886,76,76,80,lowrate
74,0,516,515,100,lowrate
60,0,1062,1062,51,lowrate
148,0,242,241,99,lowrate
296,0,480,479,100,lowrate
148,0,376,375,100,lowrate
1140,958,14,14,39,lowrate
107,0,258,258,50,lowrate
296,0,23,23,100,lowrate
296,0,525,525,100,lowrate
400,140,364,363,100,lowrate
101,0,260,260,50,lowrate
296,0,365,365,100,lowrate
370,0,465,465,100,lowrate
1256,1820,229,229,100,lowrate
222,0,469,468,100,lowrate
370,0,348,348,100,lowrate
105,0,267,267,50,lowrate
1034,1019,75,75,76,lowrate
60,0,399,399,84,lowrate
296,0,502,501,99,lowrate
525,0,629,629,86,lowrate
74,0,616,615,100,lowrate
60,0,957,957,54,lowrate
60,0,592,592,21,lowrate
222,0,700,700,100,lowrate
610,272,163,162,99,lowrate
370,0,333,333,100,lowrate
296,0,794,794,100,lowrate
1012,1019,102,102,100,lowrate
60,0,1070,1070,53,lowrate
117,0,198,198,50,lowrate
74,0,721,721,100,lowrate
370,0,265,265,100,lowrate
370,0,84,84,100,lowrate
60,0,983,983,34,lowrate
66,0,422,422,83,lowrate
975,1886,34,34,38,lowrate
121,0,274,274,50,lowrate
636,206,163,163,100,lowrate
296,0,361,361,100,lowrate
370,0,19,19,100,lowrate
107,0,79,79,50,lowrate
975,1886,59,59,63,lowrate
296,0,493,493,100,lowrate
370,0,690,690,100,lowrate
370,0,380,380,100,lowrate
975,1886,33,33,37,lowrate
1153,1024,87,87,94,lowrate
60,0,1077,1077,49,lowrate
101,0,244,244,50,lowrate
1300,1820,262,262,100,lowrate
948,953,132,131,100,lowrate
784,206,96,95,96,lowrate
370,0,782,782,100,lowrate
370,0,255,254,100,lowrate
370,0,384,384,100,lowrate
296,0,521,520,99,lowrate
946,953,40,40,71,lowrate
66,0,333,333,73,lowrate
296,0,595,595,100,lowrate
110,0,159,159,50,lowrate
60,0,747,747,54,lowrate
66,0,393,393,85,lowrate
953,953,67,66,84,lowrate
296,0,323,323,100,lowrate
975,1886,89,89,93,lowrate
296,0,210,210,100,lowrate
60,0,658,658,50,lowrate
66,0,19,19,60,lowrate
148,0,178,178,100,lowrate
60,0,1043,1043,51,lowrate
60,0,551,551,78,lowrate
116,0,52,52,60,lowrate
370,0,284,284,100,lowrate
66,0,484,484,86,lowrate
635,206,519,519,100,lowrate
79,0,34,34,34,lowrate
296,0,583,583,100,lowrate
100,0,16,16,85,lowrate
54,0,9,9,9,lowrate
370,0,262,262,100,lowrate
60,0,425,425,83,lowrate
1226,1424,285,284,100,lowrate
296,0,96,96,100,lowrate
370,0,688,688,100,lowrate
74,0,794,793,100,lowrate
370,0,79,79,100,lowrate
60,0,797,797,32,lowrate
66,0,575,575,79,lowrate
370,0,996,996,100,lowrate
1501,140,193,193,100,lowrate
66,0,553,553,93,lowrate
60,0,3,3,62,lowrate
60,0,748,748,23,lowrate
670,206,29,28,68,lowrate
296,0,70,70,71,lowrate
66,0,371,371,85,lowrate
622,272,94,93,94,lowrate
296,0,102,102,100,lowrate
4132,148,183,183,100,lowrate
60,0,908,908,28,lowrate
66,0,302,302,61,lowrate
370,0,132,132,100,lowrate
754,206,175,174,100,lowrate
878,953,165,165,100,lowrate
296,0,712,712,100,lowrate
296,0,679,679,100,lowrate
74,0,524,523,100,lowrate
908,953,125,125,100,lowrate
370,0,607,606,100,lowrate
124,0,70,70,78,lowrate
296,0,438,438,100,lowrate
148,0,660,660,100,lowrate
691,206,184,184,100,lowrate
370,0,285,285,100,lowrate
525,0,9,9,81,lowrate
902,1754,104,103,96,lowrate
107,0,128,128,50,lowrate
89,0,194,194,50,lowrate
86,0,81,81,50,lowrate
1078,958,147,147,99,lowrate
296,0,176,176,100,lowrate
370,0,108,108,100,lowrate
1996,74,493,492,100,lowrate
370,0,245,245,100,lowrate
60,0,730,730,45,lowrate
1424,12376,212,212,100,lowrate
222,0,764,764,100,lowrate
66,0,310,310,63,lowrate
665,140,149,148,100,lowrate
80,0,88,88,50,lowrate
66,0,308,308,63,lowrate
60,0,887,887,56,lowrate
296,0,678,677,100,lowrate
60,0,513,513,83,lowrate
370,0,618,617,100,lowrate
370,0,476,476,100,lowrate
2321,1424,589,589,100,lowrate
296,0,222,222,100,lowrate
99,0,175,175,50,lowrate
60,0,831,831,43,lowrate
60,0,1071,1071,49,lowrate
117,0,149,149,50,lowrate
370,0,308,307,99,lowrate
60,0,764,764,30,lowrate
370,0,43,43,100,lowrate
370,0,424,423,100,lowrate
129,0,41,41,55,lowrate
222,0,255,254,99,lowrate
60,0,669,669,71,lowrate
94,0,214,214,50,lowrate
222,0,808,808,100,lowrate
87,0,35,35,60,lowrate
370,0,115,115,100,lowrate
370,0,237,237,100,lowrate
60,0,505,505,83,lowrate
370,0,396,396,100,lowrate
60,0,807,807,34,lowrate
296,0,62,62,63,lowrate
60,0,899,899,45,lowrate
222,0,660,660,100,lowrate
93,0,60,60,50,lowrate
114,0,244,244,50,lowrate
370,0,90,90,100,lowrate
1134,958,138,138,100,lowrate
96,0,205,205,52,lowrate
94,0,52,52,52,lowrate
296,0,817,817,100,lowrate
189,0,73,73,81,lowrate
60,0,695,695,48,lowrate
964,338,715,714,100,lowrate
296,0,592,591,100,lowrate
370,0,253,253,100,lowrate
116,0,49,49,56,lowrate
972,1019,56,56,57,lowrate
60,0,691,691,57,lowrate
260,0,285,285,50,lowrate
773,206,108,107,96,lowrate
60,0,585,585,14,lowrate
296,0,176,176,100,lowrate
74,0,463,462,100,lowrate
995,887,392,392,100,lowrate
370,0,284,284,100,lowrate
148,0,120,120,100,lowrate
910,1019,344,343,100,lowrate
1644,1688,284,284,100,lowrate
370,0,331,331,100,lowrate
60,0,926,926,50,lowrate
370,0,633,632,100,lowrate
583,272,77,76,89,lowrate
370,0,250,249,100,lowrate
95,0,194,194,50,lowrate
66,0,295,295,58,lowrate
5053,148,520,520,100,lowrate
525,0,6,6,80,lowrate
296,0,135,135,100,lowrate
296,0,683,683,100,lowrate
906,953,82,82,92,lowrate
222,0,905,905,100,lowrate
102,0,79,79,50,lowrate
400,140,124,123,99,lowrate
370,0,141,141,100,lowrate
82,0,205,205,50,lowrate
525,0,5,5,52,lowrate
370,0,539,538,100,lowrate
370,0,294,294,100,lowrate
86,0,157,157,50,lowrate
66,0,455,455,86,lowrate
370,0,631,631,100,lowrate
148,0,320,319,99,lowrate
66,0,605,605,89,lowrate
222,0,924,924,100,lowrate
96,0,162,162,50,lowrate
170,0,87,87,95,lowrate
665,140,194,193,100,lowrate
370,0,43,43,100,lowrate
60,0,894,894,47,lowrate
370,0,32,32,100,lowrate
60,0,730,730,47,lowrate
148,0,172,172,100,lowrate
60,0,990,990,50,lowrate
621,140,595,594,99,lowrate
106,0,270,270,50,lowrate
296,0,4,4,100,lowrate
1139,1754,534,534,100,lowrate
370,0,968,967,100,lowrate
1028,1019,121,121,100,lowrate
60,0,8,8,57,lowrate
60,0,482,482,81,lowrate
370,0,302,302,100,lowrate
296,0,623,623,100,lowrate
370,0,338,338,100,lowrate
60,0,1028,1028,49,lowrate
60,0,386,386,89,lowrate
774,206,124,123,100,lowrate
461,0,3,3,34,lowrate
370,0,239,238,100,lowrate
60,0,741,741,47,lowrate
400,140,144,143,99,lowrate
74,0,767,766,100,lowrate
60,0,921,921,15,lowrate
60,0,860,860,48,lowrate
60,0,951,951,32,lowrate
107,0,31,31,39,lowrate
665,140,379,379,100,lowrate
410,0,25,25,66,lowrate
1051,958,56,56,83,lowrate
66,0,409,409,84,lowrate
66,0,422,422,100,lowrate
60,0,738,738,51,lowrate
353,0,7,7,7,lowrate
3430,1424,409,409,100,lowrate
119,0,64,64,50,lowrate
54,0,31,31,51,lowrate
836,1688,428,427,100,lowrate
80,0,53,53,50,lowrate
296,0,651,651,100,lowrate
113,0,128,128,50,lowrate
66,0,342,342,77,lowrate
370,0,230,230,100,lowrate
370,0,184,184,100,lowrate
116,0,275,275,50,lowrate
296,0,540,540,100,lowrate
102,0,89,89,50,lowrate
296,0,679,679,100,lowrate
54,0,3,3,3,lowrate
911,953,68,67,85,lowrate
1069,958,1,0,45,lowrate
296,0,618,617,100,lowrate
909,1820,422,422,100,lowrate
60,0,922,922,46,lowrate
114,0,66,66,50,lowrate
525,0,280,280,50,lowrate
796,206,222,222,100,lowrate
66,0,454,454,89,lowrate
60,0,1187,1187,57,lowrate
148,0,14,14,99,lowrate
1131,1820,337,337,100,lowrate
370,0,568,568,100,lowrate
370,0,927,926,100,lowrate
370,0,532,531,99,lowrate
665,140,197,196,100,lowrate
932,887,163,163,100,lowrate
370,0,127,127,100,lowrate
74,0,427,427,100,lowrate
148,0,238,237,99,lowrate
66,0,301,301,61,lowrate
148,0,342,341,100,lowrate
74,0,281,280,100,lowrate
370,0,430,430,100,lowrate
66,0,466,466,80,lowrate
940,953,138,138,100,lowrate
94,0,125,125,50,lowrate
89,0,7,7,10,lowrate
117,0,65,65,50,lowrate
105,0,264,264,50,lowrate
1308,1754,544,544,100,lowrate
1131,1820,294,294,100,lowrate
296,0,414,414,100,lowrate
60,0,904,904,45,lowrate
74,0,169,169,100,lowrate
60,0,658,658,52,lowrate
296,0,418,418,100,lowrate
60,0,1026,1026,50,lowrate
1095,958,128,128,100,lowrate
370,0,224,224,100,lowrate
1132,1019,146,146,100,lowrate
148,0,655,655,100,lowrate
66,0,445,445,86,lowrate
108,0,82,82,50,lowrate
370,0,6,6,100,lowrate
370,0,593,592,100,lowrate
1131,1820,246,246,100,lowrate
296,0,472,472,100,lowrate
60,0,608,608,37,lowrate
370,0,22,22,100,lowrate
1120,1024,137,137,100,lowrate
74,0,548,548,99,lowrate
296,0,476,475,100,lowrate
296,0,341,341,100,lowrate
1300,1820,361,361,100,lowrate
296,0,28,28,29,lowrate
757,206,149,148,100,lowrate
296,0,358,358,100,lowrate
148,0,215,215,100,lowrate
66,0,384,384,84,lowrate
896,1019,298,298,99,lowrate
296,0,311,311,100,lowrate
60,0,742,742,55,lowrate
1055,1019,93,93,97,lowrate
74,0,68,67,89,lowrate
578,272,123,122,99,lowrate
370,0,305,304,100,lowrate
1011,12376,6,6,6,lowrate
60,0,612,612,87,lowrate
60,0,1057,1057,53,lowrate
370,0,235,234,99,lowrate
370,0,348,347,100,lowrate
87,0,139,139,50,lowrate
60,0,595,595,18,lowrate
104,0,286,286,50,lowrate
88,0,245,245,50,lowrate
100,0,136,136,50,lowrate
60,0,901,901,35,lowrate
148,0,363,362,100,lowrate
66,0,286,286,52,lowrate
1139,1754,529,529,100,lowrate
1076,1019,7,7,8,lowrate
74,0,86,85,96,lowrate
296,0,80,80,100,lowrate
60,0,1139,1139,47,lowrate
296,0,89,89,90,lowrate
370,0,489,489,100,lowrate
370,0,771,771,100,lowrate
54,0,4,4,4,lowrate
296,0,731,731,100,lowrate
95,0,143,143,50,lowrate
370,0,699,698,100,lowrate
104,0,59,59,50,lowrate
296,0,409,409,100,lowrate
621,140,781,780,100,lowrate
773,206,176,175,100,lowrate
1131,1820,249,249,100,lowrate
89,0,18,18,26,lowrate
296,0,658,658,100,lowrate
94,0,110,110,50,lowrate
74,0,434,433,98,lowrate
370,0,253,253,100,lowrate
111,0,51,51,50,lowrate
1078,1820,170,170,100,lowrate
370,0,666,666,100,lowrate
112,0,166,166,50,lowrate
370,0,23,23,100,lowrate
148,0,206,205,100,lowrate
874,1019,130,130,100,lowrate
83,0,76,76,50,lowrate
296,0,187,187,100,lowrate
296,0,39,39,100,lowrate
882,953,166,165,99,lowrate
60,0,1094,1094,51,lowrate
296,0,173,173,100,lowrate
60,0,864,864,50,lowrate
370,0,327,326,99,lowrate
370,0,397,397,100,lowrate
96,0,50,50,57,lowrate
101,0,27,27,53,lowrate
296,0,411,411,100,lowrate
296,0,49,49,50,lowrate
296,0,677,677,100,lowrate
74,0,118,117,100,lowrate
296,0,151,151,100,lowrate
60,0,25,25,59,lowrate
296,0,91,91,100,lowrate
968,1820,21,20,56,lowrate
370,0,851,851,100,lowrate
370,0,226,226,100,lowrate
60,0,857,857,28,lowrate
296,0,331,331,100,lowrate
296,0,348,348,100,lowrate
222,0,979,979,100,lowrate
74,0,719,719,100,lowrate
60,0,589,589,12,lowrate
119,0,594,594,74,lowrate
74,0,26,25,72,lowrate
108,0,283,283,50,lowrate
60,0,665,665,72,lowrate
222,0,79,79,97,lowrate
370,0,259,258,100,lowrate
66,0,409,409,100,lowrate
370,0,354,354,100,lowrate
886,1019,129,129,100,lowrate
94,0,220,220,50,lowrate
296,0,209,209,100,lowrate
60,0,792,792,49,lowrate
60,0,888,888,53,lowrate
296,0,665,665,100,lowrate
148,0,440,440,100,lowrate
60,0,865,865,50,lowrate
95,0,276,276,50,lowrate
296,0,615,615,100,lowrate
370,0,372,372,100,lowrate
1127,272,203,202,99,lowrate
60,0,1120,1120,53,lowrate
104,0,123,123,50,lowrate
97,0,38,38,76,lowrate
66,0,454,454,80,lowrate
148,0,97,97,100,lowrate
370,0,729,729,100,lowrate
909,1820,447,447,100,lowrate
66,0,553,553,86,lowrate
113,0,151,151,50,lowrate
105,0,136,136,50,lowrate
370,0,422,421,100,lowrate
649,206,144,143,100,lowrate
66,0,475,475,90,lowrate
2695,148,363,362,100,lowrate
66,0,440,440,85,lowrate
104,0,223,223,50,lowrate
89,0,71,71,50,lowrate
60,0,5,5,64,lowrate
114,0,259,259,50,lowrate
222,0,655,654,100,lowrate
148,0,18,18,100,lowrate
54,0,7,7,25,lowrate
60,0,545,545,79,lowrate
148,0,101,101,100,lowrate
140,74,132,132,100,lowrate
985,1019,335,335,100,lowrate
74,0,219,218,100,lowrate
370,0,265,264,99,lowrate
60,0,4,4,62,lowrate
370,0,635,635,100,lowrate
953,338,732,731,100,lowrate
296,0,536,535,99,lowrate
296,0,291,291,100,lowrate
1024,1019,100,100,100,lowrate
110,0,76,76,50,lowrate
296,0,618,618,100,lowrate
82,0,114,114,50,lowrate
60,0,1026,1026,49,lowrate
1519,140,437,437,100,lowrate
370,0,307,307,100,lowrate
296,0,663,663,100,lowrate
148,0,593,593,100,lowrate
74,0,664,663,100,lowrate
370,0,457,456,99,lowrate
370,0,658,657,100,lowrate
66,0,476,476,89,lowrate
60,0,951,951,53,lowrate
60,0,968,968,46,lowrate
296,0,742,742,100,lowrate
60,0,795,795,37,lowrate
98,0,251,251,50,lowrate
370,0,8,8,100,lowrate
86,0,228,228,50,lowrate
1100,1886,80,80,93,lowrate
296,0,231,231,100,lowrate
296,0,353,353,100,lowrate
296,0,956,956,100,lowrate
370,0,264,264,100,lowrate
626,0,6,6,58,lowrate
148,0,90,90,100,lowrate
103,0,228,228,50,lowrate
370,0,455,455,100,lowrate
296,0,224,224,100,lowrate
173,0,196,196,100,lowrate
148,0,414,414,100,lowrate
370,0,349,348,100,lowrate
964,953,55,55,82,lowrate
2220,74,711,710,99,lowrate
60,0,677,677,57,lowrate
112,0,120,120,50,lowrate
60,0,840,840,48,lowrate
132,0,10,10,14,lowrate
296,0,72,72,100,lowrate
60,0,958,958,46,lowrate
167,0,71,71,79,lowrate
370,0,247,247,100,lowrate
1644,1688,288,288,100,lowrate
296,0,420,420,100,lowrate
296,0,151,151,100,lowrate
148,0,705,705,100,lowrate
370,0,465,465,100,lowrate
60,0,676,676,56,lowrate
66,0,347,347,74,lowrate
148,0,412,411,100,lowrate
60,0,773,773,39,lowrate
1151,1024,396,396,100,lowrate
60,0,1127,1127,54,lowrate
1183,958,8,7,33,lowrate
296,0,391,391,100,lowrate
370,0,314,313,100,lowrate
4034,148,200,200,100,lowrate
83,0,15,15,19,lowrate
296,0,471,471,100,lowrate
222,0,650,650,100,lowrate
296,0,276,276,100,lowrate
370,0,213,213,100,lowrate
370,0,394,394,100,lowrate
370,0,336,335,100,lowrate
370,0,420,420,100,lowrate
60,0,777,777,47,lowrate
370,0,978,978,100,lowrate
296,0,561,561,100,lowrate
106,0,204,204,50,lowrate
114,0,278,278,50,lowrate
222,0,831,831,100,lowrate
370,0,272,272,100,lowrate
99,0,190,190,50,lowrate
66,0,349,349,76,lowrate
66,0,430,430,84,lowrate
370,0,547,547,100,lowrate
924,953,123,122,100,lowrate
370,0,669,669,100,lowrate
60,0,12,12,59,lowrate
66,0,464,464,87,lowrate
222,0,988,988,100,lowrate
296,0,232,232,100,lowrate
66,0,430,430,100,lowrate
66,0,477,477,88,lowrate
665,140,115,115,100,lowrate
370,0,424,424,100,lowrate
370,0,482,482,100,lowrate
2567,1019,318,318,99,lowrate
296,0,397,397,100,lowrate
66,0,340,340,76,lowrate
525,0,298,298,53,lowrate
296,0,789,789,100,lowrate
548,140,562,561,96,lowrate
370,0,685,685,100,lowrate
60,0,1099,1099,50,lowrate
74,0,239,238,100,lowrate
60,0,898,898,33,lowrate
148,0,133,133,100,lowrate
66,0,594,594,86,lowrate
113,0,183,183,50,lowrate
296,0,152,152,100,lowrate
66,0,538,538,85,lowrate
370,0,556,556,100,lowrate
763,206,104,103,95,lowrate
1078,1820,473,473,100,lowrate
296,0,554,554,100,lowrate
370,0,304,304,100,lowrate
3430,1424,391,391,100,lowrate
1332,958,635,635,100,lowrate
370,0,475,475,100,lowrate
370,0,524,523,100,lowrate
370,0,788,788,100,lowrate
902,1754,150,149,100,lowrate
148,0,249,248,99,lowrate
105,0,230,230,50,lowrate
370,0,155,155,100,lowrate
296,0,466,466,100,lowrate
296,0,458,458,100,lowrate
519,0,1,1,13,lowrate
802,953,126,126,100,lowrate
110,0,190,190,50,lowrate
370,0,821,820,100,lowrate
370,0,615,615,100,lowrate
370,0,330,330,100,lowrate
296,0,149,149,100,lowrate
296,0,543,542,99,lowrate
112,0,231,231,52,lowrate
114,0,24,24,52,lowrate
296,0,672,672,100,lowrate
296,0,164,164,100,lowrate
101,0,25,25,33,lowrate
481,0,5,5,53,lowrate
968,1820,87,86,89,lowrate
66,0,378,378,90,lowrate
481,0,4,4,53,lowrate
1131,1820,252,252,100,lowrate
1129,1024,372,372,100,lowrate
74,0,157,156,100,lowrate
370,0,602,602,100,lowrate
74,0,354,353,100,lowrate
296,0,308,308,100,lowrate
370,0,485,485,100,lowrate
370,0,748,748,100,lowrate
370,0,329,329,100,lowrate
955,338,93,92,97,lowrate
296,0,326,326,100,lowrate
296,0,110,110,100,lowrate
400,140,193,192,99,lowrate
370,0,627,627,100,lowrate
296,0,443,443,100,lowrate
370,0,687,687,100,lowrate
66,0,620,620,74,lowrate
370,0,317,316,100,lowrate
370,0,343,343,100,lowrate
74,0,634,633,100,lowrate
296,0,102,102,100,lowrate
66,0,520,520,89,lowrate
66,0,298,298,59,lowrate
296,0,407,407,100,lowrate
986,338,716,715,100,lowrate
296,0,614,614,100,lowrate
106,0,225,225,50,lowrate
148,0,180,180,100,lowrate
117,0,213,213,50,lowrate
74,0,571,570,100,lowrate
98,0,206,206,50,lowrate
74,0,132,131,100,lowrate
66,0,621,621,90,lowrate
124,0,217,217,50,lowrate
66,0,290,290,54,lowrate
66,0,498,498,90,lowrate
370,0,655,655,100,lowrate
66,0,384,384,89,lowrate
74,0,165,164,100,lowrate
296,0,464,464,100,lowrate
370,0,435,435,100,lowrate
145,0,487,487,100,lowrate
74,0,73,73,91,lowrate
4760,148,217,217,100,lowrate
60,0,1073,1073,45,lowrate
296,0,637,637,100,lowrate
370,0,423,422,100,lowrate
973,1019,433,433,100,lowrate
60,0,793,793,35,lowrate
370,0,156,156,100,lowrate
914,887,153,153,100,lowrate
370,0,860,859,100,lowrate
665,140,109,109,99,lowrate
74,0,299,299,100,lowrate
370,0,434,434,100,lowrate
96,0,200,200,50,lowrate
296,0,24,24,100,lowrate
66,0,531,531,71,lowrate
1595,140,159,159,100,lowrate
66,0,12,12,59,lowrate
296,0,46,46,100,lowrate
156,0,511,511,83,lowrate
2247,1424,354,354,100,lowrate
60,0,523,523,83,lowrate
60,0,739,739,46,lowrate
98,0,30,30,42,lowrate
222,0,764,764,100,lowrate
1121,958,69,69,84,lowrate
60,0,872,872,48,lowrate
296,0,257,257,100,lowrate
370,0,430,430,100,lowrate
370,0,257,257,100,lowrate
296,0,695,695,100,lowrate
66,0,476,476,89,lowrate
74,0,184,184,100,lowrate
296,0,646,645,100,lowrate
905,953,194,194,100,lowrate
296,0,740,740,100,lowrate
4479,1024,403,402,100,lowrate
60,0,1177,1177,49,lowrate
126,0,175,175,50,lowrate
370,0,804,803,100,lowrate
66,0,442,442,85,lowrate
1190,958,167,167,100,lowrate
222,0,639,639,100,lowrate
971,953,191,191,100,lowrate
98,0,88,88,50,lowrate
370,0,570,570,100,lowrate
1169,1024,373,372,100,lowrate
151,0,596,596,94,lowrate
66,0,608,608,90,lowrate
370,0,474,474,100,lowrate
943,338,51,50,66,lowrate
60,0,714,714,51,lowrate
116,0,88,88,50,lowrate
370,0,644,644,100,lowrate
110,0,34,34,46,lowrate
370,0,910,909,100,lowrate
148,0,503,502,100,lowrate
222,0,936,936,100,lowrate
60,0,814,814,47,lowrate
296,0,601,601,100,lowrate
60,0,836,836,42,lowrate
370,0,298,298,100,lowrate
296,0,465,464,100,lowrate
1003,1019,53,53,54,lowrate
758,206,47,46,80,lowrate
624,272,88,87,92,lowrate
222,0,43,43,78,lowrate
1264,1754,482,482,100,lowrate
296,0,641,641,100,lowrate
