% isAttack HIGH_RATE:	1332
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,14,33,38,40'

@attribute max_fpktl numeric
@attribute mean_fiat numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
405,10979,117,556,LOW_RATE
554,208294,95,844,LOW_RATE
509,2484,161,412,LOW_RATE
406,261022,227,412,LOW_RATE
509,13720,171,412,LOW_RATE
467,11889,171,412,LOW_RATE
466,10300,171,412,LOW_RATE
554,208513,95,844,LOW_RATE
246,338310,12,640,LOW_RATE
405,3394,161,412,LOW_RATE
467,9589,143,472,LOW_RATE
467,12088,171,412,LOW_RATE
246,339463,15,588,LOW_RATE
225,242578,2379,620,LOW_RATE
406,277322,6,820,LOW_RATE
406,12042,171,412,LOW_RATE
406,9955,161,412,LOW_RATE
405,9134,161,412,LOW_RATE
466,11487,171,412,LOW_RATE
509,16498,182,412,LOW_RATE
405,225759,214,412,LOW_RATE
384,12558,171,412,LOW_RATE
554,12389,171,412,LOW_RATE
467,8374,171,412,LOW_RATE
509,15071,171,412,LOW_RATE
465,5951,171,412,LOW_RATE
385,11532,171,412,LOW_RATE
385,13106,171,412,LOW_RATE
406,9609,171,412,LOW_RATE
466,12360,171,412,LOW_RATE
466,1529,171,412,LOW_RATE
384,11590,171,412,LOW_RATE
466,14508,171,412,LOW_RATE
465,1583,171,412,LOW_RATE
384,9852,143,472,LOW_RATE
465,12801,171,412,LOW_RATE
406,1647,171,412,LOW_RATE
406,7024,171,412,LOW_RATE
385,3445,122,532,LOW_RATE
406,18450,182,412,LOW_RATE
406,9075,171,412,LOW_RATE
465,284390,17,684,LOW_RATE
466,11378,171,412,LOW_RATE
385,1444,171,412,LOW_RATE
467,15502,143,472,LOW_RATE
406,12136,171,412,LOW_RATE
466,12143,171,412,LOW_RATE
554,13067,171,412,LOW_RATE
465,2303,171,412,LOW_RATE
406,9844,171,412,LOW_RATE
467,8031,171,412,LOW_RATE
467,6099,161,412,LOW_RATE
466,4555,171,412,LOW_RATE
466,5662,171,412,LOW_RATE
384,9157,161,412,LOW_RATE
554,3139,171,412,LOW_RATE
405,6583,171,412,LOW_RATE
405,239674,214,412,LOW_RATE
554,1394,171,412,LOW_RATE
554,7354,171,412,LOW_RATE
406,8078,171,412,LOW_RATE
384,10734,171,412,LOW_RATE
405,11459,161,412,LOW_RATE
467,5771,171,412,LOW_RATE
385,12038,171,412,LOW_RATE
405,211145,85,912,LOW_RATE
406,6152,171,412,LOW_RATE
385,3151,171,412,LOW_RATE
465,1550,171,412,LOW_RATE
466,6964,171,412,LOW_RATE
467,9623,143,472,LOW_RATE
467,245359,109,844,LOW_RATE
406,3958,171,412,LOW_RATE
406,8421,171,412,LOW_RATE
405,1175,143,472,LOW_RATE
406,4180,171,412,LOW_RATE
466,67644,151,472,LOW_RATE
509,15066,182,412,LOW_RATE
465,15306,182,412,LOW_RATE
509,18557,182,412,LOW_RATE
466,12281,171,412,LOW_RATE
553,5767,122,532,LOW_RATE
406,7812,171,412,LOW_RATE
405,8618,171,412,LOW_RATE
405,2198,161,412,LOW_RATE
405,8767,171,412,LOW_RATE
406,10777,171,412,LOW_RATE
385,8752,171,412,LOW_RATE
406,9136,171,412,LOW_RATE
465,13398,171,412,LOW_RATE
406,12590,117,556,LOW_RATE
406,10538,171,412,LOW_RATE
406,8512,171,412,LOW_RATE
406,13242,171,412,LOW_RATE
406,139441,182,412,LOW_RATE
406,220780,109,784,LOW_RATE
554,11912,171,412,LOW_RATE
467,8057,171,412,LOW_RATE
406,11497,161,412,LOW_RATE
554,1715,171,412,LOW_RATE
385,4294,161,412,LOW_RATE
405,242973,214,412,LOW_RATE
466,7280,171,412,LOW_RATE
406,137659,151,472,LOW_RATE
467,9426,143,472,LOW_RATE
384,2734,171,412,LOW_RATE
384,7865,171,412,LOW_RATE
554,7727,134,472,LOW_RATE
406,10171,171,412,LOW_RATE
466,5763,171,412,LOW_RATE
467,15615,151,472,LOW_RATE
405,5305,161,412,LOW_RATE
466,19205,171,412,LOW_RATE
509,1492,171,412,LOW_RATE
306,947,11896,684,LOW_RATE
405,239128,214,412,LOW_RATE
554,2035,171,412,LOW_RATE
405,225846,214,412,LOW_RATE
405,221885,201,412,LOW_RATE
384,9243,161,412,LOW_RATE
509,15011,171,412,LOW_RATE
385,4373,171,412,LOW_RATE
406,3510,171,412,LOW_RATE
465,62333,171,412,LOW_RATE
553,2128,143,472,LOW_RATE
466,13502,171,412,LOW_RATE
385,57991,151,472,LOW_RATE
385,9475,171,412,LOW_RATE
406,11656,171,412,LOW_RATE
405,243295,214,412,LOW_RATE
385,2470,171,412,LOW_RATE
406,287926,15,744,LOW_RATE
466,9557,171,412,LOW_RATE
405,10038,143,472,LOW_RATE
465,11003,171,412,LOW_RATE
509,246852,171,620,LOW_RATE
554,1509,171,412,LOW_RATE
246,339607,12,640,LOW_RATE
405,6816,161,412,LOW_RATE
405,2000,171,412,LOW_RATE
405,6421,171,412,LOW_RATE
384,6587,161,412,LOW_RATE
246,1134,11844,360,LOW_RATE
405,9114,161,412,LOW_RATE
246,280992,12,580,LOW_RATE
466,13901,171,412,LOW_RATE
406,11668,171,412,LOW_RATE
467,15789,151,472,LOW_RATE
406,11602,171,412,LOW_RATE
465,15010,171,412,LOW_RATE
509,14504,171,412,LOW_RATE
406,261259,214,412,LOW_RATE
554,208236,95,844,LOW_RATE
467,7351,171,412,LOW_RATE
466,11568,143,472,LOW_RATE
406,1599,161,412,LOW_RATE
466,10047,171,412,LOW_RATE
405,2087,171,412,LOW_RATE
405,210208,127,724,LOW_RATE
554,1764,171,412,LOW_RATE
466,29906,182,412,LOW_RATE
385,209143,85,912,LOW_RATE
554,11695,122,532,LOW_RATE
406,8801,143,472,LOW_RATE
385,6952,171,412,LOW_RATE
384,210992,95,852,LOW_RATE
509,9503,171,412,LOW_RATE
384,2111,161,412,LOW_RATE
385,56107,182,412,LOW_RATE
406,11661,171,412,LOW_RATE
405,10307,143,472,LOW_RATE
385,54662,182,412,LOW_RATE
509,14577,122,532,LOW_RATE
406,261384,227,412,LOW_RATE
554,9704,171,412,LOW_RATE
406,20522,182,412,LOW_RATE
554,9328,143,472,LOW_RATE
405,4157,171,412,LOW_RATE
384,8506,171,412,LOW_RATE
405,10965,117,556,LOW_RATE
554,10002,143,472,LOW_RATE
554,6549,143,472,LOW_RATE
246,290549,12,580,LOW_RATE
385,3193,171,412,LOW_RATE
554,4105,143,472,LOW_RATE
406,12599,171,412,LOW_RATE
406,5442,171,412,LOW_RATE
384,5147,161,412,LOW_RATE
554,5737,171,412,LOW_RATE
465,1590,171,412,LOW_RATE
385,255752,171,472,LOW_RATE
509,14927,171,412,LOW_RATE
384,6827,161,412,LOW_RATE
466,67909,182,412,LOW_RATE
554,10468,171,412,LOW_RATE
509,208619,95,852,LOW_RATE
467,11050,171,412,LOW_RATE
554,1751,161,412,LOW_RATE
405,243205,214,412,LOW_RATE
405,13218,171,412,LOW_RATE
554,5936,171,412,LOW_RATE
465,4709,171,412,LOW_RATE
384,10613,171,412,LOW_RATE
385,7990,171,412,LOW_RATE
406,11754,171,412,LOW_RATE
405,5484,171,412,LOW_RATE
466,6814,171,412,LOW_RATE
384,4211,171,412,LOW_RATE
406,13365,171,412,LOW_RATE
384,5213,171,412,LOW_RATE
406,8580,161,412,LOW_RATE
406,6774,143,472,LOW_RATE
554,8365,171,412,LOW_RATE
406,1444,171,412,LOW_RATE
553,5956,161,412,LOW_RATE
406,16406,182,412,LOW_RATE
509,8036,117,556,LOW_RATE
384,9792,171,412,LOW_RATE
405,16938,182,412,LOW_RATE
466,7728,161,412,LOW_RATE
554,11502,171,412,LOW_RATE
405,243900,214,412,LOW_RATE
384,8722,171,412,LOW_RATE
246,121965,11844,424,LOW_RATE
405,225853,214,412,LOW_RATE
553,4920,122,532,LOW_RATE
384,13689,171,412,LOW_RATE
306,16795,181,412,LOW_RATE
466,5612,171,412,LOW_RATE
244,2085,171,412,LOW_RATE
304,4027,171,412,LOW_RATE
393,14276,142,472,LOW_RATE
304,2439,142,472,LOW_RATE
392,12914,171,412,LOW_RATE
349,2479,171,412,LOW_RATE
304,3193,171,412,LOW_RATE
393,14192,142,472,LOW_RATE
306,263169,226,412,LOW_RATE
304,12235,171,412,LOW_RATE
392,12858,171,412,LOW_RATE
405,6074,161,412,LOW_RATE
349,16163,181,412,LOW_RATE
306,257563,213,412,LOW_RATE
244,6161,171,412,LOW_RATE
223,2552,171,412,LOW_RATE
393,10675,171,412,LOW_RATE
304,12524,171,412,LOW_RATE
466,2979,171,412,LOW_RATE
466,42103,182,412,LOW_RATE
466,2447,171,412,LOW_RATE
466,1811,171,412,LOW_RATE
393,3818,171,412,LOW_RATE
392,3447,171,412,LOW_RATE
245,11015,171,412,LOW_RATE
392,10847,171,412,LOW_RATE
349,12200,171,412,LOW_RATE
466,3937,161,412,LOW_RATE
305,1284,171,412,LOW_RATE
307,291635,12,580,LOW_RATE
306,335059,12,640,LOW_RATE
348,11102,122,532,LOW_RATE
348,4088,171,412,LOW_RATE
348,14243,160,412,LOW_RATE
306,15144,11896,684,LOW_RATE
466,192315,171,472,LOW_RATE
348,6272,114,532,LOW_RATE
405,16979,151,472,LOW_RATE
349,5978,171,412,LOW_RATE
304,4707,171,412,LOW_RATE
305,11859,171,412,LOW_RATE
223,77055,181,412,LOW_RATE
349,1394,171,412,LOW_RATE
393,6609,171,412,LOW_RATE
306,308316,1982,732,LOW_RATE
304,3061,171,412,LOW_RATE
349,208320,109,784,LOW_RATE
305,14786,181,412,LOW_RATE
349,12763,171,412,LOW_RATE
246,246769,2379,620,LOW_RATE
348,8087,171,412,LOW_RATE
349,16676,181,412,LOW_RATE
466,39977,182,412,LOW_RATE
349,8504,142,472,LOW_RATE
349,265058,20,684,LOW_RATE
466,8973,171,412,LOW_RATE
306,16430,181,412,LOW_RATE
393,7004,171,412,LOW_RATE
304,7571,171,412,LOW_RATE
405,11180,171,412,LOW_RATE
245,3100,142,472,LOW_RATE
223,5982,171,412,LOW_RATE
348,8888,171,412,LOW_RATE
305,1523,171,412,LOW_RATE
304,3008,171,412,LOW_RATE
392,4795,171,412,LOW_RATE
349,5469,171,412,LOW_RATE
304,3370,171,412,LOW_RATE
348,7917,171,412,LOW_RATE
223,72014,151,472,LOW_RATE
304,11626,171,412,LOW_RATE
244,10682,171,412,LOW_RATE
466,10055,143,472,LOW_RATE
306,12655,171,412,LOW_RATE
466,10071,171,412,LOW_RATE
304,1092,142,472,LOW_RATE
223,2944,171,412,LOW_RATE
466,9339,143,472,LOW_RATE
466,9366,171,412,LOW_RATE
305,2227,171,412,LOW_RATE
466,12796,171,412,LOW_RATE
246,1583,3965,256,LOW_RATE
223,9647,171,412,LOW_RATE
466,7580,117,556,LOW_RATE
466,2372,171,412,LOW_RATE
393,90265,151,472,LOW_RATE
223,12415,142,472,LOW_RATE
466,43053,151,472,LOW_RATE
306,253670,213,412,LOW_RATE
392,210360,95,852,LOW_RATE
393,6866,116,556,LOW_RATE
349,279165,17,684,LOW_RATE
393,172212,213,412,LOW_RATE
349,3114,171,412,LOW_RATE
305,10887,171,412,LOW_RATE
349,209388,95,852,LOW_RATE
223,3399,171,412,LOW_RATE
466,193946,214,412,LOW_RATE
223,2754,171,412,LOW_RATE
466,7080,171,412,LOW_RATE
348,3727,171,412,LOW_RATE
349,14660,171,412,LOW_RATE
306,21469,181,412,LOW_RATE
393,12626,142,472,LOW_RATE
394,152059,11948,360,LOW_RATE
466,6864,171,412,LOW_RATE
393,16075,181,412,LOW_RATE
349,7644,171,412,LOW_RATE
244,2434,171,412,LOW_RATE
348,9563,122,532,LOW_RATE
349,210304,213,412,LOW_RATE
405,2929,171,412,LOW_RATE
349,211443,213,412,LOW_RATE
349,4036,171,412,LOW_RATE
304,14966,171,412,LOW_RATE
349,8890,171,412,LOW_RATE
405,5126,161,412,LOW_RATE
304,5298,171,412,LOW_RATE
349,15927,181,412,LOW_RATE
349,13658,142,472,LOW_RATE
349,13507,171,412,LOW_RATE
466,13619,171,412,LOW_RATE
244,215378,127,724,LOW_RATE
348,4581,171,412,LOW_RATE
304,15547,171,412,LOW_RATE
304,2273,171,412,LOW_RATE
466,6864,161,412,LOW_RATE
304,11063,171,412,LOW_RATE
393,5890,171,412,LOW_RATE
349,11784,171,412,LOW_RATE
223,9327,171,412,LOW_RATE
349,56227,181,412,LOW_RATE
392,7416,171,412,LOW_RATE
306,904,11948,684,LOW_RATE
349,8074,142,472,LOW_RATE
304,16395,181,412,LOW_RATE
349,4910,171,412,LOW_RATE
304,5780,171,412,LOW_RATE
349,57249,181,412,LOW_RATE
393,8435,171,412,LOW_RATE
349,11360,171,412,LOW_RATE
466,5560,171,412,LOW_RATE
348,58471,171,464,LOW_RATE
393,15056,151,472,LOW_RATE
223,12935,142,472,LOW_RATE
405,6310,171,412,LOW_RATE
304,4212,171,412,LOW_RATE
349,13942,142,472,LOW_RATE
304,7514,171,412,LOW_RATE
392,211030,109,784,LOW_RATE
392,147814,171,568,LOW_RATE
393,16169,181,412,LOW_RATE
348,2961,171,412,LOW_RATE
405,21160,182,412,LOW_RATE
306,13017,171,412,LOW_RATE
307,34708,11844,568,LOW_RATE
392,12209,171,412,LOW_RATE
349,212979,213,412,LOW_RATE
393,175984,171,472,LOW_RATE
392,10262,171,412,LOW_RATE
246,339765,12,640,LOW_RATE
349,210675,213,412,LOW_RATE
349,3280,171,412,LOW_RATE
393,15040,171,412,LOW_RATE
306,255484,200,412,LOW_RATE
466,210043,95,852,LOW_RATE
244,3131,171,412,LOW_RATE
349,13338,171,412,LOW_RATE
223,9984,171,412,LOW_RATE
405,54986,182,412,LOW_RATE
348,2719,160,412,LOW_RATE
245,10425,171,412,LOW_RATE
350,335026,15,588,LOW_RATE
304,8856,171,412,LOW_RATE
405,4735,171,412,LOW_RATE
305,13575,171,412,LOW_RATE
349,212863,171,472,LOW_RATE
305,2651,171,412,LOW_RATE
223,8994,171,412,LOW_RATE
304,16248,171,412,LOW_RATE
348,8879,171,412,LOW_RATE
349,9300,171,412,LOW_RATE
304,7028,171,412,LOW_RATE
223,6067,160,412,LOW_RATE
348,14617,171,412,LOW_RATE
349,17692,181,412,LOW_RATE
223,10006,171,412,LOW_RATE
349,12316,171,412,LOW_RATE
304,16046,181,412,LOW_RATE
349,1656,171,412,LOW_RATE
393,11511,171,412,LOW_RATE
244,6321,213,412,LOW_RATE
405,2836,171,412,LOW_RATE
223,8033,171,412,LOW_RATE
304,2489,171,412,LOW_RATE
466,6415,171,412,LOW_RATE
349,9826,171,412,LOW_RATE
393,14911,171,412,LOW_RATE
348,8216,171,412,LOW_RATE
349,210525,213,412,LOW_RATE
244,13087,171,412,LOW_RATE
466,9459,171,412,LOW_RATE
305,2336,171,412,LOW_RATE
349,13694,171,412,LOW_RATE
393,11682,171,412,LOW_RATE
405,20084,182,412,LOW_RATE
405,11836,171,412,LOW_RATE
306,17243,181,412,LOW_RATE
393,15170,171,412,LOW_RATE
349,5700,171,412,LOW_RATE
405,2363,171,412,LOW_RATE
304,212096,95,852,LOW_RATE
466,242599,20,684,LOW_RATE
393,13385,171,412,LOW_RATE
349,13949,171,412,LOW_RATE
349,7735,160,412,LOW_RATE
304,5567,171,412,LOW_RATE
71,322,0,108,LOW_RATE
306,252125,1982,740,LOW_RATE
405,9092,171,412,LOW_RATE
394,1022,11896,684,LOW_RATE
393,6703,160,412,LOW_RATE
245,6389,133,472,LOW_RATE
304,14641,171,412,LOW_RATE
405,13878,171,412,LOW_RATE
349,10492,171,412,LOW_RATE
348,9999,171,412,LOW_RATE
466,75933,151,472,LOW_RATE
466,192659,214,412,LOW_RATE
349,3119,171,412,LOW_RATE
466,6982,117,556,LOW_RATE
306,881,11844,684,LOW_RATE
466,9570,171,412,LOW_RATE
306,260589,213,412,LOW_RATE
306,263210,226,412,LOW_RATE
304,6660,171,412,LOW_RATE
349,14078,171,412,LOW_RATE
306,1108,11844,320,LOW_RATE
349,14569,171,412,LOW_RATE
349,17277,181,412,LOW_RATE
348,2279,171,412,LOW_RATE
349,4180,171,412,LOW_RATE
306,251938,213,412,LOW_RATE
466,4675,161,412,LOW_RATE
466,6559,117,556,LOW_RATE
348,10233,171,412,LOW_RATE
244,5449,171,412,LOW_RATE
306,658,11896,684,LOW_RATE
405,8375,171,412,LOW_RATE
306,13368,171,412,LOW_RATE
244,1755,171,412,LOW_RATE
349,11989,171,412,LOW_RATE
244,7101,171,412,LOW_RATE
223,8365,171,412,LOW_RATE
348,17921,181,412,LOW_RATE
223,10318,171,412,LOW_RATE
349,2070,171,412,LOW_RATE
304,7682,171,412,LOW_RATE
223,220596,95,852,LOW_RATE
304,13564,171,412,LOW_RATE
393,6806,171,412,LOW_RATE
466,7699,171,412,LOW_RATE
306,16018,181,412,LOW_RATE
244,279190,152,724,LOW_RATE
223,5361,171,412,LOW_RATE
394,127623,11960,464,LOW_RATE
466,191294,214,412,LOW_RATE
405,12556,171,412,LOW_RATE
405,55174,182,412,LOW_RATE
245,10735,171,412,LOW_RATE
223,8144,171,412,LOW_RATE
349,210211,95,852,LOW_RATE
307,214701,11896,464,LOW_RATE
304,2046,171,412,LOW_RATE
349,5944,171,412,LOW_RATE
392,11856,171,412,LOW_RATE
349,14741,129,532,LOW_RATE
393,13750,171,412,LOW_RATE
244,213946,127,724,LOW_RATE
223,71529,181,412,LOW_RATE
305,1434,171,412,LOW_RATE
244,7641,171,412,LOW_RATE
305,2223,171,412,LOW_RATE
349,17187,181,412,LOW_RATE
244,3787,171,412,LOW_RATE
306,17210,181,412,LOW_RATE
349,13217,171,412,LOW_RATE
466,2234,171,412,LOW_RATE
349,208414,84,912,LOW_RATE
466,11982,171,412,LOW_RATE
306,289464,1982,732,LOW_RATE
223,78746,181,412,LOW_RATE
349,13601,133,472,LOW_RATE
304,6746,171,412,LOW_RATE
466,3964,171,412,LOW_RATE
393,12237,171,412,LOW_RATE
348,10169,160,412,LOW_RATE
306,262586,226,412,LOW_RATE
393,15052,171,412,LOW_RATE
304,6760,171,412,LOW_RATE
349,12783,171,412,LOW_RATE
405,15382,182,412,LOW_RATE
304,19821,151,472,LOW_RATE
305,1125,171,412,LOW_RATE
223,212993,109,784,LOW_RATE
304,211850,127,724,LOW_RATE
348,13913,171,412,LOW_RATE
223,4512,171,412,LOW_RATE
245,11874,171,412,LOW_RATE
405,54619,182,412,LOW_RATE
466,10322,143,472,LOW_RATE
223,9545,171,412,LOW_RATE
304,12140,160,412,LOW_RATE
405,11334,171,412,LOW_RATE
245,6401,142,472,LOW_RATE
306,17211,181,412,LOW_RATE
348,10647,171,412,LOW_RATE
348,3755,171,412,LOW_RATE
223,71277,181,412,LOW_RATE
405,7205,171,412,LOW_RATE
348,2465,171,412,LOW_RATE
349,12945,142,472,LOW_RATE
392,211049,95,852,LOW_RATE
306,12777,171,412,LOW_RATE
305,1774,171,412,LOW_RATE
245,8775,171,412,LOW_RATE
223,8356,171,412,LOW_RATE
244,2387,160,412,LOW_RATE
304,8901,171,412,LOW_RATE
466,9979,171,412,LOW_RATE
349,14673,129,532,LOW_RATE
223,12567,142,472,LOW_RATE
466,11989,143,472,LOW_RATE
304,5246,171,412,LOW_RATE
304,1462,142,472,LOW_RATE
466,4392,171,412,LOW_RATE
393,165330,171,472,LOW_RATE
350,1695,3982,256,LOW_RATE
304,6864,171,412,LOW_RATE
349,15475,171,412,LOW_RATE
350,1356,3965,256,LOW_RATE
223,3720,171,412,LOW_RATE
405,12098,171,412,LOW_RATE
349,208458,84,912,LOW_RATE
244,10293,171,412,LOW_RATE
304,6492,171,412,LOW_RATE
306,258504,213,412,LOW_RATE
348,11457,171,412,LOW_RATE
245,5044,142,472,LOW_RATE
349,9283,171,412,LOW_RATE
348,17485,181,412,LOW_RATE
223,7896,171,412,LOW_RATE
244,2320,160,412,LOW_RATE
349,208033,109,784,LOW_RATE
306,330323,12,640,LOW_RATE
393,211533,109,784,LOW_RATE
304,8018,171,412,LOW_RATE
349,15849,181,412,LOW_RATE
466,10130,171,412,LOW_RATE
392,11866,171,412,LOW_RATE
348,14773,171,412,LOW_RATE
405,55978,182,412,LOW_RATE
304,2665,171,412,LOW_RATE
466,3039,171,412,LOW_RATE
304,6188,171,412,LOW_RATE
392,2490,171,412,LOW_RATE
305,2002,171,412,LOW_RATE
244,8794,171,412,LOW_RATE
392,11352,171,412,LOW_RATE
466,211554,109,784,LOW_RATE
304,11997,171,412,LOW_RATE
393,15452,142,472,LOW_RATE
305,14924,171,412,LOW_RATE
304,7304,171,412,LOW_RATE
223,6749,171,412,LOW_RATE
245,2660,142,472,LOW_RATE
304,3519,171,412,LOW_RATE
244,10937,171,412,LOW_RATE
466,210250,85,912,LOW_RATE
393,10605,171,412,LOW_RATE
245,10582,171,412,LOW_RATE
405,17244,151,472,LOW_RATE
349,11571,171,412,LOW_RATE
223,212964,109,784,LOW_RATE
223,8587,171,412,LOW_RATE
405,8852,171,412,LOW_RATE
245,208452,109,784,LOW_RATE
244,6412,171,412,LOW_RATE
223,9107,171,412,LOW_RATE
466,76079,151,472,LOW_RATE
393,164372,213,412,LOW_RATE
306,257815,213,412,LOW_RATE
466,8405,143,472,LOW_RATE
466,210586,109,784,LOW_RATE
349,14487,171,412,LOW_RATE
466,2515,171,412,LOW_RATE
305,16429,181,412,LOW_RATE
348,9245,122,532,LOW_RATE
348,5749,171,412,LOW_RATE
304,11859,171,412,LOW_RATE
405,213303,127,724,LOW_RATE
393,5319,171,412,LOW_RATE
304,4945,171,412,LOW_RATE
305,1511,171,412,LOW_RATE
405,12556,171,412,LOW_RATE
405,11306,171,412,LOW_RATE
306,16441,181,412,LOW_RATE
392,10839,171,412,LOW_RATE
392,9788,171,412,LOW_RATE
349,9831,171,412,LOW_RATE
349,15440,171,412,LOW_RATE
349,7973,160,412,LOW_RATE
223,8232,171,412,LOW_RATE
304,9001,171,412,LOW_RATE
393,5532,171,412,LOW_RATE
304,2445,171,412,LOW_RATE
304,14457,171,412,LOW_RATE
393,211557,109,784,LOW_RATE
348,10599,171,412,LOW_RATE
304,2874,171,412,LOW_RATE
306,278920,12,580,LOW_RATE
349,1771,171,412,LOW_RATE
393,13627,171,412,LOW_RATE
245,7466,171,412,LOW_RATE
349,210174,213,412,LOW_RATE
466,12559,171,412,LOW_RATE
223,12395,171,412,LOW_RATE
304,5343,171,412,LOW_RATE
349,211204,213,412,LOW_RATE
349,7056,171,412,LOW_RATE
405,20086,182,412,LOW_RATE
223,11701,142,472,LOW_RATE
466,12910,171,412,LOW_RATE
244,5719,160,412,LOW_RATE
304,12201,171,412,LOW_RATE
244,3345,171,412,LOW_RATE
305,1554,171,412,LOW_RATE
348,10993,122,532,LOW_RATE
304,2546,171,412,LOW_RATE
348,8787,171,412,LOW_RATE
349,15536,171,412,LOW_RATE
349,1932,171,412,LOW_RATE
304,9797,171,412,LOW_RATE
393,10519,171,412,LOW_RATE
466,2122,171,412,LOW_RATE
306,17098,181,412,LOW_RATE
349,13872,171,412,LOW_RATE
304,1783,171,412,LOW_RATE
405,4596,171,412,LOW_RATE
392,11402,171,412,LOW_RATE
304,1698,171,412,LOW_RATE
306,17727,181,412,LOW_RATE
246,287002,10,700,LOW_RATE
306,16862,181,412,LOW_RATE
349,296192,127,784,LOW_RATE
223,8520,171,412,LOW_RATE
392,5462,171,412,LOW_RATE
349,13127,171,412,LOW_RATE
393,2610,171,412,LOW_RATE
304,1724,160,412,LOW_RATE
306,15689,160,412,LOW_RATE
348,8324,171,412,LOW_RATE
223,11494,160,412,LOW_RATE
223,12332,142,472,LOW_RATE
466,7184,117,556,LOW_RATE
348,10293,171,412,LOW_RATE
349,8454,142,472,LOW_RATE
306,257892,213,412,LOW_RATE
350,289618,15,528,LOW_RATE
223,72731,181,412,LOW_RATE
405,14808,171,412,LOW_RATE
306,335087,12,640,LOW_RATE
304,1581,171,412,LOW_RATE
393,163364,213,412,LOW_RATE
405,5430,171,412,LOW_RATE
466,5282,161,412,LOW_RATE
223,70943,181,412,LOW_RATE
304,209445,84,912,LOW_RATE
225,12615,11844,516,LOW_RATE
304,2886,171,412,LOW_RATE
405,11984,171,412,LOW_RATE
350,275993,12,580,LOW_RATE
304,3038,171,412,LOW_RATE
304,2348,171,412,LOW_RATE
350,215784,11896,464,LOW_RATE
349,208296,84,912,LOW_RATE
304,18306,151,472,LOW_RATE
405,17164,151,472,LOW_RATE
393,10542,171,412,LOW_RATE
349,902,171,412,LOW_RATE
349,8717,142,472,LOW_RATE
349,210514,213,412,LOW_RATE
349,8427,122,532,LOW_RATE
245,3486,142,472,LOW_RATE
405,15279,171,412,LOW_RATE
349,8541,171,412,LOW_RATE
304,17464,151,472,LOW_RATE
304,4437,171,412,LOW_RATE
393,10225,171,412,LOW_RATE
405,11675,171,412,LOW_RATE
349,210872,213,412,LOW_RATE
405,11085,171,412,LOW_RATE
304,5242,142,472,LOW_RATE
306,16402,181,412,LOW_RATE
349,14437,171,412,LOW_RATE
466,5430,171,412,LOW_RATE
349,7930,171,412,LOW_RATE
466,6870,143,472,LOW_RATE
349,210465,213,412,LOW_RATE
223,5064,171,412,LOW_RATE
349,6514,171,412,LOW_RATE
349,12730,160,412,LOW_RATE
348,8977,171,412,LOW_RATE
305,13068,171,412,LOW_RATE
393,10795,160,412,LOW_RATE
304,290938,109,844,LOW_RATE
305,12464,171,412,LOW_RATE
349,15541,171,412,LOW_RATE
304,119490,200,412,LOW_RATE
304,4209,171,412,LOW_RATE
393,7822,171,412,LOW_RATE
223,12617,142,472,LOW_RATE
305,1281,171,412,LOW_RATE
223,11099,142,472,LOW_RATE
393,84447,181,412,LOW_RATE
349,54709,181,412,LOW_RATE
466,80363,151,472,LOW_RATE
304,7572,160,412,LOW_RATE
223,10969,142,472,LOW_RATE
405,8278,171,412,LOW_RATE
405,8029,171,412,LOW_RATE
306,277346,7,752,LOW_RATE
245,10302,171,412,LOW_RATE
349,210539,213,412,LOW_RATE
393,5571,160,412,LOW_RATE
496,237930,66,852,LOW_RATE
392,210809,95,852,LOW_RATE
393,260474,213,412,LOW_RATE
349,12655,171,412,LOW_RATE
393,12211,142,472,LOW_RATE
306,886,11896,684,LOW_RATE
348,8722,171,412,LOW_RATE
244,8602,171,412,LOW_RATE
349,12330,171,412,LOW_RATE
349,8207,122,532,LOW_RATE
349,8192,160,412,LOW_RATE
349,9287,171,412,LOW_RATE
223,1815,160,412,LOW_RATE
306,259396,213,412,LOW_RATE
306,236632,1982,672,LOW_RATE
223,5321,171,412,LOW_RATE
349,17223,181,412,LOW_RATE
466,193973,214,412,LOW_RATE
466,81603,151,472,LOW_RATE
393,7820,171,412,LOW_RATE
392,8615,171,412,LOW_RATE
393,10688,171,412,LOW_RATE
348,4586,171,412,LOW_RATE
223,71757,151,472,LOW_RATE
245,9841,171,412,LOW_RATE
393,3859,160,412,LOW_RATE
223,12686,171,412,LOW_RATE
348,7647,160,412,LOW_RATE
405,11168,171,412,LOW_RATE
349,15158,181,412,LOW_RATE
305,1440,171,412,LOW_RATE
466,11393,171,412,LOW_RATE
349,287936,6,820,LOW_RATE
392,6459,171,412,LOW_RATE
348,10950,122,532,LOW_RATE
