% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,12,17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute rerror_rate numeric
@attribute dst_host_count numeric
@attribute isAttack {normal,attack}

@data
tcp,SF,0,32,normal
tcp,SF,0,47,normal
tcp,SF,0,80,normal
tcp,SF,0,12,normal
tcp,SF,0,255,normal
tcp,SF,0,28,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,58,normal
tcp,SF,0,255,normal
tcp,SF,0,169,normal
tcp,SF,0,37,normal
tcp,SF,0,56,normal
tcp,SF,0,32,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,27,normal
tcp,SF,0,255,normal
tcp,SF,0,49,normal
tcp,SF,0,138,normal
tcp,SF,0,58,normal
tcp,SF,0,45,normal
tcp,SF,0,255,normal
tcp,SF,0,39,normal
tcp,SF,0,11,normal
tcp,SF,0,255,normal
tcp,SF,0,32,normal
tcp,SF,0,56,normal
tcp,SF,0,123,normal
tcp,SF,0,225,normal
tcp,SF,0,34,normal
tcp,SF,0,34,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,3,normal
tcp,SF,0,136,normal
tcp,SF,0,160,normal
tcp,SF,0,94,normal
tcp,SF,0,15,normal
tcp,SF,0,12,normal
tcp,S0,0,13,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,133,normal
tcp,SF,0,255,normal
tcp,SF,0,117,normal
tcp,SF,0,1,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,70,normal
tcp,SF,0,255,normal
tcp,SF,0,21,normal
tcp,SF,0,166,normal
tcp,SF,0,112,normal
tcp,SF,0,3,normal
tcp,SF,0,118,normal
tcp,SF,0,41,normal
tcp,SF,0,7,normal
tcp,SF,0,255,normal
tcp,SF,0,128,normal
tcp,SF,0,255,normal
tcp,SF,0,239,normal
tcp,SF,0,10,normal
tcp,SF,0,2,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,170,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,26,normal
tcp,S0,0,221,normal
tcp,SF,0,27,normal
tcp,SF,0,71,normal
tcp,SF,0,16,normal
tcp,SF,0,58,normal
tcp,SF,0,106,normal
tcp,REJ,1,8,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,64,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,REJ,1,169,normal
tcp,SF,0,234,normal
tcp,SF,0,255,normal
tcp,SF,0,229,normal
tcp,SF,0,255,normal
tcp,SF,0,172,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,13,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,15,normal
tcp,SF,0,255,normal
tcp,SF,0,2,normal
tcp,SF,0,255,normal
tcp,SF,0,77,normal
tcp,SF,0,13,normal
tcp,SF,0,16,normal
tcp,SF,0,6,normal
tcp,SF,0,255,normal
tcp,REJ,1,19,normal
tcp,SF,0,1,normal
tcp,SF,0,21,normal
tcp,SF,0,85,normal
tcp,SF,0,59,normal
tcp,S2,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,171,normal
tcp,SF,0,63,normal
tcp,SF,0,41,normal
tcp,SF,0,45,normal
tcp,SF,0,33,normal
tcp,SF,0,255,normal
tcp,SF,0,9,normal
tcp,SF,0,62,normal
tcp,SF,0,255,normal
tcp,SF,0,22,normal
tcp,SF,0,195,normal
tcp,SF,0,32,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,83,normal
tcp,SF,0,255,normal
tcp,SF,0,1,normal
tcp,SF,0,13,normal
tcp,SF,0,159,normal
tcp,SF,0,20,normal
tcp,REJ,1,74,normal
tcp,SF,0,8,normal
tcp,SF,0,92,normal
tcp,SF,0,82,normal
tcp,SF,0,22,normal
tcp,REJ,1,22,normal
tcp,SF,0,22,normal
tcp,SF,0,255,normal
tcp,SF,0,33,normal
tcp,SF,0,255,normal
tcp,SF,0,139,normal
tcp,SF,0,20,normal
tcp,SF,0,255,normal
tcp,SF,0,128,normal
tcp,SF,0,66,normal
tcp,SF,0,31,normal
tcp,SF,0,3,normal
tcp,SF,0,4,normal
tcp,REJ,0,234,normal
tcp,REJ,1,4,normal
tcp,SF,0,10,normal
tcp,SF,0,186,normal
tcp,SF,0,125,normal
tcp,SF,0,33,normal
tcp,SF,0,96,normal
tcp,REJ,1,1,normal
tcp,SF,0,36,normal
tcp,SF,0,255,normal
tcp,SF,0,36,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,209,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,SF,0,4,normal
tcp,SF,0,97,normal
tcp,SF,0,255,normal
tcp,SF,0,50,normal
tcp,SF,0,255,normal
tcp,REJ,1,15,normal
tcp,S1,0,255,normal
tcp,SF,0,31,normal
tcp,SF,0,255,normal
tcp,REJ,1,116,normal
tcp,SF,0,255,normal
tcp,SF,0,72,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,69,normal
tcp,REJ,1,1,normal
tcp,SF,0,2,normal
tcp,SF,0,76,normal
tcp,SF,0,14,normal
tcp,SF,0,70,normal
tcp,SF,0,53,normal
tcp,SF,0,255,normal
tcp,SF,0,9,normal
tcp,SF,0,50,normal
tcp,SF,0,35,normal
tcp,REJ,1,7,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,1,normal
tcp,SF,0,255,normal
tcp,RSTO,1,8,normal
tcp,REJ,1,6,normal
tcp,SF,0,25,normal
tcp,SF,0,180,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,31,normal
tcp,SF,0,255,normal
tcp,SF,0,19,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,204,normal
tcp,SF,0,79,normal
tcp,REJ,1,1,normal
tcp,SF,0,6,normal
tcp,SF,0,57,normal
tcp,SF,0,3,normal
tcp,SF,0,40,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,22,normal
tcp,SF,0,15,normal
tcp,SF,0,202,normal
tcp,SF,0,98,normal
tcp,RSTO,0.33,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,2,normal
tcp,SF,0,5,normal
tcp,SF,0,7,normal
tcp,REJ,1,2,normal
tcp,SF,0,36,normal
tcp,SF,0,255,normal
tcp,SF,0,21,normal
tcp,SF,0,154,normal
tcp,SF,0,83,normal
tcp,SF,0,86,normal
tcp,SF,0,63,normal
tcp,SF,0,21,normal
tcp,SF,0,135,normal
tcp,SF,0,13,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,74,normal
tcp,SF,0,255,normal
tcp,SF,0,88,normal
tcp,SF,0,109,normal
tcp,SF,0,255,normal
tcp,REJ,0.73,32,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,11,normal
tcp,SF,0,255,normal
tcp,SF,0,4,normal
tcp,SF,0,1,normal
tcp,SF,0,12,normal
tcp,SF,0,36,normal
tcp,REJ,1,3,normal
tcp,SF,0,3,normal
tcp,SF,0,255,normal
tcp,SF,0,24,normal
tcp,REJ,1,15,normal
tcp,SF,0,174,normal
tcp,REJ,1,8,normal
tcp,SF,0,11,normal
tcp,SF,0,29,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,130,normal
tcp,SF,0,255,normal
tcp,SF,0,4,normal
tcp,SF,0,255,normal
tcp,SF,0,8,normal
tcp,SF,0,78,normal
tcp,SF,0,255,normal
tcp,REJ,1,2,normal
tcp,SF,0,8,normal
tcp,SF,0,255,normal
tcp,SF,0,25,normal
tcp,SF,0,5,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,1,normal
tcp,SF,0,54,normal
tcp,SF,0,46,normal
tcp,SF,0,1,normal
tcp,SF,0,43,normal
tcp,SF,0,60,normal
tcp,SF,0,11,normal
tcp,SF,0,255,normal
tcp,SF,0,34,normal
tcp,SF,0,255,normal
tcp,SF,0,168,normal
tcp,SF,0,255,normal
tcp,SF,0,160,normal
tcp,REJ,1,8,normal
tcp,SF,0,5,normal
tcp,SF,0,255,normal
tcp,SF,0,31,normal
tcp,SF,0,255,normal
tcp,SF,0,132,normal
tcp,SF,0,126,normal
tcp,SF,0,55,normal
tcp,SF,0,136,normal
tcp,SF,0,255,normal
tcp,SF,0,136,normal
tcp,SF,0,1,normal
tcp,SF,0,68,normal
tcp,SF,0,10,normal
tcp,SF,0,93,normal
tcp,SF,0,255,normal
tcp,SF,0,141,normal
tcp,SF,0,255,normal
tcp,SF,0,9,normal
tcp,SF,0,255,normal
tcp,SF,0,108,normal
tcp,SF,0,15,normal
tcp,SF,0,10,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,7,normal
tcp,SF,0,7,normal
tcp,SF,0,34,normal
tcp,SF,0,255,normal
tcp,SF,0,50,normal
tcp,SF,0,255,normal
tcp,SF,0,78,normal
tcp,SF,0,41,normal
tcp,SF,0,114,normal
tcp,SF,0,9,normal
tcp,SF,0,16,normal
tcp,REJ,1,2,normal
tcp,SF,0,25,normal
tcp,SF,0,34,normal
tcp,SF,0,115,normal
tcp,SF,0,1,normal
tcp,SF,0,49,normal
tcp,SF,0,53,normal
tcp,SF,0,255,normal
tcp,SF,0,19,normal
tcp,SF,0,19,normal
tcp,SF,0,20,normal
tcp,SF,0,17,normal
tcp,SF,0,130,normal
tcp,REJ,1,41,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,100,normal
tcp,SF,0,4,normal
tcp,SF,0,155,normal
tcp,REJ,1,115,normal
tcp,SF,0,255,normal
tcp,SF,0,69,normal
tcp,SF,0,123,normal
tcp,SF,0,97,normal
tcp,SF,0,70,normal
tcp,SF,0,64,normal
tcp,SF,0,108,normal
tcp,SF,0,53,normal
tcp,SF,0,1,normal
tcp,SF,0,255,normal
tcp,SF,0,122,normal
tcp,SF,0,244,normal
tcp,SF,0,185,normal
tcp,SF,0,255,normal
tcp,SF,0,14,normal
tcp,SF,0,27,normal
tcp,SF,0,180,normal
tcp,SF,0,115,normal
tcp,SF,0,144,normal
tcp,SF,0,10,normal
tcp,SF,0,110,normal
tcp,SF,0,255,normal
tcp,SF,0,228,normal
tcp,SF,0,214,normal
tcp,SF,0,8,normal
tcp,SF,0,15,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,4,normal
tcp,SF,0,255,normal
tcp,SF,0,60,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,9,normal
tcp,SF,0,81,normal
tcp,SF,0,255,normal
tcp,SF,0,211,normal
tcp,SF,0,78,normal
tcp,SF,0,255,normal
tcp,SF,0,32,normal
tcp,SF,0,255,normal
tcp,SF,0,1,normal
tcp,SF,0,21,normal
tcp,SF,0,255,normal
tcp,REJ,1,8,normal
tcp,SF,0,3,normal
tcp,SF,0,154,normal
tcp,SF,0,255,normal
tcp,SF,0,26,normal
tcp,SF,0,255,normal
tcp,SF,0,43,normal
tcp,SF,0,82,normal
tcp,SF,0,12,normal
tcp,SF,0,61,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,59,normal
tcp,SF,0,36,normal
tcp,SF,0,12,normal
tcp,SF,0,12,normal
tcp,SF,0,16,normal
tcp,SF,0,14,normal
tcp,SF,0,145,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,70,normal
tcp,S0,0,7,normal
tcp,REJ,0.75,39,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,REJ,1,6,normal
tcp,REJ,1,250,normal
tcp,SF,0,67,normal
tcp,SF,0,79,normal
tcp,SF,0,12,normal
tcp,SF,0,102,normal
tcp,SF,0,29,normal
tcp,S0,0,3,normal
tcp,SF,0,255,normal
tcp,REJ,1,2,normal
tcp,SF,0,67,normal
tcp,SF,0,8,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,69,normal
tcp,SF,0,255,normal
tcp,SF,0,153,normal
tcp,SF,0,255,normal
tcp,SF,0,122,normal
tcp,SF,0,97,normal
tcp,SF,0,196,normal
tcp,SF,0,255,normal
tcp,SF,0,20,normal
tcp,SF,0,7,normal
tcp,SF,0,255,normal
tcp,SF,0,2,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,REJ,1,28,normal
tcp,SF,0,255,normal
tcp,SF,0,131,normal
tcp,SF,0,21,normal
tcp,SF,0,255,normal
tcp,SF,0,129,normal
tcp,SF,0,38,normal
tcp,SF,0,42,normal
tcp,SF,0,78,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,84,normal
tcp,SF,0,4,normal
tcp,SF,0,27,normal
tcp,SF,0,8,normal
tcp,SF,0,207,normal
tcp,SF,0,2,normal
tcp,SF,0,56,normal
tcp,SF,0,72,normal
tcp,SF,0,255,normal
tcp,SF,0,211,normal
tcp,SF,0,32,normal
tcp,SF,0,5,normal
tcp,SF,0,16,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,9,normal
tcp,SF,0,255,normal
tcp,SF,0,124,normal
tcp,SF,0,255,normal
tcp,SF,0,227,normal
tcp,SF,0,76,normal
tcp,SF,0,148,normal
tcp,SF,0,37,normal
tcp,SF,0,117,normal
tcp,SF,0,255,normal
tcp,SF,0,25,normal
tcp,SF,0,255,normal
tcp,SF,0,4,normal
tcp,SF,0,180,normal
tcp,SF,0,255,normal
tcp,REJ,1,13,normal
tcp,REJ,1,6,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,104,normal
tcp,SF,0,55,normal
tcp,SF,0,24,normal
tcp,SF,0,5,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,5,normal
tcp,SF,0,88,normal
tcp,SF,0,26,normal
tcp,REJ,1,110,normal
tcp,SF,0,14,normal
tcp,SF,0,255,normal
tcp,S0,0,3,normal
tcp,SF,0.11,255,normal
tcp,SF,0,20,normal
tcp,SF,0,237,normal
tcp,SF,0,41,normal
tcp,SF,0,55,normal
tcp,SF,0,255,normal
tcp,SF,0,15,normal
tcp,SF,0,255,normal
tcp,SF,0,104,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,25,normal
tcp,RSTO,1,68,normal
tcp,SF,0,22,normal
tcp,SF,0,16,normal
tcp,SF,0,255,normal
tcp,SF,0,18,normal
tcp,SF,0,110,normal
tcp,SF,0,228,normal
tcp,SF,0,166,normal
tcp,SF,0,255,normal
tcp,SF,0,36,normal
tcp,SF,0,255,normal
tcp,SF,0,20,normal
tcp,REJ,1,1,normal
tcp,REJ,1,24,normal
tcp,SF,0,90,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,36,normal
tcp,SF,0,181,normal
tcp,SF,0,252,normal
tcp,SF,0,15,normal
tcp,SF,0,78,normal
tcp,SF,0,40,normal
tcp,REJ,1,23,normal
tcp,SF,0,255,normal
tcp,SF,0,33,normal
tcp,SF,0,8,normal
tcp,SF,0,25,normal
tcp,SF,0,255,normal
tcp,SF,0,67,normal
tcp,SF,0,68,normal
tcp,SF,0,15,normal
tcp,SF,0,54,normal
tcp,SF,0,43,normal
tcp,SF,0,152,normal
tcp,SF,0,85,normal
tcp,SF,0,255,normal
tcp,SF,0,1,normal
tcp,SF,0,82,normal
tcp,SF,0,46,normal
tcp,REJ,1,11,normal
tcp,SF,0,1,normal
tcp,SF,0,255,normal
tcp,SF,0,1,normal
tcp,SF,0,62,normal
tcp,REJ,1,5,normal
tcp,SF,0,76,normal
tcp,SF,0,35,normal
tcp,SF,0,14,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,161,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,3,normal
tcp,SF,0,28,normal
tcp,SF,0,25,normal
tcp,SF,0,255,normal
tcp,SF,0,199,normal
tcp,SF,0,255,normal
tcp,SF,0,43,normal
tcp,SF,0,10,normal
tcp,SF,0,84,normal
tcp,SF,0,4,normal
tcp,SF,0,121,normal
tcp,REJ,1,25,normal
tcp,SF,0,94,normal
tcp,SF,0,83,normal
tcp,SF,0,255,normal
tcp,SF,0,14,normal
tcp,SF,0,96,normal
tcp,SF,0,19,normal
tcp,SF,0,23,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,REJ,1,2,normal
tcp,SF,0,255,normal
tcp,SF,0,3,normal
tcp,REJ,1,140,normal
tcp,SF,0,46,normal
tcp,SF,0,130,normal
tcp,SF,0,255,normal
tcp,SF,0,58,normal
tcp,REJ,1,3,normal
tcp,SF,0,96,normal
tcp,SF,0,58,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,97,normal
tcp,SF,0,255,normal
tcp,SF,0,177,normal
tcp,SF,0,255,normal
tcp,SF,0,43,normal
tcp,SF,0,153,normal
tcp,REJ,1,8,normal
tcp,SF,0,103,normal
tcp,SF,0,255,normal
tcp,SF,0,12,normal
tcp,SF,0,15,normal
tcp,SF,0,255,normal
tcp,SF,0,173,normal
tcp,SF,0,45,normal
tcp,SF,0,232,normal
tcp,SF,0,255,normal
tcp,REJ,1,10,normal
tcp,S0,0,9,normal
tcp,REJ,1,34,normal
tcp,SF,0,255,normal
tcp,SF,0,115,normal
tcp,SF,0,255,normal
tcp,SF,0,109,normal
tcp,SF,0,6,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,5,normal
tcp,SF,0,255,normal
tcp,S1,0,37,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,105,normal
tcp,SF,0,255,normal
tcp,SF,0,25,normal
tcp,SF,0,6,normal
tcp,SF,0,1,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,S1,0,23,normal
tcp,SF,0,17,normal
tcp,SF,0,5,normal
tcp,SF,0,61,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,99,normal
tcp,SF,0,3,normal
tcp,SF,0,46,normal
tcp,SF,0,50,normal
tcp,SF,0,11,normal
tcp,REJ,1,3,normal
tcp,S0,0,127,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,14,normal
tcp,SF,0,67,normal
tcp,SF,0,3,normal
tcp,REJ,1,161,normal
tcp,SF,0,255,normal
tcp,REJ,0.85,27,normal
tcp,SF,0,183,normal
tcp,SF,0,255,normal
tcp,SF,0,42,normal
tcp,SF,0,91,normal
tcp,SF,0,19,normal
tcp,SF,0,255,normal
tcp,REJ,1,6,normal
tcp,SF,0,40,normal
tcp,SF,0,17,normal
tcp,SF,0,255,normal
tcp,REJ,1,30,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,SF,0,208,normal
tcp,REJ,1,1,normal
tcp,SF,0,255,normal
tcp,SF,0,21,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,93,normal
tcp,REJ,1,33,normal
tcp,SF,0,255,normal
tcp,S0,0,255,normal
tcp,SF,0,164,normal
tcp,SF,0,144,normal
tcp,SF,0,34,normal
tcp,SF,0,102,normal
tcp,SF,0.1,71,normal
tcp,SF,0,67,normal
tcp,SF,0,188,normal
tcp,SF,0,17,normal
tcp,SF,0,255,normal
tcp,SF,0,109,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,107,normal
tcp,SF,0,3,normal
tcp,SF,0.12,255,normal
tcp,SF,0,137,normal
tcp,SF,0,54,normal
tcp,SF,0,173,normal
tcp,SF,0,177,normal
tcp,SF,0,148,normal
tcp,SF,0,98,normal
tcp,SF,0,118,normal
tcp,SF,0,255,normal
tcp,SF,0,20,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,3,normal
tcp,SF,0,5,normal
tcp,SF,0,255,normal
tcp,SF,0,181,normal
tcp,SF,0,84,normal
tcp,SF,0,3,normal
tcp,SF,0,255,normal
tcp,SF,0,104,normal
tcp,SF,0,255,normal
tcp,SF,0,13,normal
tcp,SF,0,156,normal
tcp,SF,0,5,normal
tcp,SF,0,3,normal
tcp,SF,0,255,normal
tcp,SF,0,132,normal
tcp,SF,0,255,normal
tcp,SF,0,43,normal
tcp,SF,0,55,normal
tcp,SF,0,26,normal
tcp,SF,0,14,normal
tcp,SF,0,225,normal
tcp,SF,0,30,normal
tcp,REJ,1,255,normal
tcp,SF,0,74,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,6,normal
tcp,SF,0,26,normal
tcp,SF,0,18,normal
tcp,S1,0,255,normal
tcp,SF,0,37,normal
tcp,REJ,1,46,normal
tcp,SF,0,231,normal
tcp,SF,0,255,normal
tcp,SF,0,166,normal
tcp,SF,0,12,normal
tcp,SF,0,144,normal
tcp,SF,0,159,normal
tcp,SF,0,11,normal
tcp,SF,0,255,normal
tcp,SF,0,116,normal
tcp,SF,0,114,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,125,normal
tcp,SF,0,50,normal
tcp,SF,0,238,normal
tcp,REJ,1,16,normal
tcp,SF,0,43,normal
tcp,SF,0,5,normal
tcp,SF,0,7,normal
tcp,SF,0,5,normal
tcp,SF,0,177,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,REJ,1,96,normal
tcp,SF,0,25,normal
tcp,SF,0,98,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,97,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,2,normal
tcp,SF,0,55,normal
tcp,SF,0,15,normal
tcp,SF,0,255,normal
tcp,SF,0,80,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,REJ,1,95,normal
tcp,SF,0,147,normal
tcp,SF,0,215,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,226,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,41,normal
tcp,SF,0,19,normal
tcp,REJ,1,9,normal
tcp,SF,0,169,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,REJ,1,19,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,18,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,114,normal
tcp,SF,0,255,normal
tcp,REJ,1,23,normal
tcp,SF,0,25,normal
tcp,SF,0,23,normal
tcp,SF,0,255,normal
tcp,SF,0,14,normal
tcp,SF,0,255,normal
tcp,REJ,1,16,normal
tcp,REJ,1,6,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,114,normal
tcp,SF,0,11,normal
tcp,SF,0,76,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,205,normal
tcp,SF,0,72,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,1,normal
tcp,SF,0,255,normal
tcp,REJ,1,8,normal
tcp,SF,0,18,normal
tcp,SF,0,49,normal
tcp,SF,0,129,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,19,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,190,normal
tcp,SF,0,94,normal
tcp,SF,0,255,normal
tcp,REJ,1,195,normal
tcp,SF,0,182,normal
tcp,SF,0,101,normal
tcp,SF,0,255,normal
tcp,S1,0,166,normal
tcp,SF,0,255,normal
tcp,SF,0,203,normal
tcp,SF,0,187,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,7,normal
tcp,SF,0,255,normal
tcp,SF,0,166,normal
tcp,SF,0,16,normal
tcp,SF,0,101,normal
tcp,SF,0,24,normal
tcp,SF,0,44,normal
tcp,SF,0,255,normal
tcp,SF,0,13,normal
tcp,SF,0,255,normal
tcp,SF,0,15,normal
tcp,SF,0,255,normal
tcp,SF,0,83,normal
tcp,SF,0,91,normal
tcp,SF,0,219,normal
tcp,SF,0,26,normal
tcp,SF,0,255,normal
tcp,SF,0,101,normal
tcp,SF,0,18,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,35,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,234,normal
tcp,SF,0,39,normal
tcp,REJ,1,17,normal
tcp,S0,0,228,normal
tcp,REJ,1,8,normal
tcp,SF,0,5,normal
tcp,SF,0,78,normal
tcp,SF,0,53,normal
tcp,REJ,1,16,normal
tcp,SF,0,73,normal
tcp,REJ,1,61,normal
tcp,SF,0,106,normal
tcp,SF,0,36,normal
tcp,SF,0,189,normal
tcp,SF,0,118,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,SF,0,19,normal
tcp,SF,0,60,normal
tcp,SF,0,248,normal
tcp,SF,0,255,normal
tcp,SF,0,48,normal
tcp,SF,0,2,normal
tcp,SF,0,28,normal
tcp,SF,0,255,normal
tcp,SF,0,34,normal
tcp,SF,0,135,normal
tcp,SF,0,255,normal
tcp,SF,0,26,normal
tcp,SF,0,147,normal
tcp,SF,0,34,normal
tcp,SF,0,139,normal
tcp,SF,0,86,normal
tcp,REJ,1,1,normal
tcp,SF,0,2,normal
tcp,REJ,1,6,normal
tcp,SF,0,7,normal
tcp,SF,0,17,normal
tcp,SF,0,24,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,121,normal
tcp,SF,0,111,normal
tcp,REJ,1,58,normal
tcp,SF,0,1,normal
tcp,SF,0,32,normal
tcp,SF,0,97,normal
tcp,SF,0,255,normal
tcp,SF,0,13,normal
tcp,SF,0,100,normal
tcp,SF,0,107,normal
tcp,SF,0,201,normal
tcp,SF,0,10,normal
tcp,SF,0,27,normal
tcp,SF,0,255,normal
tcp,REJ,1,125,normal
tcp,SF,0,255,normal
tcp,SF,0,72,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,70,normal
tcp,SF,0,126,normal
tcp,SF,0,84,normal
tcp,SF,0,30,normal
tcp,REJ,1,7,normal
tcp,SF,0,6,normal
tcp,SF,0,9,normal
tcp,SF,0,10,normal
tcp,SF,0,29,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
