% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,17,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
udp,OTH,60,0,137,20,0.95,0,HIGH_RATE
udp,OTH,60,0,86,42,0.98,0,HIGH_RATE
udp,OTH,60,0,138,15,0.94,0,HIGH_RATE
udp,OTH,60,0,102,33,0.97,0,HIGH_RATE
udp,OTH,60,0,120,33,0.97,0,HIGH_RATE
udp,OTH,60,0,116,33,0.97,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,117,34,0.97,0,HIGH_RATE
udp,OTH,60,0,85,41,0.98,0,HIGH_RATE
udp,OTH,60,0,101,34,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,103,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,33,0.97,0,HIGH_RATE
udp,OTH,60,0,93,42,0.98,0,HIGH_RATE
udp,OTH,60,0,93,42,0.98,0,HIGH_RATE
udp,OTH,60,0,132,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,135,18,0.95,0,HIGH_RATE
udp,OTH,60,0,116,33,0.97,0,HIGH_RATE
udp,OTH,60,0,87,42,0.98,0,HIGH_RATE
udp,OTH,60,0,103,40,0.98,0,HIGH_RATE
udp,OTH,60,0,143,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,24,0.96,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,151,33,0.97,0,HIGH_RATE
udp,OTH,60,0,15,15,0.94,0,HIGH_RATE
udp,OTH,60,0,86,42,0.98,0,HIGH_RATE
udp,OTH,60,0,106,33,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,8,8,0.89,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,164,33,0.97,0,HIGH_RATE
udp,OTH,60,0,49,21,0.95,0,HIGH_RATE
udp,OTH,60,0,123,33,0.97,0,HIGH_RATE
udp,OTH,60,0,151,33,0.97,0,HIGH_RATE
udp,OTH,60,0,64,26,0.96,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,119,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,84,40,0.98,0,HIGH_RATE
udp,OTH,60,0,7,7,0.88,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,86,40,0.98,0,HIGH_RATE
udp,OTH,60,0,14,14,0.93,0,HIGH_RATE
udp,OTH,60,0,81,42,0.98,0,HIGH_RATE
udp,OTH,60,0,138,14,0.93,0,HIGH_RATE
udp,OTH,60,0,91,42,0.98,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,34,0.97,0,HIGH_RATE
udp,OTH,60,0,123,33,0.97,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,62,25,0.96,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,112,34,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,11,11,0.92,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,129,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,54,23,0.96,0,HIGH_RATE
udp,OTH,60,0,136,18,0.95,0,HIGH_RATE
udp,OTH,60,0,4,4,0.8,0,HIGH_RATE
udp,OTH,60,0,148,33,0.97,0,HIGH_RATE
udp,OTH,60,0,87,41,0.98,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,33,0.97,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,28,25,0.96,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,143,30,0.97,0,HIGH_RATE
udp,OTH,60,0,5,5,0.83,0,HIGH_RATE
udp,OTH,60,0,130,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,105,40,0.98,0,HIGH_RATE
udp,OTH,60,0,116,33,0.97,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,80,41,0.98,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,104,34,0.97,0,HIGH_RATE
udp,OTH,60,0,138,21,0.95,0,HIGH_RATE
udp,OTH,60,0,89,41,0.98,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,42,34,0.97,0,HIGH_RATE
udp,OTH,60,0,118,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,86,42,0.98,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,113,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,55,24,0.96,0,HIGH_RATE
udp,OTH,60,0,112,34,0.97,0,HIGH_RATE
udp,OTH,60,0,25,25,0.96,0,HIGH_RATE
udp,OTH,60,0,113,34,0.97,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,98,41,0.98,0,HIGH_RATE
udp,OTH,60,0,61,25,0.96,0,HIGH_RATE
udp,OTH,60,0,161,33,0.97,0,HIGH_RATE
udp,OTH,60,0,147,33,0.97,0,HIGH_RATE
udp,OTH,60,0,136,33,0.97,0,HIGH_RATE
udp,OTH,60,0,104,34,0.97,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,90,42,0.98,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,103,33,0.97,0,HIGH_RATE
udp,OTH,60,0,104,40,0.98,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,19,19,0.95,0,HIGH_RATE
udp,OTH,60,0,3,3,0.75,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,161,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,32,0.97,0,HIGH_RATE
udp,OTH,60,0,118,36,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,107,33,0.97,0,HIGH_RATE
udp,OTH,60,0,156,33,0.97,0,HIGH_RATE
udp,OTH,60,0,105,33,0.97,0,HIGH_RATE
udp,OTH,60,0,97,43,0.98,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,24,0.96,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,84,42,0.98,0,HIGH_RATE
udp,OTH,60,0,40,37,0.97,0,HIGH_RATE
udp,OTH,60,0,102,34,0.97,0,HIGH_RATE
udp,OTH,60,0,139,17,0.94,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,133,33,0.97,0,HIGH_RATE
udp,OTH,60,0,82,42,0.98,0,HIGH_RATE
udp,OTH,60,0,106,34,0.97,0,HIGH_RATE
udp,OTH,60,0,50,22,0.96,0,HIGH_RATE
udp,OTH,60,0,130,33,0.97,0,HIGH_RATE
udp,OTH,60,0,139,17,0.94,0,HIGH_RATE
udp,OTH,60,0,113,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,84,40,0.98,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,53,23,0.96,0,HIGH_RATE
udp,OTH,60,0,138,16,0.94,0,HIGH_RATE
udp,OTH,60,0,83,42,0.98,0,HIGH_RATE
udp,OTH,60,0,83,41,0.98,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,34,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,95,42,0.98,0,HIGH_RATE
udp,OTH,60,0,105,34,0.97,0,HIGH_RATE
udp,OTH,60,0,2,2,0.67,0,HIGH_RATE
udp,OTH,60,0,111,34,0.97,0,HIGH_RATE
udp,OTH,60,0,6,6,0.86,0,HIGH_RATE
udp,OTH,60,0,102,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,134,33,0.97,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,146,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,12,0.92,0,HIGH_RATE
udp,OTH,60,0,163,33,0.97,0,HIGH_RATE
udp,OTH,60,0,98,42,0.98,0,HIGH_RATE
udp,OTH,60,0,104,34,0.97,0,HIGH_RATE
udp,OTH,60,0,115,37,0.97,0,HIGH_RATE
udp,OTH,60,0,107,34,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,35,32,0.97,0,HIGH_RATE
udp,OTH,60,0,154,33,0.97,0,HIGH_RATE
udp,OTH,60,0,86,41,0.98,0,HIGH_RATE
udp,OTH,60,0,102,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,23,0.96,0,HIGH_RATE
udp,OTH,60,0,114,34,0.97,0,HIGH_RATE
udp,OTH,60,0,107,40,0.98,0,HIGH_RATE
udp,OTH,60,0,10,10,0.91,0,HIGH_RATE
udp,OTH,60,0,87,42,0.98,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,79,41,0.98,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,148,33,0.97,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,149,33,0.97,0,HIGH_RATE
udp,OTH,60,0,143,33,0.97,0,HIGH_RATE
udp,OTH,60,0,118,33,0.97,0,HIGH_RATE
udp,OTH,60,0,137,33,0.97,0,HIGH_RATE
udp,OTH,60,0,79,35,0.97,0,HIGH_RATE
udp,OTH,60,0,111,34,0.97,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,103,34,0.97,0,HIGH_RATE
udp,OTH,60,0,83,39,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,151,33,0.97,0,HIGH_RATE
udp,OTH,60,0,158,33,0.97,0,HIGH_RATE
udp,OTH,60,0,18,18,0.95,0,HIGH_RATE
udp,OTH,60,0,162,33,0.97,0,HIGH_RATE
udp,OTH,60,0,79,41,0.98,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,139,19,0.95,0,HIGH_RATE
udp,OTH,60,0,84,41,0.98,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,107,33,0.97,0,HIGH_RATE
udp,OTH,60,0,133,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,25,0.96,0,HIGH_RATE
udp,OTH,60,0,119,33,0.97,0,HIGH_RATE
udp,OTH,60,0,102,33,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,107,34,0.97,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,67,27,0.96,0,HIGH_RATE
udp,OTH,60,0,137,11,0.92,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,21,0.95,0,HIGH_RATE
udp,OTH,60,0,100,40,0.98,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,41,36,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,13,13,0.93,0,HIGH_RATE
udp,OTH,60,0,104,33,0.97,0,HIGH_RATE
udp,OTH,60,0,58,25,0.96,0,HIGH_RATE
udp,OTH,60,0,87,42,0.98,0,HIGH_RATE
udp,OTH,60,0,117,34,0.97,0,HIGH_RATE
udp,OTH,60,0,22,22,0.96,0,HIGH_RATE
udp,OTH,60,0,72,28,0.97,0,HIGH_RATE
udp,OTH,60,0,162,33,0.97,0,HIGH_RATE
udp,OTH,60,0,126,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,70,28,0.97,0,HIGH_RATE
udp,OTH,60,0,109,34,0.97,0,HIGH_RATE
udp,OTH,60,0,82,40,0.98,0,HIGH_RATE
udp,OTH,60,0,36,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,37,0.97,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,51,23,0.96,0,HIGH_RATE
udp,OTH,60,0,152,33,0.97,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,127,33,0.97,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,120,33,0.97,0,HIGH_RATE
udp,OTH,60,0,105,34,0.97,0,HIGH_RATE
udp,OTH,60,0,106,39,0.97,0,HIGH_RATE
udp,OTH,60,0,66,26,0.96,0,HIGH_RATE
udp,OTH,60,0,116,33,0.97,0,HIGH_RATE
udp,OTH,60,0,106,34,0.97,0,HIGH_RATE
udp,OTH,60,0,139,20,0.95,0,HIGH_RATE
udp,OTH,60,0,107,34,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,86,43,0.98,0,HIGH_RATE
udp,OTH,60,0,63,26,0.96,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,34,0.97,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,144,33,0.97,0,HIGH_RATE
udp,OTH,60,0,37,34,0.97,0,HIGH_RATE
udp,OTH,60,0,86,42,0.98,0,HIGH_RATE
udp,OTH,60,0,158,33,0.97,0,HIGH_RATE
udp,OTH,60,0,112,38,0.97,0,HIGH_RATE
udp,OTH,60,0,114,34,0.97,0,HIGH_RATE
udp,OTH,60,0,46,21,0.95,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,27,27,0.96,0,HIGH_RATE
udp,OTH,60,0,99,42,0.98,0,HIGH_RATE
udp,OTH,60,0,21,21,0.95,0,HIGH_RATE
udp,OTH,60,0,9,9,0.9,0,HIGH_RATE
udp,OTH,60,0,158,33,0.97,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,24,0.96,0,HIGH_RATE
udp,OTH,60,0,38,35,0.97,0,HIGH_RATE
udp,OTH,60,0,70,28,0.97,0,HIGH_RATE
udp,OTH,60,0,32,29,0.97,0,HIGH_RATE
udp,OTH,60,0,135,33,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,85,40,0.98,0,HIGH_RATE
udp,OTH,60,0,109,34,0.97,0,HIGH_RATE
udp,OTH,60,0,89,41,0.98,0,HIGH_RATE
udp,OTH,60,0,39,36,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,34,0.97,0,HIGH_RATE
udp,OTH,60,0,90,41,0.98,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,107,38,0.97,0,HIGH_RATE
udp,OTH,60,0,141,25,0.96,0,HIGH_RATE
udp,OTH,60,0,130,33,0.97,0,HIGH_RATE
udp,OTH,60,0,91,42,0.98,0,HIGH_RATE
udp,OTH,60,0,105,33,0.97,0,HIGH_RATE
udp,OTH,60,0,20,20,0.95,0,HIGH_RATE
udp,OTH,60,0,117,36,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,101,34,0.97,0,HIGH_RATE
udp,OTH,60,0,43,32,0.97,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,122,33,0.97,0,HIGH_RATE
udp,OTH,60,0,115,33,0.97,0,HIGH_RATE
udp,OTH,60,0,150,33,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,1,1,0.5,0,HIGH_RATE
udp,OTH,60,0,59,25,0.96,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,92,42,0.98,0,HIGH_RATE
udp,OTH,60,0,107,33,0.97,0,HIGH_RATE
udp,OTH,60,0,143,33,0.97,0,HIGH_RATE
udp,OTH,60,0,135,33,0.97,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,166,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,12,12,0.92,0,HIGH_RATE
udp,OTH,60,0,143,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,40,0.98,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,82,38,0.97,0,HIGH_RATE
udp,OTH,60,0,87,41,0.98,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,111,34,0.97,0,HIGH_RATE
udp,OTH,60,0,111,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,34,0.97,0,HIGH_RATE
udp,OTH,60,0,44,33,0.97,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,81,37,0.97,0,HIGH_RATE
udp,OTH,60,0,78,43,0.98,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,16,16,0.94,0,HIGH_RATE
udp,OTH,60,0,111,33,0.97,0,HIGH_RATE
udp,OTH,60,0,136,10,0.91,0,HIGH_RATE
udp,OTH,60,0,68,27,0.96,0,HIGH_RATE
udp,OTH,60,0,110,34,0.97,0,HIGH_RATE
udp,OTH,60,0,75,31,0.97,0,HIGH_RATE
udp,OTH,60,0,146,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,34,0.97,0,HIGH_RATE
udp,OTH,60,0,113,34,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,28,0.97,0,HIGH_RATE
udp,OTH,60,0,73,29,0.97,0,HIGH_RATE
udp,OTH,60,0,140,33,0.97,0,HIGH_RATE
udp,OTH,60,0,82,42,0.98,0,HIGH_RATE
udp,OTH,60,0,137,33,0.97,0,HIGH_RATE
udp,OTH,60,0,85,42,0.98,0,HIGH_RATE
udp,OTH,60,0,85,42,0.98,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,26,0.96,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,106,33,0.97,0,HIGH_RATE
udp,OTH,60,0,99,41,0.98,0,HIGH_RATE
tcp,OTH,66,0,309,100,0,0,HIGH_RATE
tcp,S3,377,755,570,100,0,0,HIGH_RATE
tcp,S3,380,755,159,100,0,0,HIGH_RATE
tcp,S3,377,755,321,73,0,0.61,HIGH_RATE
tcp,S1,248,140,204,100,0,0,HIGH_RATE
tcp,S3,374,755,107,100,0,0,HIGH_RATE
tcp,OTH,60,0,179,33,0.97,0,HIGH_RATE
tcp,RSTO,446,755,608,100,0,0,HIGH_RATE
tcp,S3,377,755,476,100,0,0,HIGH_RATE
tcp,RSTO,446,755,747,100,0,0,HIGH_RATE
tcp,OTH,60,0,134,36,0.97,0,HIGH_RATE
tcp,S3,374,755,80,80,0,0,HIGH_RATE
tcp,S3,380,755,945,100,0,0,HIGH_RATE
tcp,S3,374,755,126,100,0,0,HIGH_RATE
tcp,S3,374,755,96,100,0,0,HIGH_RATE
tcp,S3,377,755,614,100,0,0,HIGH_RATE
tcp,OTH,60,0,158,33,0.97,0,HIGH_RATE
tcp,S3,377,755,433,100,0,0,HIGH_RATE
tcp,RSTO,446,755,383,100,0,0,HIGH_RATE
tcp,S3,380,755,906,100,0,0,HIGH_RATE
tcp,S3,374,755,283,100,0,0,HIGH_RATE
tcp,S3,374,755,41,41,0,0,HIGH_RATE
tcp,OTH,66,0,144,100,0,0,HIGH_RATE
tcp,S3,374,755,323,100,0,0,HIGH_RATE
tcp,S3,374,755,134,100,0,0,HIGH_RATE
tcp,S3,374,755,56,56,0,0,HIGH_RATE
tcp,OTH,60,0,112,32,0.97,0,HIGH_RATE
tcp,S3,377,755,674,100,0,0,HIGH_RATE
tcp,S3,377,755,1014,100,0,0,HIGH_RATE
tcp,S3,386,821,147,100,0,0,HIGH_RATE
tcp,S3,374,755,154,100,0,0,HIGH_RATE
tcp,OTH,66,0,234,98,0,0,HIGH_RATE
tcp,OTH,66,0,77,55,0.02,0,HIGH_RATE
tcp,S3,374,755,221,100,0,0,HIGH_RATE
tcp,RSTO,446,755,584,100,0,0,HIGH_RATE
tcp,S3,374,755,13,98,0,0,HIGH_RATE
tcp,S1,296,0,41,100,0,0,LOW_RATE
tcp,OTH,525,0,7,7,0,0,LOW_RATE
tcp,OTH,60,0,698,48,0.02,0,LOW_RATE
tcp,S1,640,206,176,100,0,0,LOW_RATE
tcp,OTH,60,0,740,27,0.04,0,LOW_RATE
tcp,RSTO,1115,958,162,100,0,0,LOW_RATE
tcp,S1,296,0,405,100,0,0,LOW_RATE
tcp,S1,370,0,563,100,0,0,LOW_RATE
tcp,RSTO,1170,1024,406,100,0,0,LOW_RATE
tcp,OTH,60,0,745,30,0,0,LOW_RATE
tcp,RSTO,1085,1024,66,87,0,0,LOW_RATE
tcp,OTH,66,0,593,90,0,0,LOW_RATE
tcp,OTH,66,0,620,92,0,0,LOW_RATE
tcp,S1,370,0,427,100,0,0,LOW_RATE
tcp,RSTO,1160,958,6,21,0,0,LOW_RATE
tcp,S1,296,0,340,100,0,0,LOW_RATE
tcp,OTH,60,0,876,48,0.02,0,LOW_RATE
tcp,S1,370,0,664,100,0,0,LOW_RATE
tcp,OTH,336,0,1,66,0,0,LOW_RATE
tcp,OTH,60,0,759,27,0.04,0,LOW_RATE
tcp,S1,370,0,215,100,0,0,LOW_RATE
tcp,S1,770,206,134,100,0,0,LOW_RATE
tcp,S1,370,0,313,99,0,0,LOW_RATE
tcp,S1,296,0,49,100,0,0,LOW_RATE
tcp,S1,74,0,301,100,0,0,LOW_RATE
tcp,S1,296,0,298,100,0,0,LOW_RATE
tcp,S1,370,0,307,100,0,0,LOW_RATE
tcp,RSTO,1056,958,21,65,0,0,LOW_RATE
tcp,S1,370,0,274,100,0,0,LOW_RATE
tcp,RSTO,1169,1024,404,100,0,0,LOW_RATE
tcp,OTH,66,0,332,73,0,0,LOW_RATE
tcp,S1,296,0,667,100,0,0,LOW_RATE
tcp,S1,296,0,394,100,0,0,LOW_RATE
tcp,RSTO,1127,1024,98,100,0,0,LOW_RATE
tcp,S1,148,0,50,85,0,0,LOW_RATE
tcp,OTH,116,0,79,50,0,0,LOW_RATE
tcp,S1,370,0,266,100,0,0,LOW_RATE
tcp,S1,148,0,457,100,0,0,LOW_RATE
tcp,OTH,104,0,30,34,0,0,LOW_RATE
tcp,OTH,60,0,1007,53,0.02,0,LOW_RATE
tcp,OTH,60,0,727,45,0,0,LOW_RATE
tcp,S1,370,0,14,100,0,0,LOW_RATE
tcp,S1,370,0,570,99,0,0,LOW_RATE
tcp,S1,370,0,682,100,0,0,LOW_RATE
tcp,S1,148,0,425,100,0,0,LOW_RATE
tcp,S1,370,0,213,100,0,0,LOW_RATE
tcp,S1,370,0,382,100,0,0,LOW_RATE
tcp,OTH,86,0,49,53,0,0,LOW_RATE
